date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,SYY_shares,SYY_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,MU_shares,MU_value,MKC_shares,MKC_value,NKE_shares,NKE_value,COP_shares,COP_value,EA_shares,EA_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,XOM_shares,XOM_value,CVX_shares,CVX_value,CHRW_shares,CHRW_value,GWW_shares,GWW_value,EBAY_shares,EBAY_value,EOG_shares,EOG_value,AES_shares,AES_value,STLD_shares,STLD_value,WDC_shares,WDC_value,APA_shares,APA_value,TRV_shares,TRV_value,DVN_shares,DVN_value,RL_shares,RL_value,F_shares,F_value,RMD_shares,RMD_value,EL_shares,EL_value,EMN_shares,EMN_value,DD_shares,DD_value,VLO_shares,VLO_value,CMI_shares,CMI_value,TER_shares,TER_value,NVR_shares,NVR_value,LII_shares,LII_value,CTRA_shares,CTRA_value,FCX_shares,FCX_value,A_shares,A_value,WSM_shares,WSM_value,DE_shares,DE_value,SNPS_shares,SNPS_value,URI_shares,URI_value,HAS_shares,HAS_value,CSGP_shares,CSGP_value,DECK_shares,DECK_value,FFIV_shares,FFIV_value,DLTR_shares,DLTR_value,MOH_shares,MOH_value,NUE_shares,NUE_value,CTSH_shares,CTSH_value,LRCX_shares,LRCX_value,SWKS_shares,SWKS_value,GRMN_shares,GRMN_value,J_shares,J_value,TTWO_shares,TTWO_value,FAST_shares,FAST_value,NEM_shares,NEM_value,MOS_shares,MOS_value,FDX_shares,FDX_value,PWR_shares,PWR_value,ROST_shares,ROST_value,TJX_shares,TJX_value,CPRT_shares,CPRT_value,TSCO_shares,TSCO_value,SBUX_shares,SBUX_value,VZ_shares,VZ_value,AMAT_shares,AMAT_value,LVS_shares,LVS_value,GLW_shares,GLW_value,EXPD_shares,EXPD_value,HRL_shares,HRL_value,AMP_shares,AMP_value,PCAR_shares,PCAR_value,PRU_shares,PRU_value,FSLR_shares,FSLR_value,KDP_shares,KDP_value,LUV_shares,LUV_value,PHM_shares,PHM_value,SMCI_shares,SMCI_value,TXT_shares,TXT_value,ALB_shares,ALB_value,GE_shares,GE_value,DHI_shares,DHI_value,QCOM_shares,QCOM_value,APD_shares,APD_value,RCL_shares,RCL_value,PSX_shares,PSX_value,ACGL_shares,ACGL_value,OXY_shares,OXY_value,FANG_shares,FANG_value,CF_shares,CF_value,LEN_shares,LEN_value,run
2008-05-31,153.7755583550562,,,,,,,,,0.273984716457057,13.585803658557332,,,,,,,,,0.6910378313327231,13.585803658557332,,,,,,,,,,,,,0.4153111545210714,16.023463975030303,,,,,,,,,0.3420552849995292,17.016243094284363,,,,,,,,,,,,,,,,,,,0.2335423462866546,17.284882922089892,,,,,,,,,0.7243194393827445,16.771314561255497,,,0.4474674901678789,11.925359221122472,0.3122588873407706,14.622880575327232,,,,,,,,,0.3389748156855387,13.908475062401294,,,,,,,,,,,,,,,,,0.6339877574084778,19.051331626430485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2008-06-30,145.06214360507911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4153111545210714,16.328157089729864,,,,,,,,,0.3420552849995292,17.126730197774563,,,,,,,,,,,,,,,,,,,0.2335423462866546,17.914024678562917,,,,,,,,,0.7243194393827445,15.074696628818277,,,0.4474674901678789,9.688620910790007,,,,,0.0274173840062464,13.710885025690398,,,,,0.3389748156855387,14.0863739966419,,,,,,,,,,,,,,,,,,,1.2582641665665295,13.710885025690398,0.8449600083725667,13.710885025690398,0.2967695312818318,13.710885025690398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2008-07-31,133.84836097280314,,,,,,,,,0.2918017011234058,12.743974896579596,,,,,,,,,0.951042929804006,12.743974896579594,,,,,,,,,,,,,0.4153111545210714,14.119121710296936,,,,,,,,,0.3420552849995292,14.60946666855085,,,0.1901726544748228,12.743974896579594,,,,,,,,,,,,,,,0.2335423462866546,14.16608802782183,,,,,,,,,0.7243194393827445,13.20515953242853,,,,,,,,,0.0274173840062464,15.143169735140985,,,1.612168904149049,12.743974896579594,0.3389748156855387,11.629455712245605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2008-08-31,138.35357510182587,,,,,,,,,0.2918017011234058,13.634509732927372,,,,,,,,,0.951042929804006,14.075435542496333,,,,,,,,,,,,,0.4153111545210714,14.35510749563069,,,,,,,,,0.3420552849995292,14.91354596701387,,,0.1901726544748228,12.818014436358116,,,,,,,,,,,,,,,0.2335423462866546,15.234996123190289,,,,,,,,,0.7243194393827445,13.284445521476869,,,,,,,,,0.0274173840062464,16.388192406557938,,,1.612168904149049,12.868494963282036,0.3389748156855387,10.780832912892356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2008-09-30,124.84744585177388,0.6328169198998893,11.678998309218455,,,,,,,0.2918017011234058,13.234206296058336,,,,,,,,,0.951042929804006,13.314601017256084,,,,,,,,,,,,,0.4153111545210714,12.744052276196191,,,,,,,,,0.3420552849995292,14.357901854493692,,,,,1.383984700289306,11.678998309218455,0.3680163474565804,11.678998309218455,,,,,,,,,,,0.2335423462866546,13.615208579447572,,,,,,,,,,,,,,,,,,,0.0274173840062464,15.682743651572997,,,,,0.3389748156855387,6.861737249093649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2008-10-31,100.93215163261628,0.6328169198998893,9.604239489241428,,,,,,,0.2918017011234058,11.619933246986191,,,,,,,,,0.951042929804006,10.10007580568032,,,,,,,,,,,,,0.4153111545210714,9.048710759030891,,,,,,,,,0.3420552849995292,12.986166787484072,,,,,1.383984700289306,7.968647194700736,0.3680163474565804,10.564102257919943,,,,,,,,,,,0.2335423462866546,12.092487429737588,,,,,,,,,,,,,,,,,,,0.0274173840062464,13.440275579422693,,,,,0.3389748156855387,3.5075130824124288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2008-11-30,93.66903885379078,,,,,,,,,,,,,,,,,,,0.951042929804006,7.237436822786416,,,,,,,,,,,0.9282579727379228,9.911694720138891,0.4153111545210714,9.223871039468376,,,,,,,,,0.3420552849995292,13.753846971066045,,,,,1.383984700289306,6.851886808512004,0.3680163474565804,11.12051949132097,,,,,,,,,,,0.2335423462866546,10.818330869978372,,,,,,,,,,,,,,,0.5801021161565756,9.911694720138891,,,0.0274173840062464,11.90599900471254,,,,,0.3389748156855387,2.9337584056682635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2008-12-31,90.8350620838801,,,,,,,,,,,,,,,,,,,0.951042929804006,7.494218395693793,,,,,,,,,,,0.9282579727379228,9.492888174327664,,,,,,,,,,,0.3420552849995292,12.988006608162207,,,,,,,0.3680163474565804,8.708587767235896,,,,,,,,,,,0.2335423462866546,9.82682626151949,,,,,,,,,,,,,,,,,,,0.0274173840062464,12.509181452849964,,,,,,,,,,,,,,,,,,,2.2628532358461197,7.453838356022767,1.6798434582289583,7.453838356022768,,,,,,,,,0.9270229632798332,7.453838356022768,4.105948913590243,7.453838356022768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2009-01-31,84.87697386159127,,,,,,,,,,,,,,,,,,,0.951042929804006,7.865125464832034,,,,,,,,,,,0.9282579727379228,8.463293201071652,,,,,,,,,,,0.3420552849995292,12.382242387792465,,,,,,,0.3680163474565804,8.864239853492789,,,,,,,,,,,0.2335423462866546,9.232540707356891,,,,,,,,,,,,,,,,,,,0.0274173840062464,11.68227305081611,,,,,,,,,,,,,,,,,,,2.2628532358461197,6.7025710428774055,1.6798434582289583,4.875278503459197,,,,,,,,,0.9270229632798332,7.730364690374768,4.105948913590243,7.0790449595179386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2009-03-31,86.47027525820317,,,,,,,,,,,,,,,,,,,0.951042929804006,11.83097364768834,,,,,,,,,,,,,,,0.4424010854750581,7.840287782457985,,,,,0.2120867782805584,7.840287782457985,0.3420552849995292,11.91500622578749,,,,,,,,,2.063371138819789,7.840287782457984,,,0.6693258185266435,7.840287782457985,,,,,,,,,,,,,,,,,,,,,,,,,0.0274173840062464,11.727786008671938,,,,,,,,,,,,,,,,,,,2.2628532358461197,6.845131254237014,1.6798434582289583,4.949939209528478,,,,,,,,,,,,,1.203945319124546,7.840287782457985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2009-04-30,95.48419450604648,,,,,,,,,,,,,,,,,,,0.951042929804006,12.135308001975568,,,,,,,,,,,0.8091570863761659,8.605087933292035,,,0.4424010854750581,8.771292940001704,,,,,,,0.3420552849995292,11.712999134677576,,,,,,,0.3806332228808825,8.605087933292035,,,,,0.6693258185266435,9.53482770692329,,,,,,,,,,,,,,,,,,,,,,,,,0.0274173840062464,13.855923221362849,,,,,,,,,,,,,,,,,,,2.2628532358461197,8.383871066167872,1.6798434582289583,5.274708635061521,,,,,,,,,,,,,,,0.5924581264810244,8.605087933292035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2009-05-31,95.93015068413098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4424010854750581,9.90919094526549,,,,,,,0.3420552849995292,11.814000070557814,,,0.1670098816468992,10.008699025673751,,,0.3806332228808825,9.944604145961922,,,,,0.6693258185266435,10.073997760201772,,,,,,,,,,,,,,,,,,,,,,,,,0.0274173840062464,13.56886317734896,,,1.581448665445677,10.008699025673751,,,,,,,,,,,,,,,2.2628532358461197,8.067071915272917,1.6798434582289583,5.409095983557952,,,,,,,,,,,,,,,0.5924581264810244,7.125928634616655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2009-06-30,97.86902040137475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228196291122714,8.711704878426517,0.3420552849995292,11.853130838158258,,,,,,,0.3806332228808825,9.22855081822184,1.1473406392621863,8.711704878426517,,,0.6693258185266435,10.742889521915558,0.1625738586655072,8.711704878426517,0.3117805970221919,8.711704878426517,,,,,,,,,,,,,,,,,,,,,0.0274173840062464,13.774219952520014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2632038870936715,8.711704878426517,0.9199265715712376,8.711704878426517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2009-07-31,106.18360626012014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228196291122714,8.77152214046871,0.3420552849995292,12.42923741016392,,,,,,,0.3806332228808825,10.058739372406787,1.1473406392621863,9.597133254650114,,,0.6693258185266435,12.26311223033758,0.1625738586655072,10.136493483467545,0.3117805970221919,9.205747200266616,,,,,,,,,,,,,,,,,,,,,0.0274173840062464,16.481961064724807,,,,,,,,,,,,,,,,,,,,,,,,,0.5517319330618826,8.481958721166915,,,,,,,,,,,,,,,0.9199265715712376,8.757701382467147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2009-08-31,113.50122619410465,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3607979761101037,9.795426723631865,,,0.8687807052439303,9.795426723631865,,,,,,,,,,,0.3420552849995292,12.513327653853626,,,0.1464893132024214,9.795426723631865,,,0.3806332228808825,9.804899916456444,,,,,0.6693258185266435,13.896849731785442,,,,,,,,,,,,,,,,,,,,,,,,,0.0274173840062464,18.513588550217943,,,,,,,,,,,,,,,,,,,,,2.5818959399180192,9.795426723631865,,,,,,,,,,,,,,,0.5168378249560442,9.795426723631865,,,,,3.2457755333082496,9.795426723631865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2009-09-30,122.6722374058221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8687807052439303,11.441851068217566,,,,,,,,,,,0.3420552849995292,12.727095244092649,,,0.1464893132024214,10.05899952484392,,,0.3806332228808825,11.372322129886918,,,,,0.6693258185266435,14.808983101511116,,,,,,,,,,,0.5947731638262654,11.196992106770631,,,0.6518487992546352,11.196992106770631,,,,,,,,,0.0274173840062464,17.475017910187383,,,,,0.4523631779293969,11.196992106770631,,,,,,,,,,,,,2.71639774772519,11.196992106770631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2009-10-31,124.14450146008843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8687807052439303,11.048014961715648,,,,,,,,,,,0.3420552849995292,13.83120686365091,,,0.1464893132024214,10.550916477049425,,,0.3806332228808825,11.120395684614463,,,,,0.6693258185266435,13.653613230324297,,,,,,,,,,,0.5947731638262654,12.190352956480774,,,0.6518487992546352,11.075051443369418,,,,,,,,,0.0274173840062464,18.15771144131265,,,,,0.4523631779293969,11.972182427799533,,,,,,,,,,,,,2.71639774772519,10.545055973771309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2009-11-30,131.25553256985552,0.5181139151609073,12.220850695722689,,,,,,,,,,,,,,,,,0.6147309462588244,12.220850695722689,,,,,,,1.6638777252671093,12.220850695722689,,,,,,,,,,,,,,,0.3420552849995292,14.10226594787215,,,0.1464893132024214,10.99780991559557,,,0.3806332228808825,11.797223218454524,,,,,0.6693258185266435,14.934652761934636,,,,,,,,,,,,,,,,,,,,,,,,,0.0274173840062464,18.456012713174555,,,,,0.4523631779293969,13.512767539234783,,,,,,,,,,,,,2.71639774772519,10.792248386421235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2009-12-31,143.7412045852698,,,,,,,,,,,,,,,,,,,0.6147309462588244,14.907225446776492,,,,,,,,,,,,,,,,,,,,,,,0.3420552849995292,14.034972875522618,,,,,,,0.3806332228808825,13.271704330950463,1.4737563082159444,12.828684530344308,,,0.6693258185266435,17.8980696907865,0.1668485174043628,12.828684530344308,,,,,,,,,,,,,,,,,,,,,,,0.0274173840062464,19.4858095895122,,,,,,,,,,,,,,,,,,,,,2.2701171936690017,12.828684530344308,,,,,,,,,,,,,,,,,0.4337574169597908,12.828684530344308,,,,,0.3822240843992171,12.828684530344308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2010-01-31,133.68978865169316,,,,,,,,,,,,,,,,,,,0.6147309462588244,12.681898905416809,,,,,,,,,,,,,,,,,,,,,,,0.3420552849995292,13.147196766128602,,,,,,,0.3806332228808825,12.3332763984099,1.4737563082159444,12.173276635103642,,,0.6693258185266435,15.400854035058838,0.1668485174043628,12.281562894731955,,,,,,,,,,,,,,,,,,,,,,,0.0274173840062464,18.757329495655313,,,,,,,,,,,,,,,,,,,,,2.2701171936690017,12.380966948649004,,,,,,,,,,,,,,,,,0.4337574169597908,12.890083747839755,,,,,0.3822240843992171,11.643342824699332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2010-03-31,147.71394805155597,,,,,,,,,,,,,,,,,,,0.6147309462588244,15.44204188592441,,,,,,,1.3801746594768438,13.978963445027556,,,,,,,,,,,,,0.3752195454170913,13.978963445027556,0.3420552849995292,13.955818831567228,,,,,,,0.3806332228808825,12.69629540304902,,,,,0.6693258185266435,15.806245225339488,,,,,,,,,,,,,,,,,,,,,,,,,0.0274173840062464,19.91872948053808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2984904342452421,13.978963445027553,0.1787479867181347,13.978963445027556,0.743429922720099,13.978963445027553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2010-04-30,148.4402367466486,,,,,,,,,,,,,,,,,,,0.6147309462588244,15.10393916197832,,,,,,,1.3801746594768438,12.603983973482682,,,,,,,,,,,,,0.3752195454170913,14.143843396030384,0.3420552849995292,14.98827791715493,,,,,,,,,,,,,0.6693258185266435,16.657573618772354,,,,,,,,,,,,,,,,,,,,,,,,,0.0274173840062464,19.68705225100043,,,,,,,,,1.4846156125234664,15.001544541023744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2984904342452421,11.763769857706931,0.1787479867181347,13.488707488475056,,,1.248571038285058,15.001544541023744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2010-05-31,137.52437827486065,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3801746594768438,12.253501616813391,,,,,,,,,,,,,0.3752195454170913,12.618217190603088,0.3420552849995292,13.595093933615376,,,,,,,,,,,,,0.6693258185266435,14.111707854149552,,,,,,,,,,,,,,,,,,,,,,,,,0.0274173840062464,18.78858571504427,,,,,,,,,1.4846156125234664,15.629860254966475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1787479867181347,12.511633561168066,0.5893256991776199,11.989307138012794,1.248571038285058,14.03716387247484,1.2951549233235862,11.989307138012794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2010-06-30,127.0359267306442,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3801746594768438,11.444688382172064,,,,,,,,,,,,,,,0.3420552849995292,12.605620105190685,,,,,,,,,,,,,0.6693258185266435,12.226629755216964,,,,,0.2947041315196047,11.678208818158495,,,,,,,,,,,,,,,,,,,0.0274173840062464,17.959209848855313,,,,,,,,,1.4846156125234664,12.98303556944569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4075359517442595,11.678208818158495,,,,,0.2656149650514863,11.678208818158495,,,0.1787479867181347,10.50653642078909,,,1.248571038285058,14.2755801944989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2010-07-31,126.67451152552223,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3801746594768438,9.813584960967578,,,,,,,,,,,,,,,0.3420552849995292,14.156715506083458,,,,,,,0.4012241853626149,14.060048325686251,,,,,0.6693258185266435,10.698303589090216,,,,,0.2947041315196047,12.007495806786432,,,,,,,,,,,,,,,,,,,0.0274173840062464,17.176991079913428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4075359517442595,11.719871247856656,,,,,0.2656149650514863,10.592438342847974,,,0.1787479867181347,12.38901434060399,,,,,,,6.173457236249544,14.060048325686251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2010-08-31,120.15555287194756,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3801746594768438,8.708206391004149,,,,,,,,,,,,,,,0.3420552849995292,13.761045758783265,,,,,,,0.4012241853626149,12.545343764087509,,,,,0.6693258185266435,9.794276868663482,,,,,0.2947041315196047,11.582843458765655,,,,,,,,,,,,,,,,,,,0.0274173840062464,16.564485984907183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4075359517442595,11.114167861416716,,,,,0.2656149650514863,11.61947328236861,,,0.1787479867181347,11.713662192696418,,,,,,,6.173457236249544,12.752047309254584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2010-09-30,129.90181920672134,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3801746594768438,9.719221947127966,,,,,,,,,,,,,0.3621429086100087,12.620556862037452,0.3420552849995292,15.19659128722756,,,,,,,,,,,,,0.6693258185266435,11.509085331332672,,,,,,,,,,,0.461775401850135,12.620556862037452,,,0.5155107691754571,12.620556862037452,,,,,,,,,0.0274173840062464,17.753579468808464,,,,,0.4062912023429811,12.620556862037452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6760936152993405,12.620556862037452,,,,,,,,,,,,,,,,,,,,,3.848622350426463,12.620556862037452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2010-10-31,136.39205956952503,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3801746594768438,11.13464477869101,,,,,,,,,,,,,0.3621429086100087,13.580531756070734,0.3420552849995292,15.48720727380618,,,,,,,,,,,,,0.6693258185266435,12.976607159485456,,,,,,,,,,,0.461775401850135,12.258981881695115,,,0.5155107691754571,13.491198080657648,,,,,,,,,0.0274173840062464,17.201940163052413,,,,,0.4062912023429811,14.009870545977016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6760936152993405,13.655981245558737,,,,,,,,,,,,,,,,,,,,,3.848622350426463,12.5950966845307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2010-11-30,135.99811827613863,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3801746594768438,9.800103402215813,,,,,,,,,,,,,0.3621429086100087,14.207578975225408,0.3420552849995292,15.181585657583188,,,,,,,,,,,,,0.6693258185266435,13.580641896894644,,,,,,,,,,,0.461775401850135,12.289754108009356,,,0.5155107691754571,13.360701944443528,,,,,,,,,0.0274173840062464,16.998229200696922,,,,,0.4062912023429811,15.02222291768414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6760936152993405,12.042544843658224,,,,,,,,,,,,,,,,,,,,,3.848622350426463,13.514755329727404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2010-12-31,149.69431438957278,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3801746594768438,10.811118300221066,,,,,0.4661645669940225,14.561782407701504,,,,,,,,,0.3420552849995292,17.255457622725523,,,,,,,,,,,,,0.6693258185266435,13.742801692264884,,,,,,,,,1.6669456584183682,14.561782407701504,,,,,,,,,,,,,,,0.0274173840062464,18.94596123149223,,,,,0.4062912023429811,17.80515894623265,,,1.146023482422743,14.561782407701504,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6760936152993405,12.886686965830409,,,,,,,,,,,0.1859349654720776,14.561782407701504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2011-01-31,152.4063948040696,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3801746594768438,14.208128225895011,,,,,0.4661645669940225,15.280251540170848,,,,,,,,,0.3420552849995292,17.951346959576732,,,,,,,,,,,,,0.6693258185266435,13.791445417971596,,,,,,,,,1.6669456584183682,13.833258339032144,,,,,,,,,,,,,,,0.0274173840062464,20.97429876477857,,,,,0.4062912023429811,16.26902842492299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6760936152993405,12.820160565226775,,,,,,,,,,,0.1859349654720776,14.140634150108111,,,,,,,,,,,1.0928997312900768,13.13784241638683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2011-03-31,162.8186109871313,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3801746594768438,15.461784856689553,,,,,0.4661645669940225,17.22812604455537,,,,,,,,,0.3420552849995292,20.47932972771597,,,,,,,0.3352335920869748,14.345172583960007,,,,,0.6693258185266435,15.11708301046529,,,,,0.2386094653315292,14.345172583960007,,,,,,,,,0.4311415786794049,14.345172583960007,,,,,,,,,0.0274173840062464,20.727542308722352,,,,,0.4062912023429811,16.68909494238447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6760936152993405,14.080132344718324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2011-04-30,163.80285172175363,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3801746594768438,15.259583193325629,,,,,0.4661645669940225,17.018861999165345,,,,,,,,,0.3420552849995292,20.850858679011772,,,,,,,0.3352335920869748,13.684263260607812,,,,,0.6693258185266435,16.134614310816385,,,,,0.2386094653315292,14.251302209089038,,,,,,,,,0.4311415786794049,15.569014426967032,,,,,,,,,0.0274173840062464,20.27049498589703,,,,,0.4062912023429811,16.529866682481867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6760936152993405,14.23399197439173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2011-05-31,156.36497190717722,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3801746594768438,13.749802612871472,,,,,0.4661645669940225,15.795681484835168,,,,,,,,,0.3420552849995292,19.987781836012395,,,,,,,,,,,,,0.6693258185266435,14.85762682721783,,,,,0.2386094653315292,13.166006156145386,,,1.7649829124041114,13.700981658680746,,,,,0.4311415786794049,15.365773763113166,,,,,,,,,0.0274173840062464,20.453368468659885,,,,,0.4062912023429811,15.586967440960416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7579984534422848,13.700981658680746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
