date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,EL_shares,EL_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,MU_shares,MU_value,JKHY_shares,JKHY_value,NKE_shares,NKE_value,XOM_shares,XOM_value,PAYX_shares,PAYX_value,CVX_shares,CVX_value,EA_shares,EA_value,CL_shares,CL_value,EOG_shares,EOG_value,COP_shares,COP_value,GPC_shares,GPC_value,GWW_shares,GWW_value,GPN_shares,GPN_value,SNA_shares,SNA_value,AES_shares,AES_value,WDC_shares,WDC_value,TRV_shares,TRV_value,FAST_shares,FAST_value,MCHP_shares,MCHP_value,CPRT_shares,CPRT_value,NTAP_shares,NTAP_value,HRL_shares,HRL_value,HAS_shares,HAS_value,CMI_shares,CMI_value,WSM_shares,WSM_value,KR_shares,KR_value,HSIC_shares,HSIC_value,DLTR_shares,DLTR_value,LUV_shares,LUV_value,F_shares,F_value,DE_shares,DE_value,NFLX_shares,NFLX_value,EW_shares,EW_value,VLO_shares,VLO_value,LLY_shares,LLY_value,ACN_shares,ACN_value,EBAY_shares,EBAY_value,EMN_shares,EMN_value,CTRA_shares,CTRA_value,URI_shares,URI_value,CSGP_shares,CSGP_value,EMR_shares,EMR_value,NVR_shares,NVR_value,DVN_shares,DVN_value,LHX_shares,LHX_value,CVS_shares,CVS_value,TTWO_shares,TTWO_value,SWKS_shares,SWKS_value,MOH_shares,MOH_value,ROST_shares,ROST_value,DECK_shares,DECK_value,GLW_shares,GLW_value,GRMN_shares,GRMN_value,RMD_shares,RMD_value,RL_shares,RL_value,TXN_shares,TXN_value,SYY_shares,SYY_value,PWR_shares,PWR_value,LOW_shares,LOW_value,MOS_shares,MOS_value,FDX_shares,FDX_value,TSCO_shares,TSCO_value,FCX_shares,FCX_value,ALGN_shares,ALGN_value,VZ_shares,VZ_value,AMP_shares,AMP_value,MTCH_shares,MTCH_value,AXON_shares,AXON_value,TJX_shares,TJX_value,TECH_shares,TECH_value,MPWR_shares,MPWR_value,CDNS_shares,CDNS_value,KDP_shares,KDP_value,TGT_shares,TGT_value,FSLR_shares,FSLR_value,DHR_shares,DHR_value,LRCX_shares,LRCX_value,SMCI_shares,SMCI_value,PCAR_shares,PCAR_value,ZBH_shares,ZBH_value,TXT_shares,TXT_value,PHM_shares,PHM_value,WMT_shares,WMT_value,CTSH_shares,CTSH_value,EXPD_shares,EXPD_value,DD_shares,DD_value,FFIV_shares,FFIV_value,ABT_shares,ABT_value,ISRG_shares,ISRG_value,WST_shares,WST_value,A_shares,A_value,ULTA_shares,ULTA_value,GE_shares,GE_value,AMZN_shares,AMZN_value,NEM_shares,NEM_value,BAX_shares,BAX_value,PRU_shares,PRU_value,TPR_shares,TPR_value,J_shares,J_value,FTNT_shares,FTNT_value,NUE_shares,NUE_value,STLD_shares,STLD_value,NWSA_shares,NWSA_value,QCOM_shares,QCOM_value,EPAM_shares,EPAM_value,LULU_shares,LULU_value,DAL_shares,DAL_value,UAL_shares,UAL_value,GOOGL_shares,GOOGL_value,PSX_shares,PSX_value,ENPH_shares,ENPH_value,DHI_shares,DHI_value,LEN_shares,LEN_value,MHK_shares,MHK_value,TSLA_shares,TSLA_value,REGN_shares,REGN_value,WY_shares,WY_value,FANG_shares,FANG_value,OXY_shares,OXY_value,CF_shares,CF_value,INCY_shares,INCY_value,run
2010-03-31,201.1568444162008,0.7203400516484711,16.328684250450085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8721829020956192,20.59675208059289,,,,,,,,,,,,,,,,,2.2329486187780856,20.59675208059289,,,,,1.0434018398889875,20.59675208059289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,20.054143521007575,,,,,,,,,,,,,,,,,,,0.9029194130672096,20.59675208059289,,,0.3122634219122073,20.59675208059289,1.2598478884638689,20.59675208059289,1.0897090617100695,20.59675208059289,1.0953777062386107,20.59675208059289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2010-04-30,208.1534187643299,0.7203400516484711,15.474607664783369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8721829020956192,21.706091649487576,,,,,,,,,,,,,,,,,2.2329486187780856,22.56320157308389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,19.82089127385813,,,,,,,,,,,,,,,,,,,0.9029194130672096,19.93027621568668,,,0.3122634219122073,21.79928739989258,1.2598478884638689,21.892992936797356,1.0897090617100695,22.20812634972983,1.0953777062386107,21.63949070047308,1.0338968691474195,21.11845300053738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2010-05-31,197.89084751793763,0.7203400516484711,14.105449361963666,,,0.8106168409852579,20.85508367343317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8721829020956192,18.38863652890181,,,,,,,,,,,,,,,,,2.2329486187780856,23.508222986217746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,18.91631666840992,,,,,,,,,,,,,,,,,,,0.9029194130672096,18.648442295205516,,,,,,,1.0897090617100695,20.98999370497964,1.0953777062386107,22.284485082786944,1.0338968691474195,19.339133542606064,0.5861336541793373,20.855083673433175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2010-06-30,174.15530282462612,0.7203400516484711,11.800140816774686,,,0.8106168409852579,16.71368149214511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.390399729035116,19.506765497784848,,,,,,,,,,,,,,,,,0.8721829020956192,15.93224176920642,,,,,,,,,,,,,,,,,2.2329486187780856,19.527246149972544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,18.08130243370864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0338968691474195,15.955765158934492,0.5861336541793373,17.62462851052969,0.3318690830052971,19.506765497784848,7.754811046735031,19.506765497784848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2010-07-31,186.54580148269972,0.7203400516484711,12.617754419060708,,,0.8106168409852579,17.10857209595195,,,,,,,,,,,,,,,,,,,,,,,,,2.2791712421961803,16.205801180605423,,,,,,,,,,,1.390399729035116,21.579359796020466,,,,,,,,,,,,,,,,,0.8721829020956192,13.940709676554144,,,,,,,,,,,,,,,,,2.2329486187780856,21.014216128337655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,17.293765885631444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5861336541793373,21.544724885492624,0.3318690830052971,23.001835205029224,7.754811046735031,22.239062210016048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2010-08-31,182.4507463251276,0.7203400516484711,11.87969054640877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2791712421961803,14.380423840659883,,,,,,,,,,,1.390399729035116,20.63111226200649,,,,,,,,,,,,,,,,,0.8721829020956192,12.76269432134399,,,,,,,,,,,,,,,,,2.2329486187780856,20.540584236994626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,16.677096780576065,,,,,,,,,,,,,,,,,,,1.2855973862608538,21.0408189957382,,,,,,,,,,,,,,,0.3318690830052971,21.747952827221233,7.754811046735031,21.74955351844017,0.803445264824811,21.0408189957382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2010-09-30,209.39456223540827,0.7203400516484711,14.897904756002056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2791712421961803,16.04997889668723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8721829020956192,14.997224660729854,,,,,,,11.755486423222084,24.22365010772444,,,,,,,,,2.2329486187780856,25.082306785705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,17.87427411105543,,,,,,,2.388920048082232,24.22365010772444,,,,,,,2.909165287449451,24.22365010772444,,,1.2855973862608538,23.998091692739173,,,,,,,,,,,,,,,0.3318690830052971,23.82383100931621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2010-10-31,222.2780206961471,0.7203400516484711,15.066897954421076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2791712421961803,18.38735336682102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8721829020956192,16.9095132220762,,,,,,,,,,,,,,,,,2.2329486187780856,25.612430205519924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,17.318884580801015,,,,,,,2.388920048082232,25.48977709529755,,,,,,,2.909165287449451,28.170417385095263,,,1.2855973862608538,25.96695939242357,,,,,,,,,,,,,,,0.3318690830052971,24.478238902111514,,,,,1.4616655653632524,24.877548591579952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2010-11-30,230.56270301562984,0.7203400516484711,15.498273774611638,,,,,,,0.5249922275018061,25.564530403654583,,,,,,,,,,,,,,,,,,,,,2.2791712421961803,16.183539301769198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8721829020956192,17.696618498937262,,,,,,,,,,,,,,,,,2.2329486187780856,26.44880423541207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,17.113788724668662,,,,,,,2.388920048082232,26.44534420322977,,,,,,,2.909165287449451,37.28580158251739,,,1.2855973862608538,22.89899233887052,,,,,,,,,,,,,,,0.3318690830052971,25.42700995195877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2010-12-31,246.3946392615589,0.7203400516484711,17.412516513906233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2791712421961803,17.853096531383617,,,,,,,,,0.593614474864552,29.945715324486752,,,,,,,,,,,,,,,,,,,0.8721829020956192,17.90792182848378,,,,,,,,,,,,,,,,,2.2329486187780856,28.372646576905424,,,,,,,2.6452123628139463,29.94571532448675,3.4280054358472505,29.945715324486752,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,19.07476207511238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3318690830052971,25.990834437820496,,,0.6833233996963863,29.945715324486752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2011-01-31,245.774597997356,0.7203400516484711,18.07397363557443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2791712421961803,23.46279656385696,,,,,,,,,0.593614474864552,31.153378756871103,,,,,,,,,,,,,,,,,,,0.8721829020956192,17.971313326414794,,,,,,,,,,,,,,,,,2.2329486187780856,25.598179553057093,,,,,,,2.6452123628139463,27.34923844449637,3.4280054358472505,28.447525624257626,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,21.11688891062738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3318690830052971,25.239135975609308,,,0.6833233996963863,27.36216720659094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2011-03-31,261.954162333579,0.7203400516484711,18.01435015214292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2791712421961803,25.533042616272052,,,,,,,,,0.593614474864552,35.54052903273374,,,,,,,,,,,,,,,,,,,0.8721829020956192,19.69871251413098,,,,,,,,,,,,,,,,,2.2329486187780856,32.346557713080145,,,,,,,,,3.4280054358472505,26.592644873416734,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,20.86845492344353,,,,,,,,,,,,,,,,,,,1.373737431002925,28.60906562229347,1.1448299131024244,28.60906562229347,,,,,,,,,,,,,0.3318690830052971,26.141739263772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2011-04-30,270.3555713715401,0.7203400516484711,19.172224021325952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2791712421961803,25.19913182242529,,,,,,,,,0.593614474864552,36.18528859018378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2329486187780856,34.67070241549849,2.2752560266334996,21.024638869178204,,,,,,,3.4280054358472505,27.591429833900975,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,20.408300443370553,,,,,,,,,,,,,,,,,,,1.373737431002925,28.921681232211988,1.1448299131024244,30.411437739113357,,,,,,,,,,,,,0.3318690830052971,26.77073640433158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2011-05-31,262.7425737772564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2791712421961803,22.70593615516685,,,,,,,,,0.593614474864552,34.68749128255521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2329486187780856,31.39519250232424,2.2752560266334996,21.46570927613568,,,,,,,3.4280054358472505,26.61048490185857,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,20.592417159905917,,,,,,,,,,,,,,,,,,,1.373737431002925,28.79494496168857,1.1448299131024244,30.70706522365484,,,,,,,,,1.0528654809431686,19.580623449373807,,,0.3318690830052971,26.202708864592676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2011-06-30,249.21212155115188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2791712421961803,16.651018108252693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3193465263480857,29.070970077011992,,,,,,,,,,,,,,,,,2.2329486187780856,29.262083631015855,2.2752560266334996,21.540471569376855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.904009819157082,29.070970077011992,,,0.0276037763537612,20.02598712999048,,,,,,,,,,,,,,,,,,,,,,,,,,,1.392966619084893,29.070970077011992,,,1.0528654809431686,18.907390630467415,,,0.3318690830052971,26.541290174000615,,,,,,,1.5953735513038505,29.070970077011992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2011-07-31,240.99012466284728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2791712421961803,16.406151569370216,,,,,,,,,0.3348829614408845,19.552695566705022,,,,,,,,,,,,,,,,,,,1.3193465263480857,27.536710847360176,,,,,,,,,,,,,,,,,2.2329486187780856,29.687109553670293,,,,,0.5904482734608848,19.552695566705022,,,,,,,,,,,,,,,,,,,,,,,,,4.904009819157082,28.81596134192807,,,0.0276037763537612,18.773053001741864,,,,,,,,,,,,,,,,,,,,,,,,,,,1.392966619084893,28.76233708457391,,,,,,,0.3318690830052971,24.347288454235912,,,,,,,1.5953735513038505,27.556121676556824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2011-08-31,222.65935111521733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3348829614408845,18.579012727706033,,,,,,,,,,,,,,,,,,,1.3193465263480857,23.565223339244863,,,,,,,,,,,,,,,,,2.2329486187780856,26.668400997608625,,,,,0.5904482734608848,21.087860176750755,,,,,,,,,,,,,,,,,,,,,,,,,4.904009819157082,25.09872240410445,,,0.0276037763537612,17.569803649169057,,,,,,,0.9951653136567324,13.156085712279811,,,,,,,,,,,,,,,,,,,1.392966619084893,26.26126048257582,,,,,,,0.3318690830052971,22.060520777873705,,,,,,,1.5953735513038505,28.61246084790421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2011-09-30,212.3260165438645,1.2915435483093165,26.7316834719618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3348829614408845,17.54363796375777,,,,,,,,,,,,,,,,,,,1.3193465263480857,20.552645647764873,,,,,,,,,,,,,,,,,2.2329486187780856,24.799774610644363,,,,,0.5904482734608848,22.18314145373493,,,,,,,,,,,,,,,,,,,,,,,,,4.904009819157082,25.486139161110547,,,0.0276037763537612,16.672128303008485,,,,,,,0.9951653136567324,12.658503055451444,,,,,,,,,3.0998678588036186,26.7316834719618,,,,,,,,,,,,,,,,,0.3318690830052971,18.96667940446856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2011-10-31,239.51604214454068,1.2915435483093165,26.983622752991863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3348829614408845,19.904499990041835,,,,,,,,,,,,,,,,,,,1.3193465263480857,21.28780749182841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.904009819157082,30.17437181863951,,,0.0276037763537612,17.742327251380065,0.6284974605662799,26.921335711400975,,,,,0.9951653136567324,15.703708383765427,,,,,,,,,3.0998678588036186,30.905801630600543,,,,,,,,,,,,,,,,,0.3318690830052971,22.97123140249104,,,,,1.168968081143478,26.921335711400975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2011-11-30,242.9164397162795,1.2915435483093165,27.406264987704052,,,,,,,0.4377564467990191,27.132730510034744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3348829614408845,19.48197315601346,,,,,,,,,,,,,,,,,,,1.3193465263480857,23.22960389684099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.904009819157082,32.63128038259827,,,0.0276037763537612,18.490388916646676,,,,,,,0.9951653136567324,13.882555935698695,,,,,,,,,3.0998678588036186,28.69979577657634,,,,,,,,,,,,,,,,,0.3318690830052971,23.322128166151128,,,,,1.168968081143478,28.63971798801521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2011-12-31,243.22301732130592,1.2915435483093165,27.053244037023383,,,,,,,0.4377564467990191,26.578716715862903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3348829614408845,20.319674943260072,,,,,,,,,,,,,,,,,,,1.3193465263480857,24.73189661395733,,,,,,,,,,,,,,,,,,,,,,,,,,,5.279951785786128,29.558653270542912,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,18.93619057868024,,,,,,,0.9951653136567324,13.484490189861445,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3318690830052971,23.44284443103183,,,1.058529324517592,29.558653270542905,,,,,0.8039826104456619,29.55865327054291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2012-01-31,265.7999904472039,1.2915435483093165,27.298739001337488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3348829614408845,19.69327681355684,,,,,,,,,,,,,,,,,,,1.3193465263480857,29.046995821723833,,,,,,,,,,,,,,,,,2.0199492469659037,26.243773184547443,,,,,,,,,5.279951785786128,34.11881876716461,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,19.13631795724501,,,,,,,0.9951653136567324,15.524579272670469,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3318690830052971,25.72351767927214,,,1.058529324517592,37.12706485360624,,,,,0.8039826104456619,31.88690709607983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2012-02-29,269.29701131814824,,,0.0700128836230987,26.218425428362544,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1396287585818916,26.21842542836254,,,,,,,,,0.3348829614408845,20.83911885627051,,,,,,,,,,,,,,,,,,,1.3193465263480857,31.36436037310791,,,,,,,,,,,,,,,,,2.0199492469659037,28.427916895305327,,,,,,,,,5.279951785786128,34.14240688489811,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,19.10181323680281,,,,,,,0.9951653136567324,15.375303906183795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.058529324517592,34.40636619277807,,,,,0.8039826104456619,33.202874116076565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2012-03-31,266.906590252957,,,0.0700128836230987,26.030789276418663,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1396287585818916,24.838509640057048,,,,,,,,,0.3348829614408845,20.631296323871805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0199492469659037,27.6030494486891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74269447124512,32.74830631900445,,,0.0276037763537612,20.04945135077166,0.6963575123590804,32.74830631900445,,,,,0.9951653136567324,15.315594518840008,,,0.9737824941686748,32.74830631900445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8039826104456619,34.19298073729538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2012-04-30,256.8728920006142,,,0.0700128836230987,27.73630423252165,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1396287585818916,20.208123421212697,,,,,,,,,0.3348829614408845,20.506208319498757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0199492469659037,28.49418800392704,2.770612071659982,24.977520603957966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74269447124512,34.56950016373317,,,0.0276037763537612,21.639704502159653,0.6963575123590804,32.25423845386663,,,,,0.9951653136567324,14.0417822340336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8039826104456619,32.44532206570299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2012-05-31,237.82647967128017,1.143965721091439,22.26567829892413,,,,,,,0.3526842301796364,22.26567829892413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3348829614408845,18.918590417553045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0199492469659037,25.86298303910616,2.770612071659982,23.62505787948617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74269447124512,35.04376915855909,,,0.0276037763537612,22.21551887254692,0.6963575123590804,27.484209151515852,,,,,0.9951653136567324,11.464304868876086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8039826104456619,28.680689685788582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2012-06-30,247.35066933106356,1.143965721091439,21.729058163525146,,,,,,,0.3526842301796364,24.565789099897916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3348829614408845,20.4849459903582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0199492469659037,25.90744181812716,2.770612071659982,25.016293150287023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,23.46320990069709,,,,,,,0.9951653136567324,9.414263905155233,,,,,,,,,,,1.2960496214764847,32.256555767671934,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6494453746391353,32.256555767671934,6.155831522257625,32.256555767671934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
