date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,SYY_shares,SYY_value,EL_shares,EL_value,AAPL_shares,AAPL_value,MSFT_shares,MSFT_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,MU_shares,MU_value,JKHY_shares,JKHY_value,NEM_shares,NEM_value,WSM_shares,WSM_value,PAYX_shares,PAYX_value,AMAT_shares,AMAT_value,TRV_shares,TRV_value,DE_shares,DE_value,EBAY_shares,EBAY_value,ACN_shares,ACN_value,TXN_shares,TXN_value,FCX_shares,FCX_value,GWW_shares,GWW_value,GRMN_shares,GRMN_value,ADP_shares,ADP_value,WDC_shares,WDC_value,EA_shares,EA_value,CAH_shares,CAH_value,EOG_shares,EOG_value,MMM_shares,MMM_value,ZBH_shares,ZBH_value,CPRT_shares,CPRT_value,GPN_shares,GPN_value,AES_shares,AES_value,KLAC_shares,KLAC_value,F_shares,F_value,CVX_shares,CVX_value,XOM_shares,XOM_value,NFLX_shares,NFLX_value,NVR_shares,NVR_value,TER_shares,TER_value,HAS_shares,HAS_value,CSGP_shares,CSGP_value,CMI_shares,CMI_value,COP_shares,COP_value,CNC_shares,CNC_value,AXON_shares,AXON_value,A_shares,A_value,EQIX_shares,EQIX_value,JBL_shares,JBL_value,CHRW_shares,CHRW_value,EMN_shares,EMN_value,DVN_shares,DVN_value,TXT_shares,TXT_value,DD_shares,DD_value,FFIV_shares,FFIV_value,VLO_shares,VLO_value,VZ_shares,VZ_value,URI_shares,URI_value,CTRA_shares,CTRA_value,DECK_shares,DECK_value,RMD_shares,RMD_value,LRCX_shares,LRCX_value,FAST_shares,FAST_value,CTSH_shares,CTSH_value,BMY_shares,BMY_value,J_shares,J_value,FDX_shares,FDX_value,GLW_shares,GLW_value,SBUX_shares,SBUX_value,CVS_shares,CVS_value,MOS_shares,MOS_value,WMT_shares,WMT_value,NOC_shares,NOC_value,MPWR_shares,MPWR_value,GILD_shares,GILD_value,GE_shares,GE_value,AMP_shares,AMP_value,TKO_shares,TKO_value,EXPD_shares,EXPD_value,LEN_shares,LEN_value,PCAR_shares,PCAR_value,FSLR_shares,FSLR_value,HRL_shares,HRL_value,PRU_shares,PRU_value,PHM_shares,PHM_value,NTAP_shares,NTAP_value,EMR_shares,EMR_value,TECH_shares,TECH_value,ZBRA_shares,ZBRA_value,TSN_shares,TSN_value,SMCI_shares,SMCI_value,LUV_shares,LUV_value,LULU_shares,LULU_value,ROST_shares,ROST_value,TPR_shares,TPR_value,RL_shares,RL_value,ULTA_shares,ULTA_value,ISRG_shares,ISRG_value,MKC_shares,MKC_value,PWR_shares,PWR_value,DHI_shares,DHI_value,CMG_shares,CMG_value,GOOGL_shares,GOOGL_value,SWKS_shares,SWKS_value,STLD_shares,STLD_value,MNST_shares,MNST_value,HSIC_shares,HSIC_value,QCOM_shares,QCOM_value,ENPH_shares,ENPH_value,AKAM_shares,AKAM_value,NUE_shares,NUE_value,APD_shares,APD_value,ACGL_shares,ACGL_value,BIIB_shares,BIIB_value,JBHT_shares,JBHT_value,MHK_shares,MHK_value,SNA_shares,SNA_value,OXY_shares,OXY_value,CF_shares,CF_value,FANG_shares,FANG_value,VRTX_shares,VRTX_value,INCY_shares,INCY_value,EPAM_shares,EPAM_value,run
2006-07-31,100.93071924423192,,,,,,,,,0.341849133823274,12.329780924655587,1.2789648222346404,8.671883066324309,0.656790654242604,11.259853024851385,,,,,,,,,,,,,,,1.3222250552825916,10.19751207025926,0.906072978143674,10.892419918231417,,,,,0.2734604604060766,9.647996616804646,,,0.4844479328060516,8.72405359445979,,,0.352734545184437,10.284051932071884,0.3765465574722694,9.46158404828681,1.042493862687493,9.46158404828681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
2006-08-31,103.51809749901584,,,,,,,,,,,,,,,,,,,0.5562101621213584,10.48178012325779,,,,,,,,,,,,,,,,,0.2734604604060766,9.651763499596264,,,,,,,0.352734545184437,9.857417707364734,0.3765465574722694,10.182580556684115,1.042493862687493,10.935654995823972,0.4995504465627406,10.48178012325779,0.5086328305623858,10.48178012325779,0.5376995359217126,10.48178012325779,0.2167740360383851,10.48178012325779,0.4141373014704252,10.48178012325779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
2006-09-30,105.258916625398,,,,,,,,,,,,,,,,,,,0.5562101621213584,11.599762676428124,0.5371161564749841,10.339884530104696,0.6540512206754368,10.339884530104696,,,,,1.2087895833123707,10.339884530104696,,,,,,,,,,,,,,,,,0.3765465574722694,10.940077708132293,,,,,,,,,,,,,0.4367937156521984,10.339884530104696,0.9431903197309572,10.339884530104696,0.190058447152429,10.339884530104696,0.3421695499780083,10.339884530104696,0.4518540865138217,10.339884530104696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
2006-10-31,107.46369886370636,,,,,,,,,,,,,,,,,,,0.5562101621213584,12.320054878810751,0.5371161564749841,10.812823927801643,,,,,,,,,,,,,,,,,,,,,,,0.3170185104971636,10.37913698326673,0.3765465574722694,11.151651011697368,,,0.4458091438649245,10.37913698326673,,,,,,,,,0.4367937156521984,10.840769172406766,0.9431903197309572,10.442714956656172,,,,,,,0.2770973123371248,10.379136983266728,0.1663966593163432,10.37913698326673,5.740276183217228,10.37913698326673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
2006-11-30,112.18623112160417,0.4727270233206711,11.20453968184556,,,,,,,0.3125918621214659,11.20453968184556,,,,,,,,,,,0.5371161564749841,11.139156865742976,,,,,,,,,,,0.7857400702456405,11.20453968184556,,,,,,,,,,,0.3170185104971636,10.51717470628228,0.3765465574722694,12.57558259502924,,,,,,,,,,,,,0.4367937156521984,10.575450281539194,0.9431903197309572,11.722349305652427,,,,,,,,,,,5.740276183217228,10.838358639975793,0.5194491902727915,11.20453968184556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
2006-12-31,114.1466689774046,0.4727270233206711,12.721775694997168,,,,,,,0.3125918621214659,11.35481258168843,,,,,,,,,,,0.5371161564749841,11.421909969356058,,,,,,,,,,,0.7857400702456405,10.71338095063022,,,,,,,,,,,0.3170185104971636,10.898802862401016,0.3765465574722694,12.45375769485095,,,,,,,,,,,,,,,0.9431903197309572,11.68807489545896,,,,,,,,,,,,,,,0.7606895490171349,10.96471810934059,0.4107688734161882,10.96471810934059,2.8061773996692017,10.96471810934059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
2007-01-31,113.12836748897966,0.4727270233206711,12.55821182754557,,,,,,,0.3125918621214659,12.061398449286624,,,,,,,,,,,0.5371161564749841,10.73523073915072,,,,,,,,,,,0.7857400702456405,9.938271019388814,,,,,,,,,,,0.3170185104971636,10.374268222115372,0.3765465574722694,13.196910844823153,,,,,,,,,,,,,,,0.9431903197309572,11.196781664293177,,,,,,,,,,,,,,,0.7606895490171349,10.342848512364386,0.4107688734161882,10.8545178074257,2.8061773996692017,11.869928402586153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
2007-03-31,112.63819289529532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3170185104971636,10.561964648349552,0.3765465574722694,14.297095470748236,,,,,,,,,,,,,0.4475182367269778,10.925596508174934,,,,,,,,,,,,,,,,,0.7606895490171349,10.706025510595897,,,2.8061773996692017,11.519528216552056,0.3028293318684664,10.925596508174934,0.2767549653175955,10.925596508174934,3.2979379418949013,10.925596508174934,0.0164294684333457,10.925596508174934,0.7163564011792064,10.925596508174934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
2007-04-30,117.96136988974368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7699160841598514,10.93984822950412,0.3170185104971636,11.093096181849468,0.3765465574722694,14.455666640279462,,,,,,,,,,,,,0.4475182367269778,11.23853355031369,,,,,,,,,,,,,,,,,,,,,2.8061773996692017,11.738526660211296,0.3028293318684664,11.491381056738131,0.2767549653175955,11.494688052477128,3.2979379418949013,10.4450414182072,0.0164294684333457,13.53788198907691,0.7163564011792064,11.526706111086275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
2007-05-31,121.28906140839712,0.4558405828190435,12.085099068149402,0.0939524108636973,12.085099068149402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.015875913240429,12.085099068149402,,,,,,,,,,,,,,,,,,,,,,,0.1872745672766118,12.085099068149402,,,0.4475182367269778,12.478883101060848,,,,,,,,,,,,,,,,,,,,,2.8061773996692017,12.176530237978056,0.3028293318684664,12.037954592312389,,,,,,,,,0.6657898593505485,12.0850990681494,2.2272574280802995,12.085099068149402,0.3891169853851218,12.085099068149402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
2007-06-30,124.82151875609284,0.4558405828190435,11.679808998265392,0.0939524108636973,12.835777913446332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.015875913240429,12.43236975260634,,,,,,,,,,,,,,,1.0151883090472316,12.318189234505033,,,,,,,0.1872745672766118,12.824478697068658,,,,,,,0.2671892890837729,12.318189234505033,,,,,,,,,,,,,,,,,2.8061773996692017,13.753347132207365,0.3028293318684664,12.534242175065929,,,,,,,,,0.6657898593505485,11.806926383917729,,,,,0.3846268118088897,12.318189234505033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
2007-07-31,120.97634491749456,0.4558405828190435,11.851489116145002,0.0939524108636973,11.914104992249465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.015875913240429,11.777512005368186,,,,,,,,,,,,,,,1.0151883090472316,12.402403578409686,,,,,,,0.1872745672766118,12.040259302640049,,,,,,,0.2671892890837729,12.66180670368046,,,,,,,,,,,,,,,,,2.8061773996692017,12.424735164573477,0.3028293318684664,12.686011488083,,,,,,,,,0.6657898593505485,10.532637270017178,,,,,0.3846268118088897,12.685385296328077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
2007-08-31,122.34730233865233,0.4558405828190435,12.090234891061067,,,,,,,,,,,,,,,,,0.5021242984452208,11.378136526150616,,,,,,,,,1.025175159930223,11.378136526150612,,,,,,,,,,,,,,,,,,,1.0151883090472316,13.053147788817762,,,,,,,0.1872745672766118,12.62601383429865,,,,,,,0.2671892890837729,13.781168417105244,,,,,,,,,,,,,,,,,2.8061773996692017,11.402725032331492,0.3028293318684664,13.057997001104976,,,,,,,,,0.6657898593505485,10.664866822838652,,,,,0.3846268118088897,12.914875498793243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
2007-09-30,127.68517500015147,,,,,,,,,,,,,,,,,,,0.5021242984452208,10.208186949082297,,,,,,,,,,,,,,,,,,,,,,,0.8361813353983385,12.869440286583368,,,0.2461939423732058,12.869440286583368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8061773996692017,12.395531357816608,0.3028293318684664,14.022600099954555,0.2635372303292756,12.869440286583368,,,,,,,,,,,,,0.3846268118088897,13.842214873797806,2.393201329547799,12.86944028658337,0.8202320351030228,12.869440286583368,0.5479873453454506,12.869440286583368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
2007-10-31,129.35788267051373,0.5331317902587057,12.466308810024024,,,,,,,,,,,,,,,,,0.5021242984452208,10.479334529951238,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2461939423732058,13.47872296052697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8061773996692017,12.950336781714276,0.3028293318684664,13.712428302748885,0.2635372303292756,12.790187303429915,3.29671894869141,12.466308810024024,,,,,,,,,,,0.3846268118088897,13.399045391581907,2.393201329547799,13.958346708940846,0.8202320351030228,13.65686307157164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
