date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,KLAC_shares,KLAC_value,NKE_shares,NKE_value,MU_shares,MU_value,MKC_shares,MKC_value,PAYX_shares,PAYX_value,JKHY_shares,JKHY_value,EL_shares,EL_value,ORCL_shares,ORCL_value,DE_shares,DE_value,XOM_shares,XOM_value,CVX_shares,CVX_value,DECK_shares,DECK_value,GPC_shares,GPC_value,HRL_shares,HRL_value,GWW_shares,GWW_value,JNJ_shares,JNJ_value,WDC_shares,WDC_value,AES_shares,AES_value,SHW_shares,SHW_value,SNA_shares,SNA_value,SYY_shares,SYY_value,URI_shares,URI_value,F_shares,F_value,TRV_shares,TRV_value,NVR_shares,NVR_value,HAS_shares,HAS_value,KR_shares,KR_value,HSIC_shares,HSIC_value,EMN_shares,EMN_value,DVN_shares,DVN_value,STE_shares,STE_value,WSM_shares,WSM_value,A_shares,A_value,COP_shares,COP_value,CTRA_shares,CTRA_value,CHRW_shares,CHRW_value,FCX_shares,FCX_value,FAST_shares,FAST_value,EBAY_shares,EBAY_value,EQIX_shares,EQIX_value,CMI_shares,CMI_value,ETN_shares,ETN_value,CSGP_shares,CSGP_value,MGM_shares,MGM_value,EOG_shares,EOG_value,CL_shares,CL_value,CVS_shares,CVS_value,MOH_shares,MOH_value,DLTR_shares,DLTR_value,VZ_shares,VZ_value,TER_shares,TER_value,ROST_shares,ROST_value,BMY_shares,BMY_value,GRMN_shares,GRMN_value,EA_shares,EA_value,GLW_shares,GLW_value,SWKS_shares,SWKS_value,T_shares,T_value,TJX_shares,TJX_value,TSN_shares,TSN_value,WMB_shares,WMB_value,J_shares,J_value,RL_shares,RL_value,FDX_shares,FDX_value,RMD_shares,RMD_value,AMAT_shares,AMAT_value,LUV_shares,LUV_value,PKG_shares,PKG_value,NOC_shares,NOC_value,MRK_shares,MRK_value,SMCI_shares,SMCI_value,TTWO_shares,TTWO_value,MTCH_shares,MTCH_value,LRCX_shares,LRCX_value,MPWR_shares,MPWR_value,AXON_shares,AXON_value,PHM_shares,PHM_value,FSLR_shares,FSLR_value,PRU_shares,PRU_value,TECH_shares,TECH_value,DD_shares,DD_value,APA_shares,APA_value,VLO_shares,VLO_value,NUE_shares,NUE_value,KDP_shares,KDP_value,ABT_shares,ABT_value,WST_shares,WST_value,CTSH_shares,CTSH_value,GEN_shares,GEN_value,TXT_shares,TXT_value,PCAR_shares,PCAR_value,EXPD_shares,EXPD_value,NEM_shares,NEM_value,BAX_shares,BAX_value,STLD_shares,STLD_value,TPR_shares,TPR_value,EMR_shares,EMR_value,WMT_shares,WMT_value,DHI_shares,DHI_value,QCOM_shares,QCOM_value,ENPH_shares,ENPH_value,TSCO_shares,TSCO_value,NWSA_shares,NWSA_value,RCL_shares,RCL_value,LULU_shares,LULU_value,AMP_shares,AMP_value,FANG_shares,FANG_value,PSX_shares,PSX_value,APD_shares,APD_value,GE_shares,GE_value,UAL_shares,UAL_value,REGN_shares,REGN_value,JBHT_shares,JBHT_value,TSLA_shares,TSLA_value,MHK_shares,MHK_value,MOS_shares,MOS_value,TGT_shares,TGT_value,OXY_shares,OXY_value,CF_shares,CF_value,VRTX_shares,VRTX_value,IP_shares,IP_value,LEN_shares,LEN_value,WY_shares,WY_value,INCY_shares,INCY_value,DAL_shares,DAL_value,run
2006-07-31,104.79732394143056,,,,,,,,,0.2912535394773996,10.504905116866002,1.278964276244067,8.671879974151791,0.656790654242604,11.259849266665114,,,,,,,0.4626468422887884,10.123673485997292,,,1.3783866757954943,10.630652253753397,0.793533203776124,12.082961521370004,,,0.5436364748187208,9.78994012087393,,,,,0.9207744293818824,11.069154446417048,,,0.3298420805924607,11.537381336795164,0.2908732265830361,9.126926418540826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
2006-08-31,107.7954746800702,,,,,,,,,,,,,,,0.3044309132063267,10.924598036997176,,,,,0.4626468422887884,10.91949986108069,,,1.3783866757954943,10.867483591737498,,,,,,,,,,,,,,,0.3298420805924607,11.52545189051336,0.2908732265830361,8.935451114755649,4.794996290293773,10.924598036997171,0.4765250441671617,10.924598036997176,1.7871317256095214,10.924598036997176,0.2259319142589531,10.924598036997176,0.2963447449333453,10.924598036997176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
2006-09-30,112.12095315821534,,,,,,,,,,,,,,,,,,,,,0.4626468422887884,10.95188764613876,,,,,,,,,,,0.6470175938862661,11.023308280501524,0.6972817733110055,11.023308280501524,,,,,,,,,4.794996290293773,12.605513404713546,0.4765250441671617,11.40039414385236,,,,,,,1.005531049973847,11.023308280501524,0.826639585647758,11.023308280501524,0.7591638346202719,11.023308280501524,0.3839418682215599,11.023308280501524,0.572617263896463,11.023308280501524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
2006-10-31,117.76281284422186,,,,,,,,,,,,,,,,,,,,,0.4626468422887884,11.482412678282245,,,,,,,,,,,0.6470175938862661,11.055093454200206,0.6972817733110055,11.03971333015704,,,,,,,,,4.794996290293773,14.16388628448606,0.4765250441671617,12.130907487374715,,,,,,,1.005531049973847,11.132931510013558,0.826639585647758,11.888307942670234,0.7591638346202719,11.705102383994348,0.3839418682215599,11.636943154622577,0.572617263896463,11.527514618420886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
2006-11-30,122.05639939712331,0.5293717118643174,12.547134816919923,,,,,,,0.3500482327869537,12.547134816919922,,,,,,,,,0.5438723442954743,12.547134816919923,0.4626468422887884,11.201397042878112,,,1.296388006180374,12.547134816919923,,,,,,,,,0.6972817733110055,11.28570595252497,,,,,,,,,,,0.4765250441671617,12.496005101742384,,,,,,,1.005531049973847,12.497142141387243,0.826639585647758,12.634368426786189,,,0.3839418682215599,11.753241464124732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
2006-12-31,125.56983297192916,0.5293717118643174,14.246165103247389,,,,,,,0.3500482327869537,12.715399502792891,,,,,,,,,0.5438723442954743,14.58393720274231,0.4626468422887884,11.438286825032405,,,1.296388006180374,12.557275211537664,,,,,,,,,0.6972817733110055,11.157245170504192,,,,,,,0.3391279455088404,12.077202756392614,,,0.4765250441671617,12.63991568689445,,,,,,,,,,,,,,,0.5679313479870127,12.077202756392616,0.4893377392806358,12.077202756392614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
2007-01-31,128.32077060722844,0.5293717118643174,14.063009203404071,,,,,,,0.3500482327869537,13.506650801446971,,,,,,,,,0.5438723442954743,15.617294449432878,0.4626468422887884,11.13624908779904,0.4627906163320304,12.229178128873132,1.296388006180374,12.553038301960123,,,,,,,,,0.6972817733110055,13.139574980596636,,,,,,,0.3391279455088404,11.97045036482369,,,0.4765250441671617,12.75419978748141,,,,,,,,,,,,,,,0.5679313479870127,11.351125501410465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
2007-03-31,128.73461297590325,,,,,,,,,,,,,,,,,,,,,,,0.4627906163320304,13.271879932935736,,,,,,,,,,,,,,,,,0.3259581277164989,12.868016015646402,0.3391279455088404,12.235194847003722,,,0.4765250441671617,13.151426086438969,,,0.2273145843351095,12.868016015646402,,,,,0.9143046227950128,12.868016015646402,,,,,,,,,3.1346724992800947,12.868016015646402,0.3862348915333028,12.868016015646402,0.0193504000235284,12.868016015646404,0.8004427801911582,12.868016015646402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
2007-04-30,137.2943967066828,,,,,,,,,,,,,,,,,,,,,,,0.4627906163320304,13.826944795233503,,,,,,,,,,,,,,,,,0.3259581277164989,13.538282834315028,0.3391279455088404,12.868793234210653,,,0.4765250441671617,13.362117145481603,,,0.2273145843351095,13.764314133498802,,,,,,,,,,,,,,,3.1346724992800947,13.112658200837162,0.3862348915333028,13.51512270827034,0.0193504000235284,15.944729619387424,,,1.2949364949325204,13.680717017724133,0.6692083285902825,13.680717017724133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
2007-05-31,140.5593557034326,0.5374526754188694,14.24877879549572,0.1107733674462422,14.24877879549572,,,,,,,,,,,,,,,,,,,0.4627906163320304,13.685067051410142,,,1.1977554681691167,14.24877879549572,,,,,,,,,,,,,,,0.3391279455088404,13.480883056575246,,,0.4765250441671617,13.87863739847203,,,0.2273145843351095,14.668937627191202,,,,,,,,,,,,,,,3.1346724992800947,13.601936592305377,,,,,0.7849912823179721,14.24877879549572,,,,,0.7324009905459332,14.24877879549572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
2007-06-30,143.42576009176494,0.5374526754188694,13.770918817945436,0.1107733674462422,15.133856919620028,,,,,0.3380136123824577,13.658517550486955,,,,,,,,,,,0.5022521998361248,13.658517550486955,,,,,1.1977554681691167,14.658227269498706,,,,,,,,,,,,,,,0.3391279455088404,14.036658110736312,,,,,,,0.2273145843351095,15.566401176262117,,,,,,,,,,,,,,,3.1346724992800947,15.363331925840647,,,,,0.7849912823179721,13.920813220400849,,,,,,,0.2755706192067882,13.658517550486955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
2007-07-31,137.16622135689198,0.5374526754188694,13.973341065067078,0.1107733674462422,14.047170455415182,,,,,0.3380136123824577,13.95726962538073,,,,,,,,,,,0.5022521998361248,13.143758093721315,,,,,1.1977554681691167,13.88612564034848,,,,,,,,,,,,,,,0.3391279455088404,14.20662441499957,,,,,,,0.2273145843351095,14.614517885813552,,,,,,,,,,,,,,,3.1346724992800947,13.87919225485104,,,,,0.7849912823179721,12.418376936081929,,,,,,,0.2755706192067882,13.03984498521309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
2007-08-31,136.9064835792312,,,,,,,,,,,,,,,,,,,,,0.5022521998361248,12.9512156940382,,,,,,,,,,,,,,,,,0.2879612391752652,13.799218493410812,0.3063091951919606,13.79921849341081,0.3391279455088404,14.623192767102134,,,,,,,,,,,,,1.1650845986786476,13.79921849341081,,,,,,,,,3.1346724992800947,12.737545664215194,,,0.0246634825619496,13.79921849341081,,,,,,,,,,,0.6636920795587994,13.79921849341081,1.2746231221994364,13.799218493410812,0.5953259970881455,13.799218493410812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
2007-09-30,140.38374682753008,,,,,,,,,,,,,,,,,,,,,,,,,,,1.277900122512217,13.854219263193196,,,,,,,,,,,,,,,0.3391279455088404,15.70342440758665,,,,,,,,,,,,,,,,,,,,,,,3.1346724992800947,13.846568314397851,,,,,,,,,,,,,0.2625526285030068,13.854219263193198,,,,,,,0.3849605758922277,13.854219263193196,2.1981579758831007,13.854219263193194,0.3836493090532074,13.854219263193196,0.3766817898606374,13.854219263193198,3.6992241319703663,13.854219263193196,0.9416305920569712,13.854219263193196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
