date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,JKHY_shares,JKHY_value,MKC_shares,MKC_value,MSFT_shares,MSFT_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,MU_shares,MU_value,ORCL_shares,ORCL_value,JNJ_shares,JNJ_value,CPRT_shares,CPRT_value,TRV_shares,TRV_value,AMAT_shares,AMAT_value,NTAP_shares,NTAP_value,CMI_shares,CMI_value,COP_shares,COP_value,GRMN_shares,GRMN_value,GWW_shares,GWW_value,SYY_shares,SYY_value,CVX_shares,CVX_value,WDC_shares,WDC_value,EL_shares,EL_value,JBL_shares,JBL_value,DECK_shares,DECK_value,EMN_shares,EMN_value,CAH_shares,CAH_value,DE_shares,DE_value,NVR_shares,NVR_value,KR_shares,KR_value,TER_shares,TER_value,XOM_shares,XOM_value,VLO_shares,VLO_value,F_shares,F_value,TSN_shares,TSN_value,TJX_shares,TJX_value,GPC_shares,GPC_value,EBAY_shares,EBAY_value,FAST_shares,FAST_value,WSM_shares,WSM_value,BG_shares,BG_value,SNPS_shares,SNPS_value,ADI_shares,ADI_value,CL_shares,CL_value,CSGP_shares,CSGP_value,CVS_shares,CVS_value,GILD_shares,GILD_value,EA_shares,EA_value,FCX_shares,FCX_value,NEM_shares,NEM_value,MOH_shares,MOH_value,HAS_shares,HAS_value,DVN_shares,DVN_value,FFIV_shares,FFIV_value,CHRW_shares,CHRW_value,GLW_shares,GLW_value,TTWO_shares,TTWO_value,ROST_shares,ROST_value,FDX_shares,FDX_value,TSCO_shares,TSCO_value,HRL_shares,HRL_value,HD_shares,HD_value,LOW_shares,LOW_value,DHI_shares,DHI_value,ALGN_shares,ALGN_value,DXCM_shares,DXCM_value,AXON_shares,AXON_value,NOC_shares,NOC_value,RMD_shares,RMD_value,VRSN_shares,VRSN_value,LRCX_shares,LRCX_value,SBUX_shares,SBUX_value,GE_shares,GE_value,AMP_shares,AMP_value,TECH_shares,TECH_value,EXPD_shares,EXPD_value,TXT_shares,TXT_value,TKO_shares,TKO_value,MPWR_shares,MPWR_value,LEN_shares,LEN_value,PHM_shares,PHM_value,FSLR_shares,FSLR_value,CTRA_shares,CTRA_value,EOG_shares,EOG_value,NUE_shares,NUE_value,PCAR_shares,PCAR_value,ADM_shares,ADM_value,CTSH_shares,CTSH_value,TPR_shares,TPR_value,SMCI_shares,SMCI_value,LUV_shares,LUV_value,BMY_shares,BMY_value,STE_shares,STE_value,DD_shares,DD_value,LULU_shares,LULU_value,STLD_shares,STLD_value,J_shares,J_value,WMT_shares,WMT_value,PWR_shares,PWR_value,RL_shares,RL_value,APD_shares,APD_value,ALB_shares,ALB_value,SWKS_shares,SWKS_value,QCOM_shares,QCOM_value,PSX_shares,PSX_value,PRU_shares,PRU_value,ENPH_shares,ENPH_value,REGN_shares,REGN_value,ACGL_shares,ACGL_value,BIIB_shares,BIIB_value,TYL_shares,TYL_value,AOS_shares,AOS_value,MHK_shares,MHK_value,MOS_shares,MOS_value,CF_shares,CF_value,INCY_shares,INCY_value,CNC_shares,CNC_value,run
2007-11-30,121.16703172504792,,,,,,,,,0.2816449188027317,13.139385897914964,,,,,,,,,,,,,,,,,,,,,,,,,1.2052223464007443,9.793834969204378,,,,,,,,,,,,,,,,,,,,,0.6328683999931373,12.166873503476005,0.3324919897363291,14.440262929839676,,,,,,,,,,,,,,,,,,,,,0.2712736843924567,12.7606243322322,,,2.571981901108868,10.04963303095758,,,,,0.4238862009585205,11.730057451643065,,,,,,,0.1855750241975292,13.850104914923442,0.459155534165628,11.299817976062403,0.597659867043335,11.936436718794216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2007-12-31,121.64534345616286,0.5660328224623279,12.742929867078445,,,,,,,0.2816449188027317,13.629421669610824,,,,,,,,,,,,,,,,,,,,,,,,,1.2052223464007443,8.534289022265437,,,,,,,,,,,,,,,0.3502549054370174,12.742929867078445,,,,,,,0.3324919897363291,15.4582710505755,,,,,,,,,0.6996260802347665,12.742929867078445,,,,,,,,,,,,,,,2.571981901108868,9.005864866060818,,,,,0.4238862009585205,11.302847512258069,,,,,,,,,,,,,0.4965258404846004,12.742929867078445,2.6969164284182936,12.742929867078445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2008-01-31,116.06899429007034,0.5660328224623279,11.72563882953746,,,,,,,0.2816449188027317,13.273843670354252,,,,,,,,,,,,,,,,,,,,,,,,,1.2052223464007443,8.228231284375127,,,,,,,,,,,,,,,0.3502549054370174,11.560995928597276,,,,,,,0.3324919897363291,13.788719721909512,,,,,,,,,0.6996260802347665,13.876674325090416,,,,,,,,,,,,,,,2.571981901108868,8.88542830893349,,,,,0.4238862009585205,10.806438972001338,,,,,,,,,,,,,0.4965258404846004,12.504278535800756,2.6969164284182936,11.41874471347072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2008-02-29,115.85945125584024,0.5660328224623279,12.21755344725796,,,,,,,0.2816449188027317,12.09767659439251,,,,,,,,,0.5460162042194342,10.024857842730656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3502549054370174,11.936216169529636,,,,,,,0.3324919897363291,14.353520043570802,,,,,0.9805330671241762,10.024857842730656,,,0.6996260802347665,13.82206941480598,,,,,,,,,,,,,,,2.571981901108868,8.7382301164721,,,,,0.4238862009585205,10.147178567829986,,,,,,,,,,,,,0.4965258404846004,12.49729121651995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2008-03-31,112.2450010880128,0.5660328224623279,12.77981622994055,,,,,,,0.2816449188027317,12.722218486082228,,,,,,,,,0.5460162042194342,10.603634727599143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3324919897363291,14.240009766282506,,,,,0.9805330671241762,7.37672349482516,,,0.6996260802347665,13.116369005352864,,,,,0.0175801527547218,10.504141270946308,,,,,,,,,,,,,,,0.4238862009585205,9.893805565091435,,,,,,,,,,,,,,,,,0.3826566462860343,10.504141270946308,0.5789438448226781,10.504141270946308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2008-04-30,119.3888868008611,0.5660328224623279,11.69274274932882,,,,,,,0.2816449188027317,13.951936387879709,,,,,,,,,0.5460162042194342,11.32983623755326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3324919897363291,16.04003690589277,,,,,0.9805330671241762,8.484013887230876,,,0.6996260802347665,15.541919920846045,,,,,0.0175801527547218,10.785423715021857,,,,,,,,,,,,,,,0.4238862009585205,10.544110228433288,,,,,,,,,,,,,,,,,0.3826566462860343,10.467840242472782,0.5789438448226781,10.551026526201676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2008-05-31,122.70146057443051,0.5660328224623279,12.08529760158291,,,,,,,0.2816449188027317,13.965652051917168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2676583269313663,10.326743734965884,,,,,,,0.3324919897363291,16.54049858668734,,,,,,,,,0.6996260802347665,16.1995474590138,,,,,0.0175801527547218,9.939290877096504,,,,,,,,,,,,,,,0.4238862009585205,10.929020320886924,,,,,,,,,,,,,,,,,0.3826566462860343,11.111947935681938,0.5789438448226781,11.27671827163216,0.2111429793696908,10.326743734965884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2008-06-30,115.28672531380764,,,,,,,,,0.2816449188027317,13.76435432247503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2676583269313663,10.523118469311823,,,,,,,0.3324919897363291,16.6479055335366,,,,,,,,,,,,,0.2130600984834726,10.926644072494089,0.0175801527547218,8.791482553519682,1.0418615165667011,10.926644072494083,,,,,0.504645313578705,10.926644072494089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2629391013918801,10.926644072494089,0.2995949153126567,10.926644072494089,0.6733757339281432,10.926644072494089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2008-07-31,108.03261186105712,,,,,,,,,0.2816449188027317,12.300397890719314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2676583269313663,9.099442741982129,,,,,,,0.3324919897363291,14.201007810546756,,,,,,,,,,,,,,,0.0175801527547218,9.709870098248858,,,,,,,,,,,,,,,0.4529741621897896,10.740209638271397,1.1316582893720155,10.740209638271397,,,,,,,,,,,,,,,0.4335919320131729,10.740209638271397,,,0.2552977478079674,10.7402096382714,0.2629391013918801,9.020845128203076,,,,,0.4799418637370418,10.740209638271397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2008-08-31,111.1316542539064,0.5031216535910021,10.892813919135063,,,,,,,0.2816449188027317,13.159932534218612,1.7987368854816816,10.892813919135063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2676583269313663,9.251531083077335,,,,,,,0.3324919897363291,14.496586827347231,,,,,,,,,,,,,,,0.0175801527547218,10.508184362717534,,,,,,,,,,,,,,,,,1.1316582893720155,10.637800097392338,,,,,,,,,,,,,,,0.4335919320131729,10.788852770017977,,,0.2552977478079674,12.140565661116884,0.2629391013918801,8.362573079748353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2008-09-30,98.43323564170414,0.5031216535910021,9.28539988641304,,,,,,,0.2816449188027317,12.773562514649212,1.7987368854816816,10.153656973498872,,,,,,,,,,,,,,,,,,,0.6174281924252863,8.251931772223719,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3324919897363291,13.956478865824597,,,,,,,,,,,,,,,0.0175801527547218,10.0558473757009,,,,,,,,,,,,,,,0.3471642340469163,8.251931772223719,,,,,,,,,,,,,,,,,,,,,0.2552977478079674,9.200562936722672,,,,,,,,,0.1415458309467684,8.251931772223719,0.3529483348344632,8.251931772223719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2008-10-31,85.51454440174734,0.5031216535910021,7.63586248534155,,,,,,,0.2816449188027317,11.215472319748734,1.7987368854816816,8.381809126751556,,,,,,,,,,,,,,,,,,,0.6174281924252863,7.135011817435491,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3324919897363291,12.623095223406226,,,,,,,,,,,,,,,0.0175801527547218,8.617966531671167,,,,,,,,,,,,,,,0.3471642340469163,8.15001624344018,,,,,,,,,,,,,,,,,,,,,0.2552977478079674,5.666095320141939,,,,,,,,,0.1415458309467684,7.32903777093041,0.3529483348344632,8.760177562880093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2008-11-30,81.8313562012137,0.5031216535910021,7.419922105055686,,,,,,,0.2816449188027317,10.125601331140336,,,,,,,,,0.9913082445014754,7.543855873010157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3324919897363291,13.369318691231094,,,,,,,,,,,,,,,0.0175801527547218,7.634181333737964,,,,,,,,,,,,,,,0.3471642340469163,8.108594622764514,,,,,,,,,,,,,,,2.312647357119886,7.543855873010157,,,,,0.2552977478079674,4.740814335622503,,,,,,,,,0.1415458309467684,6.556798632902259,0.3529483348344632,8.788413402739028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2008-12-31,79.72591588771151,0.5031216535910021,7.43545896863537,,,,,,,,,,,,,,,,,0.9913082445014754,7.811509080117851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3324919897363291,12.624883605766792,,,,,,,,,,,,,,,0.0175801527547218,8.020944694341845,,,,,,,,,,,,,,,0.3471642340469163,7.841416395743692,1.3475923646810848,7.093460739017806,2.4415133862904392,7.093460739017806,,,,,,,,,,,2.312647357119886,7.617860187034739,,,,,,,,,,,,,0.4157233670983473,7.093460739017807,,,,,0.1899954207135156,7.093460739017807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2009-01-31,74.42931690110198,0.5031216535910021,8.261285419572935,,,,,,,,,,,,,,,,,0.9913082445014754,8.198119635812104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3324919897363291,12.036049200878292,,,,,,,,,,,,,,,0.0175801527547218,7.490727222878992,,,,,,,,,,,,,,,0.3471642340469163,6.702992929593548,1.3475923646810848,6.1076935108574055,2.4415133862904392,6.957088757260358,,,,,,,,,,,2.312647357119886,6.850061224771714,,,,,,,,,,,,,0.4157233670983473,5.8678488021374955,,,,,0.1899954207135156,5.957450197339139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2009-03-31,77.51751240140948,0.5031216535910021,7.857157592088897,,,,,,,,,,,,,,,,,0.9913082445014754,12.33187414562886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6035109807788697,7.380660451045907,0.1383369340442131,7.380660451045907,,,,,,,,,,,2.50474877595107,7.380660451045907,,,,,,,0.0175801527547218,7.519910340832272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.312647357119886,6.995758475838893,,,,,0.416465860139878,7.380660451045907,,,,,,,,,,,,,0.1899954207135156,5.909509591791021,0.8211217572072881,7.380660451045907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2009-04-30,88.38544516851051,0.5031216535910021,9.51272721727094,,,,,,,,,,,,,,,,,0.9913082445014754,12.649093426731277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6035109807788697,8.765625533957198,0.1383369340442131,8.821454521746306,,,,,,,,,,,2.50474877595107,7.864911419244963,,,,,,,0.0175801527547218,8.884481711813192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.312647357119886,8.568358281688186,,,,,0.416465860139878,8.257086564048668,,,,,,,,,,,,,0.1899954207135156,6.930185598667165,0.8211217572072881,8.131520893342625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2009-05-31,84.81787996177249,0.5031216535910021,9.016362307231065,,,,,,,0.3256974472412478,11.112565458676947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6035109807788697,7.258868272766378,0.1383369340442131,8.290360464877942,,,,,,,,,,,2.50474877595107,8.065291130223882,,,,,,,0.0175801527547218,8.700417491011107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.312647357119886,8.244587960463136,,,,,0.416465860139878,9.328279860697473,,,,,,,,,,,,,0.1899954207135156,6.625132144818157,0.8211217572072881,8.176014871006391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2009-06-30,88.81007818362124,0.5031216535910021,8.93119720615514,,,,,,,0.3256974472412478,10.525403323002305,,,,,,,,,,,,,,,0.474926816142165,8.016832196731308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1383369340442131,8.65912984175363,0.5731081729645315,8.016832196731308,,,,,,,,,2.50474877595107,9.778261045945664,,,,,,,0.0175801527547218,8.832093199966481,,,,,,,,,,,,,,,,,1.2411697581298815,8.016832196731308,,,,,,,,,,,,,2.312647357119886,9.220524986370837,,,,,0.416465860139878,8.81297199023326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2009-07-31,94.30755771666492,0.5031216535910021,9.432432230315449,,,,,,,0.3256974472412478,11.380678428361062,,,,,,,,,,,,,,,0.474926816142165,8.295004549347047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1383369340442131,9.50832961090933,0.5731081729645315,8.563813778123984,,,,,,,,,2.50474877595107,9.408114195645195,,,,,,,0.0175801527547218,10.568309257703987,,,,,,,,,,,,,,,,,1.2411697581298815,9.944990817453396,,,,,,,,,,,,,2.312647357119886,8.494353967663605,,,,,0.416465860139878,8.711530881141876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2009-08-31,97.35657964414172,0.5031216535910021,10.292140281105269,,,,,,,0.3256974472412478,11.720948421068512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1383369340442131,9.250290362781572,,,,,,,,,,,,,,,,,,,0.0175801527547218,11.870998147625931,,,,,,,,,,,,,1.2538703541949423,9.090066209140788,,,,,,,1.3702280049153053,9.090066209140788,,,,,,,,,2.312647357119886,8.771871385856503,,,,,,,,,,,,,,,,,,,,,,,0.8657205913467416,9.090066209140788,0.9159800565000872,9.090066209140788,0.1584425657912577,9.090066209140788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2009-09-30,102.68600670490792,0.5031216535910021,11.433910947324678,,,,,,,0.3256974472412478,13.010348464744965,,,,,,,,,0.4585642229510924,9.583992084749465,,,,,,,,,,,0.727713475870624,9.583992084749465,,,,,,,,,,,,,,,,,,,,,,,,,0.6132478207972115,9.583992084749465,,,0.4331704890815073,9.583992084749465,,,,,,,,,,,,,0.0175801527547218,11.205061875436478,,,,,,,,,,,,,,,0.4069399852611496,9.583992084749465,,,,,,,,,,,,,,,2.312647357119886,9.532732908904991,,,,,,,,,,,,,,,,,0.2418367859308581,9.583992084749465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2009-10-31,102.36150497426212,0.5031216535910021,11.543768246712505,,,,,,,0.3256974472412478,13.118813228936252,,,,,,,,,0.4585642229510924,9.01995830043366,,,,,,,,,,,0.727713475870624,9.254105339658652,,,,,,,,,,,,,,,,,,,,,,,,,0.6132478207972115,10.201068844491262,,,0.4331704890815073,8.836266360865539,,,,,,,,,,,,,0.0175801527547218,11.642808108232,,,,,,,,,,,,,,,0.4069399852611496,8.91096640233849,,,,,,,,,,,,,,,2.312647357119886,8.977696969763,,,,,,,,,,,,,,,,,0.2418367859308581,10.856053172830762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2009-11-30,106.22581608561951,0.5031216535910021,11.8672205945812,,,,,,,,,,,,,,,,,0.4585642229510924,9.116256367425306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1566722808539327,11.762303686908492,0.6132478207972115,10.531702722727209,,,0.4331704890815073,9.665323915623302,,,,,,,0.604667514688302,11.762303686908492,,,,,0.0175801527547218,11.834080256043965,,,,,,,,,,,,,,,0.4069399852611496,9.12489304376026,,,,,,,,,,,,,,,2.312647357119886,9.18814806452395,,,,,,,,,,,,,,,,,0.2418367859308581,11.37358374711734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2009-12-31,112.96214868321064,0.5031216535910021,11.244479341908349,,,,,,,,,,,,,,,,,0.4585642229510924,11.120182406563991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3537791216531797,11.157585169163898,,,,,,,,,,,,,,,,,1.9744055497220507,11.157585169163898,,,,,,,0.0175801527547218,12.49439075059102,,,,,,,,,,,,,,,,,1.2575751252451772,11.157585169163898,,,1.5395842138132558,11.157585169163898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11020745844862,11.157585169163898,,,,,5.128233956907336,11.157585169163898,1.6333296234942742,11.157585169163898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2010-01-31,107.5529344055206,0.5031216535910021,11.039308871134528,,,,,,,,,,,,,,,,,0.4585642229510924,9.460179534638623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9744055497220507,10.768188498158272,,,,,,,0.0175801527547218,12.027285963137178,,,,,,,,,,,,,1.4074376850546824,10.858973210429166,,,,,,,1.5395842138132558,10.191092214871636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1057349940927204,10.858973210429166,,,5.128233956907336,10.630986481863664,,,0.5610686055439078,10.858973210429166,0.6685354703549385,10.858973210429166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2010-03-31,126.87997573147872,0.5031216535910021,11.404774709901105,,,,,,,,,,,,,,,,,0.4585642229510924,11.519133665373852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3231289214983103,13.18361907351582,,,,,,,,,,,,,,,0.0175801527547218,12.771980976305429,,,,,,,,,,,0.912361615100752,13.18361907351582,,,,,,,,,1.5395842138132558,14.201146776904023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1057349940927204,12.685161763490507,,,,,,,0.5610686055439078,12.54151446177608,0.6685354703549385,12.205406157180276,1.2369476329983176,13.18361907351582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2010-04-30,133.97206522421172,0.5031216535910021,10.808242828037573,,,,,,,,,,,,,,,,,0.4585642229510924,11.266922817965645,,,,,,,,,,,,,,,,,,,,,,,0.3828053239345158,13.56685818122299,,,,,,,,,,,,,,,0.3231289214983103,14.158957019166884,0.5451364915785591,13.566858181222992,,,,,,,,,,,,,0.0175801527547218,12.623428470926552,,,,,,,,,,,0.912361615100752,13.486535109208788,,,,,,,,,1.5395842138132558,15.556983884144296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.250401631726509,13.56685818122299,,,,,,,,,,,,,1.2369476329983176,15.370420551093018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
2010-05-31,124.960499574319,0.5031216535910021,9.851956815633049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2427806877804148,11.033685792376478,,,,,,,0.3828053239345158,13.227283176539563,,,,,,,,,,,,,,,0.3231289214983103,12.842863414127548,0.5451364915785591,11.493364374980978,,,,,,,,,,,,,0.0175801527547218,12.047327594799327,,,,,,,,,,,,,,,,,,,,,1.5395842138132558,16.20856035061002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.250401631726509,14.467146497483414,,,0.1576332056765511,11.033685792376478,,,,,,,,,1.2369476329983176,12.754625765392166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
