date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,TECH_shares,TECH_value,AAPL_shares,AAPL_value,PAYX_shares,PAYX_value,MKC_shares,MKC_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,CVX_shares,CVX_value,MU_shares,MU_value,COP_shares,COP_value,EA_shares,EA_value,GWW_shares,GWW_value,EL_shares,EL_value,FCX_shares,FCX_value,FAST_shares,FAST_value,TRV_shares,TRV_value,DECK_shares,DECK_value,SYY_shares,SYY_value,TJX_shares,TJX_value,ADP_shares,ADP_value,WDC_shares,WDC_value,ACN_shares,ACN_value,ROST_shares,ROST_value,CPRT_shares,CPRT_value,RMD_shares,RMD_value,EMR_shares,EMR_value,ABT_shares,ABT_value,LHX_shares,LHX_value,NVR_shares,NVR_value,AES_shares,AES_value,XOM_shares,XOM_value,F_shares,F_value,HSIC_shares,HSIC_value,HAS_shares,HAS_value,GPC_shares,GPC_value,CAH_shares,CAH_value,CMI_shares,CMI_value,DVN_shares,DVN_value,EMN_shares,EMN_value,CTRA_shares,CTRA_value,CVS_shares,CVS_value,CHRW_shares,CHRW_value,ETN_shares,ETN_value,JBL_shares,JBL_value,MGM_shares,MGM_value,CSGP_shares,CSGP_value,EOG_shares,EOG_value,GRMN_shares,GRMN_value,RL_shares,RL_value,NUE_shares,NUE_value,MOH_shares,MOH_value,DLTR_shares,DLTR_value,PWR_shares,PWR_value,LRCX_shares,LRCX_value,BMY_shares,BMY_value,WSM_shares,WSM_value,J_shares,J_value,CNC_shares,CNC_value,VZ_shares,VZ_value,FDX_shares,FDX_value,SBUX_shares,SBUX_value,HRL_shares,HRL_value,ICE_shares,ICE_value,GLW_shares,GLW_value,DD_shares,DD_value,TER_shares,TER_value,AMP_shares,AMP_value,TXT_shares,TXT_value,MPWR_shares,MPWR_value,LEN_shares,LEN_value,FSLR_shares,FSLR_value,PHM_shares,PHM_value,PRU_shares,PRU_value,ADM_shares,ADM_value,CTSH_shares,CTSH_value,LUV_shares,LUV_value,SMCI_shares,SMCI_value,PCAR_shares,PCAR_value,VLO_shares,VLO_value,BG_shares,BG_value,LYB_shares,LYB_value,NEM_shares,NEM_value,GE_shares,GE_value,DHI_shares,DHI_value,STLD_shares,STLD_value,MPC_shares,MPC_value,PSX_shares,PSX_value,HUM_shares,HUM_value,KR_shares,KR_value,EXPD_shares,EXPD_value,DE_shares,DE_value,MLM_shares,MLM_value,AMAT_shares,AMAT_value,GOOGL_shares,GOOGL_value,RCL_shares,RCL_value,WMT_shares,WMT_value,QCOM_shares,QCOM_value,ACGL_shares,ACGL_value,MHK_shares,MHK_value,MOS_shares,MOS_value,OXY_shares,OXY_value,FANG_shares,FANG_value,CF_shares,CF_value,run
2006-07-31,102.8965156142073,,,,,,,,,0.292113579397996,10.535920498085188,1.2789645882386231,8.671880260023867,0.6567906131035796,11.259849814116986,,,,,,,,,,,0.4974143569264902,8.957557941423877,,,1.313806735680787,10.13258860628667,0.9891286679244906,11.890877837300176,0.3729358844730856,11.701863489504683,,,0.4202496190236492,11.50226609099132,,,0.1871175799164147,8.409839681729327,0.6722134587274448,9.833871394745204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2006-08-31,103.42274029411168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.313806735680787,10.358323335885505,,,0.3729358844730856,11.456369606126136,,,0.4202496190236492,10.685280689945934,0.2098351403419367,10.432463125110644,0.1871175799164147,9.047788541419026,0.6722134587274448,9.712662495181878,0.535169752909127,10.432463125110644,3.4874415231040983,10.432463125110644,0.3733116256078947,10.432463125110644,4.578989708740078,10.432463125110644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2006-09-30,107.7601548202829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3729358844730856,11.62864247140012,,,0.4202496190236492,10.028299194581026,0.2098351403419367,11.415810799966994,,,0.6722134587274448,10.627010398897834,,,,,,,4.578989708740078,12.037656060424624,0.5404751792031144,10.40454717900247,1.9113852265774829,10.40454717900247,0.4395252618718278,10.40454717900247,0.9490886767782862,10.40454717900247,0.4638124758110752,10.40454717900247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2006-10-31,111.01878931383904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3729358844730856,12.048171867913611,,,0.4202496190236492,10.14789793593246,0.2098351403419367,10.812717275802155,,,0.6722134587274448,10.642821175162592,,,,,,,4.578989708740078,13.525826842392174,0.5404751792031144,10.880450435378965,,,,,0.9490886767782862,10.508019763193428,0.4638124758110752,10.798281939375896,1.781952092642384,10.82730103934388,5.988137393780421,10.82730103934388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2006-11-30,117.73508651929416,,,,,,,,,0.3165503660901535,11.346431882435793,,,,,,,,,0.4918262692903883,11.346431882435793,,,,,,,,,,,,,0.3729358844730856,12.96613298189643,,,0.4202496190236492,11.403217008382615,0.2098351403419367,11.42603264270292,,,0.6722134587274448,10.879968074461615,,,,,,,4.578989708740078,14.18214807472762,0.5404751792031144,11.208821105092255,,,,,0.9490886767782862,11.795656463488791,0.4638124758110752,11.180246403670322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2006-12-31,121.96775132235976,,,,,,,,,,,,,,,,,,,0.4918262692903883,13.188321673685328,,,,,,,,,,,,,0.3729358844730856,13.281197395557744,,,0.4202496190236492,12.191105689360866,,,,,0.6722134587274448,10.756124366057184,,,,,,,,,0.5404751792031144,11.493339400446189,,,,,0.9490886767782862,11.761165903798972,0.4638124758110752,12.251821058988728,,,,,0.6023534053375594,12.348225278154915,0.4709334245590335,12.34822527815492,0.8106450173279721,12.34822527815492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2007-01-31,125.02084052043796,,,,,,,,,,,,,,,,,,,0.4918262692903883,14.122791397720231,,,,,,,,,,,,,0.3729358844730856,13.16379423597316,,,0.4202496190236492,11.25241263593108,,,,,0.6722134587274448,12.667189041800077,,,,,,,,,0.5404751792031144,10.802363746623396,,,,,0.9490886767782862,11.266803025154532,,,,,,,0.6023534053375594,13.19117284866878,0.4709334245590335,12.594688173798255,0.8106450173279721,13.435767645042048,0.384702720538903,12.523857769726408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2007-03-31,122.0597033460966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3729358844730856,13.454934154817948,,,0.4202496190236492,11.651941061829232,,,,,,,,,,,0.3637562435661308,12.119103516181177,,,,,,,0.4964048014276742,12.119103516181177,,,0.4396223522815053,12.119103516181177,,,,,,,,,,,,,0.0182242158138062,12.119103516181177,0.861092464034407,12.119103516181177,0.3069874285033542,12.119103516181177,2.9522363723126617,12.119103516181177,0.5600528139913852,12.119103516181177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2007-04-30,127.4136888294836,,,,,,,,,,,,,,,,,,,0.5124656335896505,12.770643628152117,,,,,,,,,,,,,0.3729358844730856,14.151690786757174,,,0.4202496190236492,11.822415778921195,0.260023714836738,12.770643628152117,0.2109043503913495,12.770643628152117,,,,,,,,,3.03540998647047,12.770643628152117,,,,,0.4964048014276742,12.4662170504528,,,,,,,,,,,,,,,,,,,,,,,2.9522363723126617,12.349503444439735,,,0.7192443418903239,12.770643628152117,0.4554316844173222,12.770643628152117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2007-05-31,134.10759394531257,0.5087825732377247,13.488681078064923,0.104864188494385,13.488681078064923,,,,,0.3459289213666171,13.488681078064923,,,,,,,,,0.5124656335896505,12.299175206151611,,,,,,,,,,,,,0.3729358844730856,14.824804606104625,,,0.4202496190236492,13.19984889596165,,,0.2109043503913495,13.609966415221706,,,,,,,,,,,,,,,0.4964048014276742,13.842072840280162,,,,,,,,,,,,,,,,,,,,,,,2.9522363723126617,12.81031033963687,,,0.7192443418903239,13.05537240776118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2007-06-30,138.47036562767235,,,0.104864188494385,14.32654492007072,,,,,0.3459289213666171,13.978364801780309,,,,,,,,,0.5124656335896505,13.067873656536086,,,,,,,,,,,,,0.3729358844730856,15.43599101513136,,,0.4202496190236492,13.45905899050794,,,,,,,,,3.8910298342195673,13.433334690108454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9522363723126617,14.46919348321211,,,,,,,0.4120547000408595,13.433334690108452,0.4018781441704876,13.433334690108454,0.2710275148336316,13.433334690108454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2007-07-31,137.9641369463467,,,0.104864188494385,13.297827486956889,,,,,0.3459289213666171,14.28410355579943,,,,,,,,,0.5124656335896505,12.263302768192435,,,,,,,,,,,,,0.3729358844730856,15.622890016530024,,,0.4202496190236492,13.860257071169174,,,,,,,,,3.8910298342195673,14.463456095053251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9522363723126617,13.071431290669638,,,,,,,0.4120547000408595,12.521262212218405,0.4018781441704876,15.754739613729,0.2710275148336316,12.82486683602845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2007-08-31,137.63079493332268,,,,,,,,,,,,,0.6120837522183715,13.038995713534565,,,,,,,,,,,,,,,,,,,0.3729358844730856,16.080987826953457,,,0.4202496190236492,14.11100507001991,,,,,,,,,3.8910298342195673,14.636749297699556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9522363723126617,11.99622646376435,,,,,,,0.4120547000408595,13.026070245417229,0.4018781441704876,15.717574041184426,0.2710275148336316,12.945194847680051,0.659593342870376,13.03899571353456,2.1837433759297213,13.038995713534565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2007-09-30,143.14897890429603,,,,,,,,,,,,,0.6120837522183715,13.120488889498636,,,,,,,,,,,,,,,,,,,0.3729358844730856,17.268912900612126,,,0.4202496190236492,15.124233019011204,,,0.1996793249799851,13.454698578618103,,,0.3658193145105749,13.454698578618103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9522363723126617,13.04071026789543,,,,,,,,,0.4018781441704876,17.01247146206286,,,,,2.1837433759297213,13.763368050743376,0.5025971175529688,13.454698578618103,0.3725859502429699,13.454698578618103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2007-10-31,145.04620716983425,,,,,,,,,,,,,0.6120837522183715,13.477805481789444,,,,,,,,,,,,,,,,,,,0.3729358844730856,16.886927619009473,,,0.4202496190236492,14.640013900216816,,,0.1996793249799851,13.267314876135018,,,0.3658193145105749,15.095325861999608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9522363723126617,13.624392807773386,,,,,,,,,0.4018781441704876,15.957590391005974,,,,,2.1837433759297213,15.536640120790349,0.5025971175529688,14.143898373543797,0.3725859502429699,12.416297737570384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2007-11-30,135.34476425278345,,,,,,,,,0.2684444769018038,12.52355172579894,,,,,,,,,,,,,,,,,,,,,,,0.3729358844730856,16.19676206660197,,,0.4202496190236492,13.859223055497369,,,0.1996793249799851,13.028300527877878,,,0.3658193145105749,12.724110753520852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9522363723126617,11.53542168017122,,,,,,,,,0.4018781441704876,15.550535159078894,,,,,2.1837433759297213,13.473697837382764,0.5025971175529688,13.631451354061246,0.3725859502429699,12.82171009279234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2007-12-31,141.86713986584613,0.6215074472955348,13.991820835159205,,,,,,,0.2684444769018038,12.990624061460569,,,,,,,,,,,,,,,,,,,,,,,0.3729358844730856,17.338589417388548,,,0.4202496190236492,15.289468723366012,,,0.1996793249799851,12.964796250367876,,,,,4.197185502882883,13.991820835159205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9522363723126617,10.3373376892451,,,,,,,,,0.4018781441704876,16.979040383381196,,,0.7681942001222021,13.991820835159205,,,,,,,0.4614821481148965,13.991820835159205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
2008-01-31,130.85691952069962,0.6215074472955348,12.874825594269243,,,,,,,0.2684444769018038,12.6517075843931,,,,,,,,,,,,,,,,,,,,,,,0.3729358844730856,15.465961719317589,,,0.4202496190236492,13.871342681045991,,,0.1996793249799851,11.758972885272012,,,,,4.197185502882883,13.988365462935004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9522363723126617,10.199090975157151,,,,,,,,,0.4018781441704876,12.890582116524689,,,0.7681942001222021,15.236687296231407,,,,,,,0.4614821481148965,11.91938320555344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
