date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,WDC_shares,WDC_value,AAPL_shares,AAPL_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,FFIV_shares,FFIV_value,GEN_shares,GEN_value,EQIX_shares,EQIX_value,EA_shares,EA_value,EOG_shares,EOG_value,VLO_shares,VLO_value,TRV_shares,TRV_value,MNST_shares,MNST_value,DE_shares,DE_value,CTSH_shares,CTSH_value,FCX_shares,FCX_value,CHRW_shares,CHRW_value,CSGP_shares,CSGP_value,EBAY_shares,EBAY_value,COP_shares,COP_value,GLW_shares,GLW_value,DECK_shares,DECK_value,CTRA_shares,CTRA_value,RMD_shares,RMD_value,GILD_shares,GILD_value,CVX_shares,CVX_value,MU_shares,MU_value,JBL_shares,JBL_value,F_shares,F_value,AES_shares,AES_value,LRCX_shares,LRCX_value,HOLX_shares,HOLX_value,EMN_shares,EMN_value,J_shares,J_value,PWR_shares,PWR_value,GRMN_shares,GRMN_value,DVN_shares,DVN_value,CMI_shares,CMI_value,HAS_shares,HAS_value,MGM_shares,MGM_value,DD_shares,DD_value,MOH_shares,MOH_value,ACN_shares,ACN_value,JBHT_shares,JBHT_value,ALGN_shares,ALGN_value,FAST_shares,FAST_value,EXPD_shares,EXPD_value,NUE_shares,NUE_value,NVR_shares,NVR_value,NDSN_shares,NDSN_value,ROST_shares,ROST_value,SWKS_shares,SWKS_value,BKNG_shares,BKNG_value,AXON_shares,AXON_value,FDX_shares,FDX_value,SJM_shares,SJM_value,T_shares,T_value,DLTR_shares,DLTR_value,NVDA_shares,NVDA_value,NEM_shares,NEM_value,MOS_shares,MOS_value,ISRG_shares,ISRG_value,GE_shares,GE_value,LVS_shares,LVS_value,CMG_shares,CMG_value,AMP_shares,AMP_value,SBUX_shares,SBUX_value,TECH_shares,TECH_value,TPR_shares,TPR_value,A_shares,A_value,BIIB_shares,BIIB_value,LULU_shares,LULU_value,CNC_shares,CNC_value,FSLR_shares,FSLR_value,PCAR_shares,PCAR_value,PRU_shares,PRU_value,TXT_shares,TXT_value,SYY_shares,SYY_value,APA_shares,APA_value,TSCO_shares,TSCO_value,SMCI_shares,SMCI_value,ULTA_shares,ULTA_value,LUV_shares,LUV_value,ABT_shares,ABT_value,DXCM_shares,DXCM_value,AOS_shares,AOS_value,XOM_shares,XOM_value,FTNT_shares,FTNT_value,HAL_shares,HAL_value,EW_shares,EW_value,TSLA_shares,TSLA_value,GOOGL_shares,GOOGL_value,ALB_shares,ALB_value,AMAT_shares,AMAT_value,CPRT_shares,CPRT_value,TTWO_shares,TTWO_value,MPWR_shares,MPWR_value,COO_shares,COO_value,STLD_shares,STLD_value,RCL_shares,RCL_value,EPAM_shares,EPAM_value,ANET_shares,ANET_value,ENPH_shares,ENPH_value,AMD_shares,AMD_value,ACGL_shares,ACGL_value,TER_shares,TER_value,KLAC_shares,KLAC_value,GNRC_shares,GNRC_value,TTD_shares,TTD_value,OXY_shares,OXY_value,FANG_shares,FANG_value,CF_shares,CF_value,PSX_shares,PSX_value,run
2007-12-31,142.9769639285663,,,,,0.3894331132686279,12.04425342982805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4109698077624624,14.951856501710049,,,,,2.6315594997980214,19.058084187647523,,,,,0.315830347345382,14.683638907782978,,,0.921115262460446,11.130289162058434,2.8690365330157888,10.04600771997709,,,,,,,0.8381346574129734,15.265708504890554,,,,,0.2855973176230396,15.265708504890554,,,0.3613251018322372,15.265708504890554,1.0452665995359498,15.265708504890553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2008-01-31,130.70715355434845,,,,,0.3894331132686279,11.147512468328449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4109698077624624,13.56503877253939,,,,,2.6315594997980214,18.260258698923497,,,,,0.315830347345382,13.097743921338004,,,0.921115262460446,9.657910779537314,2.8690365330157888,9.911664595099216,,,,,,,0.8381346574129734,16.62391418349328,,,,,0.2855973176230396,11.354850982767324,,,0.3613251018322372,11.589807531377216,1.0452665995359498,15.498451620944758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2008-02-29,133.51080518730203,,,,,,,,,,,,,,,,,,,0.5373603837559502,9.865936973737996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4109698077624624,14.005295258535227,,,,,2.6315594997980214,23.48624992595941,,,,,0.315830347345382,13.634236483372064,,,0.921115262460446,9.417375252148815,2.8690365330157888,9.747465542382889,,,,,,,0.8381346574129734,16.55849406213763,,,,,0.2855973176230396,9.239685069944722,,,0.3613251018322372,12.076410490057338,1.0452665995359498,15.479656129025956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2008-03-31,128.65050271909263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3491698367939903,11.866012317534782,0.3253941010670161,11.866012317534782,,,,,0.4109698077624624,12.979409461611064,,,1.98097041251134,11.866012317534782,2.6315594997980214,24.018878114818516,,,,,0.315830347345382,13.526428823684414,,,0.921115262460446,6.929712413769959,,,,,,,,,,,,,,,,,0.1787222913844104,11.866012317534782,,,,,0.2137678038281086,11.866012317534782,0.37143699376523,11.866012317534782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2008-04-30,144.08610442537395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3491698367939903,14.027848643645914,0.3253941010670161,13.730587396814515,,,,,0.4109698077624624,14.672299708038622,,,1.98097041251134,15.195144619050144,2.6315594997980214,26.91495228948914,,,,,0.315830347345382,15.23624442706724,,,0.921115262460446,7.969906026791632,,,,,,,,,,,,,,,,,0.1787222913844104,12.937766560120432,,,,,0.2137678038281086,10.327490668716324,0.37143699376523,13.07386408564001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2008-05-31,149.17114598933503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2044078153919222,9.31775619237245,,,,,,,,,,,0.3491698367939903,14.326788287434006,0.3253941010670161,14.129272874748834,,,,,0.4109698077624624,15.855966876451516,,,1.98097041251134,15.046571271351612,2.6315594997980214,28.464543647510673,,,,,0.315830347345382,15.711634496212016,,,,,,,,,,,,,,,,,,,,,0.1787222913844104,13.227552145555768,,,,,0.2137678038281086,9.93579124234608,0.37143699376523,13.155268955352076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2008-06-30,147.25077858702386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6648614584081757,14.395660473236685,,,,,0.2807029563790383,14.395660473236685,,,0.3491698367939903,14.510032389748991,,,,,,,0.4109698077624624,16.157473393475307,,,,,,,,,,,0.315830347345382,15.813649491142751,,,,,,,,,,,,,,,,,0.4408994532997285,14.395660473236685,0.6098052718874902,14.395660473236685,,,,,,,,,,,0.8871606297626438,14.395660473236685,0.4890944676871351,14.395660473236685,0.5173611582374459,14.395660473236685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2008-07-31,138.93144920731874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4123333649505723,14.689802389570245,,,,,,,0.2807029563790383,14.055991949463676,,,0.3491698367939903,11.979229049398386,,,,,,,0.4109698077624624,13.971532724279353,,,2.3397615181917257,14.689802389570248,1.8583239720195317,14.689802389570248,,,,,0.315830347345382,13.48938010614284,,,,,,,,,,,,,,,,,,,0.6098052718874902,11.986303430183227,0.2421763398135275,14.689802389570248,0.3323839211495222,14.689802389570248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2008-08-31,140.01078838076612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4123333649505723,15.273616251678533,,,,,,,0.2807029563790383,14.138127418019334,,,0.3491698367939903,11.105079038369484,,,,,,,0.4109698077624624,14.20504855834702,,,2.3397615181917257,14.77819366785635,1.8583239720195317,14.833325137134592,,,,,0.315830347345382,13.770142422481667,,,,,,,,,,,,,,,,,,,0.6098052718874902,11.680511014131996,0.2421763398135275,15.798227710499612,0.3323839211495222,14.428517162247546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2008-09-30,116.76920654130058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4123333649505723,13.085405093619086,,,,,,,0.2807029563790383,9.916926502578644,,,0.3491698367939903,7.068111153165787,0.3506439068308871,12.071774964559586,,,,,0.4109698077624624,12.610835651892884,,,2.3397615181917257,13.529020043551192,,,,,,,0.315830347345382,13.257096418025462,,,,,,,,,,,,,,,,,,,0.6098052718874902,11.404969958624056,0.2421763398135275,14.118558933724165,0.3323839211495222,9.706507821559722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2008-10-31,93.39468319528063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4123333649505723,11.836246273368092,,,,,,,0.2807029563790383,7.762816893876127,,,0.3491698367939903,3.613004197470627,0.3506439068308871,12.318096744690818,,,,,0.4109698077624624,8.954122422802335,,,2.3397615181917257,11.03067502631134,,,,,,,0.315830347345382,11.99053653387135,,,,,,,,,,,,,,,,,,,0.6098052718874902,7.5439448119849875,0.2421763398135275,12.539541372397794,0.3323839211495222,5.8056989185071775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2008-11-30,86.84040998957849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4123333649505723,12.459667222787694,,,,,,,0.2807029563790383,7.007875702856983,,,0.3491698367939903,3.021993583432222,0.3506439068308871,12.151573526394747,,,,,0.4109698077624624,9.127450143239262,,,2.3397615181917257,7.752409131112505,,,,,,,0.315830347345382,12.699360872423616,,,,,,,,,,,,,,,,,,,0.6098052718874902,5.722646349747548,0.2421763398135275,11.21828422939262,0.3323839211495222,5.679149228191281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2008-12-31,87.933001460041,,,,,,,,,,,,,,,,,,,0.7097036931627208,5.592465183341382,,,,,,,,,,,,,,,,,,,,,0.4123333649505723,9.757286689619155,,,,,,,,,,,,,0.3506439068308871,13.091248474896156,,,,,0.4109698077624624,9.002324491872649,,,2.3397615181917257,10.382041292484825,,,,,,,0.315830347345382,11.992231683478874,,,,,4.693807249502583,5.592465183341382,,,,,,,,,,,,,0.6098052718874902,6.740352992910053,0.2421763398135275,10.19012028475514,,,0.3277553202145708,5.592465183341382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2009-01-31,78.20983757780463,,,,,,,,,,,,,,,,,,,0.7097036931627208,5.869249867332269,,,,,,,,,,,,,,,,,,,,,0.4123333649505723,9.931682606896864,,,,,,,,,,,,,0.3506439068308871,10.994703045439886,,,,,0.4109698077624624,8.260237753557522,,,2.3397615181917257,6.790507161237182,,,,,,,0.315830347345382,11.432909420014122,,,,,4.693807249502583,4.566771692687919,,,,,,,,,,,,,0.6098052718874902,6.1637150014736575,0.2421763398135275,9.57386508801575,,,0.3277553202145708,4.626195941149463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2009-03-31,78.22487492736546,,,,,,,,,,,,,,,,,,,0.7097036931627208,8.828713645140725,,,,,,,,,,,,,,,,,,,,,0.4123333649505723,8.041254048549906,,,,,,,,,,,,,0.3506439068308871,10.906231482918493,2.073970579396246,6.273761200462894,,,,,,,2.3397615181917257,6.894497950453993,,,,,0.384676515469683,6.273761200462893,0.315830347345382,11.001496856891992,,,,,,,,,,,,,,,,,,,0.6098052718874902,7.457636141558788,,,,,,,,,,,,,,,,,0.7911426653558048,6.273761200462893,2.340726345602828,6.273761200462892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2009-04-30,89.37741908998807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4123333649505723,9.321746360303653,,,,,,,0.3194381925864029,9.596712006069811,,,,,,,,,,,,,,,2.3397615181917257,7.34685141257277,,,,,0.384676515469683,6.203333631327411,0.315830347345382,10.814977388989131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7911426653558048,9.818080356346748,2.340726345602828,7.485581916169112,0.3414138808739164,9.596712006069811,0.3682826652397052,9.596712006069811,0.0189894772123233,9.596712006069811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2009-05-31,89.83067764877524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4123333649505723,10.772818668530626,,,,,,,0.3194381925864029,10.110740217183563,,,,,,,,,,,,,,,2.3397615181917257,7.534032155518471,,,,,0.384676515469683,5.837635316291723,0.315830347345382,10.908233508549076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7911426653558048,9.359217670799776,2.340726345602828,6.482560733794101,0.3414138808739164,9.071393409635968,0.3682826652397052,10.35615381199566,0.0189894772123233,9.39789215647627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2009-06-30,89.86188503978906,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,8.335421914491889,,,,,,,,,,,,,,,,,,,,,,,0.2983138779837024,8.335421914491889,,,0.3194381925864029,9.292021435880937,0.7012042190883869,8.335421914491889,,,,,,,,,,,,,2.3397615181917257,9.134169115004202,,,,,,,0.315830347345382,10.944365375450046,,,,,,,1.097783779564914,8.335421914491889,,,,,,,,,0.3672083855448871,8.335421914491889,0.6068991723916815,8.335421914491889,,,,,,,,,,,,,,,,,,,,,,,0.3682826652397052,10.478797626502557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2009-07-31,95.8994618986435,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,9.514963984956218,,,,,,,,,,,,,,,,,,,,,,,0.2983138779837024,8.808122253531034,,,0.3194381925864029,10.241636104521604,0.7012042190883869,9.237644839583853,,,,,,,,,,,,,2.3397615181917257,8.788403757325144,,,,,,,,,,,,,,,1.097783779564914,9.182605109211256,,,,,,,,,,,0.6068991723916815,9.679168298603072,,,,,,,,,,,,,,,,,,,,,,,0.3682826652397052,10.570326708921758,,,0.5247473869460446,9.938295420994775,1.0598545542436884,9.938295420994775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2009-08-31,105.34659002731388,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,10.782577325513412,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3194381925864029,10.208856840527105,0.7012042190883869,10.88599996748637,,,,,,,,,,,,,2.3397615181917257,8.876795593453863,,,,,,,0.2750701093277713,10.06282585204387,,,,,,,,,,,,,,,,,0.4635488660908755,10.062825852043872,0.6068991723916815,11.502326805998194,,,,,,,,,,,,,,,,,,,,,,,0.3682826652397052,10.586972511072837,,,0.5247473869460446,11.859550372094516,1.0598545542436884,10.517858907079823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2009-09-30,112.5519710331406,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,11.490300388594669,,,,,,,,,,,,,,,,,,,,,,,0.3347289641559594,11.296875253903384,,,0.3194381925864029,10.04963308887382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1655522534828175,11.296875253903387,,,,,,,0.3126373674598371,11.296875253903384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0177242031166313,11.296875253903384,0.5247473869460446,12.458101369968167,1.0598545542436884,10.772684662283636,1.056039520803581,11.296875253903387,0.0689910712685388,11.296875253903384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2009-10-31,106.23805694400414,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,10.593849920669031,,,,,,,,,,,,,,,,,,,,,,,0.3347289641559594,11.494177691050336,,,0.3194381925864029,10.733845389559017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1655522534828175,9.962900957673584,,,,,0.6376885158676697,10.834463963600108,0.3126373674598371,10.397060106121868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0177242031166313,11.73820834422731,,,,,1.056039520803581,8.899275303686474,0.0689910712685388,10.749811303816292,2.6490130952060604,10.834463963600108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2009-11-30,115.23731816056898,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,11.587808573729088,,,,,,,,,,,,,,,,,,,,,,,0.3347289641559594,12.094396277316063,,,0.3194381925864029,12.60961622828429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1655522534828175,9.711351106091843,,,,,0.6376885158676697,12.40464033087894,0.3126373674598371,8.602343392231257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0177242031166313,11.93104776068022,,,,,1.056039520803581,10.503364143063823,0.0689910712685388,14.58742490504591,,,0.1586627661509225,11.20532544324755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2009-12-31,120.62202901073069,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,13.887128227512555,,,,,,,,,,,,,,,,,,,0.3369499898676167,11.748575596569594,,,,,,,0.3194381925864029,12.746296010661355,,,,,0.2889814998898559,11.748575596569594,,,,,0.521784799070887,11.748575596569594,,,2.0789850588193453,11.748575596569594,1.492374468832529,11.748575596569594,0.5396614706040455,11.748575596569593,,,0.2863318773727447,11.748575596569594,,,,,,,,,,,,,,,,,,,0.6480698115798884,11.748575596569596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2010-01-31,113.63637137761653,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,11.949533540774846,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3194381925864029,11.829927923775111,,,,,,,,,,,,,,,2.0789850588193453,11.338553521272727,,,,,,,,,,,,,,,,,,,,,,,0.3710169326576614,11.025608201339894,,,0.6480698115798884,12.364707183754492,,,,,,,,,,,0.7432994452333769,11.025608201339894,,,,,,,,,,,,,,,,,,,,,,,,,0.1680647579611505,11.025608201339896,0.2842719296285897,11.025608201339894,1.801810344247272,11.025608201339894,0.6679488201185025,11.025608201339894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2010-03-31,131.6381688848348,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,12.264078885334063,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,12.459887178543973,,,0.3194381925864029,14.082232583877207,,,0.4126897826336841,12.459887178543973,,,,,,,,,,,2.0789850588193453,15.938886111839864,,,,,,,,,,,,,1.9051818147008952,12.459887178543973,,,,,,,,,0.3710169326576614,13.184630127212252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0171505673483055,12.45988717854397,,,,,,,,,,,0.1680647579611505,13.14348290613767,,,,,0.6679488201185025,13.185309556257888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2010-04-30,131.94424079315314,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,12.924621335384533,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,11.79284587780166,,,0.3194381925864029,14.23330477841186,,,0.4126897826336841,11.26520674322214,,,,,,,,,,,2.0789850588193453,16.236873190418606,,,,,,,,,,,,,1.9051818147008952,12.905945400239586,,,,,,,,,0.3710169326576614,14.06866419039774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0171505673483055,12.31496467509328,,,,,,,,,,,0.1680647579611505,12.682530635866598,,,,,,,37.54032918604855,13.51928396631714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2010-05-31,121.98819666548732,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,10.949283941201836,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,11.497684008613067,,,0.3194381925864029,13.724122171137292,,,0.4126897826336841,10.466471191268766,,,,,,,,,,,2.0789850588193453,16.71503979360055,,,,,,,,,1.3250227877552272,11.763848345208157,,,1.9051818147008952,11.627244074558382,,,,,,,,,0.3710169326576614,12.18389324719269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0171505673483055,11.752941294904844,,,,,,,,,,,,,,,,,,,37.54032918604855,11.307668597801715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2010-06-30,111.14885954736069,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,9.486653239831552,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,11.446548698633098,,,0.3194381925864029,13.248251338577138,,,,,,,,,,,,,,,2.0789850588193453,16.501365954716682,,,,,,,,,1.3250227877552272,10.987356605170108,,,1.9051818147008952,9.99170180398188,,,,,,,,,0.3710169326576614,10.631733186975662,,,0.5359266690088261,9.618416239824858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.466260514006135,9.618416239824858,,,,,,,,,,,0.2187660604890546,9.618416239824858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
