date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,LHX_shares,LHX_value,AAPL_shares,AAPL_value,NKE_shares,NKE_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,EA_shares,EA_value,EQIX_shares,EQIX_value,GEN_shares,GEN_value,FAST_shares,FAST_value,PAYX_shares,PAYX_value,DE_shares,DE_value,TRV_shares,TRV_value,CHRW_shares,CHRW_value,VLO_shares,VLO_value,EOG_shares,EOG_value,DECK_shares,DECK_value,GWW_shares,GWW_value,CTRA_shares,CTRA_value,COP_shares,COP_value,CTSH_shares,CTSH_value,GRMN_shares,GRMN_value,CVX_shares,CVX_value,DVN_shares,DVN_value,WDC_shares,WDC_value,GILD_shares,GILD_value,XOM_shares,XOM_value,MU_shares,MU_value,CAH_shares,CAH_value,RMD_shares,RMD_value,MSFT_shares,MSFT_value,F_shares,F_value,SYY_shares,SYY_value,EMN_shares,EMN_value,DD_shares,DD_value,CMI_shares,CMI_value,FCX_shares,FCX_value,JBL_shares,JBL_value,ECL_shares,ECL_value,TXT_shares,TXT_value,GLW_shares,GLW_value,CSGP_shares,CSGP_value,NVR_shares,NVR_value,EBAY_shares,EBAY_value,MOH_shares,MOH_value,BMY_shares,BMY_value,TECH_shares,TECH_value,IDXX_shares,IDXX_value,AMAT_shares,AMAT_value,J_shares,J_value,GPN_shares,GPN_value,TXN_shares,TXN_value,EXPD_shares,EXPD_value,NEM_shares,NEM_value,PWR_shares,PWR_value,NUE_shares,NUE_value,FDX_shares,FDX_value,EW_shares,EW_value,WSM_shares,WSM_value,LUV_shares,LUV_value,ROST_shares,ROST_value,ALGN_shares,ALGN_value,CMG_shares,CMG_value,SBUX_shares,SBUX_value,FFIV_shares,FFIV_value,TER_shares,TER_value,GE_shares,GE_value,MPWR_shares,MPWR_value,LRCX_shares,LRCX_value,AMP_shares,AMP_value,ADSK_shares,ADSK_value,MOS_shares,MOS_value,PODD_shares,PODD_value,VRSN_shares,VRSN_value,VZ_shares,VZ_value,AXON_shares,AXON_value,PCAR_shares,PCAR_value,FSLR_shares,FSLR_value,PHM_shares,PHM_value,PRU_shares,PRU_value,JBHT_shares,JBHT_value,STX_shares,STX_value,PKG_shares,PKG_value,APA_shares,APA_value,LII_shares,LII_value,SWKS_shares,SWKS_value,SMCI_shares,SMCI_value,JKHY_shares,JKHY_value,NVDA_shares,NVDA_value,CNC_shares,CNC_value,TSLA_shares,TSLA_value,TKO_shares,TKO_value,MNST_shares,MNST_value,FTNT_shares,FTNT_value,LLY_shares,LLY_value,DAL_shares,DAL_value,LULU_shares,LULU_value,ULTA_shares,ULTA_value,EPAM_shares,EPAM_value,AOS_shares,AOS_value,ALB_shares,ALB_value,CPRT_shares,CPRT_value,IFF_shares,IFF_value,APD_shares,APD_value,ANET_shares,ANET_value,REGN_shares,REGN_value,CF_shares,CF_value,PSX_shares,PSX_value,ACGL_shares,ACGL_value,STLD_shares,STLD_value,MHK_shares,MHK_value,APTV_shares,APTV_value,WY_shares,WY_value,FANG_shares,FANG_value,OXY_shares,OXY_value,LEN_shares,LEN_value,VRTX_shares,VRTX_value,DHI_shares,DHI_value,HRL_shares,HRL_value,run
2010-06-30,99.74728615915107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2891377688951175,9.946309910908743,,,,,,,,,,,,,,,0.4455146401248272,9.929438302795065,,,0.2694367689449542,9.929438302795065,,,0.3744710242180118,6.840492272037523,,,,,1.1769245859253092,9.759296400374325,,,,,,,1.655479447504015,8.682138545847774,,,,,,,,,,,,,,,,,,,,,0.0151311953005625,9.911387301024211,,,,,,,,,,,,,,,,,,,,,0.2991027569336861,13.15055136531593,0.5757932327454516,11.668795455257383,,,,,1.063488527338461,9.929438302795065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2010-07-31,101.38171706883767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2233924230367733,11.151231226877067,0.2891377688951175,10.26521140773063,,,,,,,,,,,,,,,0.4455146401248272,10.822014980962786,,,,,,,0.3744710242180118,5.985430648751984,,,,,1.1769245859253092,8.368396954199685,,,,,,,1.655479447504015,10.999096317952068,,,,,,,,,,,,,,,,,,,,,0.0151311953005625,9.479693855802426,,,,,,,,,,,,,,,,,,,,,0.2991027569336861,11.927895366820884,0.5757932327454516,12.137806964942532,,,,,1.063488527338461,10.244939344797617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2010-08-31,97.17357436033942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2233924230367733,10.5809611877319,0.2891377688951175,9.968143262560046,,,,,,,,,,,,,,,0.4455146401248272,11.426984685298091,,,,,,,0.3744710242180118,5.4796532077912365,,,,,1.1769245859253092,7.425801441192566,,,,,,,1.655479447504015,9.72434086282044,,,,,,,,,,,,,,,,,,,,,0.0151311953005625,9.141662546432515,,,,,,,,,,,,,,,,,,,,,0.2991027569336861,13.084415225625897,0.5757932327454516,10.137439237092105,,,,,1.063488527338461,10.204172703794608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2010-09-30,106.19421791089184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2233924230367733,11.669661788947904,0.2891377688951175,10.600940964473905,,,,,,,,,,,,,,,,,,,,,,,0.3744710242180118,6.439047003319128,,,,,1.1769245859253092,8.287931339854824,,,,,,,1.655479447504015,10.542602331431103,,,,,,,,,0.3932040013109826,12.214032786648747,,,,,,,,,,,0.0151311953005625,9.797903336269991,,,0.6788087694693453,12.214032786648747,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0873522616012137,12.21403278664875,1.071479831985618,12.214032786648747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2010-10-31,113.24866832170724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2233924230367733,12.897315401955543,0.2891377688951175,11.312955294270974,,,,,,,,,,,,,,,,,,,,,,,0.3744710242180118,7.260087266090857,,,,,1.1769245859253092,9.494909943014008,,,,,,,1.655479447504015,12.170496401579054,,,,,,,,,0.3932040013109826,13.558596257058785,,,,,,,,,,,0.0151311953005625,9.493462837170595,,,0.6788087694693453,11.72981600253128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.071479831985618,12.858849311933875,0.9794177578921868,12.472179606102245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2010-11-30,114.86854797058128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2233924230367733,12.544653225576562,0.2891377688951175,11.064971656055995,,,,,,,,,,,,,,,,,,,,,,,0.3744710242180118,7.598029566417455,,,,,1.1769245859253092,8.356901305234759,,,,,,,1.655479447504015,13.72949294274546,,,,,,,,,0.3932040013109826,14.538337860072048,,,,,,,,,,,0.0151311953005625,9.3810381669116,,,0.6788087694693453,11.48996949500979,,,,,,,,,,,,,,,,,,,,,,,0.1790384203322976,13.717493981859691,,,,,1.071479831985618,12.44765977069794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2010-12-31,123.17617532359704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2233924230367733,13.946896934341048,0.2891377688951175,11.417476330013956,,,,,,,,,,,,,0.4478043444461055,13.988257119703473,,,,,0.2772895034337029,13.988257119703473,,,0.3744710242180118,7.688751051713893,,,,,1.1769245859253092,9.21903064269564,,,,,,,1.655479447504015,14.46162125126305,,,,,,,,,,,,,,,,,,,,,0.0151311953005625,10.455958872125878,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1790384203322976,14.021668882333149,,,,,,,,,0.7158780176201418,13.988257119703473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2011-01-31,129.8397058165881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2891377688951175,11.60638362835546,,,,,,,,,,,,,0.4478043444461055,14.678429689242284,,,,,0.2772895034337029,14.552386781655498,,,0.3744710242180118,7.715968854371738,,,,,1.1769245859253092,12.115782096284562,,,,,,,1.655479447504015,13.738103653754187,,,,,,,,,0.3828259158903812,15.329410247709983,,,,,,,,,,,0.0151311953005625,11.575364404930337,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1790384203322976,13.61613740787366,,,,,,,,,0.7158780176201418,14.911739052410397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2011-03-31,135.8354204042383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2891377688951175,12.270667902110176,,,,,,,,,,,,,0.4478043444461055,16.54958748110082,0.3697819411855244,13.401147846520422,0.6434903767295256,13.401147846520422,0.2772895034337029,16.601718940215104,,,0.3744710242180118,8.45762487124105,,,,,1.1769245859253092,13.18482357469075,,,,,,,1.655479447504015,12.842332366365024,,,,,,,0.1752956748339994,13.401147846520423,0.3828259158903812,15.72522172895413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2011-04-30,139.21322681353922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2891377688951175,13.134803172871928,,,,,,,,,,,,,0.4478043444461055,16.348562032284832,0.3697819411855244,13.648094203300293,0.6434903767295256,13.547586681337076,0.2772895034337029,16.90289618800322,,,0.3744710242180118,9.026910280321168,,,,,1.1769245859253092,13.012394452230598,,,,,,,1.655479447504015,13.3246758525827,,,,,,,0.1752956748339994,14.692117198409363,0.3828259158903812,15.57518675219805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2011-05-31,130.71024805191027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2891377688951175,12.885725385385008,,,,,,,,,,,,,0.4478043444461055,15.173559059470154,0.3697819411855244,12.518712129848245,0.6434903767295256,13.488220481782571,0.2772895034337029,16.203237980988376,,,0.3744710242180118,8.312470637616107,,,,,1.1769245859253092,11.724947989921052,,,,,,,1.655479447504015,12.850943866767864,,,,,,,0.1752956748339994,12.865690388599296,0.3828259158903812,14.686740131531629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2011-06-30,125.59779891767133,,,,,,,,,,,,,0.4780869863373907,13.477378178089973,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2157196040249358,13.477378178089973,,,,,,,,,,,,,,,,,,,,,0.2772895034337029,16.006349994110444,,,0.3744710242180118,8.251233260061444,,,,,1.1769245859253092,8.598296464665221,,,,,,,1.655479447504015,11.877650130294354,,,,,,,,,,,,,,,,,,,,,0.0185771882628407,13.477378178089973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0284397032985533,13.477378178089973,,,,,,,2.1865373141404327,13.477378178089973,0.8884109036778804,13.477378178089973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2011-07-31,123.8359079079914,,,,,,,,,,,,,0.4780869863373907,13.759061112712862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3990640680878418,13.41649244053438,,,0.6525661064519195,13.41649244053438,0.2772895034337029,16.190007324902606,,,0.3744710242180118,7.8157641309654515,,,,,1.1769245859253092,8.471851621668902,,,,,,,1.655479447504015,10.516761515069655,,,,,,,,,0.3376954304199414,13.41649244053438,,,,,,,1.2128800939636657,13.41649244053438,2.283269674272302,13.41649244053438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2011-08-31,114.51268013939836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3990640680878418,12.798392520499702,,,0.6525661064519195,13.786541862628535,0.2772895034337029,15.383779292976866,,,0.3744710242180118,6.6885319806928285,,,,,,,,,,,,,1.655479447504015,9.577915358995746,,,0.3560099451848377,9.963703805826569,,,,,0.3376954304199414,11.989925569579386,,,,,,,1.2128800939636657,12.674411679766669,2.283269674272302,11.685774262605504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1221491215287914,9.963703805826569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2011-09-30,100.66454181140504,,,,,,,,,,,,,,,,,,,,,,,0.8964734419096493,10.26217303507255,,,,,,,,,,,,,,,,,0.2086752217758739,10.26217303507255,,,,,,,,,,,,,,,,,,,0.6525661064519195,13.062882633945474,,,,,0.3744710242180118,5.833473214394473,,,,,,,,,,,,,1.655479447504015,8.32899519446676,,,,,,,,,,,,,,,,,,,2.283269674272302,11.866152558163032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6937073789781525,10.26217303507255,,,,,1.0108146079587907,10.262173035072548,0.1857482422579768,10.26217303507255,1.173425861640118,10.26217303507255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2011-10-31,116.15961707524286,,,,,,,,,,,,,,,,,,,,,,,0.8964734419096493,10.893535276126329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6525661064519195,14.311697214901548,,,,,0.3744710242180118,6.042135059015388,,,,,,,,,,,,,1.655479447504015,10.060255687636964,,,,,,,,,,,,,,,,,,,2.283269674272302,14.048958027078031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6937073789781525,11.385778803615189,,,,,1.0108146079587907,13.347351818673715,0.1857482422579768,11.374866255274908,1.173425861640118,12.560573672207797,3.3087078603091684,12.134465260712988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2011-11-30,114.3429417193517,,,,,,,,,,,,,,,,,,,,,,,0.8964734419096493,10.285854120532694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6525661064519195,15.227251116607857,,,,,0.3744710242180118,6.593275742488141,,,,,,,,,,,,,1.655479447504015,9.130027347118816,,,,,,,,,,,,,,,,,,,2.283269674272302,15.192875968398788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6937073789781525,10.892570942203356,,,,,1.0108146079587907,12.545765007049962,0.1857482422579768,10.830290819316607,1.173425861640118,12.137189558690665,3.3087078603091684,11.507841096944832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2011-12-31,120.9681109551702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2229580222127314,13.212695295747316,,,,,,,,,,,,,,,,,,,,,0.2177547889723282,13.212695295747316,0.3231363855027557,13.212695295747316,0.3744710242180118,7.019671080286859,,,,,,,,,,,,,1.655479447504015,9.267840561146556,,,,,,,,,0.4731619884807931,13.212695295747316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1857482422579768,12.191732243505603,,,,,0.3593795344216849,13.212695295747316,0.4356312340581385,13.212695295747316,0.3380980391832011,13.212695295747316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2012-01-31,134.2311558878364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2177547889723282,12.80538525536992,0.3231363855027557,13.634507946187972,0.3744710242180118,8.244428630835284,,,,,,,,,,,,,1.655479447504015,10.697633809899836,,,,,,,,,0.4731619884807931,16.595779868281344,,,,,,,,,2.688894954234394,15.23796721329494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.196590869713559,15.237967213294942,,,,,,,,,,,,,,,,,,,0.1857482422579768,12.859895619367745,,,,,0.3593795344216849,14.25341589588239,,,0.3380980391832011,14.664174435422044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2012-02-29,138.39705865590295,,,0.041545773333173,15.558061654242143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2177547889723282,13.550466745105918,0.3231363855027557,15.66440805975992,0.3744710242180118,8.902167791634318,,,,,1.8630616666611783,15.558061654242142,,,,,,,1.655479447504015,10.705034379729945,,,,,,,,,0.4731619884807931,15.379621939491996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1857482422579768,13.093585931904554,,,,,0.3593795344216849,14.84165476226394,,,0.3380980391832011,15.143995737528089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2012-03-31,136.4228367201651,,,0.041545773333173,15.446718018123187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1955344606720738,12.18304091984971,,,,,,,,,,,,,,,,,,,,,,,0.3231363855027557,15.19646282864818,,,,,,,1.8630616666611783,14.73921789374619,,,,,,,1.655479447504015,10.79150461111021,,,,,,,,,,,,,,,0.4481571558632871,12.18304091984971,1.227335502908396,12.18304091984971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1857482422579768,13.916671776666549,,,,,0.3593795344216849,15.284237052894376,,,0.3380980391832011,14.498901779427277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2012-04-30,131.66298027945248,,,0.041545773333173,16.458773715815003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1955344606720738,12.472538496518268,,,,,,,,,,,,,,,,,,,,,,,0.3231363855027557,14.967187908882224,,,,,,,1.8630616666611783,11.991537031236929,,,,,,,1.655479447504015,9.753853151211738,,,,,,,,,,,,,,,0.4481571558632871,11.671308613558924,1.227335502908396,12.416667227380126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1857482422579768,13.576903787907996,,,,,0.3593795344216849,14.503031019129276,,,0.3380980391832011,13.851179327812002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2012-05-31,119.68949382438775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1955344606720738,11.186819456607774,,,,,,,,,1.3985376009426735,12.976097169363504,,,,,,,,,,,0.2296933357898214,12.976097169363504,0.3231363855027557,12.75371772059769,,,,,,,,,,,,,,,1.655479447504015,9.170804289534184,,,,,,,,,,,,,,,0.4481571558632871,10.352589462700884,1.227335502908396,11.239890536659049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1715741627384121,12.976097169363502,,,,,,,,,,,,,,,,,,,0.1857482422579768,13.237138633442688,,,,,0.3593795344216849,12.820242216755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2012-06-30,121.31746006878996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1955344606720738,12.246894843801025,,,,,,,,,,,,,,,,,,,,,0.2296933357898214,14.050447827368192,0.3231363855027557,12.425876243300102,,,,,,,,,,,,,,,1.655479447504015,8.328407885245044,,,,,,,,,,,,,,,0.4481571558632871,10.895849060060138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1715741627384121,13.335651279306884,0.6247325389661241,10.755812196955503,,,,,,,,,,,,,,,,,0.1857482422579768,14.450597355747952,,,,,0.3593795344216849,14.072111180049612,,,,,0.5033136066709366,10.755812196955503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2012-07-31,120.48353037993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1955344606720738,11.704406507742476,,,,,,,,,,,,,,,,,,,,,0.2296933357898214,14.593819279203933,0.3231363855027557,12.712185454985107,,,,,,,,,,,,,,,1.655479447504015,8.024450891788742,,,,,,,,,,,,,,,0.4481571558632871,11.42214103743975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1715741627384121,13.166345625662906,0.6247325389661241,10.537155570000811,,,,,,,,,,,,,,,,,0.1857482422579768,14.55150528108654,,,,,0.3593795344216849,13.926706854337915,,,,,0.5033136066709366,9.844813877685054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2012-08-31,121.91586637285543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1955344606720738,11.443863462531318,,,,,,,,,,,,,,,,,,,,,0.2296933357898214,14.937418232768737,0.3231363855027557,12.434808151905118,,,,,,,,,,,,,,,1.655479447504015,8.111297664161965,,,,,,,,,,,,,,,0.4481571558632871,11.715914221286765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6247325389661241,10.631906655856236,,,,,,,,,,,,,,,,,0.1857482422579768,14.52345428081757,,,,,0.3593795344216849,14.7856799301471,,,,,0.5033136066709366,10.554485986291514,0.2694808032825585,12.777037787089125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2012-09-30,127.68987010875482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1955344606720738,12.565244762973157,,,,,,,,,,,,,,,,,,,,,0.2296933357898214,15.647690268257907,,,,,,,,,,,,,,,,,1.655479447504015,8.609474817542557,,,,,,,,,0.3906608045437728,12.024426572897395,,,,,0.4481571558632871,11.474755190839597,,,,,,,,,,,,,,,,,,,,,,,,,0.3928785354823112,12.024426572897395,0.2905846278215463,12.024426572897395,,,,,,,,,,,,,,,,,,,,,,,,,0.1857482422579768,15.926005711412678,,,,,0.3593795344216849,15.368993066139334,,,,,,,,,0.5056656870110474,12.024426572897394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2012-10-31,126.90152443922491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1955344606720738,13.091517875183168,,,,,,,,,,,,,,,,,,,,,0.2296933357898214,14.799243335457671,,,,,,,,,,,,,,,,,1.655479447504015,9.74460145218146,,,,,,,,,0.3906608045437728,11.811769747575475,,,,,0.4481571558632871,11.061990695190769,,,,,,,,,,,,,,,,,,,,,,,,,0.3928785354823112,12.110434695891852,0.2905846278215463,11.796805421046658,,,,,,,,,,,,,,,,,,,,,,,,,0.1857482422579768,14.881691941522446,,,,,0.3593795344216849,15.824444221552548,,,,,,,,,0.5056656870110474,11.779025053622863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2012-11-30,125.07029286121056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1955344606720738,12.878532226454592,,,,,,,,,,,,,,,,,,,,,0.2296933357898214,14.188438720465864,,,,,,,,,,,,,,,,,1.655479447504015,10.046306304227064,,,,,,,,,0.3906608045437728,11.944211485785823,,,,,0.4481571558632871,10.307265829744686,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2905846278215463,10.177935429415028,,,,,0.1624278089524771,12.378379044071227,,,,,,,,,,,,,,,,,,,0.1857482422579768,14.93115461012848,,,,,0.3593795344216849,16.44799260975632,,,,,,,,,0.5056656870110474,11.770076601161454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
