date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,SYY_shares,SYY_value,AAPL_shares,AAPL_value,EL_shares,EL_value,WDC_shares,WDC_value,RMD_shares,RMD_value,JKHY_shares,JKHY_value,NKE_shares,NKE_value,MU_shares,MU_value,PAYX_shares,PAYX_value,ORCL_shares,ORCL_value,TRV_shares,TRV_value,CVX_shares,CVX_value,DE_shares,DE_value,ACN_shares,ACN_value,GPN_shares,GPN_value,KR_shares,KR_value,HRL_shares,HRL_value,COP_shares,COP_value,AES_shares,AES_value,KLAC_shares,KLAC_value,ADP_shares,ADP_value,ADM_shares,ADM_value,TJX_shares,TJX_value,NVDA_shares,NVDA_value,CSCO_shares,CSCO_value,F_shares,F_value,STLD_shares,STLD_value,TTWO_shares,TTWO_value,DECK_shares,DECK_value,GWW_shares,GWW_value,GPC_shares,GPC_value,DD_shares,DD_value,CMI_shares,CMI_value,EMN_shares,EMN_value,VLO_shares,VLO_value,VZ_shares,VZ_value,DVN_shares,DVN_value,CTRA_shares,CTRA_value,TGT_shares,TGT_value,XOM_shares,XOM_value,WSM_shares,WSM_value,EBAY_shares,EBAY_value,FCX_shares,FCX_value,URI_shares,URI_value,EOG_shares,EOG_value,NVR_shares,NVR_value,HAS_shares,HAS_value,CHRW_shares,CHRW_value,GRMN_shares,GRMN_value,FDX_shares,FDX_value,MRK_shares,MRK_value,DLTR_shares,DLTR_value,CSGP_shares,CSGP_value,FAST_shares,FAST_value,ALGN_shares,ALGN_value,EXPD_shares,EXPD_value,AXON_shares,AXON_value,CTSH_shares,CTSH_value,ROST_shares,ROST_value,MGM_shares,MGM_value,PWR_shares,PWR_value,VRSN_shares,VRSN_value,DHI_shares,DHI_value,IP_shares,IP_value,LRCX_shares,LRCX_value,GE_shares,GE_value,GLW_shares,GLW_value,TXT_shares,TXT_value,LUV_shares,LUV_value,FSLR_shares,FSLR_value,SBUX_shares,SBUX_value,PHM_shares,PHM_value,LEN_shares,LEN_value,PCAR_shares,PCAR_value,PRU_shares,PRU_value,APA_shares,APA_value,SMCI_shares,SMCI_value,EW_shares,EW_value,MOS_shares,MOS_value,JBHT_shares,JBHT_value,CHD_shares,CHD_value,ABT_shares,ABT_value,RCL_shares,RCL_value,WST_shares,WST_value,ULTA_shares,ULTA_value,NEM_shares,NEM_value,MHK_shares,MHK_value,VMC_shares,VMC_value,BAX_shares,BAX_value,WMT_shares,WMT_value,LULU_shares,LULU_value,AOS_shares,AOS_value,AMP_shares,AMP_value,ISRG_shares,ISRG_value,AMAT_shares,AMAT_value,RL_shares,RL_value,SWKS_shares,SWKS_value,ALB_shares,ALB_value,ENPH_shares,ENPH_value,PSX_shares,PSX_value,EPAM_shares,EPAM_value,NCLH_shares,NCLH_value,FANG_shares,FANG_value,AMD_shares,AMD_value,NUE_shares,NUE_value,ACGL_shares,ACGL_value,CF_shares,CF_value,OXY_shares,OXY_value,run
2008-01-31,145.53787249698678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2627036999489638,15.360275060649212,,,,,,,,,0.3272146157309629,13.569863875004213,,,,,,,,,,,0.455972655347846,15.05046683971061,,,,,,,,,,,,,,,3.5484864712705315,12.258957879982988,,,,,2.4902884500505125,16.773477624350434,0.2469343032460822,14.541780107359658,,,,,0.3794854786305825,12.172318388732702,0.8802597830619565,17.459441586594707,,,,,0.2838220998627923,15.361637292869766,,,,,,,,,1.281128143742649,12.989653841732483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2008-02-29,146.95958765505443,0.6378766399264145,13.768274692065257,,,0.5434680647424995,13.768274692065258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8745603862877305,13.768274692065257,,,,,,,0.3272146157309629,14.125698333870323,,,,,,,,,,,0.455972655347846,15.538931443002706,,,,,,,,,,,,,,,3.5484864712705315,12.055873784267432,,,,,2.4902884500505125,15.306973845450344,,,,,,,0.3794854786305825,12.683376803105682,0.8802597830619565,17.390735091610157,,,,,0.2838220998627923,18.553174277552017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2008-03-31,139.65854938170426,0.6378766399264145,14.401899129277622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8745603862877305,10.93039865103078,,,,,,,0.3272146157309629,14.013992209026744,,,,,,,,,,,0.455972655347846,14.400711371912385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8802597830619565,16.502834351149374,,,,,0.2838220998627923,18.843958108761385,1.384995029748758,12.641188890136492,,,,,,,,,0.3719801355835638,12.641188890136492,0.6913464999307238,12.641188890136492,0.2975417846298228,12.641188890136492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2008-04-30,154.97233555985878,0.6378766399264145,13.1768450022995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8745603862877305,14.134450717534785,,,,,,,0.3272146157309629,15.78544149750937,,,,,,,,,,,0.455972655347846,16.278980781771708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8802597830619565,19.55462702776813,,,,,0.2838220998627923,20.545979078421215,1.384995029748758,14.165389276650313,,,,,,,,,0.3719801355835638,14.944242065623902,0.6913464999307238,12.641188890136492,0.2975417846298228,13.745191222143376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2008-05-31,161.275181758806,,,,,,,,,0.2746588349458769,13.619234682774588,,,,,,,,,,,,,,,,,,,,,,,,,1.8745603862877305,14.775260773291569,,,,,,,0.3272146157309629,16.27796849604588,,,,,,,,,,,0.455972655347846,17.592253831508145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8802597830619565,20.382038114709935,,,,,0.2838220998627923,21.00617658781483,1.384995029748758,14.980944950338742,,,,,,,,,0.3719801355835638,15.262714865725496,0.6913464999307238,13.81539718365706,0.2975417846298228,13.56319227293974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2008-06-30,158.10852018272257,,,,,,,,,0.2746588349458769,13.422935297622592,,,,,,,,,,,,,,,,,,,,,,,,,1.8745603862877305,10.985324563228184,,,,,,,0.3272146157309629,16.383663170734735,,,,,,,,,,,0.455972655347846,17.926774785932043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3347992100514692,14.613653968625592,0.8802597830619565,18.320158248557497,,,,,0.2838220998627923,21.770769574839157,,,,,,,,,,,0.3719801355835638,15.4579326359316,,,,,0.0292226331007425,14.613653968625592,0.7078782493028658,14.613653968625592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2008-07-31,143.1192103450881,,,,,,,,,0.2746588349458769,11.99528749900524,,,,,,,,,,,,,,,,,,,,,,,,,1.8745603862877305,8.843186277867987,,,,,,,0.3272146157309629,13.975609299504775,,,,,,,,,,,0.455972655347846,15.50146655720125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3347992100514692,14.796553158662562,0.8802597830619565,16.048129387946414,,,,,0.2838220998627923,17.21593070732674,,,,,,,,,,,0.3719801355835638,12.761798919678256,,,,,0.0292226331007425,16.1402449282351,0.7078782493028658,15.84100360965978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2008-08-31,144.49299772995445,,,,,,,,,,,1.7005537869402505,10.29823220719078,,,,,,,0.6958264915184059,10.29823220719078,,,,,,,,,,,,,,,,,,,,,,,0.3272146157309629,14.266496831794507,,,,,,,,,,,0.455972655347846,15.760563751092027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3347992100514692,14.53336545414544,0.8802597830619565,16.144485033984328,,,,,0.2838220998627923,18.514978949644604,,,,,,,,,,,0.3719801355835638,11.830540270458544,,,,,0.0292226331007425,17.46724391255231,0.7078782493028658,15.378859111901145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2008-09-30,126.64991204795868,,,,,,,,,,,1.7005537869402505,9.599427427469616,,,,,,,0.6958264915184059,9.741570881257683,,,,,,,,,,,,,,,,,,,,,,,0.3272146157309629,13.734961563161376,,,,,,,,,,,0.455972655347846,13.99177202879219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2838220998627923,16.546444931294264,,,,,,,,,,,0.3719801355835638,7.529851287313605,,,0.4074421027465399,12.930179265015056,0.0292226331007425,16.715346133624756,,,0.3755775836152119,12.930179265015056,0.6913558842425375,12.930179265015056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2008-10-31,103.98418063477808,,,,,,,,,,,1.7005537869402505,7.924291711801944,,,,,,,0.6958264915184059,7.389677260294448,,,,,,,,,,,,,,,,,,,,,,,0.3272146157309629,12.42274163112069,,,,,,,,,,,0.455972655347846,9.93463833594936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2838220998627923,14.695901973662258,,,,,,,,,,,0.3719801355835638,3.849032114132224,,,0.4074421027465399,11.695843125812598,0.0292226331007425,14.325226722609903,,,0.3755775836152119,13.194015124696472,0.6913558842425375,8.55281263469817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2008-11-30,97.48283059789304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3272146157309629,13.157114661712503,,,,,,,,,,,0.455972655347846,10.126948748296163,,,,,,,,,,,,,,,,,,,,,,,0.1634049685890025,8.67215159268636,,,,,,,,,,,,,0.2838220998627923,13.14743211205312,1.6098250716962463,8.67215159268636,,,,,,,,,0.3719801355835638,3.219413122339112,,,0.4074421027465399,12.311864145426696,,,,,0.3755775836152119,13.015656461579033,0.6913558842425375,6.487946568427324,0.1480294884699571,8.67215159268636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2008-12-31,94.08608593859115,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2311376778386622,8.53787984604131,,,,,,,,,,,,,0.281859339494687,8.53787984604131,0.3272146157309629,12.424494138599352,,,,,,,,,,,,,1.5843255815395256,8.53787984604131,,,,,,,,,,,,,7.165922903746143,8.53787984604131,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1980138028916743,8.53787984604131,,,,,,,,,,,0.0187131613063919,8.53787984604131,,,0.3755775836152119,14.022144326264172,,,0.1480294884699571,7.8742885514384975,0.5294409032995059,8.53787984604131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2009-01-31,87.63625108888286,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2311376778386622,10.946382982119394,,,,,,,,,,,,,0.281859339494687,7.349546467244649,0.3272146157309629,11.845014559243008,,,,,,,,,,,,,1.5843255815395256,8.195951714862321,,,,,,,,,,,,,7.165922903746143,6.971979913026997,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1980138028916743,8.179593182822657,,,,,,,,,,,0.0187131613063919,7.973490832510888,,,0.3755775836152119,11.776524370715007,,,0.1480294884699571,6.263609539046669,,,0.57135267057079,8.134157527291272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2009-03-31,90.33620763277982,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2311376778386622,14.421187172297238,,,,,0.8355479462075877,7.894115916731831,,,,,,,,,0.3272146157309629,11.398051506927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.678998351271928,7.89411591673183,0.1479607249560474,7.89411591673183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3755775836152119,11.681758167866816,0.6454957926017034,7.894115916731831,0.1480294884699571,5.470515285297773,,,,,2.609625014168131,7.894115916731831,2.94527760915274,7.894115916731831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2009-04-30,104.54032862100938,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2311376778386622,17.53807033763911,,,,,,,,,,,,,,,0.3272146157309629,11.20480635178706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.090689789650043,9.970252482688595,,,,,,,,,0.0197286197815852,9.970252482688595,,,,,0.6454957926017034,9.37542600600945,0.1480294884699571,6.902103033736448,,,,,2.609625014168131,9.668660478394337,,,0.8034047224237252,9.970252482688595,0.3547030538393207,9.970252482688595,2.0771358513554947,9.970252482688595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2009-05-31,100.78111542638474,0.5303479186353829,9.504277804977752,,,,,,,,,,,,,,,,,,,,,,,,,1.2311376778386622,18.529808131719893,,,,,,,,,,,,,,,0.3272146157309629,11.301423936458232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.090689789650043,9.297215803077789,,,,,,,,,0.0197286197815852,9.763693809492612,,,,,0.6454957926017034,7.76384848627393,0.1480294884699571,6.836733093269577,,,,,2.609625014168131,9.303313324833328,,,,,0.3547030538393207,9.424488447044132,2.0771358513554947,9.056312589237512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2009-06-30,104.18851092196202,0.5303479186353829,9.414501998972485,,,,,,,0.2668405726687736,8.623355834078815,,,,,,,,,,,,,,,,,1.2311376778386622,19.760160333726116,0.5083355314742968,8.623355834078817,,,,,,,,,,,,,0.3272146157309629,11.338861939882374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.208914230097703,8.623355834078815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0197286197815852,9.911461581064078,,,,,0.6454957926017034,8.865526830378169,,,,,,,2.609625014168131,10.40457490162355,,,,,,,,,0.7254263222427365,8.623355834078815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2009-07-31,111.98726341289586,0.5303479186353829,9.94286726318792,,,,,,,0.2668405726687736,9.3240759775791,,,,,,,,,,,,,,,,,1.2311376778386622,22.556402636611026,0.5083355314742968,8.680521862932661,,,,,,,,,,,,,0.3272146157309629,11.88997311648406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.208914230097703,8.296926831416028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0197286197815852,11.859860263355742,,,,,0.6454957926017034,10.294734995333249,,,,,,,2.609625014168131,9.585152930890246,,,,,,,,,0.7254263222427365,9.556747535105826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2009-08-31,122.80017512098024,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2311376778386622,25.5614429666071,0.5083355314742968,9.72006612443436,,,,,,,,,,,,,0.3272146157309629,11.970416205493908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4487182880878666,9.61077407247003,,,,,,,,,0.0197286197815852,13.321750507515455,,,,,0.6454957926017034,12.233828792878915,,,,,,,2.609625014168131,9.898307633942538,,,,,0.3612497853253147,9.61077407247003,,,0.7254263222427365,11.262040672697877,0.9684503964387934,9.61077407247003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2009-09-30,129.19818860214065,0.5714199914682359,12.986057933281996,,,,,,,,,,,,,,,,,0.6213424961868588,12.986057933281996,,,,,,,,,,,,,0.9860328896190164,12.986057933281996,,,,,,,,,0.3272146157309629,12.17491285807876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7548501029966395,12.986057933281996,,,,,,,,,0.7560015556254233,12.986057933281996,,,,,,,,,,,,,,,,,,,,,0.4346451319355279,12.986057933281996,0.0197286197815852,12.574430293857851,,,,,0.6454957926017034,14.046393654790588,,,,,,,,,,,,,,,,,0.7254263222427365,12.48610419572148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2009-10-31,127.18053674919432,0.5714199914682359,13.11082281842782,,,,,,,,,,,,,,,,,0.6213424961868588,12.221806947400182,,,,,,,,,,,,,0.9860328896190164,12.539073709324986,,,,,,,,,0.3272146157309629,13.23111441482146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7548501029966395,13.723745963138642,,,,,,,,,0.7560015556254233,12.84462631443814,,,,,,,,,,,,,,,,,,,,,0.4346451319355279,12.698377286064543,0.0197286197815852,13.065673408075083,,,,,0.6454957926017034,11.262419726010856,,,,,,,,,,,,,,,,,0.7254263222427365,12.482876161492596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2009-11-30,133.3500729689282,0.5714199914682359,13.47818790785243,,,,,,,,,,,,,0.2179716916070133,13.278409327620995,,,0.6213424961868588,12.35228830274338,,,,,,,,,,,,,,,1.8078648687055008,13.278409327620995,,,,,,,0.3272146157309629,13.490411876406087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7548501029966395,14.17676445007704,,,,,,,,,0.7560015556254233,14.706128451128016,,,,,,,,,,,,,,,,,,,,,,,0.0197286197815852,13.280320887629882,,,,,0.6454957926017034,11.12098728968746,,,,,,,,,,,,,,,,,0.7254263222427365,14.188165148161936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2009-12-31,142.70038714492702,,,,,,,,,,,,,,,,,,,0.6213424961868588,15.067555532531324,,,,,,,0.5073710071412603,13.567326096710746,,,,,,,1.8078648687055008,18.64627711156505,,,,,,,0.3272146157309629,13.426045921530967,,,,,,,,,,,0.6025600860345074,13.567326096710746,,,,,,,,,,,,,,,,,,,,,2.7548501029966395,15.567964067357916,,,,,,,,,,,,,,,,,1.7234037858873532,13.567326096710747,,,,,,,,,0.4683884136523439,13.567326096710747,,,,,0.0197286197815852,14.02132779846065,,,,,0.6454957926017034,11.701912326638093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2010-01-31,129.23656249584096,,,,,,,,,,,,,,,,,,,0.6213424961868588,12.818295174883522,,,,,,,0.5073710071412603,11.674352476565048,,,,,,,1.8078648687055008,15.3973026906365,,,,,,,0.3272146157309629,12.576785041335528,,,,,,,,,,,0.6025600860345074,12.751740112340132,,,,,,,,,,,,,,,,,,,,,2.7548501029966395,15.02464637896436,,,,,,,,,,,,,,,,,1.7234037858873532,11.911488484315765,,,,,,,,,0.4683884136523439,11.2692159314089,,,,,0.0197286197815852,13.497138226367202,,,,,0.6454957926017034,12.315597979024016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2010-03-31,148.76646787100395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3272146157309629,13.350321121886749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7548501029966395,21.120518332050832,,,,,,,,,,,,,,,,,,,,,,,1.5415555203992792,14.219333077291967,,,0.4683884136523439,14.141527330991062,,,0.4262938330863973,14.219333077291967,0.0197286197815852,14.3328422713217,,,,,0.6454957926017034,14.724593428293778,0.1818215579487392,14.219333077291967,,,,,,,,,,,,,,,,,,,1.254559238581468,14.219333077291967,0.7562135024703651,14.219333077291967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2010-04-30,157.27255004555678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3272146157309629,14.33799264615546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7548501029966395,21.51537914676997,,,,,,,,,,,,,,,,,,,,,,,1.5415555203992792,15.576906218582923,,,0.4683884136523439,12.785610555936357,,,0.4262938330863973,17.153781603262694,0.0197286197815852,14.166135193339429,,,,,0.6454957926017034,14.248122170648278,0.1818215579487392,13.720648557854815,,,,,,,,,,,,,,,,,,,1.254559238581468,18.82876770373985,0.7562135024703651,14.939206249266991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2010-05-31,149.0528459511873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4334815789513191,12.726772459371409,,,,,,,0.3272146157309629,13.005251900048396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7548501029966395,22.14899472300379,,,,,,,,,,,,,,,,,,,,,,,1.5415555203992792,16.229318443414687,,,0.4683884136523439,11.879079108545382,,,0.4262938330863973,16.06316481099754,0.0197286197815852,13.519629141911665,,,,,0.6454957926017034,13.33174340285614,,,,,,,,,,,,,,,,,,,,,1.254559238581468,14.764405240677805,0.7562135024703651,15.38448672036044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2010-06-30,135.64708713377638,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7631182259155096,13.939947738669218,0.5503951786953227,13.939947738669218,,,,,1.4334815789513191,11.886720177068344,,,,,,,0.3272146157309629,12.058703138517936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7548501029966395,21.865856855052396,,,,,,,,,,,,,,,,,,,,,0.4361835839676106,13.939947738669218,1.5415555203992792,13.48097929685384,,,0.4683884136523439,10.02726406948586,,,,,0.0197286197815852,12.922838393518708,,,,,0.6454957926017034,11.584881987271649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2010-07-31,139.25252504899254,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7631182259155096,12.19745045056274,0.5503951786953227,15.058626611236576,,,,,1.4334815789513191,10.192617452455051,,,,,,,0.3272146157309629,13.542497796683572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7548501029966395,23.365720010011987,,,,,,,,,,,,,,,,,,,,,0.4361835839676106,14.57746755778716,1.5415555203992792,14.507530875912146,,,0.4683884136523439,12.13174841377993,,,,,0.0197286197815852,12.359980293163172,,,,,0.6454957926017034,11.31888558740019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
2010-08-31,130.4939491087799,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7631182259155096,11.16674712895115,0.5503951786953227,13.818451757040902,,,,,1.4334815789513191,9.044547549325372,,,,,,,0.3272146157309629,13.16399986915716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7548501029966395,19.931340862992855,,,,,,,,,,,,,,,,,,,,,0.4361835839676106,14.438238364778456,1.5415555203992792,14.180556614349795,,,0.4683884136523439,12.266269107340914,,,,,0.0197286197815852,11.919242397421224,,,,,0.6454957926017034,10.564555457422074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
