date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,JKHY_shares,JKHY_value,AAPL_shares,AAPL_value,MSFT_shares,MSFT_value,RMD_shares,RMD_value,PAYX_shares,PAYX_value,ORCL_shares,ORCL_value,EA_shares,EA_value,DECK_shares,DECK_value,NKE_shares,NKE_value,MU_shares,MU_value,COP_shares,COP_value,FFIV_shares,FFIV_value,GWW_shares,GWW_value,CVX_shares,CVX_value,ADI_shares,ADI_value,CPRT_shares,CPRT_value,HRL_shares,HRL_value,XOM_shares,XOM_value,NVDA_shares,NVDA_value,SNPS_shares,SNPS_value,WDC_shares,WDC_value,ADP_shares,ADP_value,ADM_shares,ADM_value,ACN_shares,ACN_value,CSCO_shares,CSCO_value,JBL_shares,JBL_value,LRCX_shares,LRCX_value,FAST_shares,FAST_value,EL_shares,EL_value,AES_shares,AES_value,SYY_shares,SYY_value,DE_shares,DE_value,LOW_shares,LOW_value,DD_shares,DD_value,EMN_shares,EMN_value,F_shares,F_value,CTRA_shares,CTRA_value,EOG_shares,EOG_value,HAS_shares,HAS_value,DVN_shares,DVN_value,GRMN_shares,GRMN_value,FCX_shares,FCX_value,CHRW_shares,CHRW_value,EQIX_shares,EQIX_value,MGM_shares,MGM_value,CMI_shares,CMI_value,NVR_shares,NVR_value,CVS_shares,CVS_value,BMY_shares,BMY_value,LHX_shares,LHX_value,GLW_shares,GLW_value,CSGP_shares,CSGP_value,CTSH_shares,CTSH_value,EBAY_shares,EBAY_value,EXPD_shares,EXPD_value,AXON_shares,AXON_value,J_shares,J_value,VRSN_shares,VRSN_value,ZBH_shares,ZBH_value,SWKS_shares,SWKS_value,WSM_shares,WSM_value,SJM_shares,SJM_value,DLTR_shares,DLTR_value,ROST_shares,ROST_value,ALGN_shares,ALGN_value,NEM_shares,NEM_value,WMB_shares,WMB_value,QCOM_shares,QCOM_value,TSCO_shares,TSCO_value,PWR_shares,PWR_value,TER_shares,TER_value,AMAT_shares,AMAT_value,FDX_shares,FDX_value,AKAM_shares,AKAM_value,GE_shares,GE_value,LVS_shares,LVS_value,GOOGL_shares,GOOGL_value,TXT_shares,TXT_value,PKG_shares,PKG_value,PCAR_shares,PCAR_value,FSLR_shares,FSLR_value,PHM_shares,PHM_value,PRU_shares,PRU_value,LUV_shares,LUV_value,TJX_shares,TJX_value,MNST_shares,MNST_value,STX_shares,STX_value,TECH_shares,TECH_value,SMCI_shares,SMCI_value,WST_shares,WST_value,ISRG_shares,ISRG_value,VLO_shares,VLO_value,MHK_shares,MHK_value,A_shares,A_value,TXN_shares,TXN_value,APA_shares,APA_value,NUE_shares,NUE_value,STLD_shares,STLD_value,AMP_shares,AMP_value,PSX_shares,PSX_value,DHI_shares,DHI_value,APD_shares,APD_value,RL_shares,RL_value,ALB_shares,ALB_value,BAX_shares,BAX_value,WMT_shares,WMT_value,RCL_shares,RCL_value,NWSA_shares,NWSA_value,LULU_shares,LULU_value,MPC_shares,MPC_value,FANG_shares,FANG_value,TYL_shares,TYL_value,DXCM_shares,DXCM_value,BIIB_shares,BIIB_value,HSIC_shares,HSIC_value,KDP_shares,KDP_value,LEN_shares,LEN_value,MOS_shares,MOS_value,JBHT_shares,JBHT_value,TSLA_shares,TSLA_value,REGN_shares,REGN_value,BKR_shares,BKR_value,WY_shares,WY_value,CF_shares,CF_value,run
2007-10-31,131.620936461203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428717601322913,14.935008524735522,,,0.1788539717735696,11.883621879414513,0.329469415534701,14.91871910357244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7710181260666227,12.78808020936186,1.9045495924314333,13.550266895982674,0.4697195603503984,14.70385066127142,,,0.2274835094892106,13.49938521398819,0.1824400398240858,10.797306178768448,0.3263683865282523,13.46740701139331,0.3324053930547084,11.077290782714616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2007-11-30,122.00054591079548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428717601322913,14.13848646821882,,,0.1788539717735696,11.66952300989818,0.329469415534701,14.3089887839564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7710181260666227,10.82734115366932,1.9045495924314333,11.751075671407625,0.4697195603503984,13.7531785086346,,,0.2274835094892106,11.96877969269752,0.1824400398240858,10.792280002439371,0.3263683865282523,11.351906312824664,0.3324053930547084,11.438986307048967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2007-12-31,127.21796054212588,,,,,,,,,0.2736584068146351,13.24294396603036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1788539717735696,11.612645940413728,,,,,,,,,,,,,,,0.7237619693982071,13.242943966030358,,,,,,,,,,,,,,,,,,,,,,,,,0.3915311926112839,13.242943966030358,0.7270785458947795,13.242943966030358,2.7710181260666227,9.702794982651602,,,0.4697195603503984,14.828108349762626,,,0.2274835094892106,12.850420608006557,,,,,0.3324053930547084,12.009270831139585,0.175255354249214,13.242943966030358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2008-01-31,121.2281510385378,,,,,,,,,0.2736584068146351,12.897440623326302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1788539717735696,10.532582021115386,,,,,,,,,,,,,,,0.7237619693982071,11.59469469039927,,,,,,,,,,,,,,,,,,,,,,,,,0.3915311926112839,13.115522775252591,0.7270785458947795,14.42117932052017,2.7710181260666227,9.57304422904174,,,0.4697195603503984,14.509128050559756,,,0.2274835094892106,12.312352303783326,,,,,0.3324053930547084,12.375708772504364,0.175255354249214,9.89649825203487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2008-02-29,126.6906780902268,,,,,,,,,0.2736584068146351,11.75462468494666,,,,,,,,,0.6967901641414734,12.793067838924417,,,,,,,,,,,,,,,,,,,,,,,,,0.1788539717735696,9.773628198761148,,,,,,,,,,,,,,,0.7237619693982071,13.532257973332772,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7270785458947795,14.364424846851607,2.7710181260666227,9.414449624255155,,,0.4697195603503984,19.788273190850703,,,0.2274835094892106,14.870365074878425,,,,,0.3324053930547084,11.312835477987685,0.175255354249214,9.086751179438233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2008-03-31,125.69857815612148,,,,,,,,,0.2736584068146351,12.361455604458586,,,,,,,,,0.6967901641414734,13.531665040788283,,,,,,,,,,,,,,,,,,,,,0.3881641418645787,12.259151246993474,,,0.1788539717735696,10.181040467784651,0.2862406457222226,12.259151246993474,,,,,,,,,,,,,0.7237619693982071,11.853331973298369,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7270785458947795,13.631037782918506,,,,,,,,,0.2274835094892106,15.10344229889922,,,0.3607382804440326,12.259151246993474,,,,,0.220850269562614,12.259151246993474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2008-04-30,137.72783111822818,,,,,,,,,0.2736584068146351,13.556313240899303,,,,,,,,,0.6967901641414734,14.458395905935571,,,,,,,,,,,,,,,,,,,,,0.3881641418645787,13.858104277691604,,,0.1788539717735696,11.556459331971434,0.2862406457222226,13.808784271575629,,,,,,,,,,,,,0.7237619693982071,12.708137476916438,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7270785458947795,16.151764328788193,,,,,,,,,0.2274835094892106,16.467605742221103,,,0.3607382804440326,14.492610601753594,,,,,0.220850269562614,10.669655940475312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2008-05-31,143.83696290131587,,,,,,,,,0.2736584068146351,13.569626403367668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3881641418645787,14.97608553438539,,,0.1788539717735696,12.162873799088564,0.2862406457222226,14.239635712881627,,,,,,,,,,,,,0.7237619693982071,16.451759432785035,,,,,,,,,,,,,3.3595971058027914,13.698894520699628,,,,,,,,,,,,,0.7270785458947795,16.835197748347063,,,,,,,,,0.2274835094892106,16.83646461575429,,,0.3607382804440326,14.801446241955974,,,,,0.220850269562614,10.264978892050609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2008-06-30,135.6570478027375,,,,,,,,,0.2736584068146351,13.374034719340557,,,,,,,,,0.847197594690689,12.02173351316262,,,,,,,,,,,,,,,,,,,,,0.3881641418645787,15.26086075688729,,,,,0.2862406457222226,14.332093066228962,,,,,,,,,,,,,,,,,,,,,,,,,3.898197980888453,12.02173351316262,,,,,,,,,,,,,,,0.7270785458947795,15.132114217594529,,,,,,,,,0.2274835094892106,17.449277476873096,,,,,,,,,,,0.2754181937516999,12.02173351316262,0.0240396213325073,12.02173351316262,0.447674510554303,12.02173351316262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2008-07-31,123.25628370134704,,,,,,,,,0.2736584068146351,11.951599568242228,,,,,,,,,0.847197594690689,11.352447445674995,,,,,,,,,,,,,,,,,,,,,0.3881641418645787,13.19622151445772,,,,,0.2862406457222226,12.225577939444872,,,,,,,,,,,,,,,,,,,,,,,,,3.898197980888453,10.93761207204511,,,,,,,,,,,,,,,0.7270785458947795,13.255462539855795,,,,,,,,,0.2274835094892106,13.798572576724409,,,,,,,,,,,0.2754181937516999,12.172185786582713,0.0240396213325073,13.2775638304419,0.447674510554303,11.089040427877276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2008-08-31,129.08564677023077,,,,,,,,,,,2.1114849297291154,12.786757539826668,,,,,,,0.847197594690689,12.538524563012317,,,,,,,,,,,,,,,,,,,,,0.3881641418645787,13.41677605292028,,,,,0.2862406457222226,12.480036028728508,,,,,,,,,,,,,,,,,,,,,,,,,3.898197980888453,12.224590549871596,,,,,,,,,,,,,,,0.7270785458947795,13.33505054825748,,,,,,,,,0.2274835094892106,14.839760184388217,,,,,,,,,,,0.2754181937516999,11.955682064322357,0.0240396213325073,14.369202389555758,0.447674510554303,11.139266849347583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2008-09-30,115.6502630443943,,,,,,,,,,,2.1114849297291154,11.91908168626358,,,0.2363894073895656,10.229070239441414,,,0.847197594690689,11.860766325669646,,,,,,,,,,,,,,,,,,,,,0.3881641418645787,11.911026749286645,,,,,0.2862406457222226,12.01505658379836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2274835094892106,13.261986441973711,,,0.5053234217151478,10.229070239441414,,,,,,,,,0.0240396213325073,13.750663402194196,0.447674510554303,10.244471136883922,0.9076289327619564,10.229070239441414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2008-10-31,93.95705646343755,,,,,,,,,,,2.1114849297291154,9.839161017278087,,,0.2363894073895656,7.593978150998887,,,0.847197594690689,8.997238358661047,,,,,,,,,,,,,,,,,,,,,0.3881641418645787,8.457238924327863,,,,,0.2862406457222226,10.867161100006111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2274835094892106,11.77876521920656,,,0.5053234217151478,5.228790656834067,,,,,,,,,0.0240396213325073,11.784462567991737,0.447674510554303,9.328376457075464,0.9076289327619564,10.081884011057738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2008-11-30,88.8662203803143,,,,,,,,,,,,,,,0.2363894073895656,7.830866228364826,,,,,,,,,,,,,,,,,,,,,,,,,0.3881641418645787,8.620947547994538,,,,,0.2862406457222226,11.509576681903786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2716836236262946,8.209592310547077,,,0.2274835094892106,10.537668702263844,,,0.5053234217151478,4.373471914247314,,,,,,,,,0.0240396213325073,10.43920556364131,0.447674510554303,8.82654942451159,0.9076289327619564,10.308749696292931,0.3607265277974746,8.209592310547077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2008-12-31,88.85940784008903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7631604306273516,7.823534259250311,,,,,0.3881641418645787,8.502764668284229,,,0.1312584682375572,7.8235342592503105,0.2862406457222226,10.868697433427938,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6927991698718463,7.823534259250311,,,,,,,,,,,,,,,,,,,,,,,,,0.7078015707933258,7.823534259250311,,,,,,,,,,,0.0240396213325073,10.968077232956473,,,0.9076289327619564,11.578662949918536,,,1.217823139841025,7.8235342592503105,2.375086360706085,7.823534259250311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2009-01-31,81.73324378611032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7631604306273516,5.117082846904053,,,,,0.3881641418645787,7.801861002231718,,,0.1312584682375572,7.239049929868572,0.2862406457222226,10.361780562959716,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6927991698718463,7.673127223250403,,,,,,,,,,,,,,,,,,,,,,,,,0.7078015707933258,7.154227958023305,,,,,,,,,,,0.0240396213325073,10.243042165532328,,,0.9076289327619564,10.808389826200717,,,1.217823139841025,8.299676724414681,2.375086360706085,7.035005546724832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2009-03-31,84.02281940513781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5362882536234806,9.504169029720911,1.7631604306273516,5.195446578964444,,,,,,,,,0.1312584682375572,7.003004599452659,0.2862406457222226,9.970780977301464,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6927991698718463,7.217408811720714,,,,,,,,,,,,,,,,,,,0.4873477121833869,9.504169029720911,,,,,0.7078015707933258,8.656086855913987,,,,,,,,,,,0.0240396213325073,10.282948024980014,,,,,,,,,2.375086360706085,7.184636467641793,1.0268047587067408,9.504169029720911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2009-04-30,96.53175158622406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5362882536234806,10.632753805948193,1.7631604306273516,5.536323937132774,,,,,,,,,0.1312584682375572,8.37007268196657,0.2862406457222226,9.801737348280032,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6927991698718463,8.61150035850154,,,,,,,,,,,,,,,,,,,0.4873477121833869,11.017614908916393,,,,,0.7078015707933258,10.28037811283954,,,,,,,,,,,0.0240396213325073,12.14890331542827,,,,,,,,,2.375086360706085,8.799694785211337,1.0268047587067408,11.33277233199943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2009-05-31,96.02549942495791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5362882536234806,12.01213860874376,1.7631604306273516,5.677376637064497,,,,,,,,,0.1312584682375572,7.86615580822079,0.2862406457222226,9.886259708751451,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6927991698718463,7.457614255249016,,,,,,,,,,,,,,,,,,,0.4873477121833869,12.732680305377194,,,,,0.7078015707933258,8.513247528678216,,,,,,,,,,,0.0240396213325073,11.897208450731677,,,,,,,,,2.375086360706085,8.467183011820724,1.0268047587067408,11.515635110320597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2009-06-30,99.10300721211996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7631604306273516,6.883182506001956,,,,,0.6488385323788137,11.790126343985207,,,0.1312584682375572,8.216057384951972,0.2862406457222226,9.918999880265336,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6927991698718463,7.446390577831332,,,,,,,,,,,,,,,,,,,,,,,,,0.7078015707933258,9.721262824778025,,,0.3294938060689096,11.79012634398521,,,,,,,0.0240396213325073,12.077265713381252,,,,,,,,,2.375086360706085,9.469469292954455,,,1.8253528105954535,11.790126343985207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2009-07-31,107.75642283131788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7631604306273516,6.622626123566627,,,,,0.6488385323788137,12.25264754938592,,,0.1312584682375572,9.021804544452928,0.2862406457222226,10.401106112488549,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6927991698718463,7.985172034814773,,,,,,,,,,,,,,,,,,,,,,,,,0.7078015707933258,11.288419700833629,,,0.3294938060689096,12.383723995769447,,,,,,,0.0240396213325073,14.451418950941603,,,,,,,,,2.375086360706085,8.723692433909454,,,1.8253528105954535,14.625811385154943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2009-08-31,113.49161042220284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9514338904962548,10.727331460743926,,,,,,,,,0.2862406457222226,10.471474987662376,,,4.856743141788982,10.727331460743926,1.6426188555840626,10.727331460743926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7078015707933258,13.414689839914214,,,,,,,,,,,0.0240396213325073,16.23275430477558,,,,,,,,,2.375086360706085,9.008702525387122,,,,,0.403218916630056,10.727331460743926,2.3576551672652504,10.727331460743926,0.310173505167113,10.727331460743926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2009-09-30,117.96932110746384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9514338904962548,12.53039439136304,,,,,,,,,0.2862406457222226,10.650363380103272,,,,,1.6426188555840626,10.312176908340575,0.3057597064093553,11.525708849389618,,,,,0.5209309634589827,11.525708849389618,,,,,,,,,,,,,,,,,1.1891617509263963,11.525708849389618,,,,,,,,,,,,,,,,,,,,,,,0.4656435798626634,11.525708849389618,,,,,,,,,0.0240396213325073,15.322133331319238,,,,,,,,,,,,,,,,,,,,,0.5761711507067979,11.525708849389616,0.2489408151760687,11.525708849389618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2009-10-31,117.76733248003202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.124804946046676,10.585070769928809,0.9514338904962548,12.099084457180185,,,,,,,,,0.2862406457222226,11.574310150688104,,,,,,,0.3057597064093553,12.039758491296906,,,,,0.5209309634589827,10.626498631751229,,,,,,,,,,,,,,,,,1.1891617509263963,10.164713488559295,,,,,,,,,,,,,,,,,,,,,,,0.4656435798626634,12.323657077207404,,,,,,,,,0.0240396213325073,15.92072048940349,,,,,,,,,,,,,,,,,,,,,0.5761711507067979,11.097569708460854,0.2489408151760687,11.33594921555576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2009-11-30,123.2729674999742,,,,,,,,,,,,,,,,,,,0.6351310008034793,12.62640376295002,,,,,,,,,,,,,,,2.124804946046676,10.934482130151356,,,,,,,,,,,0.2862406457222226,11.80113716872845,,,,,,,0.3057597064093553,12.610917632200628,,,,,0.5209309634589827,11.623520521418788,,,,,,,,,,,,,,,,,1.1891617509263963,9.908064825642256,,,,,,,,,,,,,,,,,,,,,,,0.4656435798626634,13.909471314828064,,,,,,,,,0.0240396213325073,16.18227168688213,,,,,,,,,,,,,,,,,,,,,0.5761711507067979,10.917555786398218,0.2489408151760687,12.759142670774304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2009-12-31,130.06989676028587,,,,,,,,,,,,,,,,,,,0.6351310008034793,15.401926769484373,,,,,,,,,,,,,,,2.124804946046676,12.007508871069556,,,,,0.5338591039659094,12.020442243677358,,,,,0.2862406457222226,11.744830057453893,,,,,,,,,,,,,0.5209309634589827,13.929924358156502,,,,,,,,,,,,,,,,,1.1891617509263963,10.35136262839534,,,,,,,,,,,,,,,,,,,,,,,0.4656435798626634,13.487817539253497,,,,,,,,,0.0240396213325073,17.085199805440627,,,,,,,,,2.8777692391533485,12.020442243677358,,,,,,,,,,,,,,,1.0484505955895609,12.020442243677358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2010-01-31,118.81969444340795,,,,,,,,,,,,,,,,,,,0.6351310008034793,13.10275201355263,,,,,,,,,,,,,,,2.124804946046676,11.58845009530622,,,,,,,,,,,0.2862406457222226,11.001909661427892,,,,,,,,,,,,,0.5209309634589827,11.9863602724221,,,,,,,,,,,,,,,,,1.1891617509263963,9.822518295531294,,,,,,,,,,,,,,,,,,,,,,,0.4656435798626634,11.203172016244924,,,,,,,,,0.0240396213325073,16.446466890564462,,,,,,,,,2.8777692391533485,11.620432495080138,,,,,,,,,,,,,,,1.0484505955895609,10.749784226155338,1.706783364598054,11.297848477122976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
2010-03-31,137.21017205083496,,,,,,,,,,,,,,,,,,,0.6351310008034793,15.954491273206548,,,,,,,,,,,,,,,,,,,,,0.562204329094712,12.813407100296695,,,,,0.2862406457222226,11.678585369440146,,,,,,,0.3439339629175527,12.813407100296695,,,,,0.5209309634589827,12.301875993772647,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6172580444674272,12.813407100296695,,,,,0.384144127896119,12.813407100296695,,,,,,,,,,,,,,,,,0.0240396213325073,17.464784898066583,,,,,,,,,,,,,1.2599965811613802,12.813407100296695,,,,,,,,,,,,,1.706783364598054,15.743399014865531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
