date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,EL_shares,EL_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,COR_shares,COR_value,CVS_shares,CVS_value,EA_shares,EA_value,PAYX_shares,PAYX_value,CPRT_shares,CPRT_value,QCOM_shares,QCOM_value,PTC_shares,PTC_value,KR_shares,KR_value,DE_shares,DE_value,TRV_shares,TRV_value,TXN_shares,TXN_value,HD_shares,HD_value,JNJ_shares,JNJ_value,ADSK_shares,ADSK_value,TJX_shares,TJX_value,NTAP_shares,NTAP_value,ROST_shares,ROST_value,GPC_shares,GPC_value,EBAY_shares,EBAY_value,WDC_shares,WDC_value,ITW_shares,ITW_value,GWW_shares,GWW_value,CSGP_shares,CSGP_value,ADP_shares,ADP_value,PNR_shares,PNR_value,WSM_shares,WSM_value,MU_shares,MU_value,LEN_shares,LEN_value,GLW_shares,GLW_value,ADM_shares,ADM_value,CAH_shares,CAH_value,EMN_shares,EMN_value,CVX_shares,CVX_value,F_shares,F_value,INTC_shares,INTC_value,NVR_shares,NVR_value,SYY_shares,SYY_value,LII_shares,LII_value,CNC_shares,CNC_value,AES_shares,AES_value,TSCO_shares,TSCO_value,ORLY_shares,ORLY_value,MCK_shares,MCK_value,VLO_shares,VLO_value,TXT_shares,TXT_value,JBL_shares,JBL_value,URI_shares,URI_value,GRMN_shares,GRMN_value,DLTR_shares,DLTR_value,CDNS_shares,CDNS_value,MOH_shares,MOH_value,FDX_shares,FDX_value,RMD_shares,RMD_value,TTWO_shares,TTWO_value,CTSH_shares,CTSH_value,DECK_shares,DECK_value,CMI_shares,CMI_value,AXON_shares,AXON_value,J_shares,J_value,DHI_shares,DHI_value,LOW_shares,LOW_value,ACN_shares,ACN_value,PWR_shares,PWR_value,AMAT_shares,AMAT_value,LRCX_shares,LRCX_value,GE_shares,GE_value,AKAM_shares,AKAM_value,AMP_shares,AMP_value,SMCI_shares,SMCI_value,TKO_shares,TKO_value,FFIV_shares,FFIV_value,PCAR_shares,PCAR_value,ON_shares,ON_value,PHM_shares,PHM_value,FCX_shares,FCX_value,EXPD_shares,EXPD_value,PRU_shares,PRU_value,NUE_shares,NUE_value,FAST_shares,FAST_value,CHD_shares,CHD_value,WMT_shares,WMT_value,SNPS_shares,SNPS_value,LHX_shares,LHX_value,DD_shares,DD_value,FSLR_shares,FSLR_value,CHRW_shares,CHRW_value,EMR_shares,EMR_value,LULU_shares,LULU_value,CMG_shares,CMG_value,TPR_shares,TPR_value,NEM_shares,NEM_value,FTNT_shares,FTNT_value,DG_shares,DG_value,SNA_shares,SNA_value,HSIC_shares,HSIC_value,TGT_shares,TGT_value,CPB_shares,CPB_value,MOS_shares,MOS_value,MLM_shares,MLM_value,STLD_shares,STLD_value,NWSA_shares,NWSA_value,MHK_shares,MHK_value,ACGL_shares,ACGL_value,EOG_shares,EOG_value,VRTX_shares,VRTX_value,BIIB_shares,BIIB_value,CF_shares,CF_value,CTRA_shares,CTRA_value,INCY_shares,INCY_value,BG_shares,BG_value,ALB_shares,ALB_value,run
2006-07-31,114.8370919773584,0.3955516136129001,10.814765948496085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4421983062631138,10.017164566247452,0.8956457034001514,13.846682608732513,,,,,0.4035911716361804,11.766779404661987,0.5949475706745032,11.191981377525789,,,0.3332247611784614,11.883304664563578,0.3321343637954859,11.329103351782752,2.4003143747892075,11.329103351782752,0.5130969965270531,11.329103351782752,2.210213741756221,11.329103351782752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
2006-08-31,120.598808503028,,,,,,,,,0.3738064743073645,11.987113663963644,,,,,,,,,,,,,,,,,1.5203951882461115,11.987113663963644,,,,,,,,,,,0.4421983062631138,10.701826014704707,0.8956457034001514,14.428852828435192,,,,,0.4035911716361804,11.278642299529707,0.5949475706745032,12.260528493709904,,,,,0.3321343637954859,11.544989928054587,2.4003143747892075,12.435514282739346,,,,,0.5228710953164379,11.987113663963646,1.1427290051295569,11.987113663963646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
2006-09-30,125.63303314918272,,,,,,,,,0.3738064743073645,12.727504132596504,,,,,,,,,,,,,,,,,1.5203951882461115,13.005334142780969,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3321343637954859,11.551632767369544,2.4003143747892075,13.066011823245832,,,,,0.5228710953164379,12.50917295914049,,,1.1452202624634216,12.55467546480987,0.4408474625600682,12.55467546480987,0.2575730619855051,12.55467546480987,3.0384016354149392,12.55467546480987,0.5303541949504162,12.55467546480987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
2006-10-31,133.67785362819603,,,,,,,,,0.3738064743073645,13.675401513261232,,,,,,,,,,,,,,,,,1.5203951882461115,13.663786464501817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5228710953164379,13.310740826704944,,,1.1452202624634216,12.679526552669506,0.4408474625600682,13.46423783416708,0.2575730619855051,13.633685164073931,3.0384016354149392,14.38683214936012,0.5303541949504162,13.162847743540851,0.8276147644354803,12.850397689958276,1.1780083103862786,12.850397689958276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
2006-11-30,135.20250305464882,0.5690329089886,13.487177660094012,,,,,,,0.3738064743073645,13.398717074800864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5228710953164379,13.711350233430135,,,1.1452202624634216,14.233259924103146,,,0.2575730619855051,13.55501034166243,3.0384016354149392,14.982359171256592,0.5303541949504162,12.84069495774856,,,1.1780083103862786,12.019578371365052,0.945814674157395,13.487177660094014,0.3295010676058013,13.487177660094012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
2006-12-31,137.82486725810156,0.5690329089886,15.313499270258704,,,,,,,0.3738064743073645,13.578413517516568,,,,,,,,,,,,,,,,,,,0.9375839051549448,13.694622290126446,0.6590924837665425,13.694622290126446,0.2791137546125505,13.694622290126444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5228710953164379,13.869259322745776,,,,,,,,,,,,,,,,,0.945814674157395,12.895961406821824,,,1.1035146814296033,13.694622290126446,0.6872127656775436,13.694622290126446,0.4617724159689885,13.694622290126446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
2007-01-31,144.12454998891565,0.5690329089886,15.116620013772357,,,,,,,0.3738064743073645,14.423375229385424,,,,,,,,,,,,,,,,,,,0.9375839051549448,15.95471349455756,0.6590924837665425,14.908575737757236,0.2791137546125505,13.596727408151876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5228710953164379,13.99465451998396,,,,,,,,,,,,,,,,,0.945814674157395,11.962944296786578,,,1.1035146814296033,15.253658178654089,0.6872127656775436,13.711755159961672,0.4617724159689885,15.201525949904886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
2007-03-31,147.6638879105992,0.5690329089886,15.340066324141729,,,,,,,0.3738064743073645,13.859722339507282,,,,,,,,,,,,,,,,,,,0.9375839051549448,16.082077964675207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5228710953164379,14.430515400338434,,,,,,,0.2705631788910168,15.316268990823655,,,0.6273623669317783,15.316268990823652,,,,,0.945814674157395,11.15925492471788,,,,,,,0.4617724159689885,15.527174993924032,0.8284182932562376,15.316268990823655,0.4245273941174163,15.316268990823655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
2007-04-30,148.60968216060826,0.5690329089886,14.674857814788048,,,,,,,0.3738064743073645,13.790216842615637,,,,,,,,,,,,,,,,,,,0.9375839051549448,15.24063303416994,,,,,,,,,,,,,,,,,0.4564731732692095,15.972893871952143,,,,,,,,,,,,,,,0.5228710953164379,14.661689950901188,,,,,,,,,,,0.6273623669317783,15.754960042598048,,,,,0.945814674157395,10.59574898772681,,,,,,,,,,,,,3.818433113256297,15.972893871952143,1.2361582308478976,15.972893871952143,0.0193845799416894,15.972893871952143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
2007-05-31,153.74126719285357,0.5690329089886,15.08601547968487,0.1253402378622636,16.122515408235856,,,,,0.3738064743073645,14.575710379723615,,,,,,,,,,,,,,,,,,,0.9375839051549448,15.61561974278817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5228710953164379,15.228454102413966,,,,,,,,,,,0.6273623669317783,17.4937735883202,,,,,0.945814674157395,11.251632266979342,,,,,,,0.4821209979500581,16.122515408235856,0.8287128619623717,16.122515408235856,0.4055815244409635,16.122515408235856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
2007-06-30,153.4409838412085,0.5690329089886,14.580089905773823,0.1253402378622636,17.123982684729583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4484134938713067,15.516854397809496,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6273623669317783,17.060830996954476,,,,,0.945814674157395,11.574953866893624,,,,,,,,,,,,,3.165995991385674,15.516854397809494,,,0.0228272959143942,15.516854397809496,0.8043040450123469,15.516854397809496,0.5770888485029794,15.516854397809496,2.8976385326874747,15.516854397809496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
2007-07-31,148.1121030635959,0.5690329089886,14.794398703820246,0.1253402378622636,15.894395257307217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3892335812815707,16.508162283830636,0.4484134938713067,14.806093762132356,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6273623669317783,16.417845836705546,,,1.6564154070886852,16.508162283830636,0.945814674157395,10.965261062770148,,,,,,,,,,,,,3.165995991385674,14.017882820270676,,,0.0228272959143942,13.205133694713163,0.8043040450123469,14.99476735821526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
2007-08-31,149.79745157718833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3892335812815707,18.652220983132715,0.4484134938713067,14.736111260677951,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6273623669317783,16.177342649969916,,,1.6564154070886852,17.932551011094493,,,,,,,,,0.4309713035826603,13.624074251614152,,,,,3.165995991385674,12.864823696144,,,0.0228272959143942,12.771872064103588,0.8043040450123469,15.790307157223207,0.4821837638313627,13.624074251614152,2.696501705847484,13.624074251614152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
2007-09-30,150.18334574801273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3892335812815707,20.34664558520415,0.4484134938713067,14.677794790214923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6564154070886852,17.550544694128224,,,,,,,,,0.4309713035826603,12.458513097598072,,,,,3.165995991385674,13.98493741120161,,,0.0228272959143942,10.7345359037439,,,,,,,1.1527072685586464,15.107593566480467,7.980242173023095,15.107593566480467,6.7828174321035,15.107593566480467,0.2960605971134999,15.107593566480467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
2007-10-31,154.22874370749915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2081345205610707,19.11278683293296,,,,,,,,,,,,,,,,,0.4484134938713067,15.31081210587346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4309713035826603,13.580275780168131,,,,,3.165995991385674,14.610880557874951,,,0.0228272959143942,10.860086031273068,,,,,,,1.1527072685586464,16.140394988814553,7.980242173023095,13.583392167495886,6.7828174321035,14.931240157999406,0.2960605971134999,16.98608825213377,0.5196327270383,19.11278683293296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
2007-11-30,149.26145293541128,0.7793797318838808,16.817898156393788,,,,,,,0.3604944694373786,16.817898156393788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0695992813479016,16.817898156393788,,,,,,,0.4309713035826603,12.087103177672851,,,,,3.165995991385674,12.370653882591998,,,0.0228272959143942,11.231029589881974,,,,,,,,,7.980242173023095,13.44572203842691,6.7828174321035,14.858893732118018,0.2960605971134999,17.14798509736471,0.5196327270383,17.666370948173455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
