date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,CAH_shares,CAH_value,SYY_shares,SYY_value,NKE_shares,NKE_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,GRMN_shares,GRMN_value,EA_shares,EA_value,GILD_shares,GILD_value,PAYX_shares,PAYX_value,EBAY_shares,EBAY_value,WSM_shares,WSM_value,FCX_shares,FCX_value,CSCO_shares,CSCO_value,NEM_shares,NEM_value,MCD_shares,MCD_value,NTAP_shares,NTAP_value,TER_shares,TER_value,KLAC_shares,KLAC_value,ROST_shares,ROST_value,FFIV_shares,FFIV_value,TSCO_shares,TSCO_value,EL_shares,EL_value,AES_shares,AES_value,WDC_shares,WDC_value,BMY_shares,BMY_value,ORLY_shares,ORLY_value,ADI_shares,ADI_value,ZBH_shares,ZBH_value,VTRS_shares,VTRS_value,AMAT_shares,AMAT_value,LEN_shares,LEN_value,DHR_shares,DHR_value,CVX_shares,CVX_value,EMR_shares,EMR_value,CSGP_shares,CSGP_value,CVS_shares,CVS_value,GEN_shares,GEN_value,CMI_shares,CMI_value,NFLX_shares,NFLX_value,DD_shares,DD_value,GPC_shares,GPC_value,NVR_shares,NVR_value,TJX_shares,TJX_value,QCOM_shares,QCOM_value,HRL_shares,HRL_value,AXON_shares,AXON_value,TGT_shares,TGT_value,DECK_shares,DECK_value,FAST_shares,FAST_value,GWW_shares,GWW_value,CNC_shares,CNC_value,CTSH_shares,CTSH_value,ETN_shares,ETN_value,EMN_shares,EMN_value,COP_shares,COP_value,MMM_shares,MMM_value,ADSK_shares,ADSK_value,ROL_shares,ROL_value,XOM_shares,XOM_value,JNJ_shares,JNJ_value,TECH_shares,TECH_value,RMD_shares,RMD_value,EOG_shares,EOG_value,DVN_shares,DVN_value,LHX_shares,LHX_value,CTRA_shares,CTRA_value,HAL_shares,HAL_value,LRCX_shares,LRCX_value,SBUX_shares,SBUX_value,VRTX_shares,VRTX_value,MNST_shares,MNST_value,NVDA_shares,NVDA_value,MOH_shares,MOH_value,TXN_shares,TXN_value,FDX_shares,FDX_value,EXPD_shares,EXPD_value,INTU_shares,INTU_value,MU_shares,MU_value,PTC_shares,PTC_value,MRK_shares,MRK_value,NUE_shares,NUE_value,LOW_shares,LOW_value,MSFT_shares,MSFT_value,JKHY_shares,JKHY_value,GLW_shares,GLW_value,AKAM_shares,AKAM_value,CDNS_shares,CDNS_value,ON_shares,ON_value,SPGI_shares,SPGI_value,DHI_shares,DHI_value,RL_shares,RL_value,PWR_shares,PWR_value,MTD_shares,MTD_value,MLM_shares,MLM_value,ALGN_shares,ALGN_value,DLTR_shares,DLTR_value,LKQ_shares,LKQ_value,J_shares,J_value,MOS_shares,MOS_value,TMO_shares,TMO_value,ECL_shares,ECL_value,HSIC_shares,HSIC_value,CHRW_shares,CHRW_value,ACN_shares,ACN_value,A_shares,A_value,CPRT_shares,CPRT_value,CHD_shares,CHD_value,ABT_shares,ABT_value,CLX_shares,CLX_value,CL_shares,CL_value,MPWR_shares,MPWR_value,GPN_shares,GPN_value,TKO_shares,TKO_value,KDP_shares,KDP_value,EW_shares,EW_value,PH_shares,PH_value,MTCH_shares,MTCH_value,ROK_shares,ROK_value,VLO_shares,VLO_value,IFF_shares,IFF_value,LULU_shares,LULU_value,TPR_shares,TPR_value,ULTA_shares,ULTA_value,AMZN_shares,AMZN_value,ISRG_shares,ISRG_value,BKNG_shares,BKNG_value,AAPL_shares,AAPL_value,VRSN_shares,VRSN_value,WMT_shares,WMT_value,PHM_shares,PHM_value,LYB_shares,LYB_value,JBHT_shares,JBHT_value,WY_shares,WY_value,BAX_shares,BAX_value,TYL_shares,TYL_value,PODD_shares,PODD_value,HSY_shares,HSY_value,WST_shares,WST_value,LVS_shares,LVS_value,FSLR_shares,FSLR_value,CMG_shares,CMG_value,CRM_shares,CRM_value,TXT_shares,TXT_value,LUV_shares,LUV_value,GOOGL_shares,GOOGL_value,INTC_shares,INTC_value,GD_shares,GD_value,APD_shares,APD_value,BIIB_shares,BIIB_value,ENPH_shares,ENPH_value,SMCI_shares,SMCI_value,SWKS_shares,SWKS_value,PPG_shares,PPG_value,PANW_shares,PANW_value,NXPI_shares,NXPI_value,FTNT_shares,FTNT_value,SNA_shares,SNA_value,KR_shares,KR_value,PSA_shares,PSA_value,MO_shares,MO_value,EPAM_shares,EPAM_value,REGN_shares,REGN_value,META_shares,META_value,MDT_shares,MDT_value,VMC_shares,VMC_value,DG_shares,DG_value,PEP_shares,PEP_value,DGX_shares,DGX_value,IDXX_shares,IDXX_value,GE_shares,GE_value,AMD_shares,AMD_value,AMP_shares,AMP_value,TSLA_shares,TSLA_value,PRU_shares,PRU_value,AOS_shares,AOS_value,PKG_shares,PKG_value,ANET_shares,ANET_value,BR_shares,BR_value,CF_shares,CF_value,ZBRA_shares,ZBRA_value,LLY_shares,LLY_value,LII_shares,LII_value,WM_shares,WM_value,WDAY_shares,WDAY_value,SYK_shares,SYK_value,RVTY_shares,RVTY_value,PAYC_shares,PAYC_value,TDY_shares,TDY_value,COO_shares,COO_value,LW_shares,LW_value,NOW_shares,NOW_value,ZTS_shares,ZTS_value,SNPS_shares,SNPS_value,NDSN_shares,NDSN_value,GNRC_shares,GNRC_value,TTWO_shares,TTWO_value,AMGN_shares,AMGN_value,WAT_shares,WAT_value,KEYS_shares,KEYS_value,TRMB_shares,TRMB_value,run
2006-07-31,102.35351505371727,,,,,0.3979061294960228,10.484984524717458,,,0.2713206708893199,9.785963122730646,1.278964432241326,8.671880422016695,0.6567904896865373,11.259846445558429,,,,,0.5976602424417726,10.399287990497555,,,,,1.3788040415955451,10.63386719576842,,,0.910215206510155,10.942216875395928,,,,,,,0.5374023925886938,9.677673175889032,,,,,0.5835485467978448,10.601493297403954,0.8457353523683362,9.896302003739184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2006-08-31,107.81337250715993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4161744559683893,10.533337156389376,,,,,,,,,,,0.5835485467978448,11.375550374564906,0.8457353523683362,12.17112488147999,0.2984379782125003,10.533337156389376,0.5026687875123265,10.533337156389376,0.413105324052031,10.533337156389376,0.8136136432232454,10.533337156389376,0.4494995333304742,10.533337156389376,2.0885305009186874,10.533337156389376,0.4205764473668173,10.533337156389376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2006-09-30,108.59073115444076,,,,,,,,,,,,,,,,,,,,,,,0.5485903329616417,10.560771987190009,,,,,,,,,0.1941185878849373,10.560771987190009,,,,,,,,,,,0.8457353523683362,12.719075694843855,,,,,0.413105324052031,11.38547956207682,,,,,,,,,5.327653423689649,10.560771987190009,0.6680236569479961,10.560771987190009,0.7919538045023685,10.560771987190009,0.9633392918153229,10.560771987190009,0.8591057736013215,10.560771987190009,4.769996409609905,10.560771987190009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2006-10-31,109.61532114776256,,,,,,,,,,,,,,,,,,,,,,,0.5485903329616417,11.043817720528828,,,,,,,,,0.1941185878849373,10.002852103363134,,,,,,,,,,,,,,,,,,,,,,,,,,,5.327653423689649,10.595786003925731,0.6680236569479961,10.576484217349106,,,0.9633392918153229,10.665800973662051,,,4.769996409609905,10.26821407856542,0.5738352224729695,11.615591512592072,0.186219322781957,11.615591512592072,0.6914717235739017,11.615591512592072,0.9085404427270096,11.615591512592072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2006-11-30,112.38594783267712,,,,,,,,,,,,,,,,,,,,,,,0.5485903329616417,11.377121965659878,,,,,,,,,0.1941185878849373,10.570228218754684,,,,,,,,,,,,,,,,,,,,,,,,,,,5.327653423689649,10.416343216954488,0.6680236569479961,10.812157476503536,,,0.9633392918153229,11.972766092615975,,,4.769996409609905,10.071050320873738,0.5738352224729695,11.871120943076605,0.186219322781957,11.768834733754838,,,0.9085404427270096,12.029722493166382,0.2808700166761168,11.496602371316976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2006-12-31,112.37976657033346,,,,,,,,,,,1.4753394600432408,11.253096239662057,,,,,,,,,,,0.5485903329616417,11.665912260548213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6680236569479961,10.689084392488796,0.7806957935533066,11.253096239662057,,,,,,,,,,,,,,,,,0.7718433047615972,11.253096239662057,0.3159868589964313,11.253096239662057,0.4291675514245521,11.253096239662057,2.101026204605855,11.253096239662057,0.5415870282403732,11.253096239662057,1.4950237226610843,11.253096239662057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2007-01-31,111.75066062856548,,,,,,,,,,,1.4753394600432408,11.661166521259515,,,,,,,,,,,0.5485903329616417,10.964564849970698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6680236569479961,12.588233877326925,0.7806957935533066,10.614876594559156,,,,,,,,,,,,,,,,,0.7718433047615972,11.507918564852496,0.3159868589964313,11.15362228812465,0.4291675514245521,11.47770015697015,2.101026204605855,9.973571850106392,0.5415870282403732,12.250622591664602,1.4950237226610843,9.558383333730893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2007-03-31,109.79079247890554,,,,,,,,,,,1.4753394600432408,10.327348080435666,,,,,,,0.459275183925084,11.27061343400055,,,,,,,,,,,,,0.2297093826836387,11.27061343400055,,,,,0.901674321490978,11.27061343400055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7718433047615972,11.102358843769254,0.3159868589964313,11.400302596401945,,,,,,,1.4950237226610843,9.337102354295368,0.4725721511349662,11.27061343400055,3.4020827736599095,11.27061343400055,0.2942687316848082,11.27061343400055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2007-04-30,113.7217911713727,,,,,,,,,,,1.4753394600432408,10.719273113330129,,,,,,,0.459275183925084,11.445137618453009,,,,,,,,,,,,,0.2297093826836387,11.281804300571034,,,,,0.901674321490978,11.539202616824747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7718433047615972,11.06504732293046,0.3159868589964313,11.990668517158024,,,,,,,1.4950237226610843,9.499016587518865,0.4725721511349662,14.354617951083888,3.4020827736599095,10.774883004205243,0.2942687316848082,11.052140139297286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2007-05-31,115.3412628665831,0.4476556437846326,11.868100886654622,0.0922654158138839,11.868100886654622,,,0.3408734282573263,11.86810088665462,0.3043674990496868,11.868100886654622,,,,,,,,,,,,,,,1.065132429840021,11.868100886654622,,,,,,,0.2297093826836387,10.937150846826666,,,,,0.901674321490978,11.070016832162656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3159868589964313,12.560989937646116,,,,,,,1.4950237226610843,10.788943197508422,,,3.4020827736599095,10.643657619166149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2007-06-30,115.06008871788865,,,0.0922654158138839,12.605300657978104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.901674321490978,10.94082146934862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1555668678396362,11.439245823820238,,,,,,,,,,,,,,,,,,,,,,,,,0.4063882370205808,11.439245823820238,0.0168286073171316,11.439245823820238,2.124717725298108,11.439245823820238,0.4052349148365137,11.439245823820238,1.814462312546488,11.439245823820238,0.8194302143668665,11.439245823820238,0.2858371878672033,11.439245823820238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2007-07-31,110.45501300303752,0.4212023271213924,10.950922282309756,0.0922654158138839,11.700177154101263,,,,,0.2652066801657698,10.950922282309758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.901674321490978,11.01562104756633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2614107338042231,10.950922282309758,,,,,,,,,,,,,0.2963624647111167,10.950922282309756,0.4063882370205808,11.053164286616296,,,,,0.4052349148365137,10.980516820895051,,,,,,,1.9118971375583231,10.950922282309756,2.9460707753840776,10.950922282309756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2007-08-31,110.44439115546596,,,,,,,,,0.2652066801657698,11.33533964038787,,,,,0.2280488167814028,11.18120015079876,,,,,,,,,1.007431104949568,11.181200150798755,,,,,,,,,,,,,0.901674321490978,11.593600121228356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2614107338042231,11.272023582001635,,,,,,,,,,,,,0.2963624647111167,10.736842276501395,0.4063882370205808,11.541010309869812,,,,,0.4052349148365137,10.51651338281429,,,,,,,1.9118971375583231,10.00453341801765,2.9460707753840776,11.082128123047438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2007-09-30,117.4344285621664,,,,,,,,,0.2652066801657698,11.26558307222644,,,,,0.2280488167814028,12.81689695716008,,,,,,,,,1.007431104949568,11.641628608743911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3198928539604981,11.89681479948494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.225783960051076,11.89681479948494,,,,,,,,,0.2963624647111167,10.84514056272781,0.4063882370205808,11.615347806595317,,,,,,,,,,,,,1.9118971375583231,11.662572356773053,,,0.1765589667963706,11.89681479948494,2.212331877804611,11.89681479948494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2007-10-31,125.4701850029262,,,,,,,,,0.2652066801657698,12.346799256055036,,,,,0.2280488167814028,13.185228366710732,,,,,,,,,1.007431104949568,13.193921784810378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3198928539604981,11.52573913770254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.225783960051076,12.798257770293686,,,,,,,,,0.2963624647111167,11.453100555986891,0.4063882370205808,11.484578178659396,,,,,,,,,,,,,1.9118971375583231,14.848005194057563,,,0.1765589667963706,11.731129123551458,2.212331877804611,12.903425635098513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2007-11-30,118.91269369075346,0.5740932669155964,12.388109219240896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3198928539604981,8.451569226042247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.225783960051076,10.726052385553924,,,,,,,,,0.2963624647111167,10.664812622135326,0.4063882370205808,11.245843847411772,,,,,,,,,,,,,1.9118971375583231,15.313233509685604,,,0.1765589667963706,11.519780205923103,2.212331877804611,13.827074236278818,0.8946905293075454,12.388109219240894,0.4456106212055746,12.388109219240894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2007-12-31,123.56497660200291,0.5740932669155964,12.924394464000612,,,,,,,0.2604881100776102,12.605595823969352,,,,,,,,,,,,,,,,,,,,,,,0.2215098666917072,12.605595823969352,,,,,1.0072607501547506,12.605595823969352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2983627931211951,12.605595823969352,,,0.2963624647111167,10.024003859594298,,,,,,,,,,,0.8759969091883031,12.605595823969352,,,,,,,0.1765589667963706,11.463631620313873,,,0.8946905293075454,13.519371714278028,,,0.6920863083691022,12.605595823969352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2008-01-31,109.40623436261497,0.5740932669155964,11.89262024074223,,,,,,,0.2604881100776102,12.276724417843306,,,,,,,,,,,,,,,,,,,,,,,0.2215098666917072,10.223028822969628,,,,,1.0072607501547506,10.212850109826585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2983627931211951,9.570238351179649,,,0.2963624647111167,9.927561473817354,,,,,,,,,,,0.8759969091883031,10.065204286073822,,,,,,,0.1765589667963706,10.397436886972818,,,0.8946905293075454,11.113446375723466,,,0.6920863083691022,13.72712339746612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
2008-02-29,108.68068706462336,0.5740932669155964,12.391535461749172,,,0.3936216141842749,9.9720511221465,,,0.2604881100776102,11.188908525687191,,,,,,,,,,,,,,,,,,,,,,,0.2215098666917072,10.205762234316143,,,,,1.0072607501547506,10.01155569010338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2963624647111167,9.683478250498892,,,,,,,,,,,0.8759969091883031,9.872485567551738,,,,,,,0.1765589667963706,9.64821030151565,,,0.8946905293075454,12.033594274484845,,,0.6920863083691022,13.673105636569872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
