date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,WDC_shares,WDC_value,AAPL_shares,AAPL_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,EA_shares,EA_value,MU_shares,MU_value,DECK_shares,DECK_value,CVX_shares,CVX_value,WSM_shares,WSM_value,EBAY_shares,EBAY_value,CTRA_shares,CTRA_value,CPRT_shares,CPRT_value,CSGP_shares,CSGP_value,GWW_shares,GWW_value,ZBH_shares,ZBH_value,WAT_shares,WAT_value,FAST_shares,FAST_value,GEN_shares,GEN_value,EOG_shares,EOG_value,CTSH_shares,CTSH_value,ISRG_shares,ISRG_value,FCX_shares,FCX_value,SYY_shares,SYY_value,ADP_shares,ADP_value,FFIV_shares,FFIV_value,EMR_shares,EMR_value,COP_shares,COP_value,QCOM_shares,QCOM_value,CHRW_shares,CHRW_value,XOM_shares,XOM_value,DVN_shares,DVN_value,ADSK_shares,ADSK_value,GLW_shares,GLW_value,TECH_shares,TECH_value,NFLX_shares,NFLX_value,VLO_shares,VLO_value,GRMN_shares,GRMN_value,LHX_shares,LHX_value,CMI_shares,CMI_value,EQIX_shares,EQIX_value,LRCX_shares,LRCX_value,RMD_shares,RMD_value,NVR_shares,NVR_value,VZ_shares,VZ_value,EXPD_shares,EXPD_value,GILD_shares,GILD_value,FDX_shares,FDX_value,BMY_shares,BMY_value,PWR_shares,PWR_value,J_shares,J_value,AXON_shares,AXON_value,GOOGL_shares,GOOGL_value,MOS_shares,MOS_value,ALGN_shares,ALGN_value,HRL_shares,HRL_value,SLB_shares,SLB_value,JBHT_shares,JBHT_value,EMN_shares,EMN_value,NEM_shares,NEM_value,ROST_shares,ROST_value,TSCO_shares,TSCO_value,CHD_shares,CHD_value,AMAT_shares,AMAT_value,TJX_shares,TJX_value,TER_shares,TER_value,A_shares,A_value,TXT_shares,TXT_value,CRM_shares,CRM_value,EW_shares,EW_value,CMG_shares,CMG_value,ULTA_shares,ULTA_value,EL_shares,EL_value,LULU_shares,LULU_value,KLAC_shares,KLAC_value,DHR_shares,DHR_value,DLTR_shares,DLTR_value,LUV_shares,LUV_value,FSLR_shares,FSLR_value,JKHY_shares,JKHY_value,PCAR_shares,PCAR_value,VMC_shares,VMC_value,HUBB_shares,HUBB_value,MHK_shares,MHK_value,RL_shares,RL_value,WST_shares,WST_value,BKNG_shares,BKNG_value,TYL_shares,TYL_value,SWKS_shares,SWKS_value,HII_shares,HII_value,ON_shares,ON_value,INTC_shares,INTC_value,AKAM_shares,AKAM_value,MCO_shares,MCO_value,MNST_shares,MNST_value,DXCM_shares,DXCM_value,MPWR_shares,MPWR_value,MLM_shares,MLM_value,GE_shares,GE_value,EPAM_shares,EPAM_value,AMP_shares,AMP_value,SBUX_shares,SBUX_value,GD_shares,GD_value,SMCI_shares,SMCI_value,META_shares,META_value,ACN_shares,ACN_value,BIIB_shares,BIIB_value,PSA_shares,PSA_value,IFF_shares,IFF_value,TXN_shares,TXN_value,NVDA_shares,NVDA_value,TRV_shares,TRV_value,IDXX_shares,IDXX_value,AMD_shares,AMD_value,STLD_shares,STLD_value,AOS_shares,AOS_value,ANET_shares,ANET_value,REGN_shares,REGN_value,ADBE_shares,ADBE_value,TDY_shares,TDY_value,TKO_shares,TKO_value,XYZ_shares,XYZ_value,CLX_shares,CLX_value,PAYC_shares,PAYC_value,NOW_shares,NOW_value,LII_shares,LII_value,TTWO_shares,TTWO_value,TTD_shares,TTD_value,SPGI_shares,SPGI_value,TGT_shares,TGT_value,PODD_shares,PODD_value,VRTX_shares,VRTX_value,FTNT_shares,FTNT_value,TSLA_shares,TSLA_value,OXY_shares,OXY_value,DE_shares,DE_value,INCY_shares,INCY_value,CF_shares,CF_value,NUE_shares,NUE_value,WY_shares,WY_value,FANG_shares,FANG_value,run
2007-07-31,129.44673795921338,0.5437890310699214,14.138082297392472,0.1120793176885929,14.21277800245932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2396723342690473,11.35780937711249,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467670088514788,11.568894796790692,,,,,,,,,,,,,,,0.4145662882414573,13.672819823659372,,,0.3943119457816377,12.759991965029364,,,0.2689284268719179,12.725542273070122,,,0.8100565291861732,12.809138609922906,1.1454831015566662,13.499961698690877,5.160302613011212,12.701719115085773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2007-08-31,131.7281740977007,,,,,,,,,,,,,,,0.2857135504056344,14.008494700920952,,,,,,,,,,,,,,,,,0.2396723342690473,12.361891672731025,,,,,0.324872506578474,14.008494700920952,,,,,,,,,,,,,,,,,,,,,0.467670088514788,11.130128505193142,,,,,,,,,,,,,,,0.4145662882414573,13.92017045541623,,,0.3943119457816377,12.862283773626473,,,0.2689284268719179,12.84493630145226,,,0.8100565291861732,12.556604698276324,1.1454831015566662,15.11966992773888,5.160302613011212,12.915499361424486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2007-09-30,143.18126018918466,,,,,,,,,,,,,,,0.2857135504056344,16.057792754162268,,,,,,,,,,,,,,,,,,,,,,,0.324872506578474,15.04332437735125,,,,,2.252063267421714,14.193971865052506,,,,,,,,,,,,,,,0.467670088514788,11.951336907024013,0.799123007481946,14.193971865052507,,,,,,,,,,,,,0.4145662882414573,14.91968790393564,,,0.3943119457816377,14.23925892144895,,,,,,,,,,,,,0.404570295108112,14.193971865052507,0.2157290312615166,14.193971865052507,0.3816884394552319,14.193971865052507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2007-10-31,146.7845047700036,,,,,,,,,,,,,,,0.2857135504056344,16.519267483788155,,,,,,,,,,,,,,,,,,,,,,,0.324872506578474,14.71056502754209,,,,,2.252063267421714,16.022715510395845,,,,,,,,,,,,,,,0.467670088514788,14.639683491585506,0.799123007481946,14.750770477885885,,,,,,,,,,,,,0.4145662882414573,14.442025127625572,,,0.3943119457816377,13.14030750938469,,,,,,,,,,,,,0.404570295108112,14.880641293088406,0.2157290312615166,12.76744241395933,0.3816884394552319,14.911086434748148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2007-11-30,136.65773671040233,,,,,,,,,0.3147271723508003,14.682749426675077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324872506578474,14.109344424614177,,,,,2.252063267421714,13.89523482728056,,,,,,,,,,,,,,,0.467670088514788,13.693169106489323,0.799123007481946,11.064855844918448,,,,,,,,,,,,,0.4145662882414573,13.671796628818017,,,0.3943119457816377,13.569363021006724,,,,,,,,,,,,,0.404570295108112,13.754499541960271,0.2157290312615166,12.761495842685925,0.3816884394552319,15.455228045953785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2007-12-31,144.6347075888261,0.6713537930962497,15.113994915418688,,,,,,,0.3147271723508003,15.230350022458016,2.318418526377841,15.113994915418688,,,,,,,,,,,,,,,,,1.1903281878509482,15.113994915418688,,,,,,,,,,,,,,,,,,,,,0.2327805149850102,15.113994915418688,,,,,,,,,,,0.799123007481946,12.07527879244426,,,,,,,,,0.5299437122310557,15.11399491541869,,,,,,,,,,,,,0.3037378501855423,15.113994915418688,,,,,,,,,0.2157290312615166,11.531114365993009,,,0.3577342793752915,15.113994915418688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2008-01-31,126.62925983173892,0.6713537930962497,13.9074166138756,,,,,,,0.3147271723508003,14.832993520769634,2.318418526377841,14.754349914283926,,,,,,,,,,,,,,,,,1.1903281878509482,14.47985082451214,,,,,,,,,,,,,,,,,,,,,0.2327805149850102,13.708273003860858,,,,,,,,,,,0.799123007481946,9.926350804030356,,,,,,,,,0.5299437122310557,12.469575912680211,,,,,,,,,,,,,,,,,,,,,0.4045357089270879,12.498812998602244,0.2157290312615166,8.577007368028877,,,0.3577342793752915,11.474628871095067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2008-02-29,121.53450561717231,,,,,,,,,,,,,,,,,,,0.7510996639693753,13.790190288912584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2327805149850102,12.720481377173863,,,,,,,,,,,0.799123007481946,10.748208108726995,,,,,,,,,0.5299437122310557,11.743552582177202,0.444865403951323,13.790190288912584,,,,,,,,,,,,,,,,,,,0.4045357089270879,12.225810344600694,0.2157290312615166,6.979294679063258,,,0.3577342793752915,11.956397369779973,0.265970142541479,13.790190288912584,4.017145182675984,13.790190288912584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2008-03-31,116.02300990618862,,,,,,,,,,,,,,,,,,,0.7510996639693753,14.586355531589623,0.695059941233845,11.38326766690489,,,,,,,,,,,,,,,1.9003786480579372,11.38326766690489,,,,,,,,,,,,,0.2327805149850102,13.25074026611183,,,,,,,,,,,0.799123007481946,10.25723081538806,,,0.3349645699896971,11.38326766690489,,,,,0.5299437122310557,9.62907729166978,,,,,,,0.312156134515158,11.38326766690489,,,,,,,0.70926958691591,11.38326766690489,,,,,,,,,0.3617251812696398,11.38326766690489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2008-04-30,132.82397429770947,,,,,,,,,,,,,,,,,,,0.7510996639693753,15.585318027364538,0.695059941233845,12.20417438518018,,,,,,,,,,,,,,,1.9003786480579372,14.576960971157384,,,,,,,,,,,,,0.2327805149850102,15.040860290120513,,,,,,,,,,,0.799123007481946,11.474008416020451,,,0.3349645699896971,13.457150232241226,,,,,0.5299437122310557,11.992625763042328,,,,,,,0.312156134515158,13.171985286184103,,,,,,,0.70926958691591,12.64754292421448,,,,,,,,,0.3617251812696398,12.673348002184246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2008-05-31,144.98103176629516,,,,,,,,,0.3025073144627641,15.000128405798495,,,,,0.2815435833928427,15.000128405798495,,,,,,,,,,,,,,,,,,,1.903089693656557,15.000128405798495,,,,,,,,,,,,,,,0.2327805149850102,15.830119291920845,,,,,,,,,,,0.799123007481946,12.552031431647826,,,0.3349645699896971,13.743926844988142,,,,,0.5299437122310557,15.92480814822826,,,,,,,0.312156134515158,13.554454666208796,,,,,,,0.70926958691591,12.945858286037728,,,,,,,,,0.3617251812696398,15.429447879868064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2008-06-30,128.1725317884262,,,,,,,,,0.3025073144627641,14.783922177835564,,,,,0.2815435833928427,13.103440306186858,,,,,,,,,,,,,,,,,,,,,,,0.2531271419426283,12.674094266284037,,,,,,,,,2.8513146854495903,12.674094266284031,,,,,,,,,,,,,0.799123007481946,11.566509440415564,,,,,,,,,,,,,0.3223691581045135,12.674094266284031,,,,,,,0.1652302070317704,12.674094266284031,,,,,,,,,,,,,,,,,,,4.109735731733149,12.674094266284031,0.8514337554104084,12.674094266284031,0.0253441341517323,12.674094266284031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2008-07-31,121.56564400645482,,,,,,,,,0.3025073144627641,13.2115255212813,,,,,0.2815435833928427,13.408009451424943,,,,,,,,,,,,,,,,,,,,,,,0.2531271419426283,10.811273398979822,,,,,,,,,2.8513146854495903,14.22520851975501,,,,,,,,,,,,,0.799123007481946,9.986835115600336,,,,,,,,,,,,,0.3223691581045135,10.959422473548685,,,,,,,0.1652302070317704,10.022445181694456,,,,,,,,,,,,,,,,,,,4.109735731733149,11.53115122707922,0.8514337554104084,13.411700756780215,0.0253441341517323,13.998072360310816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2008-08-31,131.79455593953293,,,,,,,,,,,,,,,,,,,0.970085130747286,14.357260120088888,,,,,,,,,,,,,,,,,,,0.2531271419426283,11.036296653493247,,,,,,,,,2.8513146854495903,15.05779324542777,,,,,,,,,,,,,0.799123007481946,10.431563420947894,,,,,,,,,,,,,0.3223691581045135,11.142592357656913,,,0.4078260494040093,14.357260120088888,,,0.1652302070317704,10.778698111083216,,,,,,,,,,,,,,,,,,,4.109735731733149,12.887963365463634,0.8514337554104084,16.596179733770093,0.0253441341517323,15.148948811512382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2008-09-30,119.62191794539436,,,,,,,,,,,,,,,,,,,0.970085130747286,13.581191830462004,,,3.7023416652083294,12.632708200020614,,,,,,,,,,,,,,,0.2531271419426283,10.625106991538663,,,,,,,,,,,,,,,,,,,,,,,0.799123007481946,8.122530529521876,,,,,,,,,,,,,,,,,,,,,0.1652302070317704,9.632702858977812,,,,,,,,,,,0.6754507915986092,12.632708200020614,,,,,,,,,,,0.0253441341517323,14.496844734790928,1.0106733305696705,12.632708200020614,0.4499742521321338,12.632708200020614,0.786288543997431,12.632708200020614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2008-10-31,104.24906194919144,,,,,,,,,,,,,,,,,,,0.970085130747286,10.302303977518743,,,3.7023416652083294,11.958058740813064,,,,,,,,,,,,,,,0.2531271419426283,9.60999998497509,,,,,,,,,,,,,,,,,,,,,,,0.799123007481946,6.831036342153253,,,,,,,,,,,,,,,,,,,,,0.1652302070317704,8.555382924397714,0.5481013537119984,11.680039554884983,,,,,,,,,0.6754507915986092,8.356052183176669,,,,,,,,,,,0.0253441341517323,12.42394778595709,,,0.4499742521321338,11.838628367027203,0.786288543997431,12.693612088287628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2008-11-30,93.30417120555197,,,,,,,,,,,,,,,0.2486697156852698,8.237674758111433,,,,,,,3.7023416652083294,10.299780581235934,,,,,,,,,,,,,,,0.2531271419426283,10.178101167669496,,,,,,,,,,,,,,,,,,,,,,,0.799123007481946,6.831036342153253,,,,,,,,,,,,,,,,,,,,,0.1652302070317704,7.653923890940411,,,,,,,,,,,0.6754507915986092,6.338687129704601,,,,,,,,,,,0.0253441341517323,11.00569025538979,,,0.4499742521321338,12.121449193235032,0.786288543997431,12.400153129000564,0.1406131671234833,8.237674758111433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2008-12-31,94.42161510883804,,,,,,,,,,,,,,,0.2486697156852698,9.155539812803005,,,1.2916830911411408,10.178462906013587,,,3.7023416652083294,9.48620539196197,,,,,,,,,,,,,2.2938818244800707,10.178462906013587,0.2531271419426283,9.611359554585134,,,1.933671115345493,10.178462906013587,,,,,,,,,,,,,,,,,,,0.799123007481946,6.425445078780935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6754507915986092,7.465952439924709,,,,,,,5.60680799364932,10.178462906013587,,,0.0253441341517323,11.563261206727905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2009-01-31,87.47739448950101,,,,,,,,,,,,,,,0.2486697156852698,8.236676831243372,,,1.2916830911411408,10.682219755022828,,,3.7023416652083294,10.017473215969387,,,,,,,,,,,,,2.2938818244800707,6.657354108551223,0.2531271419426283,9.163085893430464,,,1.933671115345493,8.763977587228734,,,,,,,,,,,,,,,,,,,0.799123007481946,6.663818731021911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6754507915986092,6.827237453068986,,,,,,,5.60680799364932,9.666668886065445,,,0.0253441341517323,10.798882027898664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2009-03-31,100.26737619697816,,,,,,,,,,,,,,,0.2486697156852698,10.391690416823607,,,1.2916830911411408,16.068537111783996,,,,,,,,,,,,,0.6369066438874036,11.287339797719046,,,2.2938818244800707,6.75930577304485,0.2531271419426283,8.817321656545554,,,1.933671115345493,9.157700551975056,,,,,3.7313518816097857,11.287339797719046,,,,,,,,,,,,,0.799123007481946,7.39673403274386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6754507915986092,8.260453675219622,,,,,,,,,,,0.0253441341517323,10.84095338340353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2009-04-30,113.39194670002226,,,,,,,,,,,,,,,0.2486697156852698,11.140040707900685,,,1.2916830911411408,16.481876538603753,,,,,,,,,,,,,0.6369066438874036,12.627673269068502,,,2.2938818244800707,7.202789169505202,0.2531271419426283,8.667828866852584,,,1.933671115345493,12.008546736577868,,,,,3.7313518816097857,13.8246584366847,,,,,,,,,,,,,0.799123007481946,8.819865524379747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6754507915986092,9.810502497938865,,,,,,,,,,,0.0253441341517323,12.808164952510344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2009-05-31,111.649531625976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369066438874036,14.265853358793658,,,2.2938818244800707,7.3862995404543135,0.2531271419426283,8.742574296095652,,,1.933671115345493,12.847029769521574,2.0127272687571724,12.738186173888792,,,3.7313518816097857,13.30226967144855,,,,,,,,,,,,,0.799123007481946,8.962179130805188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6754507915986092,8.124141674075439,,,,,,,,,0.8250372034174956,12.738186173888792,0.0253441341517323,12.542811837004042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2009-06-30,115.19625340382902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2938818244800707,8.955059886115468,0.2531271419426283,8.771528880134545,,,,,,,,,3.7313518816097857,14.87689990927628,0.1895373718934714,11.863994416301974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3315581666690012,11.863994416301974,,,,,,,,,,,,,,,0.6754507915986092,9.276942777867545,,,0.4936575583646019,11.863994416301974,,,,,0.8250372034174956,13.995849868925292,,,,,,,,,,,1.0353785319325648,11.863994416301974,0.5226559512343609,11.863994416301976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2009-07-31,121.01696348549416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2938818244800707,8.616074539383284,0.2531271419426283,9.19786306606919,,,,,,,,,3.7313518816097857,13.705255824119176,0.1895373718934714,13.027502873433535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3315581666690012,12.46130857534218,,,,,,,,,,,,,,,0.6754507915986092,10.772471824577671,,,0.4936575583646019,14.49220719014462,,,,,0.8250372034174956,14.088637599451852,,,,,,,,,,,1.0353785319325648,12.699324864154343,0.5226559512343609,11.956317128818313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2009-08-31,125.96784244169592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7313518816097857,14.153017622893016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3315581666690012,12.856656629004403,,,,,,,,,,,,,,,0.6754507915986092,12.801559303038973,,,,,,,,,,,0.0184649324386546,12.468445629201527,,,,,,,,,,,0.5226559512343609,11.345935111550352,0.3605165993404545,12.468445629201527,2.740317605830203,12.468445629201527,1.085682914242554,12.468445629201527,0.3436232868943625,12.468445629201527,0.9304810435934237,12.468445629201527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
