date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,MU_shares,MU_value,PAYX_shares,PAYX_value,TRV_shares,TRV_value,TXN_shares,TXN_value,ROST_shares,ROST_value,CAH_shares,CAH_value,CPRT_shares,CPRT_value,WSM_shares,WSM_value,GWW_shares,GWW_value,WDC_shares,WDC_value,ADM_shares,ADM_value,EMR_shares,EMR_value,SYY_shares,SYY_value,GPC_shares,GPC_value,FAST_shares,FAST_value,RL_shares,RL_value,COP_shares,COP_value,BMY_shares,BMY_value,NVR_shares,NVR_value,CVX_shares,CVX_value,JBHT_shares,JBHT_value,CMI_shares,CMI_value,EOG_shares,EOG_value,DVN_shares,DVN_value,JKHY_shares,JKHY_value,JBL_shares,JBL_value,EBAY_shares,EBAY_value,ALGN_shares,ALGN_value,VLO_shares,VLO_value,ORLY_shares,ORLY_value,PKG_shares,PKG_value,NFLX_shares,NFLX_value,LOW_shares,LOW_value,HRL_shares,HRL_value,NVDA_shares,NVDA_value,CTRA_shares,CTRA_value,EA_shares,EA_value,F_shares,F_value,EMN_shares,EMN_value,URI_shares,URI_value,HAS_shares,HAS_value,CSGP_shares,CSGP_value,DD_shares,DD_value,DECK_shares,DECK_value,FCX_shares,FCX_value,ECL_shares,ECL_value,CVS_shares,CVS_value,LRCX_shares,LRCX_value,GRMN_shares,GRMN_value,MOH_shares,MOH_value,FDX_shares,FDX_value,TSCO_shares,TSCO_value,ZBH_shares,ZBH_value,LLY_shares,LLY_value,J_shares,J_value,MNST_shares,MNST_value,NEM_shares,NEM_value,JNJ_shares,JNJ_value,RMD_shares,RMD_value,NOC_shares,NOC_value,MHK_shares,MHK_value,SBUX_shares,SBUX_value,VZ_shares,VZ_value,AMP_shares,AMP_value,WMB_shares,WMB_value,TEL_shares,TEL_value,TXT_shares,TXT_value,EXPD_shares,EXPD_value,CHRW_shares,CHRW_value,GLW_shares,GLW_value,AXON_shares,AXON_value,FSLR_shares,FSLR_value,TECH_shares,TECH_value,DHR_shares,DHR_value,PCAR_shares,PCAR_value,WMT_shares,WMT_value,LUV_shares,LUV_value,PRU_shares,PRU_value,SMCI_shares,SMCI_value,MOS_shares,MOS_value,LULU_shares,LULU_value,GE_shares,GE_value,TER_shares,TER_value,PWR_shares,PWR_value,CTSH_shares,CTSH_value,FFIV_shares,FFIV_value,EW_shares,EW_value,DE_shares,DE_value,XOM_shares,XOM_value,BAX_shares,BAX_value,XYL_shares,XYL_value,TPR_shares,TPR_value,AMD_shares,AMD_value,TJX_shares,TJX_value,PSX_shares,PSX_value,TGT_shares,TGT_value,DG_shares,DG_value,HSY_shares,HSY_value,STLD_shares,STLD_value,NWSA_shares,NWSA_value,SWKS_shares,SWKS_value,DHI_shares,DHI_value,ACGL_shares,ACGL_value,TSLA_shares,TSLA_value,PPG_shares,PPG_value,PHM_shares,PHM_value,ULTA_shares,ULTA_value,NUE_shares,NUE_value,VRTX_shares,VRTX_value,WY_shares,WY_value,OXY_shares,OXY_value,BKR_shares,BKR_value,CF_shares,CF_value,TSN_shares,TSN_value,FANG_shares,FANG_value,INCY_shares,INCY_value,ALB_shares,ALB_value,run
2006-07-31,104.56342777661514,0.3955517628258689,10.81476776475848,,,0.3979061596949402,10.484978489958996,,,0.2676655027643926,9.65413301845279,1.278964432241326,8.671880422016695,0.6567906131035796,11.25984856138831,,,,,0.6837771487527178,11.897722127457008,,,,,,,,,,,0.5974353219172557,9.097020162180437,,,0.3915203541782886,11.41485609884561,0.5771536247396029,10.857253425477534,2.031093310304157,10.410967706079276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
2006-08-31,107.82411700697088,0.3955517628258689,11.43433988459402,,,,,,,,,,,,,,,,,0.6837771487527178,12.88577989873246,,,,,,,,,,,0.5974353219172557,10.08316482595581,,,0.3915203541782886,10.94131472167772,0.5771536247396029,11.89384087750042,2.031093310304157,10.243654356917368,0.3254349617749543,10.08550561039827,5.748774190265728,10.08550561039827,1.0673416032893384,10.08550561039827,0.2085786370240666,10.08550561039827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
2006-09-30,110.38630418600896,,,,,,,,,,,,,,,,,,,0.6837771487527178,14.260172124229593,0.4483032680937221,10.612346518248671,,,,,,,,,0.5974353219172557,10.153185893882544,,,0.3915203541782886,11.686520540156131,,,,,,,,,,,,,0.9680436821363568,10.612346518248671,0.4505661046008772,10.612346518248671,0.4281445482145011,10.612346518248671,0.551269535092435,10.612346518248671,0.4435856204082365,10.612346518248671,3.371987935079617,10.612346518248671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
2006-10-31,113.16304072732731,,,,,,,,,,,,,,,,,,,0.6837771487527178,15.145663584032416,0.4483032680937221,11.126424384066496,,,,,,,,,0.5974353219172557,8.431812610013074,,,0.3915203541782886,12.81831283109123,,,,,,,,,,,,,0.9680436821363568,10.71788655897231,,,0.4281445482145011,10.68067564037764,0.551269535092435,11.097756604717356,0.4435856204082365,11.292365386131276,3.371987935079617,11.06610167820518,0.1979765161220665,10.78604144972032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
2006-11-30,115.98205329772344,0.5833824253467671,13.827283315757269,,,,,,,0.3857628231489102,13.827283315757269,,,,,,,,,,,0.4483032680937221,10.854116027463006,,,,,,,,,0.5974353219172557,8.519338944921492,,,0.3915203541782886,12.98879647896699,,,,,,,,,,,,,0.9680436821363568,12.031235060666948,,,0.4281445482145011,10.971741384561083,0.551269535092435,11.43268443324036,0.4435856204082365,11.632235218122188,3.371987935079617,9.897339118266816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
2006-12-31,118.9805626325045,0.5833824253467671,15.699679992018725,,,,,,,0.3857628231489102,14.012728892274,,,,,,,,,,,0.4483032680937221,11.083662302086044,,,,,,,,,0.5974353219172557,8.145889450920762,,,,,,,,,,,,,,,,,,,,,,,0.551269535092435,11.722884068950831,0.4435856204082365,11.766194711501504,3.371987935079617,9.86708668401383,,,0.4215034124751949,12.2274788435796,0.931156544821748,12.2274788435796,0.0189573315404334,12.2274788435796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
2007-01-31,119.66212815427932,0.5833824253467671,15.49782928117353,,,,,,,0.3857628231489102,14.884711154486206,,,,,,,,,,,0.4483032680937221,10.790988728395403,,,,,,,,,0.5974353219172557,7.556538435513177,,,,,,,,,,,,,,,,,,,,,,,0.551269535092435,11.01810721630338,0.4435856204082365,11.872581550569675,3.371987935079617,10.252091719931576,,,0.4215034124751949,11.285986050926274,0.931156544821748,13.374962408338716,0.0189573315404334,13.12833160864138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
2007-03-31,118.18644959097207,,,,,,,,,0.3857628231489102,14.303029602612805,,,,,,,,,,,,,,,,,,,,,0.5974353219172557,7.048878855939688,,,,,,,,,,,,,,,0.214646914783216,12.150915514175267,,,,,,,,,0.4435856204082365,12.242344813537954,,,,,0.4215034124751949,11.686703233830038,,,,,0.3367918336249423,12.150915514175267,0.5628237217108218,12.15091551417527,0.5094826896077719,12.150915514175267,0.4832389138304757,12.150915514175267,0.2778809994525729,12.150915514175267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
2007-04-30,124.33233789890544,,,,,,,,,0.3857628231489102,14.23130977415284,,,,,,,,,,,,,,,,,,,,,0.5974353219172557,6.692932919644476,,,,,,,,,0.3901878525447346,12.596204103314108,,,,,0.214646914783216,12.997257824909608,,,,,,,0.6616299984048786,12.596204103314108,,,,,,,0.4215034124751949,11.857686553605427,,,,,0.3367918336249423,12.780146735134563,,,0.5094826896077719,15.475787411202829,0.4832389138304757,12.508604370313371,,,0.6728753409868903,12.596204103314108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
2007-05-31,131.45590921504507,0.5067817487613694,13.435627159119791,0.1044517348138191,13.435627159119791,,,,,0.3857628231489102,15.04192763464191,,,,,,,,,,,,,,,,,,,,,0.5974353219172557,7.1072301257177815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215034124751949,13.239232388395584,,,,,0.3367918336249423,13.388016270082804,0.5603965923082221,13.435627159119791,0.5094826896077719,15.823384417251644,0.4832389138304757,13.113609742476186,,,,,0.7453904569459313,13.435627159119791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
2007-06-30,133.57503685065691,0.5067817487613694,12.985047951709706,0.1044517348138191,14.270195500245734,,,,,0.3857628231489102,15.587966328622365,,,,,,,,,,,,,,,,,,,,,0.5974353219172557,7.311461279217275,,,0.4146903703098832,14.349899736540808,,,,,,,,,,,0.2095501366646356,14.349899736540808,,,,,,,,,,,,,,,0.4215034124751949,13.499215019175288,,,,,0.3367918336249423,13.93997181351802,,,,,,,,,,,0.7453904569459313,12.931479748546112,1.182629306643767,14.349899736540808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
2007-07-31,132.10109497807096,0.5067817487613694,13.175917558596886,0.1044517348138191,13.245524236731288,,,,,0.3857628231489102,15.92892578067145,,,,,,,,,,,,,,,,,,,,,0.5974353219172557,6.926340277791737,,,0.4146903703098832,13.692598478159578,,,,,,,,,,,0.2095501366646356,13.47240694051698,,,,,,,,,,,,,,,0.4215034124751949,13.901610053988376,,,,,0.3367918336249423,14.108755727514309,,,,,,,,,,,0.7453904569459313,13.201010747192402,1.182629306643767,14.44800517690794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
2007-08-31,133.9246615069921,0.5067817487613694,13.44134465416817,,,,,,,0.3857628231489102,16.488095279365943,1.5177319857099203,10.785956536795254,,,,,,,,,,,,,,,,,0.9718194795954358,10.785956536795254,,,,,0.4146903703098832,13.6278790398733,,,,,,,,,,,0.2095501366646356,14.127828262974642,,,,,,,,,0.3798008536070273,10.785956536795254,,,,,0.4215034124751949,14.153104538884683,,,,,0.3367918336249423,14.522459651898364,,,,,,,,,,,,,1.182629306643767,15.206080469441224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
2007-09-30,139.36753739821248,0.5067817487613694,14.118579284472371,,,,,,,0.3857628231489102,16.38662475283316,,,,,,,,,,,,,,,,,,,0.9718194795954358,11.230107481529828,,,,,,,,,,,,,,,1.3163572611680667,13.94746083991102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5506301177228885,13.947460839911022,0.3975439997809776,13.94746083991102,6.2619556253106525,13.94746083991102,0.8518127656522438,13.94746083991102,4.705166917570401,13.94746083991102,0.6881106998647272,13.94746083991102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
