date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,CLX_shares,CLX_value,AAPL_shares,AAPL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,ORCL_shares,ORCL_value,GPC_shares,GPC_value,EA_shares,EA_value,DVN_shares,DVN_value,EOG_shares,EOG_value,TRV_shares,TRV_value,FCX_shares,FCX_value,EBAY_shares,EBAY_value,GLW_shares,GLW_value,GRMN_shares,GRMN_value,FAST_shares,FAST_value,GILD_shares,GILD_value,DECK_shares,DECK_value,SYY_shares,SYY_value,NEM_shares,NEM_value,APA_shares,APA_value,WDC_shares,WDC_value,RMD_shares,RMD_value,AES_shares,AES_value,DE_shares,DE_value,TECH_shares,TECH_value,COP_shares,COP_value,CTRA_shares,CTRA_value,MU_shares,MU_value,JBL_shares,JBL_value,F_shares,F_value,CHRW_shares,CHRW_value,FFIV_shares,FFIV_value,CVX_shares,CVX_value,CMI_shares,CMI_value,CSGP_shares,CSGP_value,CTSH_shares,CTSH_value,DD_shares,DD_value,HAS_shares,HAS_value,EMN_shares,EMN_value,ROK_shares,ROK_value,NVR_shares,NVR_value,TXT_shares,TXT_value,VLO_shares,VLO_value,GWW_shares,GWW_value,FDX_shares,FDX_value,AXON_shares,AXON_value,EXPD_shares,EXPD_value,J_shares,J_value,GPN_shares,GPN_value,PWR_shares,PWR_value,TTWO_shares,TTWO_value,ROST_shares,ROST_value,DLTR_shares,DLTR_value,TXN_shares,TXN_value,SBUX_shares,SBUX_value,WYNN_shares,WYNN_value,LRCX_shares,LRCX_value,WSM_shares,WSM_value,ALGN_shares,ALGN_value,NVDA_shares,NVDA_value,MRK_shares,MRK_value,NOC_shares,NOC_value,IP_shares,IP_value,LVS_shares,LVS_value,TRMB_shares,TRMB_value,AMAT_shares,AMAT_value,GE_shares,GE_value,FSLR_shares,FSLR_value,TER_shares,TER_value,MPWR_shares,MPWR_value,MOS_shares,MOS_value,JKHY_shares,JKHY_value,CMG_shares,CMG_value,MSFT_shares,MSFT_value,INTC_shares,INTC_value,PCAR_shares,PCAR_value,KLAC_shares,KLAC_value,PRU_shares,PRU_value,EQIX_shares,EQIX_value,EL_shares,EL_value,TSN_shares,TSN_value,SMCI_shares,SMCI_value,FTNT_shares,FTNT_value,ABT_shares,ABT_value,SWKS_shares,SWKS_value,XOM_shares,XOM_value,SHW_shares,SHW_value,LULU_shares,LULU_value,ON_shares,ON_value,DXCM_shares,DXCM_value,AVGO_shares,AVGO_value,MHK_shares,MHK_value,TSCO_shares,TSCO_value,TYL_shares,TYL_value,ULTA_shares,ULTA_value,HRL_shares,HRL_value,TPR_shares,TPR_value,REGN_shares,REGN_value,DAL_shares,DAL_value,QCOM_shares,QCOM_value,ENPH_shares,ENPH_value,RCL_shares,RCL_value,ALB_shares,ALB_value,STLD_shares,STLD_value,PANW_shares,PANW_value,AMP_shares,AMP_value,LUV_shares,LUV_value,FANG_shares,FANG_value,EW_shares,EW_value,ISRG_shares,ISRG_value,SNA_shares,SNA_value,AMD_shares,AMD_value,ACGL_shares,ACGL_value,EPAM_shares,EPAM_value,JBHT_shares,JBHT_value,VRTX_shares,VRTX_value,NFLX_shares,NFLX_value,AMZN_shares,AMZN_value,NOW_shares,NOW_value,XYZ_shares,XYZ_value,OXY_shares,OXY_value,WST_shares,WST_value,CF_shares,CF_value,TSLA_shares,TSLA_value,INCY_shares,INCY_value,TTD_shares,TTD_value,LEN_shares,LEN_value,META_shares,META_value,ADBE_shares,ADBE_value,ACN_shares,ACN_value,run
2007-09-30,161.67167189154702,,,,,,,,,,,,,,,,,,,0.48730365900187,9.9068833503297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9387917117549356,17.92662916144009,,,,,,,,,,,,,,,,,0.4830475155445656,17.384239642575356,2.8442994308712035,17.92662916144009,,,,,3.187223557534993,14.078701446759888,,,,,0.3493191007795257,16.17533033702239,0.3770568040976197,15.961724249841524,,,0.9266039231312856,16.45827621925782,0.4898765462298697,17.92662916144009,1.1323761700811992,17.92662916144009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2007-10-31,170.78413216647405,,,,,,,,,,,,,,,,,,,0.48730365900187,10.170027772330537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9387917117549356,22.822982336861987,,,,,,,,,,,,,,,,,0.4830475155445656,16.827678406966054,2.8442994308712035,20.236283812844796,,,,,3.187223557534993,14.708839936051954,,,,,0.3493191007795257,15.817521581735928,0.3770568040976197,14.971993289812062,,,0.9266039231312856,17.103904002741935,0.4898765462298697,18.931569006562817,1.1323761700811992,19.193332020565975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2007-11-30,158.78935115453368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9387917117549356,23.53808833874002,,,,,,,,,,,,,,,,,0.4830475155445656,15.930210308484291,2.8442994308712035,17.549334486816438,1.3714510068751369,11.144635090334274,,,3.187223557534993,12.453601208935266,,,,,0.3493191007795257,15.171072568493337,0.3770568040976197,14.59008490566599,,,0.9266039231312856,12.829991832873173,0.4898765462298697,17.628549792800793,1.1323761700811992,17.953782621390083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2007-12-31,163.64032178058693,,,,,,,,,,,,,,,0.3798772942947241,17.38264672695422,,,,,,,,,,,,,,,,,,,0.305453828196583,17.38264672695422,,,,,,,,,,,,,0.3252019841728496,17.38264672695422,,,,,2.9387917117549356,25.31605597907967,,,,,,,,,,,,,,,,,,,,,1.3714510068751369,9.711368627819835,,,3.187223557534993,11.160148048248358,,,0.6094897071511912,17.38264672695422,,,,,,,0.9266039231312856,14.00160265156523,,,1.1323761700811992,16.537912839102713,0.954361419368684,17.38264672695422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2008-01-31,146.25419687172936,,,,,,,,,,,,,,,0.3798772942947241,17.488753962835446,,,,,,,,,,,,,,,,,,,0.305453828196583,14.097174705477736,,,,,,,,,,,,,0.3252019841728496,12.92946465538514,,,,,2.9387917117549356,19.79439651609357,,,,,,,,,,,,,,,,,,,,,1.3714510068751369,9.36309959869539,,,3.187223557534993,11.010901962224526,,,0.6094897071511912,14.3412932277709,,,,,,,0.9266039231312856,11.50986472642993,,,1.1323761700811992,16.790052110066917,0.954361419368684,18.929195406749805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2008-02-29,141.5808678292548,,,,,,,,,,,,,,,,,,,0.8947547384637179,16.427697544308813,,,,,,,,,,,,,,,0.305453828196583,14.073367055416272,,,,,,,,,,,,,0.3252019841728496,10.520979638707043,,,,,2.9387917117549356,18.063774045190065,,,,,,,,,,,,,,,,,,,,,1.3714510068751369,10.0730346569361,,,3.187223557534993,10.82849869143071,,,0.6094897071511912,13.506291817469648,,,,,,,0.9266039231312856,12.462827891450296,,,1.1323761700811992,16.769685935186352,0.954361419368684,18.85471055315951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2008-03-31,136.01217571172967,,,,,,,,,,,,,,,,,,,0.8947547384637179,17.376137089229772,,,,,,,,,,,,,,,,,,,,,,,0.4435526131931884,15.073477634725602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4772746769366812,15.073477634725602,,,1.3714510068751369,7.996810288634441,,,3.187223557534993,9.485296835402524,,,0.6094897071511912,11.074428025437518,0.3519527481563205,15.073477634725602,0.48412767000076,15.073477634725602,,,0.9266039231312856,11.893522524497673,,,,,0.954361419368684,17.892070409625315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2008-04-30,162.91021927309504,,,,,,,,,,,,,,,,,,,0.8947547384637179,18.566160823122143,,,,,,,,,,,,,,,,,,,,,,,0.4435526131931884,17.81966159991281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4772746769366812,17.039501958494213,,,1.3714510068751369,10.340934765285644,,,3.187223557534993,13.69730187481434,,,0.6094897071511912,13.79275156132734,0.3519527481563205,16.978853662090312,0.48412767000076,20.169864891858523,,,0.9266039231312856,13.304413119280085,,,,,0.954361419368684,21.200775016909624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2008-05-31,171.43781837556764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4435526131931884,18.199408178851865,1.2549255168177518,14.200318252579,,,,,,,,,1.8695561798961804,14.200318252579,,,,,,,,,,,,,,,,,0.4772746769366812,18.414131826167623,,,,,,,3.187223557534993,11.276228590675776,,,0.6094897071511912,18.31516523488955,0.3519527481563205,17.508620794396457,0.48412767000076,22.671389410116007,,,0.9266039231312856,14.554404441410997,,,,,0.954361419368684,22.097833393901357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2008-06-30,161.91256862680638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2145162643859192,16.454614475883815,,,,,,,,,,,0.6970232920486571,16.454614475883815,,,,,,,,,,,,,,,,,,,0.3208508781038088,16.454614475883815,,,,,,,,,,,3.187223557534993,7.976272580645448,,,,,0.3519527481563205,17.622299502050048,0.48412767000076,21.131695212924143,,,,,,,,,,,0.5479561466690474,16.454614475883815,0.0329039652009868,16.454614475883815,0.3664067551664449,16.454614475883815,0.7599536779477091,16.454614475883815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2008-07-31,150.42251996517606,,,,,,,0.542547748372278,14.459516114123913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2145162643859192,13.012017295591145,0.4058695502084825,14.459516114123913,,,,,1.523547979500559,14.45951611412391,,,0.6970232920486571,13.70065269917014,,,,,2.3030819937728273,14.459516114123913,,,,,,,,,,,,,,,,,0.4253237404249246,14.459516114123913,,,,,,,,,,,,,0.3519527481563205,15.032198264628196,0.48412767000076,21.39616443157797,,,,,,,,,,,,,,,0.3664067551664449,14.983906703589046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2008-08-31,150.98264161019262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2145162643859192,13.993847527583918,0.4058695502084825,15.034181097769087,,,,,1.523547979500559,14.32163375499051,,,0.6970232920486571,13.351130658664234,,,,,2.3030819937728273,14.546521716978948,,,,,,,,,,,,,,,,,0.4253237404249246,14.70119444007734,,,,,,,,,,,,,0.3519527481563205,15.345077523291744,0.48412767000076,21.015590559155193,,,1.1112876360613089,14.506487978531196,,,,,,,,,,,0.3664067551664449,14.166976353150444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2008-09-30,127.946737664891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2145162643859192,12.50601082160905,0.4058695502084825,12.880268875319842,,,0.5839295347119704,11.820261723797394,,,,,,,,,,,2.3030819937728273,13.316930898057972,,,,,,,,,,,,,,,,,0.4253237404249246,13.051294818821978,,,,,,,4.368993226008567,11.820261723797396,,,0.5055715204486698,11.820261723797396,0.3519527481563205,14.77334764095651,0.48412767000076,14.137837714936058,2.604155460319632,11.820261723797392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2008-10-31,97.64954147239465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2145162643859192,11.10734258512071,0.4058695502084825,11.650702939628705,,,0.5839295347119704,6.042160095378952,,,,,,,,,,,2.3030819937728273,10.857751456606165,,,,,,,,,,,,,,,,,0.4253237404249246,9.266864465335708,,,,,,,4.368993226008567,4.978150173875584,,,0.5055715204486698,12.548284983247802,0.3519527481563205,13.361933128219947,0.48412767000076,8.456183681876793,2.604155460319632,9.380167963104284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2008-11-30,93.95414242854672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2145162643859192,9.93698985223925,0.4058695502084825,12.264349477688151,,,0.5839295347119704,5.0537924656215285,,,,,,,,,,,2.3030819937728273,7.630877651165055,,,,,,,,,,,,,,,,,0.4253237404249246,9.44624681016622,,,,,,,4.368993226008567,6.114712839641497,,,0.5055715204486698,12.58873066631165,0.3519527481563205,14.151826347724498,0.48412767000076,8.271860987876812,2.604155460319632,8.494755330112064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2008-12-31,90.73615308106892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4058695502084825,9.604332739971154,,,,,1.657332812148813,8.723875017791894,,,0.7892558663838666,8.723875017791894,,,,,2.3030819937728273,10.219286099639351,,,,,,,,,,,,,,,,,,,,,,,,,4.368993226008567,5.205461977874357,0.2336654425744734,8.723875017791894,,,0.3519527481563205,13.36382215683268,,,,,1.0849754347756806,8.723875017791894,,,,,0.8978533496542084,8.723875017791894,,,,,,,,,0.1463638998678602,8.723875017791894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2009-01-31,80.63077073032917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4058695502084825,9.775993246049834,,,,,1.657332812148813,7.511528706637527,,,0.7892558663838666,7.977545235983558,,,,,2.3030819937728273,6.684055041522948,,,,,,,,,,,,,,,,,,,,,,,,,4.368993226008567,4.250748859472378,0.2336654425744734,7.3267549977738,,,0.3519527481563205,12.740527298001933,,,,,1.0849754347756806,9.047519857381186,,,,,0.8978533496542084,7.243964594607115,,,,,,,,,0.1463638998678602,8.072132892898882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2009-03-31,83.0414925697213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4058695502084825,7.915196301868904,,,,,,,,,0.7892558663838666,9.652235333839434,3.024893002816446,8.107507480432993,,,2.3030819937728273,6.786415607888942,,,,,,,0.6921384358490267,8.107507480432993,,,,,0.3414128800754085,8.107507480432993,,,,,1.9093401031179011,8.107507480432993,,,,,,,,,0.3869931830635143,8.107507480432993,,,,,2.6801676776305077,8.107507480432993,1.0849754347756806,10.042600443526078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2009-04-30,100.5037174882149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4058695502084825,9.175614603156829,,,,,,,,,0.7892558663838666,11.463451154973646,3.024893002816446,9.673528353562295,,,2.3030819937728273,7.231677702049594,,,,,,,,,,,,,0.3414128800754085,10.256888479058365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0208570187009987,10.54051143908284,,,,,,,0.2260624412013653,10.54051143908284,2.195939795883451,10.54051143908284,0.3749907146641288,10.54051143908284,0.3523621491187103,10.54051143908284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2009-05-31,98.88425929292718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4058695502084825,10.603942727748397,,,,,,,,,0.7892558663838666,9.49295946315981,3.024893002816446,8.377338092956968,,,2.3030819937728273,7.415924085840208,,,,,,,,,,,,,0.3414128800754085,10.806271038529532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0208570187009987,10.322138427823154,,,,,,,,,2.195939795883451,9.57429780324144,0.3749907146641288,9.963531783708897,0.3523621491187103,11.887171198541736,0.6134597960388747,10.440684671377038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2009-06-30,101.18868857533398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.351301838321677,9.816000051823838,,,,,,,,,,,,,,,,,,,,,,,0.5786400857356279,9.816000051823838,1.2927774679726505,9.816000051823838,0.3414128800754085,9.931227967087938,0.725081663467477,9.816000051823838,,,,,,,,,3.1081610175851284,9.816000051823838,,,,,,,,,2.4620015249559093,9.816000051823838,,,,,,,,,,,,,,,,,,,,,,,,,0.3523621491187103,11.662726897182392,0.6134597960388747,10.882733348296812,0.4324337230335009,9.816000051823838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2009-07-31,107.34748590921672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.351301838321677,10.372665731819431,,,,,,,,,,,,,,,,,,,,,,,0.5786400857356279,9.88106792462396,1.2927774679726505,10.813660342884804,0.3414128800754085,10.946176682411904,0.725081663467477,9.817537238005754,,,,,,,,,3.1081610175851284,12.937067821147345,,,,,,,,,2.4620015249559093,9.042931840653711,,,,,,,,,,,,,,,,,,,,,,,,,0.3523621491187103,11.35515467853294,0.6134597960388747,12.288834572085012,0.4324337230335009,9.892389077051858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2009-08-31,110.69469355405506,,,,,,,,,,,,,,,,,,,0.6938181389137963,12.009991614058952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6336852384281408,12.009991614058952,,,,,,,,,,,,,,,0.5786400857356279,11.064385840431676,,,0.3414128800754085,10.911144431608117,0.725081663467477,9.486798112302736,,,,,,,,,3.1081610175851284,12.29021628269831,,,,,,,,,2.4620015249559093,9.338371741894706,,,,,,,,,,,,,,,,,,,,,,,,,0.3523621491187103,12.186431163124148,,,0.4324337230335009,9.38737113981854,1.1438087251484717,12.009991614058952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2009-09-30,116.3410114012332,,,,,,,,,,,,,,,0.206956009940783,11.542652033054264,,,0.6938181389137963,14.500798838627729,,,,,,,,,,,,,,,,,,,,,,,0.4663280198798019,11.542652033054264,,,,,,,3.577653594096349,11.542652033054264,,,2.4486473343552584,11.542652033054264,,,,,,,,,0.5786400857356279,10.89327751002528,,,,,,,,,,,,,,,,,,,,,0.3102218877078747,11.542652033054264,,,2.4620015249559093,10.148370821200317,0.6706131342321299,11.542652033054264,,,,,,,,,0.0181098139565418,11.542652033054264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2009-10-31,117.13296937732744,,,,,,,,,,,,,,,0.206956009940783,11.16103662652516,,,0.6938181389137963,13.647402845368497,,,,,,,,,,,,,,,,,,,,,,,0.4663280198798019,12.341775817075543,,,,,,,3.577653594096349,10.289960122902151,,,2.4486473343552584,12.198345722496528,,,,,,,,,0.5786400857356279,11.85969037614712,,,,,,,,,,,,,,,,,,,,,0.3102218877078747,12.544009433101555,,,2.4620015249559093,9.557489844744516,0.6706131342321299,11.53967174626006,,,,,,,,,0.0181098139565418,11.993586842706287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2009-11-30,123.98411819850546,,,,,,,0.5543622807059986,13.232846979654132,,,2.34646317865229,13.23284697965413,,,,,,,,,,,,,,,0.9971312524792604,13.23284697965413,,,,,,,,,,,,,,,,,,,,,,,3.577653594096349,11.059471793801457,,,,,,,,,,,,,0.5786400857356279,12.115157598905055,,,,,,,,,,,1.8016617565764812,13.23284697965413,,,,,,,,,0.3102218877078747,12.789835285647415,,,2.4620015249559093,9.781532180743104,0.6706131342321299,13.116111713811616,,,,,,,,,0.0181098139565418,12.19062170698029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2009-12-31,131.86362491454062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8238312376576363,12.551312965215418,2.2210345338261632,12.551312965215418,,,,,,,0.4693755344289438,12.551312965215418,,,,,0.3145517025605928,12.55131296521542,,,,,1.59434288276766,12.551312965215418,1.8016617565764812,18.58229491784268,,,2.4123868329327456,12.551312965215418,,,,,,,,,,,,,,,,,,,,,0.0181098139565418,12.870826274974588,,,,,,,,,,,,,0.424379005982117,12.551312965215418,,,,,,,1.377880441969934,12.551312965215418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
