date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,JKHY_shares,JKHY_value,AAPL_shares,AAPL_value,ORCL_shares,ORCL_value,NKE_shares,NKE_value,MKC_shares,MKC_value,PAYX_shares,PAYX_value,MU_shares,MU_value,EL_shares,EL_value,COP_shares,COP_value,XOM_shares,XOM_value,CVX_shares,CVX_value,TRV_shares,TRV_value,GWW_shares,GWW_value,GPC_shares,GPC_value,CL_shares,CL_value,HRL_shares,HRL_value,RMD_shares,RMD_value,AES_shares,AES_value,SNA_shares,SNA_value,ADP_shares,ADP_value,WDC_shares,WDC_value,RL_shares,RL_value,FAST_shares,FAST_value,APD_shares,APD_value,ACN_shares,ACN_value,ADI_shares,ADI_value,AMAT_shares,AMAT_value,TTWO_shares,TTWO_value,DVN_shares,DVN_value,EMN_shares,EMN_value,HAS_shares,HAS_value,F_shares,F_value,DD_shares,DD_value,NVR_shares,NVR_value,TER_shares,TER_value,CTRA_shares,CTRA_value,EOG_shares,EOG_value,EQIX_shares,EQIX_value,FCX_shares,FCX_value,MGM_shares,MGM_value,CVS_shares,CVS_value,URI_shares,URI_value,EA_shares,EA_value,ECL_shares,ECL_value,CSGP_shares,CSGP_value,GRMN_shares,GRMN_value,EBAY_shares,EBAY_value,DECK_shares,DECK_value,FDX_shares,FDX_value,WSM_shares,WSM_value,AXON_shares,AXON_value,DLTR_shares,DLTR_value,ROST_shares,ROST_value,NEM_shares,NEM_value,PKG_shares,PKG_value,VZ_shares,VZ_value,LRCX_shares,LRCX_value,GLW_shares,GLW_value,TXT_shares,TXT_value,EXPD_shares,EXPD_value,MRK_shares,MRK_value,FSLR_shares,FSLR_value,PCAR_shares,PCAR_value,CDNS_shares,CDNS_value,KDP_shares,KDP_value,CMI_shares,CMI_value,TECH_shares,TECH_value,PRU_shares,PRU_value,AMP_shares,AMP_value,DHR_shares,DHR_value,PHM_shares,PHM_value,LUV_shares,LUV_value,APA_shares,APA_value,SMCI_shares,SMCI_value,WMT_shares,WMT_value,VLO_shares,VLO_value,PWR_shares,PWR_value,SYY_shares,SYY_value,WST_shares,WST_value,CTSH_shares,CTSH_value,GE_shares,GE_value,NUE_shares,NUE_value,BAX_shares,BAX_value,LULU_shares,LULU_value,TPR_shares,TPR_value,PSX_shares,PSX_value,ALB_shares,ALB_value,RCL_shares,RCL_value,STLD_shares,STLD_value,NWSA_shares,NWSA_value,QCOM_shares,QCOM_value,IFF_shares,IFF_value,FANG_shares,FANG_value,NCLH_shares,NCLH_value,UAL_shares,UAL_value,DHI_shares,DHI_value,SWKS_shares,SWKS_value,TSCO_shares,TSCO_value,MHK_shares,MHK_value,CF_shares,CF_value,MOS_shares,MOS_value,DE_shares,DE_value,WY_shares,WY_value,OXY_shares,OXY_value,run
2008-02-29,131.36484174938656,,,,,,,,,0.3212688986528142,13.799672287461972,,,,,0.2838023923699425,12.272964867211057,,,0.6684621165149325,12.27296486721106,,,,,,,1.0278468883461898,12.272964867211057,,,,,,,,,0.4663453445384546,15.892418662734082,,,0.3583858057999434,15.4713368528236,,,0.1853394742213577,10.12803261077256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2504993586386189,16.37489531162676,0.6164263182470001,12.178343229408997,,,3.149770182819384,10.701248192925425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2008-03-31,132.13376024023543,,,,,,,,,,,,,,,,,,,0.6684621165149325,12.9815343537196,,,,,,,1.0278468883461898,13.863151758335617,,,,,,,,,0.4663453445384546,14.72829868837238,,,0.3583858057999434,15.348990721892347,,,0.1853394742213577,10.550221770144654,,,,,,,,,,,,,,,0.7423537917484915,12.15781749702621,,,,,,,,,,,,,,,0.2504993586386189,16.63154668927369,0.6164263182470001,11.55656376741852,,,,,,,,,,,,,,,,,0.3577563089428375,12.157817497026212,0.2190247433885848,12.15781749702621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2008-04-30,143.27107502030384,,,,,,,,,,,,,,,,,,,0.6684621165149325,13.870588917684849,,,,,,,1.0278468883461898,13.670210894986695,,,,,,,,,0.4663453445384546,16.649306564093845,,,0.3583858057999434,17.28920040153777,,,0.1853394742213577,11.975514595025196,,,,,,,,,,,,,,,0.7423537917484915,13.034578205739663,,,,,,,,,,,,,,,0.2504993586386189,18.133734421086604,0.6164263182470001,13.69367325445744,,,,,,,,,,,,,,,,,0.3577563089428375,14.372810308479613,0.2190247433885848,10.581457457212164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2008-05-31,150.1050603783636,,,,,,,,,0.2736000185877115,13.566732208311471,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4663453445384546,17.99245815002652,,,0.3583858057999434,17.828645247265108,,,0.1853394742213577,12.603914281471337,,,,,,,,,,,,,,,0.7423537917484915,16.87436400068582,,,,,,,,,,,,,,,0.2504993586386189,18.539901456725904,0.6164263182470001,14.273086105059305,,,,,0.3830545541119826,13.566732208311471,,,,,,,,,,,0.3577563089428375,14.6790971142659,0.2190247433885848,10.18012960624078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2008-06-30,142.17072426160635,0.5910643546422952,11.419831008112942,,,,,,,0.2736000185877115,13.37118747456766,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4663453445384546,18.33459250882292,,,0.3583858057999434,17.944404529699565,,,0.1853394742213577,11.350280917206236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2504993586386189,19.214718122678857,0.6164263182470001,12.829197563271284,,,,,,,,,,,,,,,,,0.3577563089428375,14.866850121021008,,,0.4252603139322178,11.419831008112942,0.6000270344851086,11.419831008112942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2008-07-31,126.25569207623536,0.5910643546422952,12.06265723557904,,,,,,,0.2736000185877115,11.949047467062298,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4663453445384546,15.854105065301662,,,0.3583858057999434,15.306959574074684,,,,,,,,,,,,,,,,,,,0.7122711412277459,12.420094887318854,,,,,,,,,,,,,,,0.2504993586386189,15.194659418932064,0.6164263182470001,11.238146361743382,,,,,,,,,,,,,,,,,0.3577563089428375,12.27380880031627,,,0.4252603139322178,10.533833627756046,0.6000270344851086,9.422379638151044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2008-08-31,128.12027797227037,0.5910643546422952,12.79681249295604,,,,,,,,,1.929186245682498,11.682787149416406,,,,,,,,,,,,,,,0.9648481627234552,11.682787149416406,,,,,,,,,0.4663453445384546,16.119098107969446,,,0.3583858057999434,15.62555633075658,,,,,,,,,,,,,,,,,,,0.7122711412277459,11.76005453583957,,,,,,,,,,,,,,,0.2504993586386189,16.341188210275522,0.6164263182470001,11.305620898596938,,,,,,,,,,,,,,,,,0.3577563089428375,11.37816929816684,,,,,0.6000270344851086,9.428203798876629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2008-09-30,114.2850472819526,0.5910643546422952,10.908430829565546,,,,,,,,,1.929186245682498,10.890027263067322,,,,,,,,,,,,,,,0.9648481627234552,12.895203755320969,,,,,,,,,0.4663453445384546,14.31006459822224,,,0.3583858057999434,15.043377630667916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2504993586386189,14.60378083152684,,,,,,,,,,,,,,,0.2982221097851084,9.464079973677814,,,0.3577563089428375,7.241922452548348,0.3515821298737598,9.464079973677814,,,,,0.2626098058586514,9.464079973677814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2008-10-31,89.40411967563121,0.5910643546422952,8.970568518024745,,,,,,,,,1.929186245682498,8.989681043281083,,,,,,,,,,,,,,,0.9648481627234552,11.149798935137294,,,,,,,,,0.4663453445384546,10.160637241917286,,,0.3583858057999434,13.606162287280847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2504993586386189,12.970497186736203,,,,,,,,,,,,,,,0.2982221097851084,8.560620924723608,,,0.3577563089428375,3.7018519633604208,0.3515821298737598,5.4659219487332,,,,,0.2626098058586514,5.828379626436528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2008-11-30,85.46462337894583,,,,,,,,,,,,,,,,,,,1.171349563686212,8.913970336044112,,,,,,,0.9648481627234552,10.302393313918742,,,,,,,,,0.4663453445384546,10.357314420323574,,,0.3583858057999434,14.410491954500763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2504993586386189,11.603827788523953,,,,,,,,,,,,,,,0.2982221097851084,9.011512586866052,,,0.3577563089428375,3.0963087687553066,0.3515821298737598,3.978235475703702,,,,,0.2626098058586514,4.876598398265509,0.2825076883304761,8.913970336044112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2008-12-31,80.50735305538167,,,,,,,,,,,,,,,,,,,1.171349563686212,9.23023469589767,,,,,,,0.9648481627234552,9.86707819879976,,,,,,,,,,,,,0.3583858057999434,13.608087211042468,,,,,,,,,,,0.4374581994505706,6.828850421377394,,,,,,,0.9847003550616554,6.828850421377394,,,2.350436403611153,6.828850421377394,,,,,,,,,,,,,,,0.400215599558983,6.828850421377394,,,,,0.0149673433893203,6.828850421377394,,,,,,,,,,,,,,,,,,,,,2.0731179742631616,6.8288504213773935,0.6178116003247415,6.828850421377394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2009-01-31,78.59155203167664,,,,,,,,,,,,,,,,,,,1.171349563686212,9.687061427886247,,,,,,,0.9648481627234552,8.796900361177247,,,,,,,,,,,,,0.3583858057999434,12.97339828598215,,,,,,,,,,,0.4374581994505706,7.26977632612909,,,,,,,0.9847003550616554,8.755240170957856,,,2.350436403611153,6.697563910012168,,,,,,,,,,,,,,,0.400215599558983,5.648960654299887,,,,,0.0149673433893203,6.377435289943445,,,,,,,,,,,,,,,,,,,,,2.0731179742631616,6.140575218334596,0.6178116003247415,6.244640386953952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2009-03-31,86.58881918383221,,,,,,,,,,,,,,,,,,,1.171349563686212,14.57158808073864,,,,,,,,,,,,,,,,,,,,,0.3583858057999434,12.48385244052143,,,0.1473376348462143,7.86087288961127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0149673433893203,6.402281134781766,,,,,0.4030839552466898,7.86087288961127,,,,,,,,,,,0.4435627293547253,7.86087288961127,,,2.0731179742631616,6.271182069854,0.6178116003247415,7.555551009880023,1.6598422464700031,7.86087288961127,2.667716782089683,7.86087288961127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2009-04-30,97.42391136260126,,,,,,,,,,,,,,,,,,,1.171349563686212,14.946420700736702,,,,,,,,,,,,,,,,,,,,,0.3583858057999434,12.272196956144407,,,0.1473376348462143,9.39541191492888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0149673433893203,7.564046255578077,,,,,0.4030839552466898,9.112641360364416,,,,,,,,,,,0.4435627293547253,8.794326883514096,,,2.0731179742631616,7.680901936478664,0.6178116003247415,8.973328517281136,1.6598422464700031,10.308005861958636,2.667716782089683,8.376630975616234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2009-05-31,96.6516753206109,0.5730246907163309,10.269083402813544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3583858057999434,12.378029483299656,,,0.1473376348462143,8.829762397592326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4030839552466898,10.53116724287028,,,,,,,,,,,0.4435627293547253,9.935209364089252,,,2.0731179742631616,7.390665696872933,0.6178116003247415,7.430874058176077,1.6598422464700031,11.0277521574305,2.667716782089683,8.590048114652769,0.2223469000612246,10.269083402813544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2009-06-30,99.16353386116404,0.5730246907163309,10.172084485660406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3583858057999434,12.419024344035424,,,0.1473376348462143,9.222522994462,,,,,,,,,,,,,,,0.6141874473678238,9.857907211495702,,,3.5648638969057083,9.857907211495702,,,,,,,,,,,,,0.8194601771270769,9.857907211495702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0731179742631616,8.265521339662273,0.6178116003247415,8.485302155112459,1.6598422464700031,10.72107717404042,,,0.2223469000612246,10.304279733703972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2009-07-31,112.1349018058648,0.5730246907163309,10.742969164886064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3583858057999434,13.022642429372478,,,0.1473376348462143,10.12697701733064,,,,,,,,,,,,,,,0.6141874473678238,11.252894368388578,,,3.5648638969057083,10.571171686779053,,,,,,,,,,,,,0.8194601771270769,13.056017136874283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0731179742631616,7.614562521130688,0.6178116003247415,9.853206996420615,1.6598422464700031,13.299643978143092,,,0.2223469000612246,12.594816506539274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2009-08-31,118.09420635320062,0.5730246907163309,11.722114044414043,,,,,,,,,2.4020125647247736,13.2326604540896,,,,,,,,,,,,,,,1.1736375941867498,13.2326604540896,,,,,,,,,,,,,0.3583858057999434,13.110739135533755,,,0.1473376348462143,9.852149927405664,,,,,,,,,,,,,,,,,,,3.5648638969057083,10.758403569044445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0731179742631616,7.863336440792743,0.6178116003247415,11.709141145852726,1.6598422464700031,13.856666290563062,,,0.2223469000612246,12.756334891414989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2009-09-30,128.77413283504288,0.5730246907163309,13.022528422218953,,,,,,,,,2.4020125647247736,14.61669438719828,,,,,,,,,,,,,,,1.1736375941867498,15.45681615912518,,,,,,,,,,,,,0.3583858057999434,13.334716592825188,,,0.1473376348462143,10.117251330557805,,,,,,,,,,,,,,,0.6065558391744154,13.420183300607658,,,,,,,,,,,,,,,,,0.7812750323355576,13.420183300607658,,,,,,,0.0210555617669768,13.420183300607658,,,,,,,,,0.5421809929459079,13.420183300607658,,,,,,,,,,,2.0731179742631616,8.545392740686848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2009-10-31,128.51798803942123,0.5730246907163309,13.147644773288883,,,,,,,,,2.4020125647247736,13.3532219787492,,,,,,,,,,,,,,,1.1736375941867498,14.92478329358112,,,,,,,,,,,,,0.3583858057999434,14.491541088225146,,,0.1473376348462143,10.61201810475078,,,,,,,,,,,,,,,0.6065558391744154,12.373162744876998,,,,,,,,,,,,,,,,,0.7812750323355576,13.274023558258856,,,,,,,0.0210555617669768,13.94446730265718,,,,,,,,,0.5421809929459079,14.34928128221004,,,,,,,,,,,2.0731179742631616,8.047843912823053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2009-11-30,135.81209269112742,0.5730246907163309,13.516039335632916,,,,,,,,,,,,,,,,,0.6813944159986676,13.54612041820456,,,,,,,1.1736375941867498,15.575253744292167,,,,,,,,,,,,,0.3583858057999434,14.775543902532004,,,0.1473376348462143,11.06149950939561,,,,,,,,,,,,,,,0.6065558391744154,13.534068703768687,,,,,,,,,,,,,,,,,0.7812750323355576,15.197764010965916,,,,,,,0.0210555617669768,14.173551917492247,,,,,,,,,0.5421809929459079,16.195753334287662,,,,,,,,,,,2.0731179742631616,8.236497814555667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2009-12-31,141.68696203024663,0.5730246907163309,12.806771982827724,,,,,,,,,,,,,,,,,0.6813944159986676,16.52381458796769,,,,,,,,,,,,,,,,,0.6475662259126688,14.580680675433957,,,0.3583858057999434,14.70503810122923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210555617669768,14.96439876605472,,,,,,,,,0.5421809929459079,15.7048020170344,,,,,,,,,,,2.0731179742631616,8.659413873397035,,,,,2.5801440372477233,14.580680675433957,,,2.011921792057488,14.58068067543396,3.328922441659593,14.580680675433957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2010-01-31,136.094760833422,,,,,,,,,,,,,,,,,,,0.6813944159986676,14.05716623020356,,,,,,,,,,,,,,,,,0.6475662259126688,13.704188435304324,,,0.3583858057999434,13.774870644493411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210555617669768,14.404952335690604,,,,,,,,,0.5421809929459079,13.044626209960503,,,,,,,,,,,,,,,,,2.5801440372477233,14.071818907414354,,,2.011921792057488,13.317671028947307,3.328922441659593,18.775122126501007,0.6344208055736531,10.472172457453482,1.0663482933413218,10.472172457453482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2010-03-31,160.8006420365953,0.7769781915453595,17.61256627033534,,,,,,,,,,,,,,,,,0.6813944159986676,17.11662830173548,,,,,,,,,,,,,,,,,,,,,0.3583858057999434,14.62210095634377,,,,,,,,,,,,,,,,,,,0.7458157880925095,17.61256627033534,,,,,,,,,,,,,,,,,0.8484467194783265,17.61256627033534,,,,,,,0.0210555617669768,15.296865623708662,,,,,0.5280223600555887,17.61256627033534,,,,,,,,,,,,,,,,,,,,,,,,,2.011921792057488,18.55800301953369,,,0.6344208055736531,12.523466556816514,1.0663482933413218,12.233312497115824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2010-04-30,168.68894202221716,,,,,,,,,,,,,,,,,,,0.6813944159986676,16.74186059314219,,,,,,,,,,,,,,,,,,,,,0.3583858057999434,15.703857526440578,,,,,,,,,2.2924717899496563,16.691333285308104,,,,,,,,,0.7458157880925095,18.561180883466843,,,,,,,,,,,,,,,,,0.8484467194783265,18.6418772299051,,,,,,,0.0210555617669768,15.118945869751808,,,,,0.5280223600555887,21.247266147705144,,,,,,,,,,,,,,,,,,,,,,,,,2.011921792057488,20.329802992561735,,,0.6344208055736531,12.84067695960334,1.0663482933413218,12.812140534332304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2010-05-31,158.7095411945248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6677548703865834,14.806700347733436,,,,,,,0.3583858057999434,14.244156940789743,,,,,,,,,2.2924717899496563,16.380230134938316,,,,,,,,,0.7458157880925095,15.72437722682175,,,,,,,,,,,,,,,,,0.8484467194783265,16.82281793687561,,,,,,,0.0210555617669768,14.42895598453604,,,,,0.5280223600555887,19.89639229213385,,,,,,,,,,,,,,,,,,,,,,,,,2.011921792057488,21.18127254141785,,,0.6344208055736531,13.236132369199408,1.0663482933413218,11.988505420078798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2010-06-30,147.63775627922922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6677548703865834,13.829358674312548,,,0.6750934163297291,14.913011966064513,,,0.3583858057999434,13.207447414688254,,,,,,,,,,,,,,,,,,,0.7458157880925095,13.62387974038091,,,,,,,,,,,,,,,0.376335644295624,14.913011966064513,0.8484467194783265,14.864472966612428,,,,,,,0.0210555617669768,13.792025241084987,,,2.6319955442825025,14.913011966064513,0.5280223600555887,18.66852437789203,,,0.6966089622412361,14.913011966064513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2010-07-31,152.5492161035566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6677548703865834,11.858392635052118,,,0.6750934163297291,16.775238551208954,,,0.3583858057999434,14.832591643103674,,,,,,,,,,,,,,,,,,,0.7458157880925095,11.920893528118912,,,,,,,,,,,,,,,0.376335644295624,15.33351117475782,0.8484467194783265,17.582687898559275,,,,,,,0.0210555617669768,13.19130944701098,,,2.6319955442825025,14.50828130510456,0.5280223600555887,18.503408621120197,,,0.6966089622412361,18.04290129952009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2010-08-31,144.74239740527497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6750934163297291,16.090230318393367,,,0.3583858057999434,14.41802896067819,,,,,,,,,,,,,,,,,,,0.7458157880925095,10.91355969177253,,,,,,,,,,,,,,,0.376335644295624,14.791228026545616,0.8484467194783265,17.27673356576644,,,,,,,0.0210555617669768,12.720927631679736,,,2.6319955442825025,13.25601161263878,0.5280223600555887,16.510024708184964,,,0.6966089622412361,18.24295873901079,,,,,,,,,,,,,,,1.201332845164515,10.522694150604554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2010-09-30,161.3735349034828,,,,,,,,,,,2.613349359836814,14.739566684102083,,,,,,,,,,,,,,,,,,,,,,,,,0.6750934163297291,17.624680796346283,,,0.3583858057999434,15.922109429247868,,,,,,,,,,,0.5393081623142647,14.739566684102083,,,,,,,0.7458157880925095,12.824334966852431,,,,,,,,,,,,,,,,,0.8484467194783265,20.771376738117244,,,,,,,0.0210555617669768,13.634108527832662,,,,,,,,,0.6966089622412361,21.638657708678014,,,,,,,,,,,3.025983832830935,14.739566684102083,,,,,1.770164098257127,14.739566684102083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
2010-10-31,169.529995723062,,,,,,,,,,,2.613349359836814,14.696764195864857,,,,,,,,,,,,,,,,,,,,,,,,,0.6750934163297291,18.2261715081113,,,0.3583858057999434,16.22660010398914,,,,,,,,,,,0.5393081623142647,14.317282739556836,,,,,,,0.7458157880925095,14.459563906946215,,,,,,,,,,,,,,,,,0.8484467194783265,22.20431839746568,,,,,,,0.0210555617669768,13.210469442761948,,,,,,,,,0.6966089622412361,24.020700341452965,,,,,,,,,,,3.025983832830935,15.02703595624588,,,,,1.770164098257127,17.141089130667183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
