date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,JBL_shares,JBL_value,ORCL_shares,ORCL_value,GWW_shares,GWW_value,COP_shares,COP_value,CVX_shares,CVX_value,EA_shares,EA_value,PAYX_shares,PAYX_value,TRV_shares,TRV_value,XOM_shares,XOM_value,DE_shares,DE_value,GPC_shares,GPC_value,TECH_shares,TECH_value,EOG_shares,EOG_value,RMD_shares,RMD_value,SYY_shares,SYY_value,ADM_shares,ADM_value,AES_shares,AES_value,WDC_shares,WDC_value,CTRA_shares,CTRA_value,MU_shares,MU_value,F_shares,F_value,KLAC_shares,KLAC_value,CMI_shares,CMI_value,VLO_shares,VLO_value,DD_shares,DD_value,HAS_shares,HAS_value,FCX_shares,FCX_value,EMN_shares,EMN_value,UNH_shares,UNH_value,BG_shares,BG_value,DVN_shares,DVN_value,URI_shares,URI_value,HUM_shares,HUM_value,NVR_shares,NVR_value,MOH_shares,MOH_value,LHX_shares,LHX_value,MNST_shares,MNST_value,VZ_shares,VZ_value,PKG_shares,PKG_value,TTWO_shares,TTWO_value,ADI_shares,ADI_value,FDX_shares,FDX_value,CHRW_shares,CHRW_value,CSGP_shares,CSGP_value,GRMN_shares,GRMN_value,DECK_shares,DECK_value,FAST_shares,FAST_value,AXON_shares,AXON_value,TXN_shares,TXN_value,EBAY_shares,EBAY_value,GLW_shares,GLW_value,WMB_shares,WMB_value,ICE_shares,ICE_value,WSM_shares,WSM_value,LRCX_shares,LRCX_value,SPGI_shares,SPGI_value,AMAT_shares,AMAT_value,AMP_shares,AMP_value,GE_shares,GE_value,EXPD_shares,EXPD_value,HRL_shares,HRL_value,PCAR_shares,PCAR_value,FSLR_shares,FSLR_value,PRU_shares,PRU_value,DHR_shares,DHR_value,TXT_shares,TXT_value,APA_shares,APA_value,LUV_shares,LUV_value,SMCI_shares,SMCI_value,PWR_shares,PWR_value,ABT_shares,ABT_value,MOS_shares,MOS_value,JBHT_shares,JBHT_value,J_shares,J_value,NEM_shares,NEM_value,ALB_shares,ALB_value,PSX_shares,PSX_value,QCOM_shares,QCOM_value,SWKS_shares,SWKS_value,RL_shares,RL_value,STLD_shares,STLD_value,NWSA_shares,NWSA_value,UAL_shares,UAL_value,NCLH_shares,NCLH_value,RCL_shares,RCL_value,ACGL_shares,ACGL_value,CF_shares,CF_value,PHM_shares,PHM_value,IP_shares,IP_value,FANG_shares,FANG_value,DHI_shares,DHI_value,OXY_shares,OXY_value,NUE_shares,NUE_value,EPAM_shares,EPAM_value,run
2008-03-31,139.7864607047483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4160528156905699,13.139944596323984,0.3692113937505346,15.81263313140181,0.2639279192944601,12.836391654000506,,,,,,,,,,,,,0.3021362581000362,12.836391654000504,,,,,,,,,,,,,,,,,,,0.4122773320567955,12.836391654000504,,,0.4379864622793671,13.992017903044896,,,0.3777241800084579,12.836391654000504,0.8133466679168105,15.248366701954962,,,,,0.2622473247714957,17.411540102020094,0.7020219175363784,12.836391654000504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2008-04-30,157.5140606433812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4160528156905699,14.853774645720106,0.3692113937505346,17.81144697635531,0.2639279192944601,13.234958614124924,,,,,,,,,,,,,0.3021362581000362,13.957432150773394,,,,,,,,,,,,,,,,,,,0.4122773320567955,17.176421936643976,,,0.4379864622793671,15.416276718010536,,,0.3777241800084579,15.175011007523253,0.8133466679168105,18.068175225398203,,,,,0.2622473247714957,18.98417171483095,0.7020219175363784,12.836391654000504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2008-05-31,163.68845089642053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4160528156905699,16.05207544526945,0.3692113937505346,18.367187981943356,0.2639279192944601,12.908392314783985,,,,,,,,,,,,,0.3021362581000362,13.77262748603747,,,,,,,,,,,,,,,,,,,0.4122773320567955,19.306676135736527,,,0.4379864622793671,15.512275055425032,,,0.3777241800084579,15.498397279541068,0.8133466679168105,18.832695154907853,,,,,0.2622473247714957,19.409395251810903,0.7020219175363784,14.02872879096489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2008-06-30,157.81710263503578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4160528156905699,16.357312679839918,0.3692113937505346,18.486442541008778,,,,,,,,,0.287806615510264,14.759967905093756,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6816865831831576,14.759967905093756,,,,,0.3777241800084579,15.69663820975402,,,,,,,0.2622473247714957,20.11585359458104,0.7020219175363784,13.361016084383245,0.4200222543351856,14.759967905093756,0.0295152141685654,14.759967905093756,0.9096117851837096,14.759967905093756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2008-07-31,146.8840302319344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4160528156905699,14.144338761415153,0.3692113937505346,15.76932955202462,,,,,,,,,,,,,,,0.4030895952961221,14.360478926584582,,,,,,,,,,,,,,,,,,,0.3249323973607926,14.360478926584582,,,,,0.6417188539432267,14.360478926584584,0.3777241800084579,12.958865560908,0.7876900639943515,14.360478926584582,,,,,0.2622473247714957,15.907258418905757,,,,,0.0295152141685654,16.301843305757956,,,0.4588467754297157,14.360478926584582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2008-08-31,150.28176609994287,,,,,,,,,0.3162916403412756,14.77880845818954,,,,,,,,,,,,,,,,,1.2205400453676367,14.77880845818954,,,,,,,0.4160528156905699,14.380741207970962,0.3692113937505346,16.097545782666725,,,,,,,,,,,,,,,0.4030895952961221,14.931212424190733,,,,,,,,,,,,,,,,,,,0.3249323973607926,14.105048823324797,,,,,,,0.3777241800084579,12.013226597955155,0.7876900639943515,14.446695628115764,,,,,0.2622473247714957,17.10755033083207,,,,,0.0295152141685654,17.6421283885076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2008-09-30,134.20742051273248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4160528156905699,12.766812146137564,0.3692113937505346,15.497784306987148,,,,,,,,,0.3480222287754994,12.295240976047223,,,,,,,,,,,,,,,0.9521647587814808,12.295240976047223,,,,,,,,,,,,,,,,,,,,,,,,,0.2622473247714957,15.288675698904983,,,,,0.0295152141685654,16.88270250441944,,,,,4.877451580779105,12.295240976047223,0.9836740633976728,12.295240976047223,0.8993366566565726,12.295240976047223,0.7497561351623588,12.295240976047223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2008-10-31,109.83779123945436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4160528156905699,9.064869120677454,0.3692113937505346,14.01715287296706,,,,,,,,,0.3480222287754994,9.624525104766834,,,,,,,,,,,,,,,0.9521647587814808,9.498250640741096,,,,,,,,,,,,,,,,,,,,,,,,,0.2622473247714957,13.578790008340494,,,,,0.0295152141685654,14.468652885367272,,,,,4.877451580779105,10.291422323778878,0.9836740633976728,11.36802017668301,0.8993366566565726,9.034000600515023,,,0.6254340263116936,8.892107505617235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2008-11-30,104.712428708577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4160528156905699,9.240341408157455,0.3692113937505346,14.845779948661438,,,,,,,,,0.3480222287754994,8.688528332220159,,,,,,,,,,,,,,,0.9521647587814808,7.035738306224367,,,,,,,,,,,,,,,,,,,,,,,,,0.2622473247714957,12.148028291903945,,,,,0.0295152141685654,12.816981752699547,,,,,4.877451580779105,12.092016927848295,0.9836740633976728,12.71221162485773,,,,,0.6254340263116936,7.11868171794782,0.1367972100558525,8.014120398056228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2008-12-31,105.82369618200563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1730980502093111,10.31734082273999,0.4160528156905699,9.11366657502019,0.3692113937505346,14.019140167265546,,,,,,,,,,,,,,,0.4360005627091249,10.31734082273999,,,,,,,,,0.9521647587814808,6.603216236857417,,,,,,,,,,,,,,,,,,,,,,,,,0.2622473247714957,11.034652624754536,,,,,0.0295152141685654,13.466316464407988,,,,,,,,,,,,,,,,,0.2763457757728655,10.31734082273999,3.132161840778338,10.31734082273999,0.9334180574342588,10.31734082273999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2009-01-31,100.56257635253444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1730980502093111,9.54654790436791,0.4160528156905699,8.362403054259254,0.3692113937505346,13.365278090173216,,,,,,,,,,,,,,,0.4360005627091249,10.501745090581204,,,,,,,,,0.9521647587814808,8.465958194047975,,,,,,,,,,,,,,,,,,,,,,,,,0.2622473247714957,10.367323698874015,,,,,0.0295152141685654,12.576137496996113,,,,,,,,,,,,,,,,,0.2763457757728655,8.665029345425756,3.132161840778338,9.27746303783446,0.9334180574342588,9.43469043997455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2009-03-31,98.35151533687603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1730980502093111,9.235264066334338,,,0.3692113937505346,12.860947585282045,0.4341827174338032,7.694640000320493,,,,,,,,,,,,,0.4360005627091249,8.502806818886805,,,,,,,,,0.9521647587814808,11.153380787841716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0295152141685654,12.625132860603872,,,,,,,,,,,,,,,,,,,3.132161840778338,9.474789867060704,0.9334180574342588,11.415273349905084,2.61130291117182,7.694640000320493,2.870853064562074,7.694640000320493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2009-04-30,113.16862730417566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3692113937505346,12.64290013374822,0.4341827174338032,8.60835343366214,,,,,,,,,,,,,0.4360005627091249,9.856798762597949,,,,,,,,,0.9521647587814808,13.563986424108776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0295152141685654,14.916103640250666,,,,,,,,,,,,,,,0.2414670519741883,11.25877803789102,,,3.132161840778338,11.604659381118758,,,2.61130291117182,8.199491415016093,,,2.345578664689041,11.25877803789102,0.9529391151893818,11.25877803789102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2009-05-31,115.93047494933604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3692113937505346,12.751925267944824,0.4341827174338032,9.725113836558702,,,,,,,,,,,,,0.4360005627091249,11.391160857920864,,,,,,,,,0.9521647587814808,14.330997844953568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0295152141685654,14.607079311876472,,,,,,,,,,,,,,,0.2414670519741883,11.15214231017688,,,3.132161840778338,11.166157141598513,,,2.61130291117182,8.408395448683237,,,2.345578664689041,10.226723291212757,0.9529391151893818,12.170779638410202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2009-06-30,120.5948356673074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6012955265904719,10.926218717102811,0.3692113937505346,12.79416266604352,,,,,,,,,,,,,,,0.4360005627091249,10.570947107079466,0.6440862097009289,10.926218717102811,,,,,,,0.9521647587814808,15.282554206834506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0295152141685654,14.82814887849737,,,,,,,,,,,,,,,,,,,3.132161840778338,12.487929223338488,0.7955336346956595,10.926218717102811,,,3.9511925315492857,10.926218717102811,,,,,1.6916022324577469,10.926218717102811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2009-07-31,131.94260498658272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6012955265904719,11.354850282618989,0.3692113937505346,13.416009727757498,,,,,,,,,,,,,,,0.4360005627091249,11.521893334080318,0.6440862097009289,10.998650897362454,,,,,,,0.9521647587814808,17.445176358385233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0295152141685654,17.743071718019408,,,,,,,,,,,,,,,,,,,3.132161840778338,11.50443074585919,0.7955336346956595,12.687617232226938,,,3.9511925315492857,11.71678241482986,,,,,1.6916022324577469,13.55412227544284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2009-08-31,141.57847579665017,,,,,,,,,,,,,,,,,,,0.7001765151053161,12.12005510253842,,,,,,,1.0749580379273025,12.12005510253842,,,,,,,0.6012955265904719,11.821500926783678,0.3692113937505346,13.506770345680009,,,,,,,,,,,,,,,0.4360005627091249,11.23112844007682,,,,,,,,,0.9521647587814808,19.769281576221235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0295152141685654,19.930148367323824,,,,,,,,,,,,,,,,,,,3.132161840778338,11.880289808305116,0.7955336346956595,15.077443284973713,,,,,,,,,1.6916022324577469,14.121802842208934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2009-09-30,152.5646830879508,,,,,,,,,,,,,,,,,,,0.7001765151053161,14.633688898604962,,,,,,,1.0749580379273025,14.15720564279434,,,,,0.2084204753225699,14.311634182764536,,,0.3692113937505346,13.73751760776623,,,,,,,,,,,,,,,,,0.7602199522569618,14.311634182764536,,,,,,,0.9521647587814808,21.06685050848731,,,,,,,,,,,,,,,,,0.5781958906389308,14.311634182764536,0.8331720191068415,14.311634182764536,,,,,,,,,,,0.0295152141685654,18.812111910501308,,,,,,,,,,,,,,,,,,,3.132161840778338,12.910771788738517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2009-10-31,153.55206929858994,,,,,,,,,,,,,,,,,,,0.7001765151053161,13.772472105540796,,,,,,,1.0749580379273025,13.669906149244646,,,,,0.2084204753225699,15.011521625939302,,,0.3692113937505346,14.929284336799544,,,,,,,,,,,,,,,,,0.7602199522569618,15.581313211379308,,,,,,,0.9521647587814808,19.423259925285343,,,,,,,,,,,,,,,,,0.5781958906389308,15.302449500677533,0.8331720191068415,14.155768809523076,,,,,,,,,,,0.0295152141685654,19.54704146388487,,,,,,,,,,,,,,,,,,,3.132161840778338,12.159052170315515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2009-11-30,162.00808365208363,,,,,,,,,,,,,,,,,,,0.7001765151053161,13.919508532682167,,,,,,,1.0749580379273025,14.26567883400902,,,,,0.2084204753225699,15.647346232583036,,,0.3692113937505346,15.221863070889867,,,,,,,,,,,,,,,,,0.7602199522569618,15.916944299882129,,,,,,,0.9521647587814808,21.245628391739356,,,,,,,,,,,,,,,,,0.5781958906389308,17.271581864506818,0.8331720191068415,16.207286138895547,,,,,,,,,,,0.0295152141685654,19.86816713815612,,,,,,,,,,,,,,,,,,,3.132161840778338,12.444079148739576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2009-12-31,171.29635239771446,,,,,,,,,,,,,,,,,,,0.7001765151053161,16.979280491303914,,,,,,,,,,,,,,,0.6749095649152753,15.19635566568552,0.3692113937505346,15.149224717842342,,,,,,,,,,,,,,,0.4358322831797968,15.19635566568552,,,,,,,,,0.9521647587814808,25.46130495332843,1.9303318012784123,15.19635566568552,,,,,,,,,,,,,,,0.5781958906389308,16.748005396543352,,,,,,,,,,,,,0.0295152141685654,20.97675851026881,,,,,,,,,,,,,,,,,,,,,,,2.6890916364950295,15.196355665685518,,,,,,,,,1.150700943501412,15.196355665685518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2010-01-31,155.28885999097216,,,,,,,,,,,,,,,,,,,0.7001765151053161,14.444640919011157,,,,,,,,,,,,,,,0.6749095649152753,14.28284343852022,0.3692113937505346,14.19096154780676,,,,,,,,,,,,,,,0.4358322831797968,14.121827850390105,,,,,,,,,0.9521647587814808,21.90883549663556,1.9303318012784123,13.341692541126532,,,,,,,,,,,,,,,0.5781958906389308,13.911130348551078,,,,,,,,,,,,,0.0295152141685654,20.19253905363414,,,,,,,,,,,,,,,,,,,,,,,2.6890916364950295,14.666007008882136,,,,,,,,,1.150700943501412,14.228381786414472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2010-03-31,173.36361615338234,,,,,,,,,,,,,,,,,,,0.7001765151053161,17.588434647057056,,,,,,,,,,,,,,,,,0.3692113937505346,15.063778105155968,,,,,0.4325565461640079,16.19718534373102,,,,,,,,,0.4358322831797968,14.537498168779091,,,,,,,,,0.9521647587814808,22.48553582671518,,,,,2.4766342202002396,16.19718534373102,,,,,,,,,,,0.5781958906389308,17.456824937288193,,,,,,,,,,,,,0.0295152141685654,21.442803093462803,,,,,,,,,,,,,,,0.2071121476417246,16.19718534373102,,,,,,,,,,,,,,,,,,,1.87037874652848,16.19718534373102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2010-04-30,175.96347654651163,,,,,,,,,,,,,,,,,,,0.7001765151053161,17.2033367624607,,,,,,,,,,,,,,,,,0.3692113937505346,16.17822204397892,,,,,0.4325565461640079,15.330069063662515,,,,,,,,,0.4358322831797968,17.53759586954207,,,,,,,,,0.9521647587814808,23.696608880825575,,,,,2.4766342202002396,16.777038299210368,,,,,,,,,,,0.5781958906389308,15.78303138361817,,,,,,,,,,,,,0.0295152141685654,21.19339917344528,,,,,,,,,,,,,,,0.2071121476417246,15.629128070988523,,,,,,,,,,,,,,,,,,,1.87037874652848,16.63504699877947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2010-05-31,159.75048324912794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3692113937505346,14.674424758348996,,,,,0.4325565461640079,14.946369507455822,,,,,,,,,0.4358322831797968,16.42257953041137,,,,,,,,,0.9521647587814808,20.074931098503196,,,1.7137254007568217,15.214835352723146,2.4766342202002396,15.114796309372842,,,,,,,,,,,0.5781958906389308,14.663971200801493,,,,,,,,,,,,,0.0295152141685654,20.226186830138076,,,,,,,,,,,,,,,0.2071121476417246,14.49700970028827,,,,,,,,,,,,,,,,,,,1.87037874652848,13.915378961084702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2010-06-30,145.25265615782556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574038786097197,12.680689865429278,0.3692113937505346,13.606394211667975,,,,,0.4325565461640079,14.879897995974838,,,,,,,,,0.4358322831797968,15.409089582137051,,,,,,,,,0.9521647587814808,17.393275562493553,,,1.7137254007568217,14.210553919822088,,,,,,,,,,,,,0.5781958906389308,12.378023687903225,,,,,,,0.3200022838086382,12.680689865429278,,,,,0.0295152141685654,19.33335160153897,,,,,,,,,,,,,,,,,,,,,0.7065527490586343,12.680689865429278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2010-07-31,146.4738927785806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574038786097197,14.26415018384858,0.3692113937505346,15.280621349301269,,,,,0.4325565461640079,15.356986692666322,,,,,,,,,0.4358322831797968,15.27281219036886,,,,,,,,,0.9521647587814808,15.219118387319549,,,1.7137254007568217,12.18526199174681,,,,,,,,,,,,,0.5781958906389308,14.975878795790768,,,,,,,0.3200022838086382,13.03824979032808,,,,,0.0295152141685654,18.491281676606256,,,,,,,,,,,,,,,,,,,,,0.7065527490586343,12.389531720604072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2010-08-31,138.93590772133444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574038786097197,13.681689487765537,0.3692113937505346,14.853546029995137,,,,,0.4325565461640079,14.912562826708568,,,,,,,,,0.4358322831797968,13.627459034074564,0.4306766535751495,10.812745885696051,,,,,,,0.9521647587814808,13.933076306181071,,,,,,,,,,,,,,,,,0.5781958906389308,15.141930575067624,,,,,,,0.3200022838086382,12.577140542428806,,,,,0.0295152141685654,17.831910999435593,,,,,,,,,,,,,,,,,,,,,0.7065527490586343,11.56384603398148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2010-09-30,153.74549173333216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574038786097197,14.9864428339127,0.3692113937505346,16.40306094349807,,,,,,,,,,,,,,,,,0.4306766535751495,11.770614700992938,,,,,,,0.9521647587814808,16.372516323313558,,,,,,,,,,,,,,,,,0.5781958906389308,17.96040836077726,0.621764233629203,15.221811604583705,,,,,0.3200022838086382,13.507701382921676,,,,,0.0295152141685654,19.11198749527473,,,,,,,,,,,,,,,,,,,,,0.7065527490586343,13.18913648347382,1.8280798201435895,15.221811604583705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2010-10-31,162.40982720513543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574038786097197,15.497903062386252,0.3692113937505346,16.71674922184473,,,,,,,,,,,,,,,,,0.4306766535751495,11.433385437848344,,,,,,,0.9521647587814808,18.460173080056503,,,,,,,,,,,,,,,,,0.5781958906389308,19.9375394863459,0.621764233629203,16.271906843122796,,,,,0.3200022838086382,13.600922263068965,,,,,0.0295152141685654,18.51813972885474,,,,,,,,,,,,,,,,,,,,,0.7065527490586343,14.271201706990563,1.8280798201435895,17.701906374616613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2010-11-30,169.5802912864202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574038786097197,15.843435678714055,0.3692113937505346,16.386866818874413,,,,,,,,,,,,,,,,,0.4306766535751495,11.462088562141144,,,,,,,0.9521647587814808,19.319458333501984,,,2.269449885010672,16.11451375848458,,,,,,,,,,,,,0.5781958906389308,21.378238557904517,,,,,,,0.3200022838086382,14.761875372837146,,,,,0.0295152141685654,18.298841903758184,,,,,,,,,,,,,,,,,,,,,0.7065527490586343,12.585082721589984,1.8280798201435895,23.429889578614155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
2010-12-31,186.2305388444294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574038786097197,17.93149782153107,0.3692113937505346,18.6253869471988,,,,,0.4875436337405489,19.252133662260864,,,,,,,,,,,,,,,,,,,0.9521647587814808,19.55012974820511,,,,,2.2038680232209567,19.252133662260864,,,,,,,,,,,,,,,,,,,,,,,,,0.0295152141685654,20.395603871231128,,,,,,,,,,,,,,,0.2458246563678123,19.252133662260864,,,,,0.7065527490586343,13.467252144958971,,,,,,,,,,,,,,,0.938262395374476,19.252133662260864,1.5151579633518,19.252133662260864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
