date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,KLAC_shares,KLAC_value,AAPL_shares,AAPL_value,PAYX_shares,PAYX_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,NKE_shares,NKE_value,JKHY_shares,JKHY_value,MSFT_shares,MSFT_value,MU_shares,MU_value,COP_shares,COP_value,CVX_shares,CVX_value,TRV_shares,TRV_value,XOM_shares,XOM_value,CSCO_shares,CSCO_value,DECK_shares,DECK_value,FAST_shares,FAST_value,GRMN_shares,GRMN_value,GWW_shares,GWW_value,FCX_shares,FCX_value,EOG_shares,EOG_value,RMD_shares,RMD_value,SYY_shares,SYY_value,WDC_shares,WDC_value,LLY_shares,LLY_value,AES_shares,AES_value,F_shares,F_value,EMN_shares,EMN_value,DD_shares,DD_value,HAS_shares,HAS_value,TER_shares,TER_value,SNPS_shares,SNPS_value,BG_shares,BG_value,A_shares,A_value,WY_shares,WY_value,GPC_shares,GPC_value,EBAY_shares,EBAY_value,DVN_shares,DVN_value,JBL_shares,JBL_value,CSGP_shares,CSGP_value,EA_shares,EA_value,MGM_shares,MGM_value,CTRA_shares,CTRA_value,CMI_shares,CMI_value,URI_shares,URI_value,NVR_shares,NVR_value,BMY_shares,BMY_value,APA_shares,APA_value,TTWO_shares,TTWO_value,FFIV_shares,FFIV_value,WSM_shares,WSM_value,SBUX_shares,SBUX_value,DLTR_shares,DLTR_value,ZBRA_shares,ZBRA_value,NEM_shares,NEM_value,FDX_shares,FDX_value,LVS_shares,LVS_value,PKG_shares,PKG_value,AMAT_shares,AMAT_value,MPWR_shares,MPWR_value,AMP_shares,AMP_value,TJX_shares,TJX_value,EXPD_shares,EXPD_value,TXT_shares,TXT_value,PHM_shares,PHM_value,DHI_shares,DHI_value,AXON_shares,AXON_value,FSLR_shares,FSLR_value,NUE_shares,NUE_value,HRL_shares,HRL_value,PRU_shares,PRU_value,GLW_shares,GLW_value,LRCX_shares,LRCX_value,TECH_shares,TECH_value,PWR_shares,PWR_value,VLO_shares,VLO_value,SWKS_shares,SWKS_value,SMCI_shares,SMCI_value,LUV_shares,LUV_value,PCAR_shares,PCAR_value,EW_shares,EW_value,ISRG_shares,ISRG_value,WST_shares,WST_value,CNC_shares,CNC_value,LULU_shares,LULU_value,CTSH_shares,CTSH_value,CHRW_shares,CHRW_value,KDP_shares,KDP_value,ROST_shares,ROST_value,GE_shares,GE_value,ULTA_shares,ULTA_value,PH_shares,PH_value,J_shares,J_value,STLD_shares,STLD_value,PSX_shares,PSX_value,RL_shares,RL_value,NWSA_shares,NWSA_value,CMG_shares,CMG_value,REGN_shares,REGN_value,FANG_shares,FANG_value,APD_shares,APD_value,LEN_shares,LEN_value,MHK_shares,MHK_value,CF_shares,CF_value,MOS_shares,MOS_value,OXY_shares,OXY_value,INCY_shares,INCY_value,run
2006-09-30,109.33262407780744,,,,,,,,,,,,,,,,,,,,,0.4523843471078436,10.70895397335335,,,,,,,,,,,,,,,0.5742708811006143,11.093041320471402,,,0.4054076998255036,9.674132944989369,0.3578429491111948,11.15802171690514,0.3716375448641492,11.093041320471402,,,,,,,3.5692814111783804,11.233267519731202,,,,,,,0.4847672015596131,11.093041320471402,0.6617184999777351,11.093041320471402,0.5762397336896068,11.093041320471402,1.011891650049988,11.093041320471402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
2006-10-31,114.3763856417431,,,,,,,,,,,,,,,,,,,,,0.4523843471078436,11.22770996422165,,,,,,,,,,,,,,,,,,,,,0.3578429491111948,11.56057660631122,0.3716375448641492,12.167357135244476,0.2892613021778467,10.717079163118331,,,,,3.5692814111783804,11.713571687136472,,,,,,,0.4847672015596131,11.345427461050845,0.6617184999777351,12.12379339018274,0.5762397336896068,11.600434052287389,1.011891650049988,11.20335701907166,0.3339242600513888,10.717079163118331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
2006-11-30,118.32562030083278,,,,,,,,,,,,,,,,,,,0.4720397887952704,10.889957783451775,0.4523843471078436,10.952920953026084,,,,,,,,,,,,,,,,,0.7636794046618114,10.889957783451775,,,0.3578429491111948,12.441384562079604,0.3716375448641492,12.32917025220786,,,,,,,3.5692814111783804,10.47642876682733,,,,,,,0.4847672015596131,12.03888880691591,0.6617184999777351,13.7801759375065,0.5762397336896068,11.950539301709885,1.011891650049988,12.576196153656053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
2006-12-31,119.23776890043672,,,,,,,,,,,,,,,,,,,0.4720397887952704,12.657747188641622,0.4523843471078436,11.184558602376894,,,,,,,,,,,,,,,,,0.7636794046618114,10.412588966901897,,,0.3578429491111948,12.743699498022677,0.3716375448641492,12.776556109677433,,,,,,,,,,,,,,,,,0.6617184999777351,13.565204006986043,0.5762397336896068,12.253882665089671,1.011891650049988,12.539422324092476,,,0.7320605210789631,10.552054769324002,2.7005654979240306,10.552054769324002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
2007-01-31,118.29335310511004,,,,,,,,,,,,,,,,,,,0.4720397887952704,13.554622607283743,0.4523843471078436,10.889229335858108,,,,,,,,,,,,,,,,,0.7636794046618114,9.659242702988434,,,0.3578429491111948,12.631047713601127,0.3716375448641492,12.161649536536808,,,,,,,,,,,,,,,,,0.6617184999777351,14.491231016166427,0.5762397336896068,11.517186772339882,1.011891650049988,12.012352319017976,,,0.7320605210789631,9.953597304006223,2.7005654979240306,11.423193797311304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
2007-03-31,113.8400749269986,,,,,,,,,,,,,,,,,,,0.4720397887952704,11.58385684920127,,,,,,,,,,,,,,,,,,,0.7636794046618114,9.01031957040833,0.425207882954192,11.789416690916822,0.3578429491111948,12.910399567841209,,,,,,,,,,,,,0.2082610366190579,11.789416690916822,,,,,,,,,1.011891650049988,10.302430522769182,,,,,2.7005654979240306,11.085984962194496,0.6376597629244629,11.789416690916822,0.3078143631893135,11.789416690916822,0.7333492670953063,11.789416690916822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
2007-04-30,117.87872058054668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425207882954192,11.96189705605154,0.3578429491111948,13.578967603078098,0.330855936136134,11.577302274310473,0.2787441001731422,11.57730227431047,,,,,,,,,,,,,,,,,,,,,,,,,2.7005654979240306,11.29674000124376,,,,,,,0.7195005722720775,11.577302274310473,0.418557568263821,11.577302274310473,0.2309958020374779,11.577302274310473,0.5289681873312618,11.577302274310473,0.7393456856181477,11.577302274310473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
2007-05-31,122.18617535844432,,,0.0920552631898928,11.841068953604504,,,,,,,,,,,,,,,0.4933778730668543,11.841068953604504,,,,,,,,,,,,,,,,,,,0.995362771415827,11.841068953604504,0.425207882954192,13.355592193164854,0.3578429491111948,14.224840108865818,,,,,,,,,,,,,0.1834929333515935,11.841068953604504,,,,,,,,,1.0393557936753646,11.841068953604504,,,,,2.7005654979240306,11.718260381182104,,,0.3099248328022286,11.841068953604504,0.6523460067603187,11.841068953604504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
2007-06-30,126.85734936223145,0.4724353838813514,12.105014118448503,0.0920552631898928,12.576589607514569,,,,,,,,,,,,,,,0.4933778730668543,12.581135763204784,,,,,,,,,,,,,,,,,,,0.995362771415827,12.181328300961304,0.425207882954192,13.617855680313736,0.3578429491111948,14.81127915761713,,,,,,,,,,,,,,,0.4182665291626099,12.105014118448503,,,,,,,,,,,,,2.7005654979240306,13.23573297632216,0.6399094360584616,12.105014118448503,0.3099248328022286,11.538385520952245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
2007-07-31,126.5026882514278,0.4724353838813514,12.282946024836969,0.0920552631898928,11.673527700366014,,,,,,,,,,,,,,,0.4933778730668543,11.806532653056802,,,,,,,,,,,,,,,,,,,0.995362771415827,11.539693812261866,0.425207882954192,14.023785625611865,0.3578429491111948,14.990625166616292,,,,,,,,,,,,,,,0.4182665291626099,13.736171251277131,,,,,,,,,,,,,2.7005654979240306,11.957127853371729,0.6399094360584616,13.04021013286453,0.3099248328022286,11.452068031164606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
2007-08-31,123.38784885584964,,,,,,,,,0.2716103955214323,11.609046313382592,,,,,,,,,0.4933778730668543,11.17994252841143,,,,,,,,,,,,,1.0459799647943375,11.609046313382594,,,,,,,0.425207882954192,14.277490422138769,0.3578429491111948,15.430182123207135,,,,,,,,,,,,,,,0.4182665291626099,12.821454946101964,,,,,,,,,,,,,2.7005654979240306,10.973573861532367,0.6399094360584616,12.6498796326638,0.3099248328022286,11.228186401646376,,,,,,,,,,,,,0.4087839297650528,11.609046313382594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
2007-09-30,128.50992805268896,,,,,,,,,0.2716103955214323,11.537603321735295,,,,,,,,,0.4933778730668543,10.030372121807403,,,,,,,,,,,,,1.0459799647943375,12.08708486149791,,,,,,,0.425207882954192,15.30266957356478,0.3578429491111948,16.570025707737916,,,,,,,,,3.073996098815324,11.51263392990214,,,0.1708573534786523,11.51263392990214,0.4182665291626099,15.38369085380395,,,,,,,,,,,,,2.7005654979240306,11.929020571151275,0.6399094360584616,12.644193181586155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
2007-10-31,132.71296716438695,,,,,,,,,0.2716103955214323,12.644930838089676,,,,,,,,,0.4933778730668543,10.296796624964438,,,,,,,,,,,,,1.0459799647943375,13.698779768894596,,,,,,,0.425207882954192,14.812755296923116,0.3578429491111948,16.203500961002717,,,,,,,,,3.073996098815324,11.276853384440992,,,0.1708573534786523,11.352290915207965,0.4182665291626099,17.259528736577703,,,,,,,,,,,,,2.7005654979240306,12.46294561310186,0.6399094360584616,12.704585025183896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
2007-11-30,125.63994755386872,,,,,,,,,0.2716103955214323,12.67125014071356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.529394479632195,12.428109570978137,0.425207882954192,14.022732922074736,0.3578429491111948,15.541266815856297,,,,,,,,,3.073996098815324,10.049786813592709,,,0.1708573534786523,11.147769688792405,0.4182665291626099,14.548351274497184,,,,,,,,,,,,,2.7005654979240306,10.552054769324002,0.6399094360584616,12.250515987061558,0.3453624273673444,12.428109570978137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
2007-12-31,125.27858656981238,,,,,,,,,0.2716103955214323,13.143834034804083,,,,,,,,,,,0.4808960163178679,12.135168197661832,,,,,,,,,,,,,,,,,1.529394479632195,10.82978283226134,0.425207882954192,15.469866145521996,0.3578429491111948,16.63689193019299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7005654979240306,9.456101266392311,0.6399094360584616,11.65525233206538,0.3453624273673444,11.681353435588797,,,,,,,,,,,,,,,0.969670908395553,12.135168197661832,0.2148215371397423,12.135168197661832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
