date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,EL_shares,EL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,EA_shares,EA_value,ORCL_shares,ORCL_value,CVS_shares,CVS_value,GPC_shares,GPC_value,PAYX_shares,PAYX_value,JNJ_shares,JNJ_value,XOM_shares,XOM_value,HRL_shares,HRL_value,SYY_shares,SYY_value,TRV_shares,TRV_value,ORLY_shares,ORLY_value,TSCO_shares,TSCO_value,HPQ_shares,HPQ_value,COP_shares,COP_value,CVX_shares,CVX_value,WDC_shares,WDC_value,RMD_shares,RMD_value,GRMN_shares,GRMN_value,MU_shares,MU_value,KLAC_shares,KLAC_value,GWW_shares,GWW_value,EMR_shares,EMR_value,CHRW_shares,CHRW_value,CMI_shares,CMI_value,EMN_shares,EMN_value,NVR_shares,NVR_value,WSM_shares,WSM_value,DE_shares,DE_value,F_shares,F_value,EBAY_shares,EBAY_value,ROST_shares,ROST_value,VLO_shares,VLO_value,TTWO_shares,TTWO_value,DD_shares,DD_value,HAS_shares,HAS_value,DECK_shares,DECK_value,CSGP_shares,CSGP_value,FCX_shares,FCX_value,DVN_shares,DVN_value,EOG_shares,EOG_value,FAST_shares,FAST_value,J_shares,J_value,FDX_shares,FDX_value,DLTR_shares,DLTR_value,TJX_shares,TJX_value,HD_shares,HD_value,RL_shares,RL_value,PWR_shares,PWR_value,TER_shares,TER_value,MOS_shares,MOS_value,AES_shares,AES_value,SMCI_shares,SMCI_value,AMP_shares,AMP_value,NUE_shares,NUE_value,MTCH_shares,MTCH_value,TXT_shares,TXT_value,MPWR_shares,MPWR_value,EW_shares,EW_value,GLW_shares,GLW_value,TKO_shares,TKO_value,ULTA_shares,ULTA_value,KDP_shares,KDP_value,PRU_shares,PRU_value,WMT_shares,WMT_value,FSLR_shares,FSLR_value,LUV_shares,LUV_value,PHM_shares,PHM_value,PCAR_shares,PCAR_value,LRCX_shares,LRCX_value,ADM_shares,ADM_value,TECH_shares,TECH_value,MHK_shares,MHK_value,NEM_shares,NEM_value,ON_shares,ON_value,EXPD_shares,EXPD_value,STLD_shares,STLD_value,GE_shares,GE_value,A_shares,A_value,KR_shares,KR_value,DHI_shares,DHI_value,LEN_shares,LEN_value,MLM_shares,MLM_value,NWSA_shares,NWSA_value,EPAM_shares,EPAM_value,ACGL_shares,ACGL_value,OXY_shares,OXY_value,FANG_shares,FANG_value,CTRA_shares,CTRA_value,CF_shares,CF_value,run
2006-11-30,123.88657959174958,,,,,,,,,0.3516345286256674,12.603981959562034,,,,,,,,,,,0.4590706009025084,11.114810696604318,0.7787307141293012,12.603981959562034,,,,,,,,,,,0.4825276583492568,12.65341277288451,,,,,,,,,0.6089657744198499,12.62923220888345,,,,,,,,,,,0.3601052087267426,12.52003543055124,0.9912933049132068,12.320189750110732,0.6482482457846643,13.499660170288724,0.4115862301687487,11.3372926837405,0.883878791645414,12.603981959562034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
2006-12-31,125.31018854982402,,,,,,,,,0.3516345286256674,12.773027941295435,,,,,,,,,,,0.4590706009025084,11.349871081535277,0.7787307141293012,12.460512803031316,,,,,,,,,,,0.4825276583492568,12.79913522744588,,,,,,,,,0.6089657744198499,12.94980897916978,,,,,,,,,,,,,0.9912933049132068,12.284166389492407,,,,,0.883878791645414,12.051479322060926,0.4825480088792245,12.880728935264337,0.2522180002048107,12.880728935264337,0.4912417327517664,12.880728935264337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
2007-01-31,127.5157053484936,,,,,,,,,0.3516345286256674,13.567866254744247,,,,,,,,,,,0.4590706009025084,11.0501715862302,0.7787307141293012,14.674404440732088,,,,,,,,,,,0.4825276583492568,12.914858923645635,,,,,,,,,0.6089657744198499,12.171277838939094,,,,,,,,,,,,,0.9912933049132068,11.767823675871751,,,,,0.883878791645414,11.17955837089468,0.4825480088792245,12.751270020917785,0.2522180002048107,14.300655931290418,0.4912417327517664,13.137818305227714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
2007-03-31,125.93404580734916,,,,,,,,,0.3516345286256674,13.03764585498246,,,,,,,,,,,,,,,,,,,,,,,,,0.4825276583492568,13.317095381520364,,,,,,,,,,,0.3745537370991607,12.47883876239777,,,,,,,0.4500730550039381,12.47883876239777,0.3458810147593401,12.47883876239777,,,,,,,0.883878791645414,10.42850045365376,,,0.2522180002048107,14.277771542805953,,,0.3931811369761419,12.47883876239777,0.5232325803530229,12.47883876239777,0.6749490002107636,12.478838762397771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
2007-04-30,133.83338216015383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3067230675456993,12.739375166235217,1.9893553761981309,12.739375166235217,,,0.3745537370991607,13.106374584088998,,,,,,,,,0.3458810147593401,13.125048743601203,,,,,,,,,,,0.2522180002048107,15.272256734249192,,,,,0.5232325803530229,15.893451100803128,,,0.0154604067551398,12.739375166235217,1.1211815363487316,12.739375166235211,0.3318399946001738,12.739375166235217,3.0454372777948655,12.739375166235217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
2007-05-31,137.1861741329373,,,0.0996164399794971,12.813663160971112,0.4538809152692246,12.813663160971112,,,,,,,,,,,,,0.5339026317071297,12.813663160971114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4079541996374604,12.813663160971112,0.3458810147593401,13.74932845614957,,,,,,,1.0771193334253997,12.813663160971112,,,0.2522180002048107,16.27599093248248,,,,,0.5232325803530229,16.250423047770507,0.6586347255709871,12.813663160971112,,,,,0.3318399946001738,14.028452730708077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
2007-06-30,141.45193207902722,,,0.0996164399794971,13.609597543590496,0.4538809152692246,12.383795285915925,,,,,,,,,,,,,0.5339026317071297,13.614517108531809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4079541996374604,13.065280099719596,0.3458810147593401,14.3161772798375,,,,,,,1.0771193334253997,13.18187362585333,,,,,,,,,0.5232325803530229,17.48977712957616,0.6586347255709871,12.459235952271326,,,,,,,3.196394210398162,15.665839026865536,1.2910804160263702,15.665839026865536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
2007-07-31,141.531705206596,,,0.0996164399794971,12.632360510595827,0.4538809152692246,11.831872810179478,,,,,,,,,,,,,0.5339026317071297,12.776290139685766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4079541996374604,13.454747940952924,0.3458810147593401,14.489522852645068,,,,,,,1.0771193334253997,12.487534860598132,,,,,,,,,0.5232325803530229,20.512168622053892,0.6586347255709871,13.421796795599803,,,,,,,3.196394210398162,14.152472068726912,1.2910804160263702,15.772938605558185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
2007-08-31,139.5981437216676,0.4480830209465523,11.884487483602186,,,,,,,,,,,,,,,,,0.5339026317071297,12.098233553016485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4079541996374604,13.698153475532758,0.3458810147593401,14.914388986981963,,,,,,,1.0771193334253997,12.045684973514188,,,,,,,0.36433626895565,11.884487483602186,0.5232325803530229,20.46378621487403,0.6586347255709871,13.02004805469342,,,,,,,3.196394210398162,12.988346453222489,1.2910804160263702,16.600527042627885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
2007-09-30,147.1484212205224,0.4480830209465523,12.483274452408672,,,,,,,,,,,,,,,,,0.5339026317071297,10.85424046187241,,,,,,,,,,,,,,,0.5527542733521319,15.798767168159255,,,,,0.3235231640558553,15.798767168159252,,,,,,,,,,,,,0.4079541996374604,14.68173387695741,0.3458810147593401,16.01612472906329,,,,,,,,,,,,,,,,,,,,,,,1.4910834117856715,15.798767168159252,,,3.196394210398162,14.11921185942434,,,2.964986728266077,15.798767168159252,0.4503116718394981,15.798767168159252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
2007-10-31,146.05243952244936,0.4480830209465523,10.477598518925683,,,,,,,,,,,,,,,,,0.5339026317071297,11.142548371796718,,,,,,,,,,,,,,,0.5527542733521319,15.620898094858006,,,,,0.3235231640558553,15.701464871328152,2.5815912759095245,15.96107553244497,,,,,,,,,,,0.4079541996374604,14.211687984924414,0.3458810147593401,15.6618521308465,,,,,,,,,,,,,,,,,,,,,,,,,0.2915350453716508,15.961075532444967,3.196394210398162,14.751171077768536,,,,,0.4503116718394981,16.56306740711142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
2007-11-30,143.83451181426344,,,,,,,,,0.2344936891439257,10.93967124792372,,,,,,,,,,,,,,,,,,,,,,,,,0.5527542733521319,15.2961899618612,,,,,0.3235231640558553,15.21842379708982,2.5815912759095245,17.46356231483959,,,,,,,,,,,0.4079541996374604,13.453733284358975,0.3458810147593401,15.021747158551497,,,,,,,,,,,,,,,,,,,,,,,,,0.2915350453716508,17.70246761555377,3.196394210398162,12.48943264456718,,,,,0.4503116718394981,15.309612541593976,0.7303302526388973,10.93967124792372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
2007-12-31,151.2015607157738,0.7373579614830387,16.599927780702057,,,,,,,0.2344936891439257,11.347670981130456,,,,,,,,,,,,,,,,,,,,,,,,,0.5527542733521319,14.739090938370817,,,,,,,,,,,,,,,,,,,0.4079541996374604,14.842139879663677,0.3458810147593401,16.0807583937247,,,,,,,,,,,0.2556663683683448,16.599927780702057,,,,,,,0.9113874262109504,16.599927780702057,,,,,,,3.196394210398162,11.192261619373872,,,,,,,,,0.4907813200683417,16.599927780702057,1.136622576363408,16.599927780702057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
2008-01-31,145.69621898370272,0.7373579614830387,15.274724697105372,,,,,,,0.2344936891439257,11.051618941592023,,,,,,,,,,,,,,,,,,,,,,,,,0.5527542733521319,14.091761122395065,,,,,,,,,,,,,,,,,,,0.4079541996374604,13.465496764717328,0.3458810147593401,14.343967143167813,,,,,,,,,,,0.2556663683683448,15.056005021524564,,,,,,,0.9113874262109504,18.07684031109144,,,,,,,3.196394210398162,11.0425861050337,,,,,,,,,0.4907813200683417,16.44020630411289,1.136622576363408,16.85301257296254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
2008-02-29,143.7590357504388,,,,,,,,,0.2344936891439257,10.072355712994012,,,,,,,,,,,,,,,,,1.3329075060815716,15.91552776225728,,,,,,,0.5527542733521319,13.23208151162533,,,,,,,,,,,,,,,,,,,0.4079541996374604,13.90253052434634,0.3458810147593401,14.93151520605078,,,,,,,,,,,0.2556663683683448,13.971097528539392,,,,,,,0.9113874262109504,18.00569901009336,,,,,,,3.196394210398162,10.859650381390956,,,,,,,,,0.4907813200683417,16.03600592020132,1.136622576363408,16.832572192940027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
2008-03-31,144.22426127969234,,,,,,,,,0.2344936891439257,10.592338920766444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4079541996374604,12.884169344476266,0.3458810147593401,14.81344325182803,,,0.7979155858921135,14.01764010906661,,,,,,,0.2556663683683448,14.553490855126263,,,,,,,0.9113874262109504,17.086403904511844,0.0234604855381867,14.017640109066608,,,,,,,,,,,,,,,,,1.136622576363408,18.22385456671706,2.3401737303321988,14.01764010906661,3.259916159834174,14.017640109066612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
