date,portfolio_value,MU_shares,MU_value,LRCX_shares,LRCX_value,ALK_shares,ALK_value,WDC_shares,WDC_value,STX_shares,STX_value,AMD_shares,AMD_value,HAS_shares,HAS_value,DECK_shares,DECK_value,NEM_shares,NEM_value,UNH_shares,UNH_value,AAPL_shares,AAPL_value,TPR_shares,TPR_value,UAL_shares,UAL_value,CNC_shares,CNC_value,GE_shares,GE_value,SWKS_shares,SWKS_value,MMM_shares,MMM_value,VFC_shares,VFC_value,run
2020-02-29,359.9770617535275,2.0727940517814782,106.40785332156416,,,,,2.0294460718116905,83.96908991000201,1.898620170657174,73.78993406065138,,,,,,,1.0703470758066014,40.33215620715968,,,,,,,,,1.0463603880642114,55.47802825415026,,,,,,,,,3
2020-03-31,326.2336618460314,2.0727940517814782,85.15058902670923,,,,,2.0294460718116905,62.90125048034181,1.898620170657174,75.0979876392241,,,,,,,1.0703470758066014,40.91956420452341,,,,,,,,,1.0463603880642114,62.16427049523288,,,,,,,,,3
2020-04-30,368.2784778188452,2.0727940517814782,96.95342677520549,,,,,2.0294460718116905,69.64175526000285,1.898620170657174,78.11275983800184,,,,,,,1.0703470758066014,53.903859392376766,,,,,,,,,1.0463603880642114,69.66667655325828,,,,,,,,,3
2020-05-31,370.1845806029835,2.0727940517814782,96.99391103402932,,,,,2.0294460718116905,67.93578931615357,1.898620170657174,82.944954733021,,,,,,,1.0703470758066014,52.98854981052559,,,,,,,,,1.0463603880642114,69.321375709254,,,,,,,,,3
2020-06-30,370.0540240207946,2.0727940517814782,104.30238720777872,,,,,2.0294460718116905,67.59894697536177,,,,,,,,,1.0703470758066014,55.95200713125409,,,,,6.407128619797255,75.704480843229,,,1.0463603880642114,66.49620186317101,,,,,,,,,3
2020-07-31,374.7553539681485,2.0727940517814782,101.34660933121988,,,,,2.0294460718116905,65.99126993886007,,,,,,,,,1.0703470758066014,62.98191691682424,,,,,6.407128619797255,76.16054246005451,,,1.0463603880642114,68.2750153211898,,,,,,,,,3
2020-08-31,360.3284361346203,2.0727940517814782,92.13511996613155,,,,,2.0294460718116905,58.82562847465336,,,,,,,,,1.0703470758066014,61.23445315071206,,,,,6.407128619797255,83.97041586634971,,,1.0463603880642114,64.1628186767736,,,,,,,,,3
2020-09-30,358.9168492370942,2.0727940517814782,95.07062408495126,,,,,2.0294460718116905,55.962433740172315,1.484778344043132,61.03420335172854,,,,,,,1.0703470758066014,57.74859815572848,,,,,6.407128619797255,89.10098990451358,,,,,,,,,,,,,3
2020-10-31,403.8666876992571,2.0727940517814782,101.91346802557187,,,,,2.0294460718116905,57.769158200808654,1.484778344043132,60.04723786411659,,,,,,,1.0703470758066014,57.41164853230066,,,,,6.407128619797255,126.72517507645932,,,,,,,,,,,,,3
2020-11-30,487.4953804520719,2.0727940517814782,129.75039695036514,,,,,2.0294460718116905,68.71666588582276,1.484778344043132,73.84730396864568,,,,,,,1.0703470758066014,53.738891920667264,,,,,6.407128619797255,161.44212172657106,,,,,,,,,,,,,3
2020-12-31,546.9570892808824,2.0727940517814782,152.2021366504871,,,,,2.0294460718116905,84.80874163598679,,,,,,,,,1.0703470758066014,54.71646801598451,,,,,6.407128619797255,177.1758747778968,,,,,,,,,0.6393910333044142,78.05386820052725,,,3
2021-01-31,558.3725946925348,2.0727940517814782,158.45780860360756,,,,,2.0294460718116905,86.40109780389675,,,,,,,,,1.0703470758066014,54.817086618695626,,,,,6.407128619797255,180.25422653317193,,,,,,,,,0.6393910333044142,78.44237513316298,,,3
2021-03-31,657.8921229278027,2.0727940517814782,178.58136341684025,,,,,2.0294460718116905,102.20225511043232,1.083996057494062,71.09258201164593,,,,,,,,,,,,,6.407128619797255,234.92334037723825,,,,,,,0.4348052069894394,71.09258201164593,,,,,3
2021-04-30,712.189021932031,2.0727940517814782,174.248930970307,,,,,2.0294460718116905,108.14300513039842,1.083996057494062,86.76199511458644,,,,,,,,,,,,,6.407128619797255,272.77556246791073,,,,,,,0.4348052069894394,70.25952824882843,,,,,3
2021-05-31,696.7805279616298,2.0727940517814782,170.3416623122423,,,,,2.0294460718116905,115.18615319223376,1.083996057494062,89.48152083765426,,,,,,,,,,,,,6.407128619797255,255.90168592609123,,,,,,,0.4348052069894394,65.86950569340829,,,,,3
2021-06-30,686.1878597516132,2.0727940517814782,172.04227002362558,,,,,2.0294460718116905,108.96981333895332,1.083996057494062,82.78985981153167,,,,,,,,,,,,,6.407128619797255,247.86376338044127,,,,,,,0.4348052069894394,74.52215319706151,,,,,3
2021-07-31,652.0835719458305,2.0727940517814782,157.06092771838485,,,,,2.0294460718116905,99.41562213943692,1.083996057494062,82.76160869357818,,,,,,,,,,,,,6.407128619797255,241.1370408968422,,,,,,,0.4348052069894394,71.70837249758839,,,,,3
2021-08-31,629.5924019008988,2.0727940517814782,149.2058428867772,,,,,2.0294460718116905,96.76678408509868,1.083996057494062,82.4697190691489,,,,,,,,,,,,,6.407128619797255,229.8497511275,,,,,,,0.4348052069894394,71.30030473237396,,,,,3
2021-09-30,583.0859958749293,2.0727940517814782,143.69920879271606,,,,,2.0294460718116905,86.41641867248849,,,,,,,,,1.636765235784337,77.69609888813494,,,,,6.407128619797255,211.0376585415272,,,,,,,0.4348052069894394,64.23661098006254,,,,,3
2021-10-31,586.8936121001616,2.0727940517814782,140.08866128633576,,,,,2.0294460718116905,80.06226841910613,,,,,,,,,1.636765235784337,78.00297988231677,,,,,6.407128619797255,223.58697256579495,,,,,,,0.4348052069894394,65.15272994660789,,,,,3
2021-11-30,627.4358041446275,2.0727940517814782,170.29591193693864,,,,,2.0294460718116905,88.55998547391664,,,,,,,,,1.636765235784337,79.331921315575,,,,,6.407128619797255,230.1259617618549,,,,,,,0.4348052069894394,59.122023656342286,,,,,3
2021-12-31,671.8475756542707,2.0727940517814782,188.84603654248397,,,,,2.0294460718116905,99.84433549972256,,,,,,,,,,,,,,,6.407128619797255,232.8792203707223,2.046319647134596,89.58787165360383,,,,,0.4348052069894394,60.690111587738066,,,,,3
2022-01-31,610.3385581900661,2.0727940517814782,166.96647700276648,,,,,2.0294460718116905,79.22015482540425,,,,,,,,,,,,,,,6.407128619797255,219.08772839142227,2.046319647134596,87.74618865483667,,,,,0.4348052069894394,57.31800931563644,,,,,3
2022-03-31,595.7875229025202,2.0727940517814782,158.0772723848269,,,1.1064781066240648,64.18679310807524,,,,,,,,,,,,,,,,,6.407128619797255,214.4692842114086,2.046319647134596,94.86738009013428,,,,,,,,,1.287433382780813,64.18679310807524,3
2022-04-30,552.3879477020811,2.0727940517814782,138.39123222183673,,,1.1064781066240648,60.18134354394224,,,,,,,,,,,,,,,,,6.407128619797255,191.20521684021816,2.046319647134596,103.3391421802971,,,,,,,,,1.287433382780813,59.27101291578686,3
2022-05-31,558.8252811283061,,,,,1.1064781066240648,53.3986315684906,,,,,,,,,,,2.464032201120637,150.06263845662787,,,,,6.407128619797255,200.38212635795665,2.046319647134596,97.466206978726,,,,,,,,,1.287433382780813,57.5156777665049,3
2022-06-30,476.37794522960974,,,,,1.1064781066240648,44.31444732611799,,,,,,,,,,,2.464032201120637,131.971086598113,,,,,6.407128619797255,177.26561084939792,2.046319647134596,72.48063815458421,,,,,,,,,1.287433382780813,50.34616230139657,3
2022-07-31,473.42967652382066,,,,,1.1064781066240648,49.050176492666715,,,,,,,,,,,2.464032201120637,100.96340549638565,,,,,6.407128619797255,196.76996535043588,2.046319647134596,75.20224703219641,,,,,,,,,1.287433382780813,51.443882152136055,3
2022-08-31,462.9935707943534,,,,,1.1064781066240648,48.198187844060705,,,,,,,,,,,2.464032201120637,92.22276673351378,,,,,6.407128619797255,203.20606907925247,2.046319647134596,71.64164741150263,,,,,,,,,1.287433382780813,47.7248997260238,3
2022-09-30,404.3846306801704,,,,,1.1064781066240648,43.318619562683736,,,,,,,,,,,2.464032201120637,93.71670092979336,,,,,6.407128619797255,166.3446099634961,2.046319647134596,66.56677562333962,,,,,,,,,1.287433382780813,34.43792460085763,3
2022-10-31,452.872723172037,,,,,1.1064781066240648,49.194015607494954,,,,,,,,,,,2.464032201120637,95.6242617473586,,,,,6.407128619797255,186.98734040522191,2.046319647134596,88.15545414548158,,,,,,,,,1.287433382780813,32.91165126647999,3
2022-11-30,511.3068243195395,,,,,1.1064781066240648,52.49131985872919,,,,,,,,,,,2.464032201120637,107.26093542727632,,,,,6.407128619797255,222.93287567201517,2.046319647134596,90.38593506701191,,,,,,,,,1.287433382780813,38.23575829450695,3
2022-12-31,488.2379256065552,,,,,1.1064781066240648,47.5121683789209,,,,,,,,,,,,,,,,,6.407128619797255,224.76259698066713,2.046319647134596,77.14625225819226,,,,,1.272332934766269,106.650867884317,,,1.287433382780813,32.166040104458006,3
2023-01-31,593.2263954017685,,,,,1.1064781066240648,56.80658616291465,,,,,,,,,,,,,,,,,6.407128619797255,271.1851454970137,2.046319647134596,100.18780805024824,,,,,1.272332934766269,128.3485068062744,,,1.287433382780813,36.69834888531755,3
2023-03-31,559.5387067762584,,,,,1.1064781066240648,46.427820340934794,,,,,,,,,,,3.052609654122333,138.84159393011086,,,,,6.407128619797255,256.5457863461562,2.046319647134596,90.54964438570588,,,,,,,,,1.287433382780813,27.173861773350744,3
2023-04-30,546.0430041382391,,,,,1.1064781066240648,48.087537500870894,,,,,,,,,,,3.052609654122333,135.5287583393252,,,,,6.407128619797255,244.5596966257619,2.046319647134596,89.62879898327732,,,,,,,,,1.287433382780813,28.238212689003777,3
2023-05-31,523.3043822238459,,,,,1.1064781066240648,49.71406166828955,,,,,,,,,,,3.052609654122333,115.94285269234454,,,,,6.407128619797255,239.82547421595092,2.046319647134596,97.13879614742808,,,,,,,,,1.287433382780813,20.68319749983276,3
2023-06-30,573.7340407561935,,,,,1.1064781066240648,58.84250604793809,,,,,,,,,,,3.052609654122333,123.19564194762005,,,,,6.407128619797255,256.4850498249305,2.046319647134596,112.2815568525701,,,,,,,,,1.287433382780813,22.92928608313478,3
2023-07-31,573.4403883514931,,,,,1.1064781066240648,53.808031506974395,,,,,,,,,,,3.052609654122333,123.9464741821114,,,,,6.407128619797255,260.38650975940834,2.046319647134596,111.13562284607232,,,,,,,,,1.287433382780813,24.16375005692671,3
2023-08-31,487.37568752500977,,,,,1.1064781066240648,46.43888748569328,,,,,,,,,,,3.052609654122333,113.83898998249698,,,,,6.407128619797255,201.0678624576627,2.046319647134596,101.92718443396662,,,,,,,,,1.287433382780813,24.10276316519021,3
2023-09-30,429.3374169795398,,,,,1.1064781066240648,41.02821021964225,,,,,,,,,,,3.052609654122333,106.70601388613898,,,,,6.407128619797255,173.49043888480873,2.046319647134596,86.55931951257543,,,,,,,,,1.287433382780813,21.55343447637442,3
2023-10-31,402.3402449382692,,,,,1.1064781066240648,34.99790158392579,,,,,,,,,,,3.052609654122333,109.33370545600638,,,,,6.407128619797255,168.1143524298592,2.046319647134596,71.64164741150263,,,,,,,,,1.287433382780813,18.252638056975215,3
2023-11-30,453.6473557550112,2.5578845473338623,193.1850930052686,,,1.1064781066240648,41.83593873097233,,,,,,,,,,,3.052609654122333,117.27039274055817,,,,,,,2.046319647134596,80.62499721953907,,,,,,,,,1.287433382780813,20.73093405867305,3
2023-12-31,489.5162060207136,2.5578845473338623,216.58452998192487,,,1.1064781066240648,43.23009928813189,,,,,,,,,,,3.052609654122333,121.97446533545973,,,,,,,,,1.1377327347758963,84.43114520609386,,,,,,,1.287433382780813,23.295966209103227,3
2024-01-31,465.441392727483,2.5578845473338623,217.9164948104861,,,1.1064781066240648,39.64511258636217,,,,,,,,,,,3.052609654122333,101.6994098626558,,,,,,,,,1.1377327347758963,85.68264947830495,,,,,,,1.287433382780813,20.497725989673977,3
2024-02-29,473.3114497961007,2.5578845473338623,230.2672178658805,,,1.1064781066240648,41.37121573133314,,,,,,,,,,,3.052609654122333,92.09234851184304,,,,,,,,,1.1377327347758963,89.23237873568205,,,,,,,1.287433382780813,20.348288951362,3
2024-03-31,561.1724836654383,2.5578845473338623,299.5938668757503,,,1.1064781066240648,47.56749566095531,,,,,,,,,,,3.052609654122333,105.61886871135258,,,,,,,1.864855197423253,89.2892688445056,,,,,,,,,1.287433382780813,19.102983572874606,3
2024-04-30,567.2213611687428,2.5578845473338623,287.34237815662294,,,1.1064781066240648,47.600688653472744,,,,,,,,,,,3.052609654122333,120.70906184240052,,,,,,,1.864855197423253,95.96544675207468,,,,,,,,,1.287433382780813,15.603785764171894,3
2024-05-31,604.4830597031774,2.5578845473338623,317.9691582009588,,,1.1064781066240648,46.49421054684869,,,,,,,,,,,3.052609654122333,124.57033171693938,,,,,,,1.864855197423253,98.81868004155572,,,,,,,,,1.287433382780813,16.630679196874837,3
2024-06-30,611.2940379792087,2.5578845473338623,334.5798542156585,,,1.1064781066240648,44.701717195963816,,,,,,,,,,,3.052609654122333,124.36242578445685,,,,,,,1.864855197423253,90.74385362206117,,,,,,,,,1.287433382780813,16.906187161068498,3
2024-07-31,573.5866201518434,2.5578845473338623,279.35496056997994,,,1.1064781066240648,41.52612199091987,,,,,,,,,,,3.052609654122333,146.62293982677662,,,,,,,1.864855197423253,84.7017196523123,,,,,,,,,1.287433382780813,21.380878111854557,3
