date,portfolio_value,MU_shares,MU_value,NEM_shares,NEM_value,ALK_shares,ALK_value,STX_shares,STX_value,WDC_shares,WDC_value,HAS_shares,HAS_value,AMD_shares,AMD_value,DECK_shares,DECK_value,UAL_shares,UAL_value,AAPL_shares,AAPL_value,UNH_shares,UNH_value,TPR_shares,TPR_value,CNC_shares,CNC_value,GE_shares,GE_value,LRCX_shares,LRCX_value,SWKS_shares,SWKS_value,MMM_shares,MMM_value,CSCO_shares,CSCO_value,run
2020-02-29,346.6066902008936,3.165897702067639,162.52285317789844,1.528749944092308,57.60541527365368,,,,,0.5985440719707964,24.764984737706303,,,,,1.9300200635196592,55.90624882161176,,,,,,,,,0.8639605393159877,45.80718819002342,,,,,,,,,,,2
2020-03-31,301.4828893258083,3.165897702067639,130.05538532140312,1.528749944092308,58.4443779218814,,,0.4690161230834715,18.55145160913259,,,,,,,1.9300200635196592,43.1037789644583,,,,,,,,,0.8639605393159877,51.32789550893291,,,,,,,,,,,2
2020-04-30,349.7424088348159,3.165897702067639,148.082538995318,1.528749944092308,76.98955097928716,,,0.4690161230834715,19.296194335641637,,,,,,,1.9300200635196592,47.85163023495165,,,,,,,,,0.8639605393159877,57.522494289617455,,,,,,,,,,,2
2020-05-31,360.2683312037762,3.165897702067639,148.14439708869415,1.528749944092308,75.6822255447287,,,0.4690161230834715,20.489894973885093,,,,,,,1.9300200635196592,58.71442786678402,,,,,,,,,0.8639605393159877,57.237385729684185,,,,,,,,,,,2
2020-06-30,376.0006172107639,3.165897702067639,159.30702940046632,1.528749944092308,79.91484581516247,,,,,1.229005608542202,40.937025190376865,0.6724625988349896,40.937025190376865,,,,,,,,,,,,,0.8639605393159877,54.904691614381434,,,,,,,,,,,2
2020-07-31,380.82574156596,3.165897702067639,154.7924996626096,1.528749944092308,89.95551337284765,,,,,1.229005608542202,39.963437312369706,0.6724625988349896,39.74086602776486,,,,,,,,,,,,,0.8639605393159877,56.373425190368195,,,,,,,,,,,2
2020-08-31,360.3050624745979,3.165897702067639,140.72327365557936,1.528749944092308,87.45963710895278,,,,,1.229005608542202,35.62401993605533,0.6724625988349896,43.52007176681387,,,,,,,,,,,,,0.8639605393159877,52.97806000719653,,,,,,,,,,,2
2020-09-30,357.5766695836767,3.165897702067639,145.20686226980672,1.528749944092308,82.48088348110116,,,,,1.229005608542202,33.89010720198382,,,,,,,,,,,,,3.451571123627775,47.9994083153925,,,,,1.5323116174651643,47.9994083153925,,,,,,,2
2020-10-31,390.5959282519228,3.165897702067639,155.65829558493178,1.528749944092308,81.99961510232399,,,,,1.229005608542202,34.98423555851128,,,,,,,,,,,,,3.451571123627775,68.26786585170643,,,,,1.5323116174651643,49.68591615444931,,,,,,,2
2020-11-30,469.2604002943162,3.165897702067639,198.1751916112552,1.528749944092308,76.75392623585948,,,,,1.229005608542202,41.61390092943207,,,,,,,,,,,,,3.451571123627775,86.97012809223091,,,,,1.5323116174651643,65.74725342553852,,,,,,,2
2020-12-31,526.0179016429369,3.165897702067639,232.46708676022433,1.528749944092308,78.15017371001267,,,,,1.229005608542202,51.35904844763263,,,,,,,,,,,,,3.451571123627775,95.4460391097154,,,,,,,0.504843194273733,68.59555361535185,,,,,2
2021-01-31,545.6839599181845,3.165897702067639,242.0217588755152,1.528749944092308,78.29387891067461,,,,,1.229005608542202,52.32335821094212,,,,,,,,,,,,,3.451571123627775,97.10437167292416,,,,,,,0.504843194273733,75.94059224812841,,,,,2
2021-03-31,622.9231522581478,3.165897702067639,272.75764696430747,1.528749944092308,79.17404264820824,,,1.2586048218981911,82.54408851624474,1.229005608542202,61.89232938042671,,,,,,,,,,,,,3.451571123627775,126.55504474896055,,,,,,,,,,,,,2
2021-04-30,662.1011589856856,3.165897702067639,266.1404492831974,1.528749944092308,82.78687956842899,,,1.2586048218981911,100.73755000271068,1.229005608542202,65.48996875350338,,,,,,,,,,,,,3.451571123627775,146.94631137784518,,,,,,,,,,,,,2
2021-05-31,669.1504399728203,3.165897702067639,260.17262873618233,1.528749944092308,97.4712568781266,,,1.2586048218981911,103.89507600193492,1.229005608542202,69.7552057509376,,,,,,,,,,,,,3.451571123627775,137.85627260563882,,,,,,,,,,,,,2
2021-06-30,642.4859952450967,3.165897702067639,262.77001650314895,1.528749944092308,84.07359571075715,,,1.2586048218981911,96.1255303695863,,,,,,,,,,,,,,,3.451571123627775,133.52617982947726,,,,,,,0.3850276660522156,65.99067283212696,,,,,2
2021-07-31,613.337574793714,3.165897702067639,239.88817396251517,1.528749944092308,83.9551535134743,,,1.2586048218981911,96.0927478007542,,,,,,,,,,,,,,,3.451571123627775,129.9024672840725,,,,,,,0.3850276660522156,63.49903223289791,,,,,2
2021-08-31,588.1042760481394,3.165897702067639,227.8906747751089,1.528749944092308,77.5001645642055,,,1.2586048218981911,95.7538601559908,,,,,,,,,,,,,,,3.451571123627775,123.82190138560814,,,,,,,0.3850276660522156,63.137675167226014,,,,,2
2021-09-30,552.8303579124919,3.165897702067639,219.48005130986095,1.528749944092308,72.56869450777532,,,,,,,,,,,,,1.8963904230701591,90.21129184671506,,,,,3.451571123627775,113.68766438826437,,,,,,,0.3850276660522156,56.88265585987621,,,,,2
2021-10-31,552.4622414727397,3.165897702067639,213.96552667787503,1.528749944092308,72.85531179541971,,,,,,,,,,,,,1.8963904230701591,87.4994529629923,,,,,3.451571123627775,120.44806645244782,,,,,,,0.3850276660522156,57.69388358400478,,,,,2
2021-11-30,590.6650560722576,3.165897702067639,260.1027757076608,1.528749944092308,74.0965521989782,,,,,,,,,,,,,1.8963904230701591,80.14145609591658,,,,,3.451571123627775,123.97068508348792,,,,,,,0.3850276660522156,52.35358698621409,,,,,2
2021-12-31,634.3311054245189,3.165897702067639,288.4354490918256,,,,,,,1.700800107744029,83.6756684172271,,,,,,,1.8963904230701591,83.02397040708186,,,,,3.451571123627775,125.45386105086529,,,,,,,0.3850276660522156,53.74215645751904,,,,,2
2022-01-31,571.5064915927844,3.165897702067639,255.01753803138507,,,,,,,1.700800107744029,66.39134182179359,,,,,,,1.8963904230701591,81.31722336681193,,,,,3.451571123627775,118.0242878470939,,,,,,,0.3850276660522156,50.7561005256999,,,,,2
2022-03-31,554.9629257501938,3.165897702067639,241.44051984427625,,,1.544956202627046,89.62290672123726,,,,,,,,,,,1.8963904230701591,87.91666117099744,,,,,,,,,,,,,0.3850276660522156,46.359931292445594,0.8274131661961679,89.62290672123726,,,2
2022-04-30,517.3985483379032,3.165897702067639,211.37289722578356,,,1.544956202627046,84.0301669179186,,,,,,,,,,,1.8963904230701591,95.76771636504304,,,,,,,,,,,,,0.3850276660522156,39.41011318204861,0.8274131661961679,86.81765464710942,,,2
2022-05-31,521.8228534320043,,,,,1.544956202627046,74.55958374562356,,,,,,,,,,,1.8963904230701591,90.3250778763952,,,,,7.328543858571968,229.19928382740548,,,,,,,0.3850276660522156,37.86918882259213,0.8274131661961679,89.869719159988,,,2
2022-06-30,442.89349337811984,,,1.469213404876873,78.68959797191668,1.544956202627046,61.87549473650515,,,,,,,,,,,1.8963904230701591,67.17014531275048,,,,,7.328543858571968,202.75833236013037,,,,,,,0.3850276660522156,32.399922996817146,,,,,2
2022-07-31,461.5283967846113,,,1.469213404876873,60.20083207104431,1.544956202627046,68.48791129135624,,,,,,,,,,,1.8963904230701591,69.69234804782836,,,,,7.328543858571968,225.0675986098375,,,,,,,0.3850276660522156,38.07970676454489,,,,,2
2022-08-31,455.5762336704755,,,1.469213404876873,54.98909926914224,1.544956202627046,67.2982943081086,,,,,,,,,,,1.8963904230701591,66.39262552865792,,,,,7.328543858571968,232.4293264495806,,,,,,,0.3850276660522156,34.46688811498615,,,,,2
2022-09-30,398.32165353537835,,,1.469213404876873,55.879872667417665,1.544956202627046,60.48503769026493,,,,,,,,,,,1.8963904230701591,61.68957814754257,,,,,7.328543858571968,190.26679994329703,,,,,,,0.3850276660522156,30.000365086856124,,,,,2
2022-10-31,451.5414354707746,,,1.469213404876873,57.01728788968454,1.544956202627046,68.68875135434882,,,,,,,,,,,1.8963904230701591,81.69650289825704,,,,,7.328543858571968,213.8781810127243,,,,,,,0.3850276660522156,30.2607123157599,,,,,2
2022-11-30,509.6468918104963,,,1.469213404876873,63.9558217127665,1.544956202627046,73.29272013095259,,,,,,,,,,,1.8963904230701591,83.76356151461437,,,,,7.328543858571968,254.99300788096244,,,,,,,0.3850276660522156,33.641780571200464,,,,,2
2022-12-31,490.7865112772135,,,1.469213404876873,63.59205486689731,1.544956202627046,66.34041721913088,,,,,,,,,,,1.8963904230701591,71.49392039657609,,,,,7.328543858571968,257.0859190573698,0.3935397987629281,32.27419973723944,,,,,,,,,,,2
2023-01-31,584.507562501628,,,1.469213404876873,72.15422575873772,1.544956202627046,79.31805167861415,,,,,,,,,,,1.8963904230701591,92.84727337731772,,,,,7.328543858571968,310.1845382699644,0.3935397987629281,30.00347341699393,,,,,,,,,,,2
2023-03-31,533.8812732931921,,,1.469213404876873,66.82410689897733,1.544956202627046,64.8263608477812,,,0.8752801996026232,24.87565031950824,,,,,,,1.8963904230701591,83.91527622085455,,,,,7.328543858571968,293.4398790060707,,,,,,,,,,,,,2
2023-04-30,517.9081069484603,,,1.469213404876873,65.2296586097164,1.544956202627046,67.14379515172178,,,,,,,,,,,1.8963904230701591,83.0618990836419,,,,,7.328543858571968,279.7300583639079,,,,,,,,,,,0.5181442245631471,22.742695739472264,2
2023-05-31,513.6416448888738,,,1.469213404876873,55.802988704831826,1.544956202627046,69.4148826555164,,,,,,,,,,,1.8963904230701591,90.02165569807018,,,,,7.328543858571968,274.31503089895045,,,,,,,,,,,0.5181442245631471,24.087086931504953,2
2023-06-30,563.9707648799204,,,1.469213404876873,59.29375487869088,1.544956202627046,82.16077132718952,,,,,,,,,,,1.8963904230701591,104.05494048829614,,,,,7.328543858571968,293.37037995199205,0.3719928742621796,25.090918233751857,,,,,,,,,,,2
2023-07-31,560.9412787192812,,,1.469213404876873,59.655128558499115,1.544956202627046,75.13122178394451,,,,,,,,,,,1.8963904230701591,102.99296648123628,,,,,7.328543858571968,297.832968449368,0.3719928742621796,25.328993446233216,,,,,,,,,,,2
2023-08-31,467.00845930202576,0.7908771946114329,54.79043846306137,,,1.544956202627046,64.84181371018998,,,,,,,,,,,1.8963904230701591,94.45920957742057,,,,,7.328543858571968,229.9836362854744,0.3719928742621796,22.93336126587945,,,,,,,,,,,2
2023-09-30,414.86158012247216,0.7908771946114329,53.29414239985231,3.204961445131916,112.03157272563652,1.544956202627046,57.28697882231016,,,3.254305080093193,112.03157272563652,,,,,,,1.8963904230701591,80.21731344903667,,,,,,,,,,,,,,,,,,,2
2023-10-31,381.0123783815307,0.7908771946114329,52.38541079419084,3.204961445131916,114.79039674975438,1.544956202627046,48.86696339251462,,,3.254305080093193,98.57698191641296,,,,,,,1.8963904230701591,66.39262552865792,,,,,,,,,,,,,,,,,,,2
2023-11-30,434.5986068075096,0.7908771946114329,59.73126682203361,3.204961445131916,123.123193809053,1.544956202627046,58.41479614300308,,,3.254305080093193,118.61156447079352,,,,,,,1.8963904230701591,74.71778556262642,,,,,,,,,,,,,,,,,,,2
2023-12-31,462.2144820788842,0.7908771946114329,66.9661893383489,3.204961445131916,128.06205279565089,,,,,,,,,,,,,1.8963904230701591,78.24506567284642,,,,,2.6956821442005485,94.47058713601898,1.2730169559560816,94.47058713601898,,,,,,,,,,,2
2024-01-31,449.1322373780567,0.7908771946114329,67.3780100125541,3.204961445131916,106.77510781091654,,,,,,,,,,,,,1.8963904230701591,78.47263773220669,,,,,2.6956821442005485,100.63557797727842,1.2730169559560816,95.87090384510095,,,,,,,,,,,2
2024-02-29,477.30520488686454,0.7908771946114329,71.19675962958046,3.204961445131916,96.68856436788904,,,,,,,,,,,,,1.8963904230701591,86.2668035284899,,,,,2.6956821442005485,123.31035711677576,1.2730169559560816,99.84272024412942,,,,,,,,,,,2
2024-03-31,517.4083649031556,0.7908771946114329,92.63199826765214,3.204961445131916,110.89018177030424,2.5946382958014422,111.54350469151824,,,,,,,,,,,1.8963904230701591,90.79917548216274,,,,,,,,,,,,,1.084325224131884,111.5435046915182,,,,,2
2024-04-30,534.5490345728479,0.7908771946114329,88.84393110404527,3.204961445131916,126.73349465448362,2.5946382958014422,111.6213406731092,,,,,,,,,,,1.8963904230701591,97.58824943499312,,,,,,,,,,,,,1.084325224131884,109.76201870621658,,,,,2
2024-05-31,534.0348569906548,0.7908771946114329,98.3134835538198,3.204961445131916,130.78746327748075,2.5946382958014422,109.02670237730776,,,,,,,,,,,1.8963904230701591,100.4897317015161,,,,,,,,,,,,,1.084325224131884,95.41747608053048,,,,,2
2024-06-30,541.6750296046728,0.7908771946114329,103.44938232313592,3.204961445131916,130.5691688034404,2.5946382958014422,104.82339110948212,,,,,,,,,,,1.8963904230701591,92.27835769722776,,,,,,,,,,,,,1.084325224131884,110.5547296713866,,,,,2
2024-07-31,541.6830885787415,0.7908771946114329,86.37429831644071,3.204961445131916,153.94068847323626,2.5946382958014422,97.37677207414504,,,,,,,,,,,1.8963904230701591,86.13404954345206,,,,,,,,,,,,,1.084325224131884,117.85728017146742,,,,,2
