date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,MKC_shares,MKC_value,MU_shares,MU_value,COP_shares,COP_value,EA_shares,EA_value,XOM_shares,XOM_value,HPQ_shares,HPQ_value,TRV_shares,TRV_value,KR_shares,KR_value,NEM_shares,NEM_value,CVX_shares,CVX_value,FCX_shares,FCX_value,AES_shares,AES_value,MSFT_shares,MSFT_value,KO_shares,KO_value,PG_shares,PG_value,SYY_shares,SYY_value,NVDA_shares,NVDA_value,CSCO_shares,CSCO_value,RMD_shares,RMD_value,SNPS_shares,SNPS_value,EMN_shares,EMN_value,CMI_shares,CMI_value,CHRW_shares,CHRW_value,GWW_shares,GWW_value,MTD_shares,MTD_value,F_shares,F_value,DLTR_shares,DLTR_value,ACN_shares,ACN_value,AMAT_shares,AMAT_value,VLO_shares,VLO_value,ETN_shares,ETN_value,EMR_shares,EMR_value,GPC_shares,GPC_value,GRMN_shares,GRMN_value,PKG_shares,PKG_value,KLAC_shares,KLAC_value,VZ_shares,VZ_value,EQIX_shares,EQIX_value,JBL_shares,JBL_value,CAH_shares,CAH_value,CVS_shares,CVS_value,URI_shares,URI_value,DVN_shares,DVN_value,CTRA_shares,CTRA_value,HAS_shares,HAS_value,NVR_shares,NVR_value,EOG_shares,EOG_value,FAST_shares,FAST_value,FFIV_shares,FFIV_value,CSGP_shares,CSGP_value,NOC_shares,NOC_value,FDX_shares,FDX_value,WDC_shares,WDC_value,EW_shares,EW_value,MOH_shares,MOH_value,GLW_shares,GLW_value,CTSH_shares,CTSH_value,WSM_shares,WSM_value,SBUX_shares,SBUX_value,LOW_shares,LOW_value,WMB_shares,WMB_value,LUV_shares,LUV_value,WYNN_shares,WYNN_value,CNC_shares,CNC_value,TER_shares,TER_value,AMP_shares,AMP_value,AXON_shares,AXON_value,LVS_shares,LVS_value,FSLR_shares,FSLR_value,MPWR_shares,MPWR_value,PRU_shares,PRU_value,GILD_shares,GILD_value,LRCX_shares,LRCX_value,TECH_shares,TECH_value,APA_shares,APA_value,TSN_shares,TSN_value,SMCI_shares,SMCI_value,DECK_shares,DECK_value,PCAR_shares,PCAR_value,RCL_shares,RCL_value,ROL_shares,ROL_value,GEN_shares,GEN_value,TXT_shares,TXT_value,ROST_shares,ROST_value,EXPD_shares,EXPD_value,TPR_shares,TPR_value,ULTA_shares,ULTA_value,LULU_shares,LULU_value,CPRT_shares,CPRT_value,MLM_shares,MLM_value,BAX_shares,BAX_value,ALB_shares,ALB_value,ADI_shares,ADI_value,WMT_shares,WMT_value,STLD_shares,STLD_value,A_shares,A_value,JBHT_shares,JBHT_value,NTAP_shares,NTAP_value,TGT_shares,TGT_value,RL_shares,RL_value,QCOM_shares,QCOM_value,AKAM_shares,AKAM_value,CMG_shares,CMG_value,PSX_shares,PSX_value,CF_shares,CF_value,TJX_shares,TJX_value,APD_shares,APD_value,EPAM_shares,EPAM_value,FANG_shares,FANG_value,DAL_shares,DAL_value,GE_shares,GE_value,MNST_shares,MNST_value,REGN_shares,REGN_value,DHI_shares,DHI_value,WY_shares,WY_value,MOS_shares,MOS_value,MHK_shares,MHK_value,NUE_shares,NUE_value,OXY_shares,OXY_value,ISRG_shares,ISRG_value,run
2007-10-31,143.27556950332752,,,,,,,,,0.3091641740884847,14.393260873282694,,,,,,,,,,,0.5494818422332786,15.432158258078678,,,,,,,,,,,,,0.4371518728051009,15.228832118538092,,,0.2913565508262661,14.140333290606032,,,,,,,,,0.3051616746820635,13.818033399832236,,,,,,,,,,,,,,,,,,,,,0.7200617224770913,14.295909106533696,,,,,,,,,3.221010694753092,14.864773167753986,,,,,,,0.3245052283289697,11.935738876705097,,,,,,,,,0.8689432781196044,15.736956095639243,0.4719726322319033,13.42957431635778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2007-11-30,133.47870493228834,,,,,,,,,,,,,,,,,,,,,0.5494818422332786,14.030932817200368,,,,,,,,,,,,,0.4371518728051009,14.416633208617464,,,0.2913565508262661,13.705319056901278,,,,,,,,,0.3051616746820635,13.253291526808788,,,,,,,,,,,,,,,,,,,,,0.7200617224770913,13.7849557320557,,,,,,,,,3.221010694753092,12.58562018185466,,,,,,,0.3245052283289697,11.032467214780045,,,,,,,,,0.8689432781196044,13.982368143576345,0.4719726322319033,12.263893160674703,0.8904963580478714,14.423223889818994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2007-12-31,135.54012041676663,,,,,,,,,0.2791580886329258,13.50908164226358,,,,,,,,,0.6840041337854977,13.50908164226358,,,,,0.7450106530393782,13.50908164226358,,,1.0639300538479337,13.50908164226358,,,,,0.4371518728051009,15.90440939499275,0.2373862144164175,13.50908164226358,,,,,,,,,,,0.3051616746820635,14.187623320237844,,,,,,,,,,,,,,,,,,,,,0.7200617224770913,13.11514016840129,,,,,,,,,3.221010694753092,11.278457679553304,,,,,,,,,,,,,,,,,,,,,,,0.1787774208630095,13.50908164226358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2008-01-31,127.06213994062269,,,,,,,,,0.2791580886329258,13.1566400827694,,,,,,,,,0.6840041337854977,15.123331815480348,,,,,0.7450106530393782,12.294582750507518,,,1.0639300538479337,12.942275812012976,,,,,0.4371518728051009,14.429240280144588,0.2373862144164175,10.955747246836015,,,,,,,,,,,0.3051616746820635,12.6553111234463,,,,,,,,,,,,,,,,,,,,,0.7200617224770913,14.28199784938692,,,,,,,,,3.221010694753092,11.127626392995374,,,,,,,,,,,,,,,,,,,,,,,0.1787774208630095,10.095386587043246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2008-02-29,121.94752311701532,0.5302303665517862,11.444773188375386,,,0.4517536783085659,11.444773188375386,,,0.2791580886329258,11.990859232507582,,,,,,,,,,,,,,,,,,,,,,,,,0.4371518728051009,14.897554632530031,0.2373862144164175,10.937246726661884,,,,,,,,,,,0.3051616746820635,13.173681096632407,,,,,,,,,,,,,,,,,,,,,0.7200617224770913,14.225800710485556,,,,,,,,,3.221010694753092,10.943287964696298,,,,,,,,,,,,,,,,,,,,,,,,,1.119415857426057,11.444773188375386,0.4169322247802779,11.444773188375386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2008-03-31,115.70363446151458,,,,,0.4517536783085659,11.03232461678245,,,0.2791580886329258,12.609878109535178,,,,,,,,,,,,,,,,,,,,,,,,,0.4371518728051009,13.806304197723891,,,,,,,,,,,,,0.3051616746820635,13.069507004890376,,,,,,,,,,,,,,,,,,,,,0.7200617224770913,13.499487231415303,,,,,,,,,,,,,,,,,,,,,,,0.4634022630551203,10.816142109282758,,,,,,,,,,,1.119415857426057,8.421564864036345,,,0.394022289183169,10.816142109282758,0.591534523764567,10.816142109282758,0.1629095010395379,10.816142109282758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2008-04-30,126.20140851073856,,,,,0.4517536783085659,11.44743741561944,,,0.2791580886329258,13.82875079354823,,,,,,,,,,,,,,,,,,,,,,,,,0.4371518728051009,15.607044264351831,,,,,,,,,,,,,0.3051616746820635,14.721563122978978,,,,,,,,,,,,,,,,,,,,,0.7200617224770913,15.995886979091708,,,,,,,,,,,,,,,,,,,,,,,0.4634022630551203,11.527063235531308,,,,,,,,,,,1.119415857426057,9.68569036416433,,,0.394022289183169,10.778756857712215,0.591534523764567,10.816142109282758,0.1629095010395379,11.793073368457764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2008-05-31,133.61464530995886,0.5569954682505986,11.892338969364186,,,,,,,0.2791580886329258,13.84233683364367,,,,,,,,,,,,,,,,,,,,,,,,,0.4371518728051009,16.866118834653577,,,,,,,,,,,,,0.3051616746820635,15.180898122989458,,,,,,,,,,,,,,,,,,,,,0.7200617224770913,16.672716541191043,,,,,,,,,,,,,,,,,,,,,,,0.4634022630551203,11.947857677135554,,,,,,,,,,,,,,,0.394022289183169,11.44199354124852,0.591534523764567,11.82082494742155,0.1629095010395379,12.057220872947113,1.0994518379761675,11.892338969364186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2008-06-30,130.33960513858148,0.5569954682505986,10.761594228590695,,,,,,,0.2791580886329258,13.642819690348384,,,,,,,,,,,,,,,,,,,,,,,,,0.4371518728051009,17.186830394048428,,,,,,,,,,,,,0.3051616746820635,15.27946707609168,0.2863474093486104,11.899400441205207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1629095010395379,12.496082950809322,1.0994518379761675,13.37520903387212,0.5764011362359021,11.89940044120521,0.0237949943223445,11.899400441205207,0.2559290087989889,11.899400441205207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2008-07-31,115.01010256602798,0.5569954682505986,11.367369083218108,,,,,,,0.2791580886329258,12.191790567780194,,,,,,,,,,,,,,,,,,,,,,,,,0.4371518728051009,14.86163114908594,,,,,,,,,,,,,0.3051616746820635,13.033713276355204,0.2863474093486104,9.82393225708223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1629095010395379,9.881678286566483,1.0994518379761675,8.69101864444011,0.5764011362359021,12.89878723104907,0.0237949943223445,13.142451438397096,0.2559290087989889,9.117730632053537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2008-08-31,118.25383298163212,,,,,,,,,0.2791580886329258,13.043735808663838,,,,,,,,,,,,,,,,,,,,,,,,,0.4371518728051009,15.110030480619589,,,,,,,,,,,,,0.3051616746820635,13.304989181428502,0.2863474093486104,9.107059883654278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1629095010395379,10.627310667983815,1.0994518379761675,8.775936099592634,0.5764011362359021,12.52247871489451,0.0237949943223445,14.222981491549035,0.2559290087989889,9.480100818652966,2.8156624810673416,12.05920983459295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2008-09-30,106.27155479895112,,,,,,,,,0.2791580886329258,12.660774112068603,,,,,,,,,,,,,,,,,,,,,,,,,0.4371518728051009,13.414241783051882,,,,,,,,,,,,,0.3051616746820635,12.809273746782234,0.2863474093486104,5.796421929478945,,,,,,,,,,,,,,,,,,,,,,,,,0.1370392874332626,8.963052336234675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1629095010395379,9.49741000736769,,,,,0.0237949943223445,13.610736752381092,,,2.8156624810673416,11.59353945911663,0.3833640999985728,8.963052336234675,1.9746755383211216,8.963052336234675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2008-10-31,89.46487478069903,,,,,,,,,0.2791580886329258,11.116444525719112,,,,,,,,,,,,,,,,,,,,,,,,,0.4371518728051009,9.524570831854351,,,,,,,,,,,,,0.3051616746820635,11.585500277049508,0.2863474093486104,2.962954104817632,,,,,,,,,,,,,,,,,,,,,,,,,0.1370392874332626,8.097355631260424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1629095010395379,8.435217613800438,,,,,0.0237949943223445,11.664543963430162,,,2.8156624810673416,9.450409702529978,0.3833640999985728,9.515096844971138,1.9746755383211216,7.112781285266285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2008-11-30,84.67285114513112,,,,,,,,,0.2791580886329258,10.036193537688474,2.0212321719551225,9.545765943722664,,,,,,,,,,,,,,,,,,,,,,,0.4371518728051009,9.708940914928284,,,,,,,,,,,,,0.3051616746820635,12.270380701068644,0.2863474093486104,2.4782794041935445,,,,,,,,,,,,,,,,,,,,,,,,,0.1370392874332626,7.272879342749643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1629095010395379,7.54641858999578,,,,,0.0237949943223445,10.332976284478129,,,2.8156624810673416,9.03962465458108,,,1.9746755383211216,6.441391771724865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2008-12-31,83.75245359195168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1760658689363126,7.591536948542221,,,,,,,,,0.3051616746820635,11.58713700081432,,,1.408718012366623,7.591536948542221,,,,,,,,,,,,,,,,,,,,,,,0.1370392874332626,8.168091791772088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237949943223445,10.85646615956971,,,,,,,,,0.2661212496923377,7.591536948542222,0.1427140248215875,7.59153694854222,1.0946778335163834,7.59153694854222,1.65784238317725,7.59153694854222,0.6466385942543483,7.59153694854222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2009-01-31,82.69011649599167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1760658689363126,7.272966960969994,,,,,,,,,0.3051616746820635,11.046707343884831,,,1.408718012366623,7.2875076586179715,,,,,,,,,,,,,,,,,,,,,,,0.1370392874332626,7.557866944144172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237949943223445,10.138809043667925,,,,,,,,,0.2661212496923377,8.110672562189372,0.1427140248215875,6.038697690655873,1.0946778335163834,9.73308209851037,1.65784238317725,7.942445992103608,0.6466385942543483,7.561360201247564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2009-03-31,82.08156323122745,,,,,,,,,0.2351442080925902,7.65917332714435,1.5432826822510683,7.65917332714435,,,,,,,,,,,,,,,,,,,,,,,,,0.4321813590403289,7.65917332714435,,,,,,,,,,,0.3051616746820635,10.629867792689767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8037563909452472,7.65917332714435,,,0.0237949943223445,10.178308821382888,0.3927416249591285,7.65917332714435,2.85762078190392,7.65917332714435,,,2.531958044852236,7.65917332714435,,,,,,,,,,,0.8521071028241624,7.659173327144351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2009-04-30,92.67726517173044,,,,,,,,,0.2351442080925902,8.036183197738785,1.5432826822510683,7.950416097008651,,,,,,,,,,,,,,,,,,,,,,,,,0.4321813590403289,8.568674188494223,,,,,,,,,,,0.3051616746820635,10.449648907251884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8037563909452472,9.810374074974485,,,0.0237949943223445,12.02527616449678,0.3927416249591285,8.878828410326358,2.85762078190392,9.138596866939617,,,2.531958044852236,9.380904363004468,,,,,,,,,,,0.8521071028241624,8.43836290149522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2009-05-31,94.33688724219444,0.5401692704352881,9.680283604631208,,,,,,,0.2351442080925902,8.022951492212151,1.5432826822510683,7.216105213525306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3051616746820635,10.539756021772014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8037563909452472,11.415645633948357,,,0.0237949943223445,11.776142544895206,0.3927416249591285,10.260954002647926,2.85762078190392,7.914080651983913,,,2.531958044852236,9.026430574778024,,,,,,,,,,,0.8521071028241624,8.484537501800368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2009-06-30,93.57993232091329,0.5401692704352881,9.588849388944311,,,,,,,0.2351442080925902,7.599041769169745,1.5432826822510683,7.0766789566814055,,,,,,,,,,,,,,,,,,,,,,,0.5126841827677073,9.316049559681703,0.4402393366256527,9.316049559681703,,,,,,,,,,,0.3051616746820635,10.574672019355075,,,,,,,,,,,,,,,,,,,,,0.7744170089360842,9.316049559681703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237949943223445,11.954367546162176,0.3927416249591285,9.522124401873755,,,,,,,,,,,,,,,,,,,0.7836978470134185,9.316049559681703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2009-07-31,103.47005705617424,0.5401692704352881,10.126997228203235,,,,,,,0.2351442080925902,8.21652853644438,1.5432826822510683,7.801696964058743,,,,,,,,,,,,,,,,,,,,,,,0.5126841827677073,9.681510904740763,0.4402393366256527,9.208819480477583,,,,,,,,,,,0.3051616746820635,11.088635876289535,,,,,,,,,,,,,,,,,,,,,0.7744170089360842,12.338373795834372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237949943223445,14.304361417809917,0.3927416249591285,10.378718510167074,,,,,,,,,,,,,,,,,,,0.7836978470134185,10.324414342148614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2009-08-31,108.38260054912637,0.5401692704352881,11.050006193969004,,,,,,,0.2351442080925902,8.462187425045627,,,,,,,,,0.4911570672578292,8.50192857192685,,,,,,,,,,,,,,,0.5126841827677073,10.079395401670604,0.4402393366256527,7.81484440493208,,,,,,,,,,,0.3051616746820635,11.163658590706936,,,,,,,,,,,,,,,,,,,,,0.7744170089360842,12.959513140155204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237949943223445,16.06756991616317,0.3927416249591285,10.116808609420568,,,,,,,,,,,,,,,,,,,0.7836978470134185,12.166688295136304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2009-09-30,115.25960452591796,0.5401692704352881,12.275853779930916,,,,,,,0.2351442080925902,9.393098142660715,,,,,,,,,0.4911570672578292,10.265182518327078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3051616746820635,11.354367175892136,,,,,,,,,,,,,,,,,,,,,0.7744170089360842,13.302384037511825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237949943223445,15.166215415046262,0.3927416249591285,11.73408567279892,,,0.2672084862269472,10.589472594583375,2.5690131091661716,10.589472594583375,,,,,0.4786155265764052,10.589472594583375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2009-10-31,115.98721948912896,0.5401692704352881,12.393796355830192,,,,,,,0.2351442080925902,9.471403898023643,,,,,,,,,0.4911570672578292,9.66105955043381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3051616746820635,12.339394334352358,,,,,,,,,,,,,,,,,,,,,0.7744170089360842,13.157504329562192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237949943223445,15.75871135460512,0.3927416249591285,11.474147390622534,,,0.2672084862269472,11.994988783636543,2.5690131091661716,9.97290881138302,,,,,0.4786155265764052,9.763304680679555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2009-11-30,121.80550795325009,0.5401692704352881,12.741070401717185,,,,,0.4818174356500509,11.501174663033874,0.2351442080925902,10.01171064991474,2.039401285407293,11.501174663033874,,,,,,,,,,,,,,,,,,,,,1.5658932074629346,11.501174663033874,,,,,,,,,,,,,,,0.3051616746820635,12.581216196255468,,,,,,,,,,,,,,,,,,,,,0.7744170089360842,15.06436116449478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237949943223445,16.017601009018723,,,,,,,2.5690131091661716,10.206689210117297,,,,,0.4786155265764052,10.679335332630265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2009-12-31,128.2204033693818,,,,,,,0.4818174356500509,11.37908449510903,,,,,,,,,,,,,,,,,,,,,,,,,1.5658932074629346,16.150585411065244,0.5299430186125316,11.932262093617798,,,,,,,,,,,,,0.3051616746820635,12.521183589888912,,,,,,,,,,,0.6724200347497661,11.932262093617798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237949943223445,16.911340937672737,0.3422178696793509,11.932262093617798,,,,,2.5690131091661716,10.730767874587189,,,,,0.4786155265764052,12.798392686587515,,,,,,,0.5912418489463859,11.932262093617798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
2010-01-31,120.55422447259424,,,,,,,0.4818174356500509,11.967972063572947,,,,,,,,,,,,,,,,,,,,,,,,,1.5658932074629346,13.336469342181184,0.5299430186125316,11.214976948352165,,,,,,,,,,,,,0.3051616746820635,11.729154800145462,,,,,,,,,,,0.6724200347497661,12.05895646906168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237949943223445,16.279107764248298,0.3422178696793509,11.088540948646433,,,,,2.5690131091661716,10.373675209213204,,,,,0.4786155265764052,11.012706025535218,,,,,,,0.5912418489463859,11.492664901637657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
