date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,SYY_shares,SYY_value,AAPL_shares,AAPL_value,MSFT_shares,MSFT_value,JKHY_shares,JKHY_value,CHRW_shares,CHRW_value,MU_shares,MU_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,TRV_shares,TRV_value,CVX_shares,CVX_value,ADP_shares,ADP_value,GRMN_shares,GRMN_value,COP_shares,COP_value,EL_shares,EL_value,FCX_shares,FCX_value,GWW_shares,GWW_value,EA_shares,EA_value,WDC_shares,WDC_value,DECK_shares,DECK_value,IBM_shares,IBM_value,XOM_shares,XOM_value,SNPS_shares,SNPS_value,ADI_shares,ADI_value,ACN_shares,ACN_value,RMD_shares,RMD_value,TTWO_shares,TTWO_value,DD_shares,DD_value,EBAY_shares,EBAY_value,EMN_shares,EMN_value,KLAC_shares,KLAC_value,F_shares,F_value,HAS_shares,HAS_value,GPC_shares,GPC_value,FFIV_shares,FFIV_value,EQIX_shares,EQIX_value,DVN_shares,DVN_value,EOG_shares,EOG_value,GLW_shares,GLW_value,CSGP_shares,CSGP_value,TXT_shares,TXT_value,GEN_shares,GEN_value,NVR_shares,NVR_value,WSM_shares,WSM_value,DE_shares,DE_value,VLO_shares,VLO_value,ROST_shares,ROST_value,ADSK_shares,ADSK_value,BMY_shares,BMY_value,CTSH_shares,CTSH_value,LRCX_shares,LRCX_value,DLTR_shares,DLTR_value,MNST_shares,MNST_value,TXN_shares,TXN_value,GPN_shares,GPN_value,J_shares,J_value,FDX_shares,FDX_value,PWR_shares,PWR_value,SPGI_shares,SPGI_value,AXON_shares,AXON_value,AMAT_shares,AMAT_value,CMI_shares,CMI_value,EXPD_shares,EXPD_value,GE_shares,GE_value,MOS_shares,MOS_value,PHM_shares,PHM_value,DHI_shares,DHI_value,MPWR_shares,MPWR_value,VRTX_shares,VRTX_value,FSLR_shares,FSLR_value,PCAR_shares,PCAR_value,HRL_shares,HRL_value,CTRA_shares,CTRA_value,TKO_shares,TKO_value,PRU_shares,PRU_value,FAST_shares,FAST_value,LUV_shares,LUV_value,SMCI_shares,SMCI_value,LULU_shares,LULU_value,ULTA_shares,ULTA_value,ISRG_shares,ISRG_value,RL_shares,RL_value,TECH_shares,TECH_value,TER_shares,TER_value,APA_shares,APA_value,NEM_shares,NEM_value,TJX_shares,TJX_value,TPR_shares,TPR_value,ALB_shares,ALB_value,EMR_shares,EMR_value,WMT_shares,WMT_value,JBHT_shares,JBHT_value,SLB_shares,SLB_value,A_shares,A_value,QCOM_shares,QCOM_value,NWSA_shares,NWSA_value,SWKS_shares,SWKS_value,PSX_shares,PSX_value,CMG_shares,CMG_value,DXCM_shares,DXCM_value,EPAM_shares,EPAM_value,WST_shares,WST_value,ENPH_shares,ENPH_value,AMP_shares,AMP_value,ACGL_shares,ACGL_value,BIIB_shares,BIIB_value,AOS_shares,AOS_value,ANET_shares,ANET_value,MHK_shares,MHK_value,APTV_shares,APTV_value,HSIC_shares,HSIC_value,STLD_shares,STLD_value,MPC_shares,MPC_value,FANG_shares,FANG_value,WY_shares,WY_value,TSN_shares,TSN_value,NUE_shares,NUE_value,CF_shares,CF_value,OXY_shares,OXY_value,INCY_shares,INCY_value,LEN_shares,LEN_value,CPRT_shares,CPRT_value,run
2007-10-31,127.35576640129815,,,,,,,,,,,1.454689588786776,10.32101608438571,,,,,,,0.4562199159823195,9.521310029426,0.6070284524533696,12.242226354124648,,,,,,,,,,,,,,,,,,,0.3127514523426238,14.161706311314942,0.4907181705956571,13.781785676970385,,,0.3839430120830434,13.375227143308608,,,0.3454726902791021,14.255739261816943,,,,,,,2.0830094248599225,16.176882193092094,,,,,,,,,,,,,,,,,,,,,,,2.4290333250526457,11.209842299234518,,,,,0.341660601295878,12.31003104762432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2007-11-30,117.12046408165932,0.4508463144511584,9.728617630711945,,,0.3244194053332439,9.728617630711945,,,,,,,,,,,,,,,0.6070284524533696,11.670102547125897,,,,,,,,,,,,,,,,,,,0.3127514523426238,13.582919748103771,0.4907181705956571,12.53041821348507,,,0.3839430120830434,12.661885269353796,,,0.3454726902791021,12.016400317731282,,,,,,,2.0830094248599225,16.683747833051427,,,,,,,,,,,,,,,,,,,,,,,2.4290333250526457,9.491081779080478,,,,,0.341660601295878,9.026673112303731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2007-12-31,120.91502169943683,0.4508463144511584,10.149775169134612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,14.540493197950031,,,,,0.3839430120830434,13.968567785844808,,,,,,,,,,,2.0830094248599225,17.943967581565637,,,,,,,,,,,,,,,,,,,,,,,2.4290333250526457,8.505325364904232,0.7642366472889449,11.1613785200075,,,,,0.1477082693205516,11.161378520007498,0.1975831412574699,11.1613785200075,0.353565872069629,11.1613785200075,0.6983430155543809,11.1613785200075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2008-01-31,109.93256315375838,0.4508463144511584,9.339495593003702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,12.970059616628951,,,,,0.3839430120830434,12.672956379996556,,,,,,,,,,,2.0830094248599225,14.030226891382917,,,,,,,,,,,,,,,,,,,,,,,2.4290333250526457,8.391586044393918,0.7642366472889449,11.331545687835463,,,,,0.1477082693205516,8.340942465945071,0.1975831412574699,10.69402094846958,0.353565872069629,10.921262482109688,0.6983430155543809,11.240467043992531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2008-02-29,114.96786569971196,0.4508463144511584,9.731309183759569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,13.50132930040019,,,,,0.3839430120830434,13.0842571478272,,,,,,,,,,,2.0830094248599225,12.803565300040106,,,,,,,,,,,,,,,,,,,,,,,2.4290333250526457,8.252569002819062,0.7642366472889449,11.317802815386274,,,,,0.1477082693205516,7.658472946295805,0.1975831412574699,12.915809997194042,0.353565872069629,14.894967177273347,0.6983430155543809,10.807782828716356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2008-03-31,114.34914697520496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,13.394563067069878,,,,,0.3839430120830434,12.12583934532985,,,0.3267347421224479,11.103593070350655,,,0.2282999642761427,11.103593070350655,,,,,,,,,,,,,,,,,,,0.3475712295720548,11.103593070350655,,,0.5922649526077604,11.103593070350652,,,,,,,0.4757179637771621,11.103593070350655,,,,,,,,,,,2.582230832053305,11.103593070350655,0.214738237354065,11.103593070350655,1.8506079635910797,11.103593070350655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2008-04-30,126.75558100875024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,15.08771756758926,,,,,0.3839430120830434,13.707401472129446,,,0.3267347421224479,13.126514420543042,,,0.2282999642761427,11.448355243652202,,,,,,,,,,,,,,,,,,,0.3475712295720548,12.23383665132849,,,0.5922649526077604,13.156933303469849,,,,,,,0.4757179637771621,11.833423555836385,,,,,,,,,,,2.582230832053305,12.381797036704176,0.214738237354065,12.275160933878842,1.8506079635910797,11.50444082361854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2008-05-31,132.44604249945567,0.5754359148410076,12.28606407265721,,,,,,,0.2477727335243361,12.286064072657208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,15.558464910868672,,,,,0.3839430120830434,14.813226594462831,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3475712295720548,12.310009726852416,,,0.5922649526077604,13.713644600732788,,,,,,,0.4757179637771621,12.265394064196766,,,,,,,,,,,2.582230832053305,12.110662750086432,0.214738237354065,12.585007082570783,1.8506079635910797,14.517504624370552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2008-06-30,122.0523774565293,0.5754359148410076,11.117876087678017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,15.6594877913411,,,,,0.3839430120830434,15.094902071074156,,,,,,,0.2646117886376309,11.454301643776578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1493280186510635,11.454301643776578,0.2463559875719306,11.454301643776578,,,,,,,,,0.022904939112418,11.454301643776578,1.7540076281594807,11.454301643776578,0.2233490805406483,11.454301643776578,0.5290150011392168,11.45430164377658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2008-07-31,110.31753111043544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,13.357874328580952,,,,,0.3839430120830434,13.052716419200154,,,,,,,,,,,,,,,,,,,,,,,,,0.4816738017061122,10.98148429614946,,,,,,,,,,,,,,,,,,,0.1493280186510635,9.057859346841402,0.2463559875719306,8.776676398363191,,,,,,,,,0.022904939112418,12.65085613833152,,,0.2233490805406483,11.184036680667685,0.5290150011392168,9.293058910002156,1.3759984051117964,10.98148429614946,0.3443551115185682,10.98148429614946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2008-08-31,116.32466839060416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,13.635904385364162,,,,,0.3839430120830434,13.270878373781672,,,,,,,,,,,,,,,,,,,,,,,,,0.4816738017061122,12.074816061244931,,,,,,,,,,,,,,,,,,,0.1493280186510635,9.74132908094942,0.2463559875719306,9.125491193098474,,,,,,,,,0.022904939112418,13.690968808303548,,,0.2233490805406483,11.249393448776784,0.5290150011392168,9.6685662470077,1.3759984051117964,11.6323841001781,0.3443551115185682,12.234936691899367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2008-09-30,100.99282841978211,,,,,,,,,,,1.6460256401591518,9.291620055528195,,,,,,,,,,,,,,,,,,,,,,,,,0.6952201196845186,9.291620055528195,,,0.3127514523426238,13.12786223312391,,,,,0.3839430120830434,11.781504223855638,,,,,0.1420628924471581,9.291620055528195,,,,,1.6069290294196965,9.291620055528195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1493280186510635,8.705626277578952,0.2463559875719306,7.818110235279518,,,2.04706322653621,9.291620055528195,,,,,0.022904939112418,13.101625172303123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2008-10-31,85.31857376830946,,,,,,,,,,,1.6460256401591518,7.670199812494931,,,,,,,,,,,,,,,,,,,,,,,,,0.6952201196845186,8.03397414155998,,,0.3127514523426238,11.87364353442099,,,,,0.3839430120830434,8.365267636885642,,,,,0.1420628924471581,8.39419014766569,,,,,1.6069290294196965,7.575777179023635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1493280186510635,7.731989868740358,0.2463559875719306,7.071779702861746,,,2.04706322653621,7.373521738078964,,,,,0.022904939112418,11.228230006577537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2008-11-30,80.14921399310568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,12.575559040652108,,,,,0.3839430120830434,8.527200388630604,,,,,0.1420628924471581,7.539491719952836,,,,,1.6069290294196965,5.324291037298019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1493280186510635,6.917291325334153,0.2463559875719306,7.444251416218657,,,2.04706322653621,6.677520416757499,,,,,0.022904939112418,9.946469809567535,,,,,,,,,,,0.6690124636710473,7.598569419347135,0.8889121160190322,7.598569419347135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2008-12-31,80.87186554051846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195511836783444,7.299414110214784,,,,,,,,,,,0.3127514523426238,11.875325737896192,,,0.6603837624797136,7.299414110214784,0.3839430120830434,8.410297574273082,,,,,,,,,,,1.6069290294196965,7.130300848105831,,,,,,,,,,,,,,,,,1.3867188350736628,7.299414110214784,,,,,,,,,,,,,,,,,0.2463559875719306,5.829667425122639,,,2.04706322653621,6.743026084700503,,,,,0.022904939112418,10.450378470040734,,,,,,,,,,,0.6690124636710473,8.534627069735128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2009-01-31,72.51621223151918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195511836783444,6.13041973326663,,,,,,,,,,,0.3127514523426238,11.321454874951757,,,0.6603837624797136,6.674944811197106,0.3839430120830434,7.717018152174935,,,,,,,,,,,1.6069290294196965,4.663664650022771,,,,,,,,,,,,,,,,,1.3867188350736628,6.285025108617398,,,,,,,,,,,,,,,,,0.2463559875719306,5.933861524076196,,,2.04706322653621,6.063401058350312,,,,,0.022904939112418,9.759565422529812,,,,,,,,,,,0.6690124636710473,7.966856896332263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2009-03-31,71.73451209272353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195511836783444,6.081090180987684,,,,,,,,,,,0.3127514523426238,10.8942467753773,,,0.6603837624797136,8.07619018334021,0.3839430120830434,6.429545675000028,,,,,,,0.4127140668847657,7.314170698226294,0.6244112744859062,7.314170698226293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2463559875719306,4.804390029617949,,,2.04706322653621,6.192366455495197,,,,,,,,,,,,,,,,,,,,,3.7653654238521073,7.314170698226293,0.4925367347029252,7.314170698226293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2009-04-30,80.30271204603375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,10.709543219904443,,,,,,,,,,,,,0.4127140668847657,8.182704547916355,0.6244112744859062,8.894999951506493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2463559875719306,5.5694441396052605,,,2.04706322653621,7.584369098138128,,,,,0.0150414791996651,7.601512269690041,1.5939816317114182,7.601512269690041,,,,,,,,,,,,,3.7653654238521073,8.955602010202922,,,2.23793273275325,7.6015122696900415,0.6433891860350377,7.601512269690041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2009-05-31,81.18133684002353,0.370435592150548,6.638513895321435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,10.801896190692982,,,,,,,,,,,,,0.4127140668847657,9.244242333673755,0.6244112744859062,9.397992430925182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04706322653621,7.297780519735485,,,,,0.0150414791996651,7.444027964108366,1.5939816317114182,7.088374793141187,,,,,,,,,,,,,3.7653654238521073,8.412736536131101,,,,,0.6433891860350377,8.217258280972604,0.3900569708601806,6.638513895321435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2009-06-30,82.68297247541867,0.370435592150548,6.57581325117428,,,,,,,,,1.7451498881757503,8.002334470343557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,10.83766747210926,,,0.5826469890714293,8.002334470343557,0.4403872500460782,8.002334470343557,,,,,,,0.4127140668847657,8.733575901896657,0.6244112744859062,10.022001753039229,,,,,,,,,,,,,0.4717272415791241,8.002334470343557,,,,,1.2389253961884532,8.002334470343557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5939816317114182,6.502241745481465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2009-07-31,90.49767424537713,0.370435592150548,6.944860472928069,,,,,,,,,1.7451498881757503,8.82219006892591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,11.364422646695989,,,0.5826469890714293,9.292386992665628,0.4403872500460782,8.316260572998436,,,,,,,0.4127140668847657,8.633054150113317,0.6244112744859062,11.44021000893883,,,,,,,,,,,,,0.4717272415791241,8.055386329904008,,,,,1.2389253961884532,9.927005290724084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2389977648249128,7.70189771148284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2009-08-31,96.2529872149473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,11.441307696877445,,,,,,,,,,,,,0.4127140668847657,7.326234379018166,0.6244112744859062,12.964313361561828,,,,,,,,,,,,,0.4717272415791241,9.020064975930012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0139904755274227,9.4470685998922,1.4240420037912132,9.4470685998922,,,,,,,0.4032039469417038,9.4470685998922,,,,,,,,,3.471059619627864,9.4470685998922,,,,,0.2389977648249128,8.26572380209882,0.1646653006053731,9.4470685998922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2009-09-30,100.10154853804492,,,,,,,,,,,1.5571113912059746,9.475310217964337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,11.636770196278924,,,,,0.4805702313089062,9.475310217964337,,,0.3828065369238174,9.475310217964337,,,,,0.6244112744859062,13.815235218579614,2.0100833881993223,9.475310217964337,,,,,,,,,,,0.4717272415791241,8.880572496799802,,,,,,,,,,,,,,,,,,,,,,,,,,,2.298716574026344,9.475310217964337,,,,,0.0139904755274227,8.91710931860056,,,,,,,,,,,0.7343839214548872,9.475310217964337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2009-10-31,101.8692763337582,,,,,,,,,,,1.5571113912059746,8.656265135619117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,12.646290328049815,,,,,0.4805702313089062,10.528586984504248,,,0.3828065369238174,10.131303623586644,,,,,0.6244112744859062,12.7373990402031,2.0100833881993223,10.013566166219151,,,,,,,,,,,0.4717272415791241,9.668425407098376,,,,,,,,,,,,,,,,,,,,,,,,,,,2.298716574026344,8.923617670219004,,,,,0.0139904755274227,9.26547250079773,,,,,,,,,,,0.7343839214548872,9.29834947746102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2009-11-30,107.57858091992432,0.4057227576719532,9.569860801201957,,,,,,,,,,,,,,,,,0.4813813483497616,9.569860801201957,,,,,,,,,,,1.3029436044377565,9.569860801201957,,,,,,,,,0.3127514523426238,12.894127815083442,,,,,0.4805702313089062,10.968897652940171,,,0.3828065369238174,11.4350062037065,,,,,0.6244112744859062,13.932475495434447,2.0100833881993223,10.344112258056068,,,,,,,,,,,0.4717272415791241,9.87669014824889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0139904755274227,9.417688942848958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2009-12-31,117.19027859798226,0.4057227576719532,9.067667763041223,,,,,,,,,,,,,,,,,0.4813813483497616,11.67349769748172,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,12.832598538610716,,,,,0.4805702313089062,10.82058201728261,,,0.3828065369238174,11.088365234918728,,,,,0.6244112744859062,16.697032450904583,2.0100833881993223,11.359204599132513,,,,,,,,,,,,,,,,,,,,,,,2.1559492541482657,11.21711009887006,,,,,,,,,,,,,0.8493838561093405,11.217110098870055,,,,,,,,,,,,,,,,,,,,,,,3.3534307723039194,11.217110098870055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2010-01-31,107.66980555071976,0.4057227576719532,8.902216070391804,,,,,,,,,,,,,,,,,0.4813813483497616,9.930896812464278,,,,,,,,,,,,,,,,,,,,,0.3127514523426238,12.020874516168604,,,,,0.4805702313089062,10.170119033836247,,,0.3828065369238174,9.21015129931139,,,,,0.6244112744859062,14.367395107609507,2.0100833881993223,10.96277146516026,,,,,,,,,,,,,,,,,,,,,,,2.1559492541482657,12.159347898202824,,,,,,,,,,,,,0.8493838561093405,10.502603645174135,,,,,,,,,,,,,,,,,,,,,,,3.3534307723039194,9.443429702400712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
2010-03-31,123.26663497552468,0.4057227576719532,9.19693478156882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5160666897721471,11.772144349163478,0.4805702313089062,10.952853224441272,,,,,,,,,0.6244112744859062,14.745579291367438,2.0100833881993223,15.410639948516438,,,,,,,,,0.3748809828581205,11.772144349163478,,,,,,,,,,,,,2.1559492541482657,14.099905983813288,,,,,,,,,,,,,,,2.8352949156475846,11.772144349163478,,,,,,,1.276249579518412,11.772144349163478,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6260667608270725,11.772144349163478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
