date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,SYY_shares,SYY_value,ADP_shares,ADP_value,NKE_shares,NKE_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,GPC_shares,GPC_value,GWW_shares,GWW_value,EA_shares,EA_value,EL_shares,EL_value,CVX_shares,CVX_value,TRV_shares,TRV_value,TXN_shares,TXN_value,NVDA_shares,NVDA_value,KLAC_shares,KLAC_value,COP_shares,COP_value,WDC_shares,WDC_value,ADM_shares,ADM_value,RMD_shares,RMD_value,CPRT_shares,CPRT_value,WSM_shares,WSM_value,JBL_shares,JBL_value,MU_shares,MU_value,DECK_shares,DECK_value,EMN_shares,EMN_value,CMI_shares,CMI_value,HAS_shares,HAS_value,FAST_shares,FAST_value,F_shares,F_value,NVR_shares,NVR_value,XOM_shares,XOM_value,TER_shares,TER_value,VLO_shares,VLO_value,CTRA_shares,CTRA_value,DE_shares,DE_value,BG_shares,BG_value,CSGP_shares,CSGP_value,DD_shares,DD_value,URI_shares,URI_value,FCX_shares,FCX_value,TXT_shares,TXT_value,DVN_shares,DVN_value,LHX_shares,LHX_value,GRMN_shares,GRMN_value,BMY_shares,BMY_value,EBAY_shares,EBAY_value,CTSH_shares,CTSH_value,SWKS_shares,SWKS_value,AES_shares,AES_value,RL_shares,RL_value,TTWO_shares,TTWO_value,AXON_shares,AXON_value,FDX_shares,FDX_value,J_shares,J_value,PWR_shares,PWR_value,MRK_shares,MRK_value,GLW_shares,GLW_value,HRL_shares,HRL_value,DLTR_shares,DLTR_value,INTC_shares,INTC_value,ALGN_shares,ALGN_value,DHI_shares,DHI_value,ICE_shares,ICE_value,LRCX_shares,LRCX_value,AMAT_shares,AMAT_value,MPWR_shares,MPWR_value,SMCI_shares,SMCI_value,EXPD_shares,EXPD_value,VZ_shares,VZ_value,LEN_shares,LEN_value,FSLR_shares,FSLR_value,PHM_shares,PHM_value,PRU_shares,PRU_value,KDP_shares,KDP_value,EOG_shares,EOG_value,LULU_shares,LULU_value,PCAR_shares,PCAR_value,TPR_shares,TPR_value,LUV_shares,LUV_value,FFIV_shares,FFIV_value,AMP_shares,AMP_value,NEM_shares,NEM_value,GE_shares,GE_value,STLD_shares,STLD_value,WMT_shares,WMT_value,ALB_shares,ALB_value,NWSA_shares,NWSA_value,QCOM_shares,QCOM_value,BA_shares,BA_value,RCL_shares,RCL_value,UAL_shares,UAL_value,PSX_shares,PSX_value,MHK_shares,MHK_value,MOS_shares,MOS_value,NUE_shares,NUE_value,CF_shares,CF_value,APA_shares,APA_value,FANG_shares,FANG_value,INCY_shares,INCY_value,OXY_shares,OXY_value,run
2011-01-31,197.19979781504367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,17.819239479364267,,,,,,,,,0.5026006043657215,16.47457615337931,0.9024910091993992,18.59580617504611,,,,,,,1.6383784617430657,18.782121838693865,,,,,,,,,,,,,,,,,0.019115826521702,14.623607289102072,,,,,,,,,,,,,,,,,,,0.7117135197745137,28.49898105275923,,,,,,,,,,,,,,,,,,,,,1.6966441718023668,21.17411848743147,4.42932459776675,18.55887031809067,,,,,,,,,,,,,,,,,,,2.042405187428921,21.62052239896949,1.0145672312749334,21.05195462220717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2011-03-31,212.7450422146348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,20.32862812315011,,,,,,,,,0.5026006043657215,18.57469718077145,0.9024910091993992,20.383233713251173,,,0.8785353426510004,21.954415363390588,,,,,,,1.9597300990513755,21.954415363390588,,,0.6598360757649581,21.954415363390588,,,,,,,,,0.019115826521702,14.451564850406754,,,,,,,,,,,,,3.5026188453196205,21.954415363390588,,,,,0.7117135197745137,29.23484153010239,,,,,,,1.0541973847958743,21.954415363390584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2011-04-30,218.73846430224737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,20.697416551135664,,,,,,,,,0.5026006043657215,18.349086367945187,0.9024910091993992,21.7552407950809,,,0.8785353426510004,23.33754784781832,,,,,,,1.9597300990513755,21.667306276832843,,,0.6598360757649581,23.827433703991936,,,,,,,,,0.019115826521702,14.132904348976467,,,,,,,,,,,,,3.5026188453196205,23.821311181223084,,,,,0.7117135197745137,28.955902631118803,,,,,,,1.0541973847958743,22.19431459812416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2011-05-31,209.27192724612792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,19.84069748684483,,,,,,,,,0.5026006043657215,17.030296616847497,0.9024910091993992,20.033405869915896,,,0.8785353426510004,23.564405510580237,,,,,,,1.9597300990513755,19.52354310519208,,,0.6598360757649581,23.516388693514568,,,,,,,,,0.019115826521702,14.260406585189733,,,,,,,,,,,,,3.5026188453196205,22.10152471354535,,,,,0.7117135197745137,27.30419263303096,,,,,,,1.0541973847958743,22.0970660314668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2011-06-30,201.06938969803969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,19.599611476504275,,,,,,,,,0.5026006043657215,17.648474040184375,0.9024910091993992,19.885816035457054,,,,,,,,,,,1.9597300990513755,14.317266189770368,,,,,,,,,,,,,0.019115826521702,13.86814945160842,,,,,,,,,,,,,3.5026188453196205,20.763524421524696,,,,,0.7117135197745137,28.24404250287693,,,0.4381400940792247,22.66312997206294,,,1.0541973847958743,21.41624563598768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.999533113598638,22.66312997206294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2011-07-31,196.7996356815187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,19.824496685174307,,,,,,,,,,,0.9024910091993992,18.83632045589627,,,,,,,,,,,1.9597300990513755,14.10671653598387,,,,,,,,,,,,,0.019115826521702,13.000482972508832,0.4487263021389152,20.543542018146837,,,,,,,,,,,3.5026188453196205,20.58138808123091,,,,,0.7117135197745137,28.27606287813717,,,,,,,,,,,,,,,,,2.5517539171580204,20.543542018146837,,,1.5228719322983366,20.543542018146837,,,,,,,,,,,,,,,,,,,,,,,,,,,2.089167956246094,20.543542018146837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2011-08-31,177.82228446805297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,18.83728008571329,,,,,,,,,,,0.9024910091993992,16.119646732413045,,,,,,,,,,,,,,,,,,,,,,,,,0.019115826521702,12.16722358106336,0.4487263021389152,19.057944090670635,,,,,,,,,,,3.5026188453196205,17.926403357237263,,,,,0.7117135197745137,25.269495163679256,,,,,,,,,,,,,,,,,2.5517539171580204,18.123710422164525,,,1.5228719322983366,20.132367351634688,,,0.1701753688264441,11.31217108609572,,,,,,,,,,,,,,,,,,,,,,,2.089167956246094,18.87604259738117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2011-09-30,159.53755760223834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,17.787497150731433,,,,,,,,,,,0.9024910091993992,14.058916352980267,,,,,,,,,,,,,,,,,,,,,,,,,0.019115826521702,11.54557652922162,,,,,,,,,,,,,3.5026188453196205,18.20311023265608,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5228719322983366,19.37093138548552,,,0.1701753688264441,9.72570825000733,,,,,,,,,,,,,,,,,2.1974056834257385,17.14823415508323,,,5.292606817313342,17.14823415508323,2.089167956246094,17.401115235906396,1.960811609110255,17.14823415508323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2011-10-31,186.59659773688577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,20.18119279749021,,,,,,,,,,,0.9024910091993992,14.561801085990636,,,,,,,,,,,,,,,,,,,,,,,,,0.019115826521702,12.286697496823995,,,,,,,,,,,,,3.5026188453196205,21.55161332768585,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5228719322983366,24.03091868501707,,,0.1701753688264441,11.779154930731696,,,,,,,,,,,,,,,,,2.1974056834257385,21.11282006312316,,,5.292606817313342,19.410284807533543,2.089167956246094,20.693214025907,1.960811609110255,20.988900516582618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2011-11-30,184.34549829108025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,19.752791170201338,,,,,,,,,,,0.9024910091993992,15.890071726090364,,,,,,,,,,,,,,,,,,,,,,,,,0.019115826521702,12.80473592886714,,,,,,,,,,,,,3.5026188453196205,23.3064251153238,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5228719322983366,21.244063165097025,,,0.1701753688264441,11.959084690625591,,,,,,,,,,,,,,,,,2.1974056834257385,22.59241667143768,,,5.292606817313342,18.40793848807622,2.089167956246094,18.10655928408989,1.960811609110255,20.2814120512712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2011-12-31,190.88152965806032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9024910091993992,16.91770252751613,,,1.0170532581568594,21.51883901663774,,,,,,,,,,,,,,,,,,,,,0.019115826521702,13.11345699388761,,,,,,,,,,,,,,,,,,,0.7706148153278165,21.51883901663774,,,,,,,0.8476021218588479,21.51883901663774,,,,,,,,,,,,,1.5228719322983366,20.634914973107232,,,0.1701753688264441,12.020988006438854,,,,,,,,,,,,,,,,,2.1974056834257385,24.00105175550202,,,,,2.089167956246094,18.118059335057534,,,13.723749731773731,21.51883901663774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2012-01-31,214.89249741824287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9024910091993992,19.86941831253829,,,1.0170532581568594,24.59417157524584,,,1.5989493198521398,20.774023202483026,,,,,,,,,,,,,,,,,0.019115826521702,13.25204673616995,,,,,,,,,,,,,,,,,,,0.7706148153278165,27.028692027163085,,,,,,,0.8476021218588479,22.78048881273554,,,,,,,,,,,,,1.5228719322983366,23.75680272478359,,,0.1701753688264441,13.19047366984042,,,,,,,,,,,,,,,,,2.1974056834257385,26.49441406243732,,,,,,,,,13.723749731773731,23.151966294845813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2012-02-29,219.3317547099793,,,0.034645934692236,12.974210004180168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9024910091993992,21.454602677771938,,,1.0170532581568594,24.822915832299373,,,1.5989493198521398,22.50293015610172,,,,,,,,,,,,,,,,,0.019115826521702,13.228151953017822,,,,,,,,,,,,,,,,,,,0.7706148153278165,25.04801816923647,,,,,,,0.8476021218588479,25.779654411719452,,,,,,,,,,,,,1.5228719322983366,23.52837106354453,,,,,,,,,,,,,,,,,,,,,2.1974056834257385,27.29381778370663,,,,,,,,,13.723749731773731,22.69908265840118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2012-03-31,221.82866456996703,,,0.034645934692236,12.88135809564936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994558800219951,24.609468254209983,,,,,,,,,,,,,,,,,,,1.5989493198521398,21.84999769110202,,,3.1106771730693357,24.609468254209983,,,,,,,,,,,,,0.019115826521702,13.884398604194342,,,,,,,,,,,,,3.5640068800074705,24.609468254209983,,,,,0.7706148153278165,22.38783550777952,,,,,,,,,,,,,,,,,,,,,1.5228719322983366,23.436999560907985,,,,,,,,,,,2.4791900720679525,24.609468254209983,,,,,,,,,2.1974056834257385,28.95020209349389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2012-04-30,222.03853708382823,,,0.034645934692236,13.725333614553442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994558800219951,24.460271153880267,,,,,,,,,,,,,,,,,,,,,,,3.1106771730693357,20.02177298644082,,,,,,,,,,,,,0.019115826521702,14.985661090092607,,,,,,,,,,,,,3.5640068800074705,25.97804627073492,,,,,0.7706148153278165,22.540858155272815,,,,,,,,,,,,,,,,,,,,,1.5228719322983366,21.487722441892945,,,,,,,,,,,2.4791900720679525,25.08137867599573,2.091460063110703,22.55540117021621,,,,,,,2.1974056834257385,31.20209152474848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2012-05-31,209.48796832358877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994558800219951,22.56652199440313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019115826521702,15.384416951318322,,,,,,,,,,,,,3.5640068800074705,26.334446618845483,,,,,0.7706148153278165,19.01914868439767,,,,,,,,,,,,,,,,,,,,,1.5228719322983366,17.543485357192285,,,0.2044011863138477,15.458792543390784,,,,,,,2.4791900720679525,22.704328087487703,2.091460063110703,23.338845017175444,,,,,,,2.1974056834257385,31.679190525987117,,,4.858160851514162,15.458792543390784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2012-06-30,217.40546302085065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994558800219951,24.434901353516786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019115826521702,16.248452543446746,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867943362615785,21.601686061052305,,,,,,,,,,,,,1.5228719322983366,14.40636853763522,,,0.2044011863138477,15.887141153729493,,,,,,,2.4791900720679525,22.731510903286047,2.091460063110703,23.73679598821775,,,,,,,2.1974056834257385,35.1552343578617,,,,,,,,,,,0.6620854992596074,21.601686061052305,0.9420115063824352,21.601686061052305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2012-07-31,208.59372183217587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994558800219951,25.379863560172513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019115826521702,14.79526703791097,,,,,,,,,,,,,,,,,,,,,0.8544874197323539,21.778242218828552,,,,,0.867943362615785,22.033169570069372,,,,,,,,,,,,,1.5228719322983366,13.370815158928718,,,0.2044011863138477,15.685442506904488,,,,,,,2.4791900720679525,20.059296122009005,,,,,,,,,2.1974056834257385,33.720733167429756,,,,,,,,,,,0.6620854992596074,19.8289497626683,0.9420115063824352,21.94194272725421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2012-08-31,216.92166484398427,,,,,,,,,,,,,,,,,,,,,,,,,1.0774289155585832,22.338370483138963,,,,,,,,,,,,,,,0.3994558800219951,25.97743519636356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019115826521702,15.831345068734713,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867943362615785,23.02611917210792,,,,,,,,,,,,,1.5228719322983366,15.60943730605795,,,0.2044011863138477,15.221653670124065,,,,,,,2.4791900720679525,21.078953167783833,,,,,,,,,2.1974056834257385,36.3219900180289,,,,,,,,,,,0.6620854992596074,20.408703935996876,0.9420115063824352,21.10765682564752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2012-09-30,225.1029281931393,,,,,,,,,0.3063306066527144,22.560793909570073,,,,,,,,,,,,,,,1.0774289155585832,21.855970082849165,,,,,,,,,,,,,,,0.3994558800219951,27.212639256273796,,,,,,,,,,,0.9617650868128592,22.560793909570073,,,0.66923657129712,22.560793909570073,,,,,,,,,,,,,,,,,,,,,0.019115826521702,16.143315497577387,,,,,,,1.380944874914356,22.560793909570073,,,,,,,,,,,0.7329761049532828,22.560793909570073,,,,,,,0.867943362615785,23.81933790341085,,,,,,,,,,,,,,,,,,,,,,,,,2.4791900720679525,23.267695905177725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2012-10-31,217.1436434278412,,,,,,,,,0.3063306066527144,22.171114697379515,,,,,,,,,,,,,,,1.0774289155585832,21.043067014610404,,,,,,,,,,,,,,,0.3994558800219951,25.73714361375084,,,,,,,,,,,0.9617650868128592,20.06599741951173,,,0.66923657129712,22.362344066608916,,,,,,,,,,,,,,,,,,,,,0.019115826521702,17.275736874045023,,,,,,,1.380944874914356,23.605918913121823,,,,,,,,,,,0.7329761049532828,22.16178882213343,,,,,,,0.867943362615785,21.9300022986177,,,,,,,,,,,,,,,,,,,,,,,,,2.4791900720679525,20.790529708061793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2012-11-30,220.4948022799227,,,,,,,,,,,,,,,,,,,,,,,,,1.0774289155585832,22.447786582212537,,,,,,,,,,,,,,,0.3994558800219951,24.674866842233303,,,,,,,,,,,0.9617650868128592,19.59703311144356,,,0.66923657129712,23.00621722948991,,,,,,,,,,,,,0.2898822537442825,20.304459130685387,,,,,,,,,,,,,,,1.380944874914356,23.666217777527297,,,,,,,,,,,0.7329761049532828,22.410298993093047,,,,,,,0.867943362615785,22.443620325290752,,,,,,,,,,,,,,,,,,,,,,,,,2.4791900720679525,21.63984315726157,,,,,,,,,,,,,,,,,,,,,,,,,0.6211375344740057,20.304459130685387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2012-12-31,231.3603579645525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994558800219951,25.464545878365804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0252222077235504,23.204431105666416,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867943362615785,23.51703904157572,,,,,,,,,,,,,2.107577713286118,23.20443110566642,,,0.2967328804021845,23.204431105666416,,,,,,,2.4791900720679525,22.511452331692137,,,,,,,,,1.342349793715243,23.204431105666416,,,,,,,,,,,,,,,0.6211375344740057,20.64073407892027,0.7519258148647868,23.204431105666416,1.491905616941584,23.204431105666416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2013-01-31,245.74501879132544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994558800219951,27.11524689514508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0252222077235504,25.970299266718136,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867943362615785,22.10108690633241,,,,,,,,,,,,,2.107577713286118,25.649220931487477,,,0.2967328804021845,25.666042611136614,,,,,,,2.4791900720679525,21.405501608348555,,,,,,,,,1.342349793715243,27.97460319012956,,,,,,,,,,,,,,,0.6211375344740057,22.172646179190888,0.7519258148647868,21.18926969235924,1.491905616941584,26.50110151047749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2013-03-31,254.5784932059676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994558800219951,28.19728129964436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0252222077235504,27.242758414818145,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867943362615785,19.277933453363612,,,,,,,,,,,,,2.107577713286118,34.037379265593714,,,0.2967328804021845,24.84381733368491,,,,,,,,,1.4126599189998297,22.112206567997553,,,,,,,1.342349793715243,28.73131612001146,,,,,,,,,,,,,,,0.6211375344740057,22.161388914381146,,,1.491905616941584,25.862205268475083,0.6216435348875954,22.112206567997553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2013-04-30,256.04534472129257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994558800219951,28.9543067558628,,,,,,,,,,,0.6477518647802369,22.085458912098673,,,,,,,,,,,,,,,,,,,,,,,,,0.0252222077235504,25.978873955256965,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867943362615785,20.723245359450413,,,,,,,,,,,,,2.107577713286118,32.16163638713242,,,0.2967328804021845,23.814645141077225,,,,,,,,,,,,,,,,,1.342349793715243,30.83591171467225,,,,,,,,,,,,,,,0.6211375344740057,22.022477441694097,,,1.491905616941584,26.820541094726277,0.6216435348875954,22.648247959321413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2013-05-31,262.61042651524855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994558800219951,29.12991289037473,,,,,,,,,,,0.6477518647802369,25.297600868875634,,,,,,,,,,,1.843410648763307,21.02941418939408,,,,,,,,,,,,,0.0252222077235504,24.80124901506674,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867943362615785,20.634629674450068,,,,,,,,,,,,,2.107577713286118,35.07009186271765,,,0.2967328804021845,24.404889383259675,,,,,,,,,,,,,,,,,1.342349793715243,28.802252596498953,,,,,,,,,,,,,,,,,,,1.491905616941584,27.58720121897482,0.6216435348875954,25.85318481563624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2013-06-30,257.0009915479114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994558800219951,28.309856836388533,,,,,,,,,,,,,,,0.6043440917863357,23.08667327047838,,,,,,,1.843410648763307,25.800639676535862,,,,,,,,,,,,,0.0252222077235504,23.254875521113515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.107577713286118,31.550438930677156,,,0.2967328804021845,24.972320383591747,,,,,,,,,,,,,,,,,1.342349793715243,25.16058138269679,,,,,,,,,,,,,,,,,,,1.491905616941584,24.23943408257612,0.6216435348875954,27.53949819337488,4.18316876617671,23.08667327047838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2013-07-31,264.0365590294485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994558800219951,30.116002546835883,,,,,,,,,,,,,,,0.6043440917863357,24.37580802953202,,,,,,,1.843410648763307,23.838134168659035,,,,,,,,,,,,,0.0252222077235504,23.34567485314174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.107577713286118,36.98798726021719,,,0.2967328804021845,26.893332539261845,,,,,,,,,,,,,,,,,1.342349793715243,23.76540944047893,,,,,,,,,,,,,,,,,,,1.491905616941584,21.249430857607013,0.6216435348875954,29.779467587136573,4.18316876617671,23.685311746578297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2013-08-31,256.6162776932638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994558800219951,28.80982887420842,,,,,,,,,,,,,,,0.6043440917863357,24.166061364283863,,,,,,,,,,,,,,,,,,,,,0.0252222077235504,21.585417530314057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.107577713286118,38.69512810229648,,,0.2967328804021845,27.238376879531756,,,,,,,,,,,,,,,,,1.342349793715243,21.105099547519675,,,,,,,,,,,0.7046042025512492,24.43228995418391,,,,,,,1.491905616941584,19.66498969005713,0.6216435348875954,28.23712317548741,4.18316876617671,22.681962575381096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2013-09-30,269.82334245685973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994558800219951,29.3059152137325,,,,,,,,,0.5602700453753517,26.25752895150536,0.6686875515390099,26.25752895150536,,,0.6043440917863357,27.159902744915176,,,,,,,1.538858585821051,26.25752895150536,,,,,0.2718485497796825,26.25752895150536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8425994231244709,26.25752895150536,,,,,,,,,,,,,,,,,,,,,,,,,2.4499560006408236,26.25752895150536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6216435348875954,29.554821837674552,,,0.4228330050839707,26.25752895150536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2013-10-31,280.5883858607838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994558800219951,28.93446988511189,,,,,,,,,0.5602700453753517,27.70053251132687,0.6686875515390099,28.94833669907733,,,0.6043440917863357,26.60457354469786,,,,,,,1.538858585821051,26.57315627688317,,,,,0.2718485497796825,25.10146951543628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8425994231244709,27.44970826453612,,,,,,,,,,,,,,,,,,,,,,,,,2.4499560006408236,30.75675907135362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6216435348875954,30.847222597830054,,,0.4228330050839707,27.67215749453051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
