date,portfolio_value,MU_shares,MU_value,WDC_shares,WDC_value,ALK_shares,ALK_value,STX_shares,STX_value,LRCX_shares,LRCX_value,AMD_shares,AMD_value,HAS_shares,HAS_value,DECK_shares,DECK_value,NEM_shares,NEM_value,UNH_shares,UNH_value,AAPL_shares,AAPL_value,TPR_shares,TPR_value,UAL_shares,UAL_value,CNC_shares,CNC_value,GE_shares,GE_value,SWKS_shares,SWKS_value,MMM_shares,MMM_value,VFC_shares,VFC_value,run
2020-03-31,326.2338236870528,2.072795888320787,85.15064075066311,2.029447108562152,62.90128261369158,,,1.8986211405747124,75.09800427533013,,,,,,,,,1.0703471916656393,40.91957271688609,,,,,,,,,1.046361277396801,62.164323330481885,,,,,,,,,5
2020-04-30,368.27872098676903,2.072795888320787,96.95352849216692,2.029447108562152,69.64179083676584,,,1.8986211405747124,78.11279249954576,,,,,,,,,1.0703471916656393,53.90387339326672,,,,,,,,,1.046361277396801,69.66673576502373,,,,,,,,,5
2020-05-31,370.1848193403544,2.072795888320787,96.99400487977188,2.029447108562152,67.93582402141719,,,1.8986211405747124,82.94500434844035,,,,,,,,,1.0703471916656393,52.98855146318693,,,,,,,,,1.046361277396801,69.32143462753807,,,,,,,,,5
2020-06-30,370.0542320593636,2.072795888320787,104.30247171480792,2.029447108562152,67.59898150854816,,,,,,,,,,,,,1.0703471916656393,55.95200093859197,,,,,6.407131892903964,75.70451951715907,,,1.046361277396801,66.4962583802564,,,,,,,,,5
2020-07-31,374.7555531937712,2.072795888320787,101.34668331227864,2.029447108562152,65.99130365075835,,,,,,,,,,,,,1.0703471916656393,62.98192373426175,,,,,6.407131892903964,76.16056914633118,,,1.046361277396801,68.27507335014127,,,,,,,,,5
2020-08-31,360.3286154184336,2.072795888320787,92.135193692705,2.029447108562152,58.82565852595569,,,,,,,,,,,,,1.0703471916656393,61.23444344679445,,,,,6.407131892903964,83.97044654233075,,,1.046361277396801,64.16287321064772,,,,,,,,,5
2020-09-30,358.9170952761955,2.072795888320787,95.0707399478874,2.029447108562152,55.96246232880042,,,1.4847800193632694,61.03425522650012,,,,,,,,,1.0703471916656393,57.74859624058772,,,,,6.407131892903964,89.10104153241981,,,,,,,,,,,,,5
2020-10-31,403.8669387678898,2.072795888320787,101.91353460179062,2.029447108562152,57.769187712409014,,,1.4847800193632694,60.04730561722411,,,,,,,,,1.0703471916656393,57.411646580687,,,,,6.407131892903964,126.72526425577904,,,,,,,,,,,,,5
2020-11-30,487.4956714511817,2.072795888320787,129.75047237651322,2.029447108562152,68.71670099000022,,,1.4847800193632694,73.84740428474238,,,,,,,,,1.0703471916656393,53.73890182064992,,,,,6.407131892903964,161.44219197927598,,,,,,,,,,,,,5
2020-12-31,546.9573898275715,2.072795888320787,152.20222406226193,2.029447108562152,84.80878496086409,,,,,,,,,,,,,1.0703471916656393,54.71647802178427,,,,,6.407131892903964,177.17594084761672,,,,,,,,,0.6393917611857061,78.05396193504454,,,5
2021-01-31,558.372990034448,2.072795888320787,158.45798062892794,2.029447108562152,86.40114194223541,,,,,,,,,,,,,1.0703471916656393,54.81709663538678,,,,,6.407131892903964,180.25430639611417,,,,,,,,,0.6393917611857061,78.44246443178366,,,5
2021-03-31,657.8925100980243,2.072795888320787,178.58152164369997,2.029447108562152,102.20230732085398,,,1.0839966762650102,71.09262259299683,,,,,,,,,,,,,,,6.407131892903964,234.9234359474768,,,,,,,0.4348055363417354,71.09262259299683,,,,,5
2021-04-30,712.1895773453552,2.072795888320787,174.24911698689533,2.029447108562152,108.14306037567546,,,1.0839966762650102,86.76206118089078,,,,,,,,,,,,,,,6.407131892903964,272.7757506989105,,,,,,,0.4348055363417354,70.25958810298322,,,,,5
2021-05-31,696.7809852462243,2.072795888320787,170.34182905273047,2.029447108562152,115.18621203553052,,,1.0839966762650102,89.48157191585248,,,,,,,,,,,,,,,6.407131892903964,255.90181665446815,,,,,,,0.4348055363417354,65.86955558764274,,,,,5
2021-06-30,686.1883084440503,2.072795888320787,172.04240664253282,2.029447108562152,108.96986900660858,,,1.0839966762650102,82.7899153402076,,,,,,,,,,,,,,,6.407131892903964,247.86391444388252,,,,,,,0.4348055363417354,74.52220301081877,,,,,5
2021-07-31,652.0840177129812,2.072795888320787,157.06106687768406,2.029447108562152,99.41567292629624,,,1.0839966762650102,82.76165593588938,,,,,,,,,,,,,,,6.407131892903964,241.13718852391096,,,,,,,0.4348055363417354,71.70843344920056,,,,,5
2021-08-31,629.5928439284398,2.072795888320787,149.2059909004829,2.029447108562152,96.76683351878872,,,1.0839966762650102,82.4697744150808,,,,,,,,,,,,,,,6.407131892903964,229.84989298841268,,,,,,,0.4348055363417354,71.30035210567475,,,,,5
2021-09-30,583.0863536238048,2.072795888320787,143.6993361132501,2.029447108562152,86.41646281865388,,,,,,,,,,,,,1.6367663870021951,77.69615977940829,,,,,6.407131892903964,211.03774190967175,,,,,,,0.4348055363417354,64.23665300282079,,,,,5
2021-10-31,586.894079394257,2.072795888320787,140.08883285038127,2.029447108562152,80.06230931922902,,,,,,,,,,,,,1.6367663870021951,78.0030222581299,,,,,6.407131892903964,223.58713566861124,,,,,,,0.4348055363417354,65.15277929790555,,,,,5
2021-11-30,627.4362625482054,2.072795888320787,170.29612607942383,2.029447108562152,88.56003071513152,,,,,,,,,,,,,1.6367663870021951,79.3319646260983,,,,,6.407131892903964,230.12607932260235,,,,,,,0.4348055363417354,59.1220618049494,,,,,5
2021-12-31,671.8480406815287,2.072795888320787,188.84623549241613,2.029447108562152,99.84438650559176,,,,,,,,,,,,,,,,,,,6.407131892903964,232.87933933798263,2.046320943795394,89.58792842141197,,,,,0.4348055363417354,60.69015092412618,,,,,5
2022-01-31,610.3389580876617,2.072795888320787,166.96665656694677,2.029447108562152,79.22019529533011,,,,,,,,,,,,,,,,,,,6.407131892903964,219.08781587197652,2.046320943795394,87.74624425565307,,,,,0.4348055363417354,57.31804609775517,,,,,5
2022-03-31,595.7879091369118,2.072795888320787,158.07742825880655,,,1.1064788403425194,64.18683567108155,,,,,,,,,,,,,,,,,6.407131892903964,214.46936933261256,2.046320943795394,94.86744020332964,,,,,,,,,1.2874340394801418,64.18683567108155,5
2022-04-30,552.3882511430073,2.072795888320787,138.39133902521377,,,1.1064788403425194,60.18138345088854,,,,,,,,,,,,,,,,,6.407131892903964,191.2052778562481,2.046320943795394,103.3392076616674,,,,,,,,,1.2874340394801418,59.27104314898953,5
2022-05-31,558.8256760283659,,,,,1.1064788403425194,53.39866697774199,,,,,,,,,,,2.4640342789767815,150.06275560111737,,,,,6.407131892903964,200.38227760648647,2.046320943795394,97.4662687386812,,,,,,,,,1.2874340394801418,57.51570710433898,5
2022-06-30,476.37824357987654,,,,,1.1064788403425194,44.314476711541545,,,,,,,,,,,2.4640342789767815,131.97118848645354,,,,,6.407131892903964,177.26570140622837,2.046320943795394,72.48068408230729,,,,,,,,,1.2874340394801418,50.34619289334574,5
2022-07-31,473.4299469829709,,,,,1.1064788403425194,49.05020901840715,,,,,,,,,,,2.4640342789767815,100.9634812367316,,,,,6.407131892903964,196.77005365050783,2.046320943795394,75.20229468448073,,,,,,,,,1.2874340394801418,51.44390839284359,5
2022-08-31,462.9938565855611,,,,,1.1064788403425194,48.1982198048376,,,,,,,,,,,2.4640342789767815,92.22284450264456,,,,,6.407131892903964,203.2061606672332,2.046320943795394,71.64169280759498,,,,,,,,,1.2874340394801418,47.72493880325077,5
2022-09-30,404.3848888007629,,,,,1.1064788403425194,43.31864828776236,,,,,,,,,,,2.4640342789767815,93.71676115963147,,,,,6.407131892903964,166.34471938255908,2.046320943795394,66.56681780371379,,,,,,,,,1.2874340394801418,34.43794216709621,5
2022-10-31,452.87300742284833,,,,,1.1064788403425194,49.19404822861678,,,,,,,,,,,2.4640342789767815,95.62433298533942,,,,,6.407131892903964,186.98744814907025,2.046320943795394,88.15551000563113,,,,,,,,,1.2874340394801418,32.91166805419078,5
2022-11-30,511.3071451518415,,,,,1.1064788403425194,52.491354666331674,,,,,,,,,,,2.4640342789767815,107.2610258777151,,,,,6.407131892903964,222.93298955814643,2.046320943795394,90.385992340517,,,,,,,,,1.2874340394801418,38.235782709131314,5
2022-12-31,488.2382177612151,,,,,1.1064788403425194,47.512199884790334,,,,,,,,,,,,,,,,,6.407131892903964,224.7627118015187,2.046320943795394,77.14630114230533,,,,,1.2723340113620636,106.65094842075638,,,1.2874340394801418,32.166056511844374,5
2023-01-31,593.2268014734277,,,,,1.1064788403425194,56.80662383202022,,,,,,,,,,,,,,,,,6.407131892903964,271.1853084742742,2.046320943795394,100.18787153475972,,,,,1.2723340113620636,128.34862511663965,,,1.2874340394801418,36.69837251573378,5
2023-03-31,559.5390914891506,,,,,1.1064788403425194,46.42785112776048,,,,,,,,,,,3.0526121945132796,138.84172111929482,,,,,6.407131892903964,256.54594184484284,2.046320943795394,90.5497017629462,,,,,,,,,1.2874340394801418,27.173875634306206,5
2023-04-30,546.0433578936578,,,,,1.1064788403425194,48.08756938827426,,,,,,,,,,,3.0526121945132796,135.5289060611402,,,,,6.407131892903964,244.5597971187707,2.046320943795394,89.62885577701927,,,,,,,,,1.2874340394801418,28.238229548453297,5
2023-05-31,523.3047331931031,,,,,1.1064788403425194,49.71409463425994,,,,,,,,,,,3.0526121945132796,115.9429491803357,,,,,6.407131892903964,239.8256211730007,2.046320943795394,97.13885769991772,,,,,,,,,1.2874340394801418,20.683210505588978,5
2023-06-30,573.734343527135,,,,,1.1064788403425194,58.84254506708573,,,,,,,,,,,3.0526121945132796,123.19572118182148,,,,,6.407131892903964,256.48515641005264,2.046320943795394,112.2816280003467,,,,,,,,,1.2874340394801418,22.92929286782846,5
2023-07-31,573.4407545923045,,,,,1.1064788403425194,53.80806718770363,,,,,,,,,,,3.0526121945132796,123.94658897553184,,,,,6.407131892903964,260.38664277887506,2.046320943795394,111.13569326772202,,,,,,,,,1.2874340394801418,24.163762382471973,5
2023-08-31,487.3760390806927,,,,,1.1064788403425194,46.43891827985772,,,,,,,,,,,3.0526121945132796,113.83908471964725,,,,,6.407131892903964,201.0680140565035,2.046320943795394,101.92724902064276,,,,,,,,,1.2874340394801418,24.102773004041477,5
2023-09-30,429.337687457972,,,,,1.1064788403425194,41.02823742592389,,,,,,,,,,,3.0526121945132796,106.70610268720506,,,,,6.407131892903964,173.49052751307784,2.046320943795394,86.55937436132618,,,,,,,,,1.2874340394801418,21.55344547043915,5
2023-10-31,402.34050037391967,,,,,1.1064788403425194,34.99792479143989,,,,,,,,,,,3.0526121945132796,109.33380808863669,,,,,6.407131892903964,168.11442609109923,2.046320943795394,71.64169280759498,,,,,,,,,1.2874340394801418,18.252648595148877,5
2023-11-30,453.64763956225624,2.5578860158475893,193.18520391526303,,,1.1064788403425194,41.83596647286811,,,,,,,,,,,3.0526121945132796,117.27047868854076,,,,,,,2.046320943795394,80.62504830797648,,,,,,,,,1.2874340394801418,20.73094217760782,5
2023-12-31,489.51652346605584,2.5578860158475893,216.5846543258307,,,1.1064788403425194,43.23012795451169,,,,,,,,,,,3.0526121945132796,121.97456684297708,,,,,,,,,1.1377334557060004,84.4311987063162,,,,,,,1.2874340394801418,23.295975636420177,5
2024-01-31,465.4417014699974,2.5578860158475893,217.91661991908975,,,1.1064788403425194,39.64513887549574,,,,,,,,,,,3.0526121945132796,101.69950614200232,,,,,,,,,1.1377334557060004,85.68270377154931,,,,,,,1.2874340394801418,20.49773276186024,5
2024-02-29,473.3117529905597,2.5578860158475893,230.26735006518976,,,1.1064788403425194,41.371243165065714,,,,,,,,,,,3.0526121945132796,92.09242515137277,,,,,,,,,1.1377334557060004,89.23243527823031,,,,,,,1.2874340394801418,20.348299330701135,5
2024-03-31,561.1728738153793,2.5578860158475893,299.59405839148326,,,1.1064788403425194,47.5675272035129,,,,,,,,,,,3.0526121945132796,105.61896825248456,,,,,,,1.864856379098184,89.28932542310257,,,,,,,,,1.2874340394801418,19.102994544796015,5
2024-04-30,567.2217190525373,2.5578860158475893,287.3425236083788,,,1.1064788403425194,47.600720218041005,,,,,,,,,,,3.0526121945132796,120.70917394163666,,,,,,,1.864856379098184,95.96550756106556,,,,,,,,,1.2874340394801418,15.603793723415276,5
2024-05-31,604.4834478519319,2.5578860158475893,317.96934075105634,,,1.1064788403425194,46.494241377698486,,,,,,,,,,,3.0526121945132796,124.57043538474456,,,,,,,1.864856379098184,98.81874265851228,,,,,,,,,1.2874340394801418,16.630687679920253,5
2024-06-30,611.2944189096089,2.5578860158475893,334.5800463021657,,,1.1064788403425194,44.70174683819051,,,,,,,,,,,3.0526121945132796,124.3625176344507,,,,,,,1.864856379098184,90.74391112236314,,,,,,,,,1.2874340394801418,16.906197012438934,5
2024-07-31,573.5869971228537,2.5578860158475893,279.3551209511804,,,1.1064788403425194,41.526149527372574,,,,,,,,,,,3.0526121945132796,146.62306184682868,,,,,,,1.864856379098184,84.70177332398552,,,,,,,,,1.2874340394801418,21.380891473486574,5
