date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,CAH_shares,CAH_value,ADP_shares,ADP_value,KLAC_shares,KLAC_value,MSFT_shares,MSFT_value,MKC_shares,MKC_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,EA_shares,EA_value,ORCL_shares,ORCL_value,GWW_shares,GWW_value,TXN_shares,TXN_value,TTWO_shares,TTWO_value,TRV_shares,TRV_value,WSM_shares,WSM_value,AMAT_shares,AMAT_value,KO_shares,KO_value,NEM_shares,NEM_value,SNPS_shares,SNPS_value,ROST_shares,ROST_value,GRMN_shares,GRMN_value,FCX_shares,FCX_value,LII_shares,LII_value,DHI_shares,DHI_value,SYY_shares,SYY_value,EL_shares,EL_value,MMM_shares,MMM_value,MDT_shares,MDT_value,JBL_shares,JBL_value,ZBRA_shares,ZBRA_value,VTRS_shares,VTRS_value,AES_shares,AES_value,STE_shares,STE_value,TSCO_shares,TSCO_value,F_shares,F_value,WDC_shares,WDC_value,DE_shares,DE_value,EBAY_shares,EBAY_value,CMI_shares,CMI_value,COP_shares,COP_value,HAS_shares,HAS_value,MU_shares,MU_value,CSGP_shares,CSGP_value,ADI_shares,ADI_value,CVX_shares,CVX_value,NTAP_shares,NTAP_value,VLO_shares,VLO_value,GPC_shares,GPC_value,DD_shares,DD_value,FFIV_shares,FFIV_value,TSN_shares,TSN_value,RVTY_shares,RVTY_value,BG_shares,BG_value,CVS_shares,CVS_value,ALGN_shares,ALGN_value,TXT_shares,TXT_value,NVR_shares,NVR_value,LEN_shares,LEN_value,EMN_shares,EMN_value,MGM_shares,MGM_value,GEN_shares,GEN_value,COR_shares,COR_value,EOG_shares,EOG_value,DVN_shares,DVN_value,CTSH_shares,CTSH_value,GLW_shares,GLW_value,FAST_shares,FAST_value,CHRW_shares,CHRW_value,DECK_shares,DECK_value,LRCX_shares,LRCX_value,FDX_shares,FDX_value,MOH_shares,MOH_value,RMD_shares,RMD_value,ADSK_shares,ADSK_value,JKHY_shares,JKHY_value,TECH_shares,TECH_value,SBUX_shares,SBUX_value,EXPD_shares,EXPD_value,LOW_shares,LOW_value,VRTX_shares,VRTX_value,PWR_shares,PWR_value,MNST_shares,MNST_value,AXON_shares,AXON_value,J_shares,J_value,MOS_shares,MOS_value,MPWR_shares,MPWR_value,FSLR_shares,FSLR_value,ACN_shares,ACN_value,GILD_shares,GILD_value,CPRT_shares,CPRT_value,HRL_shares,HRL_value,PHM_shares,PHM_value,ADBE_shares,ADBE_value,TKO_shares,TKO_value,PRU_shares,PRU_value,A_shares,A_value,PCAR_shares,PCAR_value,LULU_shares,LULU_value,ADM_shares,ADM_value,PG_shares,PG_value,SMCI_shares,SMCI_value,TPR_shares,TPR_value,FTNT_shares,FTNT_value,TER_shares,TER_value,RL_shares,RL_value,DHR_shares,DHR_value,XOM_shares,XOM_value,QCOM_shares,QCOM_value,ULTA_shares,ULTA_value,ISRG_shares,ISRG_value,ABT_shares,ABT_value,CHD_shares,CHD_value,CTRA_shares,CTRA_value,CL_shares,CL_value,GE_shares,GE_value,TJX_shares,TJX_value,JBHT_shares,JBHT_value,AME_shares,AME_value,AMP_shares,AMP_value,BAX_shares,BAX_value,ETN_shares,ETN_value,GOOGL_shares,GOOGL_value,CMG_shares,CMG_value,STX_shares,STX_value,LVS_shares,LVS_value,SLB_shares,SLB_value,SWKS_shares,SWKS_value,KR_shares,KR_value,GD_shares,GD_value,NXPI_shares,NXPI_value,PSX_shares,PSX_value,BIIB_shares,BIIB_value,STLD_shares,STLD_value,BMY_shares,BMY_value,TYL_shares,TYL_value,SNA_shares,SNA_value,CLX_shares,CLX_value,PSA_shares,PSA_value,AOS_shares,AOS_value,HSIC_shares,HSIC_value,ALB_shares,ALB_value,WAT_shares,WAT_value,MHK_shares,MHK_value,NUE_shares,NUE_value,MPC_shares,MPC_value,ANET_shares,ANET_value,XYZ_shares,XYZ_value,NFLX_shares,NFLX_value,BKNG_shares,BKNG_value,CF_shares,CF_value,INCY_shares,INCY_value,EPAM_shares,EPAM_value,PAYC_shares,PAYC_value,POOL_shares,POOL_value,run
2007-06-30,147.78623244344442,,,0.1127042980188969,15.397660645027749,0.5135129990816687,14.01081130170909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4017274683049736,13.90132831100696,1.237164660195184,12.646186401433058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4469509472280464,16.89384032902081,,,0.3661680262246754,15.514351706127286,1.085737108845154,13.174219989850757,,,0.5070706173496953,16.239618175308266,,,,,,,0.5666081196409322,13.768597408652187,0.3923516747289614,16.239618175308266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2007-07-31,143.45632316467973,,,0.1127042980188969,14.292031756619346,0.5135129990816687,13.386378719102714,,,,,,,,,,,,,0.5687037947144351,13.609081981071055,,,,,,,,,,,,,,,,,,,,,,,,,0.4017274683049736,13.26457531684931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4469509472280464,15.261846252950132,,,,,1.085737108845154,13.26428666758874,,,0.5070706173496953,16.72371099471676,,,,,,,,,0.3923516747289614,16.436247513639554,0.644848321654201,13.609081981071055,0.3896383427927736,13.609081981071055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2007-08-31,142.18398386180064,,,,,,,,,0.3153184985510469,13.477197903702908,,,,,,,,,0.5687037947144351,12.886827901451786,,,,,,,,,,,,,1.2143015233281096,13.477197903702908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4469509472280464,14.006467964501928,,,,,1.085737108845154,13.960252214220292,,,0.5070706173496953,17.02624845468754,,,1.2051244255904248,13.477197903702908,,,,,0.3923516747289614,16.91819780842457,,,,,0.4745660885898611,13.477197903702908,0.372002896792626,13.477197903702908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2007-09-30,146.84776219214567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8303631337651016,14.181726424386934,,,,,,,,,,,0.523697432213511,14.181726424386934,,,,,,,,,,,0.6775123349129127,14.181726424386936,,,,,,,,,,,,,,,,,,,3.4469509472280464,15.22598215265196,,,,,,,,,,,,,,,,,,,0.3923516747289614,18.16796864439823,0.707691692586267,14.181726424386936,,,,,,,0.3813317275629569,14.181726424386934,1.0889478123623872,14.181726424386934,0.5459575439340967,14.181726424386934,0.1986659656135121,14.181726424386934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2007-10-31,149.18254292370935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8303631337651016,15.593257276745064,,,,,,,,,,,,,,,,,,,,,,,0.6775123349129127,13.663710320432248,,,,,,,,,,,,,,,,,,,3.4469509472280464,15.907472378226204,,,0.2867216812482591,15.697553764404953,,,,,,,,,,,,,0.7230263532658667,15.697553764404953,0.3923516747289614,17.76609195266344,,,,,,,,,0.3813317275629569,13.739381678600507,1.0889478123623872,12.55301534892204,0.5459575439340967,13.36121873944092,0.1986659656135121,15.203287699869025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2007-11-30,137.8470557052409,,,,,0.5682311003938652,17.03998901031254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8303631337651016,12.438071224577,,,,,,,,,,,,,,,,,,,,,,,0.6775123349129127,13.025155513367809,,,,,,,,,,,,,,,,,,,3.4469509472280464,13.46844728919473,,,0.2867216812482591,17.410190369282276,,,,,,,,,,,,,0.7230263532658667,14.44024931816611,,,,,,,,,,,0.3813317275629569,10.074784271306624,1.0889478123623872,11.845912098357656,0.5459575439340967,13.277124982921713,0.1986659656135121,14.827131627754444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2007-12-31,142.35439045434032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8303631337651016,15.31925492766613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4469509472280464,12.069594519576592,,,0.2867216812482591,18.87354348118743,,,,,0.3697074148278491,13.4506528453283,,,,,,,,,,,,,0.3671475469044764,13.4506528453283,,,,,,,,,,,0.1986659656135121,15.388080453940328,0.5001727321910491,13.4506528453283,0.8063940407216048,13.4506528453283,0.2028615694112219,13.4506528453283,0.0256691848193288,13.4506528453283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2008-01-31,131.86580846625907,,,,,0.4768678863800433,13.650327785222451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4469509472280464,11.908185522806134,,,0.2867216812482591,17.79464793612388,,,,,0.3697074148278491,12.20307225180482,,,,,,,,,,,,,0.3671475469044764,11.343640574926011,,,,,,,,,,,0.1986659656135121,15.470032893017756,0.5001727321910491,13.16641600603056,0.8063940407216048,9.499321584370064,0.2028615694112219,10.620073698551224,0.0256691848193288,16.210090213406147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2008-02-29,127.23242535837188,,,,,,,,,,,,,,,,,,,0.6692603441833473,12.287620327690354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2018544785684573,12.287620327690352,,,,,,,,,,,3.4469509472280464,11.7109124257375,,,0.2867216812482591,17.317061385702395,,,,,0.3697074148278491,12.599132940991316,,,,,,,,,,,,,,,,,,,,,,,,,0.1986659656135121,14.651790785316182,,,0.8063940407216048,9.958966710526733,0.2028615694112219,10.252885466918729,0.0256691848193288,13.87881466010798,0.8282167220811107,12.287620327690354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2008-03-31,119.13318396257728,,,,,,,,,,,,,,,,,,,0.6692603441833473,12.997035935101117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2018544785684573,9.041768731790594,,,,,,,,,,,,,,,,,1.0845233660070286,12.202590295882263,,,0.3697074148278491,11.676247224509762,,,,,2.8378115708401537,12.202590295882263,,,0.2849200215018113,12.202590295882263,,,,,,,0.3819727583590544,12.202590295882263,,,,,,,,,,,,,,,,,,,0.6508853951592437,12.202590295882263,0.2198313012628723,12.202590295882263,2.033776040153568,12.202590295882263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2008-04-30,128.8006468028671,,,,,,,,,,,,,,,,,,,0.6692603441833473,13.887152141804457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2018544785684573,10.39898416560361,,,,,,,,,,,,,,,,,1.0845233660070286,12.795544212176198,,,0.3697074148278491,13.199162840142154,,,,,2.8378115708401537,13.607306698686378,,,0.2849200215018113,13.745074888453376,,,,,,,0.3819727583590544,13.444709916221502,,,,,,,,,,,,,,,,,,,0.6508853951592437,14.459170859706113,0.2198313012628723,10.62042531557084,2.033776040153568,12.643115764502507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2008-05-31,134.10607259393566,,,,,,,,,0.2552664484045299,12.657647579246897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0845233660070286,12.272105428741206,0.2702930471931851,12.657647579246897,0.3697074148278491,14.263981233576652,,,,,2.8378115708401537,13.3093364296212,,,0.2849200215018113,14.17393308243874,,,,,,,0.3819727583590544,13.52841799659798,,,,,,,,,,,,,,,,,,,0.6508853951592437,15.07097368359726,0.2198313012628723,10.217620414739988,2.033776040153568,15.954409166128862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2008-06-30,123.34471838588892,0.5936173261285626,11.469158701722682,,,,,,,0.2552664484045299,12.475206035768016,,,,,,,,,,,,,,,,,,,,,,,,,0.2649549859228107,11.469158701722682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0845233660070286,11.176165657138412,,,0.3697074148278491,14.535221386152209,,,,,,,,,0.2849200215018113,14.26596821420117,,,0.5297011252080397,11.469158701722682,0.4933773698175705,11.469158701722682,,,,,,,,,,,,,,,,,,,,,0.6508853951592437,13.546363584015737,,,,,0.8496240297618222,11.469158701722682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2008-07-31,114.31842065366769,0.5936173261285626,12.114763739083465,,,,,,,0.2552664484045299,11.148356853398344,,,,,,,,,,,,,,,,,,,,,,,,,0.2649549859228107,11.14648334327149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0845233660070286,10.29286704114807,,,0.3697074148278491,12.568758838997192,,,,,,,,,0.2849200215018113,12.1691762325391,,,0.5297011252080397,9.305113880714272,0.4933773698175705,11.698182133972212,,,,,,,,,,,,,,,,,,,,,0.6508853951592437,11.866374161834152,,,,,0.8496240297618222,12.0083444287094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2008-08-31,118.52762320327294,,,,,,,,,0.2552664484045299,11.927391601927342,,,,,,,,,,,,,,,,,,,,,,,1.0614179788747675,12.852090017388823,0.2649549859228107,12.599812138926811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0845233660070286,10.194726083169176,,,0.3697074148278491,12.778830511668902,,,,,,,,,0.2849200215018113,12.422459245427802,,,0.5297011252080397,9.681103193158572,0.4933773698175705,12.371903740705276,,,,,,,,,,,,,,,,,,,,,0.6508853951592437,11.937618134940545,,,,,0.8496240297618222,11.761688535959696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2008-09-30,109.68662688815216,,,,,,,,,0.2552664484045299,11.577210407204428,,,,,,,,,,,,,,,,,,,,,,,1.0614179788747675,14.185860154945564,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4907956918995865,9.934991854639822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0845233660070286,9.15194117048858,,,0.3697074148278491,11.344676323217833,,,,,,,,,0.2849200215018113,11.95962072172964,,,,,0.4933773698175705,11.727350692006851,,,,,,,,,,,,,,,,,0.0173688668787409,9.934991854639822,,,,,,,,,,,0.3130610637402141,9.934991854639822,0.1704154290531973,9.934991854639822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2008-10-31,90.53317839454162,,,,,,,,,0.2552664484045299,10.165043898695645,,,,,,,,,,,,,,,,,,,,,,,1.0614179788747675,12.26576513743581,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4907956918995865,5.078465753650109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0845233660070286,6.244420653553602,,,0.3697074148278491,8.055107626055646,,,,,,,,,0.2849200215018113,10.81702126630042,,,,,0.4933773698175705,11.582511994343104,,,,,,,,,,,,,,,,,0.0173688668787409,8.51439208421199,,,,,,,,,,,0.3130610637402141,8.986585003423919,0.1704154290531973,8.823864976871388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2008-11-30,86.21543602854561,,,,,,,,,0.2552664484045299,9.177249681039918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2135521622780301,11.333538227027066,,,,,,,,,,,,,,,,,,,,,0.4907956918995865,4.247739226011171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0845233660070286,5.369301140249554,,,0.3697074148278491,8.211030695903686,,,,,,,,,0.2849200215018113,11.456471858075348,,,,,0.4933773698175705,11.52364601230352,,,,,,,,,,,,,,,,,0.0173688668787409,7.542430442093257,,,,,,,,,,,0.3130610637402141,9.459911563316648,0.1704154290531973,7.894117182525438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2008-12-31,84.71860625292567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2135521622780301,12.728563914607845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1573282045512876,8.02601529477402,,,1.0845233660070286,5.708717870358527,,,,,,,,,,,,,0.2849200215018113,10.81855159844716,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,7.924545513425557,,,,,,,,,,,0.3130610637402141,7.408150882216485,,,0.998183534652943,8.02601529477402,1.2493419213481438,8.02601529477402,2.762491328524062,8.02601529477402,0.2149735977850515,8.02601529477402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2009-01-31,83.68899057988311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2135521622780301,11.777636690900762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1573282045512876,10.290119386805769,,,1.0845233660070286,4.915386281071181,,,,,,,,,,,,,0.2849200215018113,10.313969135288929,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,7.400700424756041,,,,,,,,,,,0.3130610637402141,7.540559098006542,,,0.998183534652943,8.323766569378199,1.2493419213481438,8.514479133497371,2.762491328524062,7.871713608255201,0.2149735977850515,6.740660251923123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2009-03-31,88.10557741893786,,,,,,,,,0.2743131410625208,8.934996309430167,,,,,,,,,,,,,,,,,,,,,,,,,0.5041717536727415,8.934996309430167,,,,,,,,,,,,,,,,,,,,,,,0.7306079534119088,8.934996309430167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1573282045512876,13.556602352764465,,,,,,,,,,,,,2.953717695121222,8.934996309430167,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,7.429532807381441,,,,,,,,,,,0.3130610637402141,6.105260989279452,,,,,,,2.762491328524062,7.40420341293151,,,3.032238268866724,8.934996309430167,4.599776561157166,8.934996309430167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2009-04-30,102.56352758954486,,,,,,,,,0.2743131410625208,9.37480102481458,,,,,,,,,,,,,,,,,,,,,,,,,0.5041717536727415,9.995995862147389,,,,,,,,,,,,,,,,,,,,,,,0.7306079534119088,10.611625955752732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1573282045512876,16.486627983056866,,,,,,,,,,,,,2.953717695121222,10.943523835073352,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,8.777704169700392,,,,,,,,,,,0.3130610637402141,7.077465325149404,,,,,,,2.762491328524062,8.834374692944827,,,3.032238268866724,9.521228482335967,4.599776561157166,10.940180258569368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2009-05-31,101.85510069475956,0.5072482125620612,9.09031467495257,,,,,,,0.2743131410625208,9.35936735279641,1.9441133727422264,9.09031467495257,,,,,,,,,,,,,,,,,,,,,,,0.5041717536727415,11.292772986398294,,,,,,,,,,,,,,,,,,,,,,,0.7306079534119088,8.78755937136767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1573282045512876,17.418909969136813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,8.595852112277745,,,,,,,,,,,0.3130610637402141,8.179188429621153,,,,,,,,,,,3.032238268866724,9.763807312503884,4.599776561157166,10.277013810752466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2009-06-30,104.41906766490892,0.5072482125620612,9.004448154808877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1442538513737155,10.836084278057829,0.387809242810912,10.836084278057829,2.656394513615873,10.836084278057829,,,,,,,,,,,,,,,,,,,0.7746510142800679,10.836084278057829,,,,,,,,,,,,,1.4271238957817975,10.836084278057829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,8.725945285637426,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2338222187255685,10.836084278057829,0.6795203329951278,10.836084278057829,0.6387731186381765,10.836084278057829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
