date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,SYY_shares,SYY_value,AAPL_shares,AAPL_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,EA_shares,EA_value,CVX_shares,CVX_value,COP_shares,COP_value,MU_shares,MU_value,CPRT_shares,CPRT_value,TRV_shares,TRV_value,XOM_shares,XOM_value,TTWO_shares,TTWO_value,GPC_shares,GPC_value,GWW_shares,GWW_value,CSGP_shares,CSGP_value,EOG_shares,EOG_value,DECK_shares,DECK_value,RMD_shares,RMD_value,ADP_shares,ADP_value,CTRA_shares,CTRA_value,WDC_shares,WDC_value,LOW_shares,LOW_value,A_shares,A_value,ACN_shares,ACN_value,KLAC_shares,KLAC_value,FCX_shares,FCX_value,F_shares,F_value,DE_shares,DE_value,AES_shares,AES_value,VLO_shares,VLO_value,NVR_shares,NVR_value,EMN_shares,EMN_value,DVN_shares,DVN_value,DD_shares,DD_value,J_shares,J_value,WST_shares,WST_value,SNPS_shares,SNPS_value,HAS_shares,HAS_value,JBL_shares,JBL_value,URI_shares,URI_value,FFIV_shares,FFIV_value,MOH_shares,MOH_value,VZ_shares,VZ_value,MGM_shares,MGM_value,FDX_shares,FDX_value,ADSK_shares,ADSK_value,HUM_shares,HUM_value,LRCX_shares,LRCX_value,TECH_shares,TECH_value,GRMN_shares,GRMN_value,GPN_shares,GPN_value,FAST_shares,FAST_value,NEM_shares,NEM_value,KR_shares,KR_value,ROST_shares,ROST_value,DLTR_shares,DLTR_value,WSM_shares,WSM_value,T_shares,T_value,DHI_shares,DHI_value,STX_shares,STX_value,TXT_shares,TXT_value,AMAT_shares,AMAT_value,GE_shares,GE_value,MOS_shares,MOS_value,AMP_shares,AMP_value,PHM_shares,PHM_value,LEN_shares,LEN_value,FSLR_shares,FSLR_value,PCAR_shares,PCAR_value,PRU_shares,PRU_value,CMI_shares,CMI_value,GLW_shares,GLW_value,CHRW_shares,CHRW_value,LULU_shares,LULU_value,APA_shares,APA_value,BA_shares,BA_value,SMCI_shares,SMCI_value,STLD_shares,STLD_value,SWKS_shares,SWKS_value,ALB_shares,ALB_value,PSX_shares,PSX_value,QCOM_shares,QCOM_value,NUE_shares,NUE_value,TPR_shares,TPR_value,FANG_shares,FANG_value,DAL_shares,DAL_value,ACGL_shares,ACGL_value,CF_shares,CF_value,OXY_shares,OXY_value,run
2008-05-31,166.559657745438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,18.830559978333735,0.4925517592282284,19.003547783185983,1.7122576546897128,13.495993553840432,,,,,,,,,,,,,,,0.3147269847499455,14.346561580523607,,,,,,,1.4649890828010008,15.846207672862626,,,,,,,,,,,0.3934647443503889,16.144246726153874,,,,,,,,,,,0.8062939352648769,18.66939213876208,0.1823491697801109,13.495993553840432,,,,,,,,,,,,,0.7312769702612405,14.6133418780929,0.7359006136868528,22.11381287984231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2008-06-30,162.758051179113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,18.95282747177632,0.4925517592282284,19.364899088878637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532856642792607,15.68372740137776,,,0.3934647443503889,16.350745772719815,,,0.3058191954259297,15.68372740137776,,,0.7243506397460755,15.68372740137776,0.0313624376549836,15.68372740137776,,,0.1823491697801109,13.987214437471716,,,,,,,,,,,,,,,,,0.966540264290044,15.68372740137776,1.151418406671472,15.68372740137776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2008-07-31,153.22533828507582,,,,,,,,,0.3802265474048421,16.60579078096163,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,16.167163163928006,0.4925517592282284,16.745036829586137,3.520061276881468,16.60579078096163,,,,,,,,,,,,,,,,,,,1.054208575526007,16.60579078096163,,,2.1007049738112267,16.60579078096163,,,,,,,,,,,0.3934647443503889,13.498882854417229,,,,,,,0.7243506397460755,12.724462804266947,,,0.9108483920849196,16.60579078096163,0.1823491697801109,11.060838728069363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2008-08-31,157.54221814939055,,,,,,,,,0.3802265474048421,17.766180576956845,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,16.503671318747333,0.4925517592282284,17.02490808218228,,,,,,,,,,,,,0.2162747626635867,14.577340095135176,,,,,,,1.054208575526007,20.5486743802846,,,2.1007049738112267,16.76803518890545,,,,,,,,,,,0.3934647443503889,12.513843122465383,,,,,,,0.7243506397460755,13.238621225938822,,,0.9108483920849196,16.705501689117686,0.1823491697801109,11.895442469656976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2008-09-30,140.356497358716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,15.888774484881498,0.4925517592282284,15.11422009616152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.212831611807476,14.103255683003091,0.3991988839707481,14.103255683003091,,,,,0.0246560414038515,14.103255683003091,,,0.1823491697801109,10.63071299665132,,,,,,,,,,,,,,,,,0.6824155555774278,14.103255683003091,1.1283233822214551,14.103255683003097,0.5239232954814537,14.103255683003091,0.2154701027743528,14.103255683003091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2008-10-31,106.60649979626518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,14.370786191271687,0.4925517592282284,10.731610683331446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.212831611807476,5.939639563954433,,,,,,,0.0246560414038515,12.086637845898126,,,0.1823491697801109,9.441778240433306,,,,,,,,,,,,,,,,,0.6824155555774278,10.131596706996977,1.1283233822214551,13.039687020034531,0.5239232954814537,8.145247069999321,0.2154701027743528,11.67970608895269,0.5180577504488667,11.03981038539266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2008-11-30,105.11434409302056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,15.220318207652545,0.4925517592282284,10.939347709744531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.212831611807476,7.295725784780201,,,,,,,0.0246560414038515,10.70688597962254,,,0.1823491697801109,8.446921977194991,,,,,,,,,,,,,,,,,0.6824155555774278,10.7776161501842,1.1283233822214551,14.581542962036696,0.5239232954814537,5.92831578226897,,,0.5180577504488667,8.594578158996038,0.4725742813826304,12.62309138053985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2008-12-31,106.00242360657872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,14.37281928995214,0.4925517592282284,10.789379505480158,,,,,,,,,,,,,,,3.018080831578553,9.941557988662732,0.4201204215777542,9.941557988662732,2.240491456105292,9.941557988662732,,,,,2.124852829420116,9.941557988662732,,,,,,,,,,,,,,,,,,,,,0.0246560414038515,11.249318890507274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.476308880315337,9.941557988662732,0.7327903999815555,9.941557988662732,0.8994208397654135,9.941557988662732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2009-01-31,97.95382075231754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,13.702458426672392,0.4925517592282284,9.899984281837574,,,,,,,,,,,,,,,3.018080831578553,8.93955510076986,0.4201204215777542,10.11924582985452,2.240491456105292,6.502403411238183,,,,,2.124852829420116,10.5112812355097,,,,,,,,,,,,,,,,,,,,,0.0246560414038515,10.505692591473991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.476308880315337,9.44167538169921,0.7327903999815555,9.240471317629352,0.8994208397654135,9.09105317563276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2009-03-31,95.034125018579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,13.185408798689636,,,,,,,,,,,,,,,0.1608172822650627,8.580048369065155,3.018080831578553,9.12969480335174,0.4201204215777542,8.193113477652894,2.240491456105292,6.601982138789006,0.5829237423894943,8.580048369065155,,,,,,,,,,,,,,,,,,,,,,,,,0.0246560414038515,10.546621710497504,1.0297254539358247,8.580048369065157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.476308880315337,10.637654245980112,,,0.8994208397654135,10.999504736422647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2009-04-30,111.78489020121734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,12.961863245340712,,,,,,,,,,,1.2550703647595542,11.396038816262482,,,,,3.018080831578553,11.181989250737244,0.4201204215777542,9.497789125996103,2.240491456105292,7.035143407207525,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0246560414038515,12.460423523873636,,,,,,,0.3809618977235992,11.396038816262482,,,,,,,,,,,,,0.7895638867942283,11.396038816262482,,,,,0.2444108843682096,11.396038816262482,,,,,,,,,0.8994208397654135,13.063526383012151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2009-05-31,112.61681454440505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,13.073638909939437,,,,,,,,,,,1.2550703647595542,10.831257391506355,,,,,3.018080831578553,10.75945833727351,0.4201204215777542,10.976267033705408,2.240491456105292,7.214382552760016,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0246560414038515,12.202274740277604,,,,,,,0.3809618977235992,12.85199835871324,,,,,,,,,,,,,,,,,,,0.2444108843682096,11.288103977243583,,,,,,,,,0.8994208397654135,10.817993579630544,0.7404180521583442,12.601439663355356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2009-06-30,117.77920652364054,0.6682570939873194,11.862607315064423,,,,,,,,,,,,,,,,,0.8069800999308614,11.862607315064423,,,,,,,,,,,,,,,0.3785260088693536,13.116934670475397,0.6528271260365638,11.86260731506442,,,,,,,,,,,,,,,,,,,2.240491456105292,8.746629817471337,,,,,,,,,,,,,,,,,0.6561891730553101,11.862607315064423,,,,,,,,,0.0246560414038515,12.386949002053466,0.986105195798183,11.862607315064423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8994208397654135,12.3530491432538,,,4.289813575985847,11.862607315064423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2009-07-31,131.9162878004108,0.6682570939873194,12.528363645314249,,,,,,,,,,,,,,,,,0.8069800999308614,13.016588334640142,,,,,,,,,,,,,,,0.3785260088693536,13.754462722820424,0.6528271260365638,12.327974259245202,,,,,,,,,,,,,,,,,,,2.240491456105292,8.415534394423336,,,,,,,,,,,,,,,,,0.6561891730553101,14.27489803125813,,,,,,,,,0.0246560414038515,14.8219798918795,0.986105195798183,15.711086123545424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8994208397654135,14.344477306384755,,,4.289813575985847,12.720923090899646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2009-08-31,140.87433015941343,,,,,,,,,,,,,,,,,,,0.8069800999308614,13.968825098829342,,,,,,,,,,,,,,,0.3785260088693536,13.847523194239232,0.6528271260365638,12.834612327488488,,,,,,,,,1.3079055306720595,13.733008072056624,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6561891730553101,14.9093372206225,,,,,,,,,0.0246560414038515,16.648991957950766,,,,,,,0.397080559685604,13.733008072056624,,,,,,,,,,,,,1.0172598571893796,13.733008072056624,,,,,,,,,,,,,,,,,,,,,0.4827553855727988,13.733008072056624,1.7256013449726129,13.733008072056624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2009-09-30,147.04706835672215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,14.08409039808553,,,,,,,0.4446074513935495,15.005197892865883,0.3980652728603555,15.005197892865883,,,,,,,3.6402710095423503,15.005197892865883,,,,,0.7970616984069262,15.005197892865883,,,,,0.6781942526884398,15.005197892865883,,,,,,,,,,,,,,,1.5481572012766702,15.005197892865883,,,0.0246560414038515,15.715020989182042,,,,,,,,,,,,,,,,,,,,,1.0172598571893796,14.03140401225936,,,,,,,,,,,,,,,,,,,,,,,1.7256013449726129,13.185365599999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2009-10-31,147.5838240664622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,15.30592639051325,,,,,,,0.4446074513935495,15.267263646648257,0.3980652728603555,15.674425999781157,,,,,,,3.6402710095423503,14.13153194795115,,,,,0.7970616984069262,16.336418693077853,,,,,0.6781942526884398,13.834519600351914,,,,,,,,,,,,,,,1.5481572012766702,13.233330842100536,,,0.0246560414038515,16.32895702209208,,,,,,,,,,,,,,,,,,,,,1.0172598571893796,12.69540255205885,,,,,,,,,,,,,,,,,,,,,,,,,1.5741963385638829,14.776047371887168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2009-11-30,152.80825332662812,,,,,,,,,,,,,,,,,,,0.7477014680366235,14.864304557072032,,,,,,,,,,,,,,,0.3785260088693536,15.605877756062004,0.6512360592944967,14.864304557072032,2.0237855001164844,14.864304557072034,,,,,,,,,,,,,3.6402710095423503,14.462796901436672,,,2.88845392643882,14.864304557072032,0.7970616984069262,16.688304478822833,,,,,0.6781942526884398,15.132536531989617,,,,,,,,,0.4976083673712296,14.864304557072032,,,,,,,,,0.0246560414038515,16.597214872956812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2009-12-31,168.1526384398937,,,,,,,,,,,,,,,,,,,0.7477014680366235,18.13176059988812,,,,,,,,,,,,,,,0.3785260088693536,15.531424180663288,,,2.0237855001164844,20.87327565987947,,,,,,,,,,,,,,,,,2.88845392643882,16.322974120480954,,,,,,,0.6781942526884398,18.13521555948373,,,,,,,,,,,2.9615756761261287,15.408673147902029,,,,,,,0.0246560414038515,17.523295727890066,,,,,,,0.5209907388846506,15.408673147902029,,,,,,,,,,,,,1.0106256823614383,15.408673147902029,,,,,,,,,,,,,,,,,,,,,,,,,1.6915608292169702,15.408673147902029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2010-01-31,159.22523183784466,,,,,,,,,,,,,,,,,,,0.7477014680366235,15.4250806580995,,,,,,,,,,,,,,,0.3785260088693536,14.548982669934368,,,,,,,,,,,,,,,,,,,,,2.88845392643882,15.753306787715028,,,,,,,0.6781942526884398,15.604909705179736,,,,,,,,,,,2.9615756761261287,16.7030082166405,,,,,,,0.0246560414038515,16.86818452720349,,,,,,,0.5209907388846506,15.48241643924692,,,,,,,,,,,,,1.0106256823614383,14.990947300425416,,,,,,,,,,,,,,,,,,,,,,,,,,,1.025294725087871,16.92419776669985,2.5567642462347866,16.92419776669985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2010-03-31,188.9632999242531,,,,,,,,,,,,,,,,,,,0.7477014680366235,18.782261504576027,,,,,,,,,,,,,,,0.3785260088693536,15.443811778364749,,,,,,,0.5129025140987475,19.20576166081035,,,,,,,,,,,0.5757862745667278,19.20576166081035,,,,,,,,,0.6781942526884398,16.01567354177042,,,,,,,,,,,2.9615756761261287,19.36869916013242,,,,,,,0.0246560414038515,17.91261407989816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.025294725087871,20.239317638563236,2.5567642462347866,23.58363723851709,3.0200851225936547,19.20576166081035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2010-04-30,196.905371982531,,,,,,,,,,,,,,,,,,,0.7477014680366235,18.37102484147946,,,,,,,,,,,,,,,0.3785260088693536,16.58636414206555,,,2.5507207799971585,23.293607782549067,,,0.5129025140987475,18.177579402713903,,,,,,,,,,,0.5757862745667278,23.169256276196016,,,,,,,,,0.6781942526884398,16.878277986676718,,,,,,,,,,,2.9615756761261287,20.062092593909263,,,,,,,0.0246560414038515,17.704270229058544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9387150008424872,23.293607782549067,,,,,3.0200851225936547,19.369290945333415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2010-05-31,182.8734686419485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,15.04463711102207,,,2.5507207799971585,22.64586896478396,,,0.5129025140987475,17.722608905140238,,,,,,,,,,,0.5757862745667278,21.696173917521797,,,,,,,,,0.6781942526884398,14.298680006302808,,,,,,,,,,,2.9615756761261287,18.07437680109791,,,,,,,0.0246560414038515,16.89629277557636,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2321213528729646,16.24755255816526,,,,,,,,,,,,,,,,,,,1.9387150008424872,21.796155598642187,,,,,3.0200851225936547,18.451122003695893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2010-06-30,171.3505073888864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,13.949658967651388,,,2.5507207799971585,21.151089510190616,,,0.5129025140987475,17.643792483725136,,,,,,,,,,,,,,,,,,,,,0.6781942526884398,12.388630171163095,,,,,,,,,0.9044476054865096,19.362425544484687,2.9615756761261287,15.53194315444855,,,,,,,0.0246560414038515,16.15044752310985,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2321213528729646,13.64373864944556,,,,,,,,,,,,,,,0.4403886341313909,19.362425544484687,,,1.9387150008424872,22.1663558401828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2010-07-31,177.02182221733315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,15.666134295788714,,,2.5507207799971585,18.136629732335894,,,0.5129025140987475,18.209496893529995,,,,,,,,,,,,,,,,,,,,,0.6781942526884398,10.840055280426352,,,,,,,,,0.9044476054865096,23.42614661566901,2.9615756761261287,19.67687841306671,,,,,,,0.0246560414038515,15.447009939513002,,,,,,,,,,,,,,,,,,,,,1.105447130646132,21.968918916125823,,,,,0.2321213528729646,16.088323317141136,,,,,,,,,,,,,,,0.4403886341313909,17.562228813736517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2010-08-31,168.07286630033985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,15.228280214842886,0.6382165862772582,15.211308662179274,2.5507207799971585,16.09376480206591,,,0.5129025140987475,17.68251883054809,,,,,,,,,,,,,,,,,,,,,0.6781942526884398,9.92404779839544,,,,,,,,,0.9044476054865096,23.685894456470447,2.9615756761261287,17.396390352902714,,,,,,,0.0246560414038515,14.89619331240141,,,,,,,,,,,,,,,,,,,,,1.105447130646132,18.68942730808922,,,,,,,,,,,,,,,,,,,,,0.4403886341313909,19.265040562444423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2010-09-30,184.45197423850595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,16.816888364393606,0.6382165862772582,16.66193159763766,2.5507207799971585,17.962236079611472,,,0.5129025140987475,18.80505070196725,,,,,,,,,,,,,2.341235104169511,19.494684687732597,,,,,,,0.6781942526884398,11.661582306831278,,,,,,,,,0.9044476054865096,28.094703912285965,,,,,,,,,0.0246560414038515,15.965527212580964,0.7962979702797676,19.494684687732597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.044346405666841,19.494684687732597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2010-10-31,199.42530829692328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,17.13848761021034,0.6382165862772582,17.230574532082166,2.5507207799971585,20.578093435618364,,,0.5129025140987475,20.068085664969452,,,,,,,,,,,,,2.341235104169511,22.670960074226485,,,,,,,0.6781942526884398,13.148544627086386,,,,,,,,,0.9044476054865096,31.187467991955625,,,,,,,,,0.0246560414038515,15.469446275040958,0.7962979702797676,20.83956295660279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.044346405666841,21.094085129130697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2010-11-30,203.88948232750175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,16.80027846800069,0.6382165862772582,17.614739071063568,2.5507207799971585,18.111715484604943,,,0.5129025140987475,19.62818856586615,,,,,,,,,,,,,,,,,,,,,0.6781942526884398,13.760581411247037,,,,,,,,,,,3.095479240294218,25.671931814680693,,,,,,,0.0246560414038515,15.286252067996582,,,,,,,,,,,,,,,,,,,,,1.5166561105834764,25.671931814680693,,,,,,,,,,,,,,,,,,,,,,,2.894649712444558,25.671931814680693,,,,,,,,,3.0036515593709834,25.671931814680693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2010-12-31,220.5315707195946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,19.095274335999655,0.6382165862772582,19.936245086758507,2.5507207799971585,19.980187978428955,,,,,,,,,,,,,,,,,,,,,,,,,0.6781942526884398,13.924889791699648,,,,,,,,,0.6011091709101154,26.34278896202091,3.095479240294218,27.040896479733487,,,,,,,0.0246560414038515,17.037818212452812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3820614449514357,26.342788962020908,,,,,,,2.894649712444558,24.48789194845884,,,,,,,,,,,3.364480018465267,26.342788962020908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2011-01-31,223.81850139211704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,19.86536533178131,0.6382165862772582,20.91988193881612,2.5507207799971585,26.258247578891016,,,,,,,,,,,,,,,,,,,,,,,,,0.6781942526884398,13.974179330663803,,,,,,,,,0.6011091709101154,24.070074214468097,3.095479240294218,25.688044262127065,,,,,,,0.0246560414038515,18.86187167394644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3820614449514357,26.20678868341843,,,,,,,,,,,,,2.0443851079580955,23.43652426353819,,,,,3.364480018465267,24.537524114466592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2011-03-31,241.14026705494385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,22.66288890061154,0.6382165862772582,23.586680403630417,2.5507207799971585,28.575148557467863,,,,,,,,,,,,,,,,,1.7065839146867363,24.503699514858543,,,,,,,0.6781942526884398,15.317378770869611,,,,,,,,,0.6011091709101154,24.691573181626584,3.095479240294218,24.01308479538755,,,,,,,,,0.7364542762026162,24.503699514858543,,,0.6679419079720668,24.503699514858543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3820614449514357,28.78241390077465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2011-04-30,246.83792092578793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,23.074018130436784,0.6382165862772582,23.3001836185682,2.5507207799971585,28.201456734515645,,,,,,,,,,,,,,,,,1.7065839146867363,24.136785340322103,,,,,,,0.6781942526884398,16.34839215886017,,,,,,,,,0.6011091709101154,24.45598756795572,3.095479240294218,24.91498922587088,,,,,,,,,0.7364542762026162,26.59419593080614,,,0.6679419079720668,26.71498053893488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3820614449514357,29.096931679517414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
2011-05-31,235.9759268054343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785260088693536,22.118920930582647,0.6382165862772582,21.62554676844903,2.5507207799971585,25.411206942062776,,,,,,,,,,,,,,,,,1.7065839146867363,25.911632546495294,,,,,,,0.6781942526884398,15.054487431830044,,,,,,,,,0.6011091709101154,23.060960451085112,3.095479240294218,24.02918543451773,,,,,,,,,0.7364542762026162,26.24705858400829,,,0.6679419079720668,23.54750025218529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3820614449514357,28.96942746421809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
