date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,JKHY_shares,JKHY_value,AAPL_shares,AAPL_value,JBL_shares,JBL_value,ORCL_shares,ORCL_value,NKE_shares,NKE_value,CAH_shares,CAH_value,EA_shares,EA_value,PAYX_shares,PAYX_value,GWW_shares,GWW_value,GPC_shares,GPC_value,COP_shares,COP_value,CL_shares,CL_value,SYY_shares,SYY_value,ADP_shares,ADP_value,XOM_shares,XOM_value,LLY_shares,LLY_value,BMY_shares,BMY_value,CTRA_shares,CTRA_value,HRL_shares,HRL_value,EL_shares,EL_value,AES_shares,AES_value,WDC_shares,WDC_value,ADM_shares,ADM_value,EOG_shares,EOG_value,KO_shares,KO_value,FICO_shares,FICO_value,CVX_shares,CVX_value,RMD_shares,RMD_value,CPB_shares,CPB_value,MDLZ_shares,MDLZ_value,KR_shares,KR_value,TGT_shares,TGT_value,HAS_shares,HAS_value,KLAC_shares,KLAC_value,NVR_shares,NVR_value,EBAY_shares,EBAY_value,TER_shares,TER_value,SNPS_shares,SNPS_value,WSM_shares,WSM_value,TRV_shares,TRV_value,AMAT_shares,AMAT_value,DLTR_shares,DLTR_value,MSFT_shares,MSFT_value,A_shares,A_value,DE_shares,DE_value,LOW_shares,LOW_value,ROST_shares,ROST_value,MU_shares,MU_value,GRMN_shares,GRMN_value,FAST_shares,FAST_value,F_shares,F_value,DVN_shares,DVN_value,EMN_shares,EMN_value,MKC_shares,MKC_value,CSGP_shares,CSGP_value,MGM_shares,MGM_value,TJX_shares,TJX_value,AXON_shares,AXON_value,EMR_shares,EMR_value,TTWO_shares,TTWO_value,ZBH_shares,ZBH_value,ADI_shares,ADI_value,CHRW_shares,CHRW_value,TECH_shares,TECH_value,MOH_shares,MOH_value,NFLX_shares,NFLX_value,HD_shares,HD_value,FFIV_shares,FFIV_value,FCX_shares,FCX_value,SBUX_shares,SBUX_value,DHI_shares,DHI_value,TSCO_shares,TSCO_value,EXPD_shares,EXPD_value,LUV_shares,LUV_value,NEM_shares,NEM_value,CPRT_shares,CPRT_value,ORLY_shares,ORLY_value,ADSK_shares,ADSK_value,LVS_shares,LVS_value,LRCX_shares,LRCX_value,NVDA_shares,NVDA_value,MPWR_shares,MPWR_value,WYNN_shares,WYNN_value,CNC_shares,CNC_value,TXT_shares,TXT_value,CVS_shares,CVS_value,PHM_shares,PHM_value,WMT_shares,WMT_value,LEN_shares,LEN_value,NOC_shares,NOC_value,GLW_shares,GLW_value,DECK_shares,DECK_value,CTSH_shares,CTSH_value,SWKS_shares,SWKS_value,VLO_shares,VLO_value,TSN_shares,TSN_value,ZBRA_shares,ZBRA_value,FSLR_shares,FSLR_value,CMI_shares,CMI_value,BA_shares,BA_value,WST_shares,WST_value,SMCI_shares,SMCI_value,PRU_shares,PRU_value,HSIC_shares,HSIC_value,CLX_shares,CLX_value,GEN_shares,GEN_value,AMZN_shares,AMZN_value,GE_shares,GE_value,NUE_shares,NUE_value,STLD_shares,STLD_value,LULU_shares,LULU_value,BAX_shares,BAX_value,J_shares,J_value,TDY_shares,TDY_value,CAG_shares,CAG_value,EPAM_shares,EPAM_value,NTAP_shares,NTAP_value,TPR_shares,TPR_value,GOOGL_shares,GOOGL_value,AME_shares,AME_value,RL_shares,RL_value,QCOM_shares,QCOM_value,CMG_shares,CMG_value,AMD_shares,AMD_value,MPC_shares,MPC_value,PODD_shares,PODD_value,PCAR_shares,PCAR_value,CF_shares,CF_value,NCLH_shares,NCLH_value,ANET_shares,ANET_value,PSX_shares,PSX_value,AMP_shares,AMP_value,ENPH_shares,ENPH_value,ULTA_shares,ULTA_value,APTV_shares,APTV_value,MHK_shares,MHK_value,JBHT_shares,JBHT_value,MOS_shares,MOS_value,FANG_shares,FANG_value,OXY_shares,OXY_value,APA_shares,APA_value,INCY_shares,INCY_value,VRTX_shares,VRTX_value,run
2006-07-31,95.97907342315808,,,,,,,,,0.3418491561127099,12.329776512384608,1.2789638862510857,8.671876110131238,0.6567905719645603,11.259849108840193,,,,,,,,,,,0.3696510267903333,6.638724817034878,0.8747141720629953,10.515438663558408,1.2764635269464335,9.844583254306324,,,,,0.5164418066579852,9.300208854237368,0.1748036903663352,7.85639844084236,0.4152575796102313,9.591420594134783,0.3642955160240493,9.970797067687926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
2006-08-31,97.6900695128504,0.3427909098056279,9.909163261474808,,,,,,,,,,,,,,,,,0.5258245488209006,9.909163261474808,,,,,,,0.8747141720629953,11.000116984139064,,,,,,,,,0.1748036903663352,8.452368305674133,0.4152575796102313,9.520014139877276,0.3642955160240493,9.262590514311086,0.5160044277888647,9.909163261474806,0.5485222921416091,9.909163261474808,0.4198400587433721,9.909163261474808,0.2835861622886884,9.909163261474808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
2006-09-30,100.13193172241724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5485222921416091,10.55946005834464,0.4198400587433721,9.938555140587274,,,0.3047686927989152,9.954239565435664,0.8097647951891485,9.954239565435664,2.324279488355032,9.954239565435664,1.6587163022844336,9.954239565435664,0.6296571044109556,9.954239565435664,0.746470171597144,9.954239565435664,0.908011911283848,9.954239565435664,0.4226250682586182,9.954239565435664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
2006-10-31,102.98361028059873,,,,,,,,,,,,,,,,,,,0.4606753765700798,10.20395941529356,,,,,,,0.6879588755897996,10.20395941529356,,,,,,,,,,,,,,,,,0.5485222921416091,11.042453203822587,0.4198400587433721,10.41999210248044,,,0.3047686927989152,9.781349274961242,,,2.324279488355032,10.988494463115495,,,0.6296571044109556,9.969046393820602,,,0.908011911283848,10.053228637867791,0.4226250682586182,10.11716795864989,0.4359945773362304,10.20395941529356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
2006-11-30,106.48259536131094,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6879588755897996,10.524386580562746,,,,,,,,,,,,,0.3916721393114778,10.627780796884776,,,0.5485222921416091,11.37571087862162,0.4198400587433721,10.16497526992388,,,0.3047686927989152,9.358734765447585,,,2.324279488355032,12.9033292052142,,,0.6296571044109556,10.191184848863198,,,0.908011911283848,11.285137006118877,0.4226250682586182,9.223701348633568,0.4359945773362304,10.8276546610405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
2006-12-31,103.98365431576754,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6879588755897996,9.469185985862326,,,,,,,,,,,,,,,,,0.5485222921416091,11.66446326284484,,,0.2603989712236045,10.396403893852677,,,,,,,,,0.6296571044109556,10.075177810091622,,,,,,,,,0.7586528476258694,10.396403893852677,0.2620523481015568,10.396403893852677,0.2919310068176686,10.396403893852677,0.5071425498784394,10.396403893852677,0.4729637336726397,10.396403893852677,0.7097215551607396,10.396403893852677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
2007-01-31,104.85779990030434,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6879588755897996,9.480233863656649,,,,,,,,,,,,,,,,,0.5485222921416091,10.963200746867596,,,0.2603989712236045,10.053156122748344,,,,,,,,,,,,,,,,,,,0.7586528476258694,10.316684193978125,0.2620523481015568,10.189044417109349,,,0.5071425498784394,11.106114048225864,0.4729637336726397,10.339279789338834,0.7097215551607396,10.240327908620577,1.2125263801931894,11.084879404879496,0.2882478480084303,11.084879404879496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
2007-03-31,104.70980822473996,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6879588755897996,10.01612121750784,,,,,,,,,,,0.381233721822747,10.521520778581346,0.3794788156848146,10.521520778581346,0.4860782022417617,10.521520778581346,,,,,,,,,,,,,,,,,,,1.033410416905409,10.521520778581346,,,,,,,,,0.2916293957253431,10.521520778581346,,,,,,,,,,,0.6544809500361816,10.521520778581346,0.366885754036673,10.521520778581346,0.0158218357572651,10.521520778581346,0.8417452952720927,10.521520778581346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
2007-04-30,110.94716442290677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381233721822747,10.690072405711454,,,,,,,,,0.2619341153927576,10.879119694273133,,,,,,,,,,,,,1.033410416905409,11.0660614932969,,,,,,,,,,,,,,,,,,,,,,,,,0.0158218357572651,13.03719266398651,,,0.676110660294163,10.879119694273133,0.3933159708708744,10.879119694273133,0.957462441648697,10.879119694273133,0.3109033886037907,10.879119694273133,0.7656425385078383,10.879119694273133,0.8300447440521096,10.879119694273133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
2007-05-31,111.840758135195,,,0.085802813602453,11.036816332642584,0.3909422253417335,11.036816332642584,,,0.2830486410518122,11.036816332642584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381233721822747,11.103312896206138,,,,,,,,,,,,,,,,,,,,,,,1.033410416905409,11.77333308744228,,,,,,,,,0.2776444327703828,11.036816332642584,,,,,,,,,,,0.6080381405641869,11.036816332642584,,,,,0.8989699368105513,11.036816332642584,,,,,,,,,,,0.8300447440521096,11.706397823048464,0.5056907309694503,11.036816332642584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
2007-06-30,112.53345060691996,,,0.085802813602453,11.722379975408082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1626737841308703,11.139829299423308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7444927285959537,11.139829299423308,,,,,,,,,,,1.103283799272468,11.139829299423308,,,0.6080381405641869,10.782782087224527,,,0.0163881269575922,11.139829299423306,,,,,0.4214842667724751,11.139829299423308,1.089799551863404,11.139829299423308,,,0.7561223996730877,11.139829299423308,0.8300447440521096,12.049483448324183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
