date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,MSFT_shares,MSFT_value,AAPL_shares,AAPL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,ORCL_shares,ORCL_value,GWW_shares,GWW_value,EA_shares,EA_value,COP_shares,COP_value,XOM_shares,XOM_value,TRV_shares,TRV_value,CVX_shares,CVX_value,FAST_shares,FAST_value,GPC_shares,GPC_value,COR_shares,COR_value,EOG_shares,EOG_value,CHRW_shares,CHRW_value,ADM_shares,ADM_value,CAH_shares,CAH_value,WDC_shares,WDC_value,EFX_shares,EFX_value,TECH_shares,TECH_value,DVN_shares,DVN_value,TJX_shares,TJX_value,JBL_shares,JBL_value,J_shares,J_value,STE_shares,STE_value,SYY_shares,SYY_value,AES_shares,AES_value,F_shares,F_value,DE_shares,DE_value,KLAC_shares,KLAC_value,RMD_shares,RMD_value,NVR_shares,NVR_value,VLO_shares,VLO_value,MRK_shares,MRK_value,HAS_shares,HAS_value,FCX_shares,FCX_value,GRMN_shares,GRMN_value,MU_shares,MU_value,NFLX_shares,NFLX_value,ALGN_shares,ALGN_value,ADI_shares,ADI_value,CPRT_shares,CPRT_value,CMI_shares,CMI_value,URI_shares,URI_value,DECK_shares,DECK_value,EBAY_shares,EBAY_value,EMN_shares,EMN_value,CSGP_shares,CSGP_value,MOH_shares,MOH_value,DLTR_shares,DLTR_value,ROST_shares,ROST_value,CTSH_shares,CTSH_value,WSM_shares,WSM_value,TXN_shares,TXN_value,TTWO_shares,TTWO_value,NEM_shares,NEM_value,GLW_shares,GLW_value,EXPD_shares,EXPD_value,VRTX_shares,VRTX_value,HRL_shares,HRL_value,LRCX_shares,LRCX_value,FDX_shares,FDX_value,RL_shares,RL_value,KR_shares,KR_value,ALB_shares,ALB_value,PWR_shares,PWR_value,TXT_shares,TXT_value,AXON_shares,AXON_value,TER_shares,TER_value,CMG_shares,CMG_value,MOS_shares,MOS_value,GE_shares,GE_value,CVS_shares,CVS_value,DHI_shares,DHI_value,AMP_shares,AMP_value,PHM_shares,PHM_value,PCAR_shares,PCAR_value,GILD_shares,GILD_value,ABT_shares,ABT_value,STX_shares,STX_value,MPWR_shares,MPWR_value,PKG_shares,PKG_value,POOL_shares,POOL_value,JCI_shares,JCI_value,ZBH_shares,ZBH_value,MCK_shares,MCK_value,LUV_shares,LUV_value,SMCI_shares,SMCI_value,MMM_shares,MMM_value,TSN_shares,TSN_value,LII_shares,LII_value,ETN_shares,ETN_value,FFIV_shares,FFIV_value,FSLR_shares,FSLR_value,NVDA_shares,NVDA_value,DXCM_shares,DXCM_value,ROK_shares,ROK_value,INTC_shares,INTC_value,MNST_shares,MNST_value,ISRG_shares,ISRG_value,SWKS_shares,SWKS_value,EW_shares,EW_value,ULTA_shares,ULTA_value,BAX_shares,BAX_value,LULU_shares,LULU_value,EPAM_shares,EPAM_value,STLD_shares,STLD_value,PSX_shares,PSX_value,WST_shares,WST_value,CTRA_shares,CTRA_value,IEX_shares,IEX_value,MPC_shares,MPC_value,DD_shares,DD_value,QCOM_shares,QCOM_value,A_shares,A_value,ENPH_shares,ENPH_value,HPQ_shares,HPQ_value,FTNT_shares,FTNT_value,APD_shares,APD_value,REGN_shares,REGN_value,CF_shares,CF_value,BMY_shares,BMY_value,ACGL_shares,ACGL_value,NUE_shares,NUE_value,TSLA_shares,TSLA_value,BKNG_shares,BKNG_value,AMD_shares,AMD_value,MHK_shares,MHK_value,AOS_shares,AOS_value,ON_shares,ON_value,AMAT_shares,AMAT_value,APTV_shares,APTV_value,OXY_shares,OXY_value,FANG_shares,FANG_value,PRU_shares,PRU_value,LEN_shares,LEN_value,INCY_shares,INCY_value,run
2006-07-31,105.44335677360353,,,,,,,,,,,1.278964666237286,8.671880788885316,0.6567904896865373,11.259846445558429,,,,,,,,,,,,,1.3150869195863517,10.142454984642674,0.4978991562355268,8.966290223868981,0.9900928828331677,11.902470156905268,0.1980260381599065,8.900112523780493,,,0.4110826539342076,11.251365514446949,0.3390765109075384,11.860389154427098,,,0.3628518341860059,11.385447292770571,3.827452279906032,11.103099688317725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
2006-08-31,107.6564350461476,0.3679669925025171,10.636936100810964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1980260381599065,9.575249842456184,,,0.4110826539342076,10.452201132888424,0.3390765109075384,11.84812831211565,,,0.3628518341860059,11.146589398199367,3.827452279906032,11.44958585643315,0.463977039036159,10.636936100810964,0.7426512255006789,10.636936100810964,0.466484535279576,10.636936100810964,0.3539578729047274,10.636936100810964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
2006-09-30,107.203794371484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3557001159098891,10.617320907084336,0.3628518341860059,11.314207528457947,,,,,0.7426512255006789,10.89366303478803,0.466484535279576,10.674677458647666,,,0.4507771916418921,10.617320907084336,0.3513503976129546,10.617320907084336,0.9684971863007212,10.617320907084336,0.3496774552941957,10.617320907084336,0.9965393796669132,10.617320907084336,0.267034886672334,10.617320907084338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
2006-10-31,111.68161089438593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3557001159098891,11.645565402613702,0.3628518341860059,11.72239784770851,,,,,0.7426512255006789,11.3756884243757,0.466484535279576,10.917543247584115,,,0.4507771916418921,10.791094634038082,0.3513503976129546,10.584836167449078,0.9684971863007212,10.722904848882337,0.3496774552941957,10.999091657421143,,,0.267034886672334,11.257216945026384,2.0748870540496744,11.66527171928686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
2006-11-30,113.8037824615447,,,,,,,,,0.3076686783443561,11.028075477491804,,,,,0.2559374995714323,11.028075477491804,,,,,,,,,,,,,,,,,,,,,,,,,0.3557001159098891,11.800443342334567,0.3628518341860059,12.615527938807997,,,,,0.7426512255006789,11.084066141010112,,,,,0.4507771916418921,9.83811625510286,,,0.9684971863007212,12.036873239535606,0.3496774552941957,10.987523958399573,,,0.267034886672334,12.357005153878587,,,0.4986958475771659,11.028075477491804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
2006-12-31,112.57249036312508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3557001159098891,12.228636570398852,,,,,,,,,,,,,0.4507771916418921,8.982980174397738,0.3922120103250038,11.631699765654936,0.9684971863007212,12.001677360761748,,,,,,,,,0.4986958475771659,9.568997663637145,0.3628028214095796,11.631699765654936,0.6262033248358003,11.631699765654936,0.5469814880170057,11.631699765654936,0.8069617716508247,11.631699765654936,2.976876803241907,11.631699765654936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
2007-01-31,113.7485418224546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4507771916418921,8.99422707771017,0.3922120103250038,12.911599211526402,0.9684971863007212,11.497208640121826,,,,,,,,,0.4986958475771659,9.350719306890456,0.3628028214095796,12.91698118577179,0.6262033248358003,11.9413221756672,0.5469814880170057,10.932407102485,0.8069617716508247,10.971999959615063,2.976876803241907,12.591974592185936,0.3321261808113629,11.640102570480778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
2007-03-31,114.32045001617864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2063108344567626,11.679014064399642,,,,,,,,,0.3237120532002507,11.679014064399642,,,,,,,,,,,,,0.3922120103250038,13.188199167172169,0.9684971863007212,9.860614131600885,,,,,,,,,0.4986958475771659,8.367560220468913,,,,,,,0.8069617716508247,11.357266456391493,2.976876803241907,12.220256769771844,0.3321261808113629,12.6104970131748,0.407247472267686,11.679014064399642,0.5567019455394288,11.679014064399642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
2007-04-30,115.68934056159443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294750921658063,12.24212642903427,0.3498556121304312,12.24212642903427,,,,,,,,,,,,,,,,,0.9684971863007212,10.3709543738218,,,,,,,,,0.4986958475771659,9.106218631254135,,,,,,,,,2.976876803241907,12.452581118523389,0.3321261808113629,12.75036062049867,,,0.5567019455394288,9.7985936723251,0.0148569495497988,12.24212642903427,0.3349756790467827,12.242126429034272,0.4722154767273283,12.24212642903427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
2007-05-31,119.84845310323372,0.4815841182942952,12.767605246257702,0.0992583748860893,12.767605246257702,0.4522495296779379,12.767605246257702,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1978509250818565,12.767605246257702,,,,,,,,,0.3211845472253721,12.767605246257704,,,,,,,,,,,,,0.3817972027984169,12.767605246257702,0.9684971863007212,11.033798083527833,,,,,,,,,0.4986958475771659,8.988966780296284,,,,,,,,,,,,,,,0.5567019455394288,10.45245151560568,,,,,,,0.7033905009529071,12.767605246257702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
2007-06-30,119.57170206729435,0.4815841182942952,12.339420963010248,0.0992583748860893,13.560678692277488,0.4522495296779379,12.339285034440932,,,0.2933596393232485,11.85412694182485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3211845472253721,13.29398136634942,,,,,,,,,,,,,,,0.9684971863007212,11.350557297968972,,,,,,,,,0.4986958475771659,8.651671169811015,,,,,,,,,,,,,,,,,,,,,,,0.7033905009529071,12.47372671796174,0.4095976375765876,11.85412694182485,0.2930262739277233,11.854126941824852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
2007-07-31,121.84561289240555,0.4815841182942952,12.520800366602828,0.0992583748860893,12.586954276974968,0.4522495296779379,11.789346335382756,,,0.2933596393232485,12.11341400676732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3211845472253721,13.454942431728137,,,,,,,,,,,,,,,0.9684971863007212,12.523743097157707,,,,,,,,,0.4986958475771659,8.832000976266759,,,,,,,,,,,,,,,,,,,,,,,0.7033905009529071,11.127472492275276,0.4095976375765876,13.451472416365592,0.2930262739277233,13.445466492884204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
