date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,JKHY_shares,JKHY_value,KLAC_shares,KLAC_value,PAYX_shares,PAYX_value,MU_shares,MU_value,EA_shares,EA_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,COP_shares,COP_value,XOM_shares,XOM_value,GWW_shares,GWW_value,TRV_shares,TRV_value,CVX_shares,CVX_value,CHRW_shares,CHRW_value,FCX_shares,FCX_value,GRMN_shares,GRMN_value,SYY_shares,SYY_value,AES_shares,AES_value,WDC_shares,WDC_value,TECH_shares,TECH_value,VTRS_shares,VTRS_value,RMD_shares,RMD_value,ITW_shares,ITW_value,CPRT_shares,CPRT_value,CPB_shares,CPB_value,JBL_shares,JBL_value,FAST_shares,FAST_value,EL_shares,EL_value,CTRA_shares,CTRA_value,DVN_shares,DVN_value,F_shares,F_value,TER_shares,TER_value,DLTR_shares,DLTR_value,VLO_shares,VLO_value,EMN_shares,EMN_value,HAS_shares,HAS_value,CMI_shares,CMI_value,DD_shares,DD_value,ETN_shares,ETN_value,GLW_shares,GLW_value,CSGP_shares,CSGP_value,MGM_shares,MGM_value,NVR_shares,NVR_value,EOG_shares,EOG_value,GEN_shares,GEN_value,EBAY_shares,EBAY_value,DECK_shares,DECK_value,J_shares,J_value,WSM_shares,WSM_value,LRCX_shares,LRCX_value,TTWO_shares,TTWO_value,ZBRA_shares,ZBRA_value,ADSK_shares,ADSK_value,STE_shares,STE_value,FDX_shares,FDX_value,MOS_shares,MOS_value,PKG_shares,PKG_value,MOH_shares,MOH_value,NEM_shares,NEM_value,ROST_shares,ROST_value,PWR_shares,PWR_value,IP_shares,IP_value,AMP_shares,AMP_value,HRL_shares,HRL_value,TXT_shares,TXT_value,VZ_shares,VZ_value,EXPD_shares,EXPD_value,MPWR_shares,MPWR_value,TKO_shares,TKO_value,PCAR_shares,PCAR_value,FSLR_shares,FSLR_value,PRU_shares,PRU_value,NVDA_shares,NVDA_value,APA_shares,APA_value,HAL_shares,HAL_value,LUV_shares,LUV_value,WST_shares,WST_value,TPR_shares,TPR_value,TJX_shares,TJX_value,CNC_shares,CNC_value,RL_shares,RL_value,GE_shares,GE_value,BAX_shares,BAX_value,LULU_shares,LULU_value,ALB_shares,ALB_value,CF_shares,CF_value,SMCI_shares,SMCI_value,PSX_shares,PSX_value,NTAP_shares,NTAP_value,STLD_shares,STLD_value,NUE_shares,NUE_value,MPC_shares,MPC_value,NWSA_shares,NWSA_value,BIIB_shares,BIIB_value,QCOM_shares,QCOM_value,KR_shares,KR_value,FANG_shares,FANG_value,APD_shares,APD_value,SWKS_shares,SWKS_value,UAL_shares,UAL_value,DHI_shares,DHI_value,PHM_shares,PHM_value,MHK_shares,MHK_value,WY_shares,WY_value,AMZN_shares,AMZN_value,JBHT_shares,JBHT_value,OXY_shares,OXY_value,INCY_shares,INCY_value,run
2006-07-31,100.2513204506557,,,,,,,,,,,1.2789647442359584,8.671882537462658,0.6567906131035796,11.259851066845664,,,,,,,0.4380902681057931,9.586323821365594,,,,,,,0.5406514724891445,9.736184429295664,,,,,1.336300745300644,10.30607243286746,0.915718351028152,11.008372445522213,0.3786618054914549,10.364005712650142,0.3123345160968302,10.92498702836517,0.1816970328222639,8.166215053575383,0.3507924572080163,10.22742592270574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2006-08-31,102.70054854760356,0.3656019520170279,10.568569141185348,,,,,,,,,,,,,,,,,,,0.4380902681057931,10.339909806919128,,,,,,,,,,,,,1.336300745300644,10.535669473734773,,,0.3786618054914549,9.627867569845945,,,0.1816970328222639,8.785686849991606,,,0.3440356155769691,10.568569141185348,0.3516830743613446,10.568569141185348,0.5421514696614178,10.568569141185348,0.41756638499408,10.568569141185348,0.5850239889356762,10.568569141185348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2006-09-30,102.1606917999888,,,,,,,,,,,,,,,,,,,,,0.4380902681057931,10.370578498764615,,,,,,,,,,,,,,,,,,,0.2910998325288841,10.132828002704516,,,0.3394685018758684,10.132828002704516,0.3440356155769691,10.72748927958808,,,,,,,,,0.7598623324734388,10.132828002704516,0.924302580961761,10.132828002704516,0.9510648131219676,10.132828002704516,0.616140741887698,10.132828002704516,0.6044401668375908,10.132828002704516,0.3558063068049362,10.132828002704516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2006-10-31,108.47275981974806,,,,,,,,,,,,,,,,,,,,,0.4380902681057931,10.87294492366496,,,,,,,,,,,,,,,,,,,,,,,0.3394685018758684,11.114144932480777,0.3440356155769691,11.114518191782537,,,,,,,,,0.7598623324734388,10.927946551417406,0.924302580961761,10.233594804102454,0.9510648131219676,11.132960938046605,0.616140741887698,10.35015450095702,0.6044401668375908,11.0743628162674,,,5.987454388558771,10.826066080514458,0.5152682935952744,10.826066080514458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2006-11-30,112.86811592865584,0.4589877035420764,10.878896629989832,,,,,,,,,,,,,,,,,,,0.4380902681057931,10.606841818365508,,,,,,,,,0.7629038728933072,10.878896629989832,,,,,,,,,,,,,0.3394685018758684,11.261957938607631,0.3440356155769691,11.961329763673293,,,,,,,,,0.7598623324734388,11.613741263611429,0.924302580961761,11.487604878345763,0.9510648131219676,10.712587199569956,,,0.6044401668375908,12.587363176512754,,,,,,,0.49194981035428,10.878896629989832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2006-12-31,112.7924527376205,0.4589877035420764,12.352030502100604,,,,,,,,,,,,,,,,,,,0.4380902681057931,10.831157024060218,,,,,0.4220162455201063,11.264939541496016,,,,,,,,,,,,,,,,,,,,,,,0.5917200509610236,11.264939541496016,,,0.5297346105585289,11.264939541496016,,,0.924302580961761,11.454014181579188,,,,,0.6044401668375908,12.391002668364347,,,,,,,0.49194981035428,9.43955065403604,3.8496906082779314,11.264939541496016,0.7040121430864871,11.264939541496016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2007-01-31,114.65097049602797,0.4589877035420764,12.193223950315073,,,,,,,,,,,,,,,,,,,0.4380902681057931,10.54515850005273,,,,,0.4220162455201063,11.151727450240996,,,,,,,,,,,,,,,,,,,,,,,0.5917200509610236,11.768609453037913,,,0.5297346105585289,10.587697290995225,,,0.924302580961761,10.972565451425442,,,,,0.6044401668375908,13.23687511367985,,,,,,,0.49194981035428,9.224229718346022,3.8496906082779314,11.704482868684083,0.7040121430864871,13.266400699250612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2007-03-31,114.33478749622056,0.4589877035420764,12.373453628499412,,,,,,,,,,,,,,,,,,,0.4380902681057931,10.695426984864142,,,,,,,,,,,,,,,,,0.4424262661935936,12.266814377143271,,,0.2166943068664028,12.266814377143271,,,0.3400043930261794,12.266814377143271,,,,,,,,,,,0.924302580961761,9.41065138153937,,,,,,,,,,,,,0.49194981035428,8.254369238458004,,,,,2.036534566408092,12.266814377143271,0.2805315558311587,12.266814377143271,2.988218668289643,12.266814377143271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2007-04-30,118.90344563685916,,,,,,,,,,,,,,,,,,,,,0.4380902681057931,11.00176713310634,,,,,,,,,,,,,,,,,,,0.2864204991647786,11.89613340295885,0.2166943068664028,13.12123441469286,0.3399675234573497,11.89613340295885,0.3400043930261794,12.902048948826211,,,,,,,,,,,0.924302580961761,9.897702821658434,,,,,,,,,,,,,,,,,,,,,,,2.988218668289643,12.500025303781062,0.7393153100466383,11.89613340295885,0.907639890281441,11.89613340295885,0.3255083289617599,11.89613340295885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2007-05-31,124.63118253914378,0.4633365354746322,12.283824937750854,0.0954973526506661,12.283824937750854,,,,,0.315029156081181,12.283824937750852,,,,,,,,,,,0.4380902681057931,12.215992642089272,,,,,,,,,,,,,,,,,0.3910856745779464,12.283824937750854,,,0.2166943068664028,13.983592514638834,,,0.3400043930261794,13.515725853667693,,,,,,,,,,,0.924302580961761,10.530303957618166,,,,,,,,,,,,,,,,,,,1.7601233919186483,12.283824937750854,,,2.988218668289643,12.966442882375553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2007-06-30,128.1028935611351,,,0.0954973526506661,13.046847852838342,,,,,,,,,,,,,,,,,0.4380902681057931,11.913664165632763,,,,,,,,,,,,,,,,,0.3910856745779464,12.52504595643718,,,0.2166943068664028,14.83913262659716,,,0.3400043930261794,14.072939855518417,,,,,,,,,,,0.924302580961761,10.83260965071377,,,,,,,,,,,,,,,,,,,,,,,2.988218668289643,14.645550439996809,,,,,,,0.6383599806197436,12.07570100446688,0.6809456321022455,12.07570100446688,0.3612625587775677,12.07570100446688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2007-07-31,127.77467722929576,,,0.0954973526506661,12.11001905648314,,,,,,,,,,,,,,,,,0.4380902681057931,11.464661916304449,,,,,,,,,,,,,,,,,0.3910856745779464,12.898403698767927,,,0.2166943068664028,13.931723563347738,,,0.3400043930261794,14.243335047221503,,,,,,,,,,,0.924302580961761,11.952256937890777,,,,,,,,,,,,,,,,,,,,,,,2.988218668289643,13.230750689075805,,,,,,,0.6383599806197436,13.008632566338296,0.6809456321022455,10.772399290160438,0.3612625587775677,14.162494463705682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2007-08-31,128.15771849085812,,,,,,,,,,,,,,,,,,,0.5779426877272421,13.096181215712251,0.4380902681057931,11.296715670964383,,,,,,,,,1.1710540003860228,13.096181215712251,,,,,,,0.3910856745779464,13.131740166252836,,,,,,,0.3400043930261794,14.660982579055842,,,,,,,,,,,0.924302580961761,13.077503409098568,,,,,,,,,,,,,,,,,,,,,,,2.988218668289643,12.142436831149306,,,,,,,0.6383599806197436,12.619249634586748,0.6809456321022455,10.907642759776357,0.3612625587775677,14.129085008549568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2007-09-30,131.66889344884385,,,,,,,,,,,,,,,,,,,0.5779426877272421,11.749574797401303,0.4380902681057931,11.34364161885286,,,,,0.4450375168875053,13.415975314774826,,,1.1710540003860228,12.695859427305525,,,1.1609777639367915,13.415975314774828,,,0.3910856745779464,14.074654912522815,,,,,,,0.3400043930261794,15.744005986930786,,,,,,,0.6409296947979201,13.415975314774826,,,,,,,,,,,,,,,,,,,,,,,,,,,2.988218668289643,13.199653809013345,,,,,,,0.6383599806197436,12.613576952492732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2007-10-31,132.66444794938815,,,,,,,,,,,,,,,,,,,0.5779426877272421,12.06166437789635,0.4380902681057931,12.303733026214372,,,,,0.4450375168875053,12.663158832632176,,,1.1710540003860228,12.021033886218133,,,1.1609777639367915,15.204854251069364,,,0.3910856745779464,13.624046470899616,,,,,,,0.3400043930261794,15.395752585956126,,,,,,,0.6409296947979201,12.92593343424982,,,,,,,,,,,,,,,,,,,,,,,,,,,2.988218668289643,13.790446083814402,,,,,,,0.6383599806197436,12.673825000437803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2007-11-30,124.43186401620348,,,,,,,,,,,,,,,,,,,,,0.4380902681057931,11.186567246373372,,,,,0.4450375168875053,11.564005599881485,,,,,,,,,,,0.3910856745779464,12.897433981023193,,,,,,,0.3400043930261794,14.766521891284745,,,,,,,0.6409296947979201,12.321855289839633,,,,,,,,,,,,,,,,,,,3.8539043189754887,12.599538087639038,,,,,,,2.988218668289643,11.676016402767422,,,,,,,0.6383599806197436,12.22084934211653,,,,,0.3501262967913962,12.599538087639038,0.4532158628543502,12.599538087639038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
2007-12-31,125.05963268512872,,,,,,,,,0.2524819422793032,12.21816254468066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3910856745779464,14.228434244356258,,,0.1881799741131501,12.218162544680665,,,0.3400043930261794,15.807540209313856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2162908380699696,12.218162544680665,2.988218668289643,10.463325711293807,,,,,,,0.6383599806197436,11.627033126623957,0.8365961554804701,12.218162544680665,,,0.3501262967913962,11.842486670137518,,,0.7644641342428535,12.218162544680665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
