date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,NKE_shares,NKE_value,MKC_shares,MKC_value,MU_shares,MU_value,PAYX_shares,PAYX_value,ORCL_shares,ORCL_value,CVS_shares,CVS_value,COP_shares,COP_value,EA_shares,EA_value,TRV_shares,TRV_value,XOM_shares,XOM_value,VLO_shares,VLO_value,GWW_shares,GWW_value,CVX_shares,CVX_value,CTRA_shares,CTRA_value,EOG_shares,EOG_value,CHRW_shares,CHRW_value,CL_shares,CL_value,WDC_shares,WDC_value,ADM_shares,ADM_value,EL_shares,EL_value,DVN_shares,DVN_value,LLY_shares,LLY_value,AES_shares,AES_value,F_shares,F_value,ACN_shares,ACN_value,RMD_shares,RMD_value,HRL_shares,HRL_value,EMN_shares,EMN_value,CMI_shares,CMI_value,GPC_shares,GPC_value,FCX_shares,FCX_value,SYY_shares,SYY_value,DE_shares,DE_value,MRK_shares,MRK_value,EBAY_shares,EBAY_value,TXT_shares,TXT_value,NVR_shares,NVR_value,DLTR_shares,DLTR_value,MOH_shares,MOH_value,KR_shares,KR_value,TTWO_shares,TTWO_value,AXON_shares,AXON_value,DECK_shares,DECK_value,GRMN_shares,GRMN_value,CSGP_shares,CSGP_value,J_shares,J_value,SWKS_shares,SWKS_value,ZBRA_shares,ZBRA_value,WSM_shares,WSM_value,TJX_shares,TJX_value,GLW_shares,GLW_value,TSN_shares,TSN_value,ROST_shares,ROST_value,NEM_shares,NEM_value,FDX_shares,FDX_value,PWR_shares,PWR_value,DHI_shares,DHI_value,VZ_shares,VZ_value,ORLY_shares,ORLY_value,AMAT_shares,AMAT_value,AMP_shares,AMP_value,LVS_shares,LVS_value,LEN_shares,LEN_value,PHM_shares,PHM_value,PRU_shares,PRU_value,LRCX_shares,LRCX_value,CTSH_shares,CTSH_value,APA_shares,APA_value,LUV_shares,LUV_value,FSLR_shares,FSLR_value,SMCI_shares,SMCI_value,RCL_shares,RCL_value,RL_shares,RL_value,PCAR_shares,PCAR_value,MPC_shares,MPC_value,PSX_shares,PSX_value,TPR_shares,TPR_value,GE_shares,GE_value,LULU_shares,LULU_value,BAX_shares,BAX_value,JBHT_shares,JBHT_value,EXPD_shares,EXPD_value,TGT_shares,TGT_value,CPRT_shares,CPRT_value,STLD_shares,STLD_value,NWSA_shares,NWSA_value,ENPH_shares,ENPH_value,BMY_shares,BMY_value,ACGL_shares,ACGL_value,WMT_shares,WMT_value,MOS_shares,MOS_value,OXY_shares,OXY_value,NUE_shares,NUE_value,FANG_shares,FANG_value,CF_shares,CF_value,run
2008-03-31,130.9210553049044,,,,,,,,,0.2926245627947349,13.218176917669506,,,,,,,,,0.8000070142006036,15.536136276811414,,,,,,,,,,,,,,,,,0.3592667620701361,11.346504988956138,,,,,,,,,0.218099205076695,12.415033344160502,0.2877064231715378,12.321931044945138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7774695994230211,14.575753258904967,,,0.5310654378678403,12.395445222616994,0.3836376540392885,13.03735808361324,,,,,,,1.1587145950028706,13.03735808361324,0.2521365239428269,13.03735808361324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2008-04-30,145.87193989589042,,,,,,,,,0.2926245627947349,14.495838600599154,,,,,,,,,0.8000070142006036,16.600145544662524,,,,,,,,,,,,,,,,,0.3592667620701361,12.826422585852198,,,,,,,,,0.218099205076695,14.09224505107205,0.2877064231715378,13.87948843543415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7774695994230211,17.271189205793778,,,0.5310654378678403,13.2101778103692,0.3836376540392885,15.412585383337232,,,,,,,1.1587145950028706,13.670874317630185,0.2521365239428269,14.412972961139968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2008-05-31,148.5675045203878,,,,,,,,,0.2926245627947349,14.510085607186944,,,,,,,,,,,,,,,1.155424160435043,15.728137777112488,,,,,,,,,,,0.3592667620701361,13.861168805097757,,,,,,,,,0.218099205076695,14.83172435656616,0.2877064231715378,14.312548370333651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7774695994230211,18.00198138635343,,,0.5310654378678403,13.692416118173066,0.3836376540392885,15.741030049993867,,,,,,,1.1587145950028706,13.111630891758695,0.2521365239428269,14.776781157811744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2008-06-30,137.63279762834875,,,,,,,,,0.2926245627947349,14.300941604422588,,,,,,,,,,,,,,,1.155424160435043,13.712949718639948,,,,,,,,,,,0.3592667620701361,14.124744939645383,,,,,,,,,,,0.2877064231715378,14.40548247065598,1.006248740205611,12.241359435037358,,,,,,,,,,,,,0.1595887575744228,12.241359435037358,,,,,,,,,,,,,0.7774695994230211,16.180869533777308,0.2804498532281443,12.241359435037358,,,0.3836376540392885,15.942371621058136,,,,,,,,,,,0.0244788029189974,12.241359435037358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2008-07-31,121.7118648052466,,,,,,,,,0.2926245627947349,12.779914303045611,,,,,,,,,,,,,,,1.155424160435043,13.544862839190824,,,,,,,,,,,0.3592667620701361,12.213804944482716,,,,,,,,,,,0.2877064231715378,12.288183620605457,1.006248740205611,7.954259754659671,,,,,,,,,,,,,0.1595887575744228,9.68025464859825,,,,,,,,,,,,,0.7774695994230211,14.174148321686223,0.2804498532281443,12.39456462467182,,,0.3836376540392885,13.16173914079728,,,,,,,,,,,0.0244788029189974,13.520132607508751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2008-08-31,124.33424242135004,0.6104569763075709,13.216676242277888,,,,,,,0.2926245627947349,13.672957040440352,,,,,,,,,0.8930186535100065,13.216676242277888,,,,,1.155424160435043,13.990354831133311,,,,,,,,,,,0.3592667620701361,12.417953721025256,,,,,,,,,,,0.2877064231715378,12.5439458331415,1.006248740205611,8.031981437892926,,,,,,,,,,,,,0.1595887575744228,10.410682597918742,,,,,,,,,,,,,,,,,,,0.3836376540392885,12.201300084571503,,,,,,,,,,,0.0244788029189974,14.631714390670698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2008-09-30,113.19142655431372,0.6104569763075709,11.266337414882912,,,,,,,0.2926245627947349,13.271521425294456,,,,,,,,,0.8930186535100065,12.502261149140091,,,,,,,,,,,,,,,,,0.3592667620701361,11.024301864861409,,,,,,,,,,,0.2877064231715378,12.07658752242362,,,,,,,,,,,,,,,0.1595887575744228,9.303810762070492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0244788029189974,14.001875269666517,0.8180619204299644,9.914910381991412,0.4797536986428889,9.914910381991412,0.9902673887396932,9.914910381991412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2008-10-31,96.81291721373071,0.6104569763075709,9.264884598987482,,,,,,,,,,,,,,,,,0.8930186535100065,9.483857998078395,,,,,,,,,,,,,,,,,0.3592667620701361,7.827628873191537,,,,,,,,,,,0.2877064231715378,10.922804032456405,,,,,,,,,,,,,,,0.1595887575744228,8.263277378844188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0244788029189974,11.999753769752258,0.8180619204299644,10.367571269687213,0.4797536986428889,7.122743544770227,0.9902673887396932,9.907696167110869,0.9825210723586828,11.652699580852136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2008-11-30,94.39527102537436,,,,,,,,,0.2197222028328626,7.899377126856023,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3592667620701361,7.979147941646089,,,,,,,,,,,0.2877064231715378,11.568512580414382,,,,,,,,,,,,,,,0.1595887575744228,7.392594396020962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0244788029189974,10.629920167574625,0.8180619204299644,11.531946714701965,0.4797536986428889,7.57690994635825,0.9902673887396932,9.979854370590092,0.9825210723586828,11.93763065435595,1.8159488046065275,7.899377126856022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2008-12-31,88.33641096423538,,,,,,,,,0.2197222028328626,8.08219118958443,,,,,,,,,,,,,,,0.8196244422026351,8.381941366367665,,,,,,,,,0.4279349892187514,8.381941366367665,0.3592667620701361,7.869764023973036,,,,,,,,,0.1406271168251036,8.381941366367665,0.2877064231715378,10.924353720679358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465561586589331,8.381941366367665,,,,,,,,,,,,,,,0.0244788029189974,11.168453831792563,,,,,,,,,,,1.8890065358305457,8.381941366367665,0.7583209241744299,8.381941366367665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2009-01-31,78.73308579430643,,,,,,,,,0.2197222028328626,6.932208929270959,,,,,,,,,,,,,,,0.8196244422026351,7.472836993267177,,,,,,,,,0.4279349892187514,7.8394774809177985,0.3592667620701361,7.221039349394709,,,,,,,,,0.1406271168251036,7.755739668599411,0.2877064231715378,10.414833354173217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465561586589331,7.519598211520269,,,,,,,,,,,,,,,0.0244788029189974,10.43017304611155,,,,,,,,,,,1.8890065358305457,5.4823161717330455,0.7583209241744299,7.664862589318306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2009-03-31,79.83729379407131,,,,,,,,,0.2197222028328626,7.156843248992639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4210098870077597,7.461191070790697,,,,,,,0.1406271168251036,7.502845930650775,0.2877064231715378,10.021844712976472,,,0.3825894075686212,7.461191070790697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5426784116828369,7.461191070790698,,,,,,,,,,,0.0244788029189974,10.47080794860114,,,,,,,,,,,1.8890065358305457,5.566273138701436,0.7583209241744299,9.27391453098604,2.4665093671292673,7.461191070790697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2009-04-30,90.12997133955535,,,,,,,,,0.2197222028328626,7.509120943973373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4210098870077597,8.347181407517711,,,,,,,0.1406271168251036,8.967496256877931,0.2877064231715378,9.851927764904351,,,0.3825894075686212,8.649316357927132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5426784116828369,8.350038022106673,,,,,,,,,,,0.0244788029189974,12.370852511648312,,,,,,,,,,,1.8890065358305457,5.931480720672584,0.7583209241744299,11.014140336893092,2.4665093671292673,9.138417017034204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2009-05-31,92.05450096205789,,,,,,,,,0.2197222028328626,7.496760396620863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4210098870077597,9.430056790490726,,,,,,,0.1406271168251036,8.42760719868446,0.2877064231715378,9.936885141427508,,,0.3825894075686212,9.995716003746558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5426784116828369,10.656328114835338,,,,,,,,,,,0.0244788029189974,12.11455941520506,,,,,,,,,,,1.8890065358305457,6.082601099419267,0.7583209241744299,9.120880766677468,2.4665093671292673,8.793106034950636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2009-06-30,93.79005401806997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2400433309002645,9.163983623328756,,,,,0.2877064231715378,9.96979077336846,,,,,,,,,0.5709531363731124,9.163983623328756,,,,,,,,,1.2069063743423445,9.163983623328756,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0244788029189974,12.29790615705132,,,,,,,,,,,1.8890065358305457,7.374471724348862,,,,,0.2768685324568047,9.163983623328756,1.1585413711706452,9.163983623328756,0.3873196822666546,9.163983623328756,2.246490341047425,9.163983623328756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2009-07-31,102.59884698967416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2400433309002645,9.22689994879425,,,,,0.2877064231715378,10.45436576903924,,,,,,,,,0.5709531363731124,10.460771693702226,,,,,,,,,1.2069063743423445,10.095377904635626,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0244788029189974,14.715432972382311,,,,,,,,,,,1.8890065358305457,7.095318051873594,,,,,0.2768685324568047,8.92231405625429,1.1585413711706452,11.307547456405503,0.3873196822666546,9.466093241448066,,,1.4857134022294871,10.85472589513906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2009-08-31,106.84158011604104,0.5265223871522514,10.770834866621142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2400433309002645,9.064359927083084,,,,,0.2877064231715378,10.525091695713204,,,,,,,,,0.5709531363731124,11.854389882395688,,,,,,,,,1.2069063743423445,10.78997728328724,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0244788029189974,16.529311671052998,,,,,,,,,,,1.8890065358305457,7.166681203572173,,,,,0.2768685324568047,9.575488436011176,1.1585413711706452,10.88632637911106,0.3873196822666546,9.67911877119326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2009-09-30,112.99688271285407,0.5265223871522514,11.965719562717885,,,,,,,0.2672321077576863,10.674887188657284,1.7542421365564564,10.674887188657284,,,,,,,,,,,,,,,,,1.3328681245688412,10.674887188657284,,,,,,,0.5414105593844758,10.674887188657284,,,,,,,,,,,0.2877064231715378,10.704898332579264,,,0.357290091246506,10.674887188657284,,,,,,,,,,,,,,,,,,,,,,,,,0.6214535818585784,10.674887188657284,,,,,,,,,,,,,,,,,0.0244788029189974,15.60205449695597,,,,,,,,,,,,,,,2.589734746616013,10.674887188657284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2009-10-31,112.19308679578734,0.5265223871522514,12.080680418630052,,,,,,,0.2672321077576863,10.763875529472257,1.7542421365564564,9.752151602237998,,,,,,,,,,,,,,,,,1.3328681245688412,8.839325865923039,,,,,,,0.5414105593844758,11.86150806099231,,,,,,,,,,,0.2877064231715378,11.633581925571985,,,0.357290091246506,10.438409298674552,,,,,,,,,,,,,,,,,,,,,,,,,0.6214535818585784,10.55862659968818,,,,,,,,,,,,,,,,,0.0244788029189974,16.21157728726603,,,,,,,,,,,,,,,2.589734746616013,10.053350207330928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2009-11-30,117.62838720802182,0.5265223871522514,12.41918090291176,,,,,,,0.2672321077576863,11.377912818822429,,,,,,,,,0.4976370692251994,9.893024518563315,,,,,,,,,1.3328681245688412,9.789651701914986,,,,,,,0.5414105593844758,12.357558054749646,,,,,,,,,,,0.2877064231715378,11.861571574027383,,,0.357290091246506,11.073734414635664,,,,,,,,,,,,,,,,,,,,,,,,,0.6214535818585784,12.08883016311339,,,,,,,,,,,,,,,,,0.0244788029189974,16.477906782550125,,,,,,,,,,,,,,,2.589734746616013,10.28901627673312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2009-12-31,125.60056366653102,0.5265223871522514,11.767469253869807,,,,,,,0.2672321077576863,11.237370896184023,,,,,,,,,0.4976370692251994,12.067698928711083,,,,,,,,,1.3328681245688412,13.747171502745292,,,,,,,0.5414105593844758,12.19047387867007,,,,,,,,,,,0.2877064231715378,11.804972833476558,,,,,,,,,0.4411305538799133,11.7960252708164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0244788029189974,17.397330560424965,,,,,,,,,,,2.087381579997092,11.7960252708164,,,,,,,,,,,,,,,0.8932204369838451,11.7960252708164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2010-01-31,115.91977612655604,0.5265223871522514,11.552758090590942,,,,,,,0.2672321077576863,10.906918063836768,,,,,,,,,0.4976370692251994,10.266252320482216,,,,,,,,,1.3328681245688412,11.351830888444317,,,,,,,0.5414105593844758,11.45765693307498,,,,,,,,,,,0.2877064231715378,11.0582437101065,,,,,,,,,0.4411305538799133,10.150196225796035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0244788029189974,16.7469285875791,,,,,,,,,,,2.087381579997092,11.384347214864947,,,,,,,,,,,,,,,0.8932204369838451,11.044644091780231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2010-03-31,129.9746050119254,,,,,,,,,0.2672321077576863,11.374768959644552,,,,,,,,,0.4976370692251994,12.500643596570658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2877064231715378,11.738391115534798,,,,,,,,,,,,,,,,,,,,,,,,,0.4814341934520874,12.762825169920632,1.7007538200835162,12.762825169920632,0.6148212004086695,12.76282516992063,,,,,0.4227236678319791,12.762825169920632,,,,,,,,,,,0.0244788029189974,17.783850320651613,,,,,,,,,,,,,,,,,,,,,,,1.3836516445347231,12.762825169920632,,,,,0.8832407410160189,12.762825169920632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2010-04-30,131.85510332883496,,,,,,,,,,,,,,,,,,,0.4976370692251994,12.226942638996368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2877064231715378,12.606809177358494,,,,,,,,,,,,,,,,,,,,,,,,,0.4814341934520874,13.721291404718697,,,0.6148212004086695,13.508711941703956,,,,,0.4227236678319791,11.539099622863846,,,,,,,,,,,0.0244788029189974,17.577004137172572,,,,,1.4240027112335238,11.818917217012466,,,,,,,,,,,,,,,,,1.3836516445347231,13.981334751969165,,,,,0.8832407410160189,13.056075220026948,0.9836827163561296,11.818917217012466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2010-05-31,122.5903526487064,,,,,0.4367146839783943,11.235540781323536,,,0.2705770180953304,11.235540781323536,,,,,,,,,,,,,,,,,,,1.2655166516927514,11.235540781323536,,,,,,,,,,,,,,,,,,,0.2877064231715378,11.43498367273324,,,,,,,,,,,,,,,,,,,,,,,,,0.4814341934520874,12.610433022011986,,,,,,,,,0.4227236678319791,10.720946525487715,,,,,,,,,,,0.0244788029189974,16.77483478148297,,,,,,,,,,,,,,,,,,,,,,,1.3836516445347231,14.566923359288356,,,,,0.8832407410160189,11.716475965301514,0.9836827163561296,11.059132978430004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2010-06-30,112.28726630776669,,,,,0.4367146839783943,9.004394108284329,,,0.2705770180953304,10.612204384454133,,,,,,,,,,,,,,,,,,,1.2655166516927514,10.493917291166092,,,,,,,,,,,,,,,,,,,0.2877064231715378,10.602728661154838,,,,,,,,,0.6334597176849199,11.571463158889893,,,,,,,,,,,,,,,,,,,,,,,,,0.4227236678319791,9.049674324832456,,,,,,,,,,,0.0244788029189974,16.0343509931833,,,,,1.5672898749953823,11.571463158889893,,,,,,,,,,,,,,,,,1.3836516445347231,12.10010077031464,,,,,,,0.9836827163561296,11.246969456597114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2010-07-31,114.12427561097608,,,,,0.4367146839783943,9.217132253843094,,,0.2705770180953304,10.97606990609131,,,,,,,,,,,,,,,,,,,1.2655166516927514,8.998320801479979,,,,,,,,,,,,,,,,,,,0.2877064231715378,11.907362007482138,,,,,,,,,0.6334597176849199,10.125030566085783,,,,,,,,,,,,,,,,,,,,,,,,,0.4227236678319791,10.94898548408601,,,,,,,,,,,0.0244788029189974,15.335970028751872,,,,,,,,,,,,,,,,,,,,,,,1.3836516445347231,13.02150111027505,,,,,,,,,0.2958191985051491,11.79695172644042,0.1702057038846855,11.79695172644042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2010-08-31,110.82858191113976,0.6158922983435788,10.157164572608268,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2655166516927514,7.984773968354318,,,,,,,,,,,,,,,,,,,0.2877064231715378,11.574569754141356,,,0.3248456286151983,10.157164572608268,,,,,0.6334597176849199,9.269448303752176,,,,,,,,,,,,,,,,,,,,,,,,,0.4227236678319791,11.070388082255583,,,,,,,,,,,0.0244788029189974,14.789112914151744,,,,,,,,,,,,,,,,,,,,,,,1.3836516445347231,12.72802327814268,,,,,,,,,0.2958191985051491,12.940771892517091,,,0.5769133558933772,10.157164572608268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2010-09-30,124.7762090682873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2655166516927514,8.911798201765528,,,,,,,0.4564477302780883,11.916489760610906,,,,,,,,,,,0.2877064231715378,12.78201833266226,,,,,,,,,0.6334597176849199,10.89236864976027,,,,,,,,,,,,,,,,,,,0.4867518405186493,11.916489760610906,,,,,0.4227236678319791,13.130998256403222,,,,,,,,,,,0.0244788029189974,15.850759971290818,,,0.66227247724736,11.916489760610906,,,,,,,,,,,,,,,,,,,1.3836516445347231,15.542306613961593,,,,,,,,,,,,,,,1.2588330126535006,11.916489760610906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2010-10-31,129.00577502090442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2655166516927514,10.209632973364732,,,,,,,0.4564477302780883,12.32318415896087,,,,,,,,,,,0.2877064231715378,13.026459699575234,,,,,,,,,0.6334597176849199,12.28125029727738,,,,,,,,,,,,,,,,,,,0.4867518405186493,12.73856308428104,,,,,0.4227236678319791,14.576500374347637,,,,,,,,,,,0.0244788029189974,15.358245082018437,,,0.66227247724736,11.444068861580805,1.9155979418222768,15.870805383675934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2588330126535006,11.177065105822347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2010-11-30,129.58587283690017,,,,,,,,,0.2302094920377109,11.210065195394288,,,,,,,,,,,,,,,,,,,1.2655166516927514,8.9859604300922,,,,,,,0.4564477302780883,12.59792357620301,,,,,,,,,,,0.2877064231715378,12.769399129271658,,,,,,,,,0.6334597176849199,12.852917583433142,,,,,,,,,,,,,,,,,,,0.4867518405186493,12.615340469930077,,,,,0.4227236678319791,15.629795769543252,,,,,,,,,,,0.0244788029189974,15.17636775561839,,,,,1.9155979418222768,16.988971303789597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2588330126535006,10.75913162362455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2010-12-31,141.77310369763902,0.5473739705274212,13.231465498809278,,,,,,,0.2302094920377109,11.972768499235734,,,,,,,,,,,,,,,,,,,1.2655166516927514,9.912985870394138,,,,,,,0.4564477302780883,14.25825254333154,,,,,,,,,,,0.2877064231715378,14.51375321632361,,,,,,,,,0.6334597176849199,13.006383146179544,,,,,,,,,,,1.5146587788730523,13.231465498809277,,,,,,,,,,,,,0.4227236678319791,18.52529421801084,,,,,,,,,,,0.0244788029189974,16.915342871187207,,,,,1.9155979418222768,16.205392335357843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
2011-01-31,145.51900203345448,0.5473739705274212,13.734100567463988,,,,,,,0.2302094920377109,11.911416243444144,,,,,,,,,,,,,,,,,,,1.2655166516927514,13.027785580870972,,,,,,,0.4564477302780883,14.961748359070466,,,,,,,,,,,0.2877064231715378,15.099076604205836,,,,,,,,,0.6334597176849199,13.052427527094718,,,,,,,,,,,1.5146587788730523,12.569497083307748,,,,,,,,,,,,,0.4227236678319791,16.92702999274033,,,,,,,,,,,0.0244788029189974,18.726284233033013,,,,,,,,,,,,,,,,,,,,,,,1.3529172986642153,15.509635842223275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
