date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,KLAC_shares,KLAC_value,LRCX_shares,LRCX_value,AAPL_shares,AAPL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,EQIX_shares,EQIX_value,PAYX_shares,PAYX_value,ORCL_shares,ORCL_value,COP_shares,COP_value,FFIV_shares,FFIV_value,EA_shares,EA_value,GEN_shares,GEN_value,XOM_shares,XOM_value,TRV_shares,TRV_value,CVX_shares,CVX_value,VLO_shares,VLO_value,CHRW_shares,CHRW_value,GLW_shares,GLW_value,GWW_shares,GWW_value,EBAY_shares,EBAY_value,EOG_shares,EOG_value,RMD_shares,RMD_value,CTRA_shares,CTRA_value,AES_shares,AES_value,WDC_shares,WDC_value,PTC_shares,PTC_value,MU_shares,MU_value,DECK_shares,DECK_value,EMN_shares,EMN_value,F_shares,F_value,DVN_shares,DVN_value,CMI_shares,CMI_value,FCX_shares,FCX_value,GRMN_shares,GRMN_value,DD_shares,DD_value,FAST_shares,FAST_value,MGM_shares,MGM_value,URI_shares,URI_value,CTSH_shares,CTSH_value,CSGP_shares,CSGP_value,NVR_shares,NVR_value,HAS_shares,HAS_value,J_shares,J_value,ROST_shares,ROST_value,DLTR_shares,DLTR_value,JBHT_shares,JBHT_value,AXON_shares,AXON_value,CPRT_shares,CPRT_value,TSCO_shares,TSCO_value,HRL_shares,HRL_value,EXPD_shares,EXPD_value,DHI_shares,DHI_value,WSM_shares,WSM_value,FDX_shares,FDX_value,PWR_shares,PWR_value,LUV_shares,LUV_value,MPWR_shares,MPWR_value,TER_shares,TER_value,LVS_shares,LVS_value,MOS_shares,MOS_value,GE_shares,GE_value,TXT_shares,TXT_value,A_shares,A_value,CMG_shares,CMG_value,NEM_shares,NEM_value,AMP_shares,AMP_value,PHM_shares,PHM_value,DE_shares,DE_value,LEN_shares,LEN_value,PCAR_shares,PCAR_value,SBUX_shares,SBUX_value,ULTA_shares,ULTA_value,PRU_shares,PRU_value,TECH_shares,TECH_value,KDP_shares,KDP_value,WMT_shares,WMT_value,LLY_shares,LLY_value,FSLR_shares,FSLR_value,GPC_shares,GPC_value,ADM_shares,ADM_value,WST_shares,WST_value,TSN_shares,TSN_value,APA_shares,APA_value,SMCI_shares,SMCI_value,SYY_shares,SYY_value,SWKS_shares,SWKS_value,RCL_shares,RCL_value,EPAM_shares,EPAM_value,LULU_shares,LULU_value,PSX_shares,PSX_value,STLD_shares,STLD_value,EW_shares,EW_value,TJX_shares,TJX_value,NUE_shares,NUE_value,ALB_shares,ALB_value,FANG_shares,FANG_value,REGN_shares,REGN_value,ENPH_shares,ENPH_value,AMD_shares,AMD_value,TGT_shares,TGT_value,WY_shares,WY_value,ACGL_shares,ACGL_value,OXY_shares,OXY_value,CF_shares,CF_value,run
2006-07-31,105.93711169801328,,,,,,,,,,,1.2789649002333316,8.671884814902002,0.6567904896865373,11.259847698286867,,,,,,,,,,,,,,,1.2451006006602043,9.602694823457703,,,0.5372999717500883,9.675830806118457,0.9100422303771256,10.940133091084334,0.4141288772416072,11.334747212060966,,,,,,,0.3331888703100873,11.6544470221588,0.3742145761598609,10.910301883205486,0.3565515639894011,11.187762856105907,0.3064304219417266,10.699461490632745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2006-08-31,105.0667968068968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4141288772416072,10.52965845672946,,,0.2101200387620991,10.446626739773729,,,,,0.3742145761598609,10.45769887201229,0.3565515639894011,10.953052299738925,,,0.3476252580920478,10.446626739773729,0.7084976902388376,10.446626739773729,0.2160469766368261,10.446626739773729,0.9958748942024932,10.446626739773729,0.4581384877898257,10.446626739773729,0.6165717807829051,10.446626739773729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2006-09-30,107.23617247993523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4141288772416072,9.882238484695147,,,,,,,0.3105648732844051,10.810383373303784,0.3742145761598609,11.169958354900515,0.3565515639894011,11.117758682174069,0.4051108708883766,10.810383373303784,,,,,0.2160469766368261,10.530606364809357,,,0.4581384877898257,10.483693726837243,,,2.524187423707523,10.810383373303784,0.8106725459693924,10.810383373303784,0.9861084179994676,10.810383373303784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2006-10-31,112.93610074558272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4141288772416072,10.000103224447653,,,,,,,0.3105648732844051,11.506367897985395,0.3742145761598609,12.251723040906487,0.3565515639894011,11.51885946968614,0.4051108708883766,10.991012250857654,,,,,0.2160469766368261,11.43565499315337,,,0.4581384877898257,10.72221344021734,,,2.524187423707523,11.93360267598388,,,0.9861084179994676,10.917891023802044,0.5966567135254476,11.65867272854278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2006-11-30,120.55694263157464,,,,,,,,,0.3300648174357504,11.830840123096143,,,,,,,,,0.5128235925269824,11.830840123096143,,,,,,,,,,,,,,,,,0.4141288772416072,11.237133624642142,,,,,,,,,0.3742145761598609,12.414673914734037,0.3565515639894011,12.396487401907212,,,,,,,0.2160469766368261,11.369657580120457,,,0.4581384877898257,11.377589299280146,,,2.524187423707523,14.013129599789648,,,0.9861084179994676,12.255750841812588,,,0.8296607140268919,11.830840123096143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2006-12-31,121.6464034270916,,,,,,,,,0.3300648174357504,11.989516608358148,,,,,,,,,0.5128235925269824,13.751364907488378,,,,,4.841789623336034,12.331588787235273,,,,,,,,,,,0.4141288772416072,12.01354786043167,0.3323430518628176,12.331588787235273,,,,,,,,,,,,,,,,,0.2160469766368261,11.033475350758422,,,,,,,,,0.8555175571116475,12.331588787235273,0.9861084179994676,12.219914958313169,,,0.8296607140268919,11.312228592800707,3.7025617040730023,12.331588787235273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2007-01-31,120.95339903669044,,,,,,,,,0.3300648174357504,12.735596006079902,,,,,,,,,0.5128235925269824,14.72572953766297,,,,,4.841789623336034,12.46094778104951,,,,,,,,,,,0.4141288772416072,11.08852643817668,0.3323430518628176,11.866309275300209,,,,,,,,,,,,,,,,,0.2160469766368261,12.249782973065324,,,,,,,,,0.8555175571116475,11.632201454620043,0.9861084179994676,11.706271996952838,,,0.8296607140268919,10.493792212431256,3.7025617040730023,11.994241361351692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2007-03-31,119.59791653375198,,,,,,,,,0.3300648174357504,12.237902521177068,,,,,,,,,0.5128235925269824,12.58469143011617,,,,,,,,,,,0.2000704203773143,12.808547327752995,,,,,0.4141288772416072,11.482237496685418,,,,,,,,,,,0.3550197928623392,12.808547327752995,,,,,,,0.2160469766368261,12.230170584824409,,,,,,,,,,,0.9861084179994676,10.039919401476428,,,0.8296607140268919,9.788805788460529,,,0.6927821786536315,12.808547327752995,3.1201850920574787,12.808547327752995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2007-04-30,122.34348040659198,,,,,,,,,0.3300648174357504,12.17653537511612,,,,,,,,,0.5128235925269824,12.779563964897736,,,,,,,,,,,0.2000704203773143,12.485449290401872,,,,,0.4141288772416072,11.650234067515294,,,,,,,,,,,0.3550197928623392,13.471838072268968,,,,,,,0.2160469766368261,13.082039864358352,,,,,,,,,,,0.9861084179994676,10.5595368909392,,,0.8296607140268919,9.294503889300804,,,0.6927821786536315,13.791724596616918,3.1201850920574787,13.052054395176707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2007-05-31,127.43156211474113,,,0.1020352543780724,13.124795268870468,0.4649015979772632,13.124795268870468,,,0.3300648174357504,12.87009908119348,,,,,,,,,,,,,,,,,,,,,0.2000704203773143,13.070309384101147,,,,,0.4141288772416072,13.00759997758865,,,,,,,,,,,0.3550197928623392,14.112615049403106,,,,,,,,,,,,,,,,,,,0.9861084179994676,11.234437566341834,,,0.8296607140268919,9.869838419730316,,,0.6927821786536315,13.47800059297712,3.1201850920574787,13.539071505664516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2007-06-30,131.70935745261508,,,0.1020352543780724,13.940055954913236,0.4649015979772632,12.684488885018066,,,0.3300648174357504,13.337319891873063,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4141288772416072,13.263037166381643,,,,,,,,,,,0.3550197928623392,14.69443017075627,,,,,,,,,,,,,,,,,,,0.9861084179994676,11.556960517836613,,,0.8296607140268919,10.153452629174575,,,,,3.1201850920574787,15.292329235088122,0.2702265504409702,13.39364150078675,0.400690526318568,13.39364150078675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2007-07-31,131.89835007454167,,,0.1020352543780724,12.939090358573852,0.4649015979772632,12.11916695285858,,,0.3300648174357504,13.62904141750976,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4141288772416072,13.658391982125984,,,,,,,,,,,0.3550197928623392,14.87235854373466,,,,,,,,,,,,,,,,,,,0.9861084179994676,12.751476801849476,,,0.8296607140268919,9.618635996832188,,,,,3.1201850920574787,13.815045785326005,0.2702265504409702,12.78696359786269,0.400690526318568,15.708178637868484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2007-08-31,132.15452360698015,0.483274409029491,12.817864452956172,,,,,,,,,,,,,,,,,0.5656603944955472,12.817864452956172,,,,,,,,,,,,,,,,,0.4141288772416072,13.905483212749164,,,,,,,,,,,0.3550197928623392,15.30844496326382,,,,,,,,,,,0.5385861665263071,12.817864452956172,,,,,,,0.9861084179994676,13.9519704352436,,,0.8296607140268919,9.278295622349397,,,,,3.1201850920574787,12.67867252752112,0.2702265504409702,12.906936005571891,0.400690526318568,15.671127481412636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2007-09-30,139.19161904929848,0.483274409029491,13.46368058750794,,,,,,,,,,,,,,,,,0.5656603944955472,11.49987577693801,,,,,,,,,,,,,,,,,0.4141288772416072,14.903952384428727,,,,,,,,,,,0.3550197928623392,16.43930131456974,,,,,,,,,,,0.5385861665263071,13.76360252263406,,,2.5453409483091964,16.04239549120319,,,,,,,0.8296607140268919,8.99468062167902,,,,,3.1201850920574787,13.782578573088228,0.2702265504409702,14.25915628604638,,,0.4361761125608389,16.04239549120319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2007-10-31,145.52763139433938,0.483274409029491,11.300486342122596,,,,,,,,,,,,,,,,,0.5656603944955472,11.805332907843164,,,,,,,,,,,,,,,,,0.4141288772416072,14.426790432991488,,,,,,,,,,,0.3550197928623392,16.075664155137943,,,,,,,,,,,0.5385861665263071,16.85960390839656,,,2.5453409483091964,18.10929193168342,,,,,,,0.8296607140268919,8.516583033340135,,,,,3.1201850920574787,14.399466020347337,0.2702265504409702,16.0358568897279,,,0.4361761125608389,17.998555772748833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2007-11-30,132.23793119293606,,,,,,,,,0.250416616038467,11.682512499502524,1.8833557621763897,11.682512499502522,,,,,,,,,,,,,,,,,,,,,,,,,0.4141288772416072,13.657371446639008,,,,,,,,,,,0.3550197928623392,15.41865326741634,,,,,,,,,,,0.5385861665263071,15.769563971427951,,,2.5453409483091964,15.704759913827568,,,,,,,0.8296607140268919,6.741957806101826,,,,,3.1201850920574787,12.191654673123216,0.2702265504409702,14.217653939445642,,,0.4361761125608389,15.17129117594945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2007-12-31,139.17905804062994,,,,,,,,,0.250416616038467,12.118218726453822,1.8833557621763897,12.277778619173866,,,,,,,,,,,,,,,,,,,,,,,,,0.4141288772416072,15.066789405877076,,,,,,,,,,,0.3550197928623392,16.505638650208837,,,,,,,0.255707169880898,16.602578895681468,,,,,,,,,,,,,,,0.8296607140268919,5.874903745913177,,,0.911532885175674,16.602578895681468,3.1201850920574787,10.92541331027732,,,,,,,0.3106080974562827,16.602578895681468,0.4908598670755174,16.602578895681468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
2008-01-31,130.5536979761208,,,,,,,,,0.250416616038467,11.802058005016736,1.8833557621763897,11.985621892688258,,,,,,,,,,,,,,,,,,,,,,,,,0.4141288772416072,13.669309816105082,,,,,,,,,,,0.3550197928623392,14.722961062084057,,,,,,,0.255707169880898,15.058413645362648,,,,,,,,,,,,,,,0.8296607140268919,5.6642168474238295,,,0.911532885175674,18.07972888240352,3.1201850920574787,10.779312343027517,,,,,,,0.3106080974562827,12.349232390620802,0.4908598670755174,16.442843091388365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
