date,portfolio_value,MU_shares,MU_value,ALK_shares,ALK_value,WDC_shares,WDC_value,STX_shares,STX_value,AMD_shares,AMD_value,HAS_shares,HAS_value,DECK_shares,DECK_value,UNH_shares,UNH_value,GE_shares,GE_value,UAL_shares,UAL_value,TPR_shares,TPR_value,LRCX_shares,LRCX_value,NEM_shares,NEM_value,CNC_shares,CNC_value,MMM_shares,MMM_value,SWKS_shares,SWKS_value,VFC_shares,VFC_value,run,AAPL_shares,AAPL_value,CSCO_shares,CSCO_value
2019-12-31,619.7465816235263,7.100231274031796,372.9542303578738,,,1.6560751184845135,77.65928703981294,,,,,,,,,,,1.2319311848747068,66.74345197742439,,,,,,,2.0220111480513316,73.91397792517226,0.4529288183079841,28.475634323242794,,,,,,,1,,,,
2020-01-31,628.2129941788701,7.100231274031796,368.16921770060594,,,1.6560751184845135,80.14311543340453,,,,,,,,,,,1.2319311848747068,74.52592478371061,,,,,,,2.0220111480513316,76.92627656122148,0.4529288183079841,28.44845969992756,,,,,,,1,,,,
2020-02-29,598.3488362012424,7.100231274031796,364.4937516060697,,,1.6560751184845135,68.52072713496891,,,,,,,,,,,1.2319311848747068,65.12786754063164,,,,,,,2.0220111480513316,76.19220376554851,0.4529288183079841,24.01428615402368,,,,,,,1,,,,
2020-03-31,494.7464737896382,7.100231274031796,291.67824503942427,,,,,1.2976920047666325,51.32888096359421,,,,,,,,,1.2319311848747068,47.528983540995185,,,,,,,2.0220111480513316,77.30186321905865,0.4529288183079841,26.908501026565887,,,,,,,1,,,,
2020-04-30,558.2296661565722,7.100231274031796,332.10812831222773,,,,,1.2976920047666325,53.38946898179846,,,,,,,,,1.2319311848747068,40.74534007238459,,,,,,,2.0220111480513316,101.8307272378784,0.4529288183079841,30.15600155228302,,,,,,,1,,,,
2020-05-31,558.4144366436299,7.100231274031796,332.24688595999714,,,,,1.2976920047666325,56.69223136624449,,,,,,,,,1.2319311848747068,39.36719272036282,,,,,,,2.0220111480513316,100.10159238412147,0.4529288183079841,30.00653421290395,,,,,,,1,,,,
2020-06-30,584.4335466824173,7.100231274031796,357.2815228943009,,,1.2286475478671883,40.92509852481014,1.2976920047666325,51.7434192649826,,,,,,,,,,,,,,,,,2.0220111480513316,105.69987994040856,0.4529288183079841,28.78362605791513,,,,,,,1,,,,
2020-07-31,584.6011880853704,7.100231274031796,347.15668367055014,,,1.2286475478671883,39.95179429362311,1.2976920047666325,48.95885450878277,,,,,,,,,,,,,,,,,2.0220111480513316,118.98025021781834,0.4529288183079841,29.55360539459597,,,,,,,1,,,,
2020-08-31,546.6274259075673,7.100231274031796,315.60328124053075,,,1.2286475478671883,35.61364117086798,1.2976920047666325,51.95787625438727,,,,,,,,,,,,,,,,,2.0220111480513316,115.67903224135866,0.4529288183079841,27.77359500042268,,,,,,,1,,,,
2020-09-30,548.3959516935936,7.100231274031796,325.6588093534789,,,1.2286475478671883,33.88023359800945,1.2976920047666325,53.343703438493755,,,,,,,,,,,,,,,,,2.0220111480513316,109.0938665023694,0.4529288183079841,26.41933880124215,,,,,,,1,,,,
2020-10-31,571.7789419852179,7.100231274031796,349.09839692663866,,,1.2286475478671883,34.97404318923986,1.2976920047666325,52.48110338960995,,,,,,,,,,,,,,,,,2.0220111480513316,108.45730600884204,0.4529288183079841,26.768092470887332,,,,,,,1,,,,
2020-11-30,680.0384087758928,7.100231274031796,444.4521486884484,,,1.2286475478671883,41.601777061686334,1.2976920047666325,64.54233634821945,,,,,,,,,,,,,,,,,2.0220111480513316,101.5190843377368,0.4529288183079841,27.923062339801753,,,,,,,1,,,,
2020-12-31,771.4772638674029,7.100231274031796,521.3591505258429,,,1.2286475478671883,51.34408541131498,,,,,,,,,,,,,,,1.7251010413927836,47.70409385302474,,,2.0220111480513316,103.36584022419576,,,0.3907758906089705,47.70409385302474,,,,,1,,,,
2021-01-31,795.1262026415452,7.100231274031796,542.7876866468787,,,1.2286475478671883,52.30811423090674,,,,,,,,,,,,,,,1.7251010413927836,48.532934542160866,,,2.0220111480513316,103.555935991193,,,0.3907758906089705,47.94153123040586,,,,,1,,,,
2021-03-31,894.586643072707,7.100231274031796,611.7198750422784,,,1.2286475478671883,61.8742975593495,0.8084315972730762,53.02000487987994,,,,,,,,,,,,,1.7251010413927836,63.25243696217061,,,2.0220111480513316,104.72002862902852,,,,,,,,,1,,,,
2021-04-30,909.999028827134,7.100231274031796,596.879388442528,,,1.2286475478671883,65.47088878978677,0.8084315972730762,64.70609480542737,,,,,,,,,,,,,1.7251010413927836,73.4440394135221,,,2.0220111480513316,109.49861737586964,,,,,,,,,1,,,,
2021-05-31,917.7860509676412,7.100231274031796,583.4951123004538,,,1.2286475478671883,69.73488314550498,0.8084315972730762,66.73426681875824,,,,,,,,,,,,,1.7251010413927836,68.90078329221458,,,2.0220111480513316,128.9210054107095,,,,,,,,,1,,,,
2021-06-30,894.9724554706531,7.100231274031796,589.3202249834865,,,1.2286475478671883,65.97144699239553,,,,,,,,,,,,,,,1.7251010413927836,66.73661539641458,,,2.0220111480513316,111.20047007390048,,,,,0.3602483001091272,61.743698024456094,,,1,,,,
2021-07-31,833.5716869071415,7.100231274031796,538.0027552453092,,,1.2286475478671883,60.18724126641587,,,,,,,,,,,,,,,1.7251010413927836,64.92545146050834,,,2.0220111480513316,111.04384257766814,,,,,0.3602483001091272,59.412396357239885,,,1,,,,
2021-08-31,793.1459778914021,7.100231274031796,511.09558073955554,,,1.2286475478671883,58.58360743481832,,,,,,,,,,,,,,,1.7251010413927836,61.886387579100855,,,2.0220111480513316,102.50610136092617,,,,,0.3602483001091272,59.074300777001355,,,1,,,,
2021-09-30,750.5769568120003,7.100231274031796,492.2329912355572,,,1.2286475478671883,52.31738964250201,0.7425372058374745,53.221838028734986,,,,,,,,,,,,,1.7251010413927836,56.8212854972472,,,2.0220111480513316,95.9834524079589,,,,,,,,,1,,,,
2021-10-31,742.8126901399448,7.100231274031796,479.86538639285305,,,1.2286475478671883,48.470521654219574,0.7425372058374745,57.914066776328625,,,,,,,,,,,,,1.7251010413927836,60.20015895840627,,,2.0220111480513316,96.36255635813733,,,,,,,,,1,,,,
2021-11-30,863.675592796135,,,12.010263725540325,583.3385054842519,1.2286475478671883,53.61512705511189,0.7425372058374745,66.75691149713165,,,,,,,,,,,,,1.7251010413927836,61.96074992104933,,,2.0220111480513316,98.0042988385902,,,,,,,,,1,,,,
2021-12-31,933.018298556914,,,12.010263725540325,625.7347217744427,1.2286475478671883,60.44678874893784,,,,,,,,,,,,,1.6779480967248424,73.46056562633711,1.7251010413927836,62.70205033994037,,,2.0220111480513316,110.6741720672559,,,,,,,,,1,,,,
2022-01-31,946.5742354609577,,,12.010263725540325,657.4418564949061,1.2286475478671883,47.96069741385245,,,,,,,,,,,,,1.6779480967248424,71.95041617980317,1.7251010413927836,58.98873718142174,,,2.0220111480513316,110.23252819097424,,,,,,,,,1,,,,
2022-03-31,1021.4479804789338,,,12.010263725540325,696.7153785597652,,,,,,,,,,,,,,,1.6779480967248424,77.78967478830194,1.7251010413927836,57.74524088632599,,,2.0220111480513316,143.1743312553039,0.5466605731632764,46.023354989236786,,,,,,,1,,,,
2022-04-30,965.7072628448024,,,12.010263725540325,653.238236701655,,,,,,,,,,,,,,,1.6779480967248424,84.73637888460453,1.7251010413927836,51.48146391743065,,,2.0220111480513316,132.21767250453465,0.5466605731632764,44.03351083657759,,,,,,,1,,,,
2022-05-31,881.1513665264947,,,12.010263725540325,579.6153072357471,,,,,,,,,,,,,,,1.6779480967248424,79.92066963924617,1.7251010413927836,53.952323827862266,,,2.0220111480513316,123.14302741060143,0.5466605731632764,44.520038413037774,,,,,,,1,,,,
2022-06-30,742.7220505563494,,,12.010263725540325,481.0110530447859,1.3893464708749754,46.990601586025306,,,,,,,,,,,,,1.6779480967248424,59.43291851357919,,,,,2.0220111480513316,108.29687582593372,,,,,0.5584174276227208,46.990601586025306,,,1,,,,
2022-07-31,783.6257969292002,,,12.010263725540325,532.4150129446522,1.3893464708749754,51.46639239301477,,,,,,,,,,,,,1.6779480967248424,61.66459255463795,,,,,2.0220111480513316,82.85164145180563,,,,,0.5584174276227208,55.22815758508968,,,1,,,,
2022-08-31,751.8761596974471,,,12.010263725540325,523.1671043781238,1.3893464708749754,44.2967394228277,,,,,,,,,,,,,1.6779480967248424,58.74496004995656,,,,,2.0220111480513316,75.67897990477773,,,,,0.5584174276227208,49.98837594176126,,,1,,,,
2022-09-30,679.3196052722512,,,,,1.3893464708749754,34.11876052590213,,,,,,,,,,,,,1.6779480967248424,54.583649538182634,9.893380294394536,256.8561461843033,,,2.0220111480513316,76.90490283955991,3.301068683248336,256.8561461843033,,,,,,,1,,,,
2022-10-31,756.5338072749946,,,,,1.3893464708749754,36.02647785507205,,,,,,,,,,,,,1.6779480967248424,72.28600707932094,9.893380294394536,288.7310713502495,,,2.0220111480513316,78.47028305207719,3.301068683248336,281.01996793827493,,,,,,,1,,,,
2022-11-30,832.2489001269821,,,,,1.3893464708749754,38.521184316304065,,,,,,,,,,,,,1.6779480967248424,74.11496435992156,9.893380294394536,344.2352429955391,,,2.0220111480513316,88.01946950438752,3.301068683248336,287.3580389508298,,,,,,,1,,,,
2022-12-31,801.6292397210796,,,2.0381655550400457,87.51882613442511,1.3893464708749754,33.070565647219816,,,,,,,,,,,,,1.6779480967248424,63.25864452669936,9.893380294394536,347.0605536476958,,,,,3.301068683248336,270.7206497650395,,,,,,,1,,,,
2023-01-31,903.2761042618972,,,2.0381655550400457,104.63941990675534,1.3893464708749754,46.06819009278487,,,,,,,,,,,,,1.6779480967248424,82.15233727944091,9.893380294394536,418.7426876239064,,,,,3.301068683248336,251.67346935900963,,,,,,,1,,,,
2023-03-31,804.0544117042617,,,2.0381655550400457,85.52142482348403,1.3893464708749754,39.4855236046918,,,,,,,,,,,,,1.6779480967248424,74.24920328007427,9.893380294394536,396.1377115501029,,,,,,,,,,,9.885843903205044,208.6605484459087,1,,,,
2023-04-30,792.6358131090972,,,2.0381655550400457,88.57867315604409,1.3893464708749754,36.09985017159577,,,,,,,,,,,,,1.6779480967248424,73.49412535637529,9.893380294394536,377.62974161795773,,,,,,,,,,,9.885843903205044,216.8334228071243,1,,,,
2023-05-31,740.9636931947632,2.355422299150099,158.82053754180055,2.0381655550400457,91.57477900994802,1.3893464708749754,40.596610176095055,,,,,,,,,,,,,1.6779480967248424,79.65219819980476,9.893380294394536,370.3195682671149,,,,,,,,,,,,,1,,,,
2023-06-30,783.2277896387068,,,2.0381655550400457,108.3896448390284,1.3893464708749754,39.75805162318111,,,,,,,,,,,,,1.6779480967248424,92.06901027505018,9.893380294394536,396.04385154647065,,,3.641635224926059,146.96723135497646,,,,,,,,,1,,,,
2023-07-31,784.7877984233498,,,2.0381655550400457,99.1159931185931,1.3893464708749754,44.6111952364643,,,,,,,,,,,,,1.6779480967248424,91.12936343743723,9.893380294394536,402.0682900345303,,,3.641635224926059,147.86295659632475,,,,,,,,,1,,,,
2023-08-31,662.5674483686046,,,2.0381655550400457,85.54181083302578,1.3893464708749754,47.16879074044916,,,,,,,,,,,,,1.6779480967248424,83.57859700217544,9.893380294394536,310.473097720373,,,3.641635224926059,135.80515207258122,,,,,,,,,1,,,,
2023-09-30,589.5675369531673,,,,,1.3893464708749754,47.82915748897116,,,,,,,,,,,,,1.6779480967248424,70.97720321128803,9.893380294394536,267.89016894744645,,,3.641635224926059,127.29582479258414,,,,,0.8183199090831036,75.57518251287749,,,1,,,,
2023-10-31,557.3408239349563,,,,,1.3893464708749754,42.08504690382395,,,,,,,,,,,,,1.6779480967248424,58.74496004995656,9.893380294394536,259.5888422611028,,,3.641635224926059,130.43052278977277,,,,,0.8183199090831036,66.49145193030033,,,1,,,,
2023-11-30,629.2519710184007,,,,,1.3893464708749754,50.638325063775966,,,,,,,,,,,,,1.6779480967248424,66.11115757130439,9.893380294394536,298.3011497865358,,,3.641635224926059,139.89864379226273,,,,,0.8183199090831036,74.30269480452185,,,1,,,,
2023-12-31,703.1548589185454,,,2.9730448879656612,116.15686286551708,1.3893464708749754,54.8939936212581,,,,,,,,,,,,,1.6779480967248424,69.23213565448683,9.893380294394536,346.7150039117664,,,,,1.5652454426430682,116.15686286551708,,,,,,,1,,,,
2024-01-31,723.186557253039,,,2.9730448879656612,106.52420377961742,1.3893464708749754,60.009189929164,,,,,,,,,,,,,1.6779480967248424,69.4334940347159,9.893380294394536,369.3410390454922,,,,,1.5652454426430682,117.87863046404946,,,,,,,1,,,,
2024-02-29,825.1497804683459,1.2348259536674415,111.16214654643348,,,1.3893464708749754,62.33618520980685,,,,,,,,,,,,,1.6779480967248424,76.32986173639324,9.893380294394536,452.55938643154144,,,,,1.5652454426430682,122.76220054417084,,,,,,,1,,,,
2024-03-31,871.4225919709571,1.2348259536674415,144.62978118514687,10.51601100855361,452.083330908495,1.3893464708749754,71.52885562083485,,,,,,,,,,,,,1.6779480967248424,80.34015666342738,,,,,,,1.5652454426430682,122.840467593053,,,,,,,1,,,,
2024-04-30,866.0618496273175,1.2348259536674415,138.71533115456364,10.51601100855361,452.39879840182414,1.3893464708749754,74.24368433157419,,,,,,,,,,,,,1.6779480967248424,86.34720752125303,,,,,,,1.5652454426430682,114.35682821810256,,,,,,,1,,,,
2024-05-31,875.2723067939179,1.2348259536674415,153.50049529163516,10.51601100855361,441.8827873932705,1.3893464708749754,78.91863614046544,,,,,,,,,,,,,1.6779480967248424,88.91447246182956,,,,,,,1.5652454426430682,112.05591550671724,,,,,,,1,,,,
2024-06-30,851.2127459653573,1.2348259536674415,161.51938373681745,10.51601100855361,424.8468607917253,1.3893464708749754,79.42176968223295,,,,,,,,,,,,,1.6779480967248424,81.64895413059627,,,,,2.547288445874309,103.77577762398543,,,,,,,,,1,,,,
2024-07-31,798.3705389726226,1.2348259536674415,134.85941113043566,10.51601100855361,394.66588031408946,1.3893464708749754,70.28150504018693,,,,,,,,,,,,,1.6779480967248424,76.21239948082761,,,,,2.547288445874309,122.3513430070829,,,,,,,,,1,,,,
2010-08-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2010-09-30,100.0,7.1002317548103715,50.0,1.089578676072795,12.5,0.7269535072988745,12.5,2.036948440752738,12.500000000000002,,,,,,,,,,,,,,,,,0.278964867351218,12.499999999999998,,,,,,,,,2,,,,
2010-10-31,112.05959989331464,7.1002317548103715,57.28154708693561,1.089578676072795,12.933572044433047,0.7269535072988745,14.09386852608335,2.036948440752738,15.609089497007917,,,,,,,,,,,,,,,,,0.278964867351218,12.141522738854729,,,,,,,,,2,,,,
2010-11-30,104.60463851954768,7.1002317548103715,50.41608676050707,1.089578676072795,13.472466550021098,0.7269535072988745,14.749912286607987,2.036948440752738,14.229630457314911,,,,,,,,,,,,,,,,,0.278964867351218,11.736542465096614,,,,,,,,,2,,,,
2010-12-31,112.63356074680983,7.1002317548103715,55.61720343056165,,,0.7269535072988745,14.9260309609694,2.036948440752738,15.948644685354392,1.597902242948794,13.0708408349622,0.4485234899339483,13.0708408349622,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2011-01-31,127.65384063870204,7.1002317548103715,73.09293201321705,,,0.7269535072988745,14.978864206136398,2.036948440752738,14.855687855119184,1.597902242948794,12.511574440378793,0.4485234899339483,12.214782123850627,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2011-03-31,138.04281064897032,7.1002317548103715,79.54229880782985,0.9152310160992144,13.04917040091924,0.7269535072988745,16.418628372195847,2.036948440752738,15.290753169114415,1.597902242948794,13.74195989891096,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2011-04-30,142.8169967516083,7.1002317548103715,78.50208359938934,0.9152310160992144,13.553279940651407,0.7269535072988745,17.523772741839103,2.036948440752738,18.696949449343087,1.597902242948794,14.54091102038536,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2011-05-31,132.64593280435187,7.1002317548103715,70.73509462294442,0.9152310160992144,13.89689220172057,0.7269535072988745,16.136841820946657,2.036948440752738,18.007312202303645,1.597902242948794,13.8697919564366,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2011-06-30,110.46720667556892,7.1002317548103715,51.872405657726326,0.9152310160992144,14.086191201068813,0.7269535072988745,16.017960086552016,2.036948440752738,17.321313417740484,1.597902242948794,11.169336312481272,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2011-07-31,105.4748726952135,7.1002317548103715,51.10957033744275,0.9152310160992144,12.57592508462942,0.7269535072988745,15.172592113481771,2.036948440752738,14.888182452594895,1.597902242948794,11.72860270706468,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2011-08-31,89.17331824973641,7.1002317548103715,40.98474058507086,0.9152310160992144,11.878406378184115,0.7269535072988745,12.984320461640324,2.036948440752738,12.412178627411109,1.597902242948794,10.913672197429998,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2011-09-30,77.14640678495286,7.1002317548103715,34.9514571653108,0.9152310160992144,11.58211559383084,0.7269535072988745,11.324407605990666,2.036948440752738,11.171083147550942,,,,,0.5228001257341199,8.117343272269608,,,,,,,,,,,,,,,,,,,,,2,,,,
2011-10-31,91.7753118645171,7.1002317548103715,38.76559652453103,0.9152310160992144,13.689074319173994,0.7269535072988745,11.72947819988049,2.036948440752738,17.549914926414477,,,,,0.5228001257341199,10.041247894517106,,,,,,,,,,,,,,,,,,,,,2,,,,
2011-11-30,96.69808490360458,7.1002317548103715,41.5395274466194,0.9152310160992144,14.283721009134606,0.7269535072988745,12.799398557340709,2.036948440752738,18.582259206631026,,,,,0.5228001257341199,9.493178683878831,,,,,,,,,,,,,,,,,,,,,2,,,,
2011-12-31,97.30460816731843,7.1002317548103715,43.61996802046344,0.9152310160992144,15.450369627510952,0.7269535072988745,13.62715591087321,2.036948440752738,18.022446885246897,,,,,,,,,,,0.348948989421001,6.5846677232239355,,,,,,,,,,,,,,,2,,,,
2012-01-31,115.6657902856622,7.1002317548103715,52.704582564394805,0.9152310160992144,15.664354943185652,0.7269535072988745,16.004755934921597,2.036948440752738,23.231375054421537,,,,,,,,,,,0.348948989421001,8.060721788738599,,,,,,,,,,,,,,,2,,,,
2012-02-29,126.7467879779866,7.1002317548103715,59.29266638832074,0.9152310160992144,14.108822870128982,0.7269535072988745,17.281611124465165,2.036948440752738,28.85789109664153,,,,,,,,,,,0.348948989421001,7.205796498430195,,,,,,,,,,,,,,,2,,,,
2012-03-31,126.5512937855361,7.1002317548103715,56.17197674949286,0.9152310160992144,14.7404968524985,,,2.036948440752738,29.912573166508245,,,,,,,,,,,0.348948989421001,7.502403272551521,,,,,0.4876096607323886,18.22384374448498,,,,,,,,,2,,,,
2012-04-30,118.43148302439498,7.1002317548103715,45.7004119799618,0.9152310160992144,13.909237541964584,,,2.036948440752738,34.12873917581696,,,,,,,,,,,0.348948989421001,7.648961874731037,,,,,0.4876096607323886,17.04413245192059,,,,,,,,,2,,,,
2012-05-31,106.48377134536508,,,0.9152310160992144,14.11499554025099,2.1301906559939336,40.49930885252456,2.036948440752738,26.21756591405987,,,,,,,,,,,0.348948989421001,8.78304609034929,,,,,0.4876096607323886,16.86885494818038,,,,,,,,,2,,,,
2012-06-30,107.61255632029948,,,0.9152310160992144,14.773421833033332,2.1301906559939336,39.325239366079536,2.036948440752738,27.672224377628662,,,,,,,,,,,0.348948989421001,8.48992888599026,,,,,,,,,,,,,,,2,0.9897325718864888,17.35174185756771,,
2012-07-31,123.9825896510705,,,0.9152310160992144,14.341330560331272,2.1301906559939336,51.31117382747863,2.036948440752738,33.591602653944655,,,,,,,,,,,0.348948989421001,6.591646197181148,,,,,,,,,,,,,,,2,0.9897325718864888,18.146836412134792,,
2012-08-31,129.7844477238946,3.2587786247567463,19.76553832485358,0.9152310160992144,13.806359415653697,2.1301906559939336,53.956083632230374,2.036948440752738,35.81835723011253,,,,,,,,,,,0.348948989421001,6.43810912104442,,,,,,,,,,,,,,,2,,,,
2012-09-30,125.2168258613434,3.2587786247567463,19.03348042902538,0.9152310160992144,14.427748814871684,2.1301906559939336,49.96936677877383,2.036948440752738,34.98172454496297,,,,,,,0.1505305002549563,6.80450529370952,,,,,,,,,,,,,,,,,,,2,,,,
2012-10-31,115.24798549931168,3.2587786247567463,17.282911253540743,0.9152310160992144,15.73637059171882,2.1301906559939336,44.44369720284133,2.036948440752738,30.880194385974782,,,,,,,0.1505305002549563,6.904812065235994,,,,,,,,,,,,,,,,,,,2,,,,
2012-11-30,115.06578852530292,,,0.9152310160992144,17.592310599152174,2.1301906559939336,43.40499929132537,2.036948440752738,28.36052512590479,,,,,,,0.1505305002549563,6.706300197716085,,,0.9397454973529444,19.00165331120451,,,,,,,,,,,,,,,2,,,,
2012-12-31,136.30674135994423,3.548160598730168,21.971248939446035,0.9152310160992144,17.732216890704283,2.1301906559939336,55.16836984938501,2.036948440752738,34.747099078927015,,,,,,,0.1505305002549563,6.6878066014819115,,,,,,,,,,,,,,,,,,,2,,,,
2013-01-31,152.77174892600937,3.548160598730168,26.199155351121295,0.9152310160992144,18.983229989187063,2.1301906559939336,61.426519992224605,2.036948440752738,39.328302140721355,,,,,,,0.1505305002549563,6.834541452755067,,,,,,,,,,,,,,,,,,,2,,,,
2013-03-31,176.02907199844825,,,0.9152310160992144,26.320555180566107,2.1301906559939336,65.72636538090633,,,,,,,,,,,,,,,0.8158708086212206,27.994050478991937,,,0.8915725235673341,27.994050478991937,,,,,,,,,2,2.0759632183151826,27.994050478991937,,
2013-04-30,181.0463942733709,,,0.9152310160992144,25.365838976262797,2.1301906559939336,72.63003941718428,,,,,,,,,,,,,,,0.8158708086212206,33.15974043772457,,,0.8915725235673341,21.88912849822179,,,,,,,,,2,2.0759632183151826,28.001646943977473,,
2013-05-31,190.99792849830925,2.8771093837097967,32.82172908072114,0.9152310160992144,23.38233627185672,2.1301906559939336,83.19345907537978,,,,,,,,,,,,,,,,,,,0.8915725235673341,23.159241144290668,,,,,,,,,2,2.0759632183151826,28.441162926060976,,
2013-06-30,188.7213810049548,2.8771093837097967,40.26844082997457,0.9152310160992144,21.398830076121392,2.1301906559939336,81.57741874587072,,,,,,,,,,,,,0.7266968683663545,22.738345676494085,0.5768056273375575,22.738345676494085,,,,,,,,,,,,,2,,,,
2013-07-31,193.92690454697907,2.8771093837097967,37.20544825581525,0.9152310160992144,25.172428063885036,2.1301906559939336,84.93968657110162,,,,,,,,,,,,,0.7266968683663545,25.325384753716033,0.5768056273375575,21.283956902461156,,,,,,,,,,,,,2,,,,
2013-08-31,185.07001422969648,2.8771093837097967,38.132776156990765,0.9152310160992144,23.300033421675085,2.1301906559939336,81.79964948187887,,,,,,,,,,,,,0.7266968683663545,20.681792208395596,0.5768056273375575,21.155762960756164,,,,,,,,,,,,,2,,,,
2013-09-30,202.752428022664,2.8771093837097967,49.09209467341597,0.9152310160992144,25.851955950681752,2.1301906559939336,83.64672916659431,0.8808982262971273,22.316860162219893,,,,,,,,,,,,,0.5768056273375575,21.84478806975206,,,,,,,,,,,,,2,,,,
2013-10-31,216.33488779428245,2.8771093837097967,49.68220918600682,0.9152310160992144,29.171183620937867,2.1301906559939336,92.21864516497295,0.8808982262971273,24.831073154582658,,,,,,,,,,,,,0.5768056273375575,20.431776667782128,,,,,,,,,,,,,2,,,,
2013-11-30,239.12258477713215,2.8771093837097967,59.29268237956936,0.9152310160992144,32.09408606820763,2.1301906559939336,99.38370928773529,0.8808982262971273,25.00956371945201,,,,,,,,,,,,,0.5768056273375575,23.342543322167845,,,,,,,,,,,,,2,,,,
2013-12-31,254.13301031370196,2.8771093837097967,61.119230435293794,0.9152310160992144,30.369823289273462,2.1301906559939336,111.11798458653364,,,,,,,1.830190790819098,25.762986001300533,,,,,0.6810199512110959,25.762986001300533,,,,,,,,,,,,,,,2,,,,
2014-01-31,267.00887264870977,2.8771093837097967,64.74422977541738,0.9152310160992144,32.729204246886745,2.1301906559939336,114.54025503552806,,,,,,,1.830190790819098,23.777228923445573,,,,,0.6810199512110959,31.217954667432036,,,,,,,,,,,,,,,2,,,,
2014-03-31,281.99533323822106,2.8771093837097967,66.48647105421401,0.9152310160992144,38.74434908425869,2.1301906559939336,122.05040737922272,,,,,,,1.830190790819098,24.320184570566653,,,,,,,,,,,1.666216679481085,30.393921149958995,,,,,,,,,2,,,,
2014-04-30,286.41307849695505,2.8771093837097967,73.39927006500314,0.9152310160992144,39.06407105207142,2.1301906559939336,117.4712986956374,,,,,,,1.830190790819098,24.082259558311456,,,,,,,,,,,1.666216679481085,32.396179125931646,,,,,,,,,2,,,,
2014-05-31,291.8283916059504,2.8771093837097967,80.34017682241887,0.9152310160992144,40.88273937404805,2.1301906559939336,117.16454096986922,,,,,,,1.830190790819098,23.575908564801615,,,,,,,,,,,1.666216679481085,29.865025874812662,,,,,,,,,2,,,,
2014-06-30,314.7870859245028,2.8771093837097967,92.59210870550162,0.9152310160992144,39.57007987491805,2.1301906559939336,123.09944566705764,,,,,,,,,,,,,0.6411832319041547,26.33339513863004,,,,,1.666216679481085,33.19205653839535,,,,,,,,,2,,,,
2014-07-31,318.55181230166926,2.8771093837097967,85.84792873621878,0.9152310160992144,36.61013442425774,2.1301906559939336,133.81282312846707,,,,,,,,,,,,,0.6411832319041547,29.74448973668655,,,,,1.666216679481085,32.536436276039105,,,,,,,,,2,,,,
2014-08-31,334.0949906841261,2.8771093837097967,91.60859000550084,0.9152310160992144,38.58342673625894,2.1301906559939336,137.99238292150156,,,,,,,,,,,,,0.6411832319041547,30.52673406230399,,,,,1.666216679481085,35.383856958560756,,,,,,,,,2,,,,
2014-09-30,323.1038973155065,2.8771093837097967,96.27329061297448,0.9152310160992144,36.352641909077725,2.1301906559939336,130.37002632145172,,,,,,,,,,,,,0.6411832319041547,30.00096400781618,,,,,1.666216679481085,30.106974464186393,,,,,,,,,2,,,,
2014-10-31,327.5939022403958,2.8771093837097967,92.98552935586348,0.9152310160992144,44.44306078597566,2.1301906559939336,131.7766262900615,,,,,,,,,,,,,0.6411832319041547,33.86088735738958,,,,,1.666216679481085,24.52779845110559,,,,,,,,,2,,,,
2014-11-30,352.5363694671405,2.8771093837097967,101.0223473862318,0.9152310160992144,49.28562523656781,2.1301906559939336,138.91163221871477,,,,,,,,,,,,,0.6411832319041547,39.259648995981,,,,,1.666216679481085,24.05711562964512,,,,,,,,,2,,,,
2014-12-31,364.8926512237474,2.8771093837097967,98.38086674610898,0.9152310160992144,50.00627749065362,2.1301906559939336,148.90592081472877,,,,,,,1.6285703284760218,24.710840181534383,,,,,0.6411832319041547,42.88874599072172,,,,,,,,,,,,,,,2,,,,
2015-01-31,332.70182711297764,2.8771093837097967,82.25102067976982,0.9152310160992144,56.79259760775366,2.1301906559939336,131.2514814416438,,,,,,,1.6285703284760218,17.92784482555678,,,,,0.6411832319041547,44.47888255825356,,,,,,,,,,,,,,,2,,,,
2015-03-31,317.54601440476813,2.8771093837097967,76.23745005500558,0.9152310160992144,55.554973756962,2.1301906559939336,122.85503086240452,,,,,,,1.6285703284760218,19.778987384841617,,,,,0.6411832319041547,43.1195723455544,,,,,,,,,,,,,,,2,,,,
2015-04-30,323.86649258964445,2.8771093837097967,79.04752778603209,0.9152310160992144,53.77532453073398,2.1301906559939336,132.65365272255704,,,,,,,1.6285703284760218,20.08570020016237,,,,,0.6411832319041547,38.304287350158965,,,,,,,,,,,,,,,2,,,,
2015-05-31,318.38567394888526,2.8771093837097967,78.48551553241718,0.9152310160992144,54.26220436059505,2.1301906559939336,132.1379178197404,,,,,,,1.6285703284760218,18.49784350864797,,,,,0.6411832319041547,35.002192727484605,,,,,,,,,,,,,,,2,,,,
