date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,SYY_shares,SYY_value,AAPL_shares,AAPL_value,NKE_shares,NKE_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,EA_shares,EA_value,MU_shares,MU_value,PAYX_shares,PAYX_value,DE_shares,DE_value,ADSK_shares,ADSK_value,QCOM_shares,QCOM_value,ADI_shares,ADI_value,PTC_shares,PTC_value,TRV_shares,TRV_value,VLO_shares,VLO_value,NEM_shares,NEM_value,CPRT_shares,CPRT_value,NVDA_shares,NVDA_value,WSM_shares,WSM_value,FFIV_shares,FFIV_value,EBAY_shares,EBAY_value,GPC_shares,GPC_value,GWW_shares,GWW_value,CVX_shares,CVX_value,EOG_shares,EOG_value,KLAC_shares,KLAC_value,CSGP_shares,CSGP_value,WDC_shares,WDC_value,LRCX_shares,LRCX_value,JKHY_shares,JKHY_value,CHRW_shares,CHRW_value,F_shares,F_value,ADP_shares,ADP_value,AES_shares,AES_value,CMI_shares,CMI_value,WAB_shares,WAB_value,NVR_shares,NVR_value,TER_shares,TER_value,COP_shares,COP_value,DD_shares,DD_value,EMN_shares,EMN_value,TXT_shares,TXT_value,XOM_shares,XOM_value,ORLY_shares,ORLY_value,HUBB_shares,HUBB_value,TGT_shares,TGT_value,FDX_shares,FDX_value,EQIX_shares,EQIX_value,CTRA_shares,CTRA_value,GRMN_shares,GRMN_value,GLW_shares,GLW_value,FCX_shares,FCX_value,CTSH_shares,CTSH_value,AXON_shares,AXON_value,URI_shares,URI_value,DECK_shares,DECK_value,RMD_shares,RMD_value,ALGN_shares,ALGN_value,TTWO_shares,TTWO_value,DVN_shares,DVN_value,MNST_shares,MNST_value,CVS_shares,CVS_value,FAST_shares,FAST_value,DHI_shares,DHI_value,INTC_shares,INTC_value,J_shares,J_value,DLTR_shares,DLTR_value,PWR_shares,PWR_value,TSCO_shares,TSCO_value,HRL_shares,HRL_value,AMAT_shares,AMAT_value,ROST_shares,ROST_value,TJX_shares,TJX_value,TECH_shares,TECH_value,TXN_shares,TXN_value,MRK_shares,MRK_value,SJM_shares,SJM_value,LVS_shares,LVS_value,MPWR_shares,MPWR_value,LEN_shares,LEN_value,SMCI_shares,SMCI_value,DXCM_shares,DXCM_value,GOOGL_shares,GOOGL_value,AMP_shares,AMP_value,EW_shares,EW_value,COO_shares,COO_value,A_shares,A_value,PHM_shares,PHM_value,TPR_shares,TPR_value,TKO_shares,TKO_value,ULTA_shares,ULTA_value,LULU_shares,LULU_value,PCAR_shares,PCAR_value,FSLR_shares,FSLR_value,PRU_shares,PRU_value,APA_shares,APA_value,LUV_shares,LUV_value,RL_shares,RL_value,AKAM_shares,AKAM_value,SWKS_shares,SWKS_value,BAX_shares,BAX_value,FTNT_shares,FTNT_value,CMG_shares,CMG_value,ISRG_shares,ISRG_value,EPAM_shares,EPAM_value,PANW_shares,PANW_value,STLD_shares,STLD_value,NUE_shares,NUE_value,STX_shares,STX_value,ALB_shares,ALB_value,NWSA_shares,NWSA_value,WST_shares,WST_value,FANG_shares,FANG_value,NFLX_shares,NFLX_value,ANET_shares,ANET_value,HSIC_shares,HSIC_value,GE_shares,GE_value,ACGL_shares,ACGL_value,PSA_shares,PSA_value,REGN_shares,REGN_value,TSLA_shares,TSLA_value,MHK_shares,MHK_value,WY_shares,WY_value,MOS_shares,MOS_value,GNRC_shares,GNRC_value,OXY_shares,OXY_value,CF_shares,CF_value,INCY_shares,INCY_value,ON_shares,ON_value,run
2006-07-31,108.33643863765342,0.3955517329832662,10.814769966653088,,,,,,,0.2756415575579671,9.941810475015805,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3813838208737372,9.583133415992828,0.3183786110494714,10.859894617220352,0.426181457333087,9.654328331896696,,,,,0.3889725161523137,11.34057632709479,,,0.3015544212335888,10.63918586499925,7.1076557461836325,11.834246546260198,34.976364328562845,11.834246546260198,1.1637704022875814,11.834246546260198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
2006-08-31,112.50743597926576,,,,,0.4134351206219558,11.293035740130746,,,,,1.587730950733899,11.293035740130746,,,,,,,0.599259015739414,11.293035740130746,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3889725161523137,10.87011431808905,,,,,,,,,,,0.4509097906060714,11.293035740130746,1.0765629973706277,11.293035740130746,0.4925958511518747,11.293035740130746,0.2335516398671614,11.293035740130746,0.3676189243999027,11.293035740130746,0.4952580556866958,11.293035740130746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
2006-09-30,119.01752097721776,,,,,,,,,,,,,,,,,,,0.599259015739414,12.497546498926472,0.6258703367335415,12.048467158257935,5.213646183025156,12.048467158257935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0765629973706277,11.512242371259635,,,0.2335516398671614,11.383823166910467,,,0.4952580556866958,11.333105990573582,0.5062124118712429,12.048467158257935,2.915892363805399,12.048467158257935,1.0990447312061669,12.048467158257935,3.115668103800121,12.048467158257935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
2006-10-31,127.99952701672645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4364832972081299,12.926717490126483,0.3517474146973193,12.926717490126489,,,,,,,0.3948314015342192,12.926717490126483,0.4764579914384665,12.926717490126483,,,,,,,,,,,1.0765629973706277,13.042607694501546,,,0.2335516398671614,12.362193958022235,,,0.4952580556866958,11.590953078697469,0.5062124118712429,13.321865273835256,2.915892363805399,13.806750731932196,1.0990447312061669,12.168286319231768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
2006-11-30,135.51943671811776,,,,,,,,,,,,,,,,,,,,,0.6722228103635571,13.941114967003251,5.066468594511174,13.941114967003251,,,,,,,,,0.9776477835867764,13.94111496700325,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0765629973706277,13.127851751723616,,,0.2335516398671614,12.29086263442023,,,0.4952580556866958,12.299425410250016,0.5062124118712429,13.999199355820563,2.915892363805399,14.378265924442466,1.0990447312061669,13.659371773447894,3.106824699598064,13.94111496700325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
2006-12-31,131.71870480282243,,,,,,,,,,,,,,,,,,,,,0.6722228103635571,14.294992026291927,,,,,,,,,0.2634257860939366,12.92489840754128,0.9776477835867764,13.329997460648835,,,,,,,,,,,,,0.3759523201415249,12.92489840754128,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0990447312061669,13.619426463092708,,,0.7683427747220609,12.92489840754128,0.480556201893314,12.92489840754128,3.3078426521111957,12.92489840754128,0.5227760593868565,12.92489840754128,0.8966788283302262,12.92489840754128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
2007-01-31,132.52619149686103,,,,,,,,,,,,,,,,,,,,,0.6722228103635571,13.43557722670747,,,,,,,,,0.2634257860939366,12.832504835776826,0.9776477835867764,12.365576101716028,,,0.3510362926736046,12.302846927639145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0990447312061669,13.046959467619368,,,0.7683427747220609,12.888668377335213,0.480556201893314,16.886663981459932,3.3078426521111957,13.991933154272076,0.5227760593868565,12.583607468105674,0.8966788283302262,12.191853956229316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
2007-03-31,130.98070900125913,0.4908860626338938,13.233372106728662,,,,,,,,,,,0.6334172243309255,13.233372106728662,,,,,,,,,,,,,,,,,,,0.9776477835867764,11.534840834635022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4794940210673447,13.233372106728662,0.2337686303883381,13.233372106728662,0.366794759037681,13.233372106728662,0.5262880254475059,13.23337210672866,,,2.961811168039768,13.233372106728662,,,,,,,,,3.3078426521111957,13.578891312794802,,,,,0.554869808983098,13.23337210672866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
2007-04-30,137.2285850049851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3406402655998677,13.077221170532278,,,,,,,,,0.3737207950793496,13.077221170532276,,,,,,,,,,,,,,,,,0.2337686303883381,14.155116651295913,0.366794759037681,13.918655265470925,,,,,,,1.221223810616921,13.077221170532276,,,,,,,3.3078426521111957,13.837046801299396,,,,,0.554869808983098,16.854439263725176,0.7566282630077841,13.077221170532278,0.0158704140419081,13.077221170532278,0.8127172867741964,13.077221170532278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
2007-05-31,141.8486010215091,0.5066707780066863,13.432688039013742,0.1044288854008168,13.432688039013742,,,,,0.344492796523786,13.43268803901374,,,,,,,,,,,,,,,,,,,,,,,1.1291547003329596,13.432688039013742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4612133379157215,13.432688039013742,0.2337686303883381,15.08543008460142,0.366794759037681,14.580679340352848,,,,,2.4756151393767696,13.432688039013744,,,,,,,,,3.3078426521111957,14.353353046401716,,,,,0.554869808983098,17.233010316070658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
2007-06-30,147.01137238066568,0.5066707780066863,12.982208462001926,0.1044288854008168,14.267073813552935,,,,,0.344492796523786,13.920332268760982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4612133379157215,12.982491116943356,0.2337686303883381,16.008376717004985,0.366794759037681,15.181805556433517,,,,,,,,,,,,,,,3.3078426521111957,16.212055528770062,,,,,,,,,,,,,0.4731208219426338,15.152342972399302,0.406996836030098,15.152342972399302,0.8010010650832239,15.152342972399302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
2007-07-31,145.1917903100109,0.5066707780066863,13.173038206682504,0.1044288854008168,13.242626702724255,,,,,0.344492796523786,14.224807004067488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4612133379157215,12.54433193618316,0.2337686303883381,15.0294670102276,0.366794759037681,15.365628296085516,,,,,,,,,,,,,,,3.3078426521111957,14.645922116269874,,,,,,,,,,,,,0.4731208219426338,15.604008180895685,0.406996836030098,15.0389883047533,0.8010010650832239,16.322972552121502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
2007-08-31,145.4104240851977,0.5066707780066863,13.438403315695894,,,,,,,,,,,,,,,,,0.6043761436918738,13.69516332383738,,,,,1.2339400925373123,13.69516332383738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4612133379157215,13.097994142103184,0.2337686303883381,15.760643178963292,0.366794759037681,15.816181222659951,,,,,,,,,,,,,,,3.3078426521111957,13.441210173201611,,,,,,,,,,,,,0.4731208219426338,15.88630435064404,0.406996836030098,14.744982835055302,0.8010010650832239,15.834378219199635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
