date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,MSFT_shares,MSFT_value,EL_shares,EL_value,AAPL_shares,AAPL_value,JKHY_shares,JKHY_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,GEN_shares,GEN_value,COP_shares,COP_value,MU_shares,MU_value,ORCL_shares,ORCL_value,EA_shares,EA_value,TRV_shares,TRV_value,CVX_shares,CVX_value,GWW_shares,GWW_value,XOM_shares,XOM_value,CTRA_shares,CTRA_value,FAST_shares,FAST_value,EOG_shares,EOG_value,DHR_shares,DHR_value,ADP_shares,ADP_value,GPC_shares,GPC_value,ADM_shares,ADM_value,WDC_shares,WDC_value,HD_shares,HD_value,ACN_shares,ACN_value,EMN_shares,EMN_value,F_shares,F_value,EMR_shares,EMR_value,DE_shares,DE_value,DVN_shares,DVN_value,CMI_shares,CMI_value,NVR_shares,NVR_value,HRL_shares,HRL_value,BG_shares,BG_value,VLO_shares,VLO_value,JBL_shares,JBL_value,WST_shares,WST_value,UNH_shares,UNH_value,TGT_shares,TGT_value,WSM_shares,WSM_value,FCX_shares,FCX_value,EQIX_shares,EQIX_value,MGM_shares,MGM_value,CHRW_shares,CHRW_value,URI_shares,URI_value,VZ_shares,VZ_value,HUM_shares,HUM_value,CSGP_shares,CSGP_value,GLW_shares,GLW_value,BMY_shares,BMY_value,DECK_shares,DECK_value,GRMN_shares,GRMN_value,FDX_shares,FDX_value,EBAY_shares,EBAY_value,RMD_shares,RMD_value,CTSH_shares,CTSH_value,TSN_shares,TSN_value,LUV_shares,LUV_value,ROST_shares,ROST_value,WMB_shares,WMB_value,ZBH_shares,ZBH_value,VRSN_shares,VRSN_value,LRCX_shares,LRCX_value,CNC_shares,CNC_value,MOH_shares,MOH_value,LVS_shares,LVS_value,DLTR_shares,DLTR_value,PKG_shares,PKG_value,NEM_shares,NEM_value,DXCM_shares,DXCM_value,LLY_shares,LLY_value,GOOGL_shares,GOOGL_value,ALGN_shares,ALGN_value,FSLR_shares,FSLR_value,AMAT_shares,AMAT_value,ULTA_shares,ULTA_value,AXON_shares,AXON_value,TJX_shares,TJX_value,TKO_shares,TKO_value,MPWR_shares,MPWR_value,PCAR_shares,PCAR_value,ADSK_shares,ADSK_value,PRU_shares,PRU_value,APA_shares,APA_value,SMCI_shares,SMCI_value,PHM_shares,PHM_value,MHK_shares,MHK_value,HAS_shares,HAS_value,TXT_shares,TXT_value,EXPD_shares,EXPD_value,SYY_shares,SYY_value,MNST_shares,MNST_value,DD_shares,DD_value,TAP_shares,TAP_value,LULU_shares,LULU_value,RCL_shares,RCL_value,NUE_shares,NUE_value,SBUX_shares,SBUX_value,EPAM_shares,EPAM_value,TPR_shares,TPR_value,A_shares,A_value,BAX_shares,BAX_value,DHI_shares,DHI_value,GD_shares,GD_value,RL_shares,RL_value,STLD_shares,STLD_value,WY_shares,WY_value,KR_shares,KR_value,PSX_shares,PSX_value,NWSA_shares,NWSA_value,IEX_shares,IEX_value,QCOM_shares,QCOM_value,TSCO_shares,TSCO_value,UAL_shares,UAL_value,DAL_shares,DAL_value,FANG_shares,FANG_value,APD_shares,APD_value,MPC_shares,MPC_value,AMP_shares,AMP_value,SWKS_shares,SWKS_value,REGN_shares,REGN_value,GE_shares,GE_value,TSLA_shares,TSLA_value,EW_shares,EW_value,MOS_shares,MOS_value,VMC_shares,VMC_value,MLM_shares,MLM_value,OXY_shares,OXY_value,CF_shares,CF_value,NVDA_shares,NVDA_value,LEN_shares,LEN_value,run
2007-09-30,132.6856671023296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4185078953531738,15.061544280850764,,,,,,,,,0.3216230760386407,14.892860920167672,,,0.2614783148542515,12.768897274653584,2.025956604532747,12.768897274653584,,,,,,,,,,,,,,,,,,,,,3.022023943537149,13.348980978736083,,,,,,,,,,,,,,,0.3639514427480977,12.768897274653584,,,0.7128395213180169,12.768897274653582,0.3343835624966199,12.768897274653586,0.3184432514823443,12.768897274653584,1.2051249946708489,12.768897274653582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2007-10-31,133.84165862468072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4185078953531738,14.579343182551842,,,,,,,,,0.3216230760386407,14.563421298194577,,,0.2614783148542515,12.690258477409344,2.025956604532747,14.414030624960391,,,,,,,,,,,,,,,,,,,,,3.022023943537149,13.94645679904728,,,,,,,,,,,1.9905708271701672,12.306997207220965,,,0.3639514427480977,13.386623712692806,,,0.7128395213180169,12.6708173938451,0.3343835624966199,12.95872408213367,0.3184432514823443,12.324985846624742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2007-11-30,128.31984037596456,,,,,,,0.4421988943258231,13.98331621981474,0.2997347299145562,13.98331621981474,,,,,,,,,,,,,,,,,,,,,,,,,0.4185078953531738,13.801783534418822,,,,,,,,,0.3216230760386407,13.968217887555287,,,0.2614783148542515,12.299860373285522,2.025956604532747,12.500156268740833,,,,,,,,,,,,,,,,,,,,,3.022023943537149,11.808107608666411,,,,,,,,,,,,,,,0.3639514427480977,12.373553520534722,,,0.7128395213180169,11.555737103742889,,,0.3184432514823443,12.045791639390576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2007-12-31,132.71470798946385,,,,,,,0.4421988943258231,13.914864490870746,0.2997347299145562,14.504833428413022,,,,,,,,,,,,,,,,,,,,,,,,,0.4185078953531738,15.226104745058676,,,,,,,,,0.3216230760386407,14.952954221041898,0.1957065243936413,12.70684991491,,,,,,,,,,,,,0.4765399454199343,12.70684991491,,,,,,,,,0.6976454720123735,12.70684991491,3.022023943537149,10.58170152952954,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3528056917164106,12.70684991491,0.1681608249893413,12.706849914910002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2008-01-31,123.62959528793478,,,,,,,0.4421988943258231,13.88671088237199,0.2997347299145562,14.126407812641151,,,,,,,,,,,,,,,,,,,,,,,,,0.4185078953531738,13.813851333723688,,,,,,,,,0.3216230760386407,13.337976818966506,0.1957065243936413,11.525013762352208,,,,,,,,,,,,,0.4765399454199343,12.148776417846689,,,,,,,,,0.6976454720123735,13.83739011879193,3.022023943537149,10.44018825850716,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3528056917164106,11.017399543936008,0.1681608249893413,9.495880338797454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2008-02-29,120.76745136320504,,,,,0.4440806882395657,11.250383191085325,,,0.2997347299145562,12.874697679490549,,,,,,,,,0.612765948642847,11.250383191085325,,,,,,,,,,,,,,,0.4185078953531738,14.262187878661742,1.531747768069158,11.250383191085325,,,,,,,0.3216230760386407,13.884314241845088,0.1957065243936413,10.694541386040282,,,,,,,,,,,,,,,,,,,,,,,0.6976454720123735,13.782942453722727,3.022023943537149,10.26723495910339,,,,,,,,,,,,,,,,,1.1004020145455151,11.250383191085325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2008-03-31,113.69946077060304,,,,,0.4440806882395657,10.844942557389828,,,0.2997347299145562,13.539354503599936,,,,,,,,,0.612765948642847,11.89991476939442,,,,,,,,,,,,,,,0.4185078953531738,13.217480296862986,1.531747768069158,8.931486615185737,,,,,,,0.3216230760386407,13.774514530362078,,,,,,,,,,,,,,,,,,,,,,,,,0.6976454720123735,13.07923452601713,,,,,,,,,,,,,,,,,,,1.1004020145455151,8.278520862382036,,,,,,,,,0.296232027591892,10.067006054704436,,,0.1813584397243082,10.067006054704436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2008-04-30,126.50459429031515,,,,,0.4440806882395657,11.253003860735236,,,0.2997347299145562,14.84806184649599,,,,,,,,,0.612765948642847,12.714893434339077,,,,,,,,,,,,,,,0.4185078953531738,14.941418670201829,1.531747768069158,11.549595039902997,,,,,,,0.3216230760386407,15.515701360114695,,,,,,,,,,,,,,,,,,,,,,,,,0.6976454720123735,15.49792414462027,,,,,,,,,,,,,,,,,,,1.1004020145455151,9.521175078081002,,,,,,,,,0.296232027591892,11.90108306128997,,,0.1813584397243082,8.761737794534097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2008-05-31,131.24794591518432,,,,,,,,,0.2997347299145562,14.862650452067658,,,,,,,,,,,,,,,,,,,,,,,,,0.4185078953531738,16.146798486917984,1.531747768069158,12.073216870925298,,,,,,,0.3216230760386407,15.999807004711462,0.1736535764144102,11.80922222070788,,,,,2.896162806022246,11.80922222070788,,,,,,,,,,,,,,,,,0.6976454720123735,16.15368597848517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296232027591892,12.154695799786449,,,0.1813584397243082,8.429424660166672,0.271963835851403,11.80922222070788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2008-06-30,119.8016219250636,,,,,,,,,0.2997347299145562,14.648425829236958,,,,,,,,,,,,,,,,,,,,,,,,,0.4185078953531738,16.453838487673323,,,,,,,,,0.3216230760386407,16.10369185699654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2022218937596676,10.370809393022398,0.1352026248705841,10.370809393022398,,,0.0207383012147872,10.370809393022398,,,,,0.4789743041479076,10.370809393022398,,,,,,,,,,,,,,,,,,,0.5449086552709578,10.370809393022398,0.7613712512032127,10.370809393022398,0.2951206105966201,10.370809393022398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2008-07-31,109.23000250695964,,,,,,,,,0.2997347299145562,13.090438447080873,,,,,,,,,0.7674190620581323,10.283415138831831,,,,,,,,,,,,,,,0.4185078953531738,14.227802872519634,2.179856909128253,10.283415138831831,,,,,,,0.3216230760386407,13.736797334456089,,,,,,,,,,,,,,,,,,,,,,,,,0.564058299166851,10.283415138831831,,,,,,,0.1352026248705841,8.201046678287637,0.2326812479147636,10.283415138831831,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5449086552709578,8.556841480456264,,,,,2.0612177713392716,10.283415138831831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2008-08-31,111.59152168882844,0.5319159361319844,11.516222291590555,,,,,0.4307107915448175,11.516222291590552,,,,,,,,,,,0.7674190620581323,11.357802264833929,,,,,,,,,,,,,,,0.4185078953531738,14.465608285041863,,,,,,,,,0.3216230760386407,14.022706733582767,,,,,,,,,,,,,,,,,,,,,,,,,0.564058299166851,10.34516388395032,,,,,,,0.1352026248705841,8.81986801541951,0.2326812479147636,10.10050387586075,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5449086552709578,8.562132713450314,,,,,2.0612177713392716,10.885291333507878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2008-09-30,99.5442435979144,0.5319159361319844,9.816816983670408,,,,,0.4307107915448175,11.105491581911355,,,,,,,,,,,0.7674190620581323,10.743866868813852,,,,,,,,,,,,,,,0.4185078953531738,12.84214044745556,,,,,,,,,0.3216230760386407,13.500248361641612,,,,,,,,,,,,,,,,,,,,,,,,,0.564058299166851,9.443039408660422,,,,,,,0.1352026248705841,7.88213292758153,,,,,,,,,,,,,,,,,,,,,0.3986722618241397,8.07016900605988,,,0.2997995806758941,8.07016900605988,,,,,,,,,,,0.7696570704210997,8.07016900605988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2008-10-31,73.8870369636172,0.5319159361319844,8.072872461512736,,,,,0.4307107915448175,7.979620466451935,,,,,,,,,,,0.7674190620581323,8.149990351233223,,,,,,,,,,,,,,,0.4185078953531738,9.118357472762822,,,,,,,,,0.3216230760386407,12.210458164617512,,,,,,,,,,,,,,,,,,,,,,,,,0.564058299166851,6.980805103975246,,,,,,,0.1352026248705841,7.00059627882197,,,,,,,,,,,,,,,,,,,,,0.3986722618241397,4.125228090688508,,,0.2997995806758941,4.6608765575863025,,,,,,,,,,,0.7696570704210997,5.588232015966953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2008-11-30,65.95018881684783,,,,,,,,,,,1.431508399136534,6.760651098828678,,,,,,,,,,,,,,,,,0.633154024774656,6.760651098828678,,,,,0.4185078953531738,9.294865201965834,,,,,,,,,0.3216230760386407,12.93228323954272,,,,,,,,,,,,,,,,,,,,,,,,,0.564058299166851,5.686273512731966,,,,,,,0.1352026248705841,6.262962561172854,,,,,,,,,,,,,,,,,,,,,0.3986722618241397,3.4504273362861393,,,0.2997995806758941,3.3923030355145514,,,,,,,,,,,0.7696570704210997,4.649120633147742,0.595238240053948,6.760651098828678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2008-12-31,65.51187293304872,,,,,,,0.2595983664529399,4.7050936349446655,,,1.431508399136534,6.538298735491766,,,,,,,,,,,,,,,,,0.633154024774656,6.474989810307299,,,,,0.4185078953531738,9.16744846293678,,,,,,,,,0.3216230760386407,12.212186859205747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103125339943992,4.7050936349446655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4283830488745035,4.7050936349446655,,,0.595238240053948,7.5934808903838045,1.0603692199241412,4.705093634944665,0.4256735390743138,4.7050936349446655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2009-01-31,58.842675337569005,,,,,,,0.2595983664529399,3.519146833938968,,,1.431508399136534,6.403199256599868,,,,,,,,,,,,,,,,,0.633154024774656,5.772716197428439,,,,,0.4185078953531738,8.411749428096728,,,,,,,,,0.3216230760386407,11.642604689933474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103125339943992,4.394067571907956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4283830488745035,4.23087043819851,,,0.595238240053948,7.088322888062935,1.0603692199241412,3.077426791348888,0.4256735390743138,4.30257124205324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2009-03-31,59.79646057625225,,,,,,,,,,,1.431508399136534,7.104446234942945,,,,,,,,,,,,,,,,,0.633154024774656,5.981932924286669,,,,,,,,,,,,,,,0.3216230760386407,11.203277020061218,,,,,,,,,0.2388577599254831,4.658163224582856,,,,,,,,,,,,,,,0.559044545510338,4.658163224582856,,,,,,,,,,,0.0103125339943992,4.411186416104286,,,,,,,,,,,,,,,,,0.3388045048203306,4.658163224582856,,,,,,,,,,,,,,,0.5182352427747409,4.658163224582856,0.595238240053948,7.257171534525229,,,0.4256735390743138,5.205793548000473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2009-04-30,65.65833152793135,,,,,,,,,,,1.431508399136534,7.374600823960939,,,,,,,,,,,,,,,,,0.633154024774656,6.733360122821464,,,,,,,,,,,,,,,0.3216230760386407,11.013339002606331,,,,,,,,,0.2388577599254831,5.39992944489649,,,,,,,,,,,,,,,0.559044545510338,7.041023316741865,,,,,,,,,,,0.0103125339943992,5.211645254395387,,,,,,,,,,,,,,,,,0.3388045048203306,5.213087688248519,,,,,,,,,,,,,,,0.5182352427747409,5.132052409595745,0.595238240053948,6.356647312271066,,,0.4256735390743138,6.182646152393544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2009-05-31,67.4429873599226,0.3556054593816555,6.372747616964403,,,,,,,,,,,0.3293982960816074,6.3727476169644035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3216230760386407,11.108305557544435,,,,,,,,,0.2388577599254831,6.240511600860143,,,,,,,,,,,,,,,0.559044545510338,7.35332769686392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3388045048203306,6.652948027868801,,,,,,,,,,,,,,,0.5182352427747409,5.1601344241511615,0.595238240053948,6.689629592815161,,,0.4256735390743138,5.1198876089257555,0.1379831696679345,6.3727476169644035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2009-06-30,66.6280786363904,0.3556054593816555,6.312551045374778,,,,,,,,,1.357275276632223,6.223748569626921,0.3293982960816074,5.810707627644389,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,6.22374856962692,,,,,,,,,0.3216230760386407,11.145098901764875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5610104307728287,6.223748569626921,,,,,1.5942432441056429,6.223748569626921,0.4256735390743138,5.846389647860041,0.1379831696679345,6.394588565611716,0.963563630495238,6.223748569626921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2009-07-31,71.43698309438071,0.3556054593816555,6.666828464653533,,,,,,,,,1.357275276632223,6.861380955592767,0.3293982960816074,5.706756620411939,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,6.467906691803173,,,,,,,,,0.3216230760386407,11.686796209006332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5610104307728287,5.7335914640755465,,,,,1.5942432441056429,5.988154436960089,0.4256735390743138,6.78888150043891,0.1379831696679345,7.816045128995393,0.963563630495238,7.720641622443033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2009-08-31,75.09583191428388,,,,,,,,,,,,,,,,,,,0.4118331679210478,7.1288319167706975,,,,,,,,,,,,,,,0.3425077087061435,6.733715219814062,,,,,,,,,0.3216230760386407,11.765860982143076,0.1066107764714692,7.128831916770698,,,,,,,0.2767463094107148,7.128831916770699,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010557322349901,7.128831916770698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5610104307728287,5.92091253712482,,,,,1.5942432441056429,6.048381980018073,0.4256735390743138,8.067631075413047,,,0.963563630495238,8.044002452688021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2009-09-30,81.43231039480024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,6.7531575338071415,,,,,,,,,0.3216230760386407,11.966860681931202,,,,,,,,,,,,,,,,,,,0.3780679292475443,8.364835861946935,,,,,0.4869706926354764,8.364835861946935,,,,,,,,,,,0.010557322349901,6.72892049460702,,,,,,,,,,,,,,,,,0.3379428515894097,8.364835861946935,,,,,,,,,,,,,1.5610104307728287,6.434485335068187,,,,,1.5942432441056429,7.515085886226371,,,,,0.963563630495238,8.574457015372586,0.4443318658371583,8.364835861946935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2009-10-31,83.63056606786073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,7.503836898959772,,,,,,,,,0.3216230760386407,13.005018463083502,,,,,,,,,,,,,,,,,,,0.3780679292475443,7.712227222076499,,,,,0.4869706926354764,8.273733198112442,,,,,,,,,,,0.010557322349901,6.991798078866684,,,,,,,,,,,,,,,,,0.3379428515894097,8.943945743831383,,,,,,,,,,,,,1.5610104307728287,6.0598424446218635,,,,,1.5942432441056429,7.94198902573922,,,,,0.963563630495238,8.091237081112396,0.4443318658371583,9.106937911456964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2009-11-30,88.78739246125808,,,,,,,0.3846469848442168,9.181674984155588,,,,,,,,,,,0.4618548979758372,9.181674984155588,,,,,,,,,,,,,,,0.3425077087061435,7.81765639904752,,,,,,,,,0.3216230760386407,13.25988988088074,,,,,,,,,,,,,,,,,,,0.3780679292475443,8.435820948172823,,,,,,,,,,,,,,,,,0.010557322349901,7.106661797583033,,,,,,,,,,,,,,,,,0.3379428515894097,10.094864408433503,,,,,,,,,,,,,1.5610104307728287,6.201894518872617,,,,,1.5942432441056429,8.204152713509705,,,,,,,0.4443318658371583,9.303101826446945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2009-12-31,93.79731866444136,,,,,,,,,,,,,,,,,,,0.4618548979758372,11.199981275914054,,,,,,,,,,,,,,,0.3425077087061435,7.711949555026615,,,,,,,,,0.3216230760386407,13.196615242130507,,,,,1.123782893267045,8.846871983068864,,,0.2537288112945242,8.846871983068864,,,,,,,,,,,,,,,,,,,,,,,,,0.2805122023609722,8.846871983068864,0.010557322349901,7.503194799270605,,,,,,,,,,,,,,,,,0.3379428515894097,9.788844125594409,,,,,,,,,,,,,,,,,,,1.5942432441056429,9.009245734229715,,,,,,,,,0.4383613426062172,8.846871983068864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
