date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,TECH_shares,TECH_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,EA_shares,EA_value,GEN_shares,GEN_value,FFIV_shares,FFIV_value,PAYX_shares,PAYX_value,NUE_shares,NUE_value,CSGP_shares,CSGP_value,PTC_shares,PTC_value,DECK_shares,DECK_value,CMI_shares,CMI_value,TRV_shares,TRV_value,CTRA_shares,CTRA_value,ALGN_shares,ALGN_value,RMD_shares,RMD_value,CTSH_shares,CTSH_value,AAPL_shares,AAPL_value,GILD_shares,GILD_value,NVDA_shares,NVDA_value,NTAP_shares,NTAP_value,COO_shares,COO_value,GPN_shares,GPN_value,GRMN_shares,GRMN_value,EQIX_shares,EQIX_value,FCX_shares,FCX_value,MU_shares,MU_value,LRCX_shares,LRCX_value,CPRT_shares,CPRT_value,VLO_shares,VLO_value,CVX_shares,CVX_value,EMN_shares,EMN_value,COP_shares,COP_value,HAS_shares,HAS_value,ADSK_shares,ADSK_value,CVS_shares,CVS_value,EOG_shares,EOG_value,DVN_shares,DVN_value,F_shares,F_value,GLW_shares,GLW_value,GWW_shares,GWW_value,CHRW_shares,CHRW_value,ISRG_shares,ISRG_value,EBAY_shares,EBAY_value,MGM_shares,MGM_value,WDC_shares,WDC_value,URI_shares,URI_value,J_shares,J_value,PWR_shares,PWR_value,NVR_shares,NVR_value,FAST_shares,FAST_value,MNST_shares,MNST_value,BMY_shares,BMY_value,MOS_shares,MOS_value,DLTR_shares,DLTR_value,TMO_shares,TMO_value,NOC_shares,NOC_value,WSM_shares,WSM_value,AXON_shares,AXON_value,AMAT_shares,AMAT_value,ROL_shares,ROL_value,CMG_shares,CMG_value,HRL_shares,HRL_value,NFLX_shares,NFLX_value,JBHT_shares,JBHT_value,LKQ_shares,LKQ_value,YUM_shares,YUM_value,ROST_shares,ROST_value,QCOM_shares,QCOM_value,HAL_shares,HAL_value,NDSN_shares,NDSN_value,VRTX_shares,VRTX_value,TER_shares,TER_value,ACN_shares,ACN_value,FDX_shares,FDX_value,AMP_shares,AMP_value,GE_shares,GE_value,SMCI_shares,SMCI_value,CHD_shares,CHD_value,AKAM_shares,AKAM_value,SLB_shares,SLB_value,DXCM_shares,DXCM_value,MPWR_shares,MPWR_value,EW_shares,EW_value,TPR_shares,TPR_value,TJX_shares,TJX_value,KLAC_shares,KLAC_value,LVS_shares,LVS_value,EL_shares,EL_value,PRU_shares,PRU_value,LULU_shares,LULU_value,ULTA_shares,ULTA_value,PODD_shares,PODD_value,KDP_shares,KDP_value,FSLR_shares,FSLR_value,INTU_shares,INTU_value,JKHY_shares,JKHY_value,DHR_shares,DHR_value,RL_shares,RL_value,AMZN_shares,AMZN_value,TSCO_shares,TSCO_value,IDXX_shares,IDXX_value,MTCH_shares,MTCH_value,TYL_shares,TYL_value,MHK_shares,MHK_value,SHW_shares,SHW_value,SWKS_shares,SWKS_value,WST_shares,WST_value,BKNG_shares,BKNG_value,TXT_shares,TXT_value,PCAR_shares,PCAR_value,GOOGL_shares,GOOGL_value,TSN_shares,TSN_value,JNJ_shares,JNJ_value,TSLA_shares,TSLA_value,BIIB_shares,BIIB_value,LUV_shares,LUV_value,NXPI_shares,NXPI_value,EPAM_shares,EPAM_value,RCL_shares,RCL_value,HUM_shares,HUM_value,DE_shares,DE_value,STE_shares,STE_value,HD_shares,HD_value,AOS_shares,AOS_value,DG_shares,DG_value,MOH_shares,MOH_value,FTNT_shares,FTNT_value,STLD_shares,STLD_value,NEM_shares,NEM_value,META_shares,META_value,ANET_shares,ANET_value,TXN_shares,TXN_value,ADBE_shares,ADBE_value,TTWO_shares,TTWO_value,XYZ_shares,XYZ_value,DHI_shares,DHI_value,WDAY_shares,WDAY_value,PYPL_shares,PYPL_value,TKO_shares,TKO_value,WMT_shares,WMT_value,ACGL_shares,ACGL_value,CF_shares,CF_value,DELL_shares,DELL_value,LLY_shares,LLY_value,MSFT_shares,MSFT_value,CDNS_shares,CDNS_value,APD_shares,APD_value,NOW_shares,NOW_value,PAYC_shares,PAYC_value,ENPH_shares,ENPH_value,SNPS_shares,SNPS_value,WY_shares,WY_value,PANW_shares,PANW_value,FANG_shares,FANG_value,XOM_shares,XOM_value,run
2008-07-31,132.60765484568608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8124663154529597,11.379267418815104,0.3211162094952169,14.191825102650949,,,,,,,,,1.119048580073855,13.985021952914275,,,,,,,,,,,,,,,,,0.3372912225683988,11.571698031161525,,,,,,,,,0.3620588612089405,15.463841626082433,,,0.4711245361016853,16.016577211381076,,,,,,,0.3528545735283878,12.570807610960554,0.2257926663840611,13.696013768832998,,,0.9091910323841144,12.167817512738734,,,,,,,,,,,,,0.736457544455438,11.564784610148427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2008-08-31,134.65409649983962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8124663154529597,11.447738591294767,0.3211162094952169,13.939392463507891,,,,,,,,,1.119048580073855,14.607794318529963,,,,,,,,,,,,,,,,,0.3372912225683988,10.727293320599909,,,,,,,,,0.3620588612089405,15.78569397671454,,,0.4711245361016853,16.284284153552687,,,,,,,0.3528545735283878,13.070408089261274,0.2257926663840611,14.729455529777075,,,0.9091910323841144,12.490103023365508,,,,,,,,,,,,,0.736457544455438,11.571933033235991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2008-09-30,112.50122486590344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3211162094952169,9.377456547366045,,,,,,,,,,,,,,,,,,,,,,,0.5718812686881316,10.695685432978072,,,0.3372912225683988,6.827656275691058,,,,,,,,,0.3620588612089405,15.19755549899219,,,0.4711245361016853,14.456719428103334,,,,,,,,,0.2257926663840611,13.163409950860494,,,,,,,,,,,,,0.397335146046531,10.695685432978072,,,,,0.2504360609292794,10.69568543297807,0.4035010788187357,10.695685432978072,0.0186987507569546,10.695685432978072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2008-10-31,82.21810024002075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3211162094952169,5.608886304056416,,,,,,,,,,,,,,,35.231386913141,7.0747875172056895,,,,,,,,,,,0.3372912225683988,3.4900919241221,,,,,,,,,0.3620588612089405,13.745607536536609,,,0.4711245361016853,10.264761698444929,,,,,,,,,0.2257926663840611,11.69122271340206,,,,,,,,,,,,,0.397335146046531,6.1772296637511,,,,,0.2504360609292794,7.174438476522233,0.4035010788187357,7.824759957192215,0.0186987507569546,9.166314448787386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2008-11-30,77.7913272441502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3211162094952169,5.486630896286808,,,,,,,,,,,,,,,35.231386913141,6.032952939060257,,,,,,,,,,,0.3372912225683988,2.9191872480760823,,,,,,,,,0.3620588612089405,14.558186211719274,,,0.4711245361016853,10.463458054596,,,,,,,,,0.2257926663840611,10.45934414805954,,,,,,,,,,,,,0.397335146046531,4.495940985012336,,,,,0.2504360609292794,8.816899093619782,0.4035010788187357,6.438795151512549,0.0186987507569546,8.119932516207566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2008-12-31,79.84969923478215,,,,,,,,,,,,,,,0.1954570887470042,7.196354906376065,,,,,,,,,,,,,,,,,0.3148011686017795,7.196354906376065,,,,,,,,,1.6218153835871532,7.196354906376065,,,,,,,,,,,0.8950000174717918,7.196354906376065,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3620588612089405,13.747554950913075,,,,,0.4217538293743555,7.196354906376065,,,,,,,,,,,,,0.1207361220130503,7.196354906376065,0.192751437943796,7.196354906376065,,,,,,,,,,,,,,,0.0186987507569546,8.531305032860569,2.4769287492873144,7.196354906376066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2009-01-31,72.41073761455961,,,,,,,,,,,,,,,0.1954570887470042,6.474113435548641,,,,,,,,,,,,,,,,,0.3148011686017795,6.979141931918876,,,,,,,,,1.6218153835871532,4.706868153368254,,,,,,,,,,,0.8950000174717918,7.463332369588063,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3620588612089405,13.106358408874156,,,,,0.4217538293743555,5.9529663153965595,,,,,,,,,,,,,0.1207361220130503,6.658731800200743,0.192751437943796,6.043869776746539,,,,,,,,,,,,,,,0.0186987507569546,7.967350641553946,2.4769287492873144,7.058004781363838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2009-03-31,73.74579477015982,,,,,,,,,,,,,,,0.1954570887470042,8.167978190641692,,,,,,,,,,,,,,,,,0.3148011686017795,6.595084722381513,,,,,2.7508721813441417,8.321388610909644,,,1.6218153835871532,4.778949799464193,,,,,,,,,,,0.8950000174717918,8.284175252509776,,,,,,,,,,,,,0.6804334994234218,8.321388610909644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192751437943796,5.9952311854816465,,,1.757082488731934,8.321388610909644,,,,,,,,,0.3953021349299854,8.321388610909644,,,2.4769287492873144,6.638821176042403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2009-04-30,87.06794270932838,,,,,,,,,,,,,,,0.1954570887470042,8.756194095087508,,,,,,,,,,,,,,,,,0.3148011686017795,8.584628011875067,,,,,2.7508721813441417,10.191981222005154,,,1.6218153835871532,5.092500474598865,,,,,,,,,,,0.8950000174717918,9.878053471757996,,,,,,,,,,,,,0.6804334994234218,9.882875824615253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192751437943796,7.030710609969882,,,1.757082488731934,10.911889513371928,,,,,,,,,0.3953021349299854,8.81795464761481,,,2.4769287492873144,7.921154838431907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2009-05-31,85.9959534217474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3148011686017795,9.998085186844788,,,,,2.7508721813441417,9.806859483898034,,,1.6218153835871532,5.222245581551143,,,,,,,,,,,0.8950000174717918,10.037442403282906,,,,,,,,,,,,,0.6804334994234218,8.184069108097747,,,,,,,3.86862834194132,8.643452700975233,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192751437943796,6.721235817623971,,,1.757082488731934,11.67380144493822,,,,,,,,,0.3953021349299854,8.848993700556443,,,2.4769287492873144,6.859767993978908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2009-06-30,90.8285145309035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7508721813441417,10.96772735553786,,,1.6218153835871532,6.331387140023292,0.3959892976836174,9.51675225326169,,,,,,,,,0.8950000174717918,10.639131586819891,,,,,,,,,,,,,0.6804334994234218,9.345378809863895,,,,,,,3.86862834194132,8.580748385653742,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192751437943796,6.897132239958081,,,,,,,0.5929321151295289,9.51675225326169,,,,,,,,,,,3.700616143646005,9.51675225326169,0.8305333154379259,9.51675225326169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2009-07-31,98.24163583925792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7508721813441417,10.10395378966752,,,1.6218153835871532,6.091718450784913,0.3959892976836174,11.62497864565847,,,,,,,,,0.8950000174717918,11.790704432824858,,,,,,,,,,,,,0.6804334994234218,10.851933680061077,,,,,,,3.86862834194132,9.920667928032325,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192751437943796,7.244389090589911,,,,,,,0.5929321151295289,10.863462755177352,,,,,,,,,,,3.700616143646005,9.563010131516393,0.8305333154379259,10.186816934945098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2009-08-31,106.14596690540728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7508721813441417,10.434058136616478,,,1.6218153835871532,6.15298761796391,0.3959892976836174,12.24933580998985,,,,,,,,,0.8950000174717918,13.89462655012197,,,,,,,,,,,,,0.6804334994234218,12.895997245424756,,,,,,,3.86862834194132,10.131883046390742,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192751437943796,7.474221121701987,,,,,,,0.5929321151295289,12.31072408861341,,,,,,,,,,,3.700616143646005,10.071845027726848,0.8305333154379259,10.530288260857349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2009-09-30,115.46512686714551,,,,,,,,,,,,,,,0.198226916553634,11.055799565924533,,,0.5289856348189731,11.055799565924533,,,,,,,0.8394679648630151,11.055799565924533,,,,,,,,,,,,,,,1.6218153835871532,7.645057894598785,,,,,,,0.7774823740024149,11.055799565924533,,,0.8950000174717918,15.40482385190409,1.9869413535390936,11.055799565924533,,,,,,,,,,,0.6804334994234218,14.806661385081126,,,,,,,3.86862834194132,11.27378634001434,,,,,0.2971372354382081,11.055799565924533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2009-10-31,113.73207946732369,,,,,,,,,,,,,,,0.198226916553634,10.690283904447648,,,0.5289856348189731,10.405147477247604,,,,,,,0.8394679648630151,10.675253126801358,,,,,,,,,,,,,,,1.6218153835871532,8.079344244265581,,,,,,,0.7774823740024149,12.222023126928155,,,0.8950000174717918,15.400841241123828,1.9869413535390936,11.243687873410272,,,,,,,,,,,0.6804334994234218,11.872005099734649,,,,,,,3.86862834194132,11.12857202614322,,,,,0.2971372354382081,12.014921347221367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2009-11-30,119.41800530013154,,,,,,,,,,,,,,,0.198226916553634,12.07558942595558,,,0.5289856348189731,10.516233976258771,,,0.6678374475314455,11.930063675867787,,,,,,,,,,,,,,,,,,,1.6218153835871532,8.34604200410626,,,,,,,,,,,0.8950000174717918,17.504753969497113,1.9869413535390936,11.924276340512286,,,,,,,,,,,0.6804334994234218,11.722921472137283,,,,,,,3.86862834194132,11.217678692435952,,,,,0.2971372354382081,12.250382067492724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2924112914156171,11.930063675867787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2009-12-31,127.819106764835,,,,,,,,,,,,,,,,,,,0.5289856348189731,12.827901644360098,,,,,,,,,,,,,,,,,,,,,,,1.6218153835871532,9.165058958419811,,,,,,,0.7588845463630176,13.52332238459579,,,,,1.9869413535390936,12.569666186710649,,,31.58108374105279,13.52332238459579,,,,,,,,,,,,,,,,,,,,,0.2971372354382081,12.191926926925769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.505725528927489,13.52332238459579,,,,,,,0.0190279044427434,13.52332238459579,,,,,,,0.2924112914156171,13.44794112543974,0.8399578921849243,13.52332238459579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2010-01-31,118.57224966332848,,,,,,,,,,,,,,,,,,,0.5289856348189731,10.912973202373005,,,,,,,,,,,,,,,,,,,,,,,1.6218153835871532,8.845200907249195,,,,,,,0.7588845463630176,14.22908524430658,,,,,1.9869413535390936,11.456032642401382,,,,,,,,,,,0.6553299252021476,12.503222444542532,,,,,,,,,,,,,0.2971372354382081,11.420731887989918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.505725528927489,11.636492777105008,,,,,,,0.0190279044427434,13.017750824187562,,,,,,,0.2924112914156171,12.047537288630789,,,0.2856113022753138,12.503222444542532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2010-03-31,134.88551856098528,,,,,,,,,,,,,,,,,,,0.5289856348189731,13.288119590595016,,,,,,,,,,,,,,,,,,,,,,,1.6218153835871532,12.433918456396066,,,,,2.090475059563673,13.904457408497722,,,,,,,,,,,,,,,,,,,,,,,0.4605363052964102,13.904457408497723,,,,,,,,,0.2971372354382081,12.123159307080186,,,,,,,,,,,,,,,2.126063991343569,13.904457408497723,,,,,,,,,,,,,,,,,0.3912729090175381,13.904457408497723,,,0.0190279044427434,13.823772577653104,,,,,,,0.2924112914156171,13.694261586772296,,,,,0.3209261205184084,13.904457408497722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2010-04-30,133.71603827949102,,,,,,,,,,,,,,,,,,,0.5289856348189731,12.997176886068564,,,,,,,,,,,,,,,,,,,,,,,1.6218153835871532,12.666378053014643,,,,,2.090475059563673,13.65129998882707,,,,,,,,,,,,,,,,,,,,,,,0.4605363052964102,12.57127223090133,,,,,,,,,0.2971372354382081,13.020051430773592,,,,,,,,,,,,,,,2.126063991343569,14.402233584090924,,,,,,,,,,,,,,,,,0.3912729090175381,14.83675455008676,,,0.0190279044427434,13.6629865528377,,,,,,,0.2924112914156171,11.524183275077316,,,,,,,1.4234711683979546,14.38370172781313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2010-05-31,125.38537493834382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6218153835871532,13.039395622173364,,,,,2.090475059563673,13.107213790539449,,,,,,,,,,,,,,,,,,,,,,,0.4605363052964102,11.67993357175177,,,,,,,,,0.2971372354382081,11.809814318157134,,,,,,,,,,,,,,,2.126063991343569,12.975280688503164,,,,,,,,,,,,,,,,,0.3912729090175381,12.849085963247877,,,0.0190279044427434,13.03944291398136,,,,,,,0.2924112914156171,10.404211798796714,,,,,0.287591677905502,11.49485760246588,1.4234711683979546,14.986138668727095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2010-06-30,112.0205611713716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6218153835871532,12.8727087489311,,,,,2.090475059563673,11.844734128293648,,,,,,,,,,,,,,,,,,,0.5850093222875308,10.49931881601228,,,,,,,,,,,,,0.2971372354382081,10.950278578238816,,,,,,,,,,,,,,,2.126063991343569,11.150112529644192,,,,,,,,,,,,,,,,,,,0.518085902938562,10.49931881601228,0.0190279044427434,12.46384880458837,,,,,,,0.2924112914156171,8.7925988525072,,,,,,,1.4234711683979546,12.448323081131438,2.6921329639155056,10.49931881601228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2010-07-31,119.98515854365893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6218153835871532,13.75569731347878,,,,,2.090475059563673,11.523274863510526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2971372354382081,12.29768368024019,,,,,,,,,,,,,,,2.126063991343569,14.12568991260184,,,,,,,,,,,,,,,,,,,0.518085902938562,10.921325895371409,0.0190279044427434,11.92098213337876,,,,,,,0.2924112914156171,10.748270029313872,,,,,,,1.4234711683979546,13.396245440815818,2.6921329639155056,11.037744895311766,1.1135956463304164,10.258244379635965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
