date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,TECH_shares,TECH_value,EL_shares,EL_value,RMD_shares,RMD_value,MU_shares,MU_value,EOG_shares,EOG_value,GWW_shares,GWW_value,GPC_shares,GPC_value,HRL_shares,HRL_value,PAYX_shares,PAYX_value,ORLY_shares,ORLY_value,TRV_shares,TRV_value,NVDA_shares,NVDA_value,RL_shares,RL_value,CPRT_shares,CPRT_value,TRMB_shares,TRMB_value,JNJ_shares,JNJ_value,VLO_shares,VLO_value,PTC_shares,PTC_value,COP_shares,COP_value,CVX_shares,CVX_value,CTRA_shares,CTRA_value,KLAC_shares,KLAC_value,CSGP_shares,CSGP_value,WDC_shares,WDC_value,ISRG_shares,ISRG_value,DE_shares,DE_value,CVS_shares,CVS_value,NVR_shares,NVR_value,AES_shares,AES_value,ROST_shares,ROST_value,F_shares,F_value,NUE_shares,NUE_value,EMN_shares,EMN_value,FAST_shares,FAST_value,WSM_shares,WSM_value,BG_shares,BG_value,J_shares,J_value,XOM_shares,XOM_value,PG_shares,PG_value,DVN_shares,DVN_value,CMI_shares,CMI_value,ACN_shares,ACN_value,PWR_shares,PWR_value,FCX_shares,FCX_value,CTSH_shares,CTSH_value,TXT_shares,TXT_value,DLTR_shares,DLTR_value,A_shares,A_value,DECK_shares,DECK_value,CHRW_shares,CHRW_value,DD_shares,DD_value,LRCX_shares,LRCX_value,GRMN_shares,GRMN_value,MRK_shares,MRK_value,TJX_shares,TJX_value,MOH_shares,MOH_value,EA_shares,EA_value,ALGN_shares,ALGN_value,TER_shares,TER_value,BMY_shares,BMY_value,HAS_shares,HAS_value,EBAY_shares,EBAY_value,GILD_shares,GILD_value,VRSN_shares,VRSN_value,AXON_shares,AXON_value,SWKS_shares,SWKS_value,DHI_shares,DHI_value,JBHT_shares,JBHT_value,NEM_shares,NEM_value,ICE_shares,ICE_value,TSCO_shares,TSCO_value,GPN_shares,GPN_value,FDX_shares,FDX_value,SJM_shares,SJM_value,GLW_shares,GLW_value,AMAT_shares,AMAT_value,SMCI_shares,SMCI_value,LVS_shares,LVS_value,TTWO_shares,TTWO_value,TPR_shares,TPR_value,MTCH_shares,MTCH_value,ULTA_shares,ULTA_value,LULU_shares,LULU_value,FSLR_shares,FSLR_value,AMP_shares,AMP_value,EXPD_shares,EXPD_value,NTAP_shares,NTAP_value,LEN_shares,LEN_value,PHM_shares,PHM_value,PRU_shares,PRU_value,INTU_shares,INTU_value,PFE_shares,PFE_value,LLY_shares,LLY_value,JKHY_shares,JKHY_value,SYY_shares,SYY_value,ADM_shares,ADM_value,DHR_shares,DHR_value,WST_shares,WST_value,TSN_shares,TSN_value,LHX_shares,LHX_value,LUV_shares,LUV_value,TKO_shares,TKO_value,WAB_shares,WAB_value,FFIV_shares,FFIV_value,SHW_shares,SHW_value,HUBB_shares,HUBB_value,PCAR_shares,PCAR_value,MLM_shares,MLM_value,EW_shares,EW_value,BAX_shares,BAX_value,CRM_shares,CRM_value,CAG_shares,CAG_value,HSIC_shares,HSIC_value,BA_shares,BA_value,ALB_shares,ALB_value,STLD_shares,STLD_value,ON_shares,ON_value,ANET_shares,ANET_value,PODD_shares,PODD_value,GE_shares,GE_value,PANW_shares,PANW_value,TGT_shares,TGT_value,TSLA_shares,TSLA_value,REGN_shares,REGN_value,WY_shares,WY_value,MOS_shares,MOS_value,MPWR_shares,MPWR_value,CF_shares,CF_value,run
2007-09-30,137.85107477476686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4570470596124066,13.06327667693694,,,,,,,,,,,,,,,,,,,0.3865010653860204,13.56002682661514,,,,,0.345327833499747,15.990513455925136,,,,,,,,,,,0.2594050028326368,13.56002682661514,,,0.028835782725391,13.56002682661514,,,,,3.141582384323419,13.877096855598795,,,,,,,1.2797916982588402,13.56002682661514,0.1899569334669831,13.56002682661514,0.2281506885563999,13.56002682661514,0.277678891505666,13.56002682661514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2007-10-31,141.90653051943906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4570470596124066,12.916201442393351,2.205486736140135,13.635752766067188,,,,,,,,,,,,,,,,,0.3865010653860204,14.216026222074383,,,,,0.345327833499747,15.636800873355314,,,,,,,,,,,,,,,0.028835782725391,13.718623631604792,,,,,3.141582384323419,14.498213233676168,,,,,,,,,0.1899569334669831,14.536809691227557,0.2281506885563999,15.635833077834596,0.277678891505666,13.476516815138533,0.3288709370581607,13.635752766067188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2007-11-30,139.02248695824403,,,,,,,,,0.2994055535869788,13.96796166946641,,,,,0.2718044418675289,13.967961669466408,,,,,,,,,,,,,,,,,,,,,1.7188880063489096,13.96796166946641,,,,,0.4570470596124066,12.647711749915125,2.205486736140135,14.919343455215367,,,,,,,,,,,,,,,,,,,,,,,0.345327833499747,14.997728867641918,,,,,,,,,,,,,,,0.028835782725391,14.187205100892395,,,,,3.141582384323419,12.275264375358418,,,,,,,,,,,0.2281506885563999,15.029423127349617,0.277678891505666,13.061925273471957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2007-12-31,139.5762126402991,,,,,,,,,0.2994055535869788,14.488903850277556,,,,,0.2718044418675289,12.437386131677098,,,,,,,,,,,,,,,,,,,,,1.7188880063489096,12.17160062724022,,,0.2357835136029318,15.308968492175126,0.4570470596124066,12.187075703439728,,,,,,,,,,,,,,,,,,,,,,,0.4207856820946118,15.308968492175126,0.345327833499747,16.05503584546988,,,,,,,,,,,,,,,,,,,,,3.141582384323419,11.0003365134941,,,,,,,,,,,,,,,,,0.2710054575425292,15.308968492175126,0.3623489927223071,15.308968492175126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2008-01-31,129.25014788928684,,,,,,,,,0.2994055535869788,14.110896115454858,,,,,0.2718044418675289,12.513309594566769,,,,,,,,,,,,,,,,,,,,,1.7188880063489096,11.73510438641212,,,0.2357835136029318,13.88512907247539,0.4570470596124066,11.65182848192674,,,,,,,,,,,,,,,,,,,,,,,0.4207856820946118,13.8890303027146,0.345327833499747,14.321028900822846,,,,,,,,,,,,,,,,,,,,,3.141582384323419,10.853228386608622,,,,,,,,,,,,,,,,,0.2710054575425292,14.667942952658263,0.3623489927223071,11.622649695646636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2008-02-29,130.81201045068167,,,,,,,,,0.2994055535869788,12.860560642307584,,,,,,,,,0.640202173288751,11.754112292329864,,,,,,,,,,,,,,,,,1.7188880063489096,12.62489026042237,,,0.2357835136029318,12.88457729285206,0.4570470596124066,10.94100073526221,,,,,,,,,,,,,,,,,,,,,,,0.4207856820946118,14.339811796429167,0.345327833499747,14.90763332276373,,,,,,,,,,,,,,,,,,,,,3.141582384323419,10.673430397094824,,,,,,,,,,,,,,,,,0.2710054575425292,17.715360782519166,0.3623489927223071,12.110632928700682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2008-03-31,126.77289469386652,,,,,,,,,0.2994055535869788,13.52448295476904,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7188880063489096,10.022684897436346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345327833499747,14.78974888839092,,,,,,,,,,,,,,,0.0211442864203873,12.63371113618146,,,,,,,0.3035953248700956,12.63371113618146,,,,,,,,,,,,,,,,,,,0.4969670554122322,12.63371113618146,0.5556041907859774,12.63371113618146,0.3717600114320376,12.63371113618146,0.9842705278478356,12.63371113618146,0.2443300509909239,12.63371113618146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2008-04-30,142.60026097714166,,,,,,,,,0.2994055535869788,14.831755326154935,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7188880063489096,12.960658932313052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345327833499747,16.65925285108192,,,,,,,,,,,,,,,0.0211442864203873,12.97201971890766,,,,,,,0.3035953248700956,14.182152219076508,,,,,,,,,,,,,,,,,,,0.4969670554122322,13.488652427785732,,,0.3717600114320376,14.935398613271968,,,0.2443300509909239,13.966728673251072,1.357767892238532,14.301821107649408,0.7434339353316639,14.301821107649406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2008-05-31,150.21637896887344,,,,,,,,,0.2994055535869788,14.84633019443086,,,,,,,,,0.7512549818190777,14.769672827930654,,,,,,,,,,,,,,,,,,,,,,,0.5728471541713314,14.769672827930652,,,,,,,,,,,,,,,,,,,,,,,,,0.345327833499747,17.17904801397521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3717600114320376,15.253684371045452,0.9403084951621108,14.769672827930654,0.2443300509909239,14.319279421838,,,,,1.944515088983132,14.769672827930654,0.3401424333669295,14.769672827930654,0.4170193487457965,14.769672827930654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2008-06-30,136.28883357942965,,,,,0.5404529760725234,12.643845050171928,,,0.2994055535869788,14.63233741212186,,,,,,,,,0.7512549818190777,10.660307876773576,,,,,,,,,,,,,,,,,2.1575740366152147,12.643845050171931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345327833499747,17.29059349901177,,,,,,,,,,,,,,,0.0252836453960846,12.64384505017193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3717600114320376,15.44878661856118,,,,,,,,,1.944515088983132,15.0375829221016,,,,,4.0999254551168445,12.64384505017193,0.5355977073714708,12.64384505017193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2008-07-31,121.711095303354,,,,,0.5404529760725234,12.682155930557776,,,0.2994055535869788,13.076065620024254,,,,,,,,,0.7512549818190777,10.066816469794608,,,,,,,,,,,,,,,,,2.1575740366152147,10.178293212909518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345327833499747,14.749238628626118,,,,,,,,,,,,,,,0.0252836453960846,13.964663210348414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3717600114320376,12.75424412053984,,,,,,,,,1.944515088983132,12.20831361598587,,,,,4.0999254551168445,11.50362346735278,0.5355977073714708,10.5276810272148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2008-08-31,125.77558761487803,0.5776619083390294,12.506642324210418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0252836453960846,15.112792868780469,1.2531636855192387,12.506642324210418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323464772276938,12.506642324210418,0.9781002704808712,12.506642324210418,,,,,,,,,4.0999254551168445,12.857196783763529,0.5355977073714708,10.259101692861128,0.6682562980733764,12.506642324210418,1.7402475053262414,12.506642324210418,0.596122144761367,12.506642324210418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2008-09-30,110.45237274960778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8113541654422547,10.476966903889547,,,,,,,0.0252836453960846,14.462245166560413,1.2531636855192387,9.580778750913437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9781002704808712,11.854575166293468,,,,,,,,,4.0999254551168445,11.013963238127005,,,0.6682562980733764,11.065592320106996,1.7402475053262414,10.567350492048266,,,0.2907154474888437,10.476966903889544,0.9674023063431658,10.476966903889547,1.4548023163983814,10.476966903889547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2008-10-31,87.4710027679036,0.7136227767286418,10.830631137038814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.93492010100734,10.830631137038814,,,,,,,,,,,,,,,,,,,,,,,0.8113541654422547,8.093605531459005,,,,,,,0.0252836453960846,12.394295593567874,1.2531636855192387,6.531976599962572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0999254551168445,7.820644090376042,,,0.6682562980733764,10.971408469563906,,,,,0.2907154474888437,6.452159228884168,0.9674023063431658,6.704097816892527,1.4548023163983814,6.841553163119869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2008-11-30,76.828870632019,,,,,,,,,0.2121331487223557,7.6265388707413715,,,,,,,,,1.002173290004836,7.626538870741371,,,,,,,0.7142469182036917,7.626538870741372,,,0.5849051442745385,7.6265388707413715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189670293704528,7.6265388707413715,,,,,,,,,,,,,,,0.0252836453960846,10.979423013249752,,,,,,,,,,,,,,,,,,,,,,,,,0.4463586671007551,7.6265388707413715,,,,,,,,,,,,,,,,,,,,,4.0999254551168445,7.065162945865042,,,,,,,,,0.2907154474888437,5.398512577714622,,,,,0.6714752463621806,7.6265388707413715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2008-12-31,78.26553187909435,,,,,,,,,0.2121331487223557,7.803035424296815,,,,,,,,,1.002173290004836,7.897125639927738,,,,,,,0.7142469182036917,7.30429074944244,,,0.5849051442745385,7.935243766299721,,,0.4578437924908005,7.14707461692228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189670293704528,7.201874619474897,,,,,2.1697252007978545,7.14707461692228,,,,,,,,,0.0252836453960846,11.535663211963614,,,,,,,,,,,2.459966861316346,7.14707461692228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4188653518465116,7.14707461692228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2009-01-31,73.46468900255755,,,,,,,,,0.2121331487223557,6.692778831304531,,,,,,,,,1.002173290004836,8.287973567098518,,,,,,,0.7142469182036917,6.512068161414752,,,0.5849051442745385,7.375643627928441,,,0.4578437924908005,7.608545963570351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189670293704528,6.865976505571271,,,,,2.1697252007978545,6.426725813011591,,,,,,,,,0.0252836453960846,10.773108374226227,,,,,,,,,,,2.459966861316346,7.009672493359462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4188653518465116,5.912195665072405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2009-03-31,76.39360749920868,,,,,,,,,0.2121331487223557,6.909652412709746,,,,,,,,,1.002173290004836,12.46703530713151,,,,,,,0.7142469182036917,6.748085647678094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189670293704528,6.606895352621608,,,,,2.1697252007978545,6.563418939334629,,,,,,,,,0.0252836453960846,10.815079318175204,,,,,,,,,,,2.459966861316346,6.59335885053961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.227384585746241,6.563360557006097,,,,,,,,,,,,,,,0.3703482946468936,6.563360557006097,,,,,,,,,1.3858695314373262,6.563360557006096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2009-04-30,85.75475459724754,,,,,,,,,0.2121331487223557,7.249761868618207,,,,,,,,,1.002173290004836,12.78773140984097,,,,,,,0.7142469182036917,7.595751167746178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189670293704528,6.4948777025081785,,,,,2.1697252007978545,8.038831703419156,,,,,,,,,0.0252836453960846,12.777595750363991,,,,,,,,,,,2.459966861316346,7.866911740690134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.227384585746241,6.993987832905139,,,,,,,,,,,,,,,0.3703482946468936,7.342733751861716,,,,,,,,,1.3858695314373262,8.60657166929387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2009-05-31,85.0175885173622,,,,,,,,,0.2121331487223557,7.2378298645368195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1626358680709615,9.746565370573256,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189670293704528,6.5508872510996445,,,,,2.1697252007978545,7.735070464997023,,,,,,,,,0.0252836453960846,12.51287595220316,,,,,,,,,,,2.459966861316346,6.812794394885819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.227384585746241,7.172178429828881,,,,,,,,,,,,,,,0.3703482946468936,8.295305071344394,,,,,,,,,1.3858695314373262,9.207516347319954,0.6422591685517065,9.746565370573256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2009-06-30,87.83988033759894,,,,,,,,,0.2121331487223557,6.855403671468102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1626358680709615,10.180107985134184,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189670293704528,6.572582440601331,,,,,2.1697252007978545,8.650694350750511,,,,,,,,,0.0252836453960846,12.70225098090486,,,,,,,,,,,2.459966861316346,6.802538237844308,,,,,,,,,,,,,,,,,,,0.5048639755423534,9.126946873222543,,,,,,,,,2.227384585746241,8.695462051227992,,,,,,,0.6645298295208447,9.126946873222543,,,,,,,,,,,,,0.7965144748095939,9.126946873222543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2009-07-31,95.66346578448164,,,,,,,,,0.2121331487223557,7.41246196658982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1626358680709615,11.178474973514405,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189670293704528,6.892033162550569,,,,,2.1697252007978545,7.969400873590062,,,,,,,,,0.0252836453960846,15.199264047132775,,,,,,,,,,,2.459966861316346,7.294733484028415,,,,,,,,,,,,,,,,,,,0.5048639755423534,10.982934998337852,,,,,,,,,2.227384585746241,8.3663035357163,,,,,,,0.6645298295208447,10.598296234091933,,,,,,,,,,,,,0.7965144748095939,9.769562508929493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2009-08-31,100.7893965375628,,,,,,,,,0.2121331487223557,7.634084882139062,,,,,,,,,,,,,,,,,0.8389862337595676,9.45949505446634,,,,,,,,,,,,,0.1626358680709615,10.87510979446166,,,1.4484818519528655,9.45949505446634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0252836453960846,17.07278155370615,,,,,,,,,,,,,,,,,0.2735148160226608,9.45949505446634,,,,,,,,,,,,,,,,,,,0.5682515774142185,9.45949505446634,,,2.227384585746241,8.450449980457847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5286715726278319,9.45949505446634,2.0790098149289427,9.45949505446634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2009-09-30,105.89167116055164,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8389862337595676,11.049455163580058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2673881799787482,9.948903969242531,,,,,,,0.4496634793265501,9.948903969242531,,,,,,,0.0252836453960846,16.115036942647162,1.0264753533566455,9.948903969242531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5682515774142185,9.220829348598215,,,,,,,,,,,,,0.5669498320349361,9.948903969242531,,,,,,,,,,,,,,,,,,,,,2.0790098149289427,9.812925890270993,0.9300302556292692,9.948903969242531,1.0376473753810376,9.948903969242531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2009-10-31,100.46442961010096,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8389862337595676,10.669124701765426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3774344896882775,10.812003605430954,,,,,,,,,,,,,,,,,,,0.4496634793265501,9.172709404877448,,,,,,,0.0252836453960846,16.74460033028617,1.0264753533566455,8.774097280896944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5682515774142185,8.548397737269326,,,,,,,,,,,,,0.5669498320349361,9.84642892902998,,,,,,,,,,,,,,,,,,,,,2.0790098149289427,8.503150460291097,0.9300302556292692,7.837391615140305,1.0376473753810376,9.556525545113322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
2009-11-30,105.4466703211787,,,,,,,,,,,,,,,,,,,0.5600661715689905,11.134115020765297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3774344896882775,10.896026019332332,,,,,,,,,,,,,,,,,,,0.4496634793265501,10.03333079872928,,,,,,,0.0252836453960846,17.01968651565087,1.0264753533566455,8.552565986131508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5682515774142185,9.27576014654692,,,,,,,,,,,,,0.5669498320349361,11.527290363810987,,,,,,,,,,,,,,,,,,,,,2.0790098149289427,8.794211556803393,0.9300302556292692,9.25007569305528,1.0376473753810376,8.963608220352834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
