date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,LHX_shares,LHX_value,AAPL_shares,AAPL_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,COP_shares,COP_value,GRMN_shares,GRMN_value,CVS_shares,CVS_value,EA_shares,EA_value,CTRA_shares,CTRA_value,TTWO_shares,TTWO_value,NVDA_shares,NVDA_value,TXN_shares,TXN_value,TRV_shares,TRV_value,TSCO_shares,TSCO_value,EOG_shares,EOG_value,WDC_shares,WDC_value,GPN_shares,GPN_value,CTSH_shares,CTSH_value,AES_shares,AES_value,DVN_shares,DVN_value,RMD_shares,RMD_value,APA_shares,APA_value,TECH_shares,TECH_value,FCX_shares,FCX_value,JBL_shares,JBL_value,MU_shares,MU_value,EBAY_shares,EBAY_value,FAST_shares,FAST_value,GWW_shares,GWW_value,ADP_shares,ADP_value,GLW_shares,GLW_value,EXPD_shares,EXPD_value,ALGN_shares,ALGN_value,J_shares,J_value,F_shares,F_value,CHRW_shares,CHRW_value,A_shares,A_value,DE_shares,DE_value,DECK_shares,DECK_value,GILD_shares,GILD_value,CSGP_shares,CSGP_value,CVX_shares,CVX_value,CMI_shares,CMI_value,GEN_shares,GEN_value,HAS_shares,HAS_value,EMN_shares,EMN_value,DD_shares,DD_value,MGM_shares,MGM_value,CHD_shares,CHD_value,NVR_shares,NVR_value,AXON_shares,AXON_value,HAL_shares,HAL_value,NEM_shares,NEM_value,ROST_shares,ROST_value,CPRT_shares,CPRT_value,BMY_shares,BMY_value,MNST_shares,MNST_value,ORLY_shares,ORLY_value,EW_shares,EW_value,FDX_shares,FDX_value,WSM_shares,WSM_value,DLTR_shares,DLTR_value,PWR_shares,PWR_value,MOH_shares,MOH_value,SNPS_shares,SNPS_value,SBUX_shares,SBUX_value,LRCX_shares,LRCX_value,IP_shares,IP_value,LVS_shares,LVS_value,PKG_shares,PKG_value,ISRG_shares,ISRG_value,WMB_shares,WMB_value,WYNN_shares,WYNN_value,CMG_shares,CMG_value,AMAT_shares,AMAT_value,MOS_shares,MOS_value,MPWR_shares,MPWR_value,AMP_shares,AMP_value,HRL_shares,HRL_value,ACN_shares,ACN_value,BIIB_shares,BIIB_value,TKO_shares,TKO_value,TJX_shares,TJX_value,INTC_shares,INTC_value,PHM_shares,PHM_value,FSLR_shares,FSLR_value,FFIV_shares,FFIV_value,DHI_shares,DHI_value,AKAM_shares,AKAM_value,PRU_shares,PRU_value,EL_shares,EL_value,NFLX_shares,NFLX_value,LULU_shares,LULU_value,SMCI_shares,SMCI_value,LUV_shares,LUV_value,DXCM_shares,DXCM_value,TXT_shares,TXT_value,TSLA_shares,TSLA_value,SWKS_shares,SWKS_value,AVGO_shares,AVGO_value,FTNT_shares,FTNT_value,ABT_shares,ABT_value,CLX_shares,CLX_value,SYY_shares,SYY_value,GPC_shares,GPC_value,WST_shares,WST_value,VLO_shares,VLO_value,MHK_shares,MHK_value,ULTA_shares,ULTA_value,AOS_shares,AOS_value,AMZN_shares,AMZN_value,GOOGL_shares,GOOGL_value,PSA_shares,PSA_value,ALB_shares,ALB_value,TSN_shares,TSN_value,NUE_shares,NUE_value,TPR_shares,TPR_value,XOM_shares,XOM_value,QCOM_shares,QCOM_value,STLD_shares,STLD_value,RCL_shares,RCL_value,ADBE_shares,ADBE_value,EPAM_shares,EPAM_value,CF_shares,CF_value,META_shares,META_value,ENPH_shares,ENPH_value,NWSA_shares,NWSA_value,PANW_shares,PANW_value,ACGL_shares,ACGL_value,GE_shares,GE_value,LLY_shares,LLY_value,CDNS_shares,CDNS_value,REGN_shares,REGN_value,APD_shares,APD_value,TER_shares,TER_value,MLM_shares,MLM_value,PCAR_shares,PCAR_value,GNRC_shares,GNRC_value,VRTX_shares,VRTX_value,TYL_shares,TYL_value,LEN_shares,LEN_value,ON_shares,ON_value,OXY_shares,OXY_value,FANG_shares,FANG_value,AMD_shares,AMD_value,JKHY_shares,JKHY_value,ANET_shares,ANET_value,INCY_shares,INCY_value,run
2007-06-30,136.9013164979039,,,0.1083791966048723,14.806765310962364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3376736414003775,13.660296665417242,,,,,,,,,,,,,,,,,,,1.0655135146545582,12.487566670361796,,,,,,,,,,,,,,,,,,,0.8585783801466997,10.507350923729126,,,,,0.2160313860922132,14.79373115347724,,,,,,,,,,,2.7871917582522383,13.660296665417244,,,,,,,2.8550993122377486,16.00441911228716,,,2.583263311175294,13.660296665417246,0.3300350829597219,13.660296665417244,0.4086680018664862,13.660296665417244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2007-07-31,138.57424786830433,,,0.1083791966048723,13.743565656866211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3376736414003775,15.494102943973669,,,,,,,,,,,,,,,,,,,1.0655135146545582,13.778271855443318,,,,,,,,,,,,,,,,,,,0.8585783801466997,9.953890903147672,,,,,0.2160313860922132,13.88909148327272,,,,,,,,,,,2.7871917582522383,12.34067363426426,,,,,,,2.8550993122377486,16.353374908297248,,,2.583263311175294,13.174642640634811,0.3300350829597219,13.825708268866734,0.4086680018664862,16.020925573537678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2007-08-31,141.8881411680892,,,,,,,,,,,,,,,,,,,0.5019197413055014,11.373501261395788,,,,,,,,,,,,,,,0.3376736414003775,18.805303538528868,,,,,,,,,,,,,,,,,,,1.0655135146545582,15.075423514349314,,,,,,,,,,,,,,,,,,,,,0.8845564730206755,11.373501261395788,,,0.2160313860922132,14.56479939462087,,,,,,,,,,,2.7871917582522383,11.32557541674036,,,,,,,2.8550993122377486,14.94010107547975,,,2.583263311175294,14.215697439698696,0.3300350829597219,14.23111242470771,0.4086680018664862,15.983125841172043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2007-09-30,152.45031021711537,,,,,,,,,,,,,,,,,,,0.5019197413055014,10.204028302447409,,,,,,,,,,,,,,,0.3376736414003775,22.21736027741972,,,0.2645234783935034,14.429716190547616,,,,,,,,,,,,,,,,,,,0.8123954527268383,14.429716190547614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7871917582522383,12.311670068599808,,,,,,,2.8550993122377486,17.416105532366778,,,,,0.3300350829597219,15.282374076898993,0.4086680018664862,17.29990719719221,2.0624621044722966,14.429716190547614,0.9114852956138704,14.429716190547614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2007-10-31,156.84665664180534,,,,,,,,,,,,,,,,,,,0.5019197413055014,10.475065422273625,,,,,,,,,,,,,,,0.3376736414003775,19.984462666339073,,,0.2645234783935034,15.751816935096397,,,,,,,,,,,,,,,,,,,0.8123954527268383,14.995760990480994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7871917582522383,12.862721867785243,,,,,,,2.8550993122377486,22.173017880970107,,,,,0.3300350829597219,14.94433185615384,0.4086680018664862,16.22719266591041,2.0624621044722966,13.982973251461049,0.9114852956138704,15.44931310533462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2007-11-30,148.7939280323548,0.6704063890238795,14.466412078653931,,,,,,,,,,,,,,,,,0.5019197413055014,11.478904904884628,,,,,,,1.1148564411105415,14.466412078653931,,,,,,,0.3376736414003775,19.975154691589474,,,,,,,,,,,,,,,,,,,,,,,0.8123954527268383,11.248630971184966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7871917582522383,10.89053655117614,,,,,,,2.8550993122377486,22.86775873176686,,,,,0.3300350829597219,14.333558464939792,0.4086680018664862,15.813266343539564,2.0624621044722966,13.253293215965511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2007-12-31,148.46819094141057,0.6704063890238795,15.09266755863504,,,,,,,,,,,,,,,,,0.5019197413055014,9.912914890783654,,,,,,,1.1148564411105415,14.155708107269296,,,,,0.4096018171765301,14.902084862301573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7871917582522383,9.759428058104216,,,,,,,2.8550993122377486,24.595092508709953,,,,,0.3300350829597219,15.344040368702162,,,,,1.0203688613156028,14.902084862301573,0.8181702509939816,14.902084862301573,0.4405841385040954,14.90208486230157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2008-01-31,140.72922084550535,0.6704063890238795,13.887786846904234,,,,,,,,,,,,,,,,,0.5019197413055014,11.097445786612136,,,,,,,1.1148564411105415,13.561771383300965,,,,,0.4096018171765301,13.519880292725007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7871917582522383,9.628915335205672,,,,,,,2.8550993122377486,19.230681661856,,,,,0.3300350829597219,13.68682597475916,,,,,1.0203688613156028,15.12928998997294,0.8181702509939816,16.227925534348216,0.4405841385040954,14.75869803982103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2008-02-29,137.893289244327,,,,,,,,,,,,,,,,,,,0.5019197413055014,9.215246756716503,,,,,,,,,,,,,0.4096018171765301,13.958680676939418,,,,,0.3014990358025052,13.8911554088364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8912908060098084,13.8911554088364,,,,,,,,,,,,,,,,,2.7871917582522383,9.469399046642677,,,,,,,2.8550993122377486,17.54934473462302,,,,,0.3300350829597219,14.247457813051774,,,,,1.0203688613156028,15.110938305063549,0.8181702509939816,16.1640684049257,0.4405841385040954,14.395842688691577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2008-03-31,133.68047961136872,,,,,,,,,,,,,,,,,,,0.5019197413055014,9.747281414446276,,,,,,,,,,,,,0.4096018171765301,12.936206609537964,,,,,,,1.2412087833827927,11.328813048081246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333621483935201,11.328813048081246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8550993122377486,17.102044226823743,,,,,0.3300350829597219,14.134787564336127,,,,,1.0203688613156028,16.359921342237,0.8181702509939816,15.33879459447103,0.4405841385040954,14.07500471527285,0.2040900869189958,11.328813048081246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2008-04-30,153.34211130187788,,,,,,,,,,,,,,,,,,,0.5019197413055014,10.414834632089155,,,,,,,,,,,,,0.4096018171765301,14.623464876218922,,,,,,,1.2412087833827927,12.694780018694544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333621483935201,13.392771918671825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8550993122377486,21.900199355428203,,,,,0.3300350829597219,15.921508599070965,,,,,1.0203688613156028,20.851569936103672,0.8181702509939816,18.17532921974088,0.4405841385040954,15.507711579758316,0.2040900869189958,9.859941166101413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2008-05-31,156.2852262044986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4096018171765301,15.803188860001208,,,,,,,1.2412087833827927,13.425671755849269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333621483935201,13.678179177325658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8550993122377486,21.686066090159905,,,,,0.3300350829597219,16.41826966470156,,,,,1.0203688613156028,21.371467846732077,0.8181702509939816,18.94438940565845,0.4405841385040954,15.604274236518014,0.2040900869189958,9.485977130073184,0.8797507395557591,9.867742037479283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2008-06-30,151.55182384059938,,,,,,,,,,,,,,,,,,,,,,,2.7012848338174127,13.578193019590335,,,,,,,,,0.4096018171765301,16.103685505638488,,,,,,,1.2412087833827927,15.09972501917631,,,,,,,,,,,,,,,,,,,,,0.177016785062428,13.578193019590335,,,,,,,0.3333621483935201,13.85313123011873,,,,,,,,,0.2217192232510486,13.578193019590335,,,,,,,,,,,,,,,,,,,2.8550993122377486,22.079434045977116,,,,,0.3300350829597219,16.52488294173706,0.3110768259076992,13.578193019590335,,,,,,,,,,,,,0.0271520424415708,13.578193019590335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2008-07-31,134.42470587983289,,,,,,,,,,,,,,,,,,,,,,,2.7012848338174127,12.889711569461982,,,,,,,,,0.4096018171765301,13.925022715117672,,,,,,,1.2412087833827927,9.81159056566009,,,,,,,,,,,,,,,,,,,,,0.177016785062428,10.737391804416497,,,,,,,0.3333621483935201,11.436902937184763,,,,,,,,,0.2217192232510486,14.85799598631297,,,,,,,,,,,,,,,,,,,2.8550993122377486,17.92526476449798,,,,,0.3300350829597219,14.096078844469645,0.3110768259076992,13.748130412515362,,,,,,,,,,,,,0.0271520424415708,14.996616280195909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2008-08-31,137.06289934038384,,,,,,,,,0.2269078461434062,10.602327624579098,,,,,,,,,,,,,2.7012848338174127,13.747672510487686,,,,,,,,,0.4096018171765301,14.157767497677437,,,,,,,1.2412087833827927,9.907457968840584,,,,,,,,,,,,,,,,,,,,,0.177016785062428,11.54758744124218,,,,,,,,,,,,,,,,,0.2217192232510486,14.944307339211846,,,,,,,,,,,,,,,,,,,2.8550993122377486,18.033124422792348,,,,,0.3300350829597219,14.38947371815745,0.3110768259076992,13.50359101910839,,,,,,,,,,,,,0.0271520424415708,16.229589798286813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2008-09-30,119.93867863123856,,,,,,,,,0.2269078461434062,10.291046040296829,,,,,,,,,,,,,2.7012848338174127,9.21701941061997,,,,,,,,,0.4096018171765301,12.568852636041733,,,,,,,,,,,,,,,,,,,,,0.983392973211389,12.698490733062728,,,,,,,0.177016785062428,10.319838714853155,,,,,,,0.6273146871505503,12.698490733062728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8550993122377486,16.508817467622166,,,,,0.3300350829597219,13.853345484065754,0.3110768259076992,9.084286678550765,,,,,,,,,,,,,,,1.7760126662502045,12.698490733062728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2008-10-31,92.47277683066558,,,,,,,,,0.2269078461434062,9.03577072208852,,,,,,,,,,,,,2.7012848338174127,8.724780387806854,,,,,,,,,0.4096018171765301,8.92431693600424,,,,,,,,,,,,,,,,,,,,,0.983392973211389,9.80976543372468,,,,,,,0.177016785062428,9.165674339374458,,,,,,,0.6273146871505503,6.491084188464299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8550993122377486,13.460206280116688,,,,,0.3300350829597219,12.529823521394842,0.3110768259076992,5.433531157280444,,,,,,,,,,,,,,,1.7760126662502045,8.897823864410563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2008-11-30,81.4365156792242,,,,,,,,,,,,,,,,,,,,,,,2.7012848338174127,7.51487668931121,,,,,,,,,0.4096018171765301,9.0970669211503,,,,,,,,,,,,,,,,,,,,,0.983392973211389,7.26649272282934,,,,,,,0.177016785062428,8.199913750173202,,,,,,,0.6273146871505503,5.42928102169506,,,,,,,,,0.1537116662530298,8.157712040164924,,,,,,,,,,,,,,,,,,,2.8550993122377486,9.459894868059475,,,,,0.3300350829597219,13.270526572000712,0.3110768259076992,5.315096165025356,,,,,,,,,,,,,,,1.7760126662502045,7.725654928814623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2008-12-31,85.03301703395367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6851604350156791,7.573275929455165,,,0.4846144117395577,7.573275929455166,,,,,,,,,,,,,0.3200392640314736,7.573275929455166,0.983392973211389,6.81978238328309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.178868250876304,7.573275929455167,,,,,,,,,0.2028470727245627,7.573275929455167,,,,,2.8550993122377486,12.66870949168607,0.4205903011054291,7.573275929455166,,,0.3300350829597219,12.531593652798351,,,,,,,,,,,,,,,0.0165989609412716,7.573275929455167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2009-01-31,79.88661220024726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6851604350156791,6.9253806852977355,,,0.4846144117395577,7.289985840536931,,,,,,,,,,,,,0.3200392640314736,7.708639216193576,0.983392973211389,8.743614005686872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.178868250876304,8.034189563324587,,,,,,,,,0.2028470727245627,6.360423084857029,,,,,2.8550993122377486,8.286131802345986,0.4205903011054291,7.518486431345543,,,0.3300350829597219,11.947110363979798,,,,,,,,,,,,,,,0.0165989609412716,7.072651206679205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2009-03-31,85.50266254493044,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8514659420307684,8.044508077619646,,,,,,,0.6851604350156791,8.379198818463552,,,0.4846144117395577,8.588400442681337,1.894503997585648,8.044508077619646,,,,,,,,,,,0.3200392640314736,6.241347995449607,0.983392973211389,11.51917900043979,,,,,,,0.2804878812613438,8.044508077619646,,,,,,,,,,,,,,,3.0013880657921352,8.044508077619646,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3300350829597219,11.496298434788644,,,,,,,,,,,,,,,0.0165989609412716,7.100205542628927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2009-04-30,98.819956751987,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8514659420307684,9.055022176071828,,,,,,,0.6851604350156791,9.951534908232972,,,0.4846144117395577,9.608239956278076,1.894503997585648,10.303935574244326,,,,,,,,,,,0.3200392640314736,7.235221759951706,0.983392973211389,14.008846376805916,,,,,,,0.2804878812613438,9.36878785124212,,,,,,,,,,,,,,,3.0013880657921352,9.598363760409418,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3300350829597219,11.301387578909845,,,,,,,,,,,,,,,0.0165989609412716,8.388616809840814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2009-05-31,103.44630786178156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6851604350156791,8.240925364316363,,,0.4846144117395577,10.85471468372676,1.894503997585648,11.989974319669496,,,,,,,,,,,0.3200392640314736,8.361503126308257,0.983392973211389,14.801009773713186,,,,,,,0.2804878812613438,11.426854198295176,,,,,,,,,,,,,,,3.0013880657921352,8.312240539665252,,,,,,,,,,,,,,,0.2823466714907058,9.845418439698449,,,,,,,,,,,0.3300350829597219,11.398841747865315,,,,,,,,,,,,,,,0.0165989609412716,8.214825668523297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
2009-06-30,101.70194868193012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3200392640314736,7.759438905587,0.983392973211389,15.783765955858586,0.547187914179463,9.70707485621186,0.816592358972086,9.70707485621186,,,0.2804878812613438,9.84762366904484,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2932767757294921,9.70707485621186,,,,,,,,,,,,,,,0.3300350829597219,11.43659363994612,,,,,,,,,,,,,,,0.0165989609412716,8.33915223043428,,,0.6072679843617936,9.70707485621186,0.3362475606135293,9.70707485621186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
