date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,PAYX_shares,PAYX_value,MU_shares,MU_value,EA_shares,EA_value,COP_shares,COP_value,TECH_shares,TECH_value,TRV_shares,TRV_value,JNJ_shares,JNJ_value,HRL_shares,HRL_value,GWW_shares,GWW_value,CVX_shares,CVX_value,EOG_shares,EOG_value,ECL_shares,ECL_value,CTRA_shares,CTRA_value,RMD_shares,RMD_value,XOM_shares,XOM_value,FAST_shares,FAST_value,ITW_shares,ITW_value,WDC_shares,WDC_value,QCOM_shares,QCOM_value,ZBRA_shares,ZBRA_value,NVR_shares,NVR_value,ISRG_shares,ISRG_value,JKHY_shares,JKHY_value,MSFT_shares,MSFT_value,AES_shares,AES_value,TTWO_shares,TTWO_value,CPRT_shares,CPRT_value,HAS_shares,HAS_value,TXN_shares,TXN_value,VLO_shares,VLO_value,WSM_shares,WSM_value,ORLY_shares,ORLY_value,EMN_shares,EMN_value,GPC_shares,GPC_value,EMR_shares,EMR_value,FCX_shares,FCX_value,F_shares,F_value,DVN_shares,DVN_value,EBAY_shares,EBAY_value,CSGP_shares,CSGP_value,GLW_shares,GLW_value,URI_shares,URI_value,ROST_shares,ROST_value,MGM_shares,MGM_value,VZ_shares,VZ_value,LRCX_shares,LRCX_value,DECK_shares,DECK_value,GRMN_shares,GRMN_value,CTSH_shares,CTSH_value,J_shares,J_value,TER_shares,TER_value,DHR_shares,DHR_value,CMI_shares,CMI_value,TJX_shares,TJX_value,PWR_shares,PWR_value,ZBH_shares,ZBH_value,DLTR_shares,DLTR_value,FDX_shares,FDX_value,AXON_shares,AXON_value,MOH_shares,MOH_value,NEM_shares,NEM_value,ADI_shares,ADI_value,NOC_shares,NOC_value,PKG_shares,PKG_value,EXPD_shares,EXPD_value,NTAP_shares,NTAP_value,MPWR_shares,MPWR_value,SMCI_shares,SMCI_value,AKAM_shares,AKAM_value,A_shares,A_value,CHRW_shares,CHRW_value,ETN_shares,ETN_value,JBHT_shares,JBHT_value,PCAR_shares,PCAR_value,ULTA_shares,ULTA_value,CVS_shares,CVS_value,FSLR_shares,FSLR_value,AOS_shares,AOS_value,WST_shares,WST_value,LUV_shares,LUV_value,MHK_shares,MHK_value,TPR_shares,TPR_value,ACN_shares,ACN_value,AMP_shares,AMP_value,SYY_shares,SYY_value,ADM_shares,ADM_value,HUBB_shares,HUBB_value,HON_shares,HON_value,DD_shares,DD_value,TXT_shares,TXT_value,ROK_shares,ROK_value,GE_shares,GE_value,SWKS_shares,SWKS_value,NUE_shares,NUE_value,BAX_shares,BAX_value,PRU_shares,PRU_value,LULU_shares,LULU_value,STLD_shares,STLD_value,EW_shares,EW_value,SHW_shares,SHW_value,RL_shares,RL_value,POOL_shares,POOL_value,IFF_shares,IFF_value,APD_shares,APD_value,KDP_shares,KDP_value,IEX_shares,IEX_value,DHI_shares,DHI_value,ACGL_shares,ACGL_value,SNA_shares,SNA_value,PHM_shares,PHM_value,APTV_shares,APTV_value,WY_shares,WY_value,MOS_shares,MOS_value,OXY_shares,OXY_value,CF_shares,CF_value,DE_shares,DE_value,FANG_shares,FANG_value,LEN_shares,LEN_value,VRTX_shares,VRTX_value,run
2007-10-31,129.06445486257908,0.4711370852474296,11.016676371332116,,,,,,,,,1.657307781846373,11.758592042355543,,,,,,,,,,,1.0890126224663097,14.26236121419932,,,,,,,,,,,0.3731379940159616,12.998816809237322,,,,,,,,,,,0.3142168455962001,14.228064415693003,,,,,1.9966775556455911,14.205730067801076,,,,,3.4614478229809755,12.698207266005372,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3104132019758756,11.4174140043526,,,,,,,,,0.3908350663539256,12.359727352838537,0.3421557906281798,14.118865318764197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2007-11-30,120.10324010645512,0.4711370852474296,10.166461600820035,,,,,,,0.2616312392140572,12.20569753298103,,,,,0.2375123073832517,12.20569753298103,,,,,,,,,,,,,,,,,,,0.3731379940159616,12.30554285957049,,,,,,,,,,,0.3142168455962001,13.646557564348516,,,,,1.9966775556455911,12.319498766487603,,,,,3.4614478229809755,11.316481602368349,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3104132019758756,10.553366806921522,,,,,,,,,0.3908350663539256,13.482900329560486,0.3421557906281798,11.901035510416063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2007-12-31,125.4850347653112,0.4711370852474296,10.606574636821476,,,,,,,0.2616312392140572,12.660917365517356,,,,,0.2375123073832517,10.86823298953305,,,,,0.5114630388166942,12.906518407822963,,,,,,,,,,,,,0.3731379940159616,13.575459514421429,,,,,,,,,0.1987817730859672,12.906518407822963,0.3142168455962001,14.608618911979956,,,,,,,,,,,3.4614478229809755,11.53915771574605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.685968477787649,12.906518407822963,0.2284763601532255,12.906518407822963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2008-01-31,118.55164393618608,0.4711370852474296,9.759832144327198,,,,,,,0.2616312392140572,12.330601738136975,,,,,0.2375123073832517,10.93457124683433,,,,,0.5114630388166942,11.837062078567492,,,,,,,,,,,,,0.3731379940159616,12.316309521354611,,,,,,,,,0.1987817730859672,11.706115178463742,0.3142168455962001,13.030837870353224,,,,,,,,,,,3.4614478229809755,11.53630061898741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.685968477787649,12.733920547723656,0.2284763601532255,12.366092991437432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2008-02-29,119.54087770163416,,,,,,,,,0.2616312392140572,11.238015055846606,,,,,,,,,0.5566567540581163,10.220218344263335,0.5114630388166942,11.653290168372544,,,,,,,,,,,,,0.3731379940159616,12.716043902921644,,,,,,,,,0.1987817730859672,10.862595388996152,0.3142168455962001,13.564589620129878,,,,,,,,,,,3.4614478229809755,11.607671094083925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.685968477787649,12.522969072274558,0.2284763601532255,14.9352667104822,1.0282543595201774,10.220218344263335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2008-03-31,122.37137683010432,,,,,,,,,0.2616312392140572,11.818171030946006,,,,,,,,,0.5566567540581163,10.81027420627816,,,,,,,,,,,,,,,,,,,,,,,,,0.1987817730859672,11.315405836267196,0.3142168455962001,13.457319538941904,,,,,,,0.7042197851901231,12.37161017126493,,,3.4614478229809755,13.112155361346389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6599007703560517,12.37161017126493,,,,,,,,,,,,,2.8771185168600284,12.37161017126493,0.770851496958343,12.37161017126493,0.6766031717863055,12.37161017126493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2008-04-30,133.66778120016886,,,,,,,,,0.2616312392140572,12.96051818963383,,,,,,,,,0.5566567540581163,11.550627646705914,,,,,,,,,,,,,,,,,,,,,,,,,0.1987817730859672,12.844073038050514,0.3142168455962001,15.158408493612676,,,,,,,0.7042197851901231,12.647317923049217,,,3.4614478229809755,13.934346436519323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6599007703560517,14.6594389473428,,,,,,,,,,,,,2.8771185168600284,13.795783507850558,0.770851496958343,13.745656846139104,0.6766031717863055,12.37161017126493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2008-05-31,135.09809735174937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4092287679971746,13.484665818752726,,,,,,,0.3142168455962001,15.63136990853041,,,,,,,0.7042197851901231,11.553288857311358,,,,,,,,,,,,,0.0238510461029289,13.484665818752726,,,,,,,1.0584560168461643,13.484665818752726,,,,,,,,,0.50597622782431,13.484665818752728,,,,,,,,,,,,,,,,,,,,,,,0.6766031717863055,13.52077785463848,1.756092080508793,13.484665818752726,0.2901215981398264,13.484665818752728,0.91097220248321,13.484665818752726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2008-06-30,121.79762503846312,,,,,,,,,0.2407785116255963,11.767166161462038,,,,,,,,,0.8292576821305433,11.767166161462038,,,,,,,,,,,,,,,0.2993012153066091,11.76716616146204,,,,,,,,,,,0.3142168455962001,15.73286493187963,,,,,0.9672697805192498,11.767166161462038,,,,,,,,,,,,,,,0.0238510461029289,11.927430814887172,,,,,,,,,,,,,,,,,,,,,,,0.5653970856195276,11.76716616146204,,,,,0.2831654249805945,11.767166161462038,,,0.1534067255762703,11.767166161462038,,,2.6472813739091277,11.767166161462038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2008-07-31,108.5780244654865,,,,,,,,,0.2407785116255963,10.515620135239576,,,,,,,,,0.8292576821305433,11.11205262421258,,,,,,,,,,,,,,,0.2993012153066091,10.17519205812282,,,,,,,,,,,0.3142168455962001,13.420466087652914,,,,,0.9672697805192498,7.646138212267233,,,,,,,,,,,,,,,0.0238510461029289,13.173409958259969,,,,,,,,,,,,,,,,,,,,,,,0.5653970856195276,10.307830265593903,,,,,0.2831654249805945,9.714767727442648,,,0.1534067255762703,9.305261036303872,,,2.6472813739091277,13.20728636039098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2008-08-31,112.90910491058496,0.5432552573100716,11.761726868403311,,,,,,,,,,,,,,,,,,,,,0.9713681051389907,11.761726868403311,,,,,,,,,,,0.2993012153066091,10.345258181793648,,,,,,,,,,,0.3142168455962001,13.699796453714669,,,,,0.9672697805192498,7.720844124676292,,,,,,,,,,,,,,,0.0238510461029289,14.256485321262948,,,,,,,,,,,,,,,,,,,,,,,0.5653970856195276,10.369714786617228,,,,,0.2831654249805945,9.005856609182258,,,0.1534067255762703,10.00740239736841,,,2.6472813739091277,13.980293299162875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2008-09-30,101.46514184098837,0.5432552573100716,10.026089693893493,,,,,,,,,,,,,0.1771645398820297,7.666281427792136,,,,,,,0.9713681051389907,12.982340987435792,,,,,,,,,0.2127244165425544,7.666281427792136,,,,,,,,,,,,,0.3142168455962001,13.189369081373531,,,,,,,,,,,1.8618700148843377,7.666281427792136,,,,,,,,,0.0238510461029289,13.64279837087533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1534067255762703,8.94340774918093,,,2.6472813739091277,12.016010247060724,,,,,,,,,,,2.853758710694396,7.666281427792136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2008-10-31,82.6754085665784,0.5432552573100716,8.244967968139866,,,,,,,,,,,,,0.1771645398820297,5.691389217179458,,,,,,,0.9713681051389907,11.225145334105594,,,,,,,,,0.2127244165425544,4.721218736348126,,,,,,,,,,,,,0.3142168455962001,11.9292821461961,,,,,,,,,,,1.8618700148843377,6.249126829673377,,,,,,,,,0.0238510461029289,11.69202110631145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1534067255762703,7.943177686992907,,,2.6472813739091277,9.53550750377139,,,,,,,,,,,2.853758710694396,5.443572037860129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2008-11-30,77.83165217299539,,,,,,,,,,,,,,,,,,,0.9120060160432916,6.940365903855389,,,0.9713681051389907,10.372010607021217,,,,,,,,,0.2127244165425544,3.9502383869067623,,,,,,,,,,,,,0.3142168455962001,12.634485270638548,,,,,,,,,,,1.8618700148843377,5.977494178845497,,,,,,,,,0.0238510461029289,10.357316770196874,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3124513180528126,6.940365903855389,,,,,0.1534067255762703,7.1062260928347145,,,2.6472813739091277,8.635432063860268,,,,,,,,,,,2.853758710694396,4.917716994980733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2008-12-31,76.17668174375775,,,,,,,,,,,,,,,,,,,0.9120060160432916,7.186607510791943,,,,,,,,,,,,,,,,,,,,,,,,,0.1126891021740845,6.716722116050753,0.3142168455962001,11.930966238405205,,,,,,,,,,,1.8618700148843377,5.409391981913956,,,,,,,,,0.0238510461029289,10.88203978446131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2760206833230183,6.716722116050753,2.6472813739091277,8.720144608340107,,,,,,,,,,,2.853758710694396,5.180643155642237,1.5137223492742935,6.716722116050753,0.607667419476663,6.716722116050753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2009-01-31,69.67977791302015,,,,,,,,,,,,,,,,,,,0.9120060160432916,7.542290170161244,,,,,,,,,,,,,,,,,,,,,,,,,0.1126891021740845,6.214928390670758,0.3142168455962001,11.374501418685302,,,,,,,,,,,1.8618700148843377,5.305395389993804,,,,,,,,,0.0238510461029289,10.162692146651835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2760206833230183,5.783310362545987,2.6472813739091277,7.84124714675868,,,,,,,,,,,2.853758710694396,4.920150746780353,1.5137223492742935,4.3931581799908805,0.607667419476663,6.142103960781295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2009-03-31,74.98197514261972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4897163528653457,8.678815847267165,,,,,,,,,,,,,0.3142168455962001,10.945291640582097,,,,,,,,,,,1.8618700148843377,4.990300946835827,,,,,,,,,0.0238510461029289,10.202284970527836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2760206833230183,6.043125120820254,2.6472813739091277,8.008026408539537,,,,,,,,,,,2.853758710694396,5.543385798764817,1.5137223492742935,4.46043562708635,0.607667419476663,7.43149293492868,0.9376358295024014,8.678815847267165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2009-04-30,86.92462677469487,,,,,,,,,,,,,,,,,,,0.5319296794337132,6.787422831323221,,,,,,,,,,,,,0.4897163528653457,9.709394866348244,,,,,,,,,,,,,0.3142168455962001,10.75972625469768,,,,,,,,,,,1.8618700148843377,5.954210948981687,,,,,,,,,0.0238510461029289,12.053603052576992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2760206833230183,7.924383592339347,2.6472813739091277,9.808177288361778,,,,,,,,,,,,,1.5137223492742935,4.753088335517076,0.607667419476663,8.825995827265604,0.9376358295024014,10.34862377728324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2009-05-31,85.35859740174384,,,,,,,,,0.1747671331540616,5.962931726743432,,,,,,,,,,,,,,,,,,,,,,,0.4897163528653457,10.968990407380875,,,,,,,,,,,,,0.3142168455962001,10.852507149676674,,,,,,,,,,,1.8618700148843377,5.156384228140391,,,,,,,,,0.0238510461029289,11.80388257076428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2760206833230183,8.477695301197599,2.6472813739091277,9.437558249464695,,,,,,,,,,,,,1.5137223492742935,4.874186007971169,0.607667419476663,7.3088579054792415,0.9376358295024014,10.51560385492548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2009-06-30,88.22850208776515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1506186667242757,9.427895188420464,0.3142168455962001,10.888454427506533,,,,,,,,,,,1.8618700148843377,5.14862344745539,,,0.5873960307915467,9.427895188420464,,,,,0.0238510461029289,11.982527401031009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2760206833230183,8.241937600197781,,,0.8637033377876063,9.427895188420464,,,,,,,,,4.250563816931813,9.427895188420464,1.5137223492742935,5.909403938790599,0.607667419476663,8.345974519101988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2009-07-31,98.87258367044018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1506186667242757,10.352498358207702,0.3142168455962001,11.417669316776816,,,,,,,,,,,1.8618700148843377,5.521150242327915,,,0.5873960307915467,10.76203061297066,,,,,0.0238510461029289,14.338056947076636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2760206833230183,10.22423473874304,,,0.8637033377876063,9.97971260984793,,,,,,,,,4.250563816931813,10.900097028315216,1.5137223492742935,5.68570902567479,0.607667419476663,9.691424790499484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2009-08-31,103.38360200510432,,,,,,,,,,,,,,,,,,,,,,,0.805676138496821,9.08392592906238,,,,,,,,,,,,,,,,,,,,,,,0.3142168455962001,11.49491461095712,,,,,,,,,0.2405614069127309,9.08392592906238,,,,,0.5873960307915467,12.195787009707754,,,0.3635024414670463,9.08392592906238,0.0238510461029289,16.105418881002738,,,,,,,1.0160769249552044,9.08392592906238,,,,,,,0.5585783708498596,9.08392592906238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2626554342328239,9.08392592906238,1.1940957684886768,9.08392592906238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2009-09-30,107.26930909546788,,,,,,,,,,,1.5548432572840136,9.461508945817403,,,,,,,,,,,0.805676138496821,10.610760183939828,,,,,,,,,,,,,,,,,,,,,0.1377880364655392,9.461508945817403,0.3142168455962001,11.691286954391185,,,,,,,,,,,2.932601527551523,9.461508945817403,,,0.5873960307915467,12.996267144068856,,,,,0.0238510461029289,15.201941138163606,,,,,,,,,,,,,,,,,,,,,,,0.5508150597050755,9.461508945817403,,,,,,,,,,,1.063246796777933,9.461508945817403,2.2953683762051633,9.461508945817403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2009-10-31,104.92915140555242,,,,,,,,,,,1.5548432572840136,8.643656908456235,,,,,,,,,,,0.805676138496821,10.245531439744768,,,,,,,,,,,,,,,,,,,,,0.1377880364655392,9.92420771518204,0.3142168455962001,12.705546770009772,,,,,,,,,,,2.932601527551523,8.434677081275419,,,0.5873960307915467,11.982321980672673,,,,,0.0238510461029289,15.795832768427466,,,,,,,,,,,,,,,,,,,,,,,0.5508150597050755,9.358460152127234,,,,,,,,,,,1.063246796777933,8.928296623277445,2.2953683762051633,8.910619966379361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2009-11-30,110.63153875434767,,,,,,,,,,,,,,,,,,,0.4410723531023743,8.768518009512551,,,0.805676138496821,10.692063418607646,,,,,,,,,,,,,,,,,,,,,0.1377880364655392,10.344552053476752,0.3142168455962001,12.954540702107012,,,,,,,,,,,2.932601527551523,9.06544206032006,,,0.5873960307915467,13.106554029290448,,,,,0.0238510461029289,16.055332266487518,,,,,,,,,,,,,,,,,,,,,,,0.5508150597050755,10.714735916300254,,,,,,,,,,,1.063246796777933,9.81030162575255,2.2953683762051633,9.119498672492876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2009-12-31,117.37378461638389,,,,,,,,,,,,,,,,,,,0.4410723531023743,10.696004562732575,,,0.805676138496821,10.88649659102328,,,,,,,,,,,,,,,,,,,,,,,0.3142168455962001,12.89272552821693,,,,,1.2909783877717569,10.163099241877909,,,,,,,,,0.5873960307915467,15.707229654533446,,,,,0.0238510461029289,16.951177499883435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2953683762051633,9.587753812482593,,,,,,,,,,,3.0383264630267828,10.163099241877909,1.7984249496025466,10.163099241877909,,,,,,,,,0.6682295974426147,10.163099241877909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2010-01-31,107.76126046039153,,,,,,,,,,,,,,,,,,,0.4410723531023743,9.099322274339332,,,0.805676138496821,10.547802905272231,,,,,,,,,,,,,,,,,,,,,,,0.3142168455962001,12.07719578512515,,,,,1.2909783877717569,8.922734373318203,,,,,,,,,0.5873960307915467,13.515690386644527,,,,,0.0238510461029289,16.317455030238335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2953683762051633,9.268697748288243,,,,,,,,,,,3.0383264630267828,8.55608012054613,1.7984249496025466,9.808409857760608,,,,,,,,,0.6682295974426147,9.64787197885874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2010-03-31,119.64356839364676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.467928375888202,11.015658889824664,,,0.3142168455962001,12.820002710837295,,,,,,,,,,,,,,,0.5873960307915467,13.871457965909554,,,0.3721506333736643,11.015658889824664,0.0238510461029289,17.327784993777843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2953683762051633,9.530369384174078,,,,,,,,,0.8328717772895688,11.015658889824664,,,,,,,,,0.3099818450022759,11.015658889824664,,,,,0.2577699854867536,11.015658889824666,1.272255361413288,11.015658889824664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
