date,portfolio_value,MU_shares,MU_value,ALK_shares,ALK_value,WDC_shares,WDC_value,STX_shares,STX_value,LRCX_shares,LRCX_value,HAS_shares,HAS_value,AMD_shares,AMD_value,DECK_shares,DECK_value,NEM_shares,NEM_value,UNH_shares,UNH_value,AAPL_shares,AAPL_value,TPR_shares,TPR_value,UAL_shares,UAL_value,CNC_shares,CNC_value,GE_shares,GE_value,SWKS_shares,SWKS_value,MMM_shares,MMM_value,VFC_shares,VFC_value,run
2020-03-31,326.2338184939118,2.07279689215906,85.1507057097072,,,2.0294465475618835,62.90126522588369,1.8986208125518476,75.09799854338708,,,,,,,,,1.0703468915500387,40.91956124341072,,,,,,,,,1.0463606788618949,62.16428777152319,,,,,,,,,4
2020-04-30,368.2786795649832,2.07279689215906,96.95356753888346,,,2.0294465475618835,69.6417715856786,1.8986208125518476,78.1127862467408,,,,,,,,,1.0703468915500387,53.903858279111745,,,,,,,,,1.0463606788618949,69.66669591456858,,,,,,,,,4
2020-05-31,370.1847947666811,2.07279689215906,96.99405976027607,,,2.0294465475618835,67.93580524191053,1.8986208125518476,82.94499001811536,,,,,,,,,1.0703468915500387,52.988544771778606,,,,,,,,,1.0463606788618949,69.32139497460052,,,,,,,,,4
2020-06-30,370.054204323759,2.07279689215906,104.3025222276508,,,2.0294465475618835,67.5989628221549,,,,,,,,,,,1.0703468915500387,55.95198525016069,,,,,6.407131398921574,75.70451368042899,,,1.0463606788618949,66.49622034336356,,,,,,,,,4
2020-07-31,374.7555597040152,2.07279689215906,101.3467482078424,,,2.0294465475618835,65.99128540877565,,,,,,,,,,,1.0703468915500387,62.9819224069016,,,,,6.407131398921574,76.16056938475687,,,1.0463606788618949,68.27503429573862,,,,,,,,,4
2020-08-31,360.3286096983732,2.07279689215906,92.13524622012626,,,2.0294465475618835,58.82564226477298,,,,,,,,,,,1.0703468915500387,61.234438526362496,,,,,6.407131398921574,83.97044617862399,,,1.0463606788618949,64.16283650848744,,,,,,,,,4
2020-09-30,358.91708394735895,2.07279689215906,95.07079389696996,,,2.0294465475618835,55.96244685909132,1.4847790322583576,61.03422031395794,,,,,,,,,1.0703468915500387,57.748588214506206,,,,,6.407131398921574,89.10103466283351,,,,,,,,,,,,,4
2020-10-31,403.8669241644789,2.07279689215906,101.91361558606116,,,2.0294465475618835,57.76917174326664,1.4847790322583576,60.0472600328564,,,,,,,,,1.0703468915500387,57.411622316885655,,,,,6.407131398921574,126.72525448540908,,,,,,,,,,,,,4
2020-11-30,487.49564184740495,2.07279689215906,129.75054312070952,,,2.0294465475618835,68.71668199463565,1.4847790322583576,73.84733819788883,,,,,,,,,1.0703468915500387,53.73889900189955,,,,,6.407131398921574,161.4421795322714,,,,,,,,,,,,,4
2020-12-31,546.9573912899777,2.07279689215906,152.2023135867525,,,2.0294465475618835,84.80876151716312,,,,,,,,,,,1.0703468915500387,54.71645451368364,,,,,6.407131398921574,177.17595162882512,,,,,,,,,0.6393913760684098,78.05391004355342,,,4
2021-01-31,558.3729134603925,2.07279689215906,158.45805736884552,,,2.0294465475618835,86.40111805835905,,,,,,,,,,,1.0703468915500387,54.817077182122965,,,,,6.407131398921574,180.2542680574509,,,,,,,,,0.6393913760684098,78.44239279361415,,,4
2021-03-31,657.8925437061773,2.07279689215906,178.58165557184142,,,2.0294465475618835,102.20227906905988,1.0839963910162234,71.09259561506094,,,,,,,,,,,,,,,6.407131398921574,234.92341783515408,,,,,,,0.4348053713435196,71.09259561506094,,,,,4
2021-04-30,712.1895157039748,2.07279689215906,174.24920137433244,,,2.0294465475618835,108.1430304816784,1.0839963910162234,86.76205489032193,,,,,,,,,,,,,,,6.407131398921574,272.7756807856852,,,,,,,0.4348053713435196,70.25954817195695,,,,,4
2021-05-31,696.7809277295434,2.07279689215906,170.3418799195291,,,2.0294465475618835,115.18618019459434,1.0839963910162234,89.48154009894836,,,,,,,,,,,,,,,6.407131398921574,255.90179692473677,,,,,,,0.4348053713435196,65.86953059173483,,,,,4
2021-06-30,686.1882994565058,2.07279689215906,172.04247414709272,,,2.0294465475618835,108.96983888405671,1.0839963910162234,82.78988528418242,,,,,,,,,,,,,,,6.407131398921574,247.86391977513068,,,,,,,0.4348053713435196,74.52218136604327,,,,,4
2021-07-31,652.083888405544,2.07279689215906,157.0611271269023,,,2.0294465475618835,99.41564544481176,1.0839963910162234,82.76165069800895,,,,,,,,,,,,,,,6.407131398921574,241.13707216744868,,,,,,,0.4348053713435196,71.70839296837241,,,,,4
2021-08-31,629.5928016979727,2.07279689215906,149.2060315313662,,,2.0294465475618835,96.7668067695232,1.0839963910162234,82.46976098377154,,,,,,,,,,,,,,,6.407131398921574,229.8498508259876,,,,,,,0.4348053713435196,71.3003515873243,,,,,4
2021-09-30,583.0863349644385,2.07279689215906,143.69940570567556,,,2.0294465475618835,86.41643893054237,,,,,,,,,,,1.6367657393816293,77.69612279354554,,,,,6.407131398921574,211.03772563890817,,,,,,,0.4348053713435196,64.23664189576692,,,,,4
2021-10-31,586.8939829419394,2.07279689215906,140.08886906589868,,,2.0294465475618835,80.0622871875968,,,,,,,,,,,1.6367657393816293,78.00299139461644,,,,,6.407131398921574,223.5870939890374,,,,,,,0.4348053713435196,65.15274130479007,,,,,4
2021-11-30,627.4362281262485,2.07279689215906,170.29617692408888,,,2.0294465475618835,88.5600062344733,,,,,,,,,,,1.6367657393816293,79.33193948052703,,,,,6.407131398921574,230.12608602141688,,,,,,,0.4348053713435196,59.12201946574234,,,,,4
2021-12-31,671.8480334061701,2.07279689215906,188.84629532074905,,,2.0294465475618835,99.84435890559794,,,,,,,,,,,,,,,,,6.407131398921574,232.879345824524,2.046320419359786,89.5879054616217,,,,,0.4348053713435196,60.69012789367744,,,,,4
2022-01-31,610.3389176564109,2.07279689215906,166.96670579917668,,,2.0294465475618835,79.22017339648355,,,,,,,,,,,,,,,,,6.407131398921574,219.08779898056164,2.046320419359786,87.74622176785364,,,,,0.4348053713435196,57.318017712335454,,,,,4
2022-03-31,595.7878728873306,2.07279689215906,158.07750481442568,1.106478430794494,64.1868119132013,,,,,,,,,,,,,,,,,,,6.407131398921574,214.46932835600788,2.046320419359786,94.86741589049456,,,,,,,,,1.2874336614603112,64.1868119132013,4
2022-04-30,552.3882910541745,2.07279689215906,138.39140604701922,1.106478430794494,60.181361175571695,,,,,,,,,,,,,,,,,,,6.407131398921574,191.2053119970776,2.046320419359786,103.3391811776692,,,,,,,,,1.2874336614603112,59.27103065683677,4
2022-05-31,558.8256483757241,,,1.106478430794494,53.39864721295498,,,,,,,,,,,,,2.4640357319579667,150.06284408948065,,,,,6.407131398921574,200.3822132747135,2.046320419359786,97.46624375981264,,,,,,,,,1.2874336614603112,57.51570003876236,4
2022-06-30,476.3782530612432,,,1.106478430794494,44.31446030914344,,,,,,,,,,,,,2.4640357319579667,131.971266306659,,,,,6.407131398921574,177.2656877392497,2.046320419359786,72.48066550679903,,,,,,,,,1.2874336614603112,50.34617319939208,4
2022-07-31,473.4299388145714,,,1.106478430794494,49.05019086314244,,,,,,,,,,,,,2.4640357319579667,100.963540772445,,,,,6.407131398921574,196.7700384797664,2.046320419359786,75.20227541147214,,,,,,,,,1.2874336614603112,51.44389328774543,4
2022-08-31,462.99385239611246,,,1.106478430794494,48.198201964925055,,,,,,,,,,,,,2.4640357319579667,92.2228988842167,,,,,6.407131398921574,203.20615722090872,2.046320419359786,71.64167444710523,,,,,,,,,1.2874336614603112,47.72491987895676,4
2022-09-30,404.38486604713967,,,1.106478430794494,43.318632253956544,,,,,,,,,,,,,2.4640357319579667,93.71681642213,,,,,6.407131398921574,166.34468211630875,2.046320419359786,66.56680074382412,,,,,,,,,1.2874336614603112,34.437934510920236,4
2022-10-31,452.87301563789174,,,1.106478430794494,49.19403002011195,,,,,,,,,,,,,2.4640357319579667,95.6243987722371,,,,,6.407131398921574,186.9874459531895,2.046320419359786,88.15548741294418,,,,,,,,,1.2874336614603112,32.911653479409,4
2022-11-30,511.3071154073386,,,1.106478430794494,52.49133523737392,,,,,,,,,,,,,2.4640357319579667,107.26108912693766,,,,,6.407131398921574,222.93294792900653,2.046320419359786,90.38596917619716,,,,,,,,,1.2874336614603112,38.235773937823225,4
2022-12-31,488.2381794924509,,,1.106478430794494,47.51218229879869,,,,,,,,,,,,,,,,,,,6.407131398921574,224.76264559004272,2.046320419359786,77.14628137108252,,,,,1.2723346421518498,106.65102070978143,,,1.2874336614603112,32.16604952274555,4
2023-01-31,593.2267622779307,,,1.106478430794494,56.80660280582454,,,,,,,,,,,,,,,,,,,6.407131398921574,271.18526312493685,2.046320419359786,100.18784585839283,,,,,1.2723346421518498,128.34868874851705,,,1.2874336614603112,36.698361740259365,4
2023-03-31,559.5390480875002,,,1.106478430794494,46.42783394312571,,,,,,,,,,,,,3.0526139213421413,138.84179966051656,,,,,6.407131398921574,256.545873182917,2.046320419359786,90.54967855667054,,,,,,,,,1.2874336614603112,27.1738627442704,4
2023-04-30,546.043353696249,,,1.106478430794494,48.08755158931746,,,,,,,,,,,,,3.0526139213421413,135.52894779394524,,,,,6.407131398921574,244.55980270476243,2.046320419359786,89.62883280674005,,,,,,,,,1.2874336614603112,28.23821880148388,4
2023-05-31,523.304714365489,,,1.106478430794494,49.71407623326704,,,,,,,,,,,,,3.0526139213421413,115.94300312317814,,,,,6.407131398921574,239.82560268272528,2.046320419359786,97.13883280495878,,,,,,,,,1.2874336614603112,20.68319952135965,4
2023-06-30,573.7344015932771,,,1.106478430794494,58.84252328732162,,,,,,,,,,,,,3.0526139213421413,123.19580251707254,,,,,6.407131398921574,256.4851855178797,2.046320419359786,112.28159922456544,,,,,,,,,1.2874336614603112,22.92929104643775,4
2023-07-31,573.4407852246254,,,1.106478430794494,53.80804727138272,,,,,,,,,,,,,3.0526139213421413,123.9466707355405,,,,,6.407131398921574,260.38664714463545,2.046320419359786,111.13566478562343,,,,,,,,,1.2874336614603112,24.163755287443347,4
2023-08-31,487.376056023818,,,1.106478430794494,46.43890109112659,,,,,,,,,,,,,3.0526139213421413,113.83917240675083,,,,,6.407131398921574,201.06798633376096,2.046320419359786,101.9272228985044,,,,,,,,,1.2874336614603112,24.10277329367522,4
2023-09-30,429.3376980557298,,,1.106478430794494,41.02822223988236,,,,,,,,,,,,,3.0526139213421413,106.70616304966386,,,,,6.407131398921574,173.49052635779398,2.046320419359786,86.55935217770038,,,,,,,,,1.2874336614603112,21.553434230689103,4
2023-10-31,402.3405248081646,,,1.106478430794494,34.9979118374362,,,,,,,,,,,,,3.0526139213421413,109.3338699375593,,,,,6.407131398921574,168.11442535030653,2.046320419359786,71.64167444710523,,,,,,,,,1.2874336614603112,18.252643235757315,4
2023-11-30,453.6476481958264,2.5578859152208793,193.18517680027605,1.106478430794494,41.83595098785671,,,,,,,,,,,,,3.0526139213421413,117.27055667194786,,,,,,,2.046320419359786,80.62502764521274,,,,,,,,,1.2874336614603112,20.73093609053306,4
2023-12-31,489.5165871817258,2.5578859152208793,216.58466532055576,1.106478430794494,43.23011195347047,,,,,,,,,,,,,3.0526139213421413,121.97465913223266,,,,,,,,,1.137733164125181,84.43117706810388,,,,,,,1.2874336614603112,23.295973707363085,4
2024-01-31,465.4416766159098,2.5578859152208793,217.9165918311739,1.106478430794494,39.64512420138925,,,,,,,,,,,,,3.0526139213421413,101.69955202748702,,,,,,,,,1.137733164125181,85.68268181259855,,,,,,,1.2874336614603112,20.497726743261047,4
2024-02-29,473.3117589213381,2.5578859152208793,230.26734100651956,1.106478430794494,41.371227852065296,,,,,,,,,,,,,3.0526139213421413,92.09248306943526,,,,,,,,,1.137733164125181,89.23241240954658,,,,,,,1.2874336614603112,20.34829458377141,4
2024-03-31,561.1728328733665,2.5578859152208793,299.5940270903938,1.106478430794494,47.56750959704261,,,,,,,,,,,,,3.0526139213421413,105.6190047103675,,,,,,,1.864855901168712,89.28930253983891,,,,,,,,,1.2874336614603112,19.10298893572359,4
2024-04-30,567.2217047203599,2.5578859152208793,287.342512304383,1.106478430794494,47.600702599284766,,,,,,,,,,,,,3.0526139213421413,120.7092189358816,,,,,,,1.864855901168712,95.96548296681534,,,,,,,,,1.2874336614603112,15.603787913995156,4
2024-05-31,604.4834272334394,2.5578859152208793,317.969308727087,1.106478430794494,46.49422416849028,,,,,,,,,,,,,3.0526139213421413,124.57049420806024,,,,,,,1.864855901168712,98.81871733302874,,,,,,,,,1.2874336614603112,16.6306827967732,4
2024-06-30,611.2944301041715,2.5578859152208793,334.5800331398555,1.106478430794494,44.70173029244966,,,,,,,,,,,,,3.0526139213421413,124.3625879849476,,,,,,,1.864855901168712,90.74388786631508,,,,,,,,,1.2874336614603112,16.906190820603673,4
2024-07-31,573.5870311350513,2.5578859152208793,279.3551294765282,1.106478430794494,41.526134157035685,,,,,,,,,,,,,3.0526139213421413,146.62313314507057,,,,,,,1.864855901168712,84.70175161642975,,,,,,,,,1.2874336614603112,21.38088273998713,4
