date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,NKE_shares,NKE_value,MKC_shares,MKC_value,MU_shares,MU_value,GEN_shares,GEN_value,GWW_shares,GWW_value,GPC_shares,GPC_value,COR_shares,COR_value,ORCL_shares,ORCL_value,EA_shares,EA_value,PAYX_shares,PAYX_value,TRV_shares,TRV_value,XOM_shares,XOM_value,DE_shares,DE_value,EMR_shares,EMR_value,HRL_shares,HRL_value,TJX_shares,TJX_value,CVX_shares,CVX_value,CPRT_shares,CPRT_value,CAH_shares,CAH_value,EL_shares,EL_value,PPG_shares,PPG_value,SYY_shares,SYY_value,ACN_shares,ACN_value,MSFT_shares,MSFT_value,WDC_shares,WDC_value,KLAC_shares,KLAC_value,F_shares,F_value,HAS_shares,HAS_value,AES_shares,AES_value,HSIC_shares,HSIC_value,MMM_shares,MMM_value,WSM_shares,WSM_value,NVR_shares,NVR_value,FAST_shares,FAST_value,COP_shares,COP_value,GRMN_shares,GRMN_value,DD_shares,DD_value,CMI_shares,CMI_value,DLTR_shares,DLTR_value,SNPS_shares,SNPS_value,VLO_shares,VLO_value,CTRA_shares,CTRA_value,LII_shares,LII_value,HUBB_shares,HUBB_value,ETN_shares,ETN_value,CVS_shares,CVS_value,TXT_shares,TXT_value,CSGP_shares,CSGP_value,EMN_shares,EMN_value,FCX_shares,FCX_value,DVN_shares,DVN_value,FFIV_shares,FFIV_value,BMY_shares,BMY_value,EBAY_shares,EBAY_value,DECK_shares,DECK_value,RMD_shares,RMD_value,SBUX_shares,SBUX_value,TTWO_shares,TTWO_value,TSCO_shares,TSCO_value,FDX_shares,FDX_value,MOH_shares,MOH_value,LRCX_shares,LRCX_value,NEM_shares,NEM_value,ROST_shares,ROST_value,PWR_shares,PWR_value,ORLY_shares,ORLY_value,AMAT_shares,AMAT_value,MPWR_shares,MPWR_value,J_shares,J_value,EXPD_shares,EXPD_value,VZ_shares,VZ_value,DHI_shares,DHI_value,CHRW_shares,CHRW_value,FSLR_shares,FSLR_value,PHM_shares,PHM_value,PCAR_shares,PCAR_value,AXON_shares,AXON_value,GLW_shares,GLW_value,EOG_shares,EOG_value,CTSH_shares,CTSH_value,DHR_shares,DHR_value,TSN_shares,TSN_value,LUV_shares,LUV_value,SMCI_shares,SMCI_value,MOS_shares,MOS_value,TPR_shares,TPR_value,ON_shares,ON_value,LULU_shares,LULU_value,TER_shares,TER_value,YUM_shares,YUM_value,CL_shares,CL_value,RL_shares,RL_value,GE_shares,GE_value,DG_shares,DG_value,ULTA_shares,ULTA_value,NUE_shares,NUE_value,BAX_shares,BAX_value,STLD_shares,STLD_value,WMT_shares,WMT_value,ALB_shares,ALB_value,QCOM_shares,QCOM_value,ENPH_shares,ENPH_value,PSX_shares,PSX_value,EPAM_shares,EPAM_value,SWKS_shares,SWKS_value,REGN_shares,REGN_value,TGT_shares,TGT_value,AMP_shares,AMP_value,AOS_shares,AOS_value,MHK_shares,MHK_value,CAT_shares,CAT_value,LEN_shares,LEN_value,WY_shares,WY_value,CF_shares,CF_value,VRTX_shares,VRTX_value,FANG_shares,FANG_value,INCY_shares,INCY_value,KEYS_shares,KEYS_value,run
2006-07-31,102.79770707030248,,,,,,,,,0.2714379004779032,9.790193417115656,1.2789645882386231,8.671880869881706,0.656790654242604,11.259848013936358,,,,,,,,,,,1.3121750204827671,10.119999804098224,,,,,,,,,,,,,0.9292159722387138,11.1706385911924,,,0.548620618898619,9.8796968668306,0.375846437203755,10.95788199046944,0.3346417399415023,11.705263669979445,,,,,1.5346890995459703,9.621151923399324,2.0384493410845668,9.621151923399324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
2006-08-31,104.2044854260982,0.3578357567663581,10.344072053850743,,,,,,,,,,,,,,,,,,,,,,,1.3121750204827671,10.345462310812453,,,,,,,,,0.451202440095286,10.344072053850743,,,,,,,,,0.375846437203755,10.503294531799506,0.3346417399415023,11.693168293064671,,,0.4284096806845062,10.344072053850743,1.5346890995459703,9.381432858461316,2.0384493410845668,10.56076716270653,0.3367276468590348,10.344072053850743,5.896157985784701,10.344072053850743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
2006-09-30,105.9972460774352,0.3578357567663581,9.298326867067274,,,,,,,,,,,,,,,,,,,0.4476684263365186,10.597315824618637,,,1.3121750204827671,11.224233621567484,,,,,,,0.2174156286378042,10.597315824618637,0.451202440095286,10.794572244054525,,,,,,,,,,,,,,,,,,,2.0384493410845668,11.096218397034129,,,,,0.3506885184382101,10.597315824618637,0.6703350422020657,10.597315824618637,0.4774404382944358,10.597315824618637,0.5504888043976179,10.597315824618637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
2006-10-31,109.57343226531712,0.3578357567663581,9.149600834647222,,,,,,,,,,,,,,,,,,,0.4476684263365186,11.110668266924169,,,1.3121750204827671,11.792522525306246,,,,,,,0.2174156286378042,11.508094595081564,0.451202440095286,11.486274617581948,,,,,,,,,,,,,,,,,1.902821405693154,11.460413416978124,,,,,,,0.3506885184382101,10.564898300192922,0.6703350422020657,10.613077305393984,0.4774404382944358,10.805848149842168,0.5504888043976179,11.08203425336877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
2006-11-30,110.2182565478732,,,,,,,,,,,,,,,,,,,0.4590664952754194,10.590663905907949,0.4476684263365186,10.83874381816078,,,,,,,,,,,0.2174156286378042,11.441688213269384,0.451202440095286,11.831970896281357,,,,,,,,,,,,,,,,,1.902821405693154,12.06940641970009,,,,,,,0.3506885184382101,10.430922588031631,0.6703350422020657,10.849569198687345,0.4774404382944358,10.158132508846911,0.5504888043976179,11.41649509307982,0.4393538221524327,10.590663905907949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
2006-12-31,113.00099949788986,,,,,,,,,,,,,,,,,,,0.4590664952754194,12.30986831597833,0.4476684263365186,11.067972717298572,,,,,,,0.8100262097957098,11.0445159756692,,,,,0.451202440095286,11.968226308441327,,,,,,,,,0.3212570063872755,11.044515975669198,,,,,0.4212127122538197,11.0445159756692,,,,,,,,,,,0.6703350422020657,10.726066441802754,,,0.5504888043976179,11.706285836022884,,,0.521912989839961,11.0445159756692,0.8912573757942545,11.0445159756692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
2007-01-31,113.68658747433652,,,,,,,,,,,,,,,,,,,0.4590664952754194,13.182094481881656,0.4476684263365186,10.775714452188485,,,,,,,0.8100262097957098,10.245449240282946,,,,,0.451202440095286,12.076441639761788,,,,,,,,,,,,,,,0.4212127122538197,11.264952727966032,,,,,,,,,,,0.6703350422020657,12.631788328948712,,,0.5504888043976179,11.002507117476505,,,0.521912989839961,11.414391823661042,0.8912573757942545,10.580278060605286,0.3978435358438624,10.512969601564086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
2007-03-31,109.71019034974384,,,,,,,,,,,,,,,,,,,0.4590664952754194,11.26549221434672,0.4476684263365186,10.929260637556814,,,,,,,,,,,0.1827514189304246,10.345347400509851,0.451202440095286,12.452561001689896,,,,,,,,,0.3105168270516263,10.345347400509851,,,,,,,,,,,0.2867462335031119,10.345347400509851,,,,,0.6703350422020657,12.990792093091304,,,,,,,,,,,,,2.520145759256581,10.345347400509851,0.6435224857318954,10.345347400509851,0.7350625782867042,10.345347400509851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
2007-04-30,114.3606029930269,,,,,,,,,,,,,,,,,,,,,0.4476684263365186,11.242305264686893,,,,,,,,,,,0.1827514189304246,11.06592732752052,,,,,,,,,,,0.3105168270516263,10.865593146961809,0.2877832153847641,11.952735487282048,,,,,,,,,0.2867462335031119,10.881070318349858,,,,,,,,,,,,,,,,,,,2.520145759256581,10.542029499097614,,,,,0.5846820840722597,11.952735487282048,0.3003442891017324,11.952735487282048,1.051950402707201,11.952735487282048,0.014505746950585,11.952735487282048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
2007-05-31,118.08988856365076,0.4440899081280026,11.773568109248805,0.091530495703355,11.773568109248805,,,,,0.3019430963681579,11.7735681092488,,,,,,,,,,,0.4476684263365186,12.48307535294146,,,1.0566487107910376,11.773568109248805,,,,,,,0.1827514189304246,11.793210965638192,0.4042470499865542,11.773568109248805,,,,,,,,,,,,,,,,,,,,,0.2867462335031119,11.398625480329525,,,,,0.6274334501103708,11.773568109248805,,,,,,,,,,,,,,,0.6486273307365962,11.773568109248805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
2007-06-30,118.94466063185402,0.4440899081280026,11.378726468177032,0.091530495703355,12.504895876066112,,,,,0.3019430963681579,12.20097105930695,,,,,,,,,,,,,,,1.0566487107910376,12.093061009194749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2867462335031119,11.868557691686537,,,,,,,,,,,,,,,,,,,2.4034796083219097,11.779689705484524,,,,,,,,,,,,,3.412043867333384,11.779689705484524,0.3678124105956722,11.779689705484524,0.2911862615317516,11.779689705484524,0.316406148099415,11.779689705484524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
2007-07-31,119.89159281870349,0.4440899081280026,11.545983550999397,0.091530495703355,11.606981936679324,,,,,0.3019430963681579,12.467840039054066,,,,,,,,,,,,,,,1.0566487107910376,11.750353753445795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2867462335031119,12.012268808110608,,,,,,,,,,,,,,,,,,,2.4034796083219097,10.641735483427665,,,,,,,,,,,,,3.412043867333384,12.683003927537433,0.3678124105956722,12.1308277589043,0.2911862615317516,13.361038911715395,0.316406148099415,11.6915586488295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
2007-08-31,122.50878707788384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0621535203611008,11.878318680893898,,,,,,,,,,,0.2302968049110369,11.878318680893898,,,,,,,,,,,,,,,0.2867462335031119,12.364492906975874,,,,,,,,,,,,,,,,,,,2.4034796083219097,9.766389079255088,0.7415431947573439,11.878318680893898,,,,,,,,,,,3.412043867333384,12.834963101295497,0.3678124105956722,12.35028834074516,0.2911862615317516,16.21638021915716,0.316406148099415,11.462998706879466,0.3037133838877836,11.878318680893898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
2007-09-30,129.32185686962757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2696925329423866,13.170025138774108,0.2519442035625096,13.170025138774108,,,,,,,0.2867462335031119,13.277873031725504,,,,,,,,,,,,,,,,,,,2.4034796083219097,10.616728271240095,,,,,,,,,1.2429829959566112,13.170025138774108,,,,,0.3678124105956722,13.23707959524322,,,,,,,0.9745948557844144,13.170025138774108,0.4863377095967034,13.170025138774108,0.3753847765539011,13.170025138774108,2.0896013879532567,13.170025138774108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
2007-10-31,131.32567544439462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2696925329423866,13.088921084735182,0.2519442035625096,13.793538603611752,,,2.0961806426498364,12.95994544017138,,,0.2867462335031119,12.984166630208705,,,,,,,,,,,,,,,,,,,2.4034796083219097,11.091909999470964,,,,,,,,,,,,,,,0.3678124105956722,12.813293595719736,,,,,,,,,,,0.3753847765539011,13.807161408043036,2.0896013879532567,14.866847802091096,0.4604394658820517,12.95994544017138,0.3586922119488217,12.95994544017138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
