date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,WDC_shares,WDC_value,AAPL_shares,AAPL_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,GWW_shares,GWW_value,GPC_shares,GPC_value,EA_shares,EA_value,MSFT_shares,MSFT_value,TJX_shares,TJX_value,XOM_shares,XOM_value,WSM_shares,WSM_value,TRV_shares,TRV_value,TXN_shares,TXN_value,FAST_shares,FAST_value,ITW_shares,ITW_value,ROST_shares,ROST_value,TSCO_shares,TSCO_value,J_shares,J_value,CVX_shares,CVX_value,GPN_shares,GPN_value,JKHY_shares,JKHY_value,ADP_shares,ADP_value,STLD_shares,STLD_value,CAH_shares,CAH_value,AES_shares,AES_value,SYY_shares,SYY_value,ADM_shares,ADM_value,HRL_shares,HRL_value,KR_shares,KR_value,VLO_shares,VLO_value,MU_shares,MU_value,F_shares,F_value,EOG_shares,EOG_value,RMD_shares,RMD_value,COP_shares,COP_value,FCX_shares,FCX_value,CNC_shares,CNC_value,HD_shares,HD_value,NVR_shares,NVR_value,LOW_shares,LOW_value,GRMN_shares,GRMN_value,DD_shares,DD_value,CTSH_shares,CTSH_value,IP_shares,IP_value,PPG_shares,PPG_value,ORLY_shares,ORLY_value,MHK_shares,MHK_value,JBL_shares,JBL_value,FDX_shares,FDX_value,DVN_shares,DVN_value,CTRA_shares,CTRA_value,MGM_shares,MGM_value,CMI_shares,CMI_value,EMN_shares,EMN_value,CSGP_shares,CSGP_value,URI_shares,URI_value,GLW_shares,GLW_value,LHX_shares,LHX_value,CHRW_shares,CHRW_value,TTWO_shares,TTWO_value,MOH_shares,MOH_value,DECK_shares,DECK_value,EXPD_shares,EXPD_value,MNST_shares,MNST_value,TGT_shares,TGT_value,PWR_shares,PWR_value,BG_shares,BG_value,DHI_shares,DHI_value,VZ_shares,VZ_value,NOC_shares,NOC_value,DE_shares,DE_value,LRCX_shares,LRCX_value,MPWR_shares,MPWR_value,AMAT_shares,AMAT_value,AMP_shares,AMP_value,GE_shares,GE_value,TKO_shares,TKO_value,TXT_shares,TXT_value,CVS_shares,CVS_value,LEN_shares,LEN_value,FSLR_shares,FSLR_value,PRU_shares,PRU_value,PHM_shares,PHM_value,TECH_shares,TECH_value,DHR_shares,DHR_value,EL_shares,EL_value,TSN_shares,TSN_value,APA_shares,APA_value,LUV_shares,LUV_value,SMCI_shares,SMCI_value,PCAR_shares,PCAR_value,NEM_shares,NEM_value,CMG_shares,CMG_value,HII_shares,HII_value,NUE_shares,NUE_value,JBHT_shares,JBHT_value,HUM_shares,HUM_value,SWKS_shares,SWKS_value,LYB_shares,LYB_value,ENPH_shares,ENPH_value,PSX_shares,PSX_value,ACGL_shares,ACGL_value,CF_shares,CF_value,OXY_shares,OXY_value,FANG_shares,FANG_value,EPAM_shares,EPAM_value,MOS_shares,MOS_value,run
2007-09-30,149.2901030148196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3039686502271545,14.843847255296694,,,,,,,,,,,2.7857762148642524,14.843847255296696,,,,,0.3395226849895357,15.72170553168397,,,,,,,,,,,,,,,,,,,,,0.4230938091613363,14.843847255296696,,,3.370316328592242,14.887466045917863,,,,,0.4105180586228458,14.774000650140882,,,,,,,,,,,,,,,,,0.8792518849420621,14.843847255296696,0.5775623849068432,14.843847255296698,6.664403929034457,14.843847255296696,0.1825811401980722,14.843847255296696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2007-10-31,151.4605904958923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3039686502271545,14.752431939752729,1.5359850039870926,15.68580535362235,,,,,,,,,,,,,,,0.3395226849895357,15.37393386910693,,,,,,,,,,,,,,,,,,,,,0.4230938091613363,15.561957903610528,,,3.370316328592242,15.55380337726528,,,,,0.4105180586228458,14.301003805107229,,,,,,,,,,,,,,,,,0.8792518849420621,15.294907255673944,0.5775623849068432,14.684700555276216,6.664403929034457,14.6705726006057,0.1825811401980722,15.581473835871382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2007-11-30,141.45485559832096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3039686502271545,14.298587023364757,1.5359850039870926,14.580064195985996,,,,,,,,,,,,,,,0.3395226849895357,14.745608896569246,,,,,,,,,,,,,,,,,,,,,0.4230938091613363,14.384259862002414,,,3.370316328592242,13.169002505762602,,,,,0.4105180586228458,13.538288738655114,,,,,,,,,,,,,,,,,0.8792518849420621,13.966539059576297,,,,,0.1825811401980722,14.68682736328767,1.0508934832959662,14.04283897655843,0.1727895924189317,14.042838976558432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2007-12-31,138.57424213107413,0.6170879807718469,13.892327816145444,,,,,,,0.2870777377504778,13.892327816145444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3395226849895357,15.785141969626864,,,,,,,,,,,,,,,,,,,,,,,1.961890630711487,13.892327816145444,3.370316328592242,11.801250648212068,,,,,0.4105180586228458,14.93541631821854,,,,,,,,,,,,,0.4107304467504052,13.892327816145444,,,,,,,,,,,1.0508934832959662,12.698466298144014,,,0.245927652930839,13.892327816145444,1.9182658884490156,13.892327816145444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2008-01-31,130.3798139989479,0.6170879807718469,12.783269512324242,,,,,,,0.2870777377504778,13.529889762983212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3395226849895357,14.080284623867929,,,,,,,,,,,,,,,,,,,,,,,1.961890630711487,13.394118554007818,3.370316328592242,11.643437422067704,,,,,0.4105180586228458,13.55012928065206,,,,,,,,,,,,,0.4107304467504052,13.75866305779783,,,,,,,,,,,1.0508934832959662,11.018641864605543,,,0.245927652930839,13.31062688604218,1.9182658884490156,13.310753034599385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2008-02-29,137.51864606183432,,,,,,,,,0.2870777377504778,12.331038175251402,,,,,,,,,0.7254659418159365,13.319555134529866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3395226849895357,14.657031792281396,,,,,,,,,,,,,,,,,,,,,,,1.961890630711487,14.40969523097126,3.370316328592242,11.450549411705737,,,,,0.4105180586228458,13.989901824798638,,,,,,,,,,,,,0.4107304467504052,13.420391413234084,,,,,,,,,,,1.0508934832959662,10.744217690580372,,,0.245927652930839,16.076049307546768,1.9182658884490156,17.120216080934792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2008-03-31,130.89607467087828,,,,,,,,,0.2870777377504778,12.967621757129784,,,,,,,,,0.7254659418159365,14.088548645414145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3395226849895357,14.541122583419977,,,,,,,,,,,,,,,,,,,,,,,1.961890630711487,11.43961371437369,,,,,,,0.4105180586228458,12.96514057731387,0.3872416812663507,13.159831185165473,,,,,,,,,,,,,,,,,,,,,,,1.0508934832959662,7.906060342895874,,,,,1.9182658884490156,17.508473494834508,0.2370761080130051,13.159831185165473,0.4226656446304808,13.159831185165473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2008-04-30,148.4353044132438,,,,,,,,,0.2870777377504778,14.22106700095266,,,,,,,,,0.7254659418159365,15.053418292680682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3395226849895357,16.37920175908165,,,,,,,,,,,,,,,,,,,,,,,1.961890630711487,14.792932189420927,,,,,,,0.4105180586228458,14.656179348960588,0.3872416812663507,15.557378115461942,,,,,,,,,,,,,,,,,,,,,,,1.0508934832959662,9.092803909645504,,,,,1.9182658884490156,19.61955092157829,0.2370761080130051,11.453553167420628,0.4226656446304808,17.60921970804096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2008-05-31,154.77098739172123,0.5829554037192802,12.44661067731411,,,,,,,0.2870777377504778,14.235040664029809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3395226849895357,16.890257587686964,,,,,,,,,,,,,,,,,,,,,,,1.961890630711487,15.463595697329904,,,,,,,0.4105180586228458,15.838537568363838,0.3872416812663507,15.88891421582408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9182658884490156,20.749127319172803,0.2370761080130051,11.019145457158045,0.4226656446304808,19.793147527527573,0.537544240813477,12.44661067731411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2008-06-30,146.58336355294523,0.5829554037192802,11.263159660117417,,,,,,,0.2870777377504778,14.029862171333225,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339402534912385,14.691783134698946,,,,,,,,,,,,,,,,,,,,,,,0.3395226849895357,16.999931818042146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4105180586228458,16.13971109525877,,,,,,,,,,,,,0.4800554022319564,14.691783134698946,,,,,,,,,,,,,,,,,,,,,,,,,3.3052379229060187,14.691783134698946,0.7719435858928865,14.691783134698946,0.953000080249479,14.691783134698946,0.4476763529382832,14.691783134698946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2008-07-31,136.72802136598068,0.5829554037192802,11.897165691451605,,,,,,,0.2870777377504778,12.537665504644782,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339402534912385,14.278445732857806,,,,,,,,,,,,,,,,,,,,,,,0.3395226849895357,14.501304979718828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4105180586228458,13.956174837232414,,,,,,,,,,,,,0.4800554022319564,14.180407589551749,,,,,,,,,,,,,,,,,,,,,,,,,3.3052379229060187,16.48983148043036,0.7719435858928865,12.12203189636057,0.953000080249479,12.754117672117951,0.4476763529382832,14.010875981614609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2008-08-31,143.60956939714978,,,,,,,,,0.2870777377504778,13.41378461148616,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339402534912385,16.140130990467355,,,,,,,,,,,,,,,,,,,,,,,0.3395226849895357,14.803122493484093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4105180586228458,14.189440248381342,0.3968419164233211,12.621252235847916,,,,,,,,,,,0.4800554022319564,14.529489929667728,,,,,,,,,,,,,,,,,,,,,,,,,3.3052379229060187,17.45496192477204,0.7719435858928865,12.129524764609716,0.953000080249479,13.091938757884565,0.4476763529382832,15.23592344054888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2008-09-30,123.51859696084443,,,,,,,,,0.2870777377504778,13.01995728678942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3395226849895357,14.25158852128603,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3765562825690991,11.950010984265631,,,0.4105180586228458,12.596974262909566,,,,,,,0.0208916275948699,11.950010984265631,,,,,,,1.1756840529527943,11.950010984265631,,,,,,,,,,,,,0.2049790759115895,11.950010984265631,,,,,0.4092090917065481,11.950010984265631,0.7138059266132414,11.950010984265631,,,,,,,,,0.3471070398682907,11.950010984265631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2008-10-31,103.15565671756458,,,,,,,,,0.2870777377504778,11.431815434402298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3395226849895357,12.890017642722514,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3765562825690991,10.80924772871981,,,0.4105180586228458,8.94428137500626,,,,,,,0.0208916275948699,10.241284584763893,,,,,,,1.1756840529527943,10.049945013974469,,,,,,,,,,,,,0.2049790759115895,10.613523075563362,,,,,0.4092090917065481,7.147594718869169,0.7138059266132414,8.834091027410471,,,,,,,,,0.3471070398682907,12.193856116132336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2008-11-30,99.30294682426624,,,,,,,,,0.2870777377504778,10.320921266030242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3395226849895357,13.65201387132448,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3765562825690991,11.378575362610215,,,0.4105180586228458,9.117417785919011,,,,,,,0.0208916275948699,9.072189283072293,,,,,,,1.1756840529527943,10.049945013974469,,,,,,,,,,,,,0.2049790759115895,9.495203108714303,,,,,0.4092090917065481,6.991796674256805,0.7138059266132414,7.1958798225772265,,,,,,,,,0.3471070398682907,12.029004635787174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2008-12-31,96.22690935986208,,,,,,,,,,,,,,,,,,,,,1.3922568591525315,9.655234186697005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9578428703468668,9.655234186697005,,,,,,,,,,,,,,,,,,,,,,,1.791666325422486,9.655234186697005,,,,,,,,,0.8379235795373191,9.655234186697005,,,,,,,,,,,,,,,,,0.0208916275948699,9.531805090159432,,,,,,,1.1756840529527943,9.453230776126633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2771473888592546,9.655234186697005,0.8224220080864109,9.655234186697005,2.1759637399550305,9.655234186697005,0.3583632177708566,9.655234186697005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2009-01-31,93.38376383133516,,,,,,,,,,,,,,,,,,,,,1.3922568591525315,12.378936514936695,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9578428703468668,9.300631470853268,,,,,,,,,,,,,,,,,,,,,,,1.791666325422486,9.26855278311628,,,,,,,,,0.8379235795373191,10.76174455097354,,,,,,,,,,,,,,,,,0.0208916275948699,8.90171352539073,,,,,,,1.1756840529527943,9.803929233019346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2771473888592546,8.965574645432314,0.8224220080864109,9.61685413742666,2.1759637399550305,6.315129659101566,0.3583632177708566,8.070697311084738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2009-03-31,97.03207060795272,,,,,,,,,0.3134719100155179,10.210479556797605,,,,,,,,,0.8207781271068981,10.210479556797605,,,,,,,,,,,,,,,,,0.5761430402152917,10.210479556797605,,,,,,,,,,,,,,,,,,,,,,,0.2931218354903915,10.210479556797605,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5235653781766417,10.210479556797605,,,,,,,,,,,0.0208916275948699,8.936393703705638,,,0.8349034581760111,10.210479556797605,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3753650363298218,10.210479556797605,,,,,0.5373036380669813,10.210479556797605,,,,,,,2.1759637399550305,6.411840449866245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2009-04-30,107.3585020243248,,,,,,,,,0.3134719100155179,10.713068501881116,,,,,,,,,0.8207781271068981,10.473129089745225,,,,,,,,,,,,,,,,,0.5761430402152917,11.422939512266543,,,,,,,,,,,,,,,,,,,,,,,0.2931218354903915,10.03737213981391,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5235653781766417,11.83639947179393,,,,,,,,,,,0.0208916275948699,10.558001735609546,,,0.8349034581760111,12.126454864626083,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3753650363298218,12.505727202082074,,,,,0.5373036380669813,10.8528831347799,,,,,,,2.1759637399550305,6.832526371726476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2009-05-31,107.699863381427,0.513420362542612,9.20092283617853,,,,,,,0.3134719100155179,10.695437620223444,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5761430402152917,12.904834647093365,,,,,,,,,,,,,,,,,,,,,,,0.2931218354903915,10.12392640739129,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5235653781766417,13.678918438066953,,,,,,,,,,,0.0208916275948699,10.339266369188785,,,0.8349034581760111,10.041993361070451,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3753650363298218,12.033176547655753,,,,,0.5373036380669813,11.674783849648405,,,,,,,2.1759637399550305,7.00660330491002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2009-06-30,108.92539109023178,,,,,,,,,0.3134719100155179,10.130313095434994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3995136775616223,11.16312560754227,,,,,,,,,,,0.3372679366766883,11.16312560754227,0.2931218354903915,10.157453648584465,,,,,,,,,,,1.4701953118773414,11.16312560754227,0.7980306300760196,11.16312560754227,,,,,,,,,,,,,,,,,,,,,,,,,0.0208916275948699,10.495745093416437,,,,,,,,,,,,,,,,,,,0.2408791326861833,11.16312560754227,,,,,,,,,,,,,,,,,,,,,1.1787883096907954,11.16312560754227,,,,,,,4.340813098571591,11.16312560754227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2009-07-31,117.13506285052372,,,,,,,,,0.3134719100155179,10.95349135474092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3995136775616223,11.796188302124806,,,,,,,,,,,0.3372679366766883,10.8687327852674,0.2931218354903915,10.651146300569811,,,,,,,,,,,1.4701953118773414,12.297708139687394,0.7980306300760196,11.924767612935076,,,,,,,,,,,,,,,,,,,,,,,0.7739484486289382,13.64457469036938,0.0208916275948699,12.559002438705596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1787883096907954,11.222065247862837,,,,,,,4.340813098571591,11.217385978260513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2009-08-31,126.06796182749294,,,,,,,,,,,,,,,,,,,0.736261485514311,12.744685921046669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3372679366766883,11.664393269134186,0.2931218354903915,10.723207952982278,,,,,,,,,,,,,0.7980306300760196,12.793025175908916,,,,,1.601415724609243,12.744685921046669,,,,,,,,,,,,,,,,,0.7739484486289382,14.35468089483804,0.0208916275948699,14.10707153343596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1787883096907954,12.377277251753352,,,,,,,4.340813098571591,11.814247986300206,0.4191558558850635,12.744685921046669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2009-09-30,129.73236780192593,,,,,,,,,,,,,,,,,,,0.736261485514311,15.387864766387631,0.5724119570085452,12.664739012778714,,,,,,,,,,,,,,,,,,,,,,,,,0.3752591609717292,12.664739012778712,,,,,,,,,,,,,0.2931218354903915,10.906393445768872,,,,,,,,,,,1.3066808659026077,12.664739012778712,,,,,,,1.601415724609243,12.236462275114622,,,,,,,,,,,,,,,,,0.7739484486289382,14.012777688806535,0.0208916275948699,13.315696578132384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1787883096907954,13.214216996601024,,,,,,,,,,,0.5831436735817559,12.664739012778712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2009-10-31,127.98621132426892,,,,,,,,,,,,,,,,,,,0.736261485514311,14.482263476238792,0.5724119570085452,11.676661085402175,,,,,,,,,,,,,,,,,,,,,,,,,0.3752591609717292,12.885931544498034,,,,,,,,,,,,,0.2931218354903915,11.852551782597343,,,,,,,,,,,1.3066808659026077,11.169239312415565,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0208916275948699,13.83589861529415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1787883096907954,12.931308072078464,1.0825258419646793,13.509922012178192,,,0.5147457180408692,13.509922012178194,,,,,0.5831436735817559,12.132513411388002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2009-11-30,130.4664857980571,,,,,,,,,,,,,,,,,,,,,0.5724119570085452,12.772215829833227,,,,,,,,,,,,,,,,,,,,,,,,,0.3752591609717292,13.558829636776233,,,,,,,1.5604331187742002,14.636877714129277,,,,,0.2931218354903915,12.084839521332308,,,,,,,,,,,1.3066808659026077,10.887231039598694,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0208916275948699,14.063199625536235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1787883096907954,13.261368484021448,1.0825258419646793,15.083193466866335,,,0.5147457180408692,13.388323193558437,,,,,0.5831436735817559,10.73040728640494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2009-12-31,135.61722116024345,,,,,,,,,,,,,,,,,,,,,0.5724119570085452,15.306546710901427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5604331187742002,14.214205845811708,,,,,0.2931218354903915,12.027170966860028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5984564727392397,13.47491715848943,0.4651981858894453,13.47491715848943,,,,,0.0208916275948699,14.847889106994602,,,0.743297200331472,13.47491715848943,,,,,,,,,,,,,,,,,,,,,,,0.4272558719289113,13.47491715848943,,,,,,,,,,,,,1.1787883096907954,11.84682273722852,,,,,,,,,,,,,0.3098676387116091,13.47491715848943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2010-01-31,128.71277099937487,,,,,,,,,,,,,,,,,,,,,0.5724119570085452,13.170912121231297,,,,,,,,,,,,,,,,,,,,,,,2.315079618820965,15.324387305208615,,,,,,,,,,,,,,,0.2931218354903915,11.266397565301707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5984564727392397,12.664900396149887,0.4651981858894453,11.192458702408192,,,,,0.0208916275948699,14.292798408784057,,,0.743297200331472,14.181577460301453,,,,,,,,,,,,,,,,,,,,,,,0.4272558719289113,13.269240454562349,,,,,,,,,,,,,1.1787883096907954,10.939155199160144,,,,,,,,,,,,,0.3098676387116091,12.41094338626718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2010-03-31,149.60035468990347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.430777372529348,16.130565396440847,,,,,,,,,,,0.4539158243532608,16.130565396440847,0.2931218354903915,11.959341591926089,,,,,,,,,,,,,,,,,,,,,,,,,2.4664476823725026,16.130565396440847,0.4835921738449499,16.130565396440847,,,,,0.4651981858894453,14.045212789912716,,,,,0.0208916275948699,15.177767447673048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1787883096907954,11.634640481746535,0.9612970641460392,16.130565396440847,,,,,,,,,0.857856523716225,16.130565396440847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
2010-04-30,157.62154795459054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.430777372529348,15.267025562781932,,,,,,,,,,,0.4539158243532608,17.21212533407707,0.2931218354903915,12.844104510124833,,,,,,,,,,,,,,,,,,,,,,,,,2.4664476823725026,16.70803455973039,0.4835921738449499,19.45942705460912,,,,,0.4651981858894453,12.698528601355983,,,,,0.0208916275948699,15.001232939471643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1787883096907954,12.789853609817184,0.9612970641460392,18.694023622987405,,,,,,,,,0.857856523716225,16.94719215963499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
