date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,LRCX_shares,LRCX_value,AAPL_shares,AAPL_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,TECH_shares,TECH_value,GWW_shares,GWW_value,EA_shares,EA_value,GEN_shares,GEN_value,EOG_shares,EOG_value,CPRT_shares,CPRT_value,DECK_shares,DECK_value,DE_shares,DE_value,CSGP_shares,CSGP_value,TRV_shares,TRV_value,MNST_shares,MNST_value,CHRW_shares,CHRW_value,CMI_shares,CMI_value,FAST_shares,FAST_value,AES_shares,AES_value,LHX_shares,LHX_value,CVX_shares,CVX_value,IDXX_shares,IDXX_value,WDC_shares,WDC_value,XOM_shares,XOM_value,GRMN_shares,GRMN_value,RMD_shares,RMD_value,F_shares,F_value,CTSH_shares,CTSH_value,EMN_shares,EMN_value,GLW_shares,GLW_value,CTRA_shares,CTRA_value,GILD_shares,GILD_value,COP_shares,COP_value,MU_shares,MU_value,DVN_shares,DVN_value,J_shares,J_value,ALGN_shares,ALGN_value,NFLX_shares,NFLX_value,NVDA_shares,NVDA_value,FFIV_shares,FFIV_value,TXT_shares,TXT_value,HAS_shares,HAS_value,EBAY_shares,EBAY_value,MOH_shares,MOH_value,NVR_shares,NVR_value,SYY_shares,SYY_value,ADSK_shares,ADSK_value,FDX_shares,FDX_value,PWR_shares,PWR_value,SWKS_shares,SWKS_value,SNPS_shares,SNPS_value,ACN_shares,ACN_value,WSM_shares,WSM_value,DLTR_shares,DLTR_value,ROST_shares,ROST_value,NOC_shares,NOC_value,TSCO_shares,TSCO_value,TER_shares,TER_value,FCX_shares,FCX_value,AXON_shares,AXON_value,CMG_shares,CMG_value,AMP_shares,AMP_value,GE_shares,GE_value,SMCI_shares,SMCI_value,LVS_shares,LVS_value,MOS_shares,MOS_value,A_shares,A_value,GPN_shares,GPN_value,EXPD_shares,EXPD_value,VZ_shares,VZ_value,CNC_shares,CNC_value,PCAR_shares,PCAR_value,MPWR_shares,MPWR_value,CDNS_shares,CDNS_value,TJX_shares,TJX_value,CVS_shares,CVS_value,EL_shares,EL_value,APA_shares,APA_value,ROL_shares,ROL_value,LUV_shares,LUV_value,FSLR_shares,FSLR_value,NTAP_shares,NTAP_value,VLO_shares,VLO_value,INTC_shares,INTC_value,TYL_shares,TYL_value,WST_shares,WST_value,ISRG_shares,ISRG_value,LULU_shares,LULU_value,ULTA_shares,ULTA_value,DXCM_shares,DXCM_value,FTNT_shares,FTNT_value,EW_shares,EW_value,BAX_shares,BAX_value,TPR_shares,TPR_value,STLD_shares,STLD_value,EPAM_shares,EPAM_value,ALB_shares,ALB_value,NWSA_shares,NWSA_value,QCOM_shares,QCOM_value,ENPH_shares,ENPH_value,INTU_shares,INTU_value,HRL_shares,HRL_value,REGN_shares,REGN_value,ACGL_shares,ACGL_value,NEM_shares,NEM_value,AMAT_shares,AMAT_value,MLM_shares,MLM_value,PKG_shares,PKG_value,TGT_shares,TGT_value,TSLA_shares,TSLA_value,ANET_shares,ANET_value,AMD_shares,AMD_value,XYZ_shares,XYZ_value,DELL_shares,DELL_value,ON_shares,ON_value,CF_shares,CF_value,FANG_shares,FANG_value,TTD_shares,TTD_value,OXY_shares,OXY_value,NUE_shares,NUE_value,INCY_shares,INCY_value,WMT_shares,WMT_value,AMZN_shares,AMZN_value,DDOG_shares,DDOG_value,run
2007-10-31,168.57989151505987,,,,,,,,,,,,,,,,,,,0.5744029321169898,11.987789675339702,,,,,,,,,,,,,,,,,,,,,,,,,2.7213158246901727,21.134040480479623,0.3175604319577198,17.385920017394703,,,,,,,,,,,,,,,,,0.3465293928302622,15.691204754811672,,,,,,,,,,,2.725570283686927,12.578338580120317,0.9345839748488052,17.251203602239485,,,,,,,,,,,,,,,0.2792993870253522,19.14120491182868,0.6553504272042804,13.5657543431213,5.600008154746516,21.176033529771654,23.018113194142337,18.668401619952732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2007-11-30,157.44568627483986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7213158246901727,21.796227348455893,0.3175604319577198,19.282772545838014,,,,,,,,,,,,,,,,,0.3465293928302622,15.049902504938666,,,,,,,,,,,2.725570283686927,10.649757870384652,0.9345839748488052,12.940487426026891,,,,,,,,,,,1.6165804575906852,13.136595539573682,,,0.2792993870253522,18.398838596754217,0.6553504272042804,11.06886831548614,5.600008154746516,18.480026643634304,23.018113194142337,16.642209483747394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2007-12-31,166.74740983726,,,,,,,,,,,,,,,,,,,0.8962284556983949,17.7005120000433,,,,,,,,,,,,,,,0.2726172513892274,17.7005120000433,,,,,,,,,2.7213158246901727,23.442622176673925,,,,,,,,,,,0.4189546327869068,17.7005120000433,,,,,,,0.3465293928302622,16.11090289620207,,,,,,,0.3311487435548903,17.7005120000433,,,2.725570283686927,9.54365878206719,,,,,,,,,1.0926208013710617,17.7005120000433,,,1.6165804575906852,11.447153982057037,,,,,,,,,,,0.6206350531535456,17.7005120000433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2008-01-31,147.8081243043925,,,,,,,,,,,,,,,,,,,0.8962284556983949,19.81561170250595,,,,,,,,,,,,,,,0.2726172513892274,16.0542373767468,,,,,,,,,2.7213158246901727,18.329575472795327,,,,,,,,,,,0.4189546327869068,13.43832815973769,,,,,,,0.3465293928302622,14.370862518911034,,,,,,,0.3311487435548903,13.165894927569669,,,2.725570283686927,9.416034138604164,,,,,,,,,1.0926208013710617,17.577401264683736,,,1.6165804575906852,11.036635515978912,,,,,,,,,,,0.6206350531535456,14.6035432268592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2008-02-29,140.84583556618452,0.6997608280528629,15.104013838409072,,,,,,,,,,,,,,,,,,,,,,,,,1.2649441299029878,15.104013838409072,,,,,,,0.2726172513892274,14.897391336794978,,,,,,,,,2.7213158246901727,16.727022186083577,,,,,,,,,,,0.4189546327869068,14.00253544280639,,,,,,,0.3465293928302622,14.95950801587724,,,,,,,0.3311487435548903,10.713371285207902,,,2.725570283686927,9.260043914474306,,,,,,,,,1.0926208013710617,18.20447325807315,,,1.6165804575906852,11.87346245004884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2008-03-31,139.78206259734162,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2649441299029878,17.061011399398108,,,,,,,,,,,,,,,,,2.7213158246901727,16.300681167034373,,,3.2223995476938434,13.856318669707465,,,,,,,,,3.65789755789614,13.856318669707465,,,,,,,,,,,,,,,,,,,,,0.7390948613251114,13.856318669707465,0.8633608593394391,13.856318669707465,,,,,,,1.6165804575906852,9.4261393429569,,,,,,,,,,,,,0.2679746482509772,13.856318669707465,0.8642192814472262,13.856318669707465,1.231501248580573,13.856318669707466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2008-04-30,159.3859463009104,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2649441299029878,16.823571391890514,,,,,,,,,,,,,,,,,2.7213158246901727,20.874005613165696,,,3.2223995476938434,15.451406077041554,,,,,,,,,3.65789755789614,14.725172946463502,,,,,,,,,,,,,,,,,,,,,0.7390948613251114,16.418707695376476,0.8633608593394391,15.395265395577775,,,,,,,1.6165804575906852,12.189245529718644,,,,,,,,,,,,,0.2679746482509772,15.318336559688106,0.8642192814472262,17.660602425667676,1.231501248580573,14.529632666320484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2008-05-31,161.2720315578989,,,,,,,,,0.3021097380488475,14.98041763817536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7213158246901727,20.669906147739233,,,3.2223995476938434,15.113054063071306,,,,,,,,,3.65789755789614,14.915226806986478,,,,,0.3011316785651477,14.980417638175362,,,,,,,,,,,,,,,0.7390948613251114,17.113433294644576,0.8633608593394391,15.758392448907964,,,,,,,,,,,,,,,,,,,,,0.2679746482509772,15.704996589202372,0.8642192814472262,18.100927529836444,1.231501248580573,13.93525940115978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2008-06-30,149.48953670332745,,,,,,,,,0.3021097380488475,14.764490953832754,,,,,,,,,,,,,,,,,,,,,,,,,0.2337937079111353,14.317632303454664,,,,,,,,,2.7213158246901727,21.0448417720459,0.2791815782355574,14.317632303454664,3.2223995476938434,14.323566542660677,,,,,0.3878138458026839,14.317632303454664,0.3280173456478009,14.317632303454664,,,,,,,0.3011316785651477,15.077684879656475,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1866567953971597,14.317632303454664,,,,,,,,,,,,,,,1.231501248580573,12.690791037858313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2008-07-31,138.9996547190953,,,,,,,,,0.3021097380488475,13.194167766429016,,,,,,,,,,,,,,,,,,,,,,,,,0.2337937079111353,15.667139379410788,,,,,,,,,2.7213158246901727,17.08532745474162,0.2791815782355574,13.97981326444918,3.2223995476938434,16.076550839452956,,,,,0.3878138458026839,12.628328896229524,0.3280173456478009,14.496820337316978,,,,,,,0.3011316785651477,12.861586435585153,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1866567953971597,11.322130522420748,,,,,,,,,,,,,,,1.231501248580573,11.68778982305935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2008-08-31,142.91521223640245,,,,,,,,,0.3021097380488475,14.116153111524174,,,,,,,,,,,,,,,,,,,,,,,,,0.2337937079111353,15.758152898287172,,,,,,,,,2.7213158246901727,17.188133053728677,0.2791815782355574,14.061503568093585,3.2223995476938434,17.01749245390042,,,,,0.3878138458026839,13.652734175488511,0.3280173456478009,14.238965149129058,,,,,,,0.3011316785651477,13.129285587092806,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1866567953971597,12.176450779863265,,,,,,,,,,,,,,,1.231501248580573,11.576341459294774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2008-09-30,126.0625278331801,,,,,,,,,0.3021097380488475,13.701715675919232,,,,,,,,,,,,,,,,,,,,,,,,,0.2337937079111353,15.29127539683066,,,,,,,,,2.7213158246901727,15.735251670230069,,,,,,,,,,,0.3280173456478009,9.578992028634762,,,,,,,0.3011316785651477,12.6401143234483,,,,,,,,,,,,,1.2409798652387374,12.613697518146768,0.7534496019301428,12.613697518146768,,,,,,,,,,,0.1866567953971597,10.881843951655624,,,,,,,,,,,,,,,1.231501248580573,10.392242232021156,0.6103401649383442,12.613697518146768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2008-10-31,101.58603280336315,,,,,,,,,0.3021097380488475,12.030408427096846,,,,,,,,,,,,,,,,,,,,,,,,,0.2337937079111353,13.814360096674216,,,,,,,,,2.7213158246901727,12.829491498481854,,,,,,,,,,,0.3280173456478009,5.729430491566442,,,,,,,0.3011316785651477,11.432497535734417,,,,,,,,,,,,,1.2409798652387374,10.608104598999368,0.7534496019301428,9.32472203851765,,,,,,,,,,,0.1866567953971597,9.664817350889766,,,,,,,,,,,,,,,1.231501248580573,7.0906834030017025,0.6103401649383442,9.0615173624009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2008-11-30,92.58500872634546,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0171955567628237,10.861342022397109,,,,,,,0.2337937079111353,12.407786072826436,,,,,,,,,2.7213158246901727,9.016625619295416,,,,,,,,,,,0.3280173456478009,5.604543928424057,,,,,,,0.3011316785651477,12.108340251565018,,,,,,,,,,,,,1.2409798652387374,10.608104598999368,0.7534496019301428,7.595530714056172,,,,,,,,,,,0.1866567953971597,8.646463206464391,,,,,,,,,,,,,,,1.231501248580573,6.096966811463863,0.6103401649383442,9.639305500853633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2008-12-31,92.55308799266191,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0171955567628237,10.402411995810755,,,,,,,,,,,,,,,,,2.7213158246901727,12.075082456976563,,,2.561071480688782,8.436169227800608,,,,,,,,,,,,,,,0.3011316785651477,11.434120685842036,,,1.2164712160539433,8.436169227800608,,,,,0.5404236217392321,8.436169227800608,,,1.2409798652387374,9.978246154595224,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4944150098095466,8.436169227800608,1.231501248580573,6.482380560434318,,,0.0184902339239465,8.436169227800608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2009-01-31,86.24263680086183,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0171955567628237,9.27417603129455,,,,,,,,,,,,,,,,,2.7213158246901727,7.8978624325047395,,,2.561071480688782,7.585893452248226,,,,,,,,,,,,,,,0.3011316785651477,10.900824551755925,,,1.2164712160539433,10.81597828503126,,,,,0.5404236217392321,8.980876240271915,,,1.2409798652387374,10.348425453118711,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4944150098095466,6.978563546391009,1.231501248580573,5.581533103304365,,,0.0184902339239465,7.878503704941122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2009-03-31,90.60552236796843,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0171955567628237,9.610296721127952,,,,,,,,,0.5164896036877132,9.153296793277724,,,0.4693559006477817,9.153296793277724,,,,,,,2.561071480688782,7.747241473326375,,,,,,,,,,,,,,,0.3011316785651477,10.489487528622506,,,1.2164712160539433,14.249389682791511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4944150098095466,7.307734733456363,1.231501248580573,5.832284287842439,,,0.0184902339239465,7.909197560968132,0.6520313353977287,9.153296793277724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2009-04-30,102.92775010381254,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0171955567628237,10.817502470851752,,,,,,,,,0.5164896036877132,10.240217545642782,,,0.4693559006477817,10.610873141944865,,,,,,,2.561071480688782,9.48876964055769,,,,,,,,,,,,,,,0.3011316785651477,10.3116474833914,,,1.2164712160539433,17.329139304758648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4944150098095466,7.771211084281093,1.231501248580573,7.647908192283471,,,0.0184902339239465,9.344409427860516,0.6520313353977287,9.36607181224032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2009-05-31,107.94763362021834,,,,,,,,,,,,,,,0.1850202864677836,8.18191701922077,,,,,,,,,,,1.0171955567628237,11.7617349361397,,,,,,,,,0.5164896036877132,11.56867635243627,,,0.4693559006477817,12.262617599283567,,,,,,,2.561071480688782,9.130219975201197,,,,,,,,,,,,,,,0.3011316785651477,10.40056922909624,,,1.2164712160539433,18.30906839263369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4944150098095466,7.460693339792219,,,,,0.0184902339239465,9.150816656105713,0.6520313353977287,9.721320120308963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2009-06-30,106.4239790130638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1461086292367378,9.145593467083048,,,,,0.4693559006477817,11.37965595575023,,,2.3426879211330123,9.145593467083048,,,2.561071480688782,10.210991964197037,,,,,,,0.3805454279683315,9.145593467083048,,,,,,,0.3011316785651477,10.435016081380224,,,1.2164712160539433,19.52475420923803,,,0.6658871578796706,9.145593467083048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2642471339439294,9.145593467083048,,,,,,,,,,,,,0.481854251193805,9.145593467083048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2009-07-31,115.99159173316924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1461086292367378,10.042504727992847,,,,,0.4693559006477817,12.403355079036944,,,2.3426879211330123,8.799395651330018,,,2.561071480688782,9.406815797697565,,,,,,,0.3805454279683315,11.17158806581454,,,,,,,0.3011316785651477,10.94220052042291,,,1.2164712160539433,22.287692023088912,,,0.6658871578796706,10.619945576834269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2642471339439294,9.80885332975227,,,,,,,,,0.0174818939272975,10.509240961198952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2009-08-31,122.04859591479077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1461086292367378,9.769966743052588,,,,,,,,,,,0.3423633598821703,10.941518662405572,2.561071480688782,9.714144082288843,,,,,,,,,,,,,,,,,,,1.2164712160539433,25.256935826484955,,,0.6658871578796706,12.62029961786888,,,,,,,,,,,,,,,,,,,,,,,0.8165312667080248,10.941518662405572,,,,,0.2642471339439294,9.116526121065563,,,,,,,,,0.0174818939272975,11.804648874407649,,,,,0.1907140231462776,10.941518662405572,0.5040261360914868,10.941518662405574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2009-09-30,128.91553755876046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3423633598821703,10.770868529581614,2.561071480688782,10.556737200272766,0.3261737507953098,11.00813887934684,3.595472336947793,11.00813887934684,,,,,,,1.13576228616277,11.00813887934684,,,,,,,1.2164712160539433,26.914687841715818,,,0.6658871578796706,14.490114943375248,,,,,,,,,,,,,,,,,,,,,0.3046467138785965,11.00813887934684,,,,,,,,,,,,,,,,,0.0174818939272975,11.142434647080808,,,,,,,,,1.0290483414376737,11.00813887934684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2009-10-31,120.00022173177416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.561071480688782,9.942079409876154,0.3261737507953098,11.200399780985409,3.595472336947793,10.831360586500708,,,,,,,1.13576228616277,9.708261360418373,,,,,,,1.2164712160539433,24.814852226098104,,,0.6658871578796706,11.618200967884809,,,,,,,,,,,,,,,,,,,,,0.3046467138785965,10.131321977717072,,,,,,,,,,,,,,,,,0.0174818939272975,11.577734232674567,,,,,,,,,1.0290483414376737,8.671821824464525,0.5224427396003233,11.504189365154426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2009-11-30,122.64136827783184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.561071480688782,10.175137119782791,0.3261737507953098,11.785276358920989,3.595472336947793,10.477806572490657,,,,,,,1.13576228616277,9.463139705745688,,,,,,,1.2164712160539433,27.143096387116017,,,0.6658871578796706,11.472305727648916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0174818939272975,11.767937323964375,,,,,0.1424579602624157,10.060881504276438,,,1.0290483414376737,10.234906073609546,,,0.3274901961609913,10.060881504276438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2009-12-31,132.24428708813397,,,,,,,,,0.2614042549399188,10.992305992736874,,,,,,,,,,,,,,,,,,,,,,,,,0.147013057157592,10.992305992736872,,,,,,,,,1.9451583498805585,10.992305992736874,,,2.561071480688782,10.697595692073593,,,,,0.2703792946318845,10.992305992736872,0.348538574473517,10.992305992736874,,,,,,,,,,,1.2164712160539433,32.52897601307247,,,0.6658871578796706,12.071573433829782,,,,,,,,,0.8323612627130591,10.992305992736874,,,,,,,,,,,0.371666653939709,10.992305992736874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2010-01-31,126.39267223700566,,,,,,,,,0.2614042549399188,10.669056752249418,,,,,,,,,,,,,,,,,,,,,,,,,0.147013057157592,11.270439864568033,,,,,,,,,1.9451583498805585,10.60867751978768,,,2.561071480688782,10.34160691257325,,,,,0.2703792946318845,10.6462888990612,0.348538574473517,10.824523008583798,,,,,,,,,,,1.2164712160539433,27.99039273810046,,,0.6658871578796706,12.704648101772964,,,,,,,,,0.8323612627130591,10.292123008887856,,,,,,,,,,,0.371666653939709,11.044915431421009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
