date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,GWW_shares,GWW_value,CVX_shares,CVX_value,COP_shares,COP_value,EA_shares,EA_value,XOM_shares,XOM_value,FAST_shares,FAST_value,TTWO_shares,TTWO_value,GPC_shares,GPC_value,CTRA_shares,CTRA_value,EOG_shares,EOG_value,ECL_shares,ECL_value,CHRW_shares,CHRW_value,AES_shares,AES_value,APA_shares,APA_value,TRV_shares,TRV_value,RMD_shares,RMD_value,EL_shares,EL_value,WDC_shares,WDC_value,DVN_shares,DVN_value,MU_shares,MU_value,JBHT_shares,JBHT_value,SYY_shares,SYY_value,TSCO_shares,TSCO_value,NVR_shares,NVR_value,J_shares,J_value,HRL_shares,HRL_value,F_shares,F_value,EMN_shares,EMN_value,HAS_shares,HAS_value,CTSH_shares,CTSH_value,ADM_shares,ADM_value,CMI_shares,CMI_value,FCX_shares,FCX_value,EMR_shares,EMR_value,DECK_shares,DECK_value,EQIX_shares,EQIX_value,TXT_shares,TXT_value,URI_shares,URI_value,CSGP_shares,CSGP_value,GRMN_shares,GRMN_value,EBAY_shares,EBAY_value,BMY_shares,BMY_value,GLW_shares,GLW_value,T_shares,T_value,AXON_shares,AXON_value,WSM_shares,WSM_value,FDX_shares,FDX_value,PWR_shares,PWR_value,TJX_shares,TJX_value,VZ_shares,VZ_value,ROST_shares,ROST_value,WMB_shares,WMB_value,NEM_shares,NEM_value,IP_shares,IP_value,MRK_shares,MRK_value,LRCX_shares,LRCX_value,AMAT_shares,AMAT_value,MPWR_shares,MPWR_value,LVS_shares,LVS_value,AMP_shares,AMP_value,PH_shares,PH_value,EXPD_shares,EXPD_value,PHM_shares,PHM_value,FSLR_shares,FSLR_value,PRU_shares,PRU_value,KDP_shares,KDP_value,WST_shares,WST_value,BA_shares,BA_value,TSN_shares,TSN_value,ADI_shares,ADI_value,LUV_shares,LUV_value,SMCI_shares,SMCI_value,PCAR_shares,PCAR_value,VLO_shares,VLO_value,RL_shares,RL_value,GE_shares,GE_value,SWKS_shares,SWKS_value,BAX_shares,BAX_value,LULU_shares,LULU_value,STLD_shares,STLD_value,PSX_shares,PSX_value,NUE_shares,NUE_value,QCOM_shares,QCOM_value,DE_shares,DE_value,NWSA_shares,NWSA_value,RCL_shares,RCL_value,NCLH_shares,NCLH_value,ALGN_shares,ALGN_value,INTU_shares,INTU_value,EPAM_shares,EPAM_value,KEYS_shares,KEYS_value,DHI_shares,DHI_value,DAL_shares,DAL_value,ACGL_shares,ACGL_value,AMZN_shares,AMZN_value,MPC_shares,MPC_value,MHK_shares,MHK_value,LEN_shares,LEN_value,WY_shares,WY_value,OXY_shares,OXY_value,FANG_shares,FANG_value,CF_shares,CF_value,MOS_shares,MOS_value,DG_shares,DG_value,INCY_shares,INCY_value,run
2006-09-30,110.0832565142031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3522957759790682,10.985054783998748,,,,,0.2986047068731736,10.394063470454398,,,1.0855535051860217,15.479037683285435,,,,,0.4746147615140627,10.86071975373814,,,,,0.7794528663806727,10.394063470454398,0.2261264843727865,10.394063470454398,0.3482205518060844,10.394063470454398,0.6200232296170312,10.394063470454398,0.6574784380952858,10.394063470454398,0.9481321196666044,10.394063470454398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
2006-10-31,114.35832735634187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2276611598492249,12.05040400998711,0.3522957759790682,11.381368045400066,0.499036837597852,12.05040400998711,,,,,,,,,,,2.54889393272381,12.05040400998711,0.4746147615140627,11.107822907685373,,,,,,,,,0.3482205518060844,11.400688316368363,0.6200232296170312,11.359873161374896,0.6574784380952858,10.409528926153955,0.9481321196666044,10.49742995941078,0.2858501457459395,12.050404009987112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
2006-11-30,123.82460780657264,,,,,,,,,,,,,,,0.2625075733540342,11.311171988929496,,,,,,,,,,,,,,,,,,,0.3522957759790682,12.24852198272562,0.499036837597852,13.5410629700363,,,,,,,,,,,2.54889393272381,14.150286363079136,0.4746147615140627,11.786762054282782,,,,,,,,,0.3482205518060844,11.552305540346769,0.6200232296170312,12.911876613173058,,,0.9481321196666044,11.78376617788878,0.2858501457459395,13.227682127181208,0.7932179736328231,11.311171988929493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
2006-12-31,122.71789573161604,,,,,,,,,,,,,,,0.2625075733540342,12.09501561343914,,,,,,,,,,,,,,,,,,,,,,,,,,,4.299014768812574,12.579746918607336,,,,,,,,,,,,,0.8727337431150359,12.579746918607336,,,,,,,,,0.9481321196666044,11.749311284376152,,,0.7932179736328231,10.815340403549364,0.7387988597623873,12.579746918607336,0.5915636833587392,12.579746918607336,6.850065831022198,12.579746918607336,0.01950348359474,12.579746918607334,0.3923731890955003,12.579746918607336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
2007-01-31,127.34408466878372,,,,,,,,,,,,,,,0.2625075733540342,12.43765016276629,,,,,,,,,,,,,,,,,,,,,,,,,,,4.299014768812574,13.070592403969544,,,,,,,,,,,,,0.8727337431150359,11.866286983734344,,,,,,,,,0.9481321196666044,11.255447562990328,,,0.7932179736328231,10.032853736158486,0.7387988597623873,15.220460204468386,0.5915636833587392,11.823460063759754,6.850065831022198,14.160999562143232,,,0.3923731890955003,13.969781148836557,2.1282738298012553,13.506552839956798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
2007-03-31,126.9728851787558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2383921199409106,13.495097962077384,0.3740489628625787,13.495097962077384,0.4867264764376241,13.495097962077384,,,,,,,,,0.4889775872657317,13.495097962077384,,,,,,,0.4252011318520789,13.495097962077384,,,,,,,,,,,0.9481321196666044,9.653269244689534,0.3086213511512445,13.495097962077384,0.7932179736328231,9.358832237447224,,,,,,,,,,,,,3.2874300574190083,13.495097962077384,0.7299156028869757,13.495097962077384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
2007-04-30,132.6605309298496,,,,,,,,,,,,,,,0.2737930839663572,13.751654110772128,,,,,,,,,,,,,,,,,0.2383921199409106,14.435079189552066,0.3740489628625787,14.19393130615355,0.4867264764376241,13.692538160650162,,,,,,,,,0.4889775872657317,13.711293863087697,,,,,,,0.4252011318520789,15.068274349761804,,,,,,,,,,,0.9481321196666044,10.152873790610505,0.3086213511512445,14.237674528295164,0.7932179736328231,8.886243242246413,,,,,,,,,,,,,,,0.7299156028869757,14.530968388720105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
2007-05-31,138.76369205514985,0.4866816652902535,12.902754435154312,0.100309056560398,12.902754435154312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2383921199409106,15.383785140837755,0.3740489628625787,14.869048418648068,0.4867264764376241,15.287854816581076,,,,,,,,,0.4889775872657317,14.241318341743566,,,,,,,0.4252011318520789,15.27121258070233,,,,,,,,,,,0.9481321196666044,10.801784984907776,,,,,,,,,,,,,,,,,2.973540838321397,12.902754435154312,0.7299156028869757,14.200424466266336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
2007-06-30,141.62986493927585,0.4866816652902535,12.47003319848978,0.100309056560398,13.704222817491262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2383921199409106,16.324994959293125,0.3740489628625787,15.482063278141688,0.4867264764376241,15.588069713984464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09263201549377,13.371717001167935,,,,,,,,,,,,,2.973540838321397,14.573612967203797,,,0.7540277985475283,13.371717001167935,0.8009105983278736,13.371717001167935,0.6438839297548488,13.371717001167935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
2007-07-31,138.19989241785763,0.4866816652902535,12.65333249519924,0.100309056560398,12.720191217528914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2383921199409106,15.326720681890416,0.3740489628625787,15.669520105290395,0.4867264764376241,16.052740282930014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09263201549377,12.667379404952852,,,,,,,,,,,,,2.973540838321397,13.165761152665048,,,0.7540277985475283,11.928542645062324,0.8009105983278736,14.437891961367988,0.6438839297548488,13.57781247097043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
2007-08-31,136.72374475362824,,,,,,,,,,,,,,,,,,,0.5532815274731808,12.537359328118216,,,,,,,,,,,,,0.2383921199409106,16.07235263900632,0.3740489628625787,16.128980890922108,0.4867264764376241,16.343139660933044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09263201549377,12.219165991927468,,,,,,,,,,,,,2.973540838321397,12.082795818890258,,,0.7540277985475283,12.078301774896984,0.8009105983278736,13.106064624899131,0.6438839297548488,13.618224695916476,0.3205642397928064,12.537359328118216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
2007-09-30,140.27448516415262,,,,,,,,,,,,,,,,,,,0.5532815274731808,11.248213411317735,,,,,,,,,,,1.197822157992611,13.841738985943042,,,0.3740489628625787,17.320452917070416,0.4867264764376241,17.516647994273704,0.2537447649854064,13.841738985943044,,,,,,,,,2.1961768153304773,13.841738985943042,,,,,,,,,,,,,,,,,,,0.2623160377262952,13.841738985943042,1.09263201549377,11.845654640737132,,,,,,,,,,,,,2.973540838321397,13.134821271038437,,,,,,,,,,,0.3763426592897508,13.84173898594304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
2007-10-31,147.89734763565346,,,,,,,,,,,,,,,,,,,0.5532815274731808,11.54698594269762,,,,,,,,,,,1.197822157992611,15.687399454576571,,,0.3740489628625787,16.93732897479268,0.4867264764376241,16.955834909472685,0.2537447649854064,15.109969151544886,,,,,,,,,2.1961768153304773,15.625101137968194,,,,,,,,,,,,,,,,,,,0.2623160377262952,15.566428108530086,1.09263201549377,11.216021190387275,,,,,,,,,,,,,2.973540838321397,13.722711633523604,,,,,,,,,,,0.3763426592897508,15.529567132159864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
2007-11-30,135.32392133862734,,,,,,,,,,,2.2728025894743076,14.098263979000686,,,0.2743399916424512,14.098263979000688,,,,,,,,,,,,,,,,,,,0.3740489628625787,16.2450978209294,0.4867264764376241,16.05153341872681,0.2537447649854064,13.891180419299994,,,,,,,,,2.1961768153304773,13.550417401456308,,,,,,,,,,,,,,,,,,,0.2623160377262952,13.8014525644386,1.09263201549377,8.878906384297242,,,,,,,,,,,,,2.973540838321397,11.618669236595824,,,,,,,,,,,0.3763426592897508,13.09013613488179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
2007-12-31,139.3350406685406,0.6499968728774174,14.633191471332267,,,,,,,,,2.2728025894743076,14.816620204779532,,,0.2743399916424512,12.553411389726108,,,,,,,,,,,,,,,,,,,0.3740489628625787,17.39034880805332,0.4867264764376241,17.708025092761005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2623160377262952,14.81809932350675,1.09263201549377,7.73702769361326,,,,,,,,,,,,,2.973540838321397,10.411933742103866,0.8034073458219348,14.633191471332267,,,,,,,,,,,0.4245707776977598,14.633191471332267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
