date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,WDC_shares,WDC_value,ADP_shares,ADP_value,MKC_shares,MKC_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,MU_shares,MU_value,EA_shares,EA_value,GWW_shares,GWW_value,CVX_shares,CVX_value,PAYX_shares,PAYX_value,COP_shares,COP_value,SYY_shares,SYY_value,DECK_shares,DECK_value,FAST_shares,FAST_value,EL_shares,EL_value,XOM_shares,XOM_value,STLD_shares,STLD_value,VLO_shares,VLO_value,AES_shares,AES_value,TRV_shares,TRV_value,CPB_shares,CPB_value,CTRA_shares,CTRA_value,TSCO_shares,TSCO_value,F_shares,F_value,J_shares,J_value,DE_shares,DE_value,HRL_shares,HRL_value,TER_shares,TER_value,CNC_shares,CNC_value,EMN_shares,EMN_value,HAS_shares,HAS_value,DD_shares,DD_value,GPC_shares,GPC_value,EBAY_shares,EBAY_value,CMI_shares,CMI_value,JBL_shares,JBL_value,TXT_shares,TXT_value,FCX_shares,FCX_value,DVN_shares,DVN_value,GLW_shares,GLW_value,NOC_shares,NOC_value,MOH_shares,MOH_value,NVR_shares,NVR_value,CSGP_shares,CSGP_value,EOG_shares,EOG_value,FDX_shares,FDX_value,ADSK_shares,ADSK_value,GRMN_shares,GRMN_value,LRCX_shares,LRCX_value,CTSH_shares,CTSH_value,DLTR_shares,DLTR_value,TTWO_shares,TTWO_value,RMD_shares,RMD_value,ROST_shares,ROST_value,WSM_shares,WSM_value,SBUX_shares,SBUX_value,NEM_shares,NEM_value,VZ_shares,VZ_value,RCL_shares,RCL_value,AMAT_shares,AMAT_value,MOS_shares,MOS_value,GE_shares,GE_value,AMP_shares,AMP_value,EXPD_shares,EXPD_value,PCAR_shares,PCAR_value,PHM_shares,PHM_value,PRU_shares,PRU_value,LUV_shares,LUV_value,FSLR_shares,FSLR_value,ADM_shares,ADM_value,CHRW_shares,CHRW_value,TSN_shares,TSN_value,APA_shares,APA_value,KR_shares,KR_value,WMT_shares,WMT_value,SMCI_shares,SMCI_value,PWR_shares,PWR_value,EPAM_shares,EPAM_value,RL_shares,RL_value,PSX_shares,PSX_value,MPC_shares,MPC_value,CF_shares,CF_value,UAL_shares,UAL_value,NCLH_shares,NCLH_value,IP_shares,IP_value,ACGL_shares,ACGL_value,MHK_shares,MHK_value,FANG_shares,FANG_value,OXY_shares,OXY_value,NUE_shares,NUE_value,LEN_shares,LEN_value,INCY_shares,INCY_value,DHI_shares,DHI_value,run
2006-07-31,104.57292083541638,0.3915549002642126,10.70549191713899,,,,,,,0.2941754259316397,10.61029256335331,1.278964276244067,8.67187875443641,0.6567908599378033,11.259855298508755,,,,,,,,,,,,,1.368217350016879,10.552223776940275,0.9300118868907824,11.18020319038235,,,,,0.2040722046477646,9.171846905142925,0.3755680639481763,11.784453746657585,0.5490902782095908,9.888150419554218,0.3927105035416042,10.74852426330158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2006-08-31,105.96445530836768,,,,,,,,,,,,,,,,,,,0.5653228191790796,10.65350813925338,,,0.451376891898764,10.65350813925338,,,,,,,0.6312285334305925,10.65350813925338,,,0.2040722046477646,9.867603865221795,0.3755680639481763,11.537225736086596,,,0.3927105035416042,9.985068732285642,0.5897256694297545,10.65350813925338,4.676010214136513,10.65350813925338,3.5613343816455054,10.65350813925338,0.7373296375561893,10.65350813925338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2006-09-30,110.74124313914952,,,,,,,,,,,,,,,,,,,,,1.0494300992635262,11.504559211095511,0.451376891898764,10.6851035230039,,,,,,,,,,,0.2040722046477646,9.9469303333218,0.3755680639481763,11.710713785981724,,,0.3927105035416042,9.371140230269027,,,,,,,,,0.3305074251492422,11.504559211095517,1.393244012945623,11.504559211095511,0.4311246117161639,11.504559211095511,0.8627284202539846,11.504559211095511,0.3854241113891573,11.504559211095511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2006-10-31,117.9979194012556,,,,,,,,,,,,,,,,,,,0.5913670719375326,13.098780417827712,1.0494300992635262,11.618969326010893,0.451376891898764,11.202704249706713,,,,,,,,,,,0.2040722046477646,10.80181743396717,0.3755680639481763,12.133212098460293,,,0.3927105035416042,9.482903119221168,,,,,,,,,0.3305074251492422,12.245240592691037,,,0.4311246117161639,11.696784502792475,,,0.3854241113891573,12.61872724275043,0.623438711229954,13.098780417827712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2006-11-30,123.7474599403963,0.5469839258369245,12.96457213829523,,,,,,,,,,,,,,,,,0.5913670719375326,13.642838169127968,1.0494300992635262,13.042742091393356,0.451376891898764,10.928530634497188,,,,,,,0.9091658804781702,12.96457213829523,,,0.2040722046477646,10.739478040061575,0.3755680639481763,13.057647879033414,,,0.3927105035416042,10.655960661052127,,,,,,,,,,,,,,,,,0.3854241113891573,12.786546050344995,,,2.3353103888287645,12.96457213829523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2006-12-31,128.24278640757103,0.5469839258369245,14.720134433637456,,,,,,,,,,,,,,,,,,,1.0494300992635262,13.004601049558588,0.451376891898764,11.159656733891303,,,,,,,0.9091658804781702,12.396262827518465,,,,,,,,,,,0.5992084962599632,12.742321455774094,,,,,,,,,,,,,0.8840126469601493,12.742321455774094,0.3854241113891573,13.250524084094764,,,,,6.9385905016118405,12.742321455774094,3.2611163075456973,12.742321455774094,0.3974440295525123,12.742321455774094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2007-01-31,128.25055782416237,0.5469839258369245,14.530878671349178,,,,,,,,,,,,,,,,,,,1.0494300992635262,12.457978169809715,0.451376891898764,10.864977414162038,,,,,,,0.9091658804781702,11.49939949323447,,,,,,,,,,,0.5992084962599632,11.976257631918456,,,,,,,,,,,,,0.8840126469601493,12.019643544897423,0.3854241113891573,12.612806440074936,,,,,,,3.2611163075456973,13.79429034492569,,,0.4065132437478094,14.247163056895229,2.2449728022834035,14.247163056895229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2007-03-31,127.1058244542747,,,,,,,,,,,,,,,,,,,,,1.0494300992635262,10.68462288984314,0.451376891898764,11.019799874044862,,,,,,,,,,,,,0.3699255985293546,13.346326409850391,,,0.4813607463322864,13.346326409850391,,,,,,,,,0.338073920684893,13.34632640985039,,,,,0.8840126469601493,12.44168620386485,0.3854241113891573,12.841006554914872,,,,,,,3.2611163075456973,13.387076882355029,,,,,,,0.8750758597888498,13.346326409850391,2.543368567009644,13.346326409850391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2007-04-30,131.34782691583558,0.5247416482463705,13.532623187206092,,,,,,,,,,,,,,,,,,,1.0494300992635262,11.237603944317184,0.451376891898764,11.33543344443774,,,,,,,1.2079705281372168,13.532623187206092,,,0.2234882317664709,13.532623187206092,0.3699255985293546,14.037463153834333,,,0.4813607463322864,13.541587250009757,,,,,,,,,,,,,,,,,,,,,2.076425706552252,13.532623187206092,,,,,,,,,,,,,,,0.6797672621390483,13.532623187206092,0.7621590497841254,13.532623187206092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2007-05-31,138.62131195386607,0.5247416482463705,13.911776972222306,0.1074664281104622,13.82340717258717,,,,,,,,,,,,,,,,,1.0494300992635262,11.955845499289987,0.451376891898764,12.586482017553552,,,,,,,1.2079705281372168,14.37030183871284,,,,,0.3699255985293546,14.705140870909585,,,0.4813607463322864,15.119326128121129,,,,,,,,,,,,,,,,,,,,,2.076425706552252,14.491282125138904,,,3.1857128240344443,13.82340717258717,,,,,,,,,,,,,0.7621590497841254,13.834342156743435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2007-06-30,141.0562416897755,0.5247416482463705,13.445226631369376,0.1074664281104622,14.682062883712929,,,,,,,,,,,,,,,0.500505792004449,12.76289769611345,,,,,,,,,,,1.2079705281372168,14.783238838835157,,,0.1863753684316464,12.76289769611345,0.3699255985293546,15.31139386930813,,,0.4813607463322864,15.416224994213712,,,,,,,,,,,,,,,,,,,,,,,,,3.1857128240344443,15.613488513022965,,,,,,,,,,,0.6746873844366472,12.76289769611345,0.7621590497841254,13.5159128709729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2007-07-31,136.5186211413369,0.5247416482463705,13.642861490128915,0.1074664281104622,13.627817486318502,,,,,,,,,,,,,,,0.500505792004449,11.977103755408711,,,,,,,,,,,1.2079705281372168,14.004554643377286,,,0.1863753684316464,11.982447996943495,0.3699255985293546,15.496784248286072,,,0.4813607463322864,15.875767471243934,,,,,,,,,,,,,,,,,,,,,,,,,3.1857128240344443,14.105181809406911,,,,,,,,,,,0.6746873844366472,13.748925110702322,0.7621590497841254,12.057177129520724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2007-08-31,134.97320533229356,,,,,,,,,0.3155504456123698,13.48710927061187,,,,,,,,,0.500505792004449,11.34146117044969,,,,,,,,,,,,,,,0.1863753684316464,12.565391450117696,0.3699255985293546,15.951182946537587,,,0.4813607463322864,16.162974633467112,,,,,,,,,,,,,,,,,,,,,,,,,3.1857128240344443,12.944943312820913,,,,,,,,,,,0.6746873844366472,13.33737568931195,0.7621590497841254,12.208548317752996,0.3722763566289804,13.48710927061187,0.4749152522690409,13.48710927061187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2007-09-30,137.25700184834736,,,,,,,,,0.3155504456123698,13.40411333069134,,,0.5939913513969555,12.732659745302117,,,,,0.500505792004449,10.175282713264886,,,,,,,,,,,1.1744483234110532,12.732659745302112,,,,,0.3699255985293546,17.129519256281803,,,0.4813607463322864,17.32354056374165,,,,,,,,,,,,,,,,,,,,,2.020207493589979,12.732659745302112,,,3.1857128240344443,14.072032745702383,,,,,,,,,,,0.6746873844366472,13.33138276338322,,,0.3722763566289804,13.623151239375716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2007-10-31,140.64786819767164,,,,,,,,,0.3155504456123698,14.690582298289232,,,0.5939913513969555,13.07942132085232,,,,,0.500505792004449,10.445556299174028,,,,,,,,,,,1.1744483234110532,12.05587932916839,,,,,0.3699255985293546,16.750607428003015,,,0.4813607463322864,16.76891729354017,,,,,,,,,,,,,,,,,,,,,2.020207493589979,14.373135253353754,,,3.1857128240344443,14.701869513287178,,,,,,,,,,,0.6746873844366472,13.395059370814048,,,0.3722763566289804,14.386840091189493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2007-11-30,131.03076013906704,,,,,,,,,,,,,,,,,,,0.500505792004449,11.446567883182926,,,,,,,1.0355452315356248,13.437264377780163,,,1.1744483234110532,9.543759077981226,,,0.2059474395589303,13.437264377780162,0.3699255985293546,16.066019850518305,,,0.4813607463322864,15.874581256636198,,,,,,,,,,,,,,,,,,,,,2.020207493589979,12.464681352889771,,,3.1857128240344443,12.447693685656734,,,,,,,,,,,0.6746873844366472,12.916303473875498,,,0.3722763566289804,13.39662480276606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2007-12-31,130.09907590644963,,,,,,,,,0.2721577524401369,13.170319782935804,,,,,,,,,0.500505792004449,9.884989392087869,,,,,,,1.0355452315356248,13.148666939476763,,,1.1744483234110532,8.316376487323232,,,0.2059474395589303,13.371776071098516,0.3699255985293546,17.198638998643123,,,0.4813607463322864,17.512809734760072,,,,,,,,,,,,,,,,,,,,,,,,,3.1857128240344443,11.15485893425262,,,,,,,,,,,,,,,,,,,1.0523854134838122,13.170319782935804,0.3117292587205734,13.170319782935804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2008-01-31,119.54072792127158,,,,,,,,,0.2721577524401369,12.82670899264647,,,,,,,,,0.500505792004449,11.06618336670286,,,,,,,1.0355452315356248,12.5969850209307,,,1.1744483234110532,8.018133036100267,,,0.2059474395589303,12.128100034532311,0.3699255985293546,15.341118420728046,,,0.4813607463322864,15.88845960029762,,,,,,,,,,,,,,,,,,,,,,,,,3.1857128240344443,11.00568510944974,,,,,,,,,,,,,,,,,,,1.0523854134838122,10.670376514985415,0.3117292587205734,9.998977824898132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2008-02-29,117.20045258188442,0.4862504302520762,10.495489721685818,,,,,,,0.2721577524401369,11.690169231802155,,,,,,,,,0.500505792004449,9.189286646686176,,,,,,,,,,,,,,,0.2059474395589303,11.254172338196875,0.3699255985293546,15.969509605732918,,,0.4813607463322864,16.404117740505004,,,,,,,,,,,,,,,,,,,,,,,,,3.1857128240344443,10.82336298047546,,,,,,,,,,,,,,,,,,,1.0523854134838122,10.460064228817368,0.3117292587205734,10.41879036629682,1.026565556267356,10.49548972168582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
2008-03-31,114.51165492444656,0.4862504302520762,10.978497789907555,,,,,,,0.2721577524401369,12.293667295420567,,,,,,,,,0.500505792004449,9.71982251891196,,,,,,,,,,,,,,,,,0.3699255985293546,15.843222596823352,,,0.4813607463322864,15.202520904023215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5875409511751115,11.015031250335957,,,,,,,,,0.3117292587205734,9.705791619598042,1.026565556267356,7.72303844875401,0.2130255565130876,11.015031250335957,0.3241287551010497,11.015031250335957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
