date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,SYY_shares,SYY_value,ADP_shares,ADP_value,EL_shares,EL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,ORCL_shares,ORCL_value,GRMN_shares,GRMN_value,DD_shares,DD_value,CVX_shares,CVX_value,EA_shares,EA_value,WSM_shares,WSM_value,AMAT_shares,AMAT_value,XOM_shares,XOM_value,TECH_shares,TECH_value,ADI_shares,ADI_value,QCOM_shares,QCOM_value,TRV_shares,TRV_value,GPN_shares,GPN_value,AAPL_shares,AAPL_value,CSCO_shares,CSCO_value,DE_shares,DE_value,FCX_shares,FCX_value,AES_shares,AES_value,STE_shares,STE_value,TSCO_shares,TSCO_value,WDC_shares,WDC_value,ZBH_shares,ZBH_value,ROST_shares,ROST_value,LOW_shares,LOW_value,CPRT_shares,CPRT_value,MU_shares,MU_value,LEN_shares,LEN_value,EOG_shares,EOG_value,JBL_shares,JBL_value,EBAY_shares,EBAY_value,A_shares,A_value,CMI_shares,CMI_value,GWW_shares,GWW_value,F_shares,F_value,NVR_shares,NVR_value,NEM_shares,NEM_value,TER_shares,TER_value,HRL_shares,HRL_value,EMN_shares,EMN_value,GPC_shares,GPC_value,NFLX_shares,NFLX_value,ADM_shares,ADM_value,WST_shares,WST_value,TSN_shares,TSN_value,MCHP_shares,MCHP_value,CTRA_shares,CTRA_value,TTWO_shares,TTWO_value,CTSH_shares,CTSH_value,DVN_shares,DVN_value,LRCX_shares,LRCX_value,TXT_shares,TXT_value,COP_shares,COP_value,RMD_shares,RMD_value,ORLY_shares,ORLY_value,VLO_shares,VLO_value,PWR_shares,PWR_value,ADSK_shares,ADSK_value,DECK_shares,DECK_value,FFIV_shares,FFIV_value,CSGP_shares,CSGP_value,AXON_shares,AXON_value,J_shares,J_value,FDX_shares,FDX_value,MNST_shares,MNST_value,ACN_shares,ACN_value,GILD_shares,GILD_value,DHI_shares,DHI_value,NVDA_shares,NVDA_value,TMO_shares,TMO_value,SLB_shares,SLB_value,KMB_shares,KMB_value,SJM_shares,SJM_value,PKG_shares,PKG_value,MOS_shares,MOS_value,INTC_shares,INTC_value,LVS_shares,LVS_value,MGM_shares,MGM_value,AKAM_shares,AKAM_value,MPWR_shares,MPWR_value,GE_shares,GE_value,AMP_shares,AMP_value,GLW_shares,GLW_value,TKO_shares,TKO_value,CHRW_shares,CHRW_value,EXPD_shares,EXPD_value,PHM_shares,PHM_value,PRU_shares,PRU_value,EW_shares,EW_value,FSLR_shares,FSLR_value,TPR_shares,TPR_value,ULTA_shares,ULTA_value,PCAR_shares,PCAR_value,JBHT_shares,JBHT_value,FAST_shares,FAST_value,STLD_shares,STLD_value,APA_shares,APA_value,LULU_shares,LULU_value,LUV_shares,LUV_value,SMCI_shares,SMCI_value,RCL_shares,RCL_value,MLM_shares,MLM_value,CMG_shares,CMG_value,NUE_shares,NUE_value,TJX_shares,TJX_value,ALB_shares,ALB_value,SWKS_shares,SWKS_value,SBUX_shares,SBUX_value,FANG_shares,FANG_value,PSX_shares,PSX_value,ACGL_shares,ACGL_value,ANET_shares,ANET_value,OXY_shares,OXY_value,WY_shares,WY_value,CF_shares,CF_value,EPAM_shares,EPAM_value,run
2007-11-30,115.91056821985946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3409050571109573,12.72830380950876,,,0.279061207541144,13.126948972831428,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1942504063887336,10.891588363656526,,,,,,,,,0.9835140679295216,12.33278708079174,,,,,,,,,,,,,3.208858959352638,12.53813678812742,0.015943243595735,7.844075849101664,,,,,,,,,,,,,,,,,1.046393445265163,11.382993490476766,1.2696734406473666,10.802213798844807,2.1621893701072015,13.340717857633503,0.7292040789850115,10.922802208886836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2007-12-31,122.67155743967643,0.5499888721378617,12.381739246848865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3660694439511278,12.381739246848866,0.2663187941103259,12.381739246848866,0.2175761819021527,12.381739246848866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7485637981883244,12.381739246848866,,,,,,,0.9893733018384476,12.381739246848866,,,,,,,3.208858959352638,11.235904218036628,,,,,,,,,0.6797956032185165,12.381739246848866,,,,,,,,,,,,,,,,,0.8194035624494616,12.381739246848866,0.2191864795776197,12.381739246848866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2008-01-31,113.32156887519405,0.5499888721378617,11.393283923429328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3660694439511278,12.262605807203638,0.2663187941103259,11.044460156775749,0.2175761819021527,10.041482251545649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7485637981883244,11.93770627023087,,,,,,,0.9893733018384476,10.031484183611036,,,,,,,3.208858959352638,11.085647319996854,,,,,,,,,0.6797956032185165,13.483344515838564,,,,,,,,,,,,,,,,,0.8194035624494616,10.17826684351759,0.2191864795776197,11.86328760304478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2008-02-29,117.71163643504474,,,,,,,,,,,,,,,,,,,0.6730421132146918,12.357053609414049,,,,,,,,,,,,,,,,,0.3660694439511278,11.961114920974678,0.2663187941103259,11.496850799699232,0.2175761819021527,10.02452395172332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9893733018384476,9.833764452496125,,,,,,,3.208858959352638,10.902001275256453,,,,,,,,,0.6797956032185165,13.430284755411266,,,,,,,,,,,,,,,,,0.8194035624494616,11.02098401020949,0.2191864795776197,14.32800505044606,3.599664696499973,12.357053609414049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2008-03-31,116.98612253466077,,,,,,,,,,,,,,,,,,,0.6730421132146918,13.070477889978353,,,,,,,,,,,,,,,,,0.3660694439511278,11.694535137417448,0.2663187941103259,11.405939683634182,,,,,,,,,,,,,,,,,,,,,,,,,0.3338410992085896,11.345095841305772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3643803588515787,11.345095841305772,,,,,,,,,,,,,0.6797956032185165,12.744594775796129,0.4860644160798813,11.345095841305772,,,,,,,,,,,1.242992630864522,11.345095841305772,,,,,,,,,0.219408802886651,11.345095841305772,0.3592222090164575,11.345095841305772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2008-04-30,133.56339686376816,,,,,,,,,,,,,,,,,,,0.6730421132146918,13.965623849204857,,,,,,,,,,,,,,,,,0.3660694439511278,12.884939502094552,0.2663187941103259,12.847712814719156,,,,,,,,,,,,,,,,,,,,,,,,,0.3338410992085896,13.412020059906324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3643803588515787,15.180928034616429,,,,,,,,,,,,,0.6797956032185165,15.10139362474897,0.4860644160798813,12.090787453386085,,,,,,,,,,,1.242992630864522,12.713018847619296,,,,,,,,,0.219408802886651,12.5421461912375,0.3592222090164575,12.824826486235017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2008-05-31,138.64295027607733,0.6415580970174707,13.69782973021419,,,,,,,,,,,,,,,,,0.6730421132146918,13.232007843102764,,,,,,,,,,,,,,,,,0.3660694439511278,12.96516521603419,0.2663187941103259,13.24857876022102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3643803588515787,17.063697962091602,,,,,,,,,,,,,0.6797956032185165,15.740377219287325,0.4860644160798813,12.53215294491138,,,,,,,,,,,1.242992630864522,13.444962197317942,,,,,,,,,0.219408802886651,12.858734017396705,0.3592222090164575,13.859444385500224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2008-06-30,126.93349863563928,,,,,,,,,,,,,,,,,,,0.6730421132146918,9.550467304096768,,,,,,,,,,,,,,,,,,,,,,,2.05826732914968,13.441226110780498,0.9379805975898776,13.441226110780496,,,,,,,,,,,,,,,,,0.262092368433715,13.441226110780496,0.3234500517537118,13.441226110780496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0268781524389961,13.441226110780496,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1752312559757259,13.441226110780496,,,0.219408802886651,9.853222445298552,,,0.902969068304263,13.441226110780496,9.020957063590568,13.441226110780494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2008-07-31,121.28006482018571,,,,,,,,,,,,,,,,,,,0.6730421132146918,9.018764060331678,,,,,,,,,,,,,,,,,,,,,,,2.05826732914968,11.815271553019754,,,,,,,,,,,,,,,,,,,0.262092368433715,13.124081587488895,0.3234500517537118,11.096840038492305,,,,,,,,,,,,,,,,,,,1.242727964173943,12.194980428259584,,,,,,,,,,,,,,,0.0268781524389961,14.845341351967814,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1752312559757259,10.629082770256812,,,0.219408802886651,8.972539796269839,,,0.902969068304263,14.223477352364364,9.020957063590568,15.359685881734665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2008-08-31,130.03143408312943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2459244094886953,11.6948190405157,2.05826732914968,12.06021214902864,,,,,,,,,,,,,,,,,,,0.262092368433715,13.200770479961504,0.3234500517537118,10.28707913727026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0268781524389961,16.065877532397245,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1752312559757259,11.431109485491811,,,0.219408802886651,8.483357029692916,,,0.902969068304263,17.600708048495207,9.020957063590568,17.512682139760447,0.6398813635482535,11.6948190405157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2008-09-30,109.84600657474738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2539813369762275,10.660958273913996,,,2.05826732914968,11.03076834361708,,,,,,,,,,,,,,,,,,,0.262092368433715,9.25943191418058,,,,,,,,,,,,,,,,,,,,,,,0.3359368970576841,10.660958273913996,,,,,,,0.3650675110505808,10.660958273913996,,,,,0.0268781524389961,15.37430319510579,,,,,,,,,,,,,,,,,,,,,1.6411435631896618,10.660958273913996,,,,,0.1752312559757259,10.215753478359968,,,,,0.3474258749907273,10.660958273913996,,,,,,,0.4021910340190671,10.660958273913996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2008-10-31,84.45385434801885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2539813369762275,9.642430562914306,,,,,,,,,,,,,,,,,,,,,,,0.262092368433715,7.24814263333203,,,,,,,,,,,,,,,,,,,,,,,0.3359368970576841,9.643246091823295,,,,,,,0.3650675110505808,6.376577468957765,,,,,0.0268781524389961,13.175938877448583,,,,,,,,,,,,,,,,,,,,,1.6411435631896618,8.280384044621584,,,,,0.1752312559757259,9.073220207924397,,,,,0.3474258749907273,7.569642771219879,,,,,,,0.4021910340190671,7.799356117907735,0.2648951531364877,5.644915571869278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2008-11-30,80.30301548285838,,,,,,,,,,,,,,,,,,,0.5774783907821867,4.394610630954124,,,,,,,,,,,,,,,,,,,0.2539813369762275,10.212445935724322,,,,,,,,,,,,,,,,,,,,,,,0.262092368433715,6.543252994895639,,,,,,,,,,,,,,,,,,,,,,,0.3359368970576841,10.151157398790598,,,,,,,0.3650675110505808,6.237586826637502,,,,,0.0268781524389961,11.671837696634071,,,,,,,,,,,,,,,,,,,,,1.6411435631896618,8.840866337054642,,,,,0.1752312559757259,8.117199694880195,,,,,0.3474258749907273,7.71616800119739,,,,,,,0.4021910340190671,6.417889966089897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2008-12-31,78.65985092355581,,,,,,,,,,,,,,,,,,,0.5774783907821867,4.550529785450788,,,,,,,,,,,,,,,0.6673061069503693,7.375927527486484,,,0.2539813369762275,9.643796658209778,0.471985988449041,7.375927527486485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0635875739909604,7.375927527486484,,,,,,,,,,,,,0.3359368970576841,7.949472822331336,,,,,,,,,,,,,0.0268781524389961,12.263157050291989,,,,,,,,,,,,,,,,,,,,,,,,,0.9173331988007009,7.375927527486485,0.1752312559757259,7.373256969839513,4.063030911794736,7.375927527486485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2009-01-31,78.39736608351194,,,,,,,,,,,,,,,,,,,0.5774783907821867,4.775746556117312,,,,,,,,,,,,,,,0.6673061069503693,6.744917441524396,,,0.2539813369762275,9.19400348457286,0.471985988449041,7.100019160892488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0635875739909604,9.45664598136482,,,,,,,,,,,,,0.3359368970576841,8.091556942341427,,,,,,,,,,,,,0.0268781524389961,11.45251187430113,,,,,,,,,,,,,,,,,,,,,,,,,0.9173331988007009,7.649563453339143,0.1752312559757259,6.927351899754097,4.063030911794736,7.005049289304263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2009-03-31,84.47239124785425,,,,,,,,,,,,,,,,,,,0.5774783907821867,7.183830939010826,,,,,,,,,,,,,,,0.6673061069503693,8.16084791404074,,,0.2539813369762275,8.847075348961235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0635875739909604,12.458553178891808,,,,,,,,,,,,,0.3359368970576841,6.551382689208557,,,,,,,,,,,,,0.0268781524389961,11.497129705780598,,,,,,,,,,,,,,,,,,,,,,,,,0.9173331988007009,8.490895178097132,,,,,,,,,,,,,,,,,,,2.4075423308250072,7.094225431287779,0.3386264999014922,7.094225431287778,2.345198415746191,7.094225431287778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2009-04-30,97.6947332508896,,,,,,,,,,,,,,,,,,,0.5774783907821867,7.368624398555016,,,,,,,,,,,,,,,0.6673061069503693,9.692209202823124,,,0.2539813369762275,8.69708002324212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0635875739909604,15.15125116889042,,,,,,,,,,,,,0.3359368970576841,7.594625506490725,,,,,,,,,,,,,0.0268781524389961,13.5834117668545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3386264999014922,9.234344807324602,2.345198415746191,8.688959951415198,1.8421068461026993,8.842113212646954,0.2955858859106318,8.842113212646954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2009-05-31,98.4774314410626,,,,,,,,,,,,,,,,,,,0.5774783907821867,6.473532782697365,,,,,,,,,,,,,,,0.6673061069503693,8.026181492164156,,,0.2539813369762275,8.772077686101678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3359368970576841,8.776848015937516,,,,,,,,,,,,,0.0268781524389961,13.301997478007964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3386264999014922,10.754777714376846,2.345198415746191,8.360632486328502,1.8421068461026993,8.031586094955568,0.2955858859106318,9.971785111332508,0.3466066178924163,16.00801257916051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2009-06-30,103.41990200214168,,,,,,,,,,,,,,,,,,,0.5774783907821867,8.488932234352882,0.6609926387928614,9.246191279403195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3309092385305926,9.246191279403195,,,,,,,,,,,1.21773313346931,9.246191279403195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0268781524389961,13.503315397550203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5450508038978467,9.246191279403195,,,,,,,,,,,,,2.345198415746191,9.3503060567414,,,0.2955858859106318,9.783506743444253,0.3466066178924163,16.06288517303698,3.5954077405000504,9.246191279403195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2009-07-31,111.67758393488862,,,,,,,,,,,,,,,,,,,,,0.6609926387928614,9.87704773819311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3309092385305926,9.770542633316031,,,,,,,,,,,1.21773313346931,10.185943694997963,,,,,,,,,0.9933550286722842,9.31472595867752,,,,,,,,,,,,,,,,,,,,,,,0.0268781524389961,16.15780199490742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5450508038978467,9.307482049351396,,,,,,,,,,,,,2.345198415746191,8.613914009164422,,,0.2955858859106318,9.525491512282697,0.3466066178924163,19.63350029639622,3.5954077405000504,9.291134047601847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2009-08-31,120.1393478137964,,,,,,,,,,,,,,,,,,,,,0.6609926387928614,10.596207925875714,,,,,,,1.2479022598671303,14.069990395654846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9933550286722842,9.857925307146846,,,,,,,,,,,,,,,,,,,,,,,0.0268781524389961,18.14947243443214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.37230330243344,14.069990395654848,,,,,0.5450508038978467,10.422109945304662,,,,,,,,,,,,,2.345198415746191,8.895337550667303,,,0.2955858859106318,10.222820680042178,,,3.5954077405000504,9.785502783363006,0.5806201794862844,14.06999039565485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2009-09-30,127.15592875002086,,,,,,,,,0.3001284712353503,11.988972871883178,1.970190659839251,11.988972871883178,,,,,,,,,,,,,,,,,1.2479022598671303,16.43488237839617,,,,,,,,,0.3222173664494118,11.988972871883178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1745955736384781,11.988972871883178,,,0.0268781524389961,17.13132788880199,,,,,,,,,0.5090563520421001,11.988972871883178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3025226482148405,11.988972871883178,2.345198415746191,9.666908379640454,,,,,,,,,,,0.7322595078735238,11.988972871883178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2009-10-31,127.1175653004986,,,,,,,,,0.3001284712353503,12.088913417961196,1.970190659839251,10.952645963492838,,,,,,,,,,,,,,,,,1.2479022598671303,15.869181507872948,,,,,,,,,0.3222173664494118,13.029048945783018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1745955736384781,12.575274430951897,,,0.0268781524389961,17.800594540737887,,,,,,,,,0.5090563520421001,11.14705323520338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3025226482148405,13.58024149371902,2.345198415746191,9.10406017835694,,,,,,,,,,,0.7322595078735238,10.970551586419491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2009-11-30,131.78372915397986,0.5716410120477992,13.483403341346463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3222173664494118,13.284386394607465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8357750685726877,13.483403341346463,,,,,,,,,,,,,0.1745955736384781,13.107908684521956,,,0.0268781524389961,18.093028970515142,,,,,,,0.6931446257292196,13.483403341346463,0.5090563520421001,11.414663963728808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3025226482148405,14.227639776253604,2.345198415746191,9.317473422060504,,,,,,,,,,,0.7322595078735238,11.888417918252992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2009-12-31,139.66849376574746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7687083140154911,13.93557557713233,,,0.3222173664494118,13.22099852539132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4050528967660085,13.935575577132331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0268781524389961,19.102572310503348,,,,,2.039991212703557,13.93557557713233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.345198415746191,9.795893889926504,3.181638176489209,13.93557557713233,,,,,,,,,,,1.525651505872291,13.935575577132331,32.54380939945769,13.935575577132331,0.3080511301566956,13.93557557713233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2010-01-31,140.2950400721016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7687083140154911,14.666401817346364,,,0.3222173664494118,12.384708858335612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4050528967660085,13.277868301414443,,,,,,,0.7851837491872888,12.75368425010247,,,,,,,,,,,,,,,,,,,,,0.0268781524389961,18.388419603337752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5360943152288132,12.753684250102472,,,,,2.345198415746191,9.469911453277335,3.181638176489209,17.944438890604612,,,,,,,,,,,1.525651505872291,15.170352914513762,,,0.3080511301566956,13.485569733066756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2010-03-31,155.27169991158567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3222173664494118,13.146427742967338,,,,,,,,,,,,,,,0.41176924242615,15.41879968658539,,,,,,,,,0.5106933152722837,15.418799686585391,,,,,,,,,,,,,0.7851837491872888,14.335045770661008,,,,,,,,,,,,,,,,,,,,,0.0268781524389961,19.526977746930697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8200034478422513,15.41879968658539,0.5360943152288132,15.75045053151428,,,,,,,,,0.4338867547949037,15.41879968658539,,,,,,,,,,,,,,,0.3493110714720807,15.41879968658539,0.4368768126026534,15.41879968658539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
2010-04-30,161.40523686790965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3222173664494118,14.119014235035673,,,,,,,,,,,,,,,0.41176924242615,14.593355851654266,,,,,,,,,0.5106933152722837,13.940405619658064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0268781524389961,19.29985703071873,,,,,2.352725314354062,17.130035153683316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8200034478422513,16.199398900752755,,,,,,,,,,,0.4338867547949037,16.452634056269545,,,,,,,,,,,,,,,0.3493110714720807,17.35282538594994,0.4368768126026534,15.187675480504051,0.4318969202718374,17.130035153683316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
