date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,JKHY_shares,JKHY_value,AAPL_shares,AAPL_value,TECH_shares,TECH_value,MKC_shares,MKC_value,ADP_shares,ADP_value,PAYX_shares,PAYX_value,GEN_shares,GEN_value,EA_shares,EA_value,MU_shares,MU_value,COP_shares,COP_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,EOG_shares,EOG_value,CPRT_shares,CPRT_value,GWW_shares,GWW_value,TRV_shares,TRV_value,GPC_shares,GPC_value,CTRA_shares,CTRA_value,RMD_shares,RMD_value,FAST_shares,FAST_value,CVX_shares,CVX_value,WDC_shares,WDC_value,KLAC_shares,KLAC_value,LRCX_shares,LRCX_value,CHRW_shares,CHRW_value,AES_shares,AES_value,F_shares,F_value,SYY_shares,SYY_value,CMI_shares,CMI_value,EMN_shares,EMN_value,ADM_shares,ADM_value,EMR_shares,EMR_value,GLW_shares,GLW_value,CL_shares,CL_value,EQIX_shares,EQIX_value,GRMN_shares,GRMN_value,CSGP_shares,CSGP_value,FCX_shares,FCX_value,TXT_shares,TXT_value,DECK_shares,DECK_value,DE_shares,DE_value,NVR_shares,NVR_value,DVN_shares,DVN_value,ECL_shares,ECL_value,ZBH_shares,ZBH_value,EBAY_shares,EBAY_value,BMY_shares,BMY_value,TXN_shares,TXN_value,HRL_shares,HRL_value,AXON_shares,AXON_value,DLTR_shares,DLTR_value,J_shares,J_value,DHR_shares,DHR_value,MSFT_shares,MSFT_value,CHD_shares,CHD_value,MOS_shares,MOS_value,XOM_shares,XOM_value,FDX_shares,FDX_value,ROST_shares,ROST_value,EXPD_shares,EXPD_value,WSM_shares,WSM_value,ACN_shares,ACN_value,NEM_shares,NEM_value,PWR_shares,PWR_value,VRSN_shares,VRSN_value,SBUX_shares,SBUX_value,PKG_shares,PKG_value,PH_shares,PH_value,CTSH_shares,CTSH_value,LVS_shares,LVS_value,AMAT_shares,AMAT_value,AKAM_shares,AKAM_value,A_shares,A_value,PCAR_shares,PCAR_value,FSLR_shares,FSLR_value,CMG_shares,CMG_value,PHM_shares,PHM_value,PRU_shares,PRU_value,JBHT_shares,JBHT_value,NVDA_shares,NVDA_value,HAS_shares,HAS_value,APA_shares,APA_value,WST_shares,WST_value,TJX_shares,TJX_value,LUV_shares,LUV_value,BA_shares,BA_value,RL_shares,RL_value,INTC_shares,INTC_value,HUBB_shares,HUBB_value,FFIV_shares,FFIV_value,SWKS_shares,SWKS_value,ROK_shares,ROK_value,EW_shares,EW_value,MNST_shares,MNST_value,DXCM_shares,DXCM_value,ON_shares,ON_value,TPR_shares,TPR_value,ISRG_shares,ISRG_value,TSCO_shares,TSCO_value,FTNT_shares,FTNT_value,LULU_shares,LULU_value,ALB_shares,ALB_value,ULTA_shares,ULTA_value,GE_shares,GE_value,VLO_shares,VLO_value,BAX_shares,BAX_value,STLD_shares,STLD_value,NWSA_shares,NWSA_value,NUE_shares,NUE_value,AMP_shares,AMP_value,ENPH_shares,ENPH_value,LIN_shares,LIN_value,PSX_shares,PSX_value,DHI_shares,DHI_value,ANET_shares,ANET_value,ACGL_shares,ACGL_value,PSA_shares,PSA_value,SNA_shares,SNA_value,VRTX_shares,VRTX_value,VMC_shares,VMC_value,LEN_shares,LEN_value,WY_shares,WY_value,CF_shares,CF_value,OXY_shares,OXY_value,TSLA_shares,TSLA_value,FANG_shares,FANG_value,SMCI_shares,SMCI_value,INCY_shares,INCY_value,run
2006-07-31,103.20842071563712,,,,,,,,,,,1.2789645102399698,8.671880950878087,0.6567907365206682,11.2598519299479,,,,,,,,,,,0.8934118447368857,9.29961456084481,,,,,0.5501563305045087,9.90734814689631,,,,,,,,,1.3597938217013412,10.487255011898656,0.9318171471081288,11.201903475524556,0.4333203620848079,11.29326234160227,6.87992602615189,11.455076571094546,0.1939321303232586,8.716109385951002,0.3744139045217776,10.916118340998976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
2006-08-31,105.11611169260732,,,,,0.4037899044284171,11.029574596709717,,,,,,,,,,,,,0.5852785884101157,11.029574596709717,,,,,0.8934118447368857,9.52606974115925,,,,,,,,,,,0.6535108335066835,11.029574596709717,0.4337904560682851,11.029574596709717,1.3597938217013412,10.720896305778524,,,0.4333203620848079,9.880714725875656,,,0.1939321303232586,9.377295115228652,0.3744139045217776,10.463262821016658,0.481103704554515,11.029574596709717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
2006-09-30,109.43703515569698,,,,,,,,,,,,,,,,,,,0.5852785884101157,12.205984693373688,,,,,,,,,0.4753187478796246,11.251863678281516,,,,,,,,,0.4337904560682851,10.351417922002163,,,,,0.4333203620848079,9.91577125297181,6.38630065419836,11.251863678281516,0.1939321303232586,9.45267921766018,,,,,2.6272709750167302,11.251863678281516,0.6711925197110872,11.251863678281516,3.5751899218134677,11.251863678281516,0.3608524824109307,11.251863678281516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
2006-10-31,115.29850186102895,,,,,,,,,,,,,,,,,,,0.5852785884101157,12.963920510018,,,,,,,,,0.4753187478796246,11.796917081099176,,,,,,,,,0.4337904560682851,10.47488183047416,,,,,0.4333203620848079,10.141370782304294,6.38630065419836,11.547229992181428,0.1939321303232586,10.26508738431438,,,,,2.6272709750167302,12.420945843606615,0.6711925197110872,12.2973784514266,3.5751899218134677,11.732963783126223,0.3608524824109307,11.65780620247808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
2006-11-30,121.40908859311004,0.500132918075706,11.85411305315342,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4753187478796246,11.508201702433738,,,,,,,0.8312928291859599,11.854113053153425,0.4337904560682851,11.770638532627382,,,,,0.4333203620848079,10.7612372264765,6.38630065419836,12.058133557281224,,,,,,,2.6272709750167302,14.58540089322957,0.6711925197110872,13.977468237032376,3.5751899218134677,10.49376866143893,0.3608524824109307,12.546013676283472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
2006-12-31,121.95239714322813,0.500132918075706,13.45930745782656,,,,,,,,,,,,,,,,,,,0.7098684816948347,11.941267143983197,,,,,,,0.4753187478796246,11.751580806713312,,,,,,,0.8312928291859599,11.334483684476345,,,,,,,,,,,0.2338225234630491,11.941267143983197,,,,,,,0.6711925197110872,13.759422330312724,,,,,0.9636224222862972,11.941267143983197,0.4473533433716125,11.941267143983197,2.7652436710661092,11.941267143983197,0.443984083252571,11.941267143983197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
2007-01-31,124.77482896809408,0.500132918075706,13.28626399417328,,,,,,,,,,,,,,,,,,,0.7098684816948347,11.907788963902046,,,,,,,0.4753187478796246,11.441273876649594,,,,,,,0.8312928291859599,10.5144364767637,,,,,,,,,,,0.2338225234630491,13.25764360272252,,,,,,,0.6711925197110872,14.698712663220713,,,,,0.9636224222862972,11.439339417848434,0.4473533433716125,11.821256295470134,2.7652436710661092,10.806586090424023,0.443984083252571,15.601527586919628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
2007-03-31,123.5678193411372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4753187478796246,11.60430930959616,,,,,,,0.8312928291859599,9.808061612324217,,,,,,,0.5187536850783625,13.043927084360064,,,,,0.3915148364459934,13.043927084360064,,,,,0.6711925197110872,14.080904405731824,,,0.3615439871811258,13.043927084360064,0.9636224222862972,9.810981507324614,,,,,,,0.926803354437469,13.043927084360064,3.177524391849197,13.043927084360064,0.6630720341823472,13.043927084360064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
2007-04-30,123.47353739458708,0.5161231167364059,13.310359863584878,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4753187478796246,11.936681942107086,,,,,,,0.8312928291859599,9.312788904100056,,,,,,,0.5187536850783625,13.427896710889032,,,,,0.3915148364459934,13.6998754358472,,,,,0.6711925197110872,11.813758002033792,,,0.3615439871811258,13.719409873001757,0.9636224222862972,10.31875028276439,,,,,,,,,,,0.6630720341823472,12.623656516673986,0.4381939936960999,13.310359863584878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
2007-05-31,129.02582395303332,0.5161231167364059,13.683290238327867,0.0768813967893669,9.889254444413718,,,,,,,,,,,,,,,,,,,,,,,,,0.4753187478796246,13.254093859483708,,,,,,,,,,,,,,,0.5187536850783625,14.077377733575586,,,,,0.3915148364459934,13.717597432342515,,,,,0.6711925197110872,12.602091211477628,,,0.3615439871811258,14.371956883953237,0.9636224222862972,10.978260439606649,,,,,,,,,,,0.6630720341823472,12.84257520825742,0.4381939936960999,13.609326501595012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
2007-06-30,128.80788535997573,0.5161231167364059,13.224401691154478,0.0768813967893669,10.50353605396587,,,,,,,,,,,,,,,,,,,,,,,,,0.4753187478796246,12.92607561987528,,,,,,,,,0.4115109011734232,13.179194513270549,,,,,,,,,0.192454382193297,13.179194513270549,,,0.4682012558496305,13.179194513270549,,,,,,,0.3615439871811258,14.964472289641837,0.9636224222862972,11.29342713898555,,,,,,,,,2.6890290950377875,13.179194513270549,,,,,0.6966940183769605,13.179194513270549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
2007-07-31,127.99656181669452,0.5161231167364059,13.418795451337472,0.0768813967893669,9.749329739160904,,,,,,,,,,,,,,,,,,,,,,,,,0.4753187478796246,12.438914881553751,,,,,,,,,0.4115109011734232,13.572053175492316,,,,,,,,,0.192454382193297,12.373287382904882,,,0.4682012558496305,12.734387781612762,,,,,,,0.3615439871811258,15.145662175032768,0.9636224222862972,12.460705152285628,,,,,,,,,,,,,0.3037041716761375,11.906043702530592,0.6966940183769605,14.197382374783434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
2007-08-31,130.2339749181908,,,,,,,,,,,,,,,,,,,0.5078122261454228,11.507024966969285,,,,,,,,,0.4753187478796246,12.256704888980316,,,,,,,,,0.4115109011734232,13.817577673512222,,,,,,,,,0.192454382193297,12.975243260558958,,,0.4682012558496305,13.29643861322943,,,,,,,0.3615439871811258,15.589768065994347,0.9636224222862972,13.633822376926808,,,,,,,,,,,,,0.3037041716761375,11.877959547159492,0.6966940183769605,13.772410557890655,0.5440640967980718,11.507024966969286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
