date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,MU_shares,MU_value,PAYX_shares,PAYX_value,CVS_shares,CVS_value,EA_shares,EA_value,GRMN_shares,GRMN_value,GWW_shares,GWW_value,COP_shares,COP_value,CVX_shares,CVX_value,CPRT_shares,CPRT_value,DE_shares,DE_value,CTSH_shares,CTSH_value,CTRA_shares,CTRA_value,FCX_shares,FCX_value,FAST_shares,FAST_value,WDC_shares,WDC_value,SYY_shares,SYY_value,RMD_shares,RMD_value,EOG_shares,EOG_value,F_shares,F_value,GPC_shares,GPC_value,DVN_shares,DVN_value,EMN_shares,EMN_value,EBAY_shares,EBAY_value,ISRG_shares,ISRG_value,TRV_shares,TRV_value,VLO_shares,VLO_value,XOM_shares,XOM_value,TER_shares,TER_value,CMI_shares,CMI_value,DECK_shares,DECK_value,JBL_shares,JBL_value,MGM_shares,MGM_value,FFIV_shares,FFIV_value,CSGP_shares,CSGP_value,TXT_shares,TXT_value,URI_shares,URI_value,NVR_shares,NVR_value,MOH_shares,MOH_value,ALGN_shares,ALGN_value,CHRW_shares,CHRW_value,J_shares,J_value,FDX_shares,FDX_value,GLW_shares,GLW_value,PWR_shares,PWR_value,ROST_shares,ROST_value,WSM_shares,WSM_value,NEM_shares,NEM_value,CNC_shares,CNC_value,MOS_shares,MOS_value,TSCO_shares,TSCO_value,DD_shares,DD_value,AMP_shares,AMP_value,LRCX_shares,LRCX_value,LVS_shares,LVS_value,EXPD_shares,EXPD_value,A_shares,A_value,HRL_shares,HRL_value,PCAR_shares,PCAR_value,PHM_shares,PHM_value,STX_shares,STX_value,ABT_shares,ABT_value,FSLR_shares,FSLR_value,TSN_shares,TSN_value,LUV_shares,LUV_value,APA_shares,APA_value,SMCI_shares,SMCI_value,GE_shares,GE_value,ULTA_shares,ULTA_value,STLD_shares,STLD_value,LULU_shares,LULU_value,PRU_shares,PRU_value,NUE_shares,NUE_value,CF_shares,CF_value,ALB_shares,ALB_value,DHI_shares,DHI_value,PSX_shares,PSX_value,AMD_shares,AMD_value,ENPH_shares,ENPH_value,MHK_shares,MHK_value,ACGL_shares,ACGL_value,LEN_shares,LEN_value,WY_shares,WY_value,FANG_shares,FANG_value,OXY_shares,OXY_value,run
2008-05-31,145.24745526426517,,,,,,,,,0.2272545005272432,11.268646531694277,,,,,,,,,,,,,,,,,,,,,1.4296708530182185,11.268646531694277,,,,,,,0.4088701827161548,10.96122604648784,0.2155986803811151,14.661674169928157,,,0.3636359602139797,18.08981535795168,,,,,,,,,,,,,,,,,,,,,,,,,0.1987862586832134,14.712521768739505,0.8938951799699543,20.69776329773929,,,,,,,,,,,,,,,,,,,0.219224031393626,10.189394057452963,0.6697237498912115,20.125198173272235,2.8299721039174046,13.27256932930493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2008-06-30,133.02923703461218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4088701827161548,9.652192308010262,,,0.326740681345986,12.845961501255008,0.3636359602139797,18.207277385840932,,,,,,,1.0559473087380342,12.845961501255008,,,,,,,,,,,0.2762874725730162,12.84596150125501,,,,,0.1987862586832134,15.248036831975934,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2860501823535097,12.845961501255008,0.6749594986797405,12.845961501255008,0.0256878136421855,12.845961501255008,0.7916574106861889,12.845961501255008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2008-07-31,117.15742537629056,,,,,,,,,0.2903791258180158,12.681851722675765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4088701827161548,8.036732871168914,,,0.326740681345986,11.108033969488954,0.3636359602139797,15.531192541779784,,,,,,,1.0559473087380342,8.347123719974656,,,,,,,,,,,0.2762874725730162,9.843020507976233,,,,,0.1987862586832134,12.05787317887964,0.6956152817792661,12.68185172267576,,,,,,,,,,,,,,,2.0199392648874337,12.68185172267576,,,,,,,,,,,,,0.0256878136421855,14.187893418995086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2008-08-31,121.04901656446644,,,,,,,,,0.2903791258180158,13.568038427230045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4088701827161548,7.831703528027027,,,0.326740681345986,11.293693981504836,0.3636359602139797,15.854455178087711,,,,,,,1.0559473087380342,8.428676016521145,,,,,,,,,,,0.2762874725730162,10.234214159633266,,,,,0.1987862586832134,12.967706443500518,0.6956152817792661,12.757991695697203,,,,,,,,,,,,,,,2.0199392648874337,12.758160787636228,,,,,,,,,,,,,0.0256878136421855,15.354376346628456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2008-09-30,111.3417057171695,,,,,,,,,0.2903791258180158,13.169692065792075,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3366707185655357,12.133128825413344,0.4088701827161548,7.64694893275321,0.1855076900416561,12.133128825413344,,,0.3636359602139797,15.263756204066564,,,,,,,1.0559473087380342,6.859490417369696,,,,,,,,,,,0.2762874725730162,8.767987326549425,,,,,0.1987862586832134,11.588970288042766,0.6956152817792661,11.645474006355755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1203258458806484,12.133128825413344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2008-10-31,88.78471251519716,,,,,,,,,0.2903791258180158,11.563279968582924,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3366707185655357,7.472091843085281,0.4088701827161548,5.058163173452348,0.1855076900416561,10.96124960740964,,,0.3636359602139797,13.805480899843277,,,,,,,1.0559473087380342,5.3277794192009775,,,,,,,,,,,0.2762874725730162,7.930978378605564,,,,,0.1987862586832134,10.292867107624344,0.6956152817792661,8.608964197756587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1203258458806484,7.763857919636216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2008-11-30,83.09548663124714,,,,,,,,,0.2903791258180158,10.43960500162752,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3366707185655357,6.251889735276425,0.4088701827161548,3.8369940843872543,0.1855076900416561,9.84517470085806,,,0.3636359602139797,14.621599101764405,,,,,,,1.0559473087380342,5.688404856782574,,,,,,,,,,,0.2762874725730162,8.348701082890678,,,,,0.1987862586832134,9.20833528233002,0.6956152817792661,7.012501864165659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1203258458806484,7.842280921164539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2008-12-31,81.7308220157214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4088701827161548,4.519359682234735,0.1855076900416561,11.057001081882284,,,0.3636359602139797,13.80743957132087,,,,,,,,,,,,,1.0570282215011333,7.330439244532725,,,,,,,,,,,0.1987862586832134,8.364386213087151,,,1.3926126363801827,7.330439244532724,,,,,,,,,,,,,1.652033465539712,7.330439244532724,,,,,,,2.2253914523463263,7.330439244532724,,,,,0.0160667161524004,7.330439244532723,,,,,0.1963428323819079,7.330439244532724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2009-01-31,75.48426106087197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4088701827161548,4.13272870964835,0.1855076900416561,10.230952486039175,,,0.3636359602139797,13.163448642040397,,,,,,,,,,,,,1.0570282215011333,9.39832802109744,,,,,,,,,,,0.1987862586832134,7.858542279953859,,,1.3926126363801827,6.311739573589931,,,,,,,,,,,,,1.652033465539712,4.794567733134096,,,,,,,2.2253914523463263,6.591609244152367,,,,,0.0160667161524004,6.845867026538253,,,,,0.1963428323819079,6.156477344678105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2009-03-31,76.82194280221672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3331486093722479,5.904102905239565,0.4088701827161548,5.00029186210456,0.1855076900416561,9.897348738682275,,,0.3636359602139797,12.666740930043858,,,,,,,,,,,,,1.0570282215011333,12.38171985397229,,,,,0.3027461096409622,5.904102905239565,,,,,,,,,1.3926126363801827,6.595295994141869,,,,,,,,,,,,,1.652033465539712,4.867992423025924,,,,,,,2.2253914523463263,6.7318093555775045,,,,,0.0160667161524004,6.872537834189309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2009-04-30,88.92782037414764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3331486093722479,6.605193123454157,0.4088701827161548,5.938586184064743,0.1855076900416561,11.829432022318148,,,0.3636359602139797,12.45197926089908,,,,,,,,,,,,,1.0570282215011333,15.057812457130984,,,,,0.3027461096409622,6.844272065356026,,,,,,,,,1.3926126363801827,8.64844858117747,,,,,,,,,,,,,1.652033465539712,5.187385255099903,,,,,,,2.2253914523463263,8.245075161159246,,,,,0.0160667161524004,8.119636263487873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2009-05-31,90.3322501042269,0.6203526428566855,11.11724239443518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3331486093722479,7.462083286040472,0.4088701827161548,4.917778988107287,,,,,0.3636359602139797,12.559358014729815,,,,,,,,,,,,,1.0570282215011333,15.90929206841675,,,,,0.3027461096409622,7.909691941982843,,,,,,,,,1.3926126363801827,9.252317223499514,,,,,,,,,,,,,1.652033465539712,5.319547806302929,,,,,,,2.2253914523463263,7.933520654952574,,,,,0.0160667161524004,7.951417725759549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2009-06-30,92.97322506727951,0.6203526428566855,11.012227291836112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4088701827161548,5.615607610061549,0.132692819190042,8.305838844483056,,,0.3636359602139797,12.600957589051015,,,,,,,,,,,,,1.0570282215011333,16.96564488927129,,,0.4896183208240741,8.305838844483056,0.3027461096409622,7.340158214483226,,,,,,,,,,,,,,,,,,,,,0.3456035698106673,8.305838844483056,1.652033465539712,6.449355175970411,,,,,,,,,,,,,0.0160667161524004,8.07175776315677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2009-07-31,102.22231313324136,0.6203526428566855,11.630261989541744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4088701827161548,6.520892883132901,0.132692819190042,9.120393990744754,,,0.3636359602139797,13.213411410652256,,,,,,,,,,,,,1.0570282215011333,19.366444188877175,,,0.4896183208240741,8.360899986824265,0.3027461096409622,8.000469348507917,,,,,,,,,,,,,,,,,,,,,0.3456035698106673,10.145811609707474,1.652033465539712,6.20522091798348,,,,,,,,,,,,,0.0160667161524004,9.658506807269369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2009-08-31,109.52978139602652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9203372553848328,10.376723210202927,,,,,,,,,,,0.132692819190042,8.872885721246483,,,0.3636359602139797,13.302807007942256,,,,,,,,,,,,,1.0570282215011333,21.946500868453818,,,0.4896183208240741,9.36216575477307,0.3027461096409622,7.798570663027427,,,,,,,,,,,,,,,,,,,,,,,1.652033465539712,6.267631668066251,,,,,,,,,,,,,0.0160667161524004,10.84905008190843,,,,,,,0.3000357732959841,10.376723210202927,0.1808694893939936,10.376723210202927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2009-09-30,116.6415214021639,0.4458606497060091,10.132605238854916,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9203372553848328,12.120848745250433,,,,,,,,,,,,,,,0.3636359602139797,13.530066998626063,,,,,,,,,0.4093614388970616,10.132605238854916,3.1406083080097265,10.132605238854916,1.0570282215011333,23.386983270787216,,,,,0.3027461096409622,9.045256054072857,,,,,,,0.5898840059264591,10.132605238854914,,,,,,,,,,,,,,,1.652033465539712,7.787502582402936,,,,,,,,,,,,,0.0160667161524004,10.240442795604736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2009-10-31,115.80437870085248,0.4458606497060091,10.22995696869757,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9203372553848328,11.70364187519559,,,,,,,,,,,,,,,0.3636359602139797,14.703838334923455,,,,,,,,,0.4093614388970616,10.83410268141068,3.1406083080097265,9.032942614161705,1.0570282215011333,21.56237935146029,,,,,0.3027461096409622,8.844877774374464,,,,,,,0.5898840059264591,10.022254013381,,,,,,,,,,,,,,,1.652033465539712,8.229880667194408,,,,,,,,,,,,,0.0160667161524004,10.640504420053322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2009-11-30,123.4192484129099,,,,,,,,,,,,,,,,,,,0.5716881408139308,11.365159759601164,,,,,,,,,,,,,,,,,,,,,0.151382331756943,11.365159759601166,,,0.3636359602139797,14.991993310872742,,,,,,,,,0.4093614388970616,12.228239447464956,3.1406083080097265,9.708447932852126,1.0570282215011333,23.58544823869865,,,,,0.3027461096409622,9.383219219482369,,,,,,,0.5898840059264591,11.474722765705629,,,,,,,,,,,,,,,1.652033465539712,8.501547608388888,,,,,,,,,,,,,0.0160667161524004,10.815310370242202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2009-12-31,133.93644828436842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3636359602139797,14.920464348590814,,,,,,,,,,,,,1.0570282215011333,28.265406173397697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.652033465539712,9.335824697546668,,,,,,,2.7929126210213036,11.66599614585538,,,,,0.0160667161524004,11.418776189700983,0.7651505877348217,11.66599614585538,,,,,0.3944451214919965,11.66599614585538,0.1671651400713726,11.66599614585538,0.8833746067849698,11.66599614585538,0.5704069338170229,11.66599614585538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2010-01-31,124.7384427920844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3636359602139797,13.976664902933816,,,,,,,,,,,,,1.0570282215011333,24.32169341100769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.652033465539712,9.010006968781871,,,,,,,2.7929126210213036,11.277781461999275,,,,,0.0160667161524004,10.991883423855558,0.7651505877348217,11.3497334748317,,,,,0.3944451214919965,11.72182912573698,0.1671651400713726,10.966595371251495,,,0.5704069338170229,10.199353114528494,1.1122446139810396,10.922901537157522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2010-03-31,139.14736958012045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3636359602139797,14.836301122981748,,,,,,,,,,,,,1.0570282215011333,24.96190467585602,,,0.4608712411966673,12.217700225777232,0.3662850878300717,12.217700225777232,,,,,,,,,,,,,,,,,,,,,,,1.652033465539712,12.66559042763842,,,,,,,,,,,,,0.0160667161524004,11.672469284718956,,,,,,,0.3944451214919965,14.017183627812758,0.1671651400713726,13.073127128731707,,,0.5704069338170229,10.725553859123462,1.1122446139810396,12.759839001702918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2010-04-30,146.75745886219676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3636359602139797,15.933907604590612,,,,,,,,,,,,,1.0570282215011333,26.306351154607366,,,0.4608712411966673,13.13522770114859,0.3662850878300717,14.739065232869477,,,,,,,,,,,,,,,,,,,,,,,1.652033465539712,12.902381271335038,,,,,,,,,,,,,0.0160667161524004,11.536705337104266,,,,,,,0.3944451214919965,14.95704530947083,0.1671651400713726,12.614643521482275,,,0.5704069338170229,11.268546253759116,,,1.322516580035903,13.363585475829174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2010-05-31,137.08683378558987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4960593322320148,13.28234899991921,,,,,,,,,,,,,0.3636359602139797,14.452825984671072,,,,,,,,,,,,,1.0570282215011333,22.28581610493999,,,0.4608712411966673,12.07181439358386,0.3662850878300717,13.801967346099016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0160667161524004,11.010199715621582,,,,,,,0.3944451214919965,12.953257351285997,0.1671651400713726,11.70088385952918,,,0.5704069338170229,11.604419509273622,,,1.322516580035903,13.923300520666336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2010-06-30,124.51623274542416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4960593322320148,12.405626180643749,,,,,,,0.6859758902281357,12.31138889747984,,,,,0.3636359602139797,13.400922299926414,,,,,,,,,,,,,1.0570282215011333,19.30882545729781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0160667161524004,10.524181552011468,,,,,,,0.3944451214919965,11.303081776624982,0.1671651400713726,9.825712930943984,,,0.5704069338170229,11.55963561069744,1.0767789055873895,12.31138889747984,1.322516580035903,11.565469142318635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2010-07-31,124.27893843998284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4960593322320148,10.637569874299816,,,,,,,0.6859758902281357,12.0287114280205,,,,,0.3636359602139797,15.04987815654447,,,,,,,,,,,,,1.0570282215011333,16.89522277916592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0160667161524004,10.065797669478906,,,,,,,0.3944451214919965,11.343404425114906,0.1671651400713726,11.586207798015984,,,0.5704069338170229,12.024259718710647,1.0767789055873895,12.201725605447043,1.322516580035903,12.446160985184664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2010-08-31,115.88981128332642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4960593322320148,9.43938240175758,,,,,,,0.6859758902281357,11.227077329386876,,,,,0.3636359602139797,14.629249295248064,,,,,,,,,,,,,1.0570282215011333,15.467546779540529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0160667161524004,9.706866799155089,,,,,,,0.3944451214919965,10.757158136358113,,,,,0.5704069338170229,10.04261110145918,1.0767789055873895,11.49965092240507,1.322516580035903,12.165650135216666,0.2504167801461131,10.95461838279927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2010-09-30,129.54176315244925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4960593322320148,10.535284499098546,,,,,,,,,,,,,0.3636359602139797,16.1553623260579,,,,,,,,,,,,,1.0570282215011333,18.17564833304457,,,,,,,1.833717637568132,11.677672703822417,,,,,0.4769969377387451,11.677672703822417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0160667161524004,10.403681180868464,0.6489999475858964,11.677672703822417,,,,,,,,,,,,,1.0767789055873895,12.705509676905107,1.322516580035903,14.855586321184962,,,1.9801055749533505,11.677672703822417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2010-10-31,136.21689657196464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4960593322320148,12.069548719453923,,,,,,,,,,,,,0.3636359602139797,16.46431223410393,,,,,,,,,,,,,1.0570282215011333,20.49321609565508,,,,,,,1.833717637568132,13.48084546041236,,,,,0.4769969377387451,12.483273738857482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0160667161524004,10.080417949698395,0.6489999475858964,11.214719539917189,,,,,0.4996221204273888,15.169573271185111,,,,,,,1.0767789055873895,13.712000605511582,,,,,1.9801055749533505,11.048988957169628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2010-11-30,138.44299724245428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4960593322320148,10.622958493130126,,,,,,,,,,,,,0.3636359602139797,16.13940858621102,,,,,,,,,,,,,1.0570282215011333,21.447137856058895,,,,,,,1.833717637568132,15.207692301522188,,,,,0.4769969377387451,12.36252333531866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0160667161524004,9.961042366362204,0.6489999475858964,10.985405515391852,,,,,,,0.1971314316824104,15.103732567021492,,,,,,,,,,,1.9801055749533505,11.50936365441635,0.2892089864065835,15.103732567021492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2010-12-31,149.34356069807802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4960593322320148,11.718861303847772,,,,,,,,,,,0.4585082075928256,14.322621799746797,0.3636359602139797,18.34412915162947,,,,,,,,,,,,,1.0570282215011333,21.703221555549696,,,,,,,1.833717637568132,16.01864214702592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0160667161524004,11.102422509434836,0.6489999475858964,12.049766271183753,,,,,0.397238490522559,14.322621799746797,0.1971314316824104,15.438652360166182,,,,,,,,,,,,,,,3.5662693932752076,14.322621799746797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2011-01-31,158.26283192128008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4960593322320148,15.401096288752694,,,,,,,,,,,0.4585082075928256,15.02927931440838,0.3636359602139797,19.083918813851906,,,,,,,,,,,,,1.0570282215011333,21.7800398105844,,,,,,,1.833717637568132,15.217224843600572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0160667161524004,12.291037856586374,0.6489999475858964,13.265559275259088,,,,,0.397238490522559,16.04695816228021,0.1971314316824104,14.992142267757666,,,,,,,,,,,,,,,3.5662693932752076,15.155575288198785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2011-03-31,172.3266452924723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4960593322320148,16.760018941435035,,,,,,,0.7658534457638035,15.949446373402036,,,,,0.3636359602139797,21.771396412052905,,,,,,,,,0.3882846712853896,15.949446373402036,,,1.0570282215011333,23.873541896595466,,,,,,,1.833717637568132,14.225009801976723,,,0.2652939952299132,15.949446373402036,0.4793578484343447,15.949446373402036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.114822920755722,15.949446373402033,,,,,,,,,,,,,,,0.434763251417965,15.949446373402036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2011-04-30,177.60108451489947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4960593322320148,16.54083680986281,,,,,,,0.7658534457638035,16.123732781205412,,,,,0.3636359602139797,22.166360018619542,,,,,,,,,0.3882846712853896,15.797279437919393,,,1.0570282215011333,25.480477292312948,,,,,,,1.833717637568132,14.759278094566938,,,0.2652939952299132,15.845074098583437,0.4793578484343447,17.310160781063104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.114822920755722,16.1891164606252,,,,,,,,,,,,,,,0.434763251417965,17.38876874014067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2011-05-31,167.4287493053209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4960593322320148,14.904287927682846,,,,,,,0.7658534457638035,16.053077787541337,,,,,0.3636359602139797,21.248841727222093,,,,,,,,,0.3882846712853896,14.896164362526074,,,1.0570282215011333,23.463809590307257,,,,,,,1.833717637568132,14.234545841593937,,,0.2652939952299132,14.638411669527429,0.4793578484343447,17.084194566293448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.114822920755722,15.578349412976484,,,,,,,,,,,,,,,0.434763251417965,15.32706641965002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
