date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,WDC_shares,WDC_value,AAPL_shares,AAPL_value,ORCL_shares,ORCL_value,NKE_shares,NKE_value,MKC_shares,MKC_value,COP_shares,COP_value,DECK_shares,DECK_value,PAYX_shares,PAYX_value,EA_shares,EA_value,CVX_shares,CVX_value,MU_shares,MU_value,IDXX_shares,IDXX_value,CPRT_shares,CPRT_value,GPC_shares,GPC_value,HUBB_shares,HUBB_value,GWW_shares,GWW_value,TDY_shares,TDY_value,EOG_shares,EOG_value,FAST_shares,FAST_value,CTRA_shares,CTRA_value,ADP_shares,ADP_value,XOM_shares,XOM_value,ECL_shares,ECL_value,CHRW_shares,CHRW_value,EBAY_shares,EBAY_value,EMN_shares,EMN_value,FICO_shares,FICO_value,EXPD_shares,EXPD_value,TTWO_shares,TTWO_value,HAS_shares,HAS_value,RMD_shares,RMD_value,TRV_shares,TRV_value,TECH_shares,TECH_value,DVN_shares,DVN_value,SNPS_shares,SNPS_value,WST_shares,WST_value,A_shares,A_value,LOW_shares,LOW_value,VLO_shares,VLO_value,CDNS_shares,CDNS_value,ACN_shares,ACN_value,LRCX_shares,LRCX_value,DD_shares,DD_value,FCX_shares,FCX_value,F_shares,F_value,CMI_shares,CMI_value,GRMN_shares,GRMN_value,CSGP_shares,CSGP_value,MGM_shares,MGM_value,NVR_shares,NVR_value,EMR_shares,EMR_value,CL_shares,CL_value,CTSH_shares,CTSH_value,HRL_shares,HRL_value,KLAC_shares,KLAC_value,BMY_shares,BMY_value,DLTR_shares,DLTR_value,ALGN_shares,ALGN_value,J_shares,J_value,AMAT_shares,AMAT_value,PTC_shares,PTC_value,GILD_shares,GILD_value,STE_shares,STE_value,NEM_shares,NEM_value,VRTX_shares,VRTX_value,WSM_shares,WSM_value,ROST_shares,ROST_value,GPN_shares,GPN_value,FDX_shares,FDX_value,TSCO_shares,TSCO_value,DHI_shares,DHI_value,HD_shares,HD_value,AXON_shares,AXON_value,ORLY_shares,ORLY_value,MRK_shares,MRK_value,TXN_shares,TXN_value,HSIC_shares,HSIC_value,GLW_shares,GLW_value,TER_shares,TER_value,SMCI_shares,SMCI_value,MOS_shares,MOS_value,TXT_shares,TXT_value,MTCH_shares,MTCH_value,MCHP_shares,MCHP_value,PH_shares,PH_value,AMP_shares,AMP_value,TEL_shares,TEL_value,PCAR_shares,PCAR_value,MOH_shares,MOH_value,PRU_shares,PRU_value,TKO_shares,TKO_value,KDP_shares,KDP_value,CVS_shares,CVS_value,CHD_shares,CHD_value,ABT_shares,ABT_value,GEN_shares,GEN_value,DHR_shares,DHR_value,SHW_shares,SHW_value,BA_shares,BA_value,PWR_shares,PWR_value,AOS_shares,AOS_value,ADI_shares,ADI_value,FSLR_shares,FSLR_value,MHK_shares,MHK_value,PHM_shares,PHM_value,IEX_shares,IEX_value,SYY_shares,SYY_value,LUV_shares,LUV_value,ROK_shares,ROK_value,CMG_shares,CMG_value,GE_shares,GE_value,AKAM_shares,AKAM_value,FTNT_shares,FTNT_value,SWKS_shares,SWKS_value,MNST_shares,MNST_value,NUE_shares,NUE_value,TPR_shares,TPR_value,RL_shares,RL_value,ULTA_shares,ULTA_value,LULU_shares,LULU_value,TJX_shares,TJX_value,JKHY_shares,JKHY_value,HUM_shares,HUM_value,BAX_shares,BAX_value,ALB_shares,ALB_value,RCL_shares,RCL_value,AMD_shares,AMD_value,WMT_shares,WMT_value,NWSA_shares,NWSA_value,QCOM_shares,QCOM_value,NTAP_shares,NTAP_value,REGN_shares,REGN_value,ANET_shares,ANET_value,EPAM_shares,EPAM_value,GOOGL_shares,GOOGL_value,PSX_shares,PSX_value,ENPH_shares,ENPH_value,PSA_shares,PSA_value,SNA_shares,SNA_value,DXCM_shares,DXCM_value,LEN_shares,LEN_value,ACGL_shares,ACGL_value,GNRC_shares,GNRC_value,JBHT_shares,JBHT_value,HOLX_shares,HOLX_value,DE_shares,DE_value,CF_shares,CF_value,FANG_shares,FANG_value,INCY_shares,INCY_value,STLD_shares,STLD_value,run
2007-06-30,147.2615459435655,0.5043874636653297,12.923699265803338,0.1039583135132907,14.20278428457683,0.5383026943392707,14.687183374199831,,,,,,,,,,,,,,,,,,,,,,,,,0.494589607917731,15.839906503585285,,,,,,,0.3800919468647062,15.732182340897143,,,,,,,,,,,,,,,0.5696718340866984,14.687183374199831,,,,,,,,,,,,,,,,,,,,,,,0.8530110584146866,15.127056677703724,,,0.424437356642068,14.687183374199831,1.2255256390425855,14.687183374199831,0.2963247758314623,14.687183374199831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2007-07-31,142.63017648817592,0.5043874636653297,13.113670959390836,0.1039583135132907,13.182953482815924,0.5383026943392707,14.0326064847124,,,,,,,,,,,,,,,,,,,,,,,,,0.494589607917731,16.312068794191468,,,,,,,0.3800919468647062,15.922666194914036,,,,,,,,,,,,,,,0.5696718340866984,14.092134866061668,,,,,,,,,,,,,,,,,,,,,,,0.8530110584146866,13.494430496622783,,,,,1.2255256390425855,14.443296320065528,0.2963247758314623,14.02192100429546,0.5729529194464388,14.014427885105828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2007-08-31,146.0481234524762,0.5043874636653297,13.37784404741239,,,,,,,,,,,,,,,,,0.5840532598460225,13.234646778991417,,,,,,,,,,,0.494589607917731,16.607170933336445,,,,,,,0.3800919468647062,16.38955564320987,1.1834358248370505,13.234646778991412,,,,,,,,,,,,,0.5696718340866984,13.55768070525076,,,,,,,,,,,,,,,,,,,,,,,0.8530110584146866,13.663852978236642,,,,,1.2255256390425855,16.176179681352057,0.2963247758314623,14.153472321269865,0.5729529194464388,15.653073584425352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2007-09-30,149.5637197176357,,,,,,,,,,,,,,,,,,,0.5840532598460225,11.87380272810991,,,,,,,,,,,0.494589607917731,17.799628017581146,,,,,,,0.3800919468647062,17.600280960100463,1.1834358248370505,12.8300956816815,,,,,,,,,,,,,,,,,,,,,0.3028429231586089,14.788869463053194,,,,,,,,,,,,,,,,,,,,,,,,,0.5729529194464388,15.515565014896724,0.8256068851991537,14.788869463053192,0.6297175696121742,14.788869463053194,0.7296221556324181,14.788869463053194,0.4215265493529051,14.788869463053194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2007-10-31,148.81637029496494,,,,,,,,,,,,,,,,,,,0.5840532598460225,12.189192023143493,,,,,,,,,,,0.494589607917731,17.229754922209448,,,,,,,0.3800919468647062,17.210955822631984,1.1834358248370505,12.148136182880757,,,,,,,,,,,,,,,,,2.1353104019576348,15.192051848509704,,,0.3028429231586089,14.697798474137027,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8256068851991537,14.675275449322712,0.6297175696121742,14.77684173832538,,,0.4215265493529051,15.504311985294748,0.7751046710627927,15.192051848509704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2007-11-30,138.96430168069924,,,,,,,,,,,2.138645996777113,13.26608245201037,,,,,,,,,,,,,,,,,,,0.494589607917731,16.310842432935264,,,,,,,0.3800919468647062,16.507547061514348,1.1834358248370505,9.616791855257224,,,,,,,,,,,,,,,,,,,,,0.3028429231586089,14.245629720283704,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8256068851991537,13.383792327845953,0.6297175696121742,15.169820679314988,,,0.4215265493529051,14.33097486420568,0.7751046710627927,12.866737835321326,0.5310530782648608,13.26608245201037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2007-12-31,144.6651571311533,,,,,,,,,0.316019401865262,15.292887508165824,2.138645996777113,13.94204038373956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1834358248370505,8.380016682087174,,,,,,,,,0.2355357844161068,15.292887508165826,,,,,4.587470647330725,15.292887508165826,,,,,,,,,,,,,0.8396270446855596,15.292887508165824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14676686667162,15.292887508165826,0.4521384256027069,15.292887508165826,0.4246069813001267,15.292887508165828,4.36749057105281,15.292887508165826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2008-01-31,139.47124903138092,,,,,,,,,0.316019401865262,14.893892278395343,2.138645996777113,13.610282621632887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1834358248370505,8.079492606723969,,,,,,,,,0.2355357844161068,13.870535079930324,,,,,4.587470647330725,15.28910645509294,,,,,,,,,,,,,0.8396270446855596,16.65351001395736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14676686667162,13.580712305795537,0.4521384256027069,15.14574037665845,0.4246069813001267,13.259600358330871,4.36749057105281,15.088376934863236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2008-02-29,138.01633957054898,0.5529384823204638,11.934917191628172,,,,,,,0.316019401865262,13.57418361572084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1834358248370505,8.692101698070532,,,,,,,,,0.2355357844161068,12.871045325748415,,,,,4.587470647330725,15.38369512499442,,,,,,,,,,,,,0.8396270446855596,16.587975006628138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14676686667162,14.23516290539296,0.4521384256027069,14.773372619787912,0.4246069813001267,15.125472068635649,4.36749057105281,14.83841401394196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2008-03-31,135.5780098473992,,,,,,,,,,,,,,,,,,,,,0.8123193858630186,13.30367131197328,,,,,,,,,0.4212368780736884,13.30367131197328,2.2209802705033925,13.30367131197328,,,,,0.3106292362111063,13.30367131197328,,,,,,,,,,,0.2355357844161068,13.407579640937552,,,,,,,,,,,,,,,,,,,0.8396270446855596,15.741059710675406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4272852464233758,13.30367131197328,0.4469987589576145,13.30367131197328,3.093876912061184,13.30367131197328,0.2396674399577442,13.30367131197328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2008-04-30,149.48430046393156,,,,,,,,,,,,,,,,,,,,,0.8123193858630186,14.263065240269173,,,,,,,,,0.4212368780736884,15.03885586626654,2.2209802705033925,17.036153691751803,,,,,0.3106292362111063,14.985336689845145,,,,,,,,,,,0.2355357844161068,15.218898018514729,,,,,,,,,,,,,,,,,,,0.8396270446855596,18.651986626199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4272852464233758,17.80168779897143,0.4469987589576145,10.074431647074707,3.093876912061184,14.835140029377452,0.2396674399577442,11.57874485566058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2008-05-31,160.14076175829103,,,,,,,,,0.3575844730091976,17.73119133928776,,,,,,,,,,,0.8123193858630186,18.464742827534213,,,,,,,,,0.4212368780736884,16.252090835150803,2.2209802705033925,16.869579536036493,,,,,,,2.249583772868952,17.73119133928776,,,,,,,,,0.2355357844161068,16.01748817661006,,,,,,,,,,,,,,,,,,,0.8396270446855596,19.441204467383727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4469987589576145,11.983399609824142,3.093876912061184,14.510282894600008,0.2396674399577442,11.139590732576082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2008-06-30,145.25914469047348,,,,,,,,,0.3575844730091976,17.475623420414504,,,,,,,,,,,,,,,,,,,,,0.4212368780736884,16.561126537490946,,,,,,,0.2945262636205327,14.746955770754036,2.249583772868952,13.183042844988789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.781886612255986,14.746955770754036,,,,,,,,,0.4469987589576145,10.55228962859792,3.093876912061184,13.752283405211132,,,0.0294891940624042,14.746955770754036,0.484806564768081,14.746955770754036,0.6418438739243914,14.746955770754036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2008-07-31,137.429020210763,,,,,,,,,0.3575844730091976,15.616938222262188,,,,,,,,,,,,,,,,,,,,,0.4212368780736884,14.320577121522962,,,,,,,0.2945262636205327,12.579463625863252,2.249583772868952,10.612349704753004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.781886612255986,13.41707769540747,,,,,,,,,0.4469987589576145,8.786188058059958,3.093876912061184,15.435351430382893,,,0.0294891940624042,16.287471880532404,0.484806564768081,14.523295134132027,0.6418438739243914,15.85030733784686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2008-08-31,141.22639672813878,0.601008863136405,13.0121202166608,,,,,,,,,,,,,,,,,0.8791973006058935,13.0121202166608,,,,,,,,,,,0.4212368780736884,14.559928381516364,,,,,,,0.2945262636205327,12.84128959154572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.781886612255986,14.995801068349031,,,,,,,,,0.4469987589576145,8.562035600407777,3.093876912061184,16.33876439747445,,,0.0294891940624042,17.626575390960053,0.484806564768081,13.956669694120167,0.6418438739243914,16.32109217044362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2008-09-30,129.2206181779907,,,,,,,,,,,,,,,,,,,0.8791973006058935,12.30876220848251,,,,,,,,,,,0.4212368780736884,12.925887984836743,2.270671247204018,13.129524772883828,,,0.3643186518198285,13.129524772883828,0.2945262636205327,12.362852942442228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7842610636782559,13.129524772883828,,,,,,,,,,,,,,,0.2252114173994657,13.129524772883828,,,,,,,,,,,,,,,4.781886612255986,12.845966404926273,,,,,,,,,,,,,,,,,,,,,1.2917287623126634,13.129524772883828,2.0957319860965686,13.129524772883828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2008-10-31,100.24499582045044,,,,,,,,,,,,,,,,,,,0.8791973006058935,9.337075231818442,,,,,,,,,,,0.4212368780736884,9.17782237233946,2.270671247204018,10.704952801708645,,,0.3643186518198285,8.085710483680096,0.2945262636205327,11.181719978565042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7842610636782559,9.706048150108144,,,,,0.8623220615841771,10.227139354333556,,,,,,,,,0.2252114173994657,11.661123032284497,,,,,,,,,,,,,,,4.781886612255986,9.121492173132404,,,,,,,,,,,,,,,,,,,,,1.2917287623126634,11.041912242480135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2008-11-30,90.27572991094586,,,,,,,,,,,,,,,0.2019710704012089,6.690691574996354,,,,,,,,,,,,,,,0.4212368780736884,9.355475439085954,2.270671247204018,7.523490053885313,,,0.3643186518198285,6.765304833716219,0.2945262636205327,11.842736755369028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7842610636782559,7.906138284017193,,,,,0.8623220615841771,10.477212719297992,,,,,,,,,0.2252114173994657,10.432421656206982,,,,,,,,,,,,,,,4.781886612255986,8.240346351890686,,,,,,,,,,,,,,,,,,,,,1.2917287623126634,11.041912242480135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2008-12-31,86.29838282555811,,,,,,,,,,,,,,,0.2019710704012089,7.4361848985398975,,,0.9642104938879362,7.597978802182071,,,,,,,,,,,0.4212368780736884,9.22722302748556,2.270671247204018,10.075472421800212,,,,,0.2945262636205327,11.183309771438513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4452915372577165,7.597978802182071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6873952647014859,7.597978802182071,2.3066117209954977,7.597978802182072,,,0.0166531042239607,7.5979788021820704,,,,,1.2917287623126634,10.386298695383577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2009-01-31,78.31489816161309,,,,,,,,,,,,,,,0.2019710704012089,6.689881052664879,,,0.9642104938879362,7.974021225833769,,,,,,,,,,,0.4212368780736884,8.466602700492372,2.270671247204018,6.589991862448768,,,,,0.2945262636205327,10.661707156116831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4452915372577165,6.285196095927895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6873952647014859,6.947970934041689,2.3066117209954977,6.832183671215953,,,0.0166531042239607,7.095721117801927,,,,,1.2917287623126634,10.771622345068996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2009-03-31,85.48472768621018,,,,,,,,,,,,,,,0.2019710704012089,8.440192470606881,,,,,,,,,,,,,,,,,2.270671247204018,6.6909119319570305,,,0.4801488070868854,8.509258577154139,0.2945262636205327,10.259400800374726,,,,,,,,,,,0.1594904459466605,8.509258577154139,,,0.4363313484648836,8.509258577154139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3066117209954977,6.977500675987017,,,0.0166531042239607,7.1233653317991905,,,,,1.2917287623126634,11.956322166868766,,,0.7625228826230974,8.509258577154139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2009-04-30,98.83876151912123,,,,,,,,,,,,,,,0.2019710704012089,9.048006402905326,,,,,,,,,,,,,,,,,2.270671247204018,7.129907954423509,,,0.4801488070868854,9.519701431981982,0.2945262636205327,10.085456112974937,,,,,,,,,,,0.1594904459466605,10.170367536308444,,,0.4363313484648836,9.8642752734012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125886688932233,11.80234639148293,2.3066117209954977,8.54599625030781,,,0.0166531042239607,8.415979200349035,,,,,1.2917287623126634,14.25672496498608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2009-05-31,98.85311929426469,0.498386899405463,8.931511538301125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.270671247204018,7.311561480961363,,,0.4801488070868854,10.75469202776448,0.2945262636205327,10.172430703731894,,,,,,,,,,,0.1594904459466605,9.55806595854691,,,0.4363313484648836,11.399805622725824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125886688932233,9.773599425670607,2.3066117209954977,8.223070917334331,,,0.0166531042239607,8.24162117879567,,,,,1.2917287623126634,14.486760440432484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2009-06-30,102.71892394301872,0.498386899405463,8.847147905052918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6116994843493563,11.115268044560118,2.270671247204018,8.864448370177643,,,,,0.2945262636205327,10.206119706778548,,,,,,,,,,,0.1594904459466605,9.983223132080786,,,,,4.0195571253314055,11.115268044560118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125886688932233,11.160451745476395,2.3066117209954977,9.196460905211971,,,,,,,,,,,,,,,0.9700363701191954,11.115268044560118,0.7920618846145101,11.115268044560118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
