date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,TECH_shares,TECH_value,AAPL_shares,AAPL_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,EA_shares,EA_value,RMD_shares,RMD_value,GLW_shares,GLW_value,TRV_shares,TRV_value,DECK_shares,DECK_value,LRCX_shares,LRCX_value,FFIV_shares,FFIV_value,CSGP_shares,CSGP_value,CMI_shares,CMI_value,FCX_shares,FCX_value,MU_shares,MU_value,CTSH_shares,CTSH_value,WDC_shares,WDC_value,ADM_shares,ADM_value,CVX_shares,CVX_value,JBL_shares,JBL_value,EQIX_shares,EQIX_value,DE_shares,DE_value,F_shares,F_value,EMN_shares,EMN_value,STLD_shares,STLD_value,AES_shares,AES_value,WAT_shares,WAT_value,ROST_shares,ROST_value,COP_shares,COP_value,EBAY_shares,EBAY_value,GPC_shares,GPC_value,GWW_shares,GWW_value,TXT_shares,TXT_value,DVN_shares,DVN_value,VLO_shares,VLO_value,XOM_shares,XOM_value,ACN_shares,ACN_value,DD_shares,DD_value,CVS_shares,CVS_value,CTRA_shares,CTRA_value,EOG_shares,EOG_value,NVR_shares,NVR_value,HAL_shares,HAL_value,MOH_shares,MOH_value,HAS_shares,HAS_value,GILD_shares,GILD_value,SNA_shares,SNA_value,PWR_shares,PWR_value,WY_shares,WY_value,TER_shares,TER_value,VRTX_shares,VRTX_value,FAST_shares,FAST_value,DLTR_shares,DLTR_value,GRMN_shares,GRMN_value,AXON_shares,AXON_value,CHRW_shares,CHRW_value,NUE_shares,NUE_value,SBUX_shares,SBUX_value,EXPD_shares,EXPD_value,HRL_shares,HRL_value,EL_shares,EL_value,STX_shares,STX_value,ALGN_shares,ALGN_value,FDX_shares,FDX_value,J_shares,J_value,WSM_shares,WSM_value,SYK_shares,SYK_value,MOS_shares,MOS_value,VRSN_shares,VRSN_value,PH_shares,PH_value,NDSN_shares,NDSN_value,POOL_shares,POOL_value,GE_shares,GE_value,CHD_shares,CHD_value,ORLY_shares,ORLY_value,AMP_shares,AMP_value,BMY_shares,BMY_value,ADI_shares,ADI_value,MNST_shares,MNST_value,LULU_shares,LULU_value,IDXX_shares,IDXX_value,MPWR_shares,MPWR_value,KR_shares,KR_value,HD_shares,HD_value,HUBB_shares,HUBB_value,FSLR_shares,FSLR_value,PKG_shares,PKG_value,PCAR_shares,PCAR_value,PRU_shares,PRU_value,BLDR_shares,BLDR_value,AKAM_shares,AKAM_value,TKO_shares,TKO_value,SMCI_shares,SMCI_value,KDP_shares,KDP_value,MSFT_shares,MSFT_value,ULTA_shares,ULTA_value,SWKS_shares,SWKS_value,SYY_shares,SYY_value,EFX_shares,EFX_value,JKHY_shares,JKHY_value,NFLX_shares,NFLX_value,AMAT_shares,AMAT_value,NEM_shares,NEM_value,TSN_shares,TSN_value,EPAM_shares,EPAM_value,ALB_shares,ALB_value,BAX_shares,BAX_value,ISRG_shares,ISRG_value,RL_shares,RL_value,RCL_shares,RCL_value,EW_shares,EW_value,TSCO_shares,TSCO_value,AMZN_shares,AMZN_value,PSX_shares,PSX_value,NWSA_shares,NWSA_value,FANG_shares,FANG_value,AMD_shares,AMD_value,CPRT_shares,CPRT_value,HSY_shares,HSY_value,WM_shares,WM_value,PODD_shares,PODD_value,NVDA_shares,NVDA_value,ACGL_shares,ACGL_value,ZBRA_shares,ZBRA_value,TSLA_shares,TSLA_value,REGN_shares,REGN_value,ENPH_shares,ENPH_value,DHI_shares,DHI_value,TGT_shares,TGT_value,DXCM_shares,DXCM_value,FTNT_shares,FTNT_value,ADBE_shares,ADBE_value,NOW_shares,NOW_value,TTD_shares,TTD_value,LII_shares,LII_value,AOS_shares,AOS_value,XYZ_shares,XYZ_value,PHM_shares,PHM_value,MHK_shares,MHK_value,CNC_shares,CNC_value,ANET_shares,ANET_value,run
2007-07-31,139.4595653292452,,,0.1056623872440086,13.39904706844792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4376152135434756,17.155733675186305,,,1.142491961088638,13.24542949821224,,,,,,,0.3037575645915241,12.724900137408694,,,,,,,2.921965006174139,12.93739927357889,0.6487704791853328,13.220784822887367,,,,,,,,,0.4327139161361926,14.271343835000575,1.2029761993667292,14.696581266230597,0.5185625240876325,14.104146383140623,0.2131553657059113,13.70419936915197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2007-08-31,139.59886174367512,,,,,,,,,0.2993873555468349,12.796277475722594,,,,,,,,,0.5647077476562293,12.796277475722592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4376152135434756,17.115263148979583,,,,,,,,,,,0.3037575645915241,13.098014273306926,,,,,,,2.921965006174139,11.87322067501012,0.6487704791853328,12.82504804635259,,,,,,,,,0.4327139161361926,14.529525535222064,1.2029761993667292,15.467695645704236,0.5185625240876325,14.726652263206066,0.2131553657059113,14.370887204448348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2007-09-30,144.97163489374782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4376152135434756,18.525299485305897,,,,,,,,,,,0.3037575645915241,14.06558566181891,,,,,0.2660549039511092,13.90764397509448,2.921965006174139,12.90699325516452,,,,,,,,,,,0.4327139161361926,15.572801784647853,,,,,0.2131553657059113,14.362734831338273,0.2413977704810499,13.907643975094478,0.263565009090237,13.907643975094478,0.3964091872468127,13.907643975094478,0.2847972431629716,13.907643975094478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2007-10-31,147.99838275677948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4376152135434756,17.376619647058373,,,,,,,,,,,0.3037575645915241,13.75445617330034,,,,,0.2660549039511092,14.566076680622349,2.921965006174139,13.484692278721209,,,,,,,,,,,0.4327139161361926,15.074234285426588,,,,,0.2131553657059113,14.162704900176829,0.2413977704810499,15.536605604102265,0.263565009090237,15.64054288869743,0.3964091872468127,14.580464735128938,0.2847972431629716,13.82198556354516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2007-11-30,142.11758454393427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4376152135434756,16.933366972515845,,,,,,,,,,,0.3037575645915241,13.192311632197054,,,,,0.2660549039511092,16.155277313872794,2.921965006174139,11.41714015190496,,,,,,,,,,,0.4327139161361926,14.270279151178295,,,,,0.2131553657059113,13.907551721670664,0.2413977704810499,15.500682878323817,,,0.3964091872468127,13.477039837930016,0.2847972431629716,13.39676914741308,0.5551150614810433,13.867165736927774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2007-12-31,149.05605301642373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4220261417806107,14.848663568015777,,,,,,,,,0.4376152135434756,18.48890555956103,,,,,,,0.8115191377072305,14.848663568015777,,,0.3037575645915241,14.12234437758729,1.2288389456399849,14.848663568015777,0.196505312670516,14.84866356801578,0.2660549039511092,17.5131444341598,2.921965006174139,10.231340962932425,,,,,1.0614463603898712,14.848663568015777,,,,,,,,,,,,,,,,,,,,,0.5551150614810433,14.456999842104311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2008-01-31,130.71213579641525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4220261417806107,13.346933327097965,,,,,,,,,0.4376152135434756,14.036877238953322,,,,,,,0.8115191377072305,13.00056791455217,,,0.3037575645915241,12.597080339158394,1.2288389456399849,12.884406392862548,0.196505312670516,11.096462597051008,0.2660549039511092,16.51201420792525,2.921965006174139,10.094515970019982,,,,,1.0614463603898712,13.252033947604732,,,,,,,,,,,,,,,,,,,,,0.5551150614810433,13.891243861189896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2008-02-29,131.16404332046727,,,,,,,,,,,,,,,,,,,0.7703719077349159,14.144028696210754,,,,,,,,,,,,,,,,,,,0.4220261417806107,12.877984177575774,,,,,,,,,0.4376152135434756,14.62622312103844,,,,,,,0.8115191377072305,15.173066597339536,,,0.3037575645915241,13.113066346839195,1.2288389456399849,12.563505206903915,0.196505312670516,10.18853255196737,0.2660549039511092,16.068864072726292,2.921965006174139,9.927287745296148,,,,,1.0614463603898712,12.48148480456986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2008-03-31,122.61387491361556,,,,,,,,,,,,,,,,,,,0.7703719077349159,14.96062250698678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3037575645915241,13.009366946021368,1.2288389456399849,9.24477658881013,,,,,,,0.6507403061418892,12.19987269597104,,,,,,,,,0.3862871456997177,12.19987269597104,,,0.522686364984541,12.19987269597104,,,0.2359398363367137,12.19987269597104,,,,,,,,,0.381887895631443,12.19987269597104,0.4444304992365043,12.19987269597104,1.3366442050476983,12.19987269597104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2008-04-30,135.27771950584142,,,,,,,,,,,,,,,,,,,0.7703719077349159,15.985217085499505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3037575645915241,14.65383436862928,1.2288389456399849,10.632470569048838,,,,,,,0.6507403061418892,14.455949003699144,,,,,,,,,0.3862871456997177,13.791086504225078,,,0.522686364984541,13.001748558106184,,,0.2359398363367137,13.487116643523892,,,,,,,,,0.381887895631443,13.44171854029496,0.4444304992365043,12.157708050847514,1.3366442050476983,13.670870181967013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2008-05-31,140.8515546691572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3360400913487932,13.788060393334808,,,,,,,,,0.3037575645915241,15.111046606202008,,,,,,,,,0.6507403061418892,15.067621656421306,,,,,,,,,0.3862871456997177,14.903666101296851,,,0.522686364984541,13.476378180350638,,,0.2359398363367137,13.827552813472536,,,,,,,,,0.381887895631443,13.525418220789284,0.4444304992365043,12.905795878568554,1.3366442050476983,14.4579544253864,0.3024747913426801,13.78806039333481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2008-06-30,134.59639446450842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3037575645915241,15.20916434126118,,,,,0.2584970604052829,13.256839277155956,,,,,,,,,,,,,0.3862871456997177,15.187056904490468,,,,,,,0.2359398363367137,10.595598993965504,,,0.6122649534817004,13.256839277155956,,,0.4504029545595311,13.256839277155956,,,,,,,0.3024747913426801,14.063538561855513,0.0265094377561943,13.256839277155956,0.328894589601207,13.256839277155956,0.8169785543114805,13.256839277155956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2008-07-31,125.91575774887052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280542581482493,12.398657426510326,0.3613953095167361,12.398657426510326,,,,,,,,,0.3037575645915241,12.97373907035572,,,,,,,,,,,,,,,,,,,0.3862871456997177,13.13240874432195,,,,,0.1850196569205198,12.398657426510326,,,0.2044044709172606,12.398657426510326,,,,,,,,,,,,,0.3024747913426801,10.775972519468754,0.0265094377561943,14.641692855662155,,,,,0.5540519641929382,12.398657426510326,0.6523458582257554,12.398657426510326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2008-08-31,127.25933175762692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280542581482493,12.178126540123705,0.3613953095167361,11.493900138808534,,,,,,,,,0.3037575645915241,13.243770256792486,,,,,,,,,,,,,,,,,,,0.3862871456997177,13.351904142987191,,,,,0.1850196569205198,12.47068793686601,,,0.2044044709172606,13.334210383351992,,,,,,,,,,,,,0.3024747913426801,11.204242319286784,0.0265094377561943,15.845485712247562,,,,,0.5540519641929382,12.036939762524607,0.6523458582257554,12.100064564638034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2008-09-30,110.54726055593932,,,,,,,,,,,,,,,,,,,,,0.6837012854434522,10.329190661541924,,,,,,,,,,,,,,,,,0.3433756026024589,10.329190661541924,,,,,,,,,,,,,,,,,,,,,0.3037575645915241,12.750336867060769,,,,,0.2923722743073318,10.329190661541924,,,,,,,1.3510561305818822,10.329190661541924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0265094377561943,15.16339839654314,,,,,,,,,0.2912625450400387,10.329190661541926,0.3896747900424397,10.329190661541924,0.816813386967113,10.329190661541924,1.434282520769729,10.329190661541924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2008-10-31,87.39790301524668,,,,,,,,,,,,,,,,,,,,,0.6837012854434522,9.885199776849452,,,,,,,,,,,,,,,,,0.3433756026024589,9.791474952097747,,,,,,,,,,,,,,,,,,,,,0.3037575645915241,11.532191907104622,,,,,0.2923722743073318,8.085530352211777,,,,,,,1.3510561305818822,7.042230103037364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0265094377561943,12.995191255942933,,,,,,,,,0.2912625450400387,7.247692399936111,0.3896747900424397,7.55663826817453,0.816813386967113,6.516699361788424,1.434282520769729,6.745054638103705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2008-11-30,81.49523273786603,,,,,,,,,,,1.477797498739658,6.979264890059075,,,,,,,0.917117577872624,6.979264890059075,0.6837012854434522,8.914736420427806,,,,,,,0.4353874260089954,6.979264890059075,,,,,,,,,,,,,,,,,,,,,0.8064040871497449,6.979264890059075,,,,,,,,,0.3037575645915241,12.21391874139732,,,,,,,,,,,,,,,,,,,0.3142462417052489,6.979264890059075,,,,,,,,,0.1506659066833678,6.979264890059075,,,,,,,,,,,,,0.2309678901491828,6.979264890059075,0.0265094377561943,11.511723345627374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2008-12-31,79.17012063086109,,,,,,,,,,,,,,,,,,,0.917117577872624,7.226886618592054,,,,,,,,,,,,,,,,,,,0.2278566180074364,6.902068351400132,,,,,,,,,,,,,,,,,0.9952583727641005,6.902068351400132,,,0.3037575645915241,11.533824576204465,,,,,0.2511415075076105,6.902068351400131,,,,,,,1.2807771620916335,6.902068351400132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0265094377561943,12.09493097626365,,,0.5879104332165376,6.902068351400132,,,,,,,,,,,,,0.2271911962497225,6.902068351400132,2.3756374370945874,6.902068351400132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2009-01-31,78.74782990557259,,,,,,,,,,,,,,,,,,,0.917117577872624,7.58456278882971,,,,,,,,,,,,,,,,,,,0.2278566180074364,5.941409729207689,,,,,,,,,,,,,,,,,0.9952583727641005,8.84911344480032,,,0.3037575645915241,10.99587922706792,,,,,,,,,,,,,1.2807771620916335,6.625651234756794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0265094377561943,11.295406236456367,,,0.5879104332165376,6.874632277010657,,,,,,,,,,,,,0.2271911962497225,7.508668862720204,2.3756374370945874,6.76937533815818,0.4427392246032568,6.303130766564753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2009-03-31,83.02696100927517,,,,,,,,,,,1.5736664429830696,7.80996145053262,,,,,,,0.917117577872624,11.408942283897591,,,,,,,,,0.5297707096411437,7.8099614505326205,,,,,,,,,,,,,,,,,2.581805356797512,7.80996145053262,,,,,,,,,,,,,0.3037575645915241,10.580956479536283,,,,,,,,,,,,,,,,,,,,,,,,,0.1463834247601261,7.80996145053262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3756374370945874,6.367332092112939,,,0.6386145465656403,7.80996145053262,1.668795242948784,7.80996145053262,0.2510964861788173,7.80996145053262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2009-04-30,91.37053549172931,,,,,,,,,,,1.5736664429830696,8.106945638519237,,,,,,,0.917117577872624,11.702420503566236,,,,,,,,,0.5297707096411437,8.2176507133403,,,,,,,,,,,,,,,,,2.581805356797512,9.565588649958666,,,,,,,,,,,,,0.3037575645915241,10.401563341118598,,,,,,,,,,,,,,,,,,,,,,,,,0.1463834247601261,9.334562822497766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3756374370945874,7.597224978716991,,,0.6386145465656403,9.275481393625148,1.668795242948784,8.010217484451596,0.2510964861788173,9.158879965934783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2009-05-31,84.81381380873727,,,,,,,,,,,1.5736664429830696,7.35817332502149,,,,,,,,,,,,,,,,,,,,,,,,,0.9388081433456408,9.347832448085672,,,,,,,,,2.581805356797512,9.20413624471522,,,,,,,0.833510512477801,9.347832448085672,,,,,0.3037575645915241,10.491259330955868,,,,,,,,,,,,,,,,,,,,,,,,,0.1463834247601261,8.77257385735003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3756374370945874,6.579246361775261,,,0.6386145465656403,7.681085768684415,1.668795242948784,7.275947482064901,0.2510964861788173,8.755726541998746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2009-06-30,89.28929871178893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3083780666667426,8.616634476221808,,,3.8848079948080825,8.616634476221808,,,2.581805356797512,10.293657928005263,,,,,,,0.833510512477801,9.90818515512318,0.5368512685421348,8.616634476221808,,,,,,,,,,,,,,,,,1.134819910443333,8.616634476221808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6386145465656403,8.771014295107847,,,,,0.302836157850357,8.616634476221808,1.6494020727867542,8.616634476221808,0.3172762644278121,8.616634476221808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2009-07-31,97.48559238293178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3083780666667426,9.105278735313242,,,3.8848079948080825,9.962154220660366,,,2.581805356797512,9.482971326661811,,,,,,,0.833510512477801,10.980643466398448,0.5368512685421348,9.835971108535558,,,,,,,,,,,,,,,,,1.134819910443333,9.492398162096816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6386145465656403,10.184984087267152,,,,,,,1.6494020727867542,10.980163298552364,0.3172762644278121,8.769119982816898,1.377072708988364,8.691907994629139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2009-08-31,106.17591944712574,,,,,,,,,,,,,,,,,,,0.6009427217372414,10.40231819233361,,,,,,,,,,,,,,,,,,,,,,,3.8848079948080825,10.17425825518601,,,2.581805356797512,9.792787674013336,,,,,,,0.833510512477801,12.940020662861622,0.5368512685421348,11.14634927362776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6386145465656403,12.103412451519684,,,,,0.3618592301739641,10.40231819233361,1.6494020727867542,11.780412168177218,0.3172762644278121,8.44089401759762,1.377072708988364,8.993148559475276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
