date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,KLAC_shares,KLAC_value,RMD_shares,RMD_value,EL_shares,EL_value,JKHY_shares,JKHY_value,MSFT_shares,MSFT_value,EOG_shares,EOG_value,PAYX_shares,PAYX_value,MU_shares,MU_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,DE_shares,DE_value,TXN_shares,TXN_value,XOM_shares,XOM_value,TRV_shares,TRV_value,CPRT_shares,CPRT_value,ORLY_shares,ORLY_value,HPQ_shares,HPQ_value,HRL_shares,HRL_value,SNPS_shares,SNPS_value,CSCO_shares,CSCO_value,GPN_shares,GPN_value,CVX_shares,CVX_value,COP_shares,COP_value,GWW_shares,GWW_value,WDC_shares,WDC_value,SYY_shares,SYY_value,HAS_shares,HAS_value,EA_shares,EA_value,GLW_shares,GLW_value,EMN_shares,EMN_value,FCX_shares,FCX_value,DVN_shares,DVN_value,DD_shares,DD_value,F_shares,F_value,CMI_shares,CMI_value,FAST_shares,FAST_value,CTRA_shares,CTRA_value,ETN_shares,ETN_value,MKC_shares,MKC_value,EQIX_shares,EQIX_value,JBL_shares,JBL_value,TXT_shares,TXT_value,VLO_shares,VLO_value,J_shares,J_value,URI_shares,URI_value,NVR_shares,NVR_value,VZ_shares,VZ_value,MOH_shares,MOH_value,LRCX_shares,LRCX_value,CSGP_shares,CSGP_value,GRMN_shares,GRMN_value,CHRW_shares,CHRW_value,AXON_shares,AXON_value,DECK_shares,DECK_value,FDX_shares,FDX_value,EXPD_shares,EXPD_value,NUE_shares,NUE_value,AES_shares,AES_value,MRK_shares,MRK_value,T_shares,T_value,SBUX_shares,SBUX_value,DLTR_shares,DLTR_value,ROST_shares,ROST_value,EBAY_shares,EBAY_value,ALGN_shares,ALGN_value,IP_shares,IP_value,TJX_shares,TJX_value,NEM_shares,NEM_value,WSM_shares,WSM_value,TER_shares,TER_value,AMAT_shares,AMAT_value,AKAM_shares,AKAM_value,MPWR_shares,MPWR_value,AMP_shares,AMP_value,MOS_shares,MOS_value,PKG_shares,PKG_value,HUBB_shares,HUBB_value,TKO_shares,TKO_value,FSLR_shares,FSLR_value,NVDA_shares,NVDA_value,PCAR_shares,PCAR_value,TECH_shares,TECH_value,APA_shares,APA_value,ADI_shares,ADI_value,SMCI_shares,SMCI_value,RCL_shares,RCL_value,WST_shares,WST_value,FFIV_shares,FFIV_value,BAX_shares,BAX_value,PRU_shares,PRU_value,TPR_shares,TPR_value,ALB_shares,ALB_value,STLD_shares,STLD_value,RL_shares,RL_value,LULU_shares,LULU_value,SWKS_shares,SWKS_value,NWSA_shares,NWSA_value,QCOM_shares,QCOM_value,PSX_shares,PSX_value,CTSH_shares,CTSH_value,FANG_shares,FANG_value,UAL_shares,UAL_value,GE_shares,GE_value,ACGL_shares,ACGL_value,DHI_shares,DHI_value,REGN_shares,REGN_value,MHK_shares,MHK_value,PHM_shares,PHM_value,WY_shares,WY_value,CF_shares,CF_value,OXY_shares,OXY_value,LEN_shares,LEN_value,INCY_shares,INCY_value,EPAM_shares,EPAM_value,run
2006-07-31,102.68551579616064,,,,,,,,,0.2842519758832358,10.252369045976458,,,,,,,,,,,0.4509542368921771,9.867815863117425,,,,,0.7717901812268164,11.290586788804044,,,,,,,,,,,,,,,,,0.5322995156888723,10.013468373787978,0.3215058140977623,11.245790009710175,0.3610930906737436,10.527745066881351,6.63515221632073,11.047528187063046,,,,,1.512184856867426,9.480070820273385,0.5296129062740041,9.480070820273385,0.8101640813770903,9.480070820273385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
2006-08-31,105.79000412582488,0.3658467251546843,10.575646967665929,,,,,,,,,,,,,,,,,0.5611911569649941,10.575646967665929,,,,,,,,,,,,,,,,,,,,,,,,,0.5322995156888723,10.96949429666762,0.3215058140977623,11.234169421069671,0.3610930906737436,10.09099838401199,,,,,,,,,0.5296129062740041,10.04146021808002,,,0.5904614132438954,10.575646967665929,0.3442660180427773,10.575646967665929,0.415937562863676,10.575646967665929,0.2187152475395259,10.575646967665929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
2006-09-30,108.37450643535692,0.3658467251546843,9.506490393185286,,,,,,,,,,,,,,,,,0.5611911569649941,11.703641321612029,0.4682298449993412,11.084049832984284,,,0.6611821426848469,11.084049832984284,0.7011231475788626,11.084049832984284,0.6505827713502181,11.084049832984284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3442660180427773,10.734675505629273,0.415937562863676,9.925400217024665,,,1.011071723057145,11.084049832984284,0.5757724902454701,11.084049832984284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
2006-10-31,111.68735210147148,0.3658467251546843,9.35443478980507,,,,,,,,,,,,,,,,,0.5611911569649941,12.430383912697184,0.4682298449993412,11.620978775801484,,,0.6611821426848469,12.113968946692513,0.7011231475788626,11.100531217704772,0.6505827713502181,11.116010148419496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3442660180427773,11.121959016679742,0.415937562863676,10.04377813801981,,,1.011071723057145,11.19427710796769,0.5757724902454701,11.591030047683743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
2006-11-30,116.99574614541982,,,,,0.3220037118843779,10.306062024746662,,,,,,,,,,,,,0.5611911569649941,12.946679819920464,0.4682298449993412,11.336568404653688,,,0.6611821426848469,13.769008909731417,0.7011231475788626,11.347883711210388,0.6505827713502181,11.161923010319745,,,,,,,0.7227326791074129,10.306062024746662,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3442660180427773,11.969344269098514,0.415937562863676,11.286207235337354,,,1.011071723057145,12.566006735654929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
2006-12-31,118.27371086287988,,,,,0.3220037118843779,9.222401686675322,,,,,,,,,,,,,0.5611911569649941,15.04834117372473,,,,,,,,,,,,,,,,,0.7227326791074129,9.854289999906316,1.235190150372765,11.964495730665902,,,,,,,,,0.3480168881854666,11.964495730665904,,,,,,,,,,,,,,,0.3442660180427773,12.260191690683206,0.415937562863676,12.066007658560792,,,,,,,0.7849444941052427,11.964495730665904,0.2438516020611157,11.964495730665904,0.9641011247653168,11.964495730665904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
2007-01-31,119.03712652140328,,,,,0.3220037118843779,9.46833204619395,,,,,,,,,,,,,0.5611911569649941,16.11460415788078,,,,,,,,,,,,,,,,,0.7227326791074129,9.141335733158614,1.235190150372765,11.960451762669086,,,0.3249519726809511,11.388668928925869,,,,,,,,,,,,,,,,,,,,,0.3442660180427773,12.15181140476777,0.415937562863676,11.136960535024302,,,,,,,0.7849444941052427,12.469417630458056,0.2438516020611157,11.878969439784926,0.9641011247653168,13.326574882539932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
2007-03-31,119.72977849969791,,,,,,,,,,,,,,,,,,,0.5611911569649941,13.771631505706804,,,,,,,,,,,,,,,,,0.7227326791074129,8.52720773841769,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3442660180427773,12.420569614226762,0.415937562863676,11.53238158537345,0.2163325160748793,12.246331342662202,,,,,,,,,,,0.6623733270439598,12.246331342662202,0.5318447748422409,12.246331342662202,0.2800632240765776,12.246331342662202,0.3197442171078761,12.246331342662202,2.983228270154987,12.246331342662202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
2007-04-30,122.96615827615592,,,,,,,,,,,,,,,,,,,0.5611911569649941,13.98488367438314,,,,,,,,,,,,,,,,,0.7227326791074129,8.096612279541944,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3442660180427773,13.063767547899763,0.415937562863676,11.701115045552491,0.2163325160748793,13.09932979995295,,,,,,,,,,,0.6623733270439598,13.186354475419428,0.5318447748422409,12.42580034771346,0.2800632240765776,12.920197151478352,0.3197442171078761,12.008947997884007,2.983228270154987,12.479149956330383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
2007-05-31,129.06341248594833,0.4970448412104143,13.177493127515149,0.1024449399618729,13.177493127515149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7227326791074129,8.597796751134085,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3442660180427773,13.685129730680131,0.415937562863676,13.06440759163704,0.2163325160748793,13.960243988651587,,,,,,,,,,,,,0.5318447748422409,14.626366330952632,0.2800632240765776,13.61345683429758,0.3197442171078761,12.216232129841876,2.983228270154987,12.944792873723111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
2007-06-30,133.75941259070817,,,0.1024449399618729,13.996027197371646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7227326791074129,8.844859674144656,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3442660180427773,14.249327869143771,0.415937562863676,13.320959595290647,0.2163325160748793,14.814357349313068,,,,,,,,,,,0.7402398855903976,14.002942705125395,,,,,0.3197442171078761,11.903963621911608,2.983228270154987,14.621089168156573,0.418918669892416,14.002942705125395,4.05602064866376,14.0029427051254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
2007-07-31,135.0262351029956,,,0.1024449399618729,12.99104258645539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7227326791074129,8.378970398162306,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3442660180427773,14.421864052250926,0.415937562863676,13.718042688628,0.2163325160748793,13.908459986791163,,,,,,,,,,,0.7402398855903976,15.084770948565293,,,,,0.3197442171078761,11.814908885661758,2.983228270154987,13.20865927993299,0.418918669892416,16.422769166075188,4.05602064866376,15.076747110472583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
2007-08-31,133.88482526003943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3442660180427773,14.844739824123677,0.415937562863676,13.966214663601708,0.2163325160748793,14.58509327452659,,,,,,,,,,,0.7402398855903976,14.633229814130717,,,0.2146836387006391,10.254019911205935,0.3197442171078761,11.583932768866916,2.983228270154987,12.122158665178596,0.418918669892416,16.3840308868208,4.05602064866376,15.257385540378582,1.7173219406150002,10.254019911205935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
2007-09-30,140.06854578699185,,,,,,,,,,,1.9444773848654908,13.988348253671372,,,,,,,,,0.5402284061040451,13.988348253671372,,,,,,,,,,,,,,,,,1.210509379766861,13.988348253671372,,,,,,,,,,,,,,,,,,,,,,,,,0.3442660180427773,15.941344445454105,0.415937562863676,14.969043009069434,0.2163325160748793,14.576816086659498,,,,,,,,,,,0.7402398855903976,14.626661676107783,,,,,,,2.983228270154987,13.177604374820842,,,,,1.7173219406150002,10.823683180194683,0.4537391635212196,13.988348253671372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
2007-10-31,143.03230148045452,,,,,,,,,,,1.9444773848654908,13.796058292861431,,,,,,,,,0.5402284061040451,15.17227410508567,,,,,,,,,,,,,,,,,1.210509379766861,15.853556633257629,,,,,,,,,,,,,,,,,,,,,,,,,0.3442660180427773,15.588724712885076,0.415937562863676,14.489798665120944,0.2163325160748793,14.373799692561027,,,,,,,,,,,0.7402398855903976,14.696532150385684,,,,,,,2.983228270154987,13.767418547183084,,,,,1.7173219406150002,12.218196562859626,0.4537391635212196,13.075942118254355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
2007-11-30,133.38511885151786,,,,,,,,,0.2976194082424475,13.884628180734987,,,,,,,,,,,0.5402284061040451,13.794647774313711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3442660180427773,14.951611162076423,0.415937562863676,13.717016109331228,0.2163325160748793,14.114846673536611,,,,,,,,,,,0.7402398855903976,14.17125053601524,,,,,,,2.983228270154987,11.656519304071097,,,,,1.7173219406150002,10.595880599030387,0.4537391635212196,12.6140903316732,1.047853854327988,13.884628180734984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
