date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,CAH_shares,CAH_value,AAPL_shares,AAPL_value,NKE_shares,NKE_value,MU_shares,MU_value,MKC_shares,MKC_value,EA_shares,EA_value,COR_shares,COR_value,PAYX_shares,PAYX_value,GEN_shares,GEN_value,ORCL_shares,ORCL_value,DECK_shares,DECK_value,TTWO_shares,TTWO_value,TRV_shares,TRV_value,LII_shares,LII_value,DE_shares,DE_value,EBAY_shares,EBAY_value,CTSH_shares,CTSH_value,CMI_shares,CMI_value,COP_shares,COP_value,GWW_shares,GWW_value,GRMN_shares,GRMN_value,AES_shares,AES_value,SYY_shares,SYY_value,EL_shares,EL_value,WDC_shares,WDC_value,STE_shares,STE_value,NVDA_shares,NVDA_value,JBL_shares,JBL_value,LEN_shares,LEN_value,ADM_shares,ADM_value,F_shares,F_value,CVX_shares,CVX_value,BG_shares,BG_value,TSN_shares,TSN_value,VLO_shares,VLO_value,NVR_shares,NVR_value,HAS_shares,HAS_value,FCX_shares,FCX_value,EOG_shares,EOG_value,CTRA_shares,CTRA_value,HAL_shares,HAL_value,AXON_shares,AXON_value,EQIX_shares,EQIX_value,DD_shares,DD_value,CHRW_shares,CHRW_value,ALGN_shares,ALGN_value,DHI_shares,DHI_value,ADP_shares,ADP_value,FAST_shares,FAST_value,MCK_shares,MCK_value,NUE_shares,NUE_value,FDX_shares,FDX_value,CNC_shares,CNC_value,WAB_shares,WAB_value,HD_shares,HD_value,FFIV_shares,FFIV_value,WSM_shares,WSM_value,PWR_shares,PWR_value,RMD_shares,RMD_value,TSCO_shares,TSCO_value,SBUX_shares,SBUX_value,J_shares,J_value,TXT_shares,TXT_value,MOS_shares,MOS_value,NEM_shares,NEM_value,ICE_shares,ICE_value,AKAM_shares,AKAM_value,PHM_shares,PHM_value,IP_shares,IP_value,AMAT_shares,AMAT_value,SNPS_shares,SNPS_value,FSLR_shares,FSLR_value,TER_shares,TER_value,GILD_shares,GILD_value,LRCX_shares,LRCX_value,DVN_shares,DVN_value,SMCI_shares,SMCI_value,GE_shares,GE_value,TECH_shares,TECH_value,VMC_shares,VMC_value,PCAR_shares,PCAR_value,MGM_shares,MGM_value,PRU_shares,PRU_value,GLW_shares,GLW_value,LULU_shares,LULU_value,NFLX_shares,NFLX_value,LUV_shares,LUV_value,ULTA_shares,ULTA_value,BA_shares,BA_value,SWKS_shares,SWKS_value,NTAP_shares,NTAP_value,TKO_shares,TKO_value,RL_shares,RL_value,DXCM_shares,DXCM_value,REGN_shares,REGN_value,EPAM_shares,EPAM_value,ENPH_shares,ENPH_value,SLB_shares,SLB_value,DLTR_shares,DLTR_value,STLD_shares,STLD_value,FANG_shares,FANG_value,AMP_shares,AMP_value,PSX_shares,PSX_value,ANET_shares,ANET_value,XYZ_shares,XYZ_value,MHK_shares,MHK_value,ACGL_shares,ACGL_value,XOM_shares,XOM_value,VRTX_shares,VRTX_value,OXY_shares,OXY_value,AMD_shares,AMD_value,PYPL_shares,PYPL_value,CF_shares,CF_value,TSLA_shares,TSLA_value,HRL_shares,HRL_value,run
2006-07-31,106.36513161670736,,,,,,,,,,,1.278964276244067,8.671879974151791,0.6567906953816335,11.25985122467084,,,,,,,,,,,1.3525510307279616,10.431397101136936,,,,,,,,,0.5579852533689125,10.048338603086702,,,0.9450774777293538,11.361310741857826,5.478228701291179,12.977316221634304,,,0.3928543479544417,11.453755704347024,0.5415431132530388,9.545073350876878,0.385189791514921,9.678766324984387,1.205106131451482,10.937442369960676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
2006-08-31,110.42557282053332,,,,,,,,,,,,,,,,,,,0.5634257588915903,10.617758039438252,,,,,,,,,,,,,0.7413122486894819,10.617758039438254,,,,,,,5.478228701291179,12.481228950581844,,,0.3928543479544417,10.978596374333744,,,,,1.205106131451482,12.641441219549934,0.6822628592296528,10.617758039438254,0.5660042322467972,10.617758039438254,0.4175939687908931,10.617758039438254,0.2195861651035165,10.617758039438254,0.419509975144917,10.617758039438254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
2006-09-30,115.68299024306256,,,,,,,,,,,,,,,,,,,,,0.3719609827685631,11.24013848183649,,,,,,,,,,,0.7413122486894819,10.874028465558723,,,,,,,5.478228701291179,14.40165563172555,,,0.3928543479544417,11.726336772922837,,,0.3868743244708074,11.24013848183649,,,,,,,,,,,,,0.8428996555587867,11.24013848183649,0.5838807352118908,11.240138481836487,0.710997114827039,11.24013848183649,1.0253099141084907,11.24013848183649,0.6342892432754178,11.24013848183649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
2006-10-31,120.9326689990842,,,,,,,,,,,,,,,,,,,,,0.3719609827685631,11.20575311930322,,,,,,,,,,,0.7413122486894819,11.355172760025791,,,,,,,5.478228701291179,16.18207891475598,0.8401917782881823,11.753556835943286,0.3928543479544417,12.861993565225532,,,0.3868743244708074,11.457516946290246,,,,,,,,,,,,,,,0.5838807352118908,11.754261523772543,0.710997114827039,11.256861467908058,1.0253099141084907,11.35191702991628,,,22.05610687188672,11.753556835943284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
2006-11-30,128.4528013590089,,,,,,,,,,,,,,,,,,,0.5743185296224753,13.2495283031224,0.3719609827685631,11.063649846051536,,,,,,,,,0.2433230419891391,13.2495283031224,0.7413122486894819,11.064080504291445,,,,,,,5.478228701291179,16.96729094643712,,,,,,,,,,,,,,,,,,,,,,,0.5838807352118908,12.109003638548112,0.710997114827039,11.507699478384684,1.0253099141084907,12.742963732806396,,,,,0.5991513116154109,13.2495283031224,0.3236951296392785,13.2495283031224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
2006-12-31,128.72292535423523,,,,,,,,,,,,,,,,,,,,,0.3719609827685631,11.031121847892212,,,,,,,,,,,0.7413122486894819,10.827815928022025,,,,,,,,,,,,,,,,,,,,,,,0.4908889060421859,14.240292159607602,,,,,0.9879362177341028,14.240292159607602,0.5838807352118908,12.41637159523657,,,1.0253099141084907,12.7057042167798,,,,,0.5991513116154109,11.496539201313816,0.3236951296392785,13.284203926560398,0.7145952787199897,14.240292159607604,3.644487556315658,14.240292159607602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
2007-01-31,129.95647256526567,,,,,,,,,,,,,,,,,,,,,0.3719609827685631,12.24494068247476,,,,,,,,,,,0.7413122486894819,12.614790498021923,,,,,,,,,,,,,,,0.3929093914243308,13.7703887164608,,,,,,,0.4908889060421859,13.14382367053514,,,,,0.9879362177341028,13.432657957227232,0.5838807352118908,11.669903693856869,,,1.0253099141084907,12.171641049677364,,,,,0.5991513116154109,11.23429622343857,,,0.7145952787199897,14.258111790562316,3.644487556315658,15.415918283010718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
2007-03-31,131.00126195223768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4005550170866778,13.345117850572842,,,0.3929093914243308,14.918380376108477,,,,,,,,,,,,,0.9879362177341028,13.90431643694034,,,,,1.0253099141084907,10.4390456868063,,,,,0.5991513116154109,10.053089745116209,0.4029548248505213,13.345117850572842,,,3.644487556315658,14.960840454402131,0.3698920221766053,13.345117850572842,0.2453475545578746,13.345117850572842,0.9458473173458704,13.345117850572842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
2007-04-30,134.71993481936468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4005550170866778,14.016206110191156,,,0.3929093914243308,15.08383476304825,,,,,,,,,,,,,,,,,,,1.0253099141084907,10.979318936215124,,,,,0.5991513116154109,10.940537370945307,0.4029548248505213,13.50319842532423,,,3.644487556315658,15.245261924998635,0.3698920221766053,14.036194685478138,0.2453475545578746,12.296600165546169,0.9458473173458704,14.410795382297843,0.3887666198623876,14.20798705531982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
2007-05-31,141.17684569339596,,,0.0980812747813414,12.616194854036422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4005550170866778,14.034343424235418,,,0.3929093914243308,16.610144700360202,,,,,,,,,,,,,,,,,,,1.0253099141084907,11.681050414343108,,,,,,,,,,,3.644487556315658,15.814118768808362,0.3698920221766053,14.703806156580344,0.2453475545578746,12.67964779967648,0.9458473173458704,15.325227690601734,0.3887666198623876,15.096117030717496,0.0158296045847382,12.616194854036422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
2007-06-30,144.4382022501048,,,0.0980812747813414,13.399863281714392,0.5185060330683494,14.147043422386409,,,,,,,,,,,,,0.5547860165641728,14.147043422386409,,,,,,,,,,,,,0.8785949708584457,14.147043422386409,,,,,,,2.5237538246198037,14.147043422386409,,,,,,,,,1.165911245082628,14.147043422386409,,,0.4232297035385631,14.147043422386409,,,,,,,,,,,,,,,,,,,,,,,,,3.644487556315658,17.86199158929917,,,,,,,,,,,0.7977483485571372,14.147043422386409,0.4888250688779696,14.147043422386409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
2007-07-31,142.8034793155336,,,0.0980812747813414,12.43768621556567,0.5185060330683494,13.51653633599433,,,,,,,,,,,,,0.5547860165641728,13.276029545687912,,,,,,,,,,,,,0.8785949708584457,13.472157946986638,,,,,,,2.5237538246198037,14.45550152786417,,,,,,,,,1.165911245082628,14.243764233730555,,,0.4232297035385631,16.59178328164107,,,,,,,,,,,,,,,,,,,,,,,,,3.644487556315658,16.136466577805248,,,,,,,,,,,0.7977483485571372,12.620191475861136,0.4888250688779696,16.05336217439688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
2007-08-31,138.82410443263973,,,,,0.5185060330683494,13.350464239938404,,,,,,,,,,,,,0.5547860165641728,12.571451050690529,,,,,,,1.143678048129399,12.790027113411275,,,,,,,,,,,,,2.5237538246198037,13.20624367349807,,,,,,,,,1.165911245082628,14.991121996855084,,,0.4232297035385631,16.55264958114031,,,,,,,,,,,,,,,,,,,0.7329198054784639,12.790027113411274,,,,,3.644487556315658,14.809142052108973,,,,,,,,,,,0.7977483485571372,12.778634040892673,0.4888250688779696,14.984343570693152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
2007-09-30,148.02602853208717,,,,,0.5185060330683494,13.97925743824739,,,,,,,,,,,,,0.5547860165641728,11.27879967442282,,,,,,,,,,,,,,,,,,,,,2.5237538246198037,15.394898089496882,,,,,,,,,,,,,,,0.4174828112268919,15.024654454810042,,,,,,,,,,,,,,,,,0.7329198054784639,13.197110966245118,,,,,3.644487556315658,16.098543715059048,0.3244693682722057,15.024654454810044,,,,,,,,,,,0.4888250688779696,17.978800829375725,0.5879325873385837,15.024654454810042,2.3838621581808064,15.024654454810042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
2007-10-31,160.0634194323227,,,,,,,,,,,,,,,,,,,0.5547860165641728,11.57838463128924,,,,,,,,,,,,,,,,,,,,,,,0.9280530295505026,17.42776029883021,,,,,0.3183246605882783,17.42776029883021,,,,,,,0.4174828112268919,14.543632856811303,,,,,,,,,,,,,,,,,0.7329198054784639,12.555751617041494,,,,,3.644487556315658,16.819088534199395,,,0.2277339364011754,17.42776029883021,,,0.4738206808972308,17.42776029883021,,,,,,,,,,,0.5860364477376557,17.42776029883021,1.0467123542413983,17.42776029883021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
2007-11-30,147.6759338516817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9280530295505026,13.901375449309178,,,,,0.3183246605882783,19.329178933380497,,,,,,,0.4174828112268919,13.767979338920366,,,,,,,,,,,,,,,,,0.7329198054784639,9.793827664633456,,,,,3.644487556315658,14.240292159607602,,,0.2277339364011754,16.996575335384115,,,0.4738206808972308,16.108863848093755,0.0257885298057268,12.687956664417586,,,,,,,,,0.5860364477376557,16.18544413543969,1.0467123542413983,14.66444032249544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
